"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","DES",FALSE,"ld_pearson",-12.0290168452092,"Dose1","A"
"2","DES",FALSE,"ld_pearson",-4.93008400967727,"Dose1","A"
"3","DES",FALSE,"ld_pearson",0.472909119036615,"Dose1","A"
"4","DES",FALSE,"ld_pearson",-37.6411918025414,"Dose1","B"
"5","DES",FALSE,"ld_pearson",6.26312626626722,"Dose1","B"
"6","DES",FALSE,"ld_pearson",4.52751181208939,"Dose1","B"
"7","DES",FALSE,"ld_pearson",-10.8239934939309,"Dose1","C"
"8","DES",FALSE,"ld_pearson",10.9365484623466,"Dose1","C"
"9","DES",FALSE,"ld_pearson",-9.53870469006559,"Dose2","C"
"10","DES",FALSE,"ld_pearson",-18.7666015019566,"Dose2","A"
"11","DES",FALSE,"ld_pearson",12.2416639562276,"Dose2","A"
"12","DES",FALSE,"ld_pearson",-38.7224678989943,"Dose2","A"
"13","DES",FALSE,"ld_pearson",-21.8256080154856,"Dose2","B"
"14","DES",FALSE,"ld_pearson",-29.6127391534081,"Dose2","B"
"15","DES",FALSE,"ld_pearson",-22.4921778474791,"Dose2","B"
"16","DES",FALSE,"ld_pearson",-36.8326012506336,"Dose2","C"
"17","DES",FALSE,"ld_pearson",-7.76111777130841,"Dose3","C"
"18","DES",FALSE,"ld_pearson",-10.1682960645401,"Dose3","C"
"19","DES",FALSE,"ld_pearson",-86.5393892427506,"Dose3","A"
"20","DES",FALSE,"ld_pearson",12.3027587499127,"Dose3","A"
"21","DES",FALSE,"ld_pearson",-9.93175758204229,"Dose3","A"
"22","DES",FALSE,"ld_pearson",-2.33874596460485,"Dose3","B"
"23","DES",FALSE,"ld_pearson",-18.0286872978541,"Dose3","B"
"24","DES",FALSE,"ld_pearson",-9.92486787942252,"Dose3","B"
"25","DES",FALSE,"ld_pearson",6.48339596552734,"Dose4","C"
"26","DES",FALSE,"ld_pearson",-88.4774856980397,"Dose4","C"
"27","DES",FALSE,"ld_pearson",-10.7246979190302,"Dose4","C"
"28","DES",FALSE,"ld_pearson",-40.4279960803048,"Dose4","A"
"29","DES",FALSE,"ld_pearson",4.81833983524425,"Dose4","A"
"30","DES",FALSE,"ld_pearson",-46.412573932299,"Dose4","A"
"31","DES",FALSE,"ld_pearson",1.47829554071525,"Dose4","B"
"32","DES",FALSE,"ld_pearson",-16.9338695265633,"Dose4","B"
"33","DES",FALSE,"ld_pearson",-9.03428388657976,"Dose4","B"
"34","DES",FALSE,"ld_pearson",2.72090636824065,"Dose5","C"
"35","DES",FALSE,"ld_pearson",10.6989398772557,"Dose5","C"
"36","DES",FALSE,"ld_pearson",-12.5667848630095,"Dose5","C"
"37","DES",FALSE,"ld_pearson",6.72225416683074,"Dose5","A"
"38","DES",FALSE,"ld_pearson",-11.4403926841861,"Dose5","A"
"39","DES",FALSE,"ld_pearson",7.57734422268186,"Dose5","A"
"40","DES",FALSE,"ld_pearson",-35.9889848328752,"Dose5","B"
"41","DES",FALSE,"ld_pearson",-9.77936266260065,"Dose5","B"
"42","DES",FALSE,"ld_pearson",10.4268568023151,"Dose5","B"
"43","DES",TRUE,"ld_pearson",-37.3281271988668,"Control","C"
"44","DES",TRUE,"ld_pearson",3.00160496930366,"Control","C"
"45","DES",TRUE,"ld_pearson",1.00249885979939,"Control","C"
"46","DES",TRUE,"ld_pearson",-14.4309691481077,"Control","A"
"47","DES",TRUE,"ld_pearson",0,"Control","A"
"48","DES",TRUE,"ld_pearson",1.9962864956488,"Control","A"
"49","DES",TRUE,"ld_pearson",-35.18546569827,"Control","B"
"50","DES",TRUE,"ld_pearson",13.5634211355195,"Control","B"
"51","DES",TRUE,"ld_pearson",-77.7085591867688,"Control","B"
"52","DES",FALSE,"ld_pearson",6.17657458115633,"Dose1","C"
"53","DES",FALSE,"ld_pearson",-39.7707053006495,"Dose2","C"
"54","DES",FALSE,"ld_pearson",-29.4117482572538,"Dose3","C"
