C9,Counts
ENSDARG00000003984,10
ENSDARG00000003989,44
ENSDARG00000003991,32
ENSDARG00000003994,13
ENSDARG00000003998,12
ENSDARG00000004015,0
ENSDARG00000004017,26
ENSDARG00000004018,0
ENSDARG00000004023,147
ENSDARG00000004034,15
ENSDARG00000004037,5
ENSDARG00000004046,23
ENSDARG00000004049,24
ENSDARG00000004051,2
ENSDARG00000004055,44
ENSDARG00000004059,1
ENSDARG00000004060,342
ENSDARG00000004074,184
ENSDARG00000004078,10
ENSDARG00000004082,0
ENSDARG00000004094,57
ENSDARG00000004105,14
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,8
ENSDARG00000004115,6
ENSDARG00000004130,7
ENSDARG00000004131,3
ENSDARG00000004132,221
ENSDARG00000004150,31
ENSDARG00000004151,3
ENSDARG00000004154,0
ENSDARG00000004158,4
ENSDARG00000004160,41
ENSDARG00000004161,36
ENSDARG00000004167,3
ENSDARG00000004169,9
ENSDARG00000004171,11
ENSDARG00000004173,128
ENSDARG00000004174,337
ENSDARG00000004176,5
ENSDARG00000004177,52
ENSDARG00000004184,116
ENSDARG00000004187,9
ENSDARG00000004189,51
ENSDARG00000004196,13
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,4
ENSDARG00000004218,4
ENSDARG00000004219,4
ENSDARG00000004227,18
ENSDARG00000004232,4
ENSDARG00000004243,2
ENSDARG00000004246,131
ENSDARG00000004251,18
ENSDARG00000004256,0
ENSDARG00000004260,6
ENSDARG00000004261,52
ENSDARG00000004262,8
ENSDARG00000004270,19
ENSDARG00000004274,1
ENSDARG00000004280,61
ENSDARG00000004282,44
ENSDARG00000004291,28
ENSDARG00000004296,30
ENSDARG00000004297,190
ENSDARG00000004301,0
ENSDARG00000004302,54
ENSDARG00000004305,5
ENSDARG00000004306,18
ENSDARG00000004307,1
ENSDARG00000004308,2
ENSDARG00000004311,4
ENSDARG00000004318,2
ENSDARG00000004322,1
ENSDARG00000004325,16
ENSDARG00000004328,0
ENSDARG00000004336,125
ENSDARG00000004343,11
ENSDARG00000004358,28
ENSDARG00000004363,0
ENSDARG00000004372,24
ENSDARG00000004377,84
ENSDARG00000004378,57
ENSDARG00000004386,28
ENSDARG00000004392,0
ENSDARG00000004396,0
ENSDARG00000004402,18
ENSDARG00000004405,0
ENSDARG00000004406,0
ENSDARG00000004415,151
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,7
ENSDARG00000004445,23
ENSDARG00000004447,0
ENSDARG00000004451,4
ENSDARG00000004452,244
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,12
ENSDARG00000004470,43
ENSDARG00000004472,24
ENSDARG00000004473,25
ENSDARG00000004492,4
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,12
ENSDARG00000004517,3
ENSDARG00000004525,3
ENSDARG00000004527,20
ENSDARG00000004529,9
ENSDARG00000004537,580
ENSDARG00000004539,10
ENSDARG00000004561,0
ENSDARG00000004574,9
ENSDARG00000004576,6
ENSDARG00000004580,22
ENSDARG00000004581,19
ENSDARG00000004586,6
ENSDARG00000004587,5
ENSDARG00000004588,303
ENSDARG00000004592,26
ENSDARG00000004594,25
ENSDARG00000004597,9
ENSDARG00000004598,0
ENSDARG00000004616,23
ENSDARG00000004618,3
ENSDARG00000004621,131
ENSDARG00000004627,0
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,194
ENSDARG00000004635,94
ENSDARG00000004636,25
ENSDARG00000004643,62
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,3
ENSDARG00000004672,182
ENSDARG00000004680,5
ENSDARG00000004687,15
ENSDARG00000004692,92
ENSDARG00000004695,3
ENSDARG00000004696,4
ENSDARG00000004697,24
ENSDARG00000004702,55
ENSDARG00000004706,14
ENSDARG00000004712,23
ENSDARG00000004713,0
ENSDARG00000004714,158
ENSDARG00000004721,1
ENSDARG00000004724,28
ENSDARG00000004726,16
ENSDARG00000004735,128
ENSDARG00000004745,1
ENSDARG00000004748,9
ENSDARG00000004753,4
ENSDARG00000004754,29
ENSDARG00000004757,842
ENSDARG00000004763,5
ENSDARG00000004771,23
ENSDARG00000004774,54
ENSDARG00000004782,160
ENSDARG00000004785,48
ENSDARG00000004789,131
ENSDARG00000004794,1
ENSDARG00000004796,111
ENSDARG00000004806,14
ENSDARG00000004823,0
ENSDARG00000004830,66
ENSDARG00000004836,87
ENSDARG00000004840,16
ENSDARG00000004843,45
ENSDARG00000004851,5
ENSDARG00000004861,32
ENSDARG00000004864,0
ENSDARG00000004866,27
ENSDARG00000004869,1
ENSDARG00000004870,3
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,9
ENSDARG00000004877,144
ENSDARG00000004880,13
ENSDARG00000004889,0
ENSDARG00000004891,84
ENSDARG00000004898,0
ENSDARG00000004904,3
ENSDARG00000004906,53
ENSDARG00000004925,0
ENSDARG00000004930,108
ENSDARG00000004931,30
ENSDARG00000004932,0
ENSDARG00000004937,0
ENSDARG00000004939,31
ENSDARG00000004948,30
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,18
ENSDARG00000004956,11
ENSDARG00000004964,11
ENSDARG00000004979,6
ENSDARG00000004988,65
ENSDARG00000005002,6
ENSDARG00000005004,1
ENSDARG00000005010,6
ENSDARG00000005015,67
ENSDARG00000005023,5
ENSDARG00000005026,126
ENSDARG00000005034,17
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,11
ENSDARG00000005058,52
ENSDARG00000005078,9
ENSDARG00000005085,10
ENSDARG00000005092,49
ENSDARG00000005095,35
ENSDARG00000005098,4
ENSDARG00000005104,20
ENSDARG00000005108,9
ENSDARG00000005112,38
ENSDARG00000005115,0
ENSDARG00000005122,33
ENSDARG00000005126,20
ENSDARG00000005128,3
ENSDARG00000005134,3
ENSDARG00000005139,4
ENSDARG00000005141,32
ENSDARG00000005150,1
ENSDARG00000005154,2
ENSDARG00000005159,14
ENSDARG00000005162,79
ENSDARG00000005163,31
ENSDARG00000005172,3
ENSDARG00000005176,0
ENSDARG00000005179,17
ENSDARG00000005185,26
ENSDARG00000005186,65
ENSDARG00000005191,146
ENSDARG00000005210,5
ENSDARG00000005216,13
ENSDARG00000005218,0
ENSDARG00000005220,8
ENSDARG00000005221,9
ENSDARG00000005230,5
ENSDARG00000005232,60
ENSDARG00000005236,268
ENSDARG00000005246,6
ENSDARG00000005251,5
ENSDARG00000005254,24
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,1
ENSDARG00000005314,5
ENSDARG00000005315,111
ENSDARG00000005318,5
ENSDARG00000005320,3
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,5
ENSDARG00000005350,52
ENSDARG00000005355,38
ENSDARG00000005356,12
ENSDARG00000005359,72
ENSDARG00000005364,4
ENSDARG00000005368,32
ENSDARG00000005371,0
ENSDARG00000005372,9
ENSDARG00000005374,19
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,165
ENSDARG00000005397,108
ENSDARG00000005414,0
ENSDARG00000005416,49
ENSDARG00000005423,14
ENSDARG00000005425,7
ENSDARG00000005448,0
ENSDARG00000005451,102
ENSDARG00000005453,78
ENSDARG00000005454,25
ENSDARG00000005456,85
ENSDARG00000005458,35
ENSDARG00000005462,28
ENSDARG00000005463,19
ENSDARG00000005464,0
ENSDARG00000005468,87
ENSDARG00000005476,161
ENSDARG00000005479,503
ENSDARG00000005481,26
ENSDARG00000005482,200
ENSDARG00000005485,17
ENSDARG00000005500,23
ENSDARG00000005510,0
ENSDARG00000005513,378
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,12
ENSDARG00000005526,1
ENSDARG00000005536,78
ENSDARG00000005540,38
ENSDARG00000005541,1
ENSDARG00000005544,0
ENSDARG00000005547,0
ENSDARG00000005549,29
ENSDARG00000005551,4
ENSDARG00000005559,2
ENSDARG00000005560,85
ENSDARG00000005561,26
ENSDARG00000005565,7
ENSDARG00000005574,43
ENSDARG00000005576,35
ENSDARG00000005578,54
ENSDARG00000005586,55
ENSDARG00000005590,49
ENSDARG00000005595,0
ENSDARG00000005606,28
ENSDARG00000005612,27
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,49
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,27
ENSDARG00000005640,6
ENSDARG00000005643,0
ENSDARG00000005645,166
ENSDARG00000005648,3
ENSDARG00000005651,4
ENSDARG00000005652,123
ENSDARG00000005670,116
ENSDARG00000005673,7
ENSDARG00000005675,28
ENSDARG00000005679,13
ENSDARG00000005690,8
ENSDARG00000005699,25
ENSDARG00000005704,11
ENSDARG00000005713,0
ENSDARG00000005716,1
ENSDARG00000005738,2
ENSDARG00000005739,41
ENSDARG00000005749,17
ENSDARG00000005754,429
ENSDARG00000005762,65
ENSDARG00000005772,21
ENSDARG00000005774,170
ENSDARG00000005775,354
ENSDARG00000005776,11
ENSDARG00000005780,0
ENSDARG00000005783,119
ENSDARG00000005786,0
ENSDARG00000005789,7
ENSDARG00000005791,261
ENSDARG00000005799,12
ENSDARG00000005800,21
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,68
ENSDARG00000005827,25
ENSDARG00000005828,0
ENSDARG00000005834,126
ENSDARG00000005840,22
ENSDARG00000005841,82
ENSDARG00000005842,8
ENSDARG00000005853,0
ENSDARG00000005861,343
ENSDARG00000005865,0
ENSDARG00000005867,55
ENSDARG00000005870,1
ENSDARG00000005883,43
ENSDARG00000005891,18
ENSDARG00000005894,0
ENSDARG00000005897,1
ENSDARG00000005908,62
ENSDARG00000005913,0
ENSDARG00000005915,187
ENSDARG00000005916,10
ENSDARG00000005924,90
ENSDARG00000005926,20
ENSDARG00000005927,13
ENSDARG00000005941,90
ENSDARG00000005942,0
ENSDARG00000005943,50
ENSDARG00000005945,45
ENSDARG00000005948,24
ENSDARG00000005972,1
ENSDARG00000005980,62
ENSDARG00000005989,0
ENSDARG00000005993,0
ENSDARG00000006003,37
ENSDARG00000006008,85
ENSDARG00000006010,5
ENSDARG00000006011,9
ENSDARG00000006019,79
ENSDARG00000006025,31
ENSDARG00000006029,0
ENSDARG00000006031,284
ENSDARG00000006038,26
ENSDARG00000006040,8
ENSDARG00000006044,0
ENSDARG00000006052,0
ENSDARG00000006060,56
ENSDARG00000006062,98
ENSDARG00000006065,13
ENSDARG00000006074,13
ENSDARG00000006079,6
ENSDARG00000006092,171
ENSDARG00000006093,8
ENSDARG00000006094,118
ENSDARG00000006109,0
ENSDARG00000006110,6
ENSDARG00000006112,41
ENSDARG00000006120,36
ENSDARG00000006124,186
ENSDARG00000006125,36
ENSDARG00000006128,420
ENSDARG00000006137,0
ENSDARG00000006151,13
ENSDARG00000006169,44
ENSDARG00000006174,0
ENSDARG00000006181,4
ENSDARG00000006192,29
ENSDARG00000006196,15
ENSDARG00000006200,434
ENSDARG00000006202,41
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,8
ENSDARG00000006219,43
ENSDARG00000006220,32
ENSDARG00000006225,37
ENSDARG00000006235,21
ENSDARG00000006240,29
ENSDARG00000006242,212
ENSDARG00000006251,20
ENSDARG00000006253,14
ENSDARG00000006257,230
ENSDARG00000006260,319
ENSDARG00000006266,78
ENSDARG00000006272,30
ENSDARG00000006279,10
ENSDARG00000006283,36
ENSDARG00000006288,0
ENSDARG00000006290,20
ENSDARG00000006292,0
ENSDARG00000006299,22
ENSDARG00000006300,6
ENSDARG00000006301,76
ENSDARG00000006307,35
ENSDARG00000006308,5
ENSDARG00000006314,39
ENSDARG00000006316,225
ENSDARG00000006332,65
ENSDARG00000006341,0
ENSDARG00000006345,16
ENSDARG00000006350,0
ENSDARG00000006353,10
ENSDARG00000006356,81
ENSDARG00000006368,6
ENSDARG00000006370,13
ENSDARG00000006372,0
ENSDARG00000006383,82
ENSDARG00000006385,3
ENSDARG00000006389,92
ENSDARG00000006392,3
ENSDARG00000006395,130
ENSDARG00000006396,136
ENSDARG00000006397,34
ENSDARG00000006399,36
ENSDARG00000006408,13
ENSDARG00000006409,0
ENSDARG00000006413,30
ENSDARG00000006420,127
ENSDARG00000006422,13
ENSDARG00000006427,38
ENSDARG00000006434,1
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,17
ENSDARG00000006468,1
ENSDARG00000006474,14
ENSDARG00000006477,62
ENSDARG00000006487,81
ENSDARG00000006491,8
ENSDARG00000006494,36
ENSDARG00000006497,223
ENSDARG00000006501,0
ENSDARG00000006508,10
ENSDARG00000006514,16
ENSDARG00000006522,0
ENSDARG00000006524,118
ENSDARG00000006526,450
ENSDARG00000006527,80
ENSDARG00000006544,2
ENSDARG00000006545,35
ENSDARG00000006546,55
ENSDARG00000006553,1
ENSDARG00000006560,0
ENSDARG00000006566,79
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,108
ENSDARG00000006585,49
ENSDARG00000006588,3
ENSDARG00000006598,0
ENSDARG00000006600,21
ENSDARG00000006601,78
ENSDARG00000006602,0
ENSDARG00000006603,3
ENSDARG00000006604,29
ENSDARG00000006607,1
ENSDARG00000006609,30
ENSDARG00000006615,17
ENSDARG00000006617,12
ENSDARG00000006621,55
ENSDARG00000006624,11
ENSDARG00000006636,74
ENSDARG00000006639,31
ENSDARG00000006640,25
ENSDARG00000006642,0
ENSDARG00000006666,0
ENSDARG00000006672,20
ENSDARG00000006677,26
ENSDARG00000006678,0
ENSDARG00000006683,44
ENSDARG00000006691,163
ENSDARG00000006712,9
ENSDARG00000006719,79
ENSDARG00000006747,115
