C2,Counts
ENSDARG00000019778,1289
ENSDARG00000019782,13
ENSDARG00000019791,9
ENSDARG00000019797,18
ENSDARG00000019808,178
ENSDARG00000019810,61
ENSDARG00000019815,52
ENSDARG00000019834,14
ENSDARG00000019835,8
ENSDARG00000019838,27
ENSDARG00000019842,136
ENSDARG00000019845,37
ENSDARG00000019856,345
ENSDARG00000019861,5
ENSDARG00000019874,6
ENSDARG00000019877,0
ENSDARG00000019881,813
ENSDARG00000019897,15
ENSDARG00000019902,274
ENSDARG00000019907,0
ENSDARG00000019917,178
ENSDARG00000019920,0
ENSDARG00000019924,94
ENSDARG00000019930,46
ENSDARG00000019932,6
ENSDARG00000019941,26
ENSDARG00000019945,250
ENSDARG00000019949,53
ENSDARG00000019950,28
ENSDARG00000019951,58
ENSDARG00000019961,35
ENSDARG00000019962,49
ENSDARG00000019963,13
ENSDARG00000019969,165
ENSDARG00000019973,25
ENSDARG00000019976,52
ENSDARG00000019986,77
ENSDARG00000019990,31
ENSDARG00000019995,61
ENSDARG00000019998,7
ENSDARG00000020000,31
ENSDARG00000020001,78
ENSDARG00000020007,1775
ENSDARG00000020008,486
ENSDARG00000020009,28
ENSDARG00000020015,3
ENSDARG00000020024,2
ENSDARG00000020028,0
ENSDARG00000020031,5
ENSDARG00000020041,22
ENSDARG00000020043,19
ENSDARG00000020046,3
ENSDARG00000020053,124
ENSDARG00000020054,13
ENSDARG00000020057,66
ENSDARG00000020072,106
ENSDARG00000020077,33
ENSDARG00000020079,0
ENSDARG00000020080,121
ENSDARG00000020084,18
ENSDARG00000020085,1
ENSDARG00000020086,4
ENSDARG00000020101,59
ENSDARG00000020102,2
ENSDARG00000020107,27
ENSDARG00000020114,0
ENSDARG00000020122,14
ENSDARG00000020123,178
ENSDARG00000020131,75
ENSDARG00000020133,12
ENSDARG00000020134,104
ENSDARG00000020136,0
ENSDARG00000020143,32
ENSDARG00000020149,10
ENSDARG00000020158,0
ENSDARG00000020164,88
ENSDARG00000020176,37
ENSDARG00000020178,172
ENSDARG00000020187,21
ENSDARG00000020191,6
ENSDARG00000020197,419
ENSDARG00000020201,49
ENSDARG00000020204,22
ENSDARG00000020212,39
ENSDARG00000020217,9
ENSDARG00000020218,83
ENSDARG00000020219,48
ENSDARG00000020228,104
ENSDARG00000020231,61
ENSDARG00000020232,30
ENSDARG00000020235,56
ENSDARG00000020237,0
ENSDARG00000020239,191
ENSDARG00000020241,18
ENSDARG00000020242,45
ENSDARG00000020250,3
ENSDARG00000020252,41
ENSDARG00000020258,111
ENSDARG00000020261,215
ENSDARG00000020265,1
ENSDARG00000020278,65
ENSDARG00000020279,76
ENSDARG00000020284,39
ENSDARG00000020289,0
ENSDARG00000020292,28
ENSDARG00000020298,4
ENSDARG00000020301,32
ENSDARG00000020311,12
ENSDARG00000020326,35
ENSDARG00000020328,455
ENSDARG00000020332,5
ENSDARG00000020334,85
ENSDARG00000020345,230
ENSDARG00000020354,0
ENSDARG00000020363,19
ENSDARG00000020364,12
ENSDARG00000020371,4
ENSDARG00000020377,279
ENSDARG00000020387,4
ENSDARG00000020395,21
ENSDARG00000020397,20
ENSDARG00000020405,14
ENSDARG00000020417,2
ENSDARG00000020427,0
ENSDARG00000020442,48
ENSDARG00000020443,3
ENSDARG00000020447,85
ENSDARG00000020448,9
ENSDARG00000020449,9
ENSDARG00000020450,45
ENSDARG00000020454,35
ENSDARG00000020455,0
ENSDARG00000020465,62
ENSDARG00000020467,233
ENSDARG00000020469,48
ENSDARG00000020473,16
ENSDARG00000020475,32
ENSDARG00000020482,76
ENSDARG00000020483,0
ENSDARG00000020488,66
ENSDARG00000020493,17
ENSDARG00000020494,66
ENSDARG00000020497,89
ENSDARG00000020504,133
ENSDARG00000020509,8
ENSDARG00000020521,118
ENSDARG00000020527,53
ENSDARG00000020529,5
ENSDARG00000020541,24
ENSDARG00000020544,6
ENSDARG00000020548,0
ENSDARG00000020573,136
ENSDARG00000020574,5123
ENSDARG00000020581,392
ENSDARG00000020594,162
ENSDARG00000020595,31
ENSDARG00000020596,42
ENSDARG00000020600,2
ENSDARG00000020602,519
ENSDARG00000020606,0
ENSDARG00000020607,19
ENSDARG00000020609,551
ENSDARG00000020610,6
ENSDARG00000020611,28
ENSDARG00000020618,8
ENSDARG00000020621,63
ENSDARG00000020623,36
ENSDARG00000020625,166
ENSDARG00000020642,0
ENSDARG00000020645,72
ENSDARG00000020647,51
ENSDARG00000020655,4
ENSDARG00000020656,32
ENSDARG00000020676,27
ENSDARG00000020679,42
ENSDARG00000020693,325
ENSDARG00000020699,78
ENSDARG00000020702,8
ENSDARG00000020708,169
ENSDARG00000020711,2
ENSDARG00000020718,38
ENSDARG00000020730,55
ENSDARG00000020735,0
ENSDARG00000020738,0
ENSDARG00000020741,112
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,6
ENSDARG00000020758,86
ENSDARG00000020759,53
ENSDARG00000020761,59
ENSDARG00000020764,26
ENSDARG00000020771,178
ENSDARG00000020777,66
ENSDARG00000020785,199
ENSDARG00000020788,0
ENSDARG00000020794,65
ENSDARG00000020795,238
ENSDARG00000020798,145
ENSDARG00000020811,8
ENSDARG00000020812,0
ENSDARG00000020814,10
ENSDARG00000020820,71
ENSDARG00000020822,22
ENSDARG00000020834,83
ENSDARG00000020840,33
ENSDARG00000020841,55
ENSDARG00000020845,607
ENSDARG00000020847,96
ENSDARG00000020850,12195
ENSDARG00000020853,0
ENSDARG00000020857,41
ENSDARG00000020863,21
ENSDARG00000020866,188
ENSDARG00000020871,75
ENSDARG00000020872,163
ENSDARG00000020876,262
ENSDARG00000020884,40
ENSDARG00000020887,2
ENSDARG00000020890,164
ENSDARG00000020891,26
ENSDARG00000020893,109
ENSDARG00000020895,31
ENSDARG00000020898,62
ENSDARG00000020901,20
ENSDARG00000020913,9
ENSDARG00000020924,47
ENSDARG00000020926,139
ENSDARG00000020929,13
ENSDARG00000020944,87
ENSDARG00000020946,45
ENSDARG00000020948,57
ENSDARG00000020952,14
ENSDARG00000020953,16
ENSDARG00000020956,58
ENSDARG00000020957,8
ENSDARG00000020960,331
ENSDARG00000020964,5
ENSDARG00000020976,101
ENSDARG00000020979,14
ENSDARG00000020981,0
ENSDARG00000020982,195
ENSDARG00000020984,20
ENSDARG00000020986,2
ENSDARG00000021004,33
ENSDARG00000021021,119
ENSDARG00000021022,13
ENSDARG00000021032,5
ENSDARG00000021033,48
ENSDARG00000021046,0
ENSDARG00000021048,26
ENSDARG00000021055,3
ENSDARG00000021059,217
ENSDARG00000021082,12
ENSDARG00000021086,1
ENSDARG00000021097,0
ENSDARG00000021107,37
ENSDARG00000021110,17
ENSDARG00000021112,17
ENSDARG00000021113,306
ENSDARG00000021115,4
ENSDARG00000021120,1
ENSDARG00000021124,304
ENSDARG00000021135,0
ENSDARG00000021137,193
ENSDARG00000021140,321
ENSDARG00000021141,31
ENSDARG00000021143,272
ENSDARG00000021147,7
ENSDARG00000021149,25
ENSDARG00000021150,9
ENSDARG00000021151,29
ENSDARG00000021154,17
ENSDARG00000021163,57
ENSDARG00000021172,108
ENSDARG00000021177,12
ENSDARG00000021184,115
ENSDARG00000021186,0
ENSDARG00000021193,139
ENSDARG00000021195,98
ENSDARG00000021200,0
ENSDARG00000021201,0
ENSDARG00000021208,23
ENSDARG00000021209,9
ENSDARG00000021220,1
ENSDARG00000021225,11
ENSDARG00000021232,0
ENSDARG00000021233,1
ENSDARG00000021239,93
ENSDARG00000021241,14
ENSDARG00000021242,62
ENSDARG00000021250,0
ENSDARG00000021252,218
ENSDARG00000021255,0
ENSDARG00000021257,369
ENSDARG00000021265,42
ENSDARG00000021287,12
ENSDARG00000021288,0
ENSDARG00000021305,12
ENSDARG00000021309,38
ENSDARG00000021324,5
ENSDARG00000021336,0
ENSDARG00000021339,147
ENSDARG00000021343,140
ENSDARG00000021345,8
ENSDARG00000021346,105
ENSDARG00000021351,207
ENSDARG00000021352,209
ENSDARG00000021366,51
ENSDARG00000021369,4
ENSDARG00000021370,12
ENSDARG00000021372,58
ENSDARG00000021374,33
ENSDARG00000021378,74
ENSDARG00000021380,20
ENSDARG00000021383,8
ENSDARG00000021389,70
ENSDARG00000021392,13
ENSDARG00000021398,69
ENSDARG00000021399,24
ENSDARG00000021402,172
ENSDARG00000021404,14
ENSDARG00000021405,142
ENSDARG00000021408,0
ENSDARG00000021432,0
ENSDARG00000021433,0
ENSDARG00000021439,123
ENSDARG00000021442,250
ENSDARG00000021443,51
ENSDARG00000021444,0
ENSDARG00000021455,72
ENSDARG00000021462,0
ENSDARG00000021466,42
ENSDARG00000021480,7
ENSDARG00000021483,79
ENSDARG00000021488,12
ENSDARG00000021494,6
ENSDARG00000021497,0
ENSDARG00000021509,325
ENSDARG00000021521,6
ENSDARG00000021539,181
ENSDARG00000021547,1
ENSDARG00000021550,108
ENSDARG00000021555,5
ENSDARG00000021556,53
ENSDARG00000021557,31
ENSDARG00000021566,0
ENSDARG00000021569,24
ENSDARG00000021572,0
ENSDARG00000021573,1
ENSDARG00000021579,8
ENSDARG00000021582,40
ENSDARG00000021584,35
ENSDARG00000021589,0
ENSDARG00000021590,195
ENSDARG00000021595,61
ENSDARG00000021607,323
ENSDARG00000021611,255
ENSDARG00000021633,41
ENSDARG00000021647,63
ENSDARG00000021664,81
ENSDARG00000021669,263
ENSDARG00000021677,0
ENSDARG00000021681,6
ENSDARG00000021688,0
ENSDARG00000021697,0
ENSDARG00000021702,95
ENSDARG00000021720,198
ENSDARG00000021735,101
ENSDARG00000021739,12
ENSDARG00000021753,26
ENSDARG00000021787,205
ENSDARG00000021789,47
ENSDARG00000021794,10
ENSDARG00000021805,49
ENSDARG00000021806,52
ENSDARG00000021808,71
ENSDARG00000021811,372
ENSDARG00000021812,85
ENSDARG00000021827,32
ENSDARG00000021833,224
ENSDARG00000021838,162
ENSDARG00000021846,24
ENSDARG00000021849,0
ENSDARG00000021853,0
ENSDARG00000021855,65
ENSDARG00000021859,0
ENSDARG00000021864,1479
ENSDARG00000021866,3
ENSDARG00000021869,36
ENSDARG00000021882,12
ENSDARG00000021885,4
ENSDARG00000021889,0
ENSDARG00000021891,1
ENSDARG00000021895,51
ENSDARG00000021896,126
ENSDARG00000021899,19
ENSDARG00000021905,28
ENSDARG00000021909,27
ENSDARG00000021913,21
ENSDARG00000021916,13
ENSDARG00000021924,18
ENSDARG00000021938,4
ENSDARG00000021945,82
ENSDARG00000021948,423
ENSDARG00000021959,0
ENSDARG00000021973,125
ENSDARG00000021974,0
ENSDARG00000021975,23
ENSDARG00000021979,149
ENSDARG00000021982,0
ENSDARG00000021984,0
ENSDARG00000021985,37
ENSDARG00000021987,1115
ENSDARG00000021991,290
ENSDARG00000021996,47
ENSDARG00000021997,0
ENSDARG00000022000,36
ENSDARG00000022007,0
ENSDARG00000022020,24
ENSDARG00000022045,808
ENSDARG00000022048,0
ENSDARG00000022085,27
ENSDARG00000022098,16
ENSDARG00000022101,440
ENSDARG00000022129,128
ENSDARG00000022139,0
ENSDARG00000022160,3
ENSDARG00000022165,12
ENSDARG00000022176,164
ENSDARG00000022177,0
ENSDARG00000022183,0
ENSDARG00000022187,22
ENSDARG00000022203,108
ENSDARG00000022213,15
ENSDARG00000022218,10
ENSDARG00000022232,143
ENSDARG00000022254,108
ENSDARG00000022260,65
ENSDARG00000022261,83
ENSDARG00000022271,0
ENSDARG00000022280,401
ENSDARG00000022295,9
ENSDARG00000022303,84
ENSDARG00000022309,402
ENSDARG00000022315,75
ENSDARG00000022319,0
ENSDARG00000022334,0
ENSDARG00000022340,16
ENSDARG00000022350,61
ENSDARG00000022372,0
ENSDARG00000022378,6
ENSDARG00000022399,16
ENSDARG00000022410,56
ENSDARG00000022413,47
ENSDARG00000022418,128
ENSDARG00000022424,4
ENSDARG00000022430,59
ENSDARG00000022437,0
ENSDARG00000022438,39
ENSDARG00000022456,476
ENSDARG00000022466,20
ENSDARG00000022493,0
ENSDARG00000022503,0
ENSDARG00000022509,19
ENSDARG00000022512,0
ENSDARG00000022518,10
ENSDARG00000022525,2
ENSDARG00000022531,40
ENSDARG00000022532,0
ENSDARG00000022550,11
ENSDARG00000022560,12
ENSDARG00000022569,23
ENSDARG00000022570,12
ENSDARG00000022599,16
ENSDARG00000022614,1
ENSDARG00000022615,9
ENSDARG00000022623,1
ENSDARG00000022631,2
ENSDARG00000022648,28
ENSDARG00000022650,63
ENSDARG00000022652,23
ENSDARG00000022659,47
ENSDARG00000022660,21
ENSDARG00000022668,12
ENSDARG00000022670,0
ENSDARG00000022684,22
ENSDARG00000022689,18
ENSDARG00000022690,22
ENSDARG00000022698,2
ENSDARG00000022712,96
ENSDARG00000022718,92
ENSDARG00000022727,81
ENSDARG00000022730,0
ENSDARG00000022763,1
ENSDARG00000022767,3782
ENSDARG00000022768,10
ENSDARG00000022772,27
ENSDARG00000022788,0
ENSDARG00000022795,0
ENSDARG00000022807,1
ENSDARG00000022810,31
ENSDARG00000022813,0
ENSDARG00000022817,0
ENSDARG00000022832,0
ENSDARG00000022841,9
ENSDARG00000022845,12
ENSDARG00000022853,1
ENSDARG00000022858,0
ENSDARG00000022891,77
ENSDARG00000022895,39
ENSDARG00000022904,22
ENSDARG00000022905,1
ENSDARG00000022918,0
ENSDARG00000022938,0
ENSDARG00000022939,6
ENSDARG00000022944,23
ENSDARG00000022951,0
ENSDARG00000022952,60
ENSDARG00000022968,196
ENSDARG00000022970,86
ENSDARG00000022971,246
ENSDARG00000022974,17
ENSDARG00000022978,35
ENSDARG00000022983,8
ENSDARG00000022995,188
ENSDARG00000022996,109
ENSDARG00000023002,0
ENSDARG00000023003,4
ENSDARG00000023026,8
ENSDARG00000023028,23
ENSDARG00000023031,3
ENSDARG00000023036,0
ENSDARG00000023040,57
ENSDARG00000023053,21
ENSDARG00000023058,208
ENSDARG00000023062,16
ENSDARG00000023082,112
ENSDARG00000023104,143
ENSDARG00000023110,35
ENSDARG00000023111,77
ENSDARG00000023117,40
ENSDARG00000023151,307
ENSDARG00000023152,0
ENSDARG00000023157,0
ENSDARG00000023160,30
ENSDARG00000023168,0
ENSDARG00000023174,151
ENSDARG00000023176,25
ENSDARG00000023181,5
ENSDARG00000023185,7
ENSDARG00000023188,20
ENSDARG00000023190,110
ENSDARG00000023203,0
ENSDARG00000023214,9
ENSDARG00000023217,16
ENSDARG00000023220,87
ENSDARG00000023228,108
ENSDARG00000023236,18
ENSDARG00000023237,143
ENSDARG00000023267,26
ENSDARG00000023272,36
ENSDARG00000023279,6
ENSDARG00000023287,1
ENSDARG00000023290,99
ENSDARG00000023298,43
ENSDARG00000023299,6
ENSDARG00000023302,0
ENSDARG00000023303,51
ENSDARG00000023309,0
ENSDARG00000023316,42
ENSDARG00000023318,30
ENSDARG00000023323,251
ENSDARG00000023330,87
ENSDARG00000023362,0
ENSDARG00000023369,0
ENSDARG00000023394,63
ENSDARG00000023396,15
ENSDARG00000023443,162
ENSDARG00000023445,504
ENSDARG00000023448,10
ENSDARG00000023472,145
ENSDARG00000023479,0
ENSDARG00000023484,25
ENSDARG00000023495,81
ENSDARG00000023498,11
ENSDARG00000023508,7
ENSDARG00000023519,0
ENSDARG00000023526,9
ENSDARG00000023532,97
ENSDARG00000023536,599
ENSDARG00000023537,46
ENSDARG00000023542,68
ENSDARG00000023546,29
ENSDARG00000023578,37
ENSDARG00000023583,8
ENSDARG00000023584,22
ENSDARG00000023587,0
ENSDARG00000023591,26
ENSDARG00000023600,125
ENSDARG00000023627,55
ENSDARG00000023645,6
ENSDARG00000023648,13
ENSDARG00000023656,0
ENSDARG00000023659,7
ENSDARG00000023672,5
ENSDARG00000023678,103
ENSDARG00000023683,56
ENSDARG00000023694,108
ENSDARG00000023703,47
ENSDARG00000023712,100
ENSDARG00000023713,45
ENSDARG00000023722,0
ENSDARG00000023724,80
ENSDARG00000023759,40
ENSDARG00000023766,44
ENSDARG00000023768,2
ENSDARG00000023771,192
ENSDARG00000023797,1043
ENSDARG00000023814,187
ENSDARG00000023815,37
ENSDARG00000023820,116
ENSDARG00000023840,15
ENSDARG00000023852,14
ENSDARG00000023858,49
ENSDARG00000023861,37
ENSDARG00000023868,62
ENSDARG00000023878,123
ENSDARG00000023886,75
ENSDARG00000023900,37
ENSDARG00000023903,80
ENSDARG00000023914,124
ENSDARG00000023916,30
ENSDARG00000023920,125
ENSDARG00000023927,5
ENSDARG00000023933,121
ENSDARG00000023940,8
ENSDARG00000023950,0
ENSDARG00000023952,0
ENSDARG00000023958,0
ENSDARG00000023963,50
ENSDARG00000023967,71
ENSDARG00000023988,87
ENSDARG00000023989,8
ENSDARG00000023999,30
ENSDARG00000024006,0
ENSDARG00000024017,45
ENSDARG00000024026,3
ENSDARG00000024030,33
ENSDARG00000024032,63
ENSDARG00000024047,379
ENSDARG00000024090,35
ENSDARG00000024092,0
ENSDARG00000024101,62
ENSDARG00000024109,34
ENSDARG00000024112,49
ENSDARG00000024116,22
ENSDARG00000024124,18
ENSDARG00000024139,0
ENSDARG00000024141,11
ENSDARG00000024160,0
ENSDARG00000024167,20
ENSDARG00000024184,17
ENSDARG00000024189,35
ENSDARG00000024195,42
ENSDARG00000024204,8
ENSDARG00000024208,0
ENSDARG00000024209,67
ENSDARG00000024211,0
ENSDARG00000024219,204
ENSDARG00000024229,18
ENSDARG00000024276,147
ENSDARG00000024277,6
ENSDARG00000024278,0
ENSDARG00000024295,7
ENSDARG00000024299,56
ENSDARG00000024306,99
ENSDARG00000024311,1
ENSDARG00000024314,6
ENSDARG00000024317,0
ENSDARG00000024324,137
ENSDARG00000024325,26
ENSDARG00000024365,5
ENSDARG00000024381,4
ENSDARG00000024398,55
ENSDARG00000024416,29
ENSDARG00000024431,11
ENSDARG00000024433,164
ENSDARG00000024443,30
ENSDARG00000024465,12
ENSDARG00000024471,0
ENSDARG00000024478,53
ENSDARG00000024479,54
ENSDARG00000024488,168
ENSDARG00000024492,315
ENSDARG00000024503,33
ENSDARG00000024522,0
ENSDARG00000024537,53
ENSDARG00000024540,31
ENSDARG00000024546,18
ENSDARG00000024548,485
ENSDARG00000024560,3
ENSDARG00000024561,131
ENSDARG00000024564,18
ENSDARG00000024575,73
ENSDARG00000024588,20
ENSDARG00000024598,63
ENSDARG00000024602,10
ENSDARG00000024619,61
ENSDARG00000024631,0
ENSDARG00000024642,45
ENSDARG00000024651,14
ENSDARG00000024654,0
ENSDARG00000024669,18
ENSDARG00000024681,0
ENSDARG00000024687,1
ENSDARG00000024693,14
ENSDARG00000024694,114
ENSDARG00000024708,3
ENSDARG00000024717,22
ENSDARG00000024728,2
ENSDARG00000024740,0
ENSDARG00000024744,78
ENSDARG00000024746,249
ENSDARG00000024759,0
ENSDARG00000024771,26
ENSDARG00000024775,22
ENSDARG00000024785,85
ENSDARG00000024789,0
ENSDARG00000024815,7
ENSDARG00000024818,12
ENSDARG00000024827,5
ENSDARG00000024828,32
ENSDARG00000024829,492
ENSDARG00000024831,40
ENSDARG00000024844,186
ENSDARG00000024846,1
ENSDARG00000024847,4
ENSDARG00000024865,169
ENSDARG00000024874,209
ENSDARG00000024877,6
ENSDARG00000024894,37
ENSDARG00000024895,16
ENSDARG00000024904,3
ENSDARG00000024920,85
ENSDARG00000024933,30
ENSDARG00000024940,4
ENSDARG00000024954,23
ENSDARG00000024964,98
ENSDARG00000024966,78
ENSDARG00000024967,2
ENSDARG00000025011,167
ENSDARG00000025012,11
ENSDARG00000025013,0
ENSDARG00000025017,30
ENSDARG00000025024,11
ENSDARG00000025032,82
ENSDARG00000025033,28
ENSDARG00000025034,78
ENSDARG00000025043,0
ENSDARG00000025046,4
ENSDARG00000025071,70
ENSDARG00000025073,384
ENSDARG00000025074,21
ENSDARG00000025076,33
ENSDARG00000025081,42
ENSDARG00000025089,10
ENSDARG00000025091,81
ENSDARG00000025094,55
ENSDARG00000025106,57
ENSDARG00000025108,125
ENSDARG00000025131,40
ENSDARG00000025147,5
ENSDARG00000025150,0
ENSDARG00000025162,12
ENSDARG00000025168,0
ENSDARG00000025174,0
ENSDARG00000025187,0
ENSDARG00000025189,27
ENSDARG00000025206,169
ENSDARG00000025212,30
ENSDARG00000025218,35
ENSDARG00000025220,37
ENSDARG00000025226,8
ENSDARG00000025233,2
ENSDARG00000025254,126
ENSDARG00000025269,167
ENSDARG00000025275,0
ENSDARG00000025285,9
ENSDARG00000025299,9
ENSDARG00000025301,284
ENSDARG00000025302,72
ENSDARG00000025309,50
ENSDARG00000025311,0
ENSDARG00000025319,16
ENSDARG00000025320,6
ENSDARG00000025325,101
ENSDARG00000025326,1
ENSDARG00000025332,93
ENSDARG00000025335,0
ENSDARG00000025338,58
ENSDARG00000025340,24
ENSDARG00000025346,0
ENSDARG00000025348,168
ENSDARG00000025350,35
ENSDARG00000025372,0
ENSDARG00000025375,13
ENSDARG00000025383,15
ENSDARG00000025386,0
ENSDARG00000025391,65
ENSDARG00000025397,71
ENSDARG00000025403,8
ENSDARG00000025404,43
ENSDARG00000025420,14
ENSDARG00000025421,52
ENSDARG00000025428,9
ENSDARG00000025436,24
ENSDARG00000025465,15
ENSDARG00000025467,0
ENSDARG00000025468,59
ENSDARG00000025478,7
ENSDARG00000025495,29
ENSDARG00000025500,27
ENSDARG00000025504,22
ENSDARG00000025505,0
ENSDARG00000025507,64
ENSDARG00000025513,84
ENSDARG00000025518,30
ENSDARG00000025522,25
ENSDARG00000025535,104
ENSDARG00000025547,0
ENSDARG00000025549,21
ENSDARG00000025554,2
ENSDARG00000025555,1
ENSDARG00000025559,1
ENSDARG00000025566,499
ENSDARG00000025567,47
ENSDARG00000025576,102
ENSDARG00000025577,26
ENSDARG00000025581,10
ENSDARG00000025593,54
ENSDARG00000025595,6
ENSDARG00000025600,0
ENSDARG00000025601,0
ENSDARG00000025605,1
ENSDARG00000025607,0
ENSDARG00000025608,0
ENSDARG00000025615,0
ENSDARG00000025641,61
ENSDARG00000025658,0
ENSDARG00000025667,89
ENSDARG00000025670,99
ENSDARG00000025671,17
ENSDARG00000025672,9
ENSDARG00000025679,9
ENSDARG00000025693,5
ENSDARG00000025699,69
ENSDARG00000025703,164
ENSDARG00000025718,20
ENSDARG00000025728,432
ENSDARG00000025754,35
ENSDARG00000025757,2
ENSDARG00000025766,15
ENSDARG00000025783,0
ENSDARG00000025788,2
ENSDARG00000025789,478
ENSDARG00000025797,52
ENSDARG00000025808,11
ENSDARG00000025820,3
ENSDARG00000025824,23
ENSDARG00000025826,56
ENSDARG00000025847,130
ENSDARG00000025850,60
ENSDARG00000025854,39
ENSDARG00000025855,109
ENSDARG00000025858,99
ENSDARG00000025859,0
ENSDARG00000025866,0
ENSDARG00000025875,8
ENSDARG00000025889,23
ENSDARG00000025891,30
ENSDARG00000025899,0
ENSDARG00000025902,95
ENSDARG00000025903,0
ENSDARG00000025904,39
ENSDARG00000025912,0
ENSDARG00000025914,2
ENSDARG00000025920,72
ENSDARG00000025943,0
ENSDARG00000025948,11
ENSDARG00000025949,0
ENSDARG00000025953,32
ENSDARG00000025972,26
ENSDARG00000025974,152
ENSDARG00000025977,26
ENSDARG00000025983,8
ENSDARG00000026017,8
ENSDARG00000026024,26
ENSDARG00000026028,49
ENSDARG00000026035,9
ENSDARG00000026048,179
ENSDARG00000026049,0
ENSDARG00000026052,0
ENSDARG00000026053,62
ENSDARG00000026068,7
ENSDARG00000026070,16
ENSDARG00000026072,78
ENSDARG00000026081,0
ENSDARG00000026084,3
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,0
ENSDARG00000026137,7
ENSDARG00000026149,7
ENSDARG00000026165,1262
ENSDARG00000026166,88
ENSDARG00000026170,47
ENSDARG00000026178,8
ENSDARG00000026180,509
ENSDARG00000026183,50
ENSDARG00000026185,14
ENSDARG00000026198,54
ENSDARG00000026224,4
ENSDARG00000026225,61
ENSDARG00000026229,14
ENSDARG00000026236,3
ENSDARG00000026246,0
ENSDARG00000026247,21
ENSDARG00000026248,0
ENSDARG00000026281,51
ENSDARG00000026294,58
ENSDARG00000026296,4
ENSDARG00000026313,0
ENSDARG00000026322,5
ENSDARG00000026325,5
ENSDARG00000026329,22
ENSDARG00000026333,4
ENSDARG00000026335,17
ENSDARG00000026338,2
ENSDARG00000026348,15
ENSDARG00000026350,0
ENSDARG00000026359,8
ENSDARG00000026369,31
ENSDARG00000026376,43
ENSDARG00000026383,5
ENSDARG00000026387,5
ENSDARG00000026395,0
ENSDARG00000026400,4
ENSDARG00000026403,1
ENSDARG00000026406,13
ENSDARG00000026417,0
ENSDARG00000026444,4
ENSDARG00000026448,6
ENSDARG00000026453,111
ENSDARG00000026454,0
ENSDARG00000026473,33
ENSDARG00000026476,57
ENSDARG00000026482,177
ENSDARG00000026484,0
ENSDARG00000026489,111
ENSDARG00000026499,69
ENSDARG00000026500,0
ENSDARG00000026505,125
ENSDARG00000026513,5
ENSDARG00000026519,57
ENSDARG00000026531,88
ENSDARG00000026540,40
ENSDARG00000026548,0
ENSDARG00000026569,0
ENSDARG00000026577,16
ENSDARG00000026582,15
ENSDARG00000026595,104
ENSDARG00000026599,3
ENSDARG00000026611,18
ENSDARG00000026616,0
ENSDARG00000026629,34
ENSDARG00000026630,156
ENSDARG00000026634,56
ENSDARG00000026635,0
ENSDARG00000026654,10
ENSDARG00000026655,11
ENSDARG00000026663,0
ENSDARG00000026664,60
ENSDARG00000026680,60
ENSDARG00000026682,9
ENSDARG00000026701,6
ENSDARG00000026704,15
ENSDARG00000026712,213
ENSDARG00000026723,213
ENSDARG00000026726,149
ENSDARG00000026736,75
ENSDARG00000026753,25
ENSDARG00000026759,7
ENSDARG00000026762,12
ENSDARG00000026764,4
ENSDARG00000026766,10
ENSDARG00000026767,83
ENSDARG00000026771,6
ENSDARG00000026784,106
ENSDARG00000026787,0
ENSDARG00000026796,50
ENSDARG00000026799,0
ENSDARG00000026801,274
ENSDARG00000026806,141
ENSDARG00000026811,117
ENSDARG00000026820,95
ENSDARG00000026829,133
ENSDARG00000026834,54
ENSDARG00000026835,11
ENSDARG00000026839,0
ENSDARG00000026840,20
ENSDARG00000026842,273
ENSDARG00000026845,192
ENSDARG00000026855,3
ENSDARG00000026862,60
ENSDARG00000026864,0
ENSDARG00000026865,63
ENSDARG00000026871,2
ENSDARG00000026875,54
ENSDARG00000026882,8
ENSDARG00000026892,14
ENSDARG00000026895,0
ENSDARG00000026902,5
ENSDARG00000026904,0
ENSDARG00000026907,39
ENSDARG00000026908,202
ENSDARG00000026925,0
ENSDARG00000026926,141
ENSDARG00000026941,6
ENSDARG00000026967,176
ENSDARG00000026972,0
ENSDARG00000026979,25
ENSDARG00000026985,31
ENSDARG00000026986,101
ENSDARG00000026988,47
ENSDARG00000026990,0
ENSDARG00000027009,65
ENSDARG00000027016,70
ENSDARG00000027017,132
ENSDARG00000027041,557
ENSDARG00000027046,20
ENSDARG00000027063,13
ENSDARG00000027065,416
ENSDARG00000027070,6
ENSDARG00000027078,106
ENSDARG00000027079,109
ENSDARG00000027082,49
ENSDARG00000027087,13
ENSDARG00000027088,269
ENSDARG00000027099,54
ENSDARG00000027109,343
ENSDARG00000027112,10
ENSDARG00000027129,0
ENSDARG00000027131,12
ENSDARG00000027140,76
ENSDARG00000027141,132
ENSDARG00000027143,18
ENSDARG00000027153,0
ENSDARG00000027154,41
ENSDARG00000027159,25
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,90
ENSDARG00000027182,0
ENSDARG00000027183,37
ENSDARG00000027187,85
ENSDARG00000027192,0
ENSDARG00000027196,8
ENSDARG00000027199,4
ENSDARG00000027200,18
ENSDARG00000027222,13
ENSDARG00000027234,12
ENSDARG00000027236,55
ENSDARG00000027249,198
ENSDARG00000027279,68
