"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","17beta_estradiol",FALSE,"ld_pearson",18.6906961044684,"Dose1","A"
"2","17beta_estradiol",FALSE,"ld_pearson",-24.5099758023418,"Dose1","A"
"3","17beta_estradiol",FALSE,"ld_pearson",42.2463967583931,"Dose1","A"
"4","17beta_estradiol",FALSE,"ld_pearson",-94.5811563922377,"Dose1","B"
"5","17beta_estradiol",FALSE,"ld_pearson",36.1337259307943,"Dose1","B"
"6","17beta_estradiol",FALSE,"ld_pearson",37.2478156559612,"Dose1","B"
"7","17beta_estradiol",FALSE,"ld_pearson",26.4266332994458,"Dose1","C"
"8","17beta_estradiol",FALSE,"ld_pearson",31.4214391927952,"Dose1","C"
"9","17beta_estradiol",FALSE,"ld_pearson",-82.6220254202219,"Dose2","C"
"10","17beta_estradiol",FALSE,"ld_pearson",29.1086090614015,"Dose2","A"
"11","17beta_estradiol",FALSE,"ld_pearson",30.8530864584847,"Dose2","A"
"12","17beta_estradiol",FALSE,"ld_pearson",-45.0714989510503,"Dose2","A"
"13","17beta_estradiol",FALSE,"ld_pearson",35.5335158842849,"Dose2","B"
"14","17beta_estradiol",FALSE,"ld_pearson",23.751324949007,"Dose2","B"
"15","17beta_estradiol",FALSE,"ld_pearson",40.1631621314825,"Dose2","B"
"16","17beta_estradiol",FALSE,"ld_pearson",34.8978353473781,"Dose2","C"
"17","17beta_estradiol",FALSE,"ld_pearson",46.1235776104666,"Dose2","C"
"18","17beta_estradiol",FALSE,"ld_pearson",-4.0324809122687,"Dose3","C"
"19","17beta_estradiol",FALSE,"ld_pearson",21.0425726096303,"Dose3","A"
"20","17beta_estradiol",FALSE,"ld_pearson",10.055816566043,"Dose3","A"
"21","17beta_estradiol",FALSE,"ld_pearson",19.1157148076919,"Dose3","A"
"22","17beta_estradiol",FALSE,"ld_pearson",17.893108029365,"Dose3","B"
"23","17beta_estradiol",FALSE,"ld_pearson",23.7528242982982,"Dose3","B"
"24","17beta_estradiol",FALSE,"ld_pearson",43.0932363557598,"Dose3","B"
"25","17beta_estradiol",FALSE,"ld_pearson",-3.8404763157038,"Dose3","C"
"26","17beta_estradiol",FALSE,"ld_pearson",33.5996811489035,"Dose3","C"
"27","17beta_estradiol",FALSE,"ld_pearson",20.781412023389,"Dose4","C"
"28","17beta_estradiol",FALSE,"ld_pearson",31.3022217363635,"Dose4","A"
"29","17beta_estradiol",FALSE,"ld_pearson",44.5941469456948,"Dose4","A"
"30","17beta_estradiol",FALSE,"ld_pearson",35.948619681323,"Dose4","A"
"31","17beta_estradiol",FALSE,"ld_pearson",41.1480232273115,"Dose4","B"
"32","17beta_estradiol",FALSE,"ld_pearson",28.8138557043052,"Dose4","B"
"33","17beta_estradiol",FALSE,"ld_pearson",25.6589316272006,"Dose4","B"
"34","17beta_estradiol",FALSE,"ld_pearson",7.04780329265513,"Dose4","C"
"35","17beta_estradiol",FALSE,"ld_pearson",32.7733225286069,"Dose4","C"
"36","17beta_estradiol",FALSE,"ld_pearson",-25.2938513678157,"Dose5","C"
"37","17beta_estradiol",FALSE,"ld_pearson",41.0815425538879,"Dose5","A"
"38","17beta_estradiol",FALSE,"ld_pearson",34.1220738645985,"Dose5","A"
"39","17beta_estradiol",FALSE,"ld_pearson",6.76324581954624,"Dose5","A"
"40","17beta_estradiol",FALSE,"ld_pearson",32.846026126706,"Dose5","B"
"41","17beta_estradiol",FALSE,"ld_pearson",17.3520830064165,"Dose5","B"
"42","17beta_estradiol",FALSE,"ld_pearson",13.6962481917761,"Dose5","B"
"43","17beta_estradiol",FALSE,"ld_pearson",37.0683246424317,"Dose5","C"
"44","17beta_estradiol",FALSE,"ld_pearson",22.9193323578212,"Dose5","C"
"45","17beta_estradiol",TRUE,"ld_pearson",-22.9924578824556,"Control","C"
"46","17beta_estradiol",TRUE,"ld_pearson",0,"Control","A"
"47","17beta_estradiol",TRUE,"ld_pearson",39.7221788343214,"Control","A"
"48","17beta_estradiol",TRUE,"ld_pearson",17.8205379645454,"Control","A"
"49","17beta_estradiol",TRUE,"ld_pearson",19.8860012468589,"Control","B"
"50","17beta_estradiol",TRUE,"ld_pearson",-12.0015969762323,"Control","B"
"51","17beta_estradiol",TRUE,"ld_pearson",15.053420774205,"Control","B"
"52","17beta_estradiol",TRUE,"ld_pearson",-65.2782533097892,"Control","C"
"53","17beta_estradiol",TRUE,"ld_pearson",-19.6181141064296,"Control","C"
"54","17beta_estradiol",FALSE,"ld_pearson",-19.1861693093227,"Dose1","C"
