F9,Counts
ENSDARG00000033056,0
ENSDARG00000033071,0
ENSDARG00000033099,69
ENSDARG00000033104,10
ENSDARG00000033126,33
ENSDARG00000033134,22
ENSDARG00000033138,4
ENSDARG00000033140,44
ENSDARG00000033144,6
ENSDARG00000033160,277
ENSDARG00000033161,7
ENSDARG00000033170,12
ENSDARG00000033171,38
ENSDARG00000033172,98
ENSDARG00000033175,23
ENSDARG00000033179,5
ENSDARG00000033182,24
ENSDARG00000033184,204
ENSDARG00000033201,64
ENSDARG00000033227,7
ENSDARG00000033231,0
ENSDARG00000033234,380
ENSDARG00000033251,37
ENSDARG00000033259,69
ENSDARG00000033273,14
ENSDARG00000033285,52
ENSDARG00000033296,25
ENSDARG00000033307,87
ENSDARG00000033320,15
ENSDARG00000033327,45
ENSDARG00000033345,98
ENSDARG00000033355,0
ENSDARG00000033361,9
ENSDARG00000033364,100
ENSDARG00000033367,15
ENSDARG00000033370,0
ENSDARG00000033376,26
ENSDARG00000033380,14
ENSDARG00000033382,14
ENSDARG00000033411,13
ENSDARG00000033413,8
ENSDARG00000033418,75
ENSDARG00000033436,6
ENSDARG00000033437,249
ENSDARG00000033440,102
ENSDARG00000033443,50
ENSDARG00000033444,25
ENSDARG00000033446,0
ENSDARG00000033447,62
ENSDARG00000033450,85
ENSDARG00000033451,3
ENSDARG00000033462,0
ENSDARG00000033466,102
ENSDARG00000033489,63
ENSDARG00000033498,83
ENSDARG00000033501,0
ENSDARG00000033516,49
ENSDARG00000033533,0
ENSDARG00000033537,49
ENSDARG00000033539,55
ENSDARG00000033544,5
ENSDARG00000033551,20
ENSDARG00000033566,14
ENSDARG00000033567,0
ENSDARG00000033579,2
ENSDARG00000033587,0
ENSDARG00000033594,10
ENSDARG00000033596,39
ENSDARG00000033597,139
ENSDARG00000033599,47
ENSDARG00000033604,14
ENSDARG00000033609,104
ENSDARG00000033610,0
ENSDARG00000033614,81
ENSDARG00000033616,7
ENSDARG00000033635,3
ENSDARG00000033647,73
ENSDARG00000033655,935
ENSDARG00000033662,0
ENSDARG00000033666,78
ENSDARG00000033683,4637
ENSDARG00000033684,0
ENSDARG00000033706,11
ENSDARG00000033707,53
ENSDARG00000033726,0
ENSDARG00000033727,0
ENSDARG00000033735,13
ENSDARG00000033738,490
ENSDARG00000033742,11
ENSDARG00000033754,36
ENSDARG00000033757,12
ENSDARG00000033760,58
ENSDARG00000033768,3
ENSDARG00000033771,10
ENSDARG00000033789,57
ENSDARG00000033802,53
ENSDARG00000033804,162
ENSDARG00000033832,1094
ENSDARG00000033840,416
ENSDARG00000033845,73
ENSDARG00000033852,29
ENSDARG00000033854,35
ENSDARG00000033855,21
ENSDARG00000033861,14
ENSDARG00000033871,0
ENSDARG00000033889,64
ENSDARG00000033899,186
ENSDARG00000033901,87
ENSDARG00000033916,49
ENSDARG00000033928,381
ENSDARG00000033949,0
ENSDARG00000033950,241
ENSDARG00000033953,4
ENSDARG00000033955,0
ENSDARG00000033956,0
ENSDARG00000033957,17
ENSDARG00000033963,0
ENSDARG00000033965,70
ENSDARG00000033967,0
ENSDARG00000033971,18
ENSDARG00000033973,0
ENSDARG00000033978,74
ENSDARG00000033987,20
ENSDARG00000033993,15
ENSDARG00000033999,6
ENSDARG00000034001,6
ENSDARG00000034007,196
ENSDARG00000034013,40
ENSDARG00000034042,4
ENSDARG00000034043,66
ENSDARG00000034048,19
ENSDARG00000034056,85
ENSDARG00000034060,86
ENSDARG00000034063,6
ENSDARG00000034076,34
ENSDARG00000034080,58
ENSDARG00000034086,29
ENSDARG00000034093,53
ENSDARG00000034095,13
ENSDARG00000034105,65
ENSDARG00000034107,7
ENSDARG00000034117,81
ENSDARG00000034138,3
ENSDARG00000034146,28
ENSDARG00000034160,36
ENSDARG00000034165,81
ENSDARG00000034168,86
ENSDARG00000034173,20
ENSDARG00000034174,6
ENSDARG00000034178,187
ENSDARG00000034181,6
ENSDARG00000034187,310
ENSDARG00000034189,61
ENSDARG00000034195,447
ENSDARG00000034207,23
ENSDARG00000034210,46
ENSDARG00000034211,6
ENSDARG00000034215,26
ENSDARG00000034222,7
ENSDARG00000034227,20
ENSDARG00000034240,174
ENSDARG00000034256,11
ENSDARG00000034262,77
ENSDARG00000034268,73
ENSDARG00000034270,804
ENSDARG00000034291,22
ENSDARG00000034293,296
ENSDARG00000034300,11
ENSDARG00000034307,14
ENSDARG00000034309,44
ENSDARG00000034313,142
ENSDARG00000034321,21
ENSDARG00000034326,76
ENSDARG00000034330,0
ENSDARG00000034344,506
ENSDARG00000034368,91
ENSDARG00000034375,27
ENSDARG00000034396,43
ENSDARG00000034403,3
ENSDARG00000034409,164
ENSDARG00000034420,5
ENSDARG00000034423,105
ENSDARG00000034424,111
ENSDARG00000034427,80
ENSDARG00000034430,0
ENSDARG00000034434,93
ENSDARG00000034443,24
ENSDARG00000034453,71
ENSDARG00000034457,0
ENSDARG00000034470,553
ENSDARG00000034473,68
ENSDARG00000034493,580
ENSDARG00000034497,20
ENSDARG00000034503,488
ENSDARG00000034504,21
ENSDARG00000034518,4
ENSDARG00000034522,175
ENSDARG00000034528,0
ENSDARG00000034534,131
ENSDARG00000034541,45
ENSDARG00000034555,74
ENSDARG00000034559,2
ENSDARG00000034568,0
ENSDARG00000034572,5
ENSDARG00000034577,2
ENSDARG00000034588,106
ENSDARG00000034598,0
ENSDARG00000034600,25
ENSDARG00000034605,2
ENSDARG00000034610,0
ENSDARG00000034616,70
ENSDARG00000034624,19
ENSDARG00000034633,64
ENSDARG00000034643,17
ENSDARG00000034650,4
ENSDARG00000034667,13
ENSDARG00000034668,70
ENSDARG00000034670,243
ENSDARG00000034677,67
ENSDARG00000034685,92
ENSDARG00000034693,47
ENSDARG00000034700,58
ENSDARG00000034705,50
ENSDARG00000034707,26
ENSDARG00000034714,14
ENSDARG00000034717,13
ENSDARG00000034718,78
ENSDARG00000034734,16
ENSDARG00000034753,123
ENSDARG00000034757,2
ENSDARG00000034768,168
ENSDARG00000034771,26
ENSDARG00000034773,13
ENSDARG00000034777,34
ENSDARG00000034785,17
ENSDARG00000034801,101
ENSDARG00000034808,9
ENSDARG00000034817,16
ENSDARG00000034823,321
ENSDARG00000034825,0
ENSDARG00000034836,41
ENSDARG00000034852,11
ENSDARG00000034855,13
ENSDARG00000034862,5
ENSDARG00000034871,63
ENSDARG00000034883,39
ENSDARG00000034885,6
ENSDARG00000034893,82
ENSDARG00000034895,16
ENSDARG00000034896,259
ENSDARG00000034897,378
ENSDARG00000034907,13
ENSDARG00000034910,0
ENSDARG00000034916,124
ENSDARG00000034930,0
ENSDARG00000034933,30
ENSDARG00000034940,25
ENSDARG00000034941,0
ENSDARG00000034943,50
ENSDARG00000034956,80
ENSDARG00000034957,2
ENSDARG00000034975,2
ENSDARG00000034982,106
ENSDARG00000034988,1
ENSDARG00000034989,0
ENSDARG00000035005,34
ENSDARG00000035009,0
ENSDARG00000035018,19
ENSDARG00000035023,46
ENSDARG00000035028,47
ENSDARG00000035043,47
ENSDARG00000035048,0
ENSDARG00000035054,61
ENSDARG00000035056,48
ENSDARG00000035066,455
ENSDARG00000035074,15
ENSDARG00000035080,0
ENSDARG00000035088,0
ENSDARG00000035095,0
ENSDARG00000035101,0
ENSDARG00000035120,194
ENSDARG00000035122,174
ENSDARG00000035127,13
ENSDARG00000035129,1
ENSDARG00000035131,21
ENSDARG00000035132,52
ENSDARG00000035133,148
ENSDARG00000035136,86
ENSDARG00000035137,0
ENSDARG00000035146,0
ENSDARG00000035147,15
ENSDARG00000035148,0
ENSDARG00000035149,4
ENSDARG00000035150,0
ENSDARG00000035151,12
ENSDARG00000035152,351
ENSDARG00000035161,32
ENSDARG00000035163,9
ENSDARG00000035167,45
ENSDARG00000035169,1
ENSDARG00000035171,0
ENSDARG00000035175,112
ENSDARG00000035178,5
ENSDARG00000035181,38
ENSDARG00000035184,23
ENSDARG00000035185,15
ENSDARG00000035187,59
ENSDARG00000035188,58
ENSDARG00000035193,0
ENSDARG00000035198,4
ENSDARG00000035214,0
ENSDARG00000035221,3
ENSDARG00000035253,15
ENSDARG00000035256,816
ENSDARG00000035257,23
ENSDARG00000035264,30
ENSDARG00000035273,0
ENSDARG00000035282,22
ENSDARG00000035285,139
ENSDARG00000035290,0
ENSDARG00000035308,90
ENSDARG00000035309,3
ENSDARG00000035322,224
ENSDARG00000035324,426
ENSDARG00000035325,47
ENSDARG00000035326,10
ENSDARG00000035327,2898
ENSDARG00000035329,96
ENSDARG00000035330,190
ENSDARG00000035332,57
ENSDARG00000035333,0
ENSDARG00000035338,10
ENSDARG00000035339,0
ENSDARG00000035350,1
ENSDARG00000035352,3
ENSDARG00000035357,106
ENSDARG00000035360,294
ENSDARG00000035377,0
ENSDARG00000035388,0
ENSDARG00000035389,81
ENSDARG00000035390,71
ENSDARG00000035391,3
ENSDARG00000035398,145
ENSDARG00000035399,6
ENSDARG00000035400,274
ENSDARG00000035406,29
ENSDARG00000035415,0
ENSDARG00000035420,88
ENSDARG00000035422,9
ENSDARG00000035427,18
ENSDARG00000035433,30
ENSDARG00000035434,1
ENSDARG00000035435,0
ENSDARG00000035438,480
ENSDARG00000035452,54
ENSDARG00000035458,2403
ENSDARG00000035459,13
ENSDARG00000035468,15
ENSDARG00000035470,62
ENSDARG00000035471,13
ENSDARG00000035505,17
ENSDARG00000035506,0
ENSDARG00000035507,36
ENSDARG00000035508,47
ENSDARG00000035514,18
ENSDARG00000035515,14
ENSDARG00000035519,590
ENSDARG00000035521,46
ENSDARG00000035532,37
ENSDARG00000035533,25
ENSDARG00000035535,159
ENSDARG00000035538,46
ENSDARG00000035540,86
ENSDARG00000035544,103
ENSDARG00000035546,11
ENSDARG00000035549,26
ENSDARG00000035550,0
ENSDARG00000035551,0
ENSDARG00000035552,14
ENSDARG00000035553,0
ENSDARG00000035555,31
ENSDARG00000035556,50
ENSDARG00000035557,77
ENSDARG00000035558,42
ENSDARG00000035559,12
ENSDARG00000035560,0
ENSDARG00000035562,4
ENSDARG00000035563,59
ENSDARG00000035564,102
ENSDARG00000035565,16
ENSDARG00000035569,53
ENSDARG00000035570,34
ENSDARG00000035571,10
ENSDARG00000035573,9
ENSDARG00000035577,99
ENSDARG00000035578,14
ENSDARG00000035579,0
ENSDARG00000035595,27
ENSDARG00000035596,53
ENSDARG00000035598,212
ENSDARG00000035601,4
ENSDARG00000035602,0
ENSDARG00000035603,54
ENSDARG00000035605,19
ENSDARG00000035606,25
ENSDARG00000035607,49
ENSDARG00000035608,79
ENSDARG00000035609,7
ENSDARG00000035610,24
ENSDARG00000035618,17
ENSDARG00000035622,247
ENSDARG00000035625,23
ENSDARG00000035629,23
ENSDARG00000035630,59
ENSDARG00000035631,19
ENSDARG00000035632,0
ENSDARG00000035633,20
ENSDARG00000035634,27
ENSDARG00000035646,0
ENSDARG00000035648,16
ENSDARG00000035649,23
ENSDARG00000035650,77
ENSDARG00000035652,121
ENSDARG00000035655,55
ENSDARG00000035657,0
ENSDARG00000035660,134
ENSDARG00000035663,2
ENSDARG00000035665,0
ENSDARG00000035676,97
ENSDARG00000035677,0
ENSDARG00000035678,13
ENSDARG00000035679,38
ENSDARG00000035680,0
ENSDARG00000035682,50
ENSDARG00000035686,3
ENSDARG00000035692,249
ENSDARG00000035694,489
ENSDARG00000035695,11
ENSDARG00000035697,0
ENSDARG00000035699,43
ENSDARG00000035700,17
ENSDARG00000035706,73
ENSDARG00000035715,384
ENSDARG00000035718,0
ENSDARG00000035719,15
ENSDARG00000035732,75
ENSDARG00000035735,24
ENSDARG00000035741,249
ENSDARG00000035751,929
ENSDARG00000035763,15
ENSDARG00000035765,22
ENSDARG00000035771,34
ENSDARG00000035781,10
ENSDARG00000035796,7
ENSDARG00000035797,0
ENSDARG00000035798,103
ENSDARG00000035808,28
ENSDARG00000035809,3674
ENSDARG00000035810,83
ENSDARG00000035819,2
ENSDARG00000035820,0
ENSDARG00000035821,114
ENSDARG00000035823,43
ENSDARG00000035832,0
ENSDARG00000035835,192
ENSDARG00000035837,11
ENSDARG00000035852,1
ENSDARG00000035853,8
ENSDARG00000035858,87
ENSDARG00000035859,273
ENSDARG00000035860,159
ENSDARG00000035861,69
ENSDARG00000035862,0
ENSDARG00000035868,106
ENSDARG00000035869,527
ENSDARG00000035870,97
ENSDARG00000035871,312
ENSDARG00000035872,86
ENSDARG00000035873,9
ENSDARG00000035875,0
ENSDARG00000035879,32
ENSDARG00000035880,35
ENSDARG00000035882,14
ENSDARG00000035883,23
ENSDARG00000035887,186
ENSDARG00000035889,15
ENSDARG00000035890,89
ENSDARG00000035891,105
ENSDARG00000035895,41
ENSDARG00000035899,2
ENSDARG00000035904,8
ENSDARG00000035905,45
ENSDARG00000035907,168
ENSDARG00000035909,61
ENSDARG00000035910,47
ENSDARG00000035913,46
ENSDARG00000035914,9
ENSDARG00000035918,65
ENSDARG00000035924,84
ENSDARG00000035942,5
ENSDARG00000035944,17
ENSDARG00000035949,38
ENSDARG00000035952,15
ENSDARG00000035954,0
ENSDARG00000035957,8
ENSDARG00000035958,22
ENSDARG00000035961,7
ENSDARG00000035963,0
ENSDARG00000035966,0
ENSDARG00000035970,172
ENSDARG00000035978,62
ENSDARG00000035984,0
ENSDARG00000035985,30
ENSDARG00000035986,21
ENSDARG00000035987,4
ENSDARG00000035990,116
ENSDARG00000035993,23
ENSDARG00000036005,18
ENSDARG00000036008,39
ENSDARG00000036028,53
ENSDARG00000036031,29
ENSDARG00000036036,110
ENSDARG00000036038,1
ENSDARG00000036040,86
ENSDARG00000036041,119
ENSDARG00000036043,12
ENSDARG00000036045,22
ENSDARG00000036051,9
ENSDARG00000036055,1
ENSDARG00000036056,18
ENSDARG00000036057,3
ENSDARG00000036058,68
ENSDARG00000036059,10
ENSDARG00000036060,0
ENSDARG00000036061,10
ENSDARG00000036063,6
ENSDARG00000036064,8
ENSDARG00000036065,69
ENSDARG00000036066,0
ENSDARG00000036069,60
ENSDARG00000036070,4
ENSDARG00000036071,23
ENSDARG00000036073,159
ENSDARG00000036074,40
ENSDARG00000036076,27
ENSDARG00000036080,964
ENSDARG00000036082,0
ENSDARG00000036084,0
ENSDARG00000036086,59
ENSDARG00000036090,54
ENSDARG00000036092,7
ENSDARG00000036094,111
ENSDARG00000036096,94
ENSDARG00000036100,96
ENSDARG00000036102,165
ENSDARG00000036104,2
ENSDARG00000036105,17
ENSDARG00000036106,2
ENSDARG00000036107,299
ENSDARG00000036109,0
ENSDARG00000036116,2
ENSDARG00000036117,3
ENSDARG00000036125,0
ENSDARG00000036135,80
ENSDARG00000036136,4
ENSDARG00000036139,17
ENSDARG00000036140,76
ENSDARG00000036144,93
ENSDARG00000036147,79
ENSDARG00000036152,25
ENSDARG00000036155,5
ENSDARG00000036156,74
ENSDARG00000036158,15
ENSDARG00000036159,0
ENSDARG00000036161,516
ENSDARG00000036162,228
ENSDARG00000036164,43
ENSDARG00000036168,31
ENSDARG00000036171,9
ENSDARG00000036175,228
ENSDARG00000036179,107
ENSDARG00000036180,11
ENSDARG00000036186,170
ENSDARG00000036189,0
ENSDARG00000036190,73
ENSDARG00000036194,34
ENSDARG00000036212,57
ENSDARG00000036214,0
ENSDARG00000036215,0
ENSDARG00000036222,7
ENSDARG00000036227,12
ENSDARG00000036232,110
ENSDARG00000036235,2
ENSDARG00000036237,119
ENSDARG00000036239,254
ENSDARG00000036245,1
ENSDARG00000036247,0
ENSDARG00000036252,70
ENSDARG00000036254,1
ENSDARG00000036257,88
ENSDARG00000036272,10
ENSDARG00000036279,521
ENSDARG00000036281,96
ENSDARG00000036282,19
ENSDARG00000036291,50
ENSDARG00000036292,2
ENSDARG00000036293,0
ENSDARG00000036295,106
ENSDARG00000036298,134
ENSDARG00000036299,520
ENSDARG00000036304,6
ENSDARG00000036305,46
ENSDARG00000036308,9
ENSDARG00000036316,169
ENSDARG00000036329,23
ENSDARG00000036335,45
ENSDARG00000036337,12
ENSDARG00000036338,52
ENSDARG00000036344,203
ENSDARG00000036345,11
ENSDARG00000036359,7
ENSDARG00000036371,488
ENSDARG00000036375,231
ENSDARG00000036376,77
ENSDARG00000036382,0
ENSDARG00000036383,21
ENSDARG00000036386,21
ENSDARG00000036394,0
ENSDARG00000036412,58
ENSDARG00000036414,118
ENSDARG00000036415,13
ENSDARG00000036420,2
ENSDARG00000036422,34
ENSDARG00000036424,20
ENSDARG00000036426,42
ENSDARG00000036427,102
ENSDARG00000036428,2
ENSDARG00000036430,0
ENSDARG00000036438,170
ENSDARG00000036442,33
ENSDARG00000036445,7
ENSDARG00000036446,22
ENSDARG00000036456,114
ENSDARG00000036457,54
ENSDARG00000036458,0
ENSDARG00000036460,0
ENSDARG00000036462,9
ENSDARG00000036471,0
ENSDARG00000036473,7
ENSDARG00000036479,0
ENSDARG00000036481,51
ENSDARG00000036482,25
ENSDARG00000036483,0
ENSDARG00000036489,85
ENSDARG00000036493,9
ENSDARG00000036494,15
ENSDARG00000036499,3
ENSDARG00000036500,14
ENSDARG00000036501,42
ENSDARG00000036505,35
ENSDARG00000036510,63
ENSDARG00000036541,22
ENSDARG00000036542,43
ENSDARG00000036545,0
ENSDARG00000036546,26
ENSDARG00000036548,38
ENSDARG00000036549,322
ENSDARG00000036558,472
ENSDARG00000036560,4
ENSDARG00000036567,3
ENSDARG00000036569,25
ENSDARG00000036571,48
ENSDARG00000036575,54
ENSDARG00000036577,279
ENSDARG00000036584,40
ENSDARG00000036587,44
ENSDARG00000036588,54
ENSDARG00000036592,24
ENSDARG00000036593,277
ENSDARG00000036613,23
ENSDARG00000036616,4
ENSDARG00000036619,100
ENSDARG00000036625,136
ENSDARG00000036626,63
ENSDARG00000036628,0
ENSDARG00000036629,1473
ENSDARG00000036630,105
ENSDARG00000036636,5
ENSDARG00000036637,5
ENSDARG00000036645,2
ENSDARG00000036650,44
ENSDARG00000036658,276
ENSDARG00000036670,21
ENSDARG00000036671,106
ENSDARG00000036675,104
ENSDARG00000036678,3
ENSDARG00000036684,17
ENSDARG00000036685,64
ENSDARG00000036687,156
ENSDARG00000036695,103
ENSDARG00000036698,298
ENSDARG00000036700,167
ENSDARG00000036704,4
ENSDARG00000036721,5
ENSDARG00000036722,32
ENSDARG00000036728,0
ENSDARG00000036743,0
ENSDARG00000036748,0
ENSDARG00000036754,214
ENSDARG00000036755,18
ENSDARG00000036764,59
ENSDARG00000036767,9
ENSDARG00000036772,47
ENSDARG00000036773,39
ENSDARG00000036774,52
ENSDARG00000036775,0
ENSDARG00000036776,19
ENSDARG00000036778,32
ENSDARG00000036781,0
ENSDARG00000036784,15
ENSDARG00000036785,111
ENSDARG00000036787,0
ENSDARG00000036791,10
ENSDARG00000036793,35
ENSDARG00000036809,79
ENSDARG00000036811,43
ENSDARG00000036816,50
ENSDARG00000036818,3
ENSDARG00000036820,87
ENSDARG00000036826,55
ENSDARG00000036830,5095
ENSDARG00000036831,80
ENSDARG00000036832,2309
ENSDARG00000036833,0
ENSDARG00000036834,764
ENSDARG00000036840,253
ENSDARG00000036844,10
ENSDARG00000036846,24
ENSDARG00000036848,41
ENSDARG00000036852,13
ENSDARG00000036855,67
ENSDARG00000036863,142
ENSDARG00000036864,211
ENSDARG00000036865,2
ENSDARG00000036868,0
ENSDARG00000036869,0
ENSDARG00000036870,74
ENSDARG00000036875,380
ENSDARG00000036876,0
ENSDARG00000036878,46
ENSDARG00000036888,21
ENSDARG00000036893,41
ENSDARG00000036894,30
ENSDARG00000036897,16
ENSDARG00000036903,0
ENSDARG00000036911,40
ENSDARG00000036912,1
ENSDARG00000036913,17
ENSDARG00000036915,9
ENSDARG00000036924,4
ENSDARG00000036929,8
ENSDARG00000036930,20
ENSDARG00000036940,0
ENSDARG00000036942,19
ENSDARG00000036943,111
ENSDARG00000036944,17
ENSDARG00000036952,0
ENSDARG00000036956,196
ENSDARG00000036965,48
ENSDARG00000036966,11
ENSDARG00000036967,43
ENSDARG00000036968,64
ENSDARG00000036974,7
ENSDARG00000036985,144
ENSDARG00000036987,18
ENSDARG00000036990,0
ENSDARG00000036993,59
ENSDARG00000036994,8
ENSDARG00000036995,25
ENSDARG00000036998,14
ENSDARG00000036999,21
ENSDARG00000037000,0
ENSDARG00000037002,0
ENSDARG00000037008,29
ENSDARG00000037009,206
ENSDARG00000037012,202
ENSDARG00000037017,186
ENSDARG00000037018,86
ENSDARG00000037020,557
ENSDARG00000037030,133
ENSDARG00000037033,0
ENSDARG00000037038,74
ENSDARG00000037040,0
ENSDARG00000037042,61
ENSDARG00000037046,0
ENSDARG00000037056,0
ENSDARG00000037057,49
ENSDARG00000037059,39
ENSDARG00000037060,340
ENSDARG00000037061,71
ENSDARG00000037062,17
ENSDARG00000037064,25
ENSDARG00000037066,67
ENSDARG00000037067,22
ENSDARG00000037068,9
ENSDARG00000037069,19
ENSDARG00000037070,0
ENSDARG00000037071,46
ENSDARG00000037073,5
ENSDARG00000037079,5
ENSDARG00000037091,40
ENSDARG00000037097,52
ENSDARG00000037099,177
ENSDARG00000037100,3
ENSDARG00000037101,11
ENSDARG00000037108,20
ENSDARG00000037109,28
ENSDARG00000037116,88
ENSDARG00000037121,172
ENSDARG00000037122,59
ENSDARG00000037140,24
ENSDARG00000037142,0
ENSDARG00000037144,5
ENSDARG00000037145,48
ENSDARG00000037153,25
ENSDARG00000037154,158
ENSDARG00000037155,0
ENSDARG00000037158,23
ENSDARG00000037159,0
ENSDARG00000037172,23
ENSDARG00000037174,14
ENSDARG00000037176,4
ENSDARG00000037177,386
ENSDARG00000037178,0
ENSDARG00000037186,12
ENSDARG00000037188,2
ENSDARG00000037191,25
ENSDARG00000037192,0
ENSDARG00000037195,0
ENSDARG00000037196,121
ENSDARG00000037199,7
ENSDARG00000037229,201
ENSDARG00000037238,53
ENSDARG00000037244,7
ENSDARG00000037245,0
ENSDARG00000037246,0
ENSDARG00000037256,5
ENSDARG00000037259,7
ENSDARG00000037260,32
ENSDARG00000037261,6
ENSDARG00000037262,1
ENSDARG00000037266,14
ENSDARG00000037267,55
ENSDARG00000037276,10
ENSDARG00000037278,4
ENSDARG00000037281,96
ENSDARG00000037283,16
ENSDARG00000037284,44
ENSDARG00000037285,199
ENSDARG00000037286,19
ENSDARG00000037291,68
ENSDARG00000037292,0
ENSDARG00000037307,65
ENSDARG00000037309,18
ENSDARG00000037318,58
ENSDARG00000037320,6
ENSDARG00000037324,6
ENSDARG00000037334,24
ENSDARG00000037337,22
ENSDARG00000037350,328
ENSDARG00000037353,11
ENSDARG00000037358,18
ENSDARG00000037359,23
ENSDARG00000037361,60
ENSDARG00000037362,37
ENSDARG00000037363,52
ENSDARG00000037373,45
ENSDARG00000037378,0
ENSDARG00000037383,32
ENSDARG00000037390,0
ENSDARG00000037392,6
ENSDARG00000037393,7
ENSDARG00000037397,47
ENSDARG00000037398,18
ENSDARG00000037402,8
ENSDARG00000037403,25
ENSDARG00000037405,19
ENSDARG00000037406,21
ENSDARG00000037408,4
ENSDARG00000037409,2
ENSDARG00000037410,0
ENSDARG00000037411,0
ENSDARG00000037415,41
ENSDARG00000037421,112
ENSDARG00000037423,0
ENSDARG00000037425,12
ENSDARG00000037427,4
ENSDARG00000037429,4
ENSDARG00000037432,29
ENSDARG00000037433,170
ENSDARG00000037455,60
ENSDARG00000037473,0
ENSDARG00000037475,0
ENSDARG00000037476,50
ENSDARG00000037484,0
ENSDARG00000037487,51
ENSDARG00000037488,504
ENSDARG00000037491,0
ENSDARG00000037495,9
ENSDARG00000037496,176
ENSDARG00000037498,12
ENSDARG00000037501,12
ENSDARG00000037503,537
ENSDARG00000037506,48
ENSDARG00000037507,18
ENSDARG00000037514,41
ENSDARG00000037517,168
ENSDARG00000037526,0
ENSDARG00000037527,3
ENSDARG00000037528,8
ENSDARG00000037532,7
ENSDARG00000037533,0
ENSDARG00000037537,9
ENSDARG00000037539,246
ENSDARG00000037545,0
ENSDARG00000037550,1
ENSDARG00000037551,56
ENSDARG00000037553,0
ENSDARG00000037554,0
ENSDARG00000037555,19
ENSDARG00000037556,12
ENSDARG00000037558,0
ENSDARG00000037559,528
ENSDARG00000037560,71
ENSDARG00000037570,3
ENSDARG00000037574,30
ENSDARG00000037576,0
ENSDARG00000037587,74
ENSDARG00000037588,28
ENSDARG00000037589,16
ENSDARG00000037593,94
ENSDARG00000037598,0
ENSDARG00000037603,2
ENSDARG00000037607,73
ENSDARG00000037613,6
ENSDARG00000037618,11
ENSDARG00000037628,4
ENSDARG00000037633,54
ENSDARG00000037639,0
ENSDARG00000037640,13
ENSDARG00000037645,7
ENSDARG00000037646,17
ENSDARG00000037647,16
ENSDARG00000037652,40
ENSDARG00000037654,9
ENSDARG00000037655,227
ENSDARG00000037675,71
ENSDARG00000037677,2
ENSDARG00000037679,1
ENSDARG00000037691,63
ENSDARG00000037695,0
ENSDARG00000037706,21
ENSDARG00000037708,82
ENSDARG00000037713,12
ENSDARG00000037738,0
ENSDARG00000037739,0
ENSDARG00000037746,1435
ENSDARG00000037747,71
ENSDARG00000037748,66
ENSDARG00000037758,0
ENSDARG00000037760,16
ENSDARG00000037773,92
ENSDARG00000037777,20
ENSDARG00000037781,170
ENSDARG00000037782,24
ENSDARG00000037783,109
ENSDARG00000037789,4456
ENSDARG00000037790,164
ENSDARG00000037794,68
ENSDARG00000037804,19
ENSDARG00000037805,0
ENSDARG00000037810,66
ENSDARG00000037813,22
ENSDARG00000037815,36
ENSDARG00000037833,32
ENSDARG00000037835,9
ENSDARG00000037836,0
ENSDARG00000037837,288
ENSDARG00000037838,382
ENSDARG00000037845,821
ENSDARG00000037846,24
ENSDARG00000037852,14
ENSDARG00000037855,9
ENSDARG00000037859,0
ENSDARG00000037860,333
ENSDARG00000037861,5
ENSDARG00000037865,3
ENSDARG00000037867,33
ENSDARG00000037870,6081
ENSDARG00000037871,32
ENSDARG00000037872,51
ENSDARG00000037873,69
ENSDARG00000037874,6
ENSDARG00000037879,43
ENSDARG00000037883,10
ENSDARG00000037884,5
ENSDARG00000037889,52
ENSDARG00000037891,21
ENSDARG00000037892,9
ENSDARG00000037894,105
ENSDARG00000037895,0
ENSDARG00000037905,265
ENSDARG00000037906,27
ENSDARG00000037909,4
ENSDARG00000037913,13
ENSDARG00000037914,0
ENSDARG00000037916,7
ENSDARG00000037917,18
ENSDARG00000037919,412
ENSDARG00000037921,88
ENSDARG00000037924,98
ENSDARG00000037925,82
ENSDARG00000037928,109
ENSDARG00000037929,28
ENSDARG00000037930,20
ENSDARG00000037932,95
ENSDARG00000037935,11
ENSDARG00000037941,75
ENSDARG00000037943,15
ENSDARG00000037946,0
ENSDARG00000037954,15
ENSDARG00000037955,17
ENSDARG00000037958,2
ENSDARG00000037960,35
ENSDARG00000037961,0
ENSDARG00000037962,62
ENSDARG00000037963,4
ENSDARG00000037964,3
ENSDARG00000037965,405
ENSDARG00000037966,0
ENSDARG00000037967,4
ENSDARG00000037968,44
ENSDARG00000037980,70
ENSDARG00000037995,0
ENSDARG00000037997,428
ENSDARG00000037998,178
ENSDARG00000038000,17
ENSDARG00000038005,74
ENSDARG00000038006,4
ENSDARG00000038010,41
ENSDARG00000038011,0
ENSDARG00000038012,0
ENSDARG00000038018,107
ENSDARG00000038024,16
ENSDARG00000038025,16
ENSDARG00000038027,9
ENSDARG00000038028,26
ENSDARG00000038030,13
ENSDARG00000038040,49
ENSDARG00000038052,0
ENSDARG00000038056,19
ENSDARG00000038059,67
ENSDARG00000038064,38
ENSDARG00000038066,26
ENSDARG00000038067,74
ENSDARG00000038068,590
ENSDARG00000038069,57
ENSDARG00000038072,1
ENSDARG00000038074,45
ENSDARG00000038075,143
ENSDARG00000038076,200
ENSDARG00000038089,0
ENSDARG00000038094,142
ENSDARG00000038095,2
ENSDARG00000038097,17
