F11,Counts
ENSDARG00000002632,67
ENSDARG00000002634,12
ENSDARG00000002635,53
ENSDARG00000002642,0
ENSDARG00000002644,39
ENSDARG00000002656,119
ENSDARG00000002659,68
ENSDARG00000002663,0
ENSDARG00000002666,0
ENSDARG00000002670,62
ENSDARG00000002682,33
ENSDARG00000002685,0
ENSDARG00000002690,21
ENSDARG00000002696,330
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,209
ENSDARG00000002720,25
ENSDARG00000002722,0
ENSDARG00000002728,3
ENSDARG00000002731,38
ENSDARG00000002732,6
ENSDARG00000002745,133
ENSDARG00000002748,23
ENSDARG00000002750,28
ENSDARG00000002754,0
ENSDARG00000002758,408
ENSDARG00000002760,0
ENSDARG00000002764,4
ENSDARG00000002768,1786
ENSDARG00000002771,4
ENSDARG00000002779,0
ENSDARG00000002787,52
ENSDARG00000002790,166
ENSDARG00000002791,538
ENSDARG00000002792,25
ENSDARG00000002795,8
ENSDARG00000002797,0
ENSDARG00000002798,14
ENSDARG00000002816,28
ENSDARG00000002826,12
ENSDARG00000002830,0
ENSDARG00000002831,1
ENSDARG00000002840,44
ENSDARG00000002847,6
ENSDARG00000002872,9
ENSDARG00000002877,40
ENSDARG00000002880,56
ENSDARG00000002894,10
ENSDARG00000002897,51
ENSDARG00000002909,52
ENSDARG00000002912,12
ENSDARG00000002916,52
ENSDARG00000002917,4
ENSDARG00000002933,32
ENSDARG00000002937,39
ENSDARG00000002945,8
ENSDARG00000002947,11
ENSDARG00000002949,59
ENSDARG00000002952,59
ENSDARG00000002956,2
ENSDARG00000002959,0
ENSDARG00000002967,33
ENSDARG00000002968,53
ENSDARG00000002970,77
ENSDARG00000002971,20
ENSDARG00000002986,3
ENSDARG00000002988,104
ENSDARG00000002991,16
ENSDARG00000002994,26
ENSDARG00000003008,64
ENSDARG00000003017,26
ENSDARG00000003020,24
ENSDARG00000003021,0
ENSDARG00000003022,10
ENSDARG00000003027,9
ENSDARG00000003032,345
ENSDARG00000003035,225
ENSDARG00000003041,0
ENSDARG00000003046,14
ENSDARG00000003054,0
ENSDARG00000003058,55
ENSDARG00000003061,7
ENSDARG00000003068,39
ENSDARG00000003069,0
ENSDARG00000003077,2
ENSDARG00000003081,3164
ENSDARG00000003084,12
ENSDARG00000003085,18
ENSDARG00000003087,88
ENSDARG00000003090,0
ENSDARG00000003091,18
ENSDARG00000003098,262
ENSDARG00000003109,17
ENSDARG00000003113,77
ENSDARG00000003127,21
ENSDARG00000003132,1
ENSDARG00000003142,29
ENSDARG00000003144,13
ENSDARG00000003146,5
ENSDARG00000003151,167
ENSDARG00000003153,21
ENSDARG00000003157,20
ENSDARG00000003165,81
ENSDARG00000003167,24
ENSDARG00000003169,149
ENSDARG00000003175,21
ENSDARG00000003181,0
ENSDARG00000003189,50
ENSDARG00000003193,8
ENSDARG00000003197,15
ENSDARG00000003200,4
ENSDARG00000003203,40
ENSDARG00000003205,11
ENSDARG00000003206,10
ENSDARG00000003207,12
ENSDARG00000003208,27
ENSDARG00000003210,6
ENSDARG00000003213,110
ENSDARG00000003216,10
ENSDARG00000003217,21
ENSDARG00000003219,18
ENSDARG00000003229,0
ENSDARG00000003235,16
ENSDARG00000003244,1
ENSDARG00000003250,4
ENSDARG00000003251,34
ENSDARG00000003257,7
ENSDARG00000003259,0
ENSDARG00000003269,249
ENSDARG00000003270,75
ENSDARG00000003281,33
ENSDARG00000003287,8
ENSDARG00000003290,30
ENSDARG00000003293,51
ENSDARG00000003303,0
ENSDARG00000003307,70
ENSDARG00000003308,17
ENSDARG00000003311,61
ENSDARG00000003313,5
ENSDARG00000003320,28
ENSDARG00000003326,6
ENSDARG00000003328,20
ENSDARG00000003344,0
ENSDARG00000003373,1
ENSDARG00000003375,0
ENSDARG00000003380,0
ENSDARG00000003381,14
ENSDARG00000003382,9
ENSDARG00000003383,22
ENSDARG00000003395,0
ENSDARG00000003398,35
ENSDARG00000003399,1
ENSDARG00000003403,98
ENSDARG00000003411,9
ENSDARG00000003414,0
ENSDARG00000003420,3
ENSDARG00000003421,48
ENSDARG00000003429,52
ENSDARG00000003444,8
ENSDARG00000003446,12
ENSDARG00000003449,44
ENSDARG00000003462,50
ENSDARG00000003469,22
ENSDARG00000003475,0
ENSDARG00000003486,65
ENSDARG00000003487,19
ENSDARG00000003495,110
ENSDARG00000003512,121
ENSDARG00000003517,4
ENSDARG00000003519,7
ENSDARG00000003520,44
ENSDARG00000003523,5
ENSDARG00000003526,44
ENSDARG00000003527,30
ENSDARG00000003531,20
ENSDARG00000003533,3
ENSDARG00000003544,46
ENSDARG00000003553,0
ENSDARG00000003564,10
ENSDARG00000003570,55
ENSDARG00000003573,19
ENSDARG00000003576,1
ENSDARG00000003584,1
ENSDARG00000003592,6
ENSDARG00000003599,1655
ENSDARG00000003607,10
ENSDARG00000003615,9
ENSDARG00000003616,33
ENSDARG00000003631,136
ENSDARG00000003632,4
ENSDARG00000003635,1
ENSDARG00000003641,18
ENSDARG00000003642,6
ENSDARG00000003655,150
ENSDARG00000003675,20
ENSDARG00000003680,79
ENSDARG00000003681,117
ENSDARG00000003684,34
ENSDARG00000003693,12
ENSDARG00000003695,314
ENSDARG00000003697,0
ENSDARG00000003699,62
ENSDARG00000003701,0
ENSDARG00000003705,81
ENSDARG00000003706,0
ENSDARG00000003732,0
ENSDARG00000003749,25
ENSDARG00000003750,23
ENSDARG00000003751,74
ENSDARG00000003754,38
ENSDARG00000003757,12
ENSDARG00000003769,16
ENSDARG00000003776,47
ENSDARG00000003779,68
ENSDARG00000003789,31
ENSDARG00000003795,412
ENSDARG00000003797,7
ENSDARG00000003803,7
ENSDARG00000003808,3
ENSDARG00000003811,175
ENSDARG00000003818,27
ENSDARG00000003820,130
ENSDARG00000003822,12
ENSDARG00000003827,11
ENSDARG00000003829,57
ENSDARG00000003835,138
ENSDARG00000003841,0
ENSDARG00000003845,4
ENSDARG00000003846,1
ENSDARG00000003854,37
ENSDARG00000003860,24
ENSDARG00000003865,0
ENSDARG00000003866,51
ENSDARG00000003867,14
ENSDARG00000003869,0
ENSDARG00000003872,18
ENSDARG00000003877,127
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,119
ENSDARG00000003903,0
ENSDARG00000003904,5
ENSDARG00000003909,0
ENSDARG00000003910,86
ENSDARG00000003920,43
ENSDARG00000003925,0
ENSDARG00000003927,28
ENSDARG00000003931,7
ENSDARG00000003934,0
ENSDARG00000003938,7
ENSDARG00000003940,30
ENSDARG00000003941,49
ENSDARG00000003944,0
ENSDARG00000003952,190
ENSDARG00000003961,0
ENSDARG00000003963,29
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,26
ENSDARG00000003971,6
ENSDARG00000003973,2
ENSDARG00000003974,65
ENSDARG00000003977,0
ENSDARG00000003984,15
ENSDARG00000003989,50
ENSDARG00000003991,54
ENSDARG00000003994,2
ENSDARG00000003998,14
ENSDARG00000004015,0
ENSDARG00000004017,0
ENSDARG00000004018,1
ENSDARG00000004023,88
ENSDARG00000004034,50
ENSDARG00000004037,6
ENSDARG00000004046,0
ENSDARG00000004049,8
ENSDARG00000004051,4
ENSDARG00000004055,30
ENSDARG00000004059,0
ENSDARG00000004060,422
ENSDARG00000004074,72
ENSDARG00000004078,33
ENSDARG00000004082,14
ENSDARG00000004094,54
ENSDARG00000004105,23
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,8
ENSDARG00000004115,29
ENSDARG00000004130,0
ENSDARG00000004131,3
ENSDARG00000004132,157
ENSDARG00000004150,11
ENSDARG00000004151,22
ENSDARG00000004154,13
ENSDARG00000004158,1
ENSDARG00000004160,13
ENSDARG00000004161,58
ENSDARG00000004167,3
ENSDARG00000004169,25
ENSDARG00000004171,9
ENSDARG00000004173,155
ENSDARG00000004174,186
ENSDARG00000004176,14
ENSDARG00000004177,13
ENSDARG00000004184,60
ENSDARG00000004187,3
ENSDARG00000004189,42
ENSDARG00000004196,101
ENSDARG00000004199,2
ENSDARG00000004204,0
ENSDARG00000004211,17
ENSDARG00000004218,15
ENSDARG00000004219,12
ENSDARG00000004227,42
ENSDARG00000004232,1
ENSDARG00000004243,2
ENSDARG00000004246,142
ENSDARG00000004251,2
ENSDARG00000004256,0
ENSDARG00000004260,3
ENSDARG00000004261,55
ENSDARG00000004262,8
ENSDARG00000004270,15
ENSDARG00000004274,1
ENSDARG00000004280,31
ENSDARG00000004282,12
ENSDARG00000004291,45
ENSDARG00000004296,31
ENSDARG00000004297,66
ENSDARG00000004301,1
ENSDARG00000004302,11
ENSDARG00000004305,5
ENSDARG00000004306,5
ENSDARG00000004307,13
ENSDARG00000004308,0
ENSDARG00000004311,0
ENSDARG00000004318,11
ENSDARG00000004322,2
ENSDARG00000004325,10
ENSDARG00000004328,0
ENSDARG00000004336,84
ENSDARG00000004343,1
ENSDARG00000004358,12
ENSDARG00000004363,2
ENSDARG00000004372,43
ENSDARG00000004377,44
ENSDARG00000004378,11
ENSDARG00000004386,66
ENSDARG00000004392,1
ENSDARG00000004396,3
ENSDARG00000004402,6
ENSDARG00000004405,1
ENSDARG00000004406,12
ENSDARG00000004415,189
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,1
ENSDARG00000004445,15
ENSDARG00000004447,0
ENSDARG00000004451,18
ENSDARG00000004452,208
ENSDARG00000004455,0
ENSDARG00000004459,13
ENSDARG00000004460,0
ENSDARG00000004470,51
ENSDARG00000004472,7
ENSDARG00000004473,12
ENSDARG00000004492,3
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,27
ENSDARG00000004517,1
ENSDARG00000004525,6
ENSDARG00000004527,3
ENSDARG00000004529,0
ENSDARG00000004537,342
ENSDARG00000004539,21
ENSDARG00000004561,2
ENSDARG00000004574,18
ENSDARG00000004576,16
ENSDARG00000004580,27
ENSDARG00000004581,74
ENSDARG00000004586,0
ENSDARG00000004587,64
ENSDARG00000004588,294
ENSDARG00000004592,3
ENSDARG00000004594,32
ENSDARG00000004597,44
ENSDARG00000004598,0
ENSDARG00000004616,13
ENSDARG00000004618,4
ENSDARG00000004621,212
ENSDARG00000004627,1
ENSDARG00000004632,6
ENSDARG00000004633,6
ENSDARG00000004634,428
ENSDARG00000004635,105
ENSDARG00000004636,33
ENSDARG00000004643,66
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,33
ENSDARG00000004672,123
ENSDARG00000004680,3
ENSDARG00000004687,23
ENSDARG00000004692,37
ENSDARG00000004695,0
ENSDARG00000004696,15
ENSDARG00000004697,19
ENSDARG00000004702,74
ENSDARG00000004706,26
ENSDARG00000004712,13
ENSDARG00000004713,0
ENSDARG00000004714,129
ENSDARG00000004721,7
ENSDARG00000004724,29
ENSDARG00000004726,41
ENSDARG00000004735,192
ENSDARG00000004745,9
ENSDARG00000004748,23
ENSDARG00000004753,16
ENSDARG00000004754,49
ENSDARG00000004757,877
ENSDARG00000004763,13
ENSDARG00000004771,1
ENSDARG00000004774,51
ENSDARG00000004782,187
ENSDARG00000004785,94
ENSDARG00000004789,59
ENSDARG00000004794,15
ENSDARG00000004796,92
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,68
ENSDARG00000004836,40
ENSDARG00000004840,16
ENSDARG00000004843,17
ENSDARG00000004851,18
ENSDARG00000004861,40
ENSDARG00000004864,0
ENSDARG00000004866,18
ENSDARG00000004869,8
ENSDARG00000004870,21
ENSDARG00000004871,0
ENSDARG00000004874,1
ENSDARG00000004875,16
ENSDARG00000004877,100
ENSDARG00000004880,1
ENSDARG00000004889,0
ENSDARG00000004891,109
ENSDARG00000004898,0
ENSDARG00000004904,0
ENSDARG00000004906,13
ENSDARG00000004925,7
ENSDARG00000004930,82
ENSDARG00000004931,30
ENSDARG00000004932,3
ENSDARG00000004937,4
ENSDARG00000004939,25
ENSDARG00000004948,79
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,6
ENSDARG00000004964,23
ENSDARG00000004979,0
ENSDARG00000004988,14
ENSDARG00000005002,2
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,76
ENSDARG00000005023,20
ENSDARG00000005026,123
ENSDARG00000005034,11
ENSDARG00000005049,10
ENSDARG00000005050,0
ENSDARG00000005057,7
ENSDARG00000005058,32
ENSDARG00000005078,8
ENSDARG00000005085,46
ENSDARG00000005092,7
ENSDARG00000005095,35
ENSDARG00000005098,0
ENSDARG00000005104,70
ENSDARG00000005108,22
ENSDARG00000005112,70
ENSDARG00000005115,1
ENSDARG00000005122,63
ENSDARG00000005126,18
ENSDARG00000005128,0
ENSDARG00000005134,2
ENSDARG00000005139,55
ENSDARG00000005141,46
ENSDARG00000005150,23
ENSDARG00000005154,2
ENSDARG00000005159,12
ENSDARG00000005162,91
ENSDARG00000005163,14
ENSDARG00000005172,4
ENSDARG00000005176,0
ENSDARG00000005179,9
ENSDARG00000005185,27
ENSDARG00000005186,46
ENSDARG00000005191,169
ENSDARG00000005210,19
ENSDARG00000005216,8
ENSDARG00000005218,0
ENSDARG00000005220,1
ENSDARG00000005221,21
ENSDARG00000005230,25
ENSDARG00000005232,53
ENSDARG00000005236,213
ENSDARG00000005246,0
ENSDARG00000005251,21
ENSDARG00000005254,25
ENSDARG00000005271,0
ENSDARG00000005274,3
ENSDARG00000005284,1
ENSDARG00000005314,0
ENSDARG00000005315,64
ENSDARG00000005318,12
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,1
ENSDARG00000005335,0
ENSDARG00000005343,15
ENSDARG00000005350,23
ENSDARG00000005355,58
ENSDARG00000005356,19
ENSDARG00000005359,108
ENSDARG00000005364,0
ENSDARG00000005368,31
ENSDARG00000005371,0
ENSDARG00000005372,29
ENSDARG00000005374,35
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,22
ENSDARG00000005397,87
ENSDARG00000005414,0
ENSDARG00000005416,24
ENSDARG00000005423,15
ENSDARG00000005425,8
ENSDARG00000005448,37
ENSDARG00000005451,96
ENSDARG00000005453,113
ENSDARG00000005454,19
ENSDARG00000005456,54
ENSDARG00000005458,50
ENSDARG00000005462,8
ENSDARG00000005463,15
ENSDARG00000005464,0
ENSDARG00000005468,55
ENSDARG00000005476,120
ENSDARG00000005479,211
ENSDARG00000005481,22
ENSDARG00000005482,117
ENSDARG00000005485,10
ENSDARG00000005500,0
ENSDARG00000005510,0
ENSDARG00000005513,615
ENSDARG00000005518,0
ENSDARG00000005522,3
ENSDARG00000005525,3
ENSDARG00000005526,87
ENSDARG00000005536,45
ENSDARG00000005540,68
ENSDARG00000005541,0
ENSDARG00000005544,29
ENSDARG00000005547,6
ENSDARG00000005549,48
ENSDARG00000005551,56
ENSDARG00000005559,8
ENSDARG00000005560,79
ENSDARG00000005561,13
ENSDARG00000005565,10
ENSDARG00000005574,8
ENSDARG00000005576,33
ENSDARG00000005578,71
ENSDARG00000005586,29
ENSDARG00000005590,21
ENSDARG00000005595,17
ENSDARG00000005606,28
ENSDARG00000005612,2
ENSDARG00000005616,3
ENSDARG00000005619,0
ENSDARG00000005625,53
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,35
ENSDARG00000005640,3
ENSDARG00000005643,2
ENSDARG00000005645,115
ENSDARG00000005648,0
ENSDARG00000005651,5
ENSDARG00000005652,128
ENSDARG00000005670,14
ENSDARG00000005673,7
ENSDARG00000005675,5
ENSDARG00000005679,15
ENSDARG00000005690,38
ENSDARG00000005699,74
ENSDARG00000005704,51
ENSDARG00000005713,21
ENSDARG00000005716,19
ENSDARG00000005738,10
ENSDARG00000005739,7
ENSDARG00000005749,19
ENSDARG00000005754,194
ENSDARG00000005762,32
ENSDARG00000005772,25
ENSDARG00000005774,143
ENSDARG00000005775,248
ENSDARG00000005776,7
ENSDARG00000005780,7
ENSDARG00000005783,136
ENSDARG00000005786,8
ENSDARG00000005789,24
ENSDARG00000005791,320
ENSDARG00000005799,1
ENSDARG00000005800,8
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,74
ENSDARG00000005827,17
ENSDARG00000005828,29
ENSDARG00000005834,134
ENSDARG00000005840,40
ENSDARG00000005841,37
ENSDARG00000005842,0
ENSDARG00000005853,11
ENSDARG00000005861,243
ENSDARG00000005865,0
ENSDARG00000005867,51
ENSDARG00000005870,8
ENSDARG00000005883,25
ENSDARG00000005891,43
ENSDARG00000005894,7
ENSDARG00000005897,3
ENSDARG00000005908,25
ENSDARG00000005913,18
ENSDARG00000005915,71
ENSDARG00000005916,14
ENSDARG00000005924,98
ENSDARG00000005926,6
ENSDARG00000005927,28
ENSDARG00000005941,79
ENSDARG00000005942,3
ENSDARG00000005943,2
ENSDARG00000005945,52
ENSDARG00000005948,8
ENSDARG00000005972,0
ENSDARG00000005980,57
ENSDARG00000005989,14
ENSDARG00000005993,3
ENSDARG00000006003,38
ENSDARG00000006008,127
ENSDARG00000006010,1
ENSDARG00000006011,12
ENSDARG00000006019,20
ENSDARG00000006025,145
ENSDARG00000006029,0
ENSDARG00000006031,271
ENSDARG00000006038,21
ENSDARG00000006040,7
ENSDARG00000006044,0
ENSDARG00000006052,0
ENSDARG00000006060,101
ENSDARG00000006062,130
ENSDARG00000006065,19
ENSDARG00000006074,56
ENSDARG00000006079,3
ENSDARG00000006092,277
ENSDARG00000006093,11
ENSDARG00000006094,197
ENSDARG00000006109,0
ENSDARG00000006110,2
ENSDARG00000006112,43
ENSDARG00000006120,42
ENSDARG00000006124,157
ENSDARG00000006125,59
ENSDARG00000006128,59
ENSDARG00000006137,0
ENSDARG00000006151,0
ENSDARG00000006169,47
ENSDARG00000006174,0
ENSDARG00000006181,14
ENSDARG00000006192,29
ENSDARG00000006196,36
ENSDARG00000006200,393
ENSDARG00000006202,58
ENSDARG00000006206,2
ENSDARG00000006207,0
ENSDARG00000006215,36
ENSDARG00000006219,24
ENSDARG00000006220,25
ENSDARG00000006225,93
ENSDARG00000006235,50
ENSDARG00000006240,29
ENSDARG00000006242,230
ENSDARG00000006251,5
ENSDARG00000006253,1
ENSDARG00000006257,166
ENSDARG00000006260,203
ENSDARG00000006266,86
ENSDARG00000006272,40
ENSDARG00000006279,20
ENSDARG00000006283,42
ENSDARG00000006288,0
ENSDARG00000006290,3
ENSDARG00000006292,2
ENSDARG00000006299,37
ENSDARG00000006300,16
ENSDARG00000006301,37
ENSDARG00000006307,26
ENSDARG00000006308,14
ENSDARG00000006314,93
ENSDARG00000006316,199
ENSDARG00000006332,32
ENSDARG00000006341,4
ENSDARG00000006345,1
ENSDARG00000006350,1
ENSDARG00000006353,38
ENSDARG00000006356,41
ENSDARG00000006368,12
ENSDARG00000006370,36
ENSDARG00000006372,0
ENSDARG00000006383,33
ENSDARG00000006385,0
ENSDARG00000006389,40
ENSDARG00000006392,15
ENSDARG00000006395,77
ENSDARG00000006396,199
ENSDARG00000006397,61
ENSDARG00000006399,47
ENSDARG00000006408,31
ENSDARG00000006409,0
ENSDARG00000006413,10
ENSDARG00000006420,77
ENSDARG00000006422,10
ENSDARG00000006427,36
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,32
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,6
ENSDARG00000006487,110
ENSDARG00000006491,0
ENSDARG00000006494,16
ENSDARG00000006497,167
ENSDARG00000006501,0
ENSDARG00000006508,25
ENSDARG00000006514,11
ENSDARG00000006522,2
ENSDARG00000006524,188
ENSDARG00000006526,410
ENSDARG00000006527,63
ENSDARG00000006544,0
ENSDARG00000006545,8
ENSDARG00000006546,41
ENSDARG00000006553,11
ENSDARG00000006560,0
ENSDARG00000006566,53
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,79
ENSDARG00000006585,26
ENSDARG00000006588,5
ENSDARG00000006598,7
ENSDARG00000006600,46
ENSDARG00000006601,16
ENSDARG00000006602,8
ENSDARG00000006603,2
ENSDARG00000006604,1
ENSDARG00000006607,26
ENSDARG00000006609,28
ENSDARG00000006615,42
ENSDARG00000006617,15
ENSDARG00000006621,21
ENSDARG00000006624,16
ENSDARG00000006636,30
ENSDARG00000006639,33
ENSDARG00000006640,31
ENSDARG00000006642,39
ENSDARG00000006666,0
ENSDARG00000006672,35
ENSDARG00000006677,18
ENSDARG00000006678,0
ENSDARG00000006683,65
ENSDARG00000006691,126
ENSDARG00000006712,19
ENSDARG00000006719,19
ENSDARG00000006747,122
