F8,Counts
ENSDARG00000002240,10
ENSDARG00000002241,0
ENSDARG00000002249,6
ENSDARG00000002255,36
ENSDARG00000002259,0
ENSDARG00000002264,11
ENSDARG00000002267,21
ENSDARG00000002271,57
ENSDARG00000002285,20
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,1
ENSDARG00000002299,4
ENSDARG00000002300,1
ENSDARG00000002304,0
ENSDARG00000002305,60
ENSDARG00000002311,0
ENSDARG00000002330,3
ENSDARG00000002332,27
ENSDARG00000002333,17
ENSDARG00000002336,50
ENSDARG00000002339,11
ENSDARG00000002344,300
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,32
ENSDARG00000002365,7
ENSDARG00000002369,51
ENSDARG00000002377,18
ENSDARG00000002385,42
ENSDARG00000002391,4
ENSDARG00000002394,15
ENSDARG00000002396,69
ENSDARG00000002401,3
ENSDARG00000002402,15
ENSDARG00000002403,9
ENSDARG00000002405,24
ENSDARG00000002406,0
ENSDARG00000002411,10
ENSDARG00000002445,6
ENSDARG00000002463,16
ENSDARG00000002467,8
ENSDARG00000002479,14
ENSDARG00000002483,1
ENSDARG00000002487,17
ENSDARG00000002494,12
ENSDARG00000002506,22
ENSDARG00000002507,1
ENSDARG00000002508,29
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,23
ENSDARG00000002533,0
ENSDARG00000002536,32
ENSDARG00000002538,23
ENSDARG00000002546,21
ENSDARG00000002549,23
ENSDARG00000002552,48
ENSDARG00000002564,20
ENSDARG00000002571,11
ENSDARG00000002576,1
ENSDARG00000002582,8
ENSDARG00000002587,270
ENSDARG00000002589,208
ENSDARG00000002591,54
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,47
ENSDARG00000002601,0
ENSDARG00000002607,29
ENSDARG00000002609,10
ENSDARG00000002613,1
ENSDARG00000002632,45
ENSDARG00000002634,11
ENSDARG00000002635,56
ENSDARG00000002642,0
ENSDARG00000002644,16
ENSDARG00000002656,31
ENSDARG00000002659,38
ENSDARG00000002663,3
ENSDARG00000002666,17
ENSDARG00000002670,17
ENSDARG00000002682,29
ENSDARG00000002685,0
ENSDARG00000002690,13
ENSDARG00000002696,268
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,241
ENSDARG00000002720,7
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,55
ENSDARG00000002732,9
ENSDARG00000002745,111
ENSDARG00000002748,39
ENSDARG00000002750,13
ENSDARG00000002754,9
ENSDARG00000002758,268
ENSDARG00000002760,8
ENSDARG00000002764,3
ENSDARG00000002768,1314
ENSDARG00000002771,8
ENSDARG00000002779,0
ENSDARG00000002787,63
ENSDARG00000002790,110
ENSDARG00000002791,537
ENSDARG00000002792,54
ENSDARG00000002795,7
ENSDARG00000002797,0
ENSDARG00000002798,10
ENSDARG00000002816,2
ENSDARG00000002826,12
ENSDARG00000002830,0
ENSDARG00000002831,47
ENSDARG00000002840,74
ENSDARG00000002847,11
ENSDARG00000002872,28
ENSDARG00000002877,40
ENSDARG00000002880,28
ENSDARG00000002894,9
ENSDARG00000002897,18
ENSDARG00000002909,16
ENSDARG00000002912,26
ENSDARG00000002916,49
ENSDARG00000002917,0
ENSDARG00000002933,10
ENSDARG00000002937,42
ENSDARG00000002945,28
ENSDARG00000002947,13
ENSDARG00000002949,79
ENSDARG00000002952,13
ENSDARG00000002956,10
ENSDARG00000002959,0
ENSDARG00000002967,9
ENSDARG00000002968,59
ENSDARG00000002970,21
ENSDARG00000002971,15
ENSDARG00000002986,7
ENSDARG00000002988,64
ENSDARG00000002991,13
ENSDARG00000002994,29
ENSDARG00000003008,34
ENSDARG00000003017,40
ENSDARG00000003020,27
ENSDARG00000003021,1
ENSDARG00000003022,11
ENSDARG00000003027,0
ENSDARG00000003032,387
ENSDARG00000003035,91
ENSDARG00000003041,2
ENSDARG00000003046,22
ENSDARG00000003054,0
ENSDARG00000003058,20
ENSDARG00000003061,24
ENSDARG00000003068,40
ENSDARG00000003069,0
ENSDARG00000003077,0
ENSDARG00000003081,3081
ENSDARG00000003084,12
ENSDARG00000003085,0
ENSDARG00000003087,20
ENSDARG00000003090,0
ENSDARG00000003091,5
ENSDARG00000003098,205
ENSDARG00000003109,18
ENSDARG00000003113,57
ENSDARG00000003127,42
ENSDARG00000003132,6
ENSDARG00000003142,8
ENSDARG00000003144,9
ENSDARG00000003146,0
ENSDARG00000003151,121
ENSDARG00000003153,0
ENSDARG00000003157,0
ENSDARG00000003165,14
ENSDARG00000003167,0
ENSDARG00000003169,123
ENSDARG00000003175,3
ENSDARG00000003181,1
ENSDARG00000003189,180
ENSDARG00000003193,7
ENSDARG00000003197,0
ENSDARG00000003200,9
ENSDARG00000003203,34
ENSDARG00000003205,42
ENSDARG00000003206,24
ENSDARG00000003207,2
ENSDARG00000003208,0
ENSDARG00000003210,2
ENSDARG00000003213,130
ENSDARG00000003216,21
ENSDARG00000003217,5
ENSDARG00000003219,11
ENSDARG00000003229,0
ENSDARG00000003235,9
ENSDARG00000003244,7
ENSDARG00000003250,5
ENSDARG00000003251,11
ENSDARG00000003257,4
ENSDARG00000003259,5
ENSDARG00000003269,98
ENSDARG00000003270,1
ENSDARG00000003281,15
ENSDARG00000003287,23
ENSDARG00000003290,22
ENSDARG00000003293,63
ENSDARG00000003303,0
ENSDARG00000003307,68
ENSDARG00000003308,22
ENSDARG00000003311,51
ENSDARG00000003313,7
ENSDARG00000003320,23
ENSDARG00000003326,2
ENSDARG00000003328,0
ENSDARG00000003344,0
ENSDARG00000003373,3
ENSDARG00000003375,19
ENSDARG00000003380,9
ENSDARG00000003381,3
ENSDARG00000003382,15
ENSDARG00000003383,45
ENSDARG00000003395,4
ENSDARG00000003398,14
ENSDARG00000003399,0
ENSDARG00000003403,84
ENSDARG00000003411,5
ENSDARG00000003414,2
ENSDARG00000003420,0
ENSDARG00000003421,73
ENSDARG00000003429,16
ENSDARG00000003444,6
ENSDARG00000003446,12
ENSDARG00000003449,37
ENSDARG00000003462,29
ENSDARG00000003469,6
ENSDARG00000003475,0
ENSDARG00000003486,74
ENSDARG00000003487,18
ENSDARG00000003495,33
ENSDARG00000003512,35
ENSDARG00000003517,14
ENSDARG00000003519,3
ENSDARG00000003520,52
ENSDARG00000003523,3
ENSDARG00000003526,41
ENSDARG00000003527,8
ENSDARG00000003531,25
ENSDARG00000003533,0
ENSDARG00000003544,26
ENSDARG00000003553,0
ENSDARG00000003564,12
ENSDARG00000003570,91
ENSDARG00000003573,34
ENSDARG00000003576,1
ENSDARG00000003584,7
ENSDARG00000003592,15
ENSDARG00000003599,1644
ENSDARG00000003607,15
ENSDARG00000003615,29
ENSDARG00000003616,41
ENSDARG00000003631,30
ENSDARG00000003632,0
ENSDARG00000003635,13
ENSDARG00000003641,74
ENSDARG00000003642,14
ENSDARG00000003655,113
ENSDARG00000003675,0
ENSDARG00000003680,63
ENSDARG00000003681,120
ENSDARG00000003684,4
ENSDARG00000003693,31
ENSDARG00000003695,218
ENSDARG00000003697,0
ENSDARG00000003699,25
ENSDARG00000003701,0
ENSDARG00000003705,76
ENSDARG00000003706,10
ENSDARG00000003732,0
ENSDARG00000003749,4
ENSDARG00000003750,24
ENSDARG00000003751,41
ENSDARG00000003754,23
ENSDARG00000003757,4
ENSDARG00000003769,0
ENSDARG00000003776,14
ENSDARG00000003779,146
ENSDARG00000003789,34
ENSDARG00000003795,312
ENSDARG00000003797,7
ENSDARG00000003803,6
ENSDARG00000003808,21
ENSDARG00000003811,160
ENSDARG00000003818,37
ENSDARG00000003820,79
ENSDARG00000003822,3
ENSDARG00000003827,6
ENSDARG00000003829,48
ENSDARG00000003835,103
ENSDARG00000003841,0
ENSDARG00000003845,23
ENSDARG00000003846,2
ENSDARG00000003854,50
ENSDARG00000003860,10
ENSDARG00000003865,2
ENSDARG00000003866,72
ENSDARG00000003867,3
ENSDARG00000003869,7
ENSDARG00000003872,40
ENSDARG00000003877,83
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,250
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,5
ENSDARG00000003910,52
ENSDARG00000003920,43
ENSDARG00000003925,7
ENSDARG00000003927,21
ENSDARG00000003931,7
ENSDARG00000003934,15
ENSDARG00000003938,29
ENSDARG00000003940,43
ENSDARG00000003941,24
ENSDARG00000003944,5
ENSDARG00000003952,116
ENSDARG00000003961,10
ENSDARG00000003963,33
ENSDARG00000003965,8
ENSDARG00000003968,0
ENSDARG00000003970,8
ENSDARG00000003971,4
ENSDARG00000003973,28
ENSDARG00000003974,35
ENSDARG00000003977,6
ENSDARG00000003984,29
ENSDARG00000003989,30
ENSDARG00000003991,18
ENSDARG00000003994,12
ENSDARG00000003998,20
ENSDARG00000004015,14
ENSDARG00000004017,0
ENSDARG00000004018,2
ENSDARG00000004023,33
ENSDARG00000004034,44
ENSDARG00000004037,1
ENSDARG00000004046,18
ENSDARG00000004049,5
ENSDARG00000004051,1
ENSDARG00000004055,63
ENSDARG00000004059,0
ENSDARG00000004060,272
ENSDARG00000004074,139
ENSDARG00000004078,24
ENSDARG00000004082,5
ENSDARG00000004094,61
ENSDARG00000004105,34
ENSDARG00000004109,0
ENSDARG00000004111,1
ENSDARG00000004114,4
ENSDARG00000004115,3
ENSDARG00000004130,0
ENSDARG00000004131,0
ENSDARG00000004132,57
ENSDARG00000004150,29
ENSDARG00000004151,7
ENSDARG00000004154,0
ENSDARG00000004158,0
ENSDARG00000004160,38
ENSDARG00000004161,67
ENSDARG00000004167,4
ENSDARG00000004169,16
ENSDARG00000004171,3
ENSDARG00000004173,78
ENSDARG00000004174,354
ENSDARG00000004176,0
ENSDARG00000004177,25
ENSDARG00000004184,18
ENSDARG00000004187,9
ENSDARG00000004189,29
ENSDARG00000004196,43
ENSDARG00000004199,7
ENSDARG00000004204,0
ENSDARG00000004211,17
ENSDARG00000004218,17
ENSDARG00000004219,2
ENSDARG00000004227,37
ENSDARG00000004232,3
ENSDARG00000004243,14
ENSDARG00000004246,69
ENSDARG00000004251,5
ENSDARG00000004256,0
ENSDARG00000004260,4
ENSDARG00000004261,54
ENSDARG00000004262,14
ENSDARG00000004270,28
ENSDARG00000004274,1
ENSDARG00000004280,3
ENSDARG00000004282,35
ENSDARG00000004291,25
ENSDARG00000004296,24
ENSDARG00000004297,74
ENSDARG00000004301,0
ENSDARG00000004302,7
ENSDARG00000004305,19
ENSDARG00000004306,3
ENSDARG00000004307,0
ENSDARG00000004308,1
ENSDARG00000004311,10
ENSDARG00000004318,0
ENSDARG00000004322,3
ENSDARG00000004325,7
ENSDARG00000004328,0
ENSDARG00000004336,25
ENSDARG00000004343,5
ENSDARG00000004358,11
ENSDARG00000004363,19
ENSDARG00000004372,43
ENSDARG00000004377,69
ENSDARG00000004378,2
ENSDARG00000004386,64
ENSDARG00000004392,10
ENSDARG00000004396,1
ENSDARG00000004402,40
ENSDARG00000004405,7
ENSDARG00000004406,5
ENSDARG00000004415,191
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,12
ENSDARG00000004445,16
ENSDARG00000004447,0
ENSDARG00000004451,11
ENSDARG00000004452,150
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,2
ENSDARG00000004470,40
ENSDARG00000004472,19
ENSDARG00000004473,0
ENSDARG00000004492,0
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,23
ENSDARG00000004517,6
ENSDARG00000004525,5
ENSDARG00000004527,0
ENSDARG00000004529,0
ENSDARG00000004537,351
ENSDARG00000004539,10
ENSDARG00000004561,12
ENSDARG00000004574,0
ENSDARG00000004576,5
ENSDARG00000004580,16
ENSDARG00000004581,20
ENSDARG00000004586,0
ENSDARG00000004587,5
ENSDARG00000004588,277
ENSDARG00000004592,3
ENSDARG00000004594,17
ENSDARG00000004597,15
ENSDARG00000004598,0
ENSDARG00000004616,5
ENSDARG00000004618,5
ENSDARG00000004621,135
ENSDARG00000004627,0
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,144
ENSDARG00000004635,38
ENSDARG00000004636,17
ENSDARG00000004643,23
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,30
ENSDARG00000004672,65
ENSDARG00000004680,3
ENSDARG00000004687,8
ENSDARG00000004692,16
ENSDARG00000004695,1
ENSDARG00000004696,18
ENSDARG00000004697,10
ENSDARG00000004702,44
ENSDARG00000004706,27
ENSDARG00000004712,40
ENSDARG00000004713,0
ENSDARG00000004714,67
ENSDARG00000004721,3
ENSDARG00000004724,26
ENSDARG00000004726,24
ENSDARG00000004735,97
ENSDARG00000004745,10
ENSDARG00000004748,18
ENSDARG00000004753,17
ENSDARG00000004754,60
ENSDARG00000004757,867
ENSDARG00000004763,17
ENSDARG00000004771,29
ENSDARG00000004774,9
ENSDARG00000004782,215
ENSDARG00000004785,113
ENSDARG00000004789,41
ENSDARG00000004794,5
ENSDARG00000004796,63
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,53
ENSDARG00000004836,144
ENSDARG00000004840,8
ENSDARG00000004843,33
ENSDARG00000004851,11
ENSDARG00000004861,27
ENSDARG00000004864,0
ENSDARG00000004866,23
ENSDARG00000004869,1
ENSDARG00000004870,0
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,10
ENSDARG00000004877,28
ENSDARG00000004880,4
ENSDARG00000004889,0
ENSDARG00000004891,26
ENSDARG00000004898,0
ENSDARG00000004904,3
ENSDARG00000004906,37
ENSDARG00000004925,2
ENSDARG00000004930,157
ENSDARG00000004931,44
ENSDARG00000004932,3
ENSDARG00000004937,0
ENSDARG00000004939,22
ENSDARG00000004948,31
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,6
ENSDARG00000004956,37
ENSDARG00000004964,18
ENSDARG00000004979,9
ENSDARG00000004988,72
ENSDARG00000005002,8
ENSDARG00000005004,0
ENSDARG00000005010,17
ENSDARG00000005015,99
ENSDARG00000005023,20
ENSDARG00000005026,108
ENSDARG00000005034,37
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,4
ENSDARG00000005058,2
ENSDARG00000005078,6
ENSDARG00000005085,14
ENSDARG00000005092,8
ENSDARG00000005095,0
ENSDARG00000005098,5
ENSDARG00000005104,31
ENSDARG00000005108,18
ENSDARG00000005112,75
ENSDARG00000005115,16
ENSDARG00000005122,52
ENSDARG00000005126,7
ENSDARG00000005128,3
ENSDARG00000005134,7
ENSDARG00000005139,12
ENSDARG00000005141,76
ENSDARG00000005150,1
ENSDARG00000005154,1
ENSDARG00000005159,30
ENSDARG00000005162,75
ENSDARG00000005163,4
ENSDARG00000005172,6
ENSDARG00000005176,0
ENSDARG00000005179,7
ENSDARG00000005185,62
ENSDARG00000005186,63
ENSDARG00000005191,268
ENSDARG00000005210,14
ENSDARG00000005216,3
ENSDARG00000005218,8
ENSDARG00000005220,0
ENSDARG00000005221,7
ENSDARG00000005230,17
ENSDARG00000005232,42
ENSDARG00000005236,310
ENSDARG00000005246,0
ENSDARG00000005251,1
ENSDARG00000005254,10
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,2
ENSDARG00000005314,0
ENSDARG00000005315,77
ENSDARG00000005318,1
ENSDARG00000005320,8
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,4
ENSDARG00000005350,42
ENSDARG00000005355,29
ENSDARG00000005356,18
ENSDARG00000005359,36
ENSDARG00000005364,4
ENSDARG00000005368,9
ENSDARG00000005371,0
ENSDARG00000005372,27
ENSDARG00000005374,16
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,50
ENSDARG00000005397,52
ENSDARG00000005414,0
ENSDARG00000005416,7
ENSDARG00000005423,23
ENSDARG00000005425,5
ENSDARG00000005448,6
ENSDARG00000005451,141
ENSDARG00000005453,43
ENSDARG00000005454,19
ENSDARG00000005456,53
ENSDARG00000005458,16
ENSDARG00000005462,25
ENSDARG00000005463,6
ENSDARG00000005464,0
ENSDARG00000005468,61
ENSDARG00000005476,35
ENSDARG00000005479,144
ENSDARG00000005481,29
ENSDARG00000005482,102
ENSDARG00000005485,16
ENSDARG00000005500,1
ENSDARG00000005510,0
ENSDARG00000005513,579
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,4
ENSDARG00000005526,33
ENSDARG00000005536,48
ENSDARG00000005540,63
ENSDARG00000005541,0
ENSDARG00000005544,31
ENSDARG00000005547,6
ENSDARG00000005549,7
ENSDARG00000005551,13
ENSDARG00000005559,4
ENSDARG00000005560,68
ENSDARG00000005561,35
ENSDARG00000005565,15
ENSDARG00000005574,0
ENSDARG00000005576,147
ENSDARG00000005578,46
ENSDARG00000005586,0
ENSDARG00000005590,39
ENSDARG00000005595,0
ENSDARG00000005606,23
ENSDARG00000005612,12
ENSDARG00000005616,0
ENSDARG00000005619,2
ENSDARG00000005625,44
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,12
ENSDARG00000005640,5
ENSDARG00000005643,5
ENSDARG00000005645,108
ENSDARG00000005648,0
ENSDARG00000005651,14
ENSDARG00000005652,88
ENSDARG00000005670,14
ENSDARG00000005673,0
ENSDARG00000005675,26
ENSDARG00000005679,48
ENSDARG00000005690,15
ENSDARG00000005699,14
ENSDARG00000005704,24
ENSDARG00000005713,30
ENSDARG00000005716,15
ENSDARG00000005738,4
ENSDARG00000005739,6
ENSDARG00000005749,0
ENSDARG00000005754,421
ENSDARG00000005762,49
ENSDARG00000005772,4
ENSDARG00000005774,92
ENSDARG00000005775,138
ENSDARG00000005776,29
ENSDARG00000005780,0
ENSDARG00000005783,107
ENSDARG00000005786,3
ENSDARG00000005789,21
ENSDARG00000005791,298
ENSDARG00000005799,0
ENSDARG00000005800,20
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,28
ENSDARG00000005827,18
ENSDARG00000005828,1
ENSDARG00000005834,122
ENSDARG00000005840,42
ENSDARG00000005841,32
ENSDARG00000005842,38
ENSDARG00000005853,0
ENSDARG00000005861,199
ENSDARG00000005865,0
ENSDARG00000005867,36
ENSDARG00000005870,5
ENSDARG00000005883,4
ENSDARG00000005891,20
ENSDARG00000005894,6
ENSDARG00000005897,3
ENSDARG00000005908,55
ENSDARG00000005913,7
ENSDARG00000005915,17
ENSDARG00000005916,16
ENSDARG00000005924,80
ENSDARG00000005926,9
ENSDARG00000005927,28
ENSDARG00000005941,86
ENSDARG00000005942,0
ENSDARG00000005943,5
ENSDARG00000005945,48
ENSDARG00000005948,6
ENSDARG00000005972,0
ENSDARG00000005980,108
ENSDARG00000005989,31
ENSDARG00000005993,5
ENSDARG00000006003,9
ENSDARG00000006008,55
ENSDARG00000006010,8
ENSDARG00000006011,6
ENSDARG00000006019,160
ENSDARG00000006025,35
ENSDARG00000006029,0
ENSDARG00000006031,269
ENSDARG00000006038,29
ENSDARG00000006040,0
ENSDARG00000006044,0
ENSDARG00000006052,0
ENSDARG00000006060,155
ENSDARG00000006062,95
ENSDARG00000006065,12
ENSDARG00000006074,6
ENSDARG00000006079,11
ENSDARG00000006092,186
ENSDARG00000006093,0
ENSDARG00000006094,95
ENSDARG00000006109,2
ENSDARG00000006110,0
ENSDARG00000006112,21
ENSDARG00000006120,22
ENSDARG00000006124,182
ENSDARG00000006125,50
ENSDARG00000006128,85
ENSDARG00000006137,0
ENSDARG00000006151,0
ENSDARG00000006169,49
ENSDARG00000006174,0
ENSDARG00000006181,19
ENSDARG00000006192,22
ENSDARG00000006196,5
ENSDARG00000006200,165
ENSDARG00000006202,211
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,34
ENSDARG00000006219,13
ENSDARG00000006220,62
ENSDARG00000006225,47
ENSDARG00000006235,20
ENSDARG00000006240,3
ENSDARG00000006242,119
ENSDARG00000006251,40
ENSDARG00000006253,3
ENSDARG00000006257,131
ENSDARG00000006260,288
ENSDARG00000006266,62
ENSDARG00000006272,37
ENSDARG00000006279,6
ENSDARG00000006283,28
ENSDARG00000006288,17
ENSDARG00000006290,4
ENSDARG00000006292,0
ENSDARG00000006299,14
ENSDARG00000006300,5
ENSDARG00000006301,43
ENSDARG00000006307,3
ENSDARG00000006308,0
ENSDARG00000006314,64
ENSDARG00000006316,139
ENSDARG00000006332,54
ENSDARG00000006341,0
ENSDARG00000006345,8
ENSDARG00000006350,0
ENSDARG00000006353,20
ENSDARG00000006356,12
ENSDARG00000006368,0
ENSDARG00000006370,24
ENSDARG00000006372,0
ENSDARG00000006383,36
ENSDARG00000006385,68
ENSDARG00000006389,58
ENSDARG00000006392,4
ENSDARG00000006395,28
ENSDARG00000006396,86
ENSDARG00000006397,72
ENSDARG00000006399,57
ENSDARG00000006408,46
ENSDARG00000006409,0
ENSDARG00000006413,24
ENSDARG00000006420,84
ENSDARG00000006422,51
ENSDARG00000006427,66
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,10
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,22
ENSDARG00000006487,40
ENSDARG00000006491,2
ENSDARG00000006494,9
ENSDARG00000006497,171
ENSDARG00000006501,0
ENSDARG00000006508,14
ENSDARG00000006514,6
ENSDARG00000006522,8
ENSDARG00000006524,158
ENSDARG00000006526,337
ENSDARG00000006527,68
ENSDARG00000006544,0
ENSDARG00000006545,7
ENSDARG00000006546,19
ENSDARG00000006553,6
ENSDARG00000006560,0
ENSDARG00000006566,68
ENSDARG00000006567,9
ENSDARG00000006568,0
ENSDARG00000006577,4
ENSDARG00000006580,0
ENSDARG00000006584,71
ENSDARG00000006585,14
ENSDARG00000006588,0
ENSDARG00000006598,5
ENSDARG00000006600,14
ENSDARG00000006601,9
ENSDARG00000006602,0
ENSDARG00000006603,39
ENSDARG00000006604,9
ENSDARG00000006607,10
ENSDARG00000006609,31
ENSDARG00000006615,12
ENSDARG00000006617,19
ENSDARG00000006621,55
ENSDARG00000006624,11
ENSDARG00000006636,20
ENSDARG00000006639,15
ENSDARG00000006640,42
ENSDARG00000006642,6
ENSDARG00000006666,0
ENSDARG00000006672,34
ENSDARG00000006677,14
ENSDARG00000006678,0
ENSDARG00000006683,30
ENSDARG00000006691,184
ENSDARG00000006712,13
ENSDARG00000006719,0
ENSDARG00000006747,53
