"","diff","lwr.ci","upr.ci","pval"
"0.01-0",22.4963840735417,-17.4888366862539,62.4816048333372,0.454037941181592
"0.1-0",32.442661550442,-7.54255920935357,72.4278823102376,0.147459574600265
"1-0",17.5753838506909,-22.4098369091047,57.5606046104864,0.676055476928553
"10-0",14.4694070775889,-25.5158136822067,54.4546278373844,0.811204872196068
"100-0",12.6419573221761,-27.3432634376195,52.6271780819716,0.877915677968023
