C4,Counts
ENSDARG00000002128,21
ENSDARG00000002131,233
ENSDARG00000002165,14
ENSDARG00000002167,55
ENSDARG00000002168,56
ENSDARG00000002172,0
ENSDARG00000002174,18
ENSDARG00000002184,53
ENSDARG00000002190,76
ENSDARG00000002192,4
ENSDARG00000002193,1136
ENSDARG00000002194,0
ENSDARG00000002196,118
ENSDARG00000002197,37
ENSDARG00000002204,8
ENSDARG00000002210,27
ENSDARG00000002213,44
ENSDARG00000002215,21
ENSDARG00000002216,30
ENSDARG00000002217,132
ENSDARG00000002219,0
ENSDARG00000002220,23
ENSDARG00000002230,72
ENSDARG00000002231,14
ENSDARG00000002235,132
ENSDARG00000002240,44
ENSDARG00000002241,1
ENSDARG00000002249,20
ENSDARG00000002255,71
ENSDARG00000002259,0
ENSDARG00000002264,3
ENSDARG00000002267,28
ENSDARG00000002271,263
ENSDARG00000002285,22
ENSDARG00000002293,0
ENSDARG00000002295,16
ENSDARG00000002298,1
ENSDARG00000002299,0
ENSDARG00000002300,9
ENSDARG00000002304,0
ENSDARG00000002305,86
ENSDARG00000002311,4
ENSDARG00000002330,10
ENSDARG00000002332,56
ENSDARG00000002333,44
ENSDARG00000002336,100
ENSDARG00000002339,0
ENSDARG00000002344,440
ENSDARG00000002347,0
ENSDARG00000002353,9
ENSDARG00000002355,0
ENSDARG00000002362,37
ENSDARG00000002365,9
ENSDARG00000002369,132
ENSDARG00000002377,15
ENSDARG00000002385,85
ENSDARG00000002391,21
ENSDARG00000002394,15
ENSDARG00000002396,108
ENSDARG00000002401,32
ENSDARG00000002402,17
ENSDARG00000002403,73
ENSDARG00000002405,5
ENSDARG00000002406,0
ENSDARG00000002411,24
ENSDARG00000002445,19
ENSDARG00000002463,0
ENSDARG00000002467,3
ENSDARG00000002479,6
ENSDARG00000002483,0
ENSDARG00000002487,48
ENSDARG00000002494,13
ENSDARG00000002506,14
ENSDARG00000002507,4
ENSDARG00000002508,22
ENSDARG00000002509,2
ENSDARG00000002510,0
ENSDARG00000002523,29
ENSDARG00000002533,0
ENSDARG00000002536,33
ENSDARG00000002538,68
ENSDARG00000002546,18
ENSDARG00000002549,25
ENSDARG00000002552,73
ENSDARG00000002564,23
ENSDARG00000002571,39
ENSDARG00000002576,16
ENSDARG00000002582,36
ENSDARG00000002587,382
ENSDARG00000002589,300
ENSDARG00000002591,32
ENSDARG00000002593,2
ENSDARG00000002597,0
ENSDARG00000002600,68
ENSDARG00000002601,0
ENSDARG00000002607,55
ENSDARG00000002609,21
ENSDARG00000002613,1
ENSDARG00000002632,15
ENSDARG00000002634,6
ENSDARG00000002635,65
ENSDARG00000002642,27
ENSDARG00000002644,40
ENSDARG00000002656,170
ENSDARG00000002659,82
ENSDARG00000002663,0
ENSDARG00000002666,17
ENSDARG00000002670,33
ENSDARG00000002682,34
ENSDARG00000002685,0
ENSDARG00000002690,23
ENSDARG00000002696,415
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,769
ENSDARG00000002720,18
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,114
ENSDARG00000002732,0
ENSDARG00000002745,198
ENSDARG00000002748,43
ENSDARG00000002750,11
ENSDARG00000002754,11
ENSDARG00000002758,637
ENSDARG00000002760,25
ENSDARG00000002764,15
ENSDARG00000002768,2529
ENSDARG00000002771,22
ENSDARG00000002779,7
ENSDARG00000002787,81
ENSDARG00000002790,153
ENSDARG00000002791,963
ENSDARG00000002792,63
ENSDARG00000002795,132
ENSDARG00000002797,0
ENSDARG00000002798,6
ENSDARG00000002816,16
ENSDARG00000002826,21
ENSDARG00000002830,0
ENSDARG00000002831,28
ENSDARG00000002840,102
ENSDARG00000002847,7
ENSDARG00000002872,15
ENSDARG00000002877,74
ENSDARG00000002880,43
ENSDARG00000002894,19
ENSDARG00000002897,91
ENSDARG00000002909,103
ENSDARG00000002912,7
ENSDARG00000002916,95
ENSDARG00000002917,9
ENSDARG00000002933,11
ENSDARG00000002937,60
ENSDARG00000002945,10
ENSDARG00000002947,2
ENSDARG00000002949,97
ENSDARG00000002952,33
ENSDARG00000002956,2
ENSDARG00000002959,0
ENSDARG00000002967,88
ENSDARG00000002968,100
ENSDARG00000002970,49
ENSDARG00000002971,33
ENSDARG00000002986,3
ENSDARG00000002988,70
ENSDARG00000002991,38
ENSDARG00000002994,35
ENSDARG00000003008,84
ENSDARG00000003017,18
ENSDARG00000003020,20
ENSDARG00000003021,1
ENSDARG00000003022,20
ENSDARG00000003027,0
ENSDARG00000003032,618
ENSDARG00000003035,133
ENSDARG00000003041,14
ENSDARG00000003046,85
ENSDARG00000003054,7
ENSDARG00000003058,27
ENSDARG00000003061,6
ENSDARG00000003068,57
ENSDARG00000003069,51
ENSDARG00000003077,3
ENSDARG00000003081,4013
ENSDARG00000003084,20
ENSDARG00000003085,47
ENSDARG00000003087,122
ENSDARG00000003090,0
ENSDARG00000003091,10
ENSDARG00000003098,310
ENSDARG00000003109,14
ENSDARG00000003113,63
ENSDARG00000003127,43
ENSDARG00000003132,15
ENSDARG00000003142,15
ENSDARG00000003144,2
ENSDARG00000003146,46
ENSDARG00000003151,155
ENSDARG00000003153,14
ENSDARG00000003157,47
ENSDARG00000003165,48
ENSDARG00000003167,17
ENSDARG00000003169,256
ENSDARG00000003175,13
ENSDARG00000003181,6
ENSDARG00000003189,121
ENSDARG00000003193,23
ENSDARG00000003197,1
ENSDARG00000003200,15
ENSDARG00000003203,15
ENSDARG00000003205,7
ENSDARG00000003206,24
ENSDARG00000003207,16
ENSDARG00000003208,36
ENSDARG00000003210,38
ENSDARG00000003213,274
ENSDARG00000003216,19
ENSDARG00000003217,46
ENSDARG00000003219,49
ENSDARG00000003229,9
ENSDARG00000003235,2
ENSDARG00000003244,0
ENSDARG00000003250,30
ENSDARG00000003251,12
ENSDARG00000003257,29
ENSDARG00000003259,0
ENSDARG00000003269,164
ENSDARG00000003270,13
ENSDARG00000003281,39
ENSDARG00000003287,12
ENSDARG00000003290,33
ENSDARG00000003293,83
ENSDARG00000003303,0
ENSDARG00000003307,61
ENSDARG00000003308,36
ENSDARG00000003311,24
ENSDARG00000003313,4
ENSDARG00000003320,29
ENSDARG00000003326,0
ENSDARG00000003328,18
ENSDARG00000003344,0
ENSDARG00000003373,18
ENSDARG00000003375,7
ENSDARG00000003380,0
ENSDARG00000003381,4
ENSDARG00000003382,19
ENSDARG00000003383,24
ENSDARG00000003395,1
ENSDARG00000003398,10
ENSDARG00000003399,12
ENSDARG00000003403,168
ENSDARG00000003411,31
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,68
ENSDARG00000003429,63
ENSDARG00000003444,4
ENSDARG00000003446,10
ENSDARG00000003449,35
ENSDARG00000003462,107
ENSDARG00000003469,0
ENSDARG00000003475,0
ENSDARG00000003486,184
ENSDARG00000003487,67
ENSDARG00000003495,64
ENSDARG00000003512,127
ENSDARG00000003517,13
ENSDARG00000003519,3
ENSDARG00000003520,46
ENSDARG00000003523,0
ENSDARG00000003526,84
ENSDARG00000003527,9
ENSDARG00000003531,50
ENSDARG00000003533,13
ENSDARG00000003544,48
ENSDARG00000003553,0
ENSDARG00000003564,44
ENSDARG00000003570,83
ENSDARG00000003573,62
ENSDARG00000003576,2
ENSDARG00000003584,17
ENSDARG00000003592,3
ENSDARG00000003599,1891
ENSDARG00000003607,24
ENSDARG00000003615,15
ENSDARG00000003616,60
ENSDARG00000003631,256
ENSDARG00000003632,11
ENSDARG00000003635,15
ENSDARG00000003641,57
ENSDARG00000003642,14
ENSDARG00000003655,303
ENSDARG00000003675,9
ENSDARG00000003680,146
ENSDARG00000003681,117
ENSDARG00000003684,25
ENSDARG00000003693,54
ENSDARG00000003695,379
ENSDARG00000003697,0
ENSDARG00000003699,56
ENSDARG00000003701,0
ENSDARG00000003705,148
ENSDARG00000003706,16
ENSDARG00000003732,5
ENSDARG00000003749,12
ENSDARG00000003750,32
ENSDARG00000003751,35
ENSDARG00000003754,103
ENSDARG00000003757,27
ENSDARG00000003769,19
ENSDARG00000003776,76
ENSDARG00000003779,88
ENSDARG00000003789,52
ENSDARG00000003795,596
ENSDARG00000003797,62
ENSDARG00000003803,7
ENSDARG00000003808,32
ENSDARG00000003811,318
ENSDARG00000003818,31
ENSDARG00000003820,91
ENSDARG00000003822,7
ENSDARG00000003827,13
ENSDARG00000003829,32
ENSDARG00000003835,189
ENSDARG00000003841,13
ENSDARG00000003845,31
ENSDARG00000003846,0
ENSDARG00000003854,157
ENSDARG00000003860,38
ENSDARG00000003865,8
ENSDARG00000003866,42
ENSDARG00000003867,22
ENSDARG00000003869,14
ENSDARG00000003872,28
ENSDARG00000003877,149
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,193
ENSDARG00000003903,0
ENSDARG00000003904,3
ENSDARG00000003909,0
ENSDARG00000003910,127
ENSDARG00000003920,130
ENSDARG00000003925,0
ENSDARG00000003927,55
ENSDARG00000003931,48
ENSDARG00000003934,0
ENSDARG00000003938,102
ENSDARG00000003940,76
ENSDARG00000003941,29
ENSDARG00000003944,0
ENSDARG00000003952,155
ENSDARG00000003961,8
ENSDARG00000003963,20
ENSDARG00000003965,1
ENSDARG00000003968,0
ENSDARG00000003970,32
ENSDARG00000003971,11
ENSDARG00000003973,6
ENSDARG00000003974,88
ENSDARG00000003977,1
ENSDARG00000003984,43
ENSDARG00000003989,66
ENSDARG00000003991,52
ENSDARG00000003994,56
ENSDARG00000003998,40
ENSDARG00000004015,3
ENSDARG00000004017,10
ENSDARG00000004018,24
ENSDARG00000004023,157
ENSDARG00000004034,21
ENSDARG00000004037,14
ENSDARG00000004046,21
ENSDARG00000004049,25
ENSDARG00000004051,0
ENSDARG00000004055,88
ENSDARG00000004059,0
ENSDARG00000004060,550
ENSDARG00000004074,233
ENSDARG00000004078,38
ENSDARG00000004082,11
ENSDARG00000004094,98
ENSDARG00000004105,35
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,7
ENSDARG00000004115,23
ENSDARG00000004130,8
ENSDARG00000004131,7
ENSDARG00000004132,243
ENSDARG00000004150,15
ENSDARG00000004151,45
ENSDARG00000004154,11
ENSDARG00000004158,9
ENSDARG00000004160,35
ENSDARG00000004161,58
ENSDARG00000004167,0
ENSDARG00000004169,44
ENSDARG00000004171,5
ENSDARG00000004173,305
ENSDARG00000004174,160
ENSDARG00000004176,0
ENSDARG00000004177,29
ENSDARG00000004184,113
ENSDARG00000004187,7
ENSDARG00000004189,31
ENSDARG00000004196,93
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,17
ENSDARG00000004218,27
ENSDARG00000004219,1
ENSDARG00000004227,70
ENSDARG00000004232,23
ENSDARG00000004243,19
ENSDARG00000004246,152
ENSDARG00000004251,14
ENSDARG00000004256,0
ENSDARG00000004260,3
ENSDARG00000004261,33
ENSDARG00000004262,26
ENSDARG00000004270,117
ENSDARG00000004274,11
ENSDARG00000004280,12
ENSDARG00000004282,75
ENSDARG00000004291,83
ENSDARG00000004296,51
ENSDARG00000004297,201
ENSDARG00000004301,7
ENSDARG00000004302,33
ENSDARG00000004305,13
ENSDARG00000004306,6
ENSDARG00000004307,6
ENSDARG00000004308,19
ENSDARG00000004311,0
ENSDARG00000004318,11
ENSDARG00000004322,1
ENSDARG00000004325,1
ENSDARG00000004328,0
ENSDARG00000004336,115
ENSDARG00000004343,16
ENSDARG00000004358,25
ENSDARG00000004363,4
ENSDARG00000004372,36
ENSDARG00000004377,96
ENSDARG00000004378,60
ENSDARG00000004386,100
ENSDARG00000004392,2
ENSDARG00000004396,0
ENSDARG00000004402,16
ENSDARG00000004405,0
ENSDARG00000004406,1
ENSDARG00000004415,173
ENSDARG00000004427,3
ENSDARG00000004433,0
ENSDARG00000004436,18
ENSDARG00000004445,12
ENSDARG00000004447,0
ENSDARG00000004451,21
ENSDARG00000004452,284
ENSDARG00000004455,0
ENSDARG00000004459,4
ENSDARG00000004460,15
ENSDARG00000004470,45
ENSDARG00000004472,12
ENSDARG00000004473,13
ENSDARG00000004492,20
ENSDARG00000004497,4
ENSDARG00000004498,0
ENSDARG00000004502,8
ENSDARG00000004517,27
ENSDARG00000004525,20
ENSDARG00000004527,12
ENSDARG00000004529,0
ENSDARG00000004537,492
ENSDARG00000004539,13
ENSDARG00000004561,2
ENSDARG00000004574,64
ENSDARG00000004576,19
ENSDARG00000004580,75
ENSDARG00000004581,38
ENSDARG00000004586,0
ENSDARG00000004587,30
ENSDARG00000004588,379
ENSDARG00000004592,8
ENSDARG00000004594,31
ENSDARG00000004597,51
ENSDARG00000004598,0
ENSDARG00000004616,7
ENSDARG00000004618,0
ENSDARG00000004621,348
ENSDARG00000004627,0
ENSDARG00000004632,1
ENSDARG00000004633,15
ENSDARG00000004634,411
ENSDARG00000004635,101
ENSDARG00000004636,16
ENSDARG00000004643,58
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,39
ENSDARG00000004672,47
ENSDARG00000004680,26
ENSDARG00000004687,5
ENSDARG00000004692,56
ENSDARG00000004695,4
ENSDARG00000004696,32
ENSDARG00000004697,7
ENSDARG00000004702,115
ENSDARG00000004706,12
ENSDARG00000004712,31
ENSDARG00000004713,4
ENSDARG00000004714,152
ENSDARG00000004721,25
ENSDARG00000004724,42
ENSDARG00000004726,94
ENSDARG00000004735,227
ENSDARG00000004745,33
ENSDARG00000004748,15
ENSDARG00000004753,30
ENSDARG00000004754,62
ENSDARG00000004757,1505
ENSDARG00000004763,17
ENSDARG00000004771,6
ENSDARG00000004774,97
ENSDARG00000004782,258
ENSDARG00000004785,72
ENSDARG00000004789,76
ENSDARG00000004794,17
ENSDARG00000004796,84
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,106
ENSDARG00000004836,103
ENSDARG00000004840,35
ENSDARG00000004843,195
ENSDARG00000004851,15
ENSDARG00000004861,58
ENSDARG00000004864,0
ENSDARG00000004866,13
ENSDARG00000004869,20
ENSDARG00000004870,30
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,0
ENSDARG00000004877,185
ENSDARG00000004880,19
ENSDARG00000004889,3
ENSDARG00000004891,37
ENSDARG00000004898,0
ENSDARG00000004904,5
ENSDARG00000004906,75
ENSDARG00000004925,4
ENSDARG00000004930,133
ENSDARG00000004931,20
ENSDARG00000004932,5
ENSDARG00000004937,0
ENSDARG00000004939,22
ENSDARG00000004948,88
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,18
ENSDARG00000004964,16
ENSDARG00000004979,4
ENSDARG00000004988,84
ENSDARG00000005002,29
ENSDARG00000005004,0
ENSDARG00000005010,2
ENSDARG00000005015,117
ENSDARG00000005023,7
ENSDARG00000005026,151
ENSDARG00000005034,40
ENSDARG00000005049,34
ENSDARG00000005050,0
ENSDARG00000005057,2
ENSDARG00000005058,20
ENSDARG00000005078,15
ENSDARG00000005085,57
ENSDARG00000005092,9
ENSDARG00000005095,0
ENSDARG00000005098,20
ENSDARG00000005104,39
ENSDARG00000005108,28
ENSDARG00000005112,161
ENSDARG00000005115,63
ENSDARG00000005122,118
ENSDARG00000005126,38
ENSDARG00000005128,0
ENSDARG00000005134,27
ENSDARG00000005139,43
ENSDARG00000005141,58
ENSDARG00000005150,22
ENSDARG00000005154,5
ENSDARG00000005159,30
ENSDARG00000005162,137
ENSDARG00000005163,1
ENSDARG00000005172,4
ENSDARG00000005176,0
ENSDARG00000005179,35
ENSDARG00000005185,77
ENSDARG00000005186,52
ENSDARG00000005191,490
ENSDARG00000005210,35
ENSDARG00000005216,24
ENSDARG00000005218,0
ENSDARG00000005220,36
ENSDARG00000005221,34
ENSDARG00000005230,13
ENSDARG00000005232,111
ENSDARG00000005236,483
ENSDARG00000005246,1
ENSDARG00000005251,1
ENSDARG00000005254,50
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,5
ENSDARG00000005314,0
ENSDARG00000005315,229
ENSDARG00000005318,22
ENSDARG00000005320,1
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,2
ENSDARG00000005343,25
ENSDARG00000005350,95
ENSDARG00000005355,53
ENSDARG00000005356,24
ENSDARG00000005359,74
ENSDARG00000005364,13
ENSDARG00000005368,83
ENSDARG00000005371,2
ENSDARG00000005372,35
ENSDARG00000005374,31
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,141
ENSDARG00000005397,133
ENSDARG00000005414,0
ENSDARG00000005416,119
ENSDARG00000005423,35
ENSDARG00000005425,32
ENSDARG00000005448,8
ENSDARG00000005451,138
ENSDARG00000005453,140
ENSDARG00000005454,17
ENSDARG00000005456,88
ENSDARG00000005458,29
ENSDARG00000005462,4
ENSDARG00000005463,28
ENSDARG00000005464,2
ENSDARG00000005468,63
ENSDARG00000005476,122
ENSDARG00000005479,356
ENSDARG00000005481,55
ENSDARG00000005482,357
ENSDARG00000005485,23
ENSDARG00000005500,4
ENSDARG00000005510,1
ENSDARG00000005513,1112
ENSDARG00000005518,1
ENSDARG00000005522,2
ENSDARG00000005525,29
ENSDARG00000005526,54
ENSDARG00000005536,91
ENSDARG00000005540,62
ENSDARG00000005541,0
ENSDARG00000005544,56
ENSDARG00000005547,6
ENSDARG00000005549,82
ENSDARG00000005551,13
ENSDARG00000005559,25
ENSDARG00000005560,125
ENSDARG00000005561,3
ENSDARG00000005565,10
ENSDARG00000005574,3
ENSDARG00000005576,155
ENSDARG00000005578,88
ENSDARG00000005586,68
ENSDARG00000005590,24
ENSDARG00000005595,3
ENSDARG00000005606,45
ENSDARG00000005612,2
ENSDARG00000005616,0
ENSDARG00000005619,1
ENSDARG00000005625,136
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,36
ENSDARG00000005640,0
ENSDARG00000005643,17
ENSDARG00000005645,91
ENSDARG00000005648,11
ENSDARG00000005651,4
ENSDARG00000005652,163
ENSDARG00000005670,82
ENSDARG00000005673,0
ENSDARG00000005675,33
ENSDARG00000005679,26
ENSDARG00000005690,45
ENSDARG00000005699,34
ENSDARG00000005704,34
ENSDARG00000005713,25
ENSDARG00000005716,9
ENSDARG00000005738,2
ENSDARG00000005739,46
ENSDARG00000005749,44
ENSDARG00000005754,292
ENSDARG00000005762,118
ENSDARG00000005772,63
ENSDARG00000005774,354
ENSDARG00000005775,363
ENSDARG00000005776,27
ENSDARG00000005780,0
ENSDARG00000005783,64
ENSDARG00000005786,25
ENSDARG00000005789,19
ENSDARG00000005791,632
ENSDARG00000005799,4
ENSDARG00000005800,19
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,58
ENSDARG00000005827,92
ENSDARG00000005828,12
ENSDARG00000005834,72
ENSDARG00000005840,111
ENSDARG00000005841,94
ENSDARG00000005842,29
ENSDARG00000005853,8
ENSDARG00000005861,350
ENSDARG00000005865,0
ENSDARG00000005867,41
ENSDARG00000005870,16
ENSDARG00000005883,21
ENSDARG00000005891,38
ENSDARG00000005894,33
ENSDARG00000005897,16
ENSDARG00000005908,41
ENSDARG00000005913,1
ENSDARG00000005915,31
ENSDARG00000005916,56
ENSDARG00000005924,122
ENSDARG00000005926,33
ENSDARG00000005927,47
ENSDARG00000005941,151
ENSDARG00000005942,0
ENSDARG00000005943,5
ENSDARG00000005945,54
ENSDARG00000005948,13
ENSDARG00000005972,0
ENSDARG00000005980,106
ENSDARG00000005989,64
ENSDARG00000005993,19
ENSDARG00000006003,69
ENSDARG00000006008,134
ENSDARG00000006010,29
ENSDARG00000006011,42
ENSDARG00000006019,71
ENSDARG00000006025,38
ENSDARG00000006029,1
ENSDARG00000006031,337
ENSDARG00000006038,22
ENSDARG00000006040,12
ENSDARG00000006044,13
ENSDARG00000006052,0
ENSDARG00000006060,90
ENSDARG00000006062,167
ENSDARG00000006065,7
ENSDARG00000006074,9
ENSDARG00000006079,13
ENSDARG00000006092,342
ENSDARG00000006093,0
ENSDARG00000006094,101
ENSDARG00000006109,0
ENSDARG00000006110,14
ENSDARG00000006112,48
ENSDARG00000006120,80
ENSDARG00000006124,411
ENSDARG00000006125,91
ENSDARG00000006128,67
ENSDARG00000006137,1
ENSDARG00000006151,5
ENSDARG00000006169,99
ENSDARG00000006174,2
ENSDARG00000006181,22
ENSDARG00000006192,45
ENSDARG00000006196,4
ENSDARG00000006200,624
ENSDARG00000006202,475
ENSDARG00000006206,6
ENSDARG00000006207,0
ENSDARG00000006215,48
ENSDARG00000006219,88
ENSDARG00000006220,129
ENSDARG00000006225,134
ENSDARG00000006235,17
ENSDARG00000006240,12
ENSDARG00000006242,250
ENSDARG00000006251,56
ENSDARG00000006253,15
ENSDARG00000006257,238
ENSDARG00000006260,598
ENSDARG00000006266,156
ENSDARG00000006272,27
ENSDARG00000006279,20
ENSDARG00000006283,83
ENSDARG00000006288,0
ENSDARG00000006290,29
ENSDARG00000006292,5
ENSDARG00000006299,22
ENSDARG00000006300,8
ENSDARG00000006301,197
ENSDARG00000006307,73
ENSDARG00000006308,36
ENSDARG00000006314,151
ENSDARG00000006316,215
ENSDARG00000006332,98
ENSDARG00000006341,0
ENSDARG00000006345,9
ENSDARG00000006350,0
ENSDARG00000006353,30
ENSDARG00000006356,26
ENSDARG00000006368,5
ENSDARG00000006370,47
ENSDARG00000006372,0
ENSDARG00000006383,42
ENSDARG00000006385,29
ENSDARG00000006389,89
ENSDARG00000006392,0
ENSDARG00000006395,206
ENSDARG00000006396,185
ENSDARG00000006397,49
ENSDARG00000006399,64
ENSDARG00000006408,55
ENSDARG00000006409,0
ENSDARG00000006413,45
ENSDARG00000006420,94
ENSDARG00000006422,65
ENSDARG00000006427,135
ENSDARG00000006434,21
ENSDARG00000006447,0
ENSDARG00000006456,15
ENSDARG00000006467,21
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,42
ENSDARG00000006487,155
ENSDARG00000006491,0
ENSDARG00000006494,17
ENSDARG00000006497,257
ENSDARG00000006501,0
ENSDARG00000006508,55
ENSDARG00000006514,8
ENSDARG00000006522,0
ENSDARG00000006524,243
ENSDARG00000006526,838
ENSDARG00000006527,280
ENSDARG00000006544,0
ENSDARG00000006545,86
ENSDARG00000006546,35
ENSDARG00000006553,13
ENSDARG00000006560,0
ENSDARG00000006566,102
ENSDARG00000006567,8
ENSDARG00000006568,0
ENSDARG00000006577,12
ENSDARG00000006580,0
ENSDARG00000006584,117
ENSDARG00000006585,33
ENSDARG00000006588,13
ENSDARG00000006598,0
ENSDARG00000006600,43
ENSDARG00000006601,82
ENSDARG00000006602,1
ENSDARG00000006603,68
ENSDARG00000006604,6
ENSDARG00000006607,43
ENSDARG00000006609,25
ENSDARG00000006615,9
ENSDARG00000006617,34
ENSDARG00000006621,64
ENSDARG00000006624,22
ENSDARG00000006636,26
ENSDARG00000006639,15
ENSDARG00000006640,14
ENSDARG00000006642,16
ENSDARG00000006666,4
ENSDARG00000006672,34
ENSDARG00000006677,8
ENSDARG00000006678,8
ENSDARG00000006683,73
ENSDARG00000006691,370
ENSDARG00000006712,21
ENSDARG00000006719,33
ENSDARG00000006747,171
