E6,Counts
ENSDARG00000002988,371
ENSDARG00000002991,48
ENSDARG00000002994,93
ENSDARG00000003008,149
ENSDARG00000003017,60
ENSDARG00000003020,31
ENSDARG00000003021,3
ENSDARG00000003022,67
ENSDARG00000003027,20
ENSDARG00000003032,1957
ENSDARG00000003035,445
ENSDARG00000003041,24
ENSDARG00000003046,61
ENSDARG00000003054,5
ENSDARG00000003058,109
ENSDARG00000003061,14
ENSDARG00000003068,160
ENSDARG00000003069,13
ENSDARG00000003077,24
ENSDARG00000003081,9615
ENSDARG00000003084,6
ENSDARG00000003085,17
ENSDARG00000003087,208
ENSDARG00000003090,0
ENSDARG00000003091,100
ENSDARG00000003098,441
ENSDARG00000003109,64
ENSDARG00000003113,324
ENSDARG00000003127,112
ENSDARG00000003132,49
ENSDARG00000003142,33
ENSDARG00000003144,13
ENSDARG00000003146,29
ENSDARG00000003151,438
ENSDARG00000003153,25
ENSDARG00000003157,41
ENSDARG00000003165,79
ENSDARG00000003167,34
ENSDARG00000003169,350
ENSDARG00000003175,77
ENSDARG00000003181,26
ENSDARG00000003189,285
ENSDARG00000003193,26
ENSDARG00000003197,0
ENSDARG00000003200,27
ENSDARG00000003203,251
ENSDARG00000003205,30
ENSDARG00000003206,18
ENSDARG00000003207,47
ENSDARG00000003208,30
ENSDARG00000003210,15
ENSDARG00000003213,490
ENSDARG00000003216,411
ENSDARG00000003217,89
ENSDARG00000003219,64
ENSDARG00000003229,0
ENSDARG00000003235,45
ENSDARG00000003244,0
ENSDARG00000003250,17
ENSDARG00000003251,38
ENSDARG00000003257,1
ENSDARG00000003259,25
ENSDARG00000003269,177
ENSDARG00000003270,40
ENSDARG00000003281,91
ENSDARG00000003287,22
ENSDARG00000003290,26
ENSDARG00000003293,253
ENSDARG00000003303,5
ENSDARG00000003307,121
ENSDARG00000003308,195
ENSDARG00000003311,74
ENSDARG00000003313,10
ENSDARG00000003320,94
ENSDARG00000003326,0
ENSDARG00000003328,31
ENSDARG00000003344,4
ENSDARG00000003373,20
ENSDARG00000003375,26
ENSDARG00000003380,0
ENSDARG00000003381,50
ENSDARG00000003382,43
ENSDARG00000003383,50
ENSDARG00000003395,35
ENSDARG00000003398,54
ENSDARG00000003399,7
ENSDARG00000003403,125
ENSDARG00000003411,53
ENSDARG00000003414,1
ENSDARG00000003420,12
ENSDARG00000003421,159
ENSDARG00000003429,50
ENSDARG00000003444,15
ENSDARG00000003446,23
ENSDARG00000003449,51
ENSDARG00000003462,196
ENSDARG00000003469,32
ENSDARG00000003475,1
ENSDARG00000003486,296
ENSDARG00000003487,104
ENSDARG00000003495,508
ENSDARG00000003512,293
ENSDARG00000003517,26
ENSDARG00000003519,76
ENSDARG00000003520,52
ENSDARG00000003523,6
ENSDARG00000003526,222
ENSDARG00000003527,157
ENSDARG00000003531,144
ENSDARG00000003533,0
ENSDARG00000003544,106
ENSDARG00000003553,1
ENSDARG00000003564,68
ENSDARG00000003570,335
ENSDARG00000003573,99
ENSDARG00000003576,26
ENSDARG00000003584,69
ENSDARG00000003592,25
ENSDARG00000003599,4942
ENSDARG00000003607,65
ENSDARG00000003615,78
ENSDARG00000003616,106
ENSDARG00000003631,254
ENSDARG00000003632,4
ENSDARG00000003635,20
ENSDARG00000003641,226
ENSDARG00000003642,24
ENSDARG00000003655,269
ENSDARG00000003675,27
ENSDARG00000003680,161
ENSDARG00000003681,523
ENSDARG00000003684,128
ENSDARG00000003693,161
ENSDARG00000003695,760
ENSDARG00000003697,33
ENSDARG00000003699,135
ENSDARG00000003701,0
ENSDARG00000003705,167
ENSDARG00000003706,4
ENSDARG00000003732,4
ENSDARG00000003749,30
ENSDARG00000003750,84
ENSDARG00000003751,115
ENSDARG00000003754,129
ENSDARG00000003757,26
ENSDARG00000003769,20
ENSDARG00000003776,129
ENSDARG00000003779,98
ENSDARG00000003789,206
ENSDARG00000003795,1551
ENSDARG00000003797,60
ENSDARG00000003803,16
ENSDARG00000003808,243
ENSDARG00000003811,567
ENSDARG00000003818,159
ENSDARG00000003820,165
ENSDARG00000003822,3
ENSDARG00000003827,21
ENSDARG00000003829,164
ENSDARG00000003835,494
ENSDARG00000003841,14
ENSDARG00000003845,43
ENSDARG00000003846,12
ENSDARG00000003854,339
ENSDARG00000003860,211
ENSDARG00000003865,19
ENSDARG00000003866,117
ENSDARG00000003867,13
ENSDARG00000003869,64
ENSDARG00000003872,64
ENSDARG00000003877,150
ENSDARG00000003899,0
ENSDARG00000003900,3
ENSDARG00000003902,1715
ENSDARG00000003903,0
ENSDARG00000003904,1
ENSDARG00000003909,10
ENSDARG00000003910,185
ENSDARG00000003920,279
ENSDARG00000003925,2
ENSDARG00000003927,106
ENSDARG00000003931,149
ENSDARG00000003934,31
ENSDARG00000003938,173
ENSDARG00000003940,103
ENSDARG00000003941,101
ENSDARG00000003944,0
ENSDARG00000003952,533
ENSDARG00000003961,46
ENSDARG00000003963,113
ENSDARG00000003965,3
ENSDARG00000003968,0
ENSDARG00000003970,27
ENSDARG00000003971,39
ENSDARG00000003973,43
ENSDARG00000003974,127
ENSDARG00000003977,11
ENSDARG00000003984,49
ENSDARG00000003989,117
ENSDARG00000003991,91
ENSDARG00000003994,39
ENSDARG00000003998,10
ENSDARG00000004015,6
ENSDARG00000004017,52
ENSDARG00000004018,21
ENSDARG00000004023,246
ENSDARG00000004034,240
ENSDARG00000004037,38
ENSDARG00000004046,23
ENSDARG00000004049,51
ENSDARG00000004051,18
ENSDARG00000004055,140
ENSDARG00000004059,15
ENSDARG00000004060,908
ENSDARG00000004074,225
ENSDARG00000004078,76
ENSDARG00000004082,29
ENSDARG00000004094,353
ENSDARG00000004105,128
ENSDARG00000004109,0
ENSDARG00000004111,1
ENSDARG00000004114,28
ENSDARG00000004115,59
ENSDARG00000004130,1
ENSDARG00000004131,44
ENSDARG00000004132,270
ENSDARG00000004150,58
ENSDARG00000004151,27
ENSDARG00000004154,3
ENSDARG00000004158,39
ENSDARG00000004160,123
ENSDARG00000004161,154
ENSDARG00000004167,14
ENSDARG00000004169,217
ENSDARG00000004171,59
ENSDARG00000004173,345
ENSDARG00000004174,724
ENSDARG00000004176,6
ENSDARG00000004177,90
ENSDARG00000004184,172
ENSDARG00000004187,24
ENSDARG00000004189,137
ENSDARG00000004196,151
ENSDARG00000004199,16
ENSDARG00000004204,1
ENSDARG00000004211,39
ENSDARG00000004218,32
ENSDARG00000004219,2
ENSDARG00000004227,72
ENSDARG00000004232,57
ENSDARG00000004243,8
ENSDARG00000004246,272
ENSDARG00000004251,33
ENSDARG00000004256,0
ENSDARG00000004260,12
ENSDARG00000004261,283
ENSDARG00000004262,36
ENSDARG00000004270,119
ENSDARG00000004274,16
ENSDARG00000004280,45
ENSDARG00000004282,91
ENSDARG00000004291,55
ENSDARG00000004296,124
ENSDARG00000004297,290
ENSDARG00000004301,20
ENSDARG00000004302,11
ENSDARG00000004305,19
ENSDARG00000004306,3
ENSDARG00000004307,33
ENSDARG00000004308,32
ENSDARG00000004311,11
ENSDARG00000004318,37
ENSDARG00000004322,15
ENSDARG00000004325,8
ENSDARG00000004328,3
ENSDARG00000004336,148
ENSDARG00000004343,61
ENSDARG00000004358,46
ENSDARG00000004363,43
ENSDARG00000004372,65
ENSDARG00000004377,129
ENSDARG00000004378,33
ENSDARG00000004386,184
ENSDARG00000004392,19
ENSDARG00000004396,2
ENSDARG00000004402,55
ENSDARG00000004405,9
ENSDARG00000004406,24
ENSDARG00000004415,150
ENSDARG00000004427,8
ENSDARG00000004433,0
ENSDARG00000004436,15
ENSDARG00000004445,47
ENSDARG00000004447,5
ENSDARG00000004451,69
ENSDARG00000004452,695
ENSDARG00000004455,2
ENSDARG00000004459,1
ENSDARG00000004460,15
ENSDARG00000004470,243
ENSDARG00000004472,19
ENSDARG00000004473,0
ENSDARG00000004492,26
ENSDARG00000004497,18
ENSDARG00000004498,0
ENSDARG00000004502,31
ENSDARG00000004517,46
ENSDARG00000004525,45
ENSDARG00000004527,18
ENSDARG00000004529,0
ENSDARG00000004537,582
ENSDARG00000004539,42
ENSDARG00000004561,11
ENSDARG00000004574,42
ENSDARG00000004576,29
ENSDARG00000004580,81
ENSDARG00000004581,147
ENSDARG00000004586,0
ENSDARG00000004587,23
ENSDARG00000004588,728
ENSDARG00000004592,24
ENSDARG00000004594,99
ENSDARG00000004597,17
ENSDARG00000004598,0
ENSDARG00000004616,36
ENSDARG00000004618,12
ENSDARG00000004621,490
ENSDARG00000004627,0
ENSDARG00000004632,14
ENSDARG00000004633,8
ENSDARG00000004634,319
ENSDARG00000004635,195
ENSDARG00000004636,100
ENSDARG00000004643,56
ENSDARG00000004647,0
ENSDARG00000004648,16
ENSDARG00000004658,205
ENSDARG00000004672,160
ENSDARG00000004680,44
ENSDARG00000004687,61
ENSDARG00000004692,138
ENSDARG00000004695,25
ENSDARG00000004696,112
ENSDARG00000004697,48
ENSDARG00000004702,175
ENSDARG00000004706,98
ENSDARG00000004712,54
ENSDARG00000004713,23
ENSDARG00000004714,181
ENSDARG00000004721,9
ENSDARG00000004724,62
ENSDARG00000004726,153
ENSDARG00000004735,488
ENSDARG00000004745,45
ENSDARG00000004748,118
ENSDARG00000004753,35
ENSDARG00000004754,219
ENSDARG00000004757,3590
ENSDARG00000004763,7
ENSDARG00000004771,10
ENSDARG00000004774,164
ENSDARG00000004782,466
ENSDARG00000004785,299
ENSDARG00000004789,92
ENSDARG00000004794,10
ENSDARG00000004796,263
ENSDARG00000004806,57
ENSDARG00000004823,0
ENSDARG00000004830,277
ENSDARG00000004836,199
ENSDARG00000004840,67
ENSDARG00000004843,103
ENSDARG00000004851,25
ENSDARG00000004861,65
ENSDARG00000004864,0
ENSDARG00000004866,51
ENSDARG00000004869,34
ENSDARG00000004870,13
ENSDARG00000004871,2
ENSDARG00000004874,13
ENSDARG00000004875,35
ENSDARG00000004877,179
ENSDARG00000004880,24
ENSDARG00000004889,0
ENSDARG00000004891,69
ENSDARG00000004898,0
ENSDARG00000004904,44
ENSDARG00000004906,189
ENSDARG00000004925,0
ENSDARG00000004930,340
ENSDARG00000004931,44
ENSDARG00000004932,40
ENSDARG00000004937,6
ENSDARG00000004939,57
ENSDARG00000004948,291
ENSDARG00000004952,0
ENSDARG00000004953,4
ENSDARG00000004954,18
ENSDARG00000004956,39
ENSDARG00000004964,90
ENSDARG00000004979,26
ENSDARG00000004988,82
ENSDARG00000005002,14
ENSDARG00000005004,9
ENSDARG00000005010,5
ENSDARG00000005015,306
ENSDARG00000005023,85
ENSDARG00000005026,249
ENSDARG00000005034,78
ENSDARG00000005049,14
ENSDARG00000005050,0
ENSDARG00000005057,43
ENSDARG00000005058,99
ENSDARG00000005078,15
ENSDARG00000005085,115
ENSDARG00000005092,25
ENSDARG00000005095,9
ENSDARG00000005098,44
ENSDARG00000005104,72
ENSDARG00000005108,159
ENSDARG00000005112,559
ENSDARG00000005115,44
ENSDARG00000005122,260
ENSDARG00000005126,37
ENSDARG00000005128,22
ENSDARG00000005134,83
ENSDARG00000005139,67
ENSDARG00000005141,80
ENSDARG00000005150,15
ENSDARG00000005154,17
ENSDARG00000005159,83
ENSDARG00000005162,624
ENSDARG00000005163,41
ENSDARG00000005172,23
ENSDARG00000005176,0
ENSDARG00000005179,86
ENSDARG00000005185,338
ENSDARG00000005186,76
ENSDARG00000005191,1195
ENSDARG00000005210,104
ENSDARG00000005216,14
ENSDARG00000005218,4
ENSDARG00000005220,24
ENSDARG00000005221,54
ENSDARG00000005230,202
ENSDARG00000005232,145
ENSDARG00000005236,687
ENSDARG00000005246,23
ENSDARG00000005251,64
ENSDARG00000005254,94
ENSDARG00000005271,0
ENSDARG00000005274,4
ENSDARG00000005284,16
ENSDARG00000005314,3
ENSDARG00000005315,197
ENSDARG00000005318,115
ENSDARG00000005320,36
ENSDARG00000005327,7
ENSDARG00000005332,0
ENSDARG00000005335,7
ENSDARG00000005343,22
ENSDARG00000005350,159
ENSDARG00000005355,154
ENSDARG00000005356,69
ENSDARG00000005359,220
ENSDARG00000005364,16
ENSDARG00000005368,165
ENSDARG00000005371,1
ENSDARG00000005372,24
ENSDARG00000005374,138
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,75
ENSDARG00000005397,135
ENSDARG00000005414,1
ENSDARG00000005416,90
ENSDARG00000005423,49
ENSDARG00000005425,39
ENSDARG00000005448,9
ENSDARG00000005451,526
ENSDARG00000005453,232
ENSDARG00000005454,60
ENSDARG00000005456,120
ENSDARG00000005458,122
ENSDARG00000005462,93
ENSDARG00000005463,126
ENSDARG00000005464,22
ENSDARG00000005468,229
ENSDARG00000005476,190
ENSDARG00000005479,761
ENSDARG00000005481,107
ENSDARG00000005482,417
ENSDARG00000005485,40
ENSDARG00000005500,26
ENSDARG00000005510,6
ENSDARG00000005513,2493
ENSDARG00000005518,22
ENSDARG00000005522,0
ENSDARG00000005525,15
ENSDARG00000005526,84
ENSDARG00000005536,372
ENSDARG00000005540,168
ENSDARG00000005541,14
ENSDARG00000005544,28
ENSDARG00000005547,28
ENSDARG00000005549,73
ENSDARG00000005551,76
ENSDARG00000005559,6
ENSDARG00000005560,219
ENSDARG00000005561,26
ENSDARG00000005565,59
ENSDARG00000005574,48
ENSDARG00000005576,236
ENSDARG00000005578,269
ENSDARG00000005586,53
ENSDARG00000005590,73
ENSDARG00000005595,24
ENSDARG00000005606,123
ENSDARG00000005612,25
ENSDARG00000005616,17
ENSDARG00000005619,1
ENSDARG00000005625,140
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,105
ENSDARG00000005640,6
ENSDARG00000005643,42
ENSDARG00000005645,161
ENSDARG00000005648,36
ENSDARG00000005651,28
ENSDARG00000005652,281
ENSDARG00000005670,64
ENSDARG00000005673,18
ENSDARG00000005675,80
ENSDARG00000005679,44
ENSDARG00000005690,66
ENSDARG00000005699,132
ENSDARG00000005704,90
ENSDARG00000005713,23
ENSDARG00000005716,59
ENSDARG00000005738,33
ENSDARG00000005739,51
ENSDARG00000005749,73
ENSDARG00000005754,590
ENSDARG00000005762,103
ENSDARG00000005772,19
ENSDARG00000005774,520
ENSDARG00000005775,467
ENSDARG00000005776,35
ENSDARG00000005780,5
ENSDARG00000005783,138
ENSDARG00000005786,16
ENSDARG00000005789,113
ENSDARG00000005791,1423
ENSDARG00000005799,15
ENSDARG00000005800,45
ENSDARG00000005814,0
ENSDARG00000005821,2
ENSDARG00000005823,162
ENSDARG00000005827,237
ENSDARG00000005828,30
ENSDARG00000005834,156
ENSDARG00000005840,285
ENSDARG00000005841,119
ENSDARG00000005842,23
ENSDARG00000005853,7
ENSDARG00000005861,355
ENSDARG00000005865,0
ENSDARG00000005867,143
ENSDARG00000005870,47
ENSDARG00000005883,47
ENSDARG00000005891,154
ENSDARG00000005894,26
ENSDARG00000005897,41
ENSDARG00000005908,51
ENSDARG00000005913,11
ENSDARG00000005915,169
ENSDARG00000005916,23
ENSDARG00000005924,406
ENSDARG00000005926,85
ENSDARG00000005927,129
ENSDARG00000005941,420
ENSDARG00000005942,18
ENSDARG00000005943,67
ENSDARG00000005945,125
ENSDARG00000005948,51
ENSDARG00000005972,19
ENSDARG00000005980,107
ENSDARG00000005989,58
ENSDARG00000005993,28
ENSDARG00000006003,93
ENSDARG00000006008,137
ENSDARG00000006010,31
ENSDARG00000006011,27
ENSDARG00000006019,219
ENSDARG00000006025,58
ENSDARG00000006029,50
ENSDARG00000006031,953
ENSDARG00000006038,71
ENSDARG00000006040,46
ENSDARG00000006044,9
ENSDARG00000006052,14
ENSDARG00000006060,350
ENSDARG00000006062,493
ENSDARG00000006065,12
ENSDARG00000006074,38
ENSDARG00000006079,11
ENSDARG00000006092,894
ENSDARG00000006093,1
ENSDARG00000006094,301
ENSDARG00000006109,1
ENSDARG00000006110,11
ENSDARG00000006112,108
ENSDARG00000006120,135
ENSDARG00000006124,466
ENSDARG00000006125,208
ENSDARG00000006128,199
ENSDARG00000006137,3
ENSDARG00000006151,0
ENSDARG00000006169,66
ENSDARG00000006174,2
ENSDARG00000006181,37
ENSDARG00000006192,199
ENSDARG00000006196,67
ENSDARG00000006200,1670
ENSDARG00000006202,219
ENSDARG00000006206,9
ENSDARG00000006207,0
ENSDARG00000006215,260
ENSDARG00000006219,214
ENSDARG00000006220,313
ENSDARG00000006225,283
ENSDARG00000006235,71
ENSDARG00000006240,61
ENSDARG00000006242,567
ENSDARG00000006251,186
ENSDARG00000006253,42
ENSDARG00000006257,200
ENSDARG00000006260,1140
ENSDARG00000006266,239
ENSDARG00000006272,73
ENSDARG00000006279,29
ENSDARG00000006283,270
ENSDARG00000006288,3
ENSDARG00000006290,59
ENSDARG00000006292,11
ENSDARG00000006299,47
ENSDARG00000006300,42
ENSDARG00000006301,62
ENSDARG00000006307,40
ENSDARG00000006308,10
ENSDARG00000006314,431
ENSDARG00000006316,809
ENSDARG00000006332,197
ENSDARG00000006341,9
ENSDARG00000006345,34
ENSDARG00000006350,0
ENSDARG00000006353,56
ENSDARG00000006356,59
ENSDARG00000006368,15
ENSDARG00000006370,80
ENSDARG00000006372,0
ENSDARG00000006383,54
ENSDARG00000006385,17
ENSDARG00000006389,210
ENSDARG00000006392,86
ENSDARG00000006395,726
ENSDARG00000006396,139
ENSDARG00000006397,171
ENSDARG00000006399,242
ENSDARG00000006408,175
ENSDARG00000006409,2
ENSDARG00000006413,145
ENSDARG00000006420,208
ENSDARG00000006422,115
ENSDARG00000006427,775
ENSDARG00000006434,25
ENSDARG00000006447,2
ENSDARG00000006456,52
ENSDARG00000006467,22
ENSDARG00000006468,18
ENSDARG00000006474,8
ENSDARG00000006477,80
ENSDARG00000006487,542
ENSDARG00000006491,35
ENSDARG00000006494,96
ENSDARG00000006497,539
ENSDARG00000006501,0
ENSDARG00000006508,101
ENSDARG00000006514,95
ENSDARG00000006522,7
ENSDARG00000006524,476
ENSDARG00000006526,1489
ENSDARG00000006527,223
ENSDARG00000006544,5
ENSDARG00000006545,77
ENSDARG00000006546,147
ENSDARG00000006553,100
ENSDARG00000006560,0
ENSDARG00000006566,166
ENSDARG00000006567,15
ENSDARG00000006568,3
ENSDARG00000006577,16
ENSDARG00000006580,0
ENSDARG00000006584,233
ENSDARG00000006585,44
ENSDARG00000006588,113
ENSDARG00000006598,7
ENSDARG00000006600,111
ENSDARG00000006601,63
ENSDARG00000006602,0
ENSDARG00000006603,159
ENSDARG00000006604,24
ENSDARG00000006607,27
ENSDARG00000006609,98
ENSDARG00000006615,100
ENSDARG00000006617,37
ENSDARG00000006621,109
ENSDARG00000006624,99
ENSDARG00000006636,41
ENSDARG00000006639,139
ENSDARG00000006640,44
ENSDARG00000006642,35
ENSDARG00000006666,26
ENSDARG00000006672,69
ENSDARG00000006677,52
ENSDARG00000006678,0
ENSDARG00000006683,95
ENSDARG00000006691,1004
ENSDARG00000006712,25
