B6,Counts
ENSDARG00000002533,20
ENSDARG00000002536,195
ENSDARG00000002538,106
ENSDARG00000002546,74
ENSDARG00000002549,28
ENSDARG00000002552,276
ENSDARG00000002564,164
ENSDARG00000002571,252
ENSDARG00000002576,106
ENSDARG00000002582,60
ENSDARG00000002587,904
ENSDARG00000002589,1310
ENSDARG00000002591,74
ENSDARG00000002593,23
ENSDARG00000002597,0
ENSDARG00000002600,233
ENSDARG00000002601,16
ENSDARG00000002607,50
ENSDARG00000002609,77
ENSDARG00000002613,6
ENSDARG00000002632,202
ENSDARG00000002634,45
ENSDARG00000002635,238
ENSDARG00000002642,91
ENSDARG00000002644,90
ENSDARG00000002656,185
ENSDARG00000002659,185
ENSDARG00000002663,70
ENSDARG00000002666,25
ENSDARG00000002670,139
ENSDARG00000002682,180
ENSDARG00000002685,0
ENSDARG00000002690,153
ENSDARG00000002696,688
ENSDARG00000002701,19
ENSDARG00000002707,0
ENSDARG00000002710,2358
ENSDARG00000002720,33
ENSDARG00000002722,0
ENSDARG00000002728,6
ENSDARG00000002731,495
ENSDARG00000002732,44
ENSDARG00000002745,1016
ENSDARG00000002748,51
ENSDARG00000002750,102
ENSDARG00000002754,6
ENSDARG00000002758,1456
ENSDARG00000002760,14
ENSDARG00000002764,42
ENSDARG00000002768,5161
ENSDARG00000002771,61
ENSDARG00000002779,12
ENSDARG00000002787,242
ENSDARG00000002790,701
ENSDARG00000002791,3014
ENSDARG00000002792,229
ENSDARG00000002795,56
ENSDARG00000002797,0
ENSDARG00000002798,53
ENSDARG00000002816,91
ENSDARG00000002826,39
ENSDARG00000002830,17
ENSDARG00000002831,253
ENSDARG00000002840,218
ENSDARG00000002847,65
ENSDARG00000002872,24
ENSDARG00000002877,310
ENSDARG00000002880,238
ENSDARG00000002894,8
ENSDARG00000002897,83
ENSDARG00000002909,98
ENSDARG00000002912,39
ENSDARG00000002916,212
ENSDARG00000002917,28
ENSDARG00000002933,51
ENSDARG00000002937,255
ENSDARG00000002945,29
ENSDARG00000002947,65
ENSDARG00000002949,308
ENSDARG00000002952,164
ENSDARG00000002956,6
ENSDARG00000002959,0
ENSDARG00000002967,218
ENSDARG00000002968,530
ENSDARG00000002970,217
ENSDARG00000002971,113
ENSDARG00000002986,50
ENSDARG00000002988,445
ENSDARG00000002991,59
ENSDARG00000002994,154
ENSDARG00000003008,206
ENSDARG00000003017,66
ENSDARG00000003020,72
ENSDARG00000003021,39
ENSDARG00000003022,11
ENSDARG00000003027,10
ENSDARG00000003032,2462
ENSDARG00000003035,916
ENSDARG00000003041,16
ENSDARG00000003046,106
ENSDARG00000003054,15
ENSDARG00000003058,125
ENSDARG00000003061,19
ENSDARG00000003068,231
ENSDARG00000003069,48
ENSDARG00000003077,47
ENSDARG00000003081,15471
ENSDARG00000003084,51
ENSDARG00000003085,67
ENSDARG00000003087,367
ENSDARG00000003090,0
ENSDARG00000003091,109
ENSDARG00000003098,736
ENSDARG00000003109,57
ENSDARG00000003113,555
ENSDARG00000003127,107
ENSDARG00000003132,56
ENSDARG00000003142,98
ENSDARG00000003144,17
ENSDARG00000003146,49
ENSDARG00000003151,656
ENSDARG00000003153,35
ENSDARG00000003157,73
ENSDARG00000003165,127
ENSDARG00000003167,43
ENSDARG00000003169,724
ENSDARG00000003175,101
ENSDARG00000003181,27
ENSDARG00000003189,575
ENSDARG00000003193,33
ENSDARG00000003197,32
ENSDARG00000003200,14
ENSDARG00000003203,595
ENSDARG00000003205,43
ENSDARG00000003206,57
ENSDARG00000003207,75
ENSDARG00000003208,31
ENSDARG00000003210,53
ENSDARG00000003213,648
ENSDARG00000003216,376
ENSDARG00000003217,101
ENSDARG00000003219,324
ENSDARG00000003229,0
ENSDARG00000003235,52
ENSDARG00000003244,15
ENSDARG00000003250,41
ENSDARG00000003251,39
ENSDARG00000003257,18
ENSDARG00000003259,28
ENSDARG00000003269,402
ENSDARG00000003270,32
ENSDARG00000003281,150
ENSDARG00000003287,58
ENSDARG00000003290,46
ENSDARG00000003293,400
ENSDARG00000003303,1
ENSDARG00000003307,175
ENSDARG00000003308,234
ENSDARG00000003311,108
ENSDARG00000003313,32
ENSDARG00000003320,169
ENSDARG00000003326,6
ENSDARG00000003328,56
ENSDARG00000003344,22
ENSDARG00000003373,49
ENSDARG00000003375,28
ENSDARG00000003380,0
ENSDARG00000003381,63
ENSDARG00000003382,143
ENSDARG00000003383,114
ENSDARG00000003395,214
ENSDARG00000003398,75
ENSDARG00000003399,11
ENSDARG00000003403,211
ENSDARG00000003411,200
ENSDARG00000003414,5
ENSDARG00000003420,2
ENSDARG00000003421,234
ENSDARG00000003429,174
ENSDARG00000003444,49
ENSDARG00000003446,51
ENSDARG00000003449,88
ENSDARG00000003462,412
ENSDARG00000003469,36
ENSDARG00000003475,7
ENSDARG00000003486,456
ENSDARG00000003487,141
ENSDARG00000003495,175
ENSDARG00000003512,447
ENSDARG00000003517,21
ENSDARG00000003519,35
ENSDARG00000003520,82
ENSDARG00000003523,15
ENSDARG00000003526,321
ENSDARG00000003527,94
ENSDARG00000003531,161
ENSDARG00000003533,5
ENSDARG00000003544,128
ENSDARG00000003553,2
ENSDARG00000003564,103
ENSDARG00000003570,914
ENSDARG00000003573,118
ENSDARG00000003576,26
ENSDARG00000003584,51
ENSDARG00000003592,46
ENSDARG00000003599,7169
ENSDARG00000003607,175
ENSDARG00000003615,166
ENSDARG00000003616,173
ENSDARG00000003631,229
ENSDARG00000003632,9
ENSDARG00000003635,53
ENSDARG00000003641,210
ENSDARG00000003642,59
ENSDARG00000003655,719
ENSDARG00000003675,17
ENSDARG00000003680,462
ENSDARG00000003681,758
ENSDARG00000003684,193
ENSDARG00000003693,143
ENSDARG00000003695,1268
ENSDARG00000003697,8
ENSDARG00000003699,205
ENSDARG00000003701,0
ENSDARG00000003705,387
ENSDARG00000003706,35
ENSDARG00000003732,7
ENSDARG00000003749,49
ENSDARG00000003750,139
ENSDARG00000003751,126
ENSDARG00000003754,108
ENSDARG00000003757,34
ENSDARG00000003769,42
ENSDARG00000003776,138
ENSDARG00000003779,237
ENSDARG00000003789,214
ENSDARG00000003795,2245
ENSDARG00000003797,20
ENSDARG00000003803,4
ENSDARG00000003808,190
ENSDARG00000003811,900
ENSDARG00000003818,195
ENSDARG00000003820,275
ENSDARG00000003822,6
ENSDARG00000003827,37
ENSDARG00000003829,285
ENSDARG00000003835,682
ENSDARG00000003841,11
ENSDARG00000003845,92
ENSDARG00000003846,14
ENSDARG00000003854,836
ENSDARG00000003860,190
ENSDARG00000003865,35
ENSDARG00000003866,213
ENSDARG00000003867,20
ENSDARG00000003869,72
ENSDARG00000003872,98
ENSDARG00000003877,381
ENSDARG00000003899,0
ENSDARG00000003900,1
ENSDARG00000003902,690
ENSDARG00000003903,3
ENSDARG00000003904,1
ENSDARG00000003909,8
ENSDARG00000003910,206
ENSDARG00000003920,320
ENSDARG00000003925,12
ENSDARG00000003927,113
ENSDARG00000003931,335
ENSDARG00000003934,15
ENSDARG00000003938,334
ENSDARG00000003940,138
ENSDARG00000003941,96
ENSDARG00000003944,0
ENSDARG00000003952,884
ENSDARG00000003961,54
ENSDARG00000003963,178
ENSDARG00000003965,8
ENSDARG00000003968,3
ENSDARG00000003970,46
ENSDARG00000003971,95
ENSDARG00000003973,33
ENSDARG00000003974,162
ENSDARG00000003977,54
ENSDARG00000003984,95
ENSDARG00000003989,157
ENSDARG00000003991,79
ENSDARG00000003994,47
ENSDARG00000003998,65
ENSDARG00000004015,2
ENSDARG00000004017,85
ENSDARG00000004018,5
ENSDARG00000004023,506
ENSDARG00000004034,207
ENSDARG00000004037,63
ENSDARG00000004046,60
ENSDARG00000004049,82
ENSDARG00000004051,24
ENSDARG00000004055,229
ENSDARG00000004059,6
ENSDARG00000004060,1416
ENSDARG00000004074,399
ENSDARG00000004078,197
ENSDARG00000004082,43
ENSDARG00000004094,514
ENSDARG00000004105,174
ENSDARG00000004109,0
ENSDARG00000004111,9
ENSDARG00000004114,30
ENSDARG00000004115,121
ENSDARG00000004130,23
ENSDARG00000004131,100
ENSDARG00000004132,598
ENSDARG00000004150,39
ENSDARG00000004151,42
ENSDARG00000004154,4
ENSDARG00000004158,8
ENSDARG00000004160,158
ENSDARG00000004161,315
ENSDARG00000004167,25
ENSDARG00000004169,147
ENSDARG00000004171,38
ENSDARG00000004173,819
ENSDARG00000004174,922
ENSDARG00000004176,14
ENSDARG00000004177,111
ENSDARG00000004184,280
ENSDARG00000004187,88
ENSDARG00000004189,172
ENSDARG00000004196,235
ENSDARG00000004199,20
ENSDARG00000004204,4
ENSDARG00000004211,66
ENSDARG00000004218,41
ENSDARG00000004219,18
ENSDARG00000004227,108
ENSDARG00000004232,93
ENSDARG00000004243,19
ENSDARG00000004246,440
ENSDARG00000004251,32
ENSDARG00000004256,1
ENSDARG00000004260,14
ENSDARG00000004261,295
ENSDARG00000004262,86
ENSDARG00000004270,91
ENSDARG00000004274,13
ENSDARG00000004280,52
ENSDARG00000004282,185
ENSDARG00000004291,196
ENSDARG00000004296,283
ENSDARG00000004297,539
ENSDARG00000004301,24
ENSDARG00000004302,23
ENSDARG00000004305,44
ENSDARG00000004306,36
ENSDARG00000004307,19
ENSDARG00000004308,45
ENSDARG00000004311,29
ENSDARG00000004318,29
ENSDARG00000004322,23
ENSDARG00000004325,46
ENSDARG00000004328,8
ENSDARG00000004336,263
ENSDARG00000004343,71
ENSDARG00000004358,119
ENSDARG00000004363,37
ENSDARG00000004372,108
ENSDARG00000004377,225
ENSDARG00000004378,50
ENSDARG00000004386,223
ENSDARG00000004392,18
ENSDARG00000004396,5
ENSDARG00000004402,30
ENSDARG00000004405,11
ENSDARG00000004406,13
ENSDARG00000004415,587
ENSDARG00000004427,10
ENSDARG00000004433,16
ENSDARG00000004436,5
ENSDARG00000004445,97
ENSDARG00000004447,4
ENSDARG00000004451,74
ENSDARG00000004452,1035
ENSDARG00000004455,15
ENSDARG00000004459,4
ENSDARG00000004460,26
ENSDARG00000004470,381
ENSDARG00000004472,34
ENSDARG00000004473,42
ENSDARG00000004492,14
ENSDARG00000004497,33
ENSDARG00000004498,0
ENSDARG00000004502,65
ENSDARG00000004517,82
ENSDARG00000004525,76
ENSDARG00000004527,31
ENSDARG00000004529,1
ENSDARG00000004537,1177
ENSDARG00000004539,64
ENSDARG00000004561,25
ENSDARG00000004574,20
ENSDARG00000004576,28
ENSDARG00000004580,157
ENSDARG00000004581,151
ENSDARG00000004586,25
ENSDARG00000004587,51
ENSDARG00000004588,1091
ENSDARG00000004592,31
ENSDARG00000004594,91
ENSDARG00000004597,88
ENSDARG00000004598,2
ENSDARG00000004616,57
ENSDARG00000004618,21
ENSDARG00000004621,552
ENSDARG00000004627,4
ENSDARG00000004632,25
ENSDARG00000004633,25
ENSDARG00000004634,619
ENSDARG00000004635,372
ENSDARG00000004636,161
ENSDARG00000004643,61
ENSDARG00000004647,5
ENSDARG00000004648,4
ENSDARG00000004658,289
ENSDARG00000004672,221
ENSDARG00000004680,56
ENSDARG00000004687,170
ENSDARG00000004692,172
ENSDARG00000004695,47
ENSDARG00000004696,125
ENSDARG00000004697,69
ENSDARG00000004702,535
ENSDARG00000004706,222
ENSDARG00000004712,102
ENSDARG00000004713,24
ENSDARG00000004714,324
ENSDARG00000004721,15
ENSDARG00000004724,80
ENSDARG00000004726,221
ENSDARG00000004735,788
ENSDARG00000004745,47
ENSDARG00000004748,112
ENSDARG00000004753,162
ENSDARG00000004754,298
ENSDARG00000004757,5062
ENSDARG00000004763,8
ENSDARG00000004771,33
ENSDARG00000004774,171
ENSDARG00000004782,847
ENSDARG00000004785,309
ENSDARG00000004789,176
ENSDARG00000004794,24
ENSDARG00000004796,286
ENSDARG00000004806,31
ENSDARG00000004823,0
ENSDARG00000004830,476
ENSDARG00000004836,368
ENSDARG00000004840,98
ENSDARG00000004843,141
ENSDARG00000004851,24
ENSDARG00000004861,106
ENSDARG00000004864,0
ENSDARG00000004866,124
ENSDARG00000004869,78
ENSDARG00000004870,52
ENSDARG00000004871,18
ENSDARG00000004874,2
ENSDARG00000004875,63
ENSDARG00000004877,302
ENSDARG00000004880,49
ENSDARG00000004889,23
ENSDARG00000004891,117
ENSDARG00000004898,0
ENSDARG00000004904,95
ENSDARG00000004906,242
ENSDARG00000004925,14
ENSDARG00000004930,695
ENSDARG00000004931,88
ENSDARG00000004932,29
ENSDARG00000004937,0
ENSDARG00000004939,76
ENSDARG00000004948,323
ENSDARG00000004952,4
ENSDARG00000004953,0
ENSDARG00000004954,11
ENSDARG00000004956,75
ENSDARG00000004964,202
ENSDARG00000004979,74
ENSDARG00000004988,156
ENSDARG00000005002,26
ENSDARG00000005004,14
ENSDARG00000005010,12
ENSDARG00000005015,348
ENSDARG00000005023,93
ENSDARG00000005026,494
ENSDARG00000005034,72
ENSDARG00000005049,36
ENSDARG00000005050,1
ENSDARG00000005057,21
ENSDARG00000005058,143
ENSDARG00000005078,28
ENSDARG00000005085,183
ENSDARG00000005092,95
ENSDARG00000005095,19
ENSDARG00000005098,36
ENSDARG00000005104,100
ENSDARG00000005108,176
ENSDARG00000005112,1108
ENSDARG00000005115,87
ENSDARG00000005122,473
ENSDARG00000005126,87
ENSDARG00000005128,27
ENSDARG00000005134,117
ENSDARG00000005139,147
ENSDARG00000005141,145
ENSDARG00000005150,24
ENSDARG00000005154,57
ENSDARG00000005159,138
ENSDARG00000005162,860
ENSDARG00000005163,80
ENSDARG00000005172,37
ENSDARG00000005176,25
ENSDARG00000005179,90
ENSDARG00000005185,564
ENSDARG00000005186,187
ENSDARG00000005191,1671
ENSDARG00000005210,62
ENSDARG00000005216,19
ENSDARG00000005218,9
ENSDARG00000005220,42
ENSDARG00000005221,151
ENSDARG00000005230,214
ENSDARG00000005232,169
ENSDARG00000005236,969
ENSDARG00000005246,17
ENSDARG00000005251,83
ENSDARG00000005254,91
ENSDARG00000005271,3
ENSDARG00000005274,5
ENSDARG00000005284,33
ENSDARG00000005314,0
ENSDARG00000005315,291
ENSDARG00000005318,110
ENSDARG00000005320,84
ENSDARG00000005327,1
ENSDARG00000005332,2
ENSDARG00000005335,8
ENSDARG00000005343,41
ENSDARG00000005350,256
ENSDARG00000005355,137
ENSDARG00000005356,122
ENSDARG00000005359,487
ENSDARG00000005364,7
ENSDARG00000005368,275
ENSDARG00000005371,1
ENSDARG00000005372,104
ENSDARG00000005374,170
ENSDARG00000005382,18
ENSDARG00000005392,0
ENSDARG00000005394,327
ENSDARG00000005397,311
ENSDARG00000005414,4
ENSDARG00000005416,95
ENSDARG00000005423,113
ENSDARG00000005425,64
ENSDARG00000005448,19
ENSDARG00000005451,743
ENSDARG00000005453,326
ENSDARG00000005454,92
ENSDARG00000005456,272
ENSDARG00000005458,258
ENSDARG00000005462,105
ENSDARG00000005463,176
ENSDARG00000005464,4
ENSDARG00000005468,265
ENSDARG00000005476,293
ENSDARG00000005479,910
ENSDARG00000005481,99
ENSDARG00000005482,743
ENSDARG00000005485,159
ENSDARG00000005500,35
ENSDARG00000005510,4
ENSDARG00000005513,3406
ENSDARG00000005518,3
ENSDARG00000005522,0
ENSDARG00000005525,55
ENSDARG00000005526,177
ENSDARG00000005536,556
ENSDARG00000005540,366
ENSDARG00000005541,42
ENSDARG00000005544,26
ENSDARG00000005547,67
ENSDARG00000005549,98
ENSDARG00000005551,66
ENSDARG00000005559,35
ENSDARG00000005560,364
ENSDARG00000005561,39
ENSDARG00000005565,225
ENSDARG00000005574,73
ENSDARG00000005576,404
ENSDARG00000005578,352
ENSDARG00000005586,41
ENSDARG00000005590,130
ENSDARG00000005595,13
ENSDARG00000005606,166
ENSDARG00000005612,55
ENSDARG00000005616,22
ENSDARG00000005619,13
ENSDARG00000005625,283
ENSDARG00000005626,16
ENSDARG00000005627,1
ENSDARG00000005629,160
ENSDARG00000005640,0
ENSDARG00000005643,73
ENSDARG00000005645,370
ENSDARG00000005648,65
ENSDARG00000005651,47
ENSDARG00000005652,470
ENSDARG00000005670,113
ENSDARG00000005673,24
ENSDARG00000005675,146
ENSDARG00000005679,44
ENSDARG00000005690,74
ENSDARG00000005699,145
ENSDARG00000005704,217
ENSDARG00000005713,146
ENSDARG00000005716,90
ENSDARG00000005738,23
ENSDARG00000005739,52
ENSDARG00000005749,82
ENSDARG00000005754,949
ENSDARG00000005762,131
ENSDARG00000005772,86
ENSDARG00000005774,608
ENSDARG00000005775,910
ENSDARG00000005776,40
ENSDARG00000005780,0
ENSDARG00000005783,235
ENSDARG00000005786,21
ENSDARG00000005789,111
ENSDARG00000005791,1808
ENSDARG00000005799,36
ENSDARG00000005800,61
ENSDARG00000005814,0
ENSDARG00000005821,6
ENSDARG00000005823,340
ENSDARG00000005827,268
ENSDARG00000005828,19
ENSDARG00000005834,277
ENSDARG00000005840,341
ENSDARG00000005841,118
ENSDARG00000005842,56
ENSDARG00000005853,14
ENSDARG00000005861,599
ENSDARG00000005865,0
ENSDARG00000005867,226
ENSDARG00000005870,55
ENSDARG00000005883,69
ENSDARG00000005891,254
ENSDARG00000005894,60
ENSDARG00000005897,64
ENSDARG00000005908,89
ENSDARG00000005913,115
ENSDARG00000005915,266
ENSDARG00000005916,52
ENSDARG00000005924,463
ENSDARG00000005926,112
ENSDARG00000005927,234
ENSDARG00000005941,522
ENSDARG00000005942,8
ENSDARG00000005943,48
ENSDARG00000005945,288
ENSDARG00000005948,37
ENSDARG00000005972,38
ENSDARG00000005980,220
ENSDARG00000005989,144
ENSDARG00000005993,13
ENSDARG00000006003,83
ENSDARG00000006008,244
ENSDARG00000006010,60
ENSDARG00000006011,65
ENSDARG00000006019,399
ENSDARG00000006025,62
ENSDARG00000006029,34
ENSDARG00000006031,1348
ENSDARG00000006038,70
ENSDARG00000006040,61
ENSDARG00000006044,28
ENSDARG00000006052,0
ENSDARG00000006060,545
ENSDARG00000006062,490
ENSDARG00000006065,16
ENSDARG00000006074,48
ENSDARG00000006079,11
ENSDARG00000006092,1041
ENSDARG00000006093,12
ENSDARG00000006094,389
ENSDARG00000006109,0
ENSDARG00000006110,22
ENSDARG00000006112,212
ENSDARG00000006120,196
ENSDARG00000006124,824
ENSDARG00000006125,253
ENSDARG00000006128,385
ENSDARG00000006137,17
ENSDARG00000006151,28
ENSDARG00000006169,123
ENSDARG00000006174,0
ENSDARG00000006181,77
ENSDARG00000006192,187
ENSDARG00000006196,79
ENSDARG00000006200,1728
ENSDARG00000006202,301
ENSDARG00000006206,7
ENSDARG00000006207,10
ENSDARG00000006215,440
ENSDARG00000006219,355
ENSDARG00000006220,814
ENSDARG00000006225,373
ENSDARG00000006235,107
ENSDARG00000006240,85
ENSDARG00000006242,1002
ENSDARG00000006251,255
ENSDARG00000006253,50
ENSDARG00000006257,605
ENSDARG00000006260,2106
ENSDARG00000006266,318
ENSDARG00000006272,164
ENSDARG00000006279,55
ENSDARG00000006283,329
ENSDARG00000006288,28
ENSDARG00000006290,96
ENSDARG00000006292,15
ENSDARG00000006299,92
ENSDARG00000006300,70
ENSDARG00000006301,222
ENSDARG00000006307,76
ENSDARG00000006308,14
ENSDARG00000006314,478
ENSDARG00000006316,1299
ENSDARG00000006332,303
ENSDARG00000006341,3
ENSDARG00000006345,78
ENSDARG00000006350,0
ENSDARG00000006353,103
ENSDARG00000006356,58
ENSDARG00000006368,12
ENSDARG00000006370,145
ENSDARG00000006372,1
ENSDARG00000006383,183
ENSDARG00000006385,43
ENSDARG00000006389,248
ENSDARG00000006392,81
ENSDARG00000006395,605
ENSDARG00000006396,412
ENSDARG00000006397,348
ENSDARG00000006399,499
ENSDARG00000006408,196
ENSDARG00000006409,6
ENSDARG00000006413,116
ENSDARG00000006420,243
ENSDARG00000006422,80
ENSDARG00000006427,1823
ENSDARG00000006434,19
ENSDARG00000006447,12
ENSDARG00000006456,69
ENSDARG00000006467,87
ENSDARG00000006468,27
ENSDARG00000006474,24
ENSDARG00000006477,122
ENSDARG00000006487,405
ENSDARG00000006491,58
ENSDARG00000006494,113
ENSDARG00000006497,1151
ENSDARG00000006501,0
ENSDARG00000006508,98
ENSDARG00000006514,79
ENSDARG00000006522,18
ENSDARG00000006524,931
ENSDARG00000006526,2870
ENSDARG00000006527,171
ENSDARG00000006544,11
ENSDARG00000006545,93
ENSDARG00000006546,167
ENSDARG00000006553,131
ENSDARG00000006560,5
ENSDARG00000006566,213
ENSDARG00000006567,2
ENSDARG00000006568,6
ENSDARG00000006577,31
ENSDARG00000006580,0
ENSDARG00000006584,418
ENSDARG00000006585,93
ENSDARG00000006588,119
ENSDARG00000006598,16
ENSDARG00000006600,190
ENSDARG00000006601,77
ENSDARG00000006602,15
ENSDARG00000006603,314
ENSDARG00000006604,32
ENSDARG00000006607,57
ENSDARG00000006609,109
ENSDARG00000006615,213
ENSDARG00000006617,71
ENSDARG00000006621,154
ENSDARG00000006624,122
ENSDARG00000006636,111
ENSDARG00000006639,111
ENSDARG00000006640,117
ENSDARG00000006642,50
ENSDARG00000006666,31
ENSDARG00000006672,64
ENSDARG00000006677,144
ENSDARG00000006678,5
ENSDARG00000006683,182
ENSDARG00000006691,1345
