C1,Counts
ENSDARG00000002986,38
ENSDARG00000002988,236
ENSDARG00000002991,98
ENSDARG00000002994,107
ENSDARG00000003008,264
ENSDARG00000003017,43
ENSDARG00000003020,84
ENSDARG00000003021,29
ENSDARG00000003022,6
ENSDARG00000003027,13
ENSDARG00000003032,1413
ENSDARG00000003035,410
ENSDARG00000003041,37
ENSDARG00000003046,80
ENSDARG00000003054,5
ENSDARG00000003058,99
ENSDARG00000003061,24
ENSDARG00000003068,143
ENSDARG00000003069,17
ENSDARG00000003077,24
ENSDARG00000003081,9070
ENSDARG00000003084,19
ENSDARG00000003085,36
ENSDARG00000003087,223
ENSDARG00000003090,0
ENSDARG00000003091,27
ENSDARG00000003098,427
ENSDARG00000003109,45
ENSDARG00000003113,137
ENSDARG00000003127,106
ENSDARG00000003132,15
ENSDARG00000003142,61
ENSDARG00000003144,9
ENSDARG00000003146,14
ENSDARG00000003151,405
ENSDARG00000003153,54
ENSDARG00000003157,62
ENSDARG00000003165,81
ENSDARG00000003167,12
ENSDARG00000003169,360
ENSDARG00000003175,47
ENSDARG00000003181,9
ENSDARG00000003189,274
ENSDARG00000003193,10
ENSDARG00000003197,0
ENSDARG00000003200,28
ENSDARG00000003203,200
ENSDARG00000003205,31
ENSDARG00000003206,47
ENSDARG00000003207,19
ENSDARG00000003208,18
ENSDARG00000003210,65
ENSDARG00000003213,265
ENSDARG00000003216,133
ENSDARG00000003217,61
ENSDARG00000003219,63
ENSDARG00000003229,0
ENSDARG00000003235,45
ENSDARG00000003244,31
ENSDARG00000003250,30
ENSDARG00000003251,20
ENSDARG00000003257,13
ENSDARG00000003259,17
ENSDARG00000003269,321
ENSDARG00000003270,33
ENSDARG00000003281,157
ENSDARG00000003287,17
ENSDARG00000003290,70
ENSDARG00000003293,236
ENSDARG00000003303,7
ENSDARG00000003307,169
ENSDARG00000003308,199
ENSDARG00000003311,144
ENSDARG00000003313,7
ENSDARG00000003320,185
ENSDARG00000003326,0
ENSDARG00000003328,33
ENSDARG00000003344,4
ENSDARG00000003373,16
ENSDARG00000003375,26
ENSDARG00000003380,3
ENSDARG00000003381,38
ENSDARG00000003382,39
ENSDARG00000003383,155
ENSDARG00000003395,22
ENSDARG00000003398,36
ENSDARG00000003399,12
ENSDARG00000003403,385
ENSDARG00000003411,64
ENSDARG00000003414,0
ENSDARG00000003420,6
ENSDARG00000003421,155
ENSDARG00000003429,154
ENSDARG00000003444,13
ENSDARG00000003446,26
ENSDARG00000003449,71
ENSDARG00000003462,178
ENSDARG00000003469,66
ENSDARG00000003475,0
ENSDARG00000003486,371
ENSDARG00000003487,187
ENSDARG00000003495,949
ENSDARG00000003512,490
ENSDARG00000003517,34
ENSDARG00000003519,28
ENSDARG00000003520,95
ENSDARG00000003523,0
ENSDARG00000003526,162
ENSDARG00000003527,69
ENSDARG00000003531,106
ENSDARG00000003533,5
ENSDARG00000003544,122
ENSDARG00000003553,0
ENSDARG00000003564,25
ENSDARG00000003570,337
ENSDARG00000003573,74
ENSDARG00000003576,47
ENSDARG00000003584,10
ENSDARG00000003592,8
ENSDARG00000003599,4492
ENSDARG00000003607,60
ENSDARG00000003615,24
ENSDARG00000003616,113
ENSDARG00000003631,176
ENSDARG00000003632,2
ENSDARG00000003635,9
ENSDARG00000003641,165
ENSDARG00000003642,26
ENSDARG00000003655,789
ENSDARG00000003675,11
ENSDARG00000003680,323
ENSDARG00000003681,492
ENSDARG00000003684,125
ENSDARG00000003693,64
ENSDARG00000003695,799
ENSDARG00000003697,0
ENSDARG00000003699,150
ENSDARG00000003701,1
ENSDARG00000003705,236
ENSDARG00000003706,9
ENSDARG00000003732,1
ENSDARG00000003749,43
ENSDARG00000003750,78
ENSDARG00000003751,102
ENSDARG00000003754,112
ENSDARG00000003757,5
ENSDARG00000003769,43
ENSDARG00000003776,150
ENSDARG00000003779,502
ENSDARG00000003789,150
ENSDARG00000003795,1502
ENSDARG00000003797,54
ENSDARG00000003803,19
ENSDARG00000003808,77
ENSDARG00000003811,533
ENSDARG00000003818,111
ENSDARG00000003820,196
ENSDARG00000003822,7
ENSDARG00000003827,7
ENSDARG00000003829,246
ENSDARG00000003835,497
ENSDARG00000003841,12
ENSDARG00000003845,38
ENSDARG00000003846,11
ENSDARG00000003854,215
ENSDARG00000003860,155
ENSDARG00000003865,14
ENSDARG00000003866,141
ENSDARG00000003867,28
ENSDARG00000003869,9
ENSDARG00000003872,170
ENSDARG00000003877,426
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,167
ENSDARG00000003903,11
ENSDARG00000003904,16
ENSDARG00000003909,0
ENSDARG00000003910,191
ENSDARG00000003920,205
ENSDARG00000003925,4
ENSDARG00000003927,122
ENSDARG00000003931,97
ENSDARG00000003934,4
ENSDARG00000003938,149
ENSDARG00000003940,82
ENSDARG00000003941,38
ENSDARG00000003944,0
ENSDARG00000003952,467
ENSDARG00000003961,16
ENSDARG00000003963,155
ENSDARG00000003965,4
ENSDARG00000003968,0
ENSDARG00000003970,26
ENSDARG00000003971,27
ENSDARG00000003973,25
ENSDARG00000003974,132
ENSDARG00000003977,18
ENSDARG00000003984,92
ENSDARG00000003989,197
ENSDARG00000003991,103
ENSDARG00000003994,23
ENSDARG00000003998,61
ENSDARG00000004015,2
ENSDARG00000004017,39
ENSDARG00000004018,28
ENSDARG00000004023,320
ENSDARG00000004034,167
ENSDARG00000004037,38
ENSDARG00000004046,10
ENSDARG00000004049,83
ENSDARG00000004051,3
ENSDARG00000004055,102
ENSDARG00000004059,5
ENSDARG00000004060,1166
ENSDARG00000004074,402
ENSDARG00000004078,73
ENSDARG00000004082,21
ENSDARG00000004094,292
ENSDARG00000004105,95
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,22
ENSDARG00000004115,95
ENSDARG00000004130,10
ENSDARG00000004131,38
ENSDARG00000004132,571
ENSDARG00000004150,24
ENSDARG00000004151,67
ENSDARG00000004154,2
ENSDARG00000004158,8
ENSDARG00000004160,63
ENSDARG00000004161,198
ENSDARG00000004167,8
ENSDARG00000004169,92
ENSDARG00000004171,26
ENSDARG00000004173,314
ENSDARG00000004174,940
ENSDARG00000004176,9
ENSDARG00000004177,64
ENSDARG00000004184,274
ENSDARG00000004187,84
ENSDARG00000004189,125
ENSDARG00000004196,148
ENSDARG00000004199,11
ENSDARG00000004204,0
ENSDARG00000004211,53
ENSDARG00000004218,68
ENSDARG00000004219,44
ENSDARG00000004227,80
ENSDARG00000004232,46
ENSDARG00000004243,7
ENSDARG00000004246,297
ENSDARG00000004251,6
ENSDARG00000004256,0
ENSDARG00000004260,7
ENSDARG00000004261,178
ENSDARG00000004262,28
ENSDARG00000004270,50
ENSDARG00000004274,12
ENSDARG00000004280,39
ENSDARG00000004282,67
ENSDARG00000004291,158
ENSDARG00000004296,66
ENSDARG00000004297,406
ENSDARG00000004301,2
ENSDARG00000004302,42
ENSDARG00000004305,32
ENSDARG00000004306,22
ENSDARG00000004307,10
ENSDARG00000004308,17
ENSDARG00000004311,14
ENSDARG00000004318,30
ENSDARG00000004322,32
ENSDARG00000004325,7
ENSDARG00000004328,10
ENSDARG00000004336,186
ENSDARG00000004343,21
ENSDARG00000004358,90
ENSDARG00000004363,86
ENSDARG00000004372,146
ENSDARG00000004377,85
ENSDARG00000004378,12
ENSDARG00000004386,318
ENSDARG00000004392,1
ENSDARG00000004396,23
ENSDARG00000004402,48
ENSDARG00000004405,16
ENSDARG00000004406,24
ENSDARG00000004415,337
ENSDARG00000004427,5
ENSDARG00000004433,0
ENSDARG00000004436,14
ENSDARG00000004445,104
ENSDARG00000004447,20
ENSDARG00000004451,28
ENSDARG00000004452,774
ENSDARG00000004455,16
ENSDARG00000004459,11
ENSDARG00000004460,20
ENSDARG00000004470,127
ENSDARG00000004472,60
ENSDARG00000004473,50
ENSDARG00000004492,29
ENSDARG00000004497,23
ENSDARG00000004498,0
ENSDARG00000004502,91
ENSDARG00000004517,21
ENSDARG00000004525,70
ENSDARG00000004527,15
ENSDARG00000004529,4
ENSDARG00000004537,1137
ENSDARG00000004539,38
ENSDARG00000004561,10
ENSDARG00000004574,10
ENSDARG00000004576,24
ENSDARG00000004580,140
ENSDARG00000004581,71
ENSDARG00000004586,0
ENSDARG00000004587,68
ENSDARG00000004588,960
ENSDARG00000004592,37
ENSDARG00000004594,61
ENSDARG00000004597,95
ENSDARG00000004598,0
ENSDARG00000004616,16
ENSDARG00000004618,9
ENSDARG00000004621,551
ENSDARG00000004627,0
ENSDARG00000004632,8
ENSDARG00000004633,17
ENSDARG00000004634,248
ENSDARG00000004635,233
ENSDARG00000004636,83
ENSDARG00000004643,82
ENSDARG00000004647,10
ENSDARG00000004648,22
ENSDARG00000004658,152
ENSDARG00000004672,504
ENSDARG00000004680,34
ENSDARG00000004687,23
ENSDARG00000004692,181
ENSDARG00000004695,2
ENSDARG00000004696,32
ENSDARG00000004697,32
ENSDARG00000004702,256
ENSDARG00000004706,85
ENSDARG00000004712,109
ENSDARG00000004713,8
ENSDARG00000004714,369
ENSDARG00000004721,25
ENSDARG00000004724,81
ENSDARG00000004726,200
ENSDARG00000004735,642
ENSDARG00000004745,26
ENSDARG00000004748,22
ENSDARG00000004753,97
ENSDARG00000004754,130
ENSDARG00000004757,3206
ENSDARG00000004763,5
ENSDARG00000004771,45
ENSDARG00000004774,112
ENSDARG00000004782,540
ENSDARG00000004785,234
ENSDARG00000004789,168
ENSDARG00000004794,22
ENSDARG00000004796,272
ENSDARG00000004806,19
ENSDARG00000004823,0
ENSDARG00000004830,206
ENSDARG00000004836,135
ENSDARG00000004840,138
ENSDARG00000004843,93
ENSDARG00000004851,29
ENSDARG00000004861,88
ENSDARG00000004864,0
ENSDARG00000004866,77
ENSDARG00000004869,57
ENSDARG00000004870,37
ENSDARG00000004871,10
ENSDARG00000004874,0
ENSDARG00000004875,22
ENSDARG00000004877,468
ENSDARG00000004880,32
ENSDARG00000004889,16
ENSDARG00000004891,101
ENSDARG00000004898,2
ENSDARG00000004904,27
ENSDARG00000004906,120
ENSDARG00000004925,14
ENSDARG00000004930,518
ENSDARG00000004931,108
ENSDARG00000004932,9
ENSDARG00000004937,2
ENSDARG00000004939,70
ENSDARG00000004948,162
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,6
ENSDARG00000004956,31
ENSDARG00000004964,58
ENSDARG00000004979,30
ENSDARG00000004988,136
ENSDARG00000005002,17
ENSDARG00000005004,1
ENSDARG00000005010,1
ENSDARG00000005015,204
ENSDARG00000005023,124
ENSDARG00000005026,363
ENSDARG00000005034,21
ENSDARG00000005049,3
ENSDARG00000005050,18
ENSDARG00000005057,8
ENSDARG00000005058,105
ENSDARG00000005078,66
ENSDARG00000005085,87
ENSDARG00000005092,26
ENSDARG00000005095,6
ENSDARG00000005098,29
ENSDARG00000005104,44
ENSDARG00000005108,59
ENSDARG00000005112,237
ENSDARG00000005115,62
ENSDARG00000005122,244
ENSDARG00000005126,42
ENSDARG00000005128,16
ENSDARG00000005134,46
ENSDARG00000005139,57
ENSDARG00000005141,177
ENSDARG00000005150,14
ENSDARG00000005154,26
ENSDARG00000005159,86
ENSDARG00000005162,393
ENSDARG00000005163,71
ENSDARG00000005172,25
ENSDARG00000005176,12
ENSDARG00000005179,26
ENSDARG00000005185,140
ENSDARG00000005186,199
ENSDARG00000005191,638
ENSDARG00000005210,44
ENSDARG00000005216,26
ENSDARG00000005218,15
ENSDARG00000005220,24
ENSDARG00000005221,38
ENSDARG00000005230,70
ENSDARG00000005232,211
ENSDARG00000005236,1018
ENSDARG00000005246,12
ENSDARG00000005251,55
ENSDARG00000005254,33
ENSDARG00000005271,0
ENSDARG00000005274,10
ENSDARG00000005284,10
ENSDARG00000005314,0
ENSDARG00000005315,227
ENSDARG00000005318,51
ENSDARG00000005320,7
ENSDARG00000005327,5
ENSDARG00000005332,2
ENSDARG00000005335,0
ENSDARG00000005343,15
ENSDARG00000005350,203
ENSDARG00000005355,94
ENSDARG00000005356,97
ENSDARG00000005359,214
ENSDARG00000005364,17
ENSDARG00000005368,121
ENSDARG00000005371,0
ENSDARG00000005372,59
ENSDARG00000005374,64
ENSDARG00000005382,48
ENSDARG00000005392,0
ENSDARG00000005394,302
ENSDARG00000005397,301
ENSDARG00000005414,0
ENSDARG00000005416,116
ENSDARG00000005423,43
ENSDARG00000005425,18
ENSDARG00000005448,5
ENSDARG00000005451,282
ENSDARG00000005453,218
ENSDARG00000005454,57
ENSDARG00000005456,206
ENSDARG00000005458,134
ENSDARG00000005462,201
ENSDARG00000005463,61
ENSDARG00000005464,4
ENSDARG00000005468,172
ENSDARG00000005476,333
ENSDARG00000005479,793
ENSDARG00000005481,31
ENSDARG00000005482,2229
ENSDARG00000005485,84
ENSDARG00000005500,9
ENSDARG00000005510,0
ENSDARG00000005513,1807
ENSDARG00000005518,2
ENSDARG00000005522,5
ENSDARG00000005525,19
ENSDARG00000005526,87
ENSDARG00000005536,258
ENSDARG00000005540,278
ENSDARG00000005541,12
ENSDARG00000005544,47
ENSDARG00000005547,25
ENSDARG00000005549,81
ENSDARG00000005551,84
ENSDARG00000005559,11
ENSDARG00000005560,270
ENSDARG00000005561,31
ENSDARG00000005565,7
ENSDARG00000005574,77
ENSDARG00000005576,151
ENSDARG00000005578,164
ENSDARG00000005586,118
ENSDARG00000005590,69
ENSDARG00000005595,17
ENSDARG00000005606,122
ENSDARG00000005612,1
ENSDARG00000005616,0
ENSDARG00000005619,5
ENSDARG00000005625,188
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,76
ENSDARG00000005640,11
ENSDARG00000005643,24
ENSDARG00000005645,310
ENSDARG00000005648,26
ENSDARG00000005651,20
ENSDARG00000005652,294
ENSDARG00000005670,161
ENSDARG00000005673,1
ENSDARG00000005675,68
ENSDARG00000005679,65
ENSDARG00000005690,77
ENSDARG00000005699,73
ENSDARG00000005704,28
ENSDARG00000005713,16
ENSDARG00000005716,28
ENSDARG00000005738,21
ENSDARG00000005739,55
ENSDARG00000005749,60
ENSDARG00000005754,572
ENSDARG00000005762,78
ENSDARG00000005772,83
ENSDARG00000005774,495
ENSDARG00000005775,964
ENSDARG00000005776,73
ENSDARG00000005780,10
ENSDARG00000005783,722
ENSDARG00000005786,66
ENSDARG00000005789,44
ENSDARG00000005791,1265
ENSDARG00000005799,2
ENSDARG00000005800,48
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,195
ENSDARG00000005827,91
ENSDARG00000005828,6
ENSDARG00000005834,202
ENSDARG00000005840,176
ENSDARG00000005841,150
ENSDARG00000005842,13
ENSDARG00000005853,9
ENSDARG00000005861,724
ENSDARG00000005865,0
ENSDARG00000005867,209
ENSDARG00000005870,29
ENSDARG00000005883,90
ENSDARG00000005891,45
ENSDARG00000005894,6
ENSDARG00000005897,38
ENSDARG00000005908,77
ENSDARG00000005913,16
ENSDARG00000005915,244
ENSDARG00000005916,42
ENSDARG00000005924,376
ENSDARG00000005926,67
ENSDARG00000005927,90
ENSDARG00000005941,340
ENSDARG00000005942,1
ENSDARG00000005943,51
ENSDARG00000005945,182
ENSDARG00000005948,59
ENSDARG00000005972,3
ENSDARG00000005980,221
ENSDARG00000005989,48
ENSDARG00000005993,28
ENSDARG00000006003,75
ENSDARG00000006008,182
ENSDARG00000006010,31
ENSDARG00000006011,24
ENSDARG00000006019,302
ENSDARG00000006025,70
ENSDARG00000006029,3
ENSDARG00000006031,970
ENSDARG00000006038,112
ENSDARG00000006040,49
ENSDARG00000006044,40
ENSDARG00000006052,0
ENSDARG00000006060,302
ENSDARG00000006062,410
ENSDARG00000006065,39
ENSDARG00000006074,70
ENSDARG00000006079,0
ENSDARG00000006092,783
ENSDARG00000006093,17
ENSDARG00000006094,402
ENSDARG00000006109,5
ENSDARG00000006110,0
ENSDARG00000006112,67
ENSDARG00000006120,148
ENSDARG00000006124,463
ENSDARG00000006125,185
ENSDARG00000006128,743
ENSDARG00000006137,0
ENSDARG00000006151,17
ENSDARG00000006169,107
ENSDARG00000006174,1
ENSDARG00000006181,52
ENSDARG00000006192,55
ENSDARG00000006196,51
ENSDARG00000006200,1637
ENSDARG00000006202,129
ENSDARG00000006206,19
ENSDARG00000006207,0
ENSDARG00000006215,77
ENSDARG00000006219,108
ENSDARG00000006220,41
ENSDARG00000006225,247
ENSDARG00000006235,52
ENSDARG00000006240,27
ENSDARG00000006242,868
ENSDARG00000006251,84
ENSDARG00000006253,47
ENSDARG00000006257,314
ENSDARG00000006260,1111
ENSDARG00000006266,250
ENSDARG00000006272,117
ENSDARG00000006279,36
ENSDARG00000006283,185
ENSDARG00000006288,13
ENSDARG00000006290,60
ENSDARG00000006292,0
ENSDARG00000006299,33
ENSDARG00000006300,47
ENSDARG00000006301,259
ENSDARG00000006307,125
ENSDARG00000006308,0
ENSDARG00000006314,293
ENSDARG00000006316,552
ENSDARG00000006332,198
ENSDARG00000006341,11
ENSDARG00000006345,96
ENSDARG00000006350,1
ENSDARG00000006353,52
ENSDARG00000006356,127
ENSDARG00000006368,0
ENSDARG00000006370,79
ENSDARG00000006372,3
ENSDARG00000006383,188
ENSDARG00000006385,36
ENSDARG00000006389,153
ENSDARG00000006392,27
ENSDARG00000006395,395
ENSDARG00000006396,343
ENSDARG00000006397,164
ENSDARG00000006399,300
ENSDARG00000006408,115
ENSDARG00000006409,36
ENSDARG00000006413,97
ENSDARG00000006420,343
ENSDARG00000006422,27
ENSDARG00000006427,107
ENSDARG00000006434,10
ENSDARG00000006447,0
ENSDARG00000006456,7
ENSDARG00000006467,43
ENSDARG00000006468,5
ENSDARG00000006474,9
ENSDARG00000006477,81
ENSDARG00000006487,348
ENSDARG00000006491,0
ENSDARG00000006494,93
ENSDARG00000006497,767
ENSDARG00000006501,0
ENSDARG00000006508,23
ENSDARG00000006514,93
ENSDARG00000006522,0
ENSDARG00000006524,631
ENSDARG00000006526,708
ENSDARG00000006527,240
ENSDARG00000006544,1
ENSDARG00000006545,95
ENSDARG00000006546,118
ENSDARG00000006553,20
ENSDARG00000006560,0
ENSDARG00000006566,166
ENSDARG00000006567,12
ENSDARG00000006568,2
ENSDARG00000006577,52
ENSDARG00000006580,0
ENSDARG00000006584,374
ENSDARG00000006585,48
ENSDARG00000006588,36
ENSDARG00000006598,26
ENSDARG00000006600,125
ENSDARG00000006601,46
ENSDARG00000006602,4
ENSDARG00000006603,141
ENSDARG00000006604,23
ENSDARG00000006607,33
ENSDARG00000006609,75
ENSDARG00000006615,36
ENSDARG00000006617,46
ENSDARG00000006621,97
ENSDARG00000006624,97
ENSDARG00000006636,109
ENSDARG00000006639,66
ENSDARG00000006640,61
ENSDARG00000006642,22
ENSDARG00000006666,7
ENSDARG00000006672,123
ENSDARG00000006677,6
ENSDARG00000006678,20
ENSDARG00000006683,133
ENSDARG00000006691,858
ENSDARG00000006712,69
