D8,Counts
ENSDARG00000002213,17
ENSDARG00000002215,50
ENSDARG00000002216,15
ENSDARG00000002217,98
ENSDARG00000002219,15
ENSDARG00000002220,17
ENSDARG00000002230,72
ENSDARG00000002231,42
ENSDARG00000002235,116
ENSDARG00000002240,76
ENSDARG00000002241,0
ENSDARG00000002249,32
ENSDARG00000002255,58
ENSDARG00000002259,3
ENSDARG00000002264,3
ENSDARG00000002267,48
ENSDARG00000002271,115
ENSDARG00000002285,60
ENSDARG00000002293,0
ENSDARG00000002295,2
ENSDARG00000002298,29
ENSDARG00000002299,23
ENSDARG00000002300,12
ENSDARG00000002304,4
ENSDARG00000002305,115
ENSDARG00000002311,0
ENSDARG00000002330,7
ENSDARG00000002332,70
ENSDARG00000002333,27
ENSDARG00000002336,87
ENSDARG00000002339,4
ENSDARG00000002344,492
ENSDARG00000002347,0
ENSDARG00000002353,16
ENSDARG00000002355,2
ENSDARG00000002362,15
ENSDARG00000002365,61
ENSDARG00000002369,140
ENSDARG00000002377,11
ENSDARG00000002385,83
ENSDARG00000002391,20
ENSDARG00000002394,29
ENSDARG00000002396,143
ENSDARG00000002401,17
ENSDARG00000002402,24
ENSDARG00000002403,39
ENSDARG00000002405,45
ENSDARG00000002406,0
ENSDARG00000002411,46
ENSDARG00000002445,44
ENSDARG00000002463,18
ENSDARG00000002467,5
ENSDARG00000002479,36
ENSDARG00000002483,19
ENSDARG00000002487,54
ENSDARG00000002494,59
ENSDARG00000002506,26
ENSDARG00000002507,8
ENSDARG00000002508,11
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,103
ENSDARG00000002533,11
ENSDARG00000002536,78
ENSDARG00000002538,31
ENSDARG00000002546,57
ENSDARG00000002549,87
ENSDARG00000002552,162
ENSDARG00000002564,58
ENSDARG00000002571,58
ENSDARG00000002576,15
ENSDARG00000002582,43
ENSDARG00000002587,165
ENSDARG00000002589,625
ENSDARG00000002591,36
ENSDARG00000002593,10
ENSDARG00000002597,0
ENSDARG00000002600,55
ENSDARG00000002601,0
ENSDARG00000002607,5
ENSDARG00000002609,36
ENSDARG00000002613,3
ENSDARG00000002632,134
ENSDARG00000002634,37
ENSDARG00000002635,46
ENSDARG00000002642,35
ENSDARG00000002644,43
ENSDARG00000002656,42
ENSDARG00000002659,75
ENSDARG00000002663,38
ENSDARG00000002666,0
ENSDARG00000002670,30
ENSDARG00000002682,83
ENSDARG00000002685,0
ENSDARG00000002690,64
ENSDARG00000002696,170
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,698
ENSDARG00000002720,25
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,218
ENSDARG00000002732,13
ENSDARG00000002745,248
ENSDARG00000002748,20
ENSDARG00000002750,19
ENSDARG00000002754,13
ENSDARG00000002758,496
ENSDARG00000002760,1
ENSDARG00000002764,26
ENSDARG00000002768,3638
ENSDARG00000002771,9
ENSDARG00000002779,0
ENSDARG00000002787,46
ENSDARG00000002790,198
ENSDARG00000002791,746
ENSDARG00000002792,119
ENSDARG00000002795,13
ENSDARG00000002797,0
ENSDARG00000002798,12
ENSDARG00000002816,18
ENSDARG00000002826,26
ENSDARG00000002830,0
ENSDARG00000002831,19
ENSDARG00000002840,77
ENSDARG00000002847,20
ENSDARG00000002872,16
ENSDARG00000002877,189
ENSDARG00000002880,103
ENSDARG00000002894,30
ENSDARG00000002897,38
ENSDARG00000002909,63
ENSDARG00000002912,35
ENSDARG00000002916,99
ENSDARG00000002917,8
ENSDARG00000002933,10
ENSDARG00000002937,121
ENSDARG00000002945,12
ENSDARG00000002947,37
ENSDARG00000002949,115
ENSDARG00000002952,76
ENSDARG00000002956,7
ENSDARG00000002959,0
ENSDARG00000002967,50
ENSDARG00000002968,168
ENSDARG00000002970,36
ENSDARG00000002971,19
ENSDARG00000002986,35
ENSDARG00000002988,189
ENSDARG00000002991,47
ENSDARG00000002994,52
ENSDARG00000003008,69
ENSDARG00000003017,34
ENSDARG00000003020,9
ENSDARG00000003021,10
ENSDARG00000003022,43
ENSDARG00000003027,6
ENSDARG00000003032,958
ENSDARG00000003035,396
ENSDARG00000003041,6
ENSDARG00000003046,41
ENSDARG00000003054,17
ENSDARG00000003058,76
ENSDARG00000003061,16
ENSDARG00000003068,66
ENSDARG00000003069,21
ENSDARG00000003077,2
ENSDARG00000003081,3288
ENSDARG00000003084,14
ENSDARG00000003085,27
ENSDARG00000003087,83
ENSDARG00000003090,0
ENSDARG00000003091,76
ENSDARG00000003098,194
ENSDARG00000003109,21
ENSDARG00000003113,174
ENSDARG00000003127,32
ENSDARG00000003132,31
ENSDARG00000003142,19
ENSDARG00000003144,18
ENSDARG00000003146,11
ENSDARG00000003151,221
ENSDARG00000003153,8
ENSDARG00000003157,14
ENSDARG00000003165,41
ENSDARG00000003167,12
ENSDARG00000003169,122
ENSDARG00000003175,29
ENSDARG00000003181,27
ENSDARG00000003189,173
ENSDARG00000003193,15
ENSDARG00000003197,0
ENSDARG00000003200,19
ENSDARG00000003203,226
ENSDARG00000003205,44
ENSDARG00000003206,15
ENSDARG00000003207,23
ENSDARG00000003208,16
ENSDARG00000003210,4
ENSDARG00000003213,289
ENSDARG00000003216,359
ENSDARG00000003217,99
ENSDARG00000003219,88
ENSDARG00000003229,0
ENSDARG00000003235,18
ENSDARG00000003244,3
ENSDARG00000003250,21
ENSDARG00000003251,19
ENSDARG00000003257,3
ENSDARG00000003259,13
ENSDARG00000003269,92
ENSDARG00000003270,7
ENSDARG00000003281,35
ENSDARG00000003287,21
ENSDARG00000003290,20
ENSDARG00000003293,88
ENSDARG00000003303,0
ENSDARG00000003307,61
ENSDARG00000003308,53
ENSDARG00000003311,33
ENSDARG00000003313,19
ENSDARG00000003320,50
ENSDARG00000003326,3
ENSDARG00000003328,40
ENSDARG00000003344,3
ENSDARG00000003373,22
ENSDARG00000003375,5
ENSDARG00000003380,0
ENSDARG00000003381,48
ENSDARG00000003382,50
ENSDARG00000003383,61
ENSDARG00000003395,7
ENSDARG00000003398,32
ENSDARG00000003399,4
ENSDARG00000003403,69
ENSDARG00000003411,15
ENSDARG00000003414,0
ENSDARG00000003420,10
ENSDARG00000003421,34
ENSDARG00000003429,105
ENSDARG00000003444,32
ENSDARG00000003446,41
ENSDARG00000003449,22
ENSDARG00000003462,75
ENSDARG00000003469,24
ENSDARG00000003475,3
ENSDARG00000003486,135
ENSDARG00000003487,63
ENSDARG00000003495,173
ENSDARG00000003512,146
ENSDARG00000003517,9
ENSDARG00000003519,14
ENSDARG00000003520,28
ENSDARG00000003523,8
ENSDARG00000003526,258
ENSDARG00000003527,41
ENSDARG00000003531,27
ENSDARG00000003533,7
ENSDARG00000003544,36
ENSDARG00000003553,0
ENSDARG00000003564,51
ENSDARG00000003570,463
ENSDARG00000003573,15
ENSDARG00000003576,4
ENSDARG00000003584,28
ENSDARG00000003592,6
ENSDARG00000003599,2787
ENSDARG00000003607,25
ENSDARG00000003615,67
ENSDARG00000003616,89
ENSDARG00000003631,117
ENSDARG00000003632,0
ENSDARG00000003635,7
ENSDARG00000003641,100
ENSDARG00000003642,16
ENSDARG00000003655,102
ENSDARG00000003675,15
ENSDARG00000003680,84
ENSDARG00000003681,462
ENSDARG00000003684,44
ENSDARG00000003693,55
ENSDARG00000003695,367
ENSDARG00000003697,15
ENSDARG00000003699,68
ENSDARG00000003701,0
ENSDARG00000003705,84
ENSDARG00000003706,21
ENSDARG00000003732,11
ENSDARG00000003749,29
ENSDARG00000003750,46
ENSDARG00000003751,93
ENSDARG00000003754,21
ENSDARG00000003757,13
ENSDARG00000003769,5
ENSDARG00000003776,46
ENSDARG00000003779,177
ENSDARG00000003789,257
ENSDARG00000003795,676
ENSDARG00000003797,4
ENSDARG00000003803,6
ENSDARG00000003808,124
ENSDARG00000003811,439
ENSDARG00000003818,95
ENSDARG00000003820,30
ENSDARG00000003822,0
ENSDARG00000003827,14
ENSDARG00000003829,99
ENSDARG00000003835,275
ENSDARG00000003841,6
ENSDARG00000003845,28
ENSDARG00000003846,8
ENSDARG00000003854,351
ENSDARG00000003860,104
ENSDARG00000003865,6
ENSDARG00000003866,84
ENSDARG00000003867,0
ENSDARG00000003869,19
ENSDARG00000003872,34
ENSDARG00000003877,76
ENSDARG00000003899,0
ENSDARG00000003900,5
ENSDARG00000003902,350
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,1
ENSDARG00000003910,102
ENSDARG00000003920,164
ENSDARG00000003925,0
ENSDARG00000003927,46
ENSDARG00000003931,132
ENSDARG00000003934,2
ENSDARG00000003938,140
ENSDARG00000003940,24
ENSDARG00000003941,49
ENSDARG00000003944,0
ENSDARG00000003952,439
ENSDARG00000003961,35
ENSDARG00000003963,40
ENSDARG00000003965,2
ENSDARG00000003968,0
ENSDARG00000003970,10
ENSDARG00000003971,7
ENSDARG00000003973,24
ENSDARG00000003974,54
ENSDARG00000003977,27
ENSDARG00000003984,73
ENSDARG00000003989,52
ENSDARG00000003991,44
ENSDARG00000003994,11
ENSDARG00000003998,35
ENSDARG00000004015,5
ENSDARG00000004017,8
ENSDARG00000004018,25
ENSDARG00000004023,103
ENSDARG00000004034,107
ENSDARG00000004037,30
ENSDARG00000004046,1
ENSDARG00000004049,27
ENSDARG00000004051,1
ENSDARG00000004055,86
ENSDARG00000004059,10
ENSDARG00000004060,386
ENSDARG00000004074,79
ENSDARG00000004078,72
ENSDARG00000004082,17
ENSDARG00000004094,111
ENSDARG00000004105,73
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,19
ENSDARG00000004115,49
ENSDARG00000004130,0
ENSDARG00000004131,13
ENSDARG00000004132,239
ENSDARG00000004150,4
ENSDARG00000004151,4
ENSDARG00000004154,1
ENSDARG00000004158,1
ENSDARG00000004160,53
ENSDARG00000004161,77
ENSDARG00000004167,11
ENSDARG00000004169,69
ENSDARG00000004171,17
ENSDARG00000004173,289
ENSDARG00000004174,331
ENSDARG00000004176,10
ENSDARG00000004177,44
ENSDARG00000004184,93
ENSDARG00000004187,2
ENSDARG00000004189,91
ENSDARG00000004196,87
ENSDARG00000004199,29
ENSDARG00000004204,17
ENSDARG00000004211,31
ENSDARG00000004218,4
ENSDARG00000004219,1
ENSDARG00000004227,36
ENSDARG00000004232,29
ENSDARG00000004243,8
ENSDARG00000004246,111
ENSDARG00000004251,41
ENSDARG00000004256,6
ENSDARG00000004260,1
ENSDARG00000004261,187
ENSDARG00000004262,32
ENSDARG00000004270,39
ENSDARG00000004274,5
ENSDARG00000004280,10
ENSDARG00000004282,69
ENSDARG00000004291,53
ENSDARG00000004296,83
ENSDARG00000004297,82
ENSDARG00000004301,16
ENSDARG00000004302,2
ENSDARG00000004305,19
ENSDARG00000004306,7
ENSDARG00000004307,10
ENSDARG00000004308,17
ENSDARG00000004311,17
ENSDARG00000004318,16
ENSDARG00000004322,12
ENSDARG00000004325,15
ENSDARG00000004328,12
ENSDARG00000004336,98
ENSDARG00000004343,5
ENSDARG00000004358,47
ENSDARG00000004363,20
ENSDARG00000004372,58
ENSDARG00000004377,181
ENSDARG00000004378,4
ENSDARG00000004386,65
ENSDARG00000004392,17
ENSDARG00000004396,14
ENSDARG00000004402,33
ENSDARG00000004405,7
ENSDARG00000004406,18
ENSDARG00000004415,104
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,6
ENSDARG00000004445,10
ENSDARG00000004447,1
ENSDARG00000004451,29
ENSDARG00000004452,385
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,1
ENSDARG00000004470,213
ENSDARG00000004472,19
ENSDARG00000004473,0
ENSDARG00000004492,8
ENSDARG00000004497,15
ENSDARG00000004498,0
ENSDARG00000004502,12
ENSDARG00000004517,23
ENSDARG00000004525,38
ENSDARG00000004527,5
ENSDARG00000004529,0
ENSDARG00000004537,388
ENSDARG00000004539,15
ENSDARG00000004561,0
ENSDARG00000004574,37
ENSDARG00000004576,17
ENSDARG00000004580,37
ENSDARG00000004581,65
ENSDARG00000004586,2
ENSDARG00000004587,27
ENSDARG00000004588,222
ENSDARG00000004592,5
ENSDARG00000004594,21
ENSDARG00000004597,38
ENSDARG00000004598,0
ENSDARG00000004616,11
ENSDARG00000004618,12
ENSDARG00000004621,106
ENSDARG00000004627,0
ENSDARG00000004632,7
ENSDARG00000004633,3
ENSDARG00000004634,772
ENSDARG00000004635,113
ENSDARG00000004636,40
ENSDARG00000004643,29
ENSDARG00000004647,10
ENSDARG00000004648,0
ENSDARG00000004658,123
ENSDARG00000004672,83
ENSDARG00000004680,13
ENSDARG00000004687,81
ENSDARG00000004692,107
ENSDARG00000004695,15
ENSDARG00000004696,42
ENSDARG00000004697,17
ENSDARG00000004702,83
ENSDARG00000004706,73
ENSDARG00000004712,19
ENSDARG00000004713,5
ENSDARG00000004714,167
ENSDARG00000004721,9
ENSDARG00000004724,39
ENSDARG00000004726,63
ENSDARG00000004735,231
ENSDARG00000004745,26
ENSDARG00000004748,128
ENSDARG00000004753,53
ENSDARG00000004754,116
ENSDARG00000004757,2009
ENSDARG00000004763,2
ENSDARG00000004771,4
ENSDARG00000004774,107
ENSDARG00000004782,371
ENSDARG00000004785,185
ENSDARG00000004789,45
ENSDARG00000004794,0
ENSDARG00000004796,122
ENSDARG00000004806,5
ENSDARG00000004823,0
ENSDARG00000004830,177
ENSDARG00000004836,42
ENSDARG00000004840,66
ENSDARG00000004843,106
ENSDARG00000004851,10
ENSDARG00000004861,8
ENSDARG00000004864,0
ENSDARG00000004866,48
ENSDARG00000004869,13
ENSDARG00000004870,31
ENSDARG00000004871,10
ENSDARG00000004874,1
ENSDARG00000004875,23
ENSDARG00000004877,158
ENSDARG00000004880,3
ENSDARG00000004889,9
ENSDARG00000004891,42
ENSDARG00000004898,0
ENSDARG00000004904,31
ENSDARG00000004906,145
ENSDARG00000004925,8
ENSDARG00000004930,204
ENSDARG00000004931,26
ENSDARG00000004932,22
ENSDARG00000004937,1
ENSDARG00000004939,27
ENSDARG00000004948,123
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,3
ENSDARG00000004956,7
ENSDARG00000004964,65
ENSDARG00000004979,19
ENSDARG00000004988,24
ENSDARG00000005002,2
ENSDARG00000005004,19
ENSDARG00000005010,11
ENSDARG00000005015,167
ENSDARG00000005023,56
ENSDARG00000005026,82
ENSDARG00000005034,20
ENSDARG00000005049,1
ENSDARG00000005050,10
ENSDARG00000005057,16
ENSDARG00000005058,61
ENSDARG00000005078,16
ENSDARG00000005085,63
ENSDARG00000005092,20
ENSDARG00000005095,0
ENSDARG00000005098,31
ENSDARG00000005104,30
ENSDARG00000005108,97
ENSDARG00000005112,558
ENSDARG00000005115,35
ENSDARG00000005122,225
ENSDARG00000005126,16
ENSDARG00000005128,18
ENSDARG00000005134,45
ENSDARG00000005139,64
ENSDARG00000005141,25
ENSDARG00000005150,6
ENSDARG00000005154,9
ENSDARG00000005159,29
ENSDARG00000005162,380
ENSDARG00000005163,22
ENSDARG00000005172,18
ENSDARG00000005176,4
ENSDARG00000005179,22
ENSDARG00000005185,334
ENSDARG00000005186,107
ENSDARG00000005191,670
ENSDARG00000005210,14
ENSDARG00000005216,25
ENSDARG00000005218,6
ENSDARG00000005220,18
ENSDARG00000005221,33
ENSDARG00000005230,115
ENSDARG00000005232,64
ENSDARG00000005236,423
ENSDARG00000005246,4
ENSDARG00000005251,16
ENSDARG00000005254,68
ENSDARG00000005271,9
ENSDARG00000005274,1
ENSDARG00000005284,5
ENSDARG00000005314,0
ENSDARG00000005315,154
ENSDARG00000005318,30
ENSDARG00000005320,31
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,12
ENSDARG00000005350,124
ENSDARG00000005355,73
ENSDARG00000005356,47
ENSDARG00000005359,113
ENSDARG00000005364,0
ENSDARG00000005368,78
ENSDARG00000005371,5
ENSDARG00000005372,14
ENSDARG00000005374,54
ENSDARG00000005382,30
ENSDARG00000005392,0
ENSDARG00000005394,25
ENSDARG00000005397,63
ENSDARG00000005414,0
ENSDARG00000005416,111
ENSDARG00000005423,37
ENSDARG00000005425,29
ENSDARG00000005448,10
ENSDARG00000005451,238
ENSDARG00000005453,68
ENSDARG00000005454,42
ENSDARG00000005456,92
ENSDARG00000005458,102
ENSDARG00000005462,45
ENSDARG00000005463,74
ENSDARG00000005464,6
ENSDARG00000005468,82
ENSDARG00000005476,184
ENSDARG00000005479,341
ENSDARG00000005481,54
ENSDARG00000005482,132
ENSDARG00000005485,35
ENSDARG00000005500,28
ENSDARG00000005510,0
ENSDARG00000005513,1556
ENSDARG00000005518,6
ENSDARG00000005522,0
ENSDARG00000005525,32
ENSDARG00000005526,51
ENSDARG00000005536,147
ENSDARG00000005540,137
ENSDARG00000005541,3
ENSDARG00000005544,5
ENSDARG00000005547,2
ENSDARG00000005549,32
ENSDARG00000005551,30
ENSDARG00000005559,6
ENSDARG00000005560,94
ENSDARG00000005561,6
ENSDARG00000005565,46
ENSDARG00000005574,10
ENSDARG00000005576,180
ENSDARG00000005578,121
ENSDARG00000005586,10
ENSDARG00000005590,53
ENSDARG00000005595,15
ENSDARG00000005606,39
ENSDARG00000005612,10
ENSDARG00000005616,14
ENSDARG00000005619,2
ENSDARG00000005625,82
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,48
ENSDARG00000005640,15
ENSDARG00000005643,25
ENSDARG00000005645,107
ENSDARG00000005648,9
ENSDARG00000005651,8
ENSDARG00000005652,219
ENSDARG00000005670,23
ENSDARG00000005673,9
ENSDARG00000005675,113
ENSDARG00000005679,64
ENSDARG00000005690,58
ENSDARG00000005699,82
ENSDARG00000005704,73
ENSDARG00000005713,39
ENSDARG00000005716,24
ENSDARG00000005738,13
ENSDARG00000005739,15
ENSDARG00000005749,36
ENSDARG00000005754,410
ENSDARG00000005762,44
ENSDARG00000005772,5
ENSDARG00000005774,233
ENSDARG00000005775,187
ENSDARG00000005776,12
ENSDARG00000005780,0
ENSDARG00000005783,32
ENSDARG00000005786,13
ENSDARG00000005789,44
ENSDARG00000005791,896
ENSDARG00000005799,25
ENSDARG00000005800,13
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,87
ENSDARG00000005827,132
ENSDARG00000005828,7
ENSDARG00000005834,44
ENSDARG00000005840,124
ENSDARG00000005841,73
ENSDARG00000005842,14
ENSDARG00000005853,12
ENSDARG00000005861,289
ENSDARG00000005865,0
ENSDARG00000005867,85
ENSDARG00000005870,15
ENSDARG00000005883,19
ENSDARG00000005891,140
ENSDARG00000005894,6
ENSDARG00000005897,24
ENSDARG00000005908,85
ENSDARG00000005913,5
ENSDARG00000005915,165
ENSDARG00000005916,23
ENSDARG00000005924,118
ENSDARG00000005926,44
ENSDARG00000005927,80
ENSDARG00000005941,185
ENSDARG00000005942,2
ENSDARG00000005943,38
ENSDARG00000005945,102
ENSDARG00000005948,3
ENSDARG00000005972,29
ENSDARG00000005980,73
ENSDARG00000005989,21
ENSDARG00000005993,12
ENSDARG00000006003,57
ENSDARG00000006008,115
ENSDARG00000006010,19
ENSDARG00000006011,1
ENSDARG00000006019,160
ENSDARG00000006025,26
ENSDARG00000006029,23
ENSDARG00000006031,521
ENSDARG00000006038,32
ENSDARG00000006040,28
ENSDARG00000006044,22
ENSDARG00000006052,0
ENSDARG00000006060,309
ENSDARG00000006062,141
ENSDARG00000006065,10
ENSDARG00000006074,73
ENSDARG00000006079,0
ENSDARG00000006092,400
ENSDARG00000006093,14
ENSDARG00000006094,178
ENSDARG00000006109,6
ENSDARG00000006110,2
ENSDARG00000006112,83
ENSDARG00000006120,71
ENSDARG00000006124,242
ENSDARG00000006125,113
ENSDARG00000006128,67
ENSDARG00000006137,16
ENSDARG00000006151,16
ENSDARG00000006169,56
ENSDARG00000006174,2
ENSDARG00000006181,16
ENSDARG00000006192,40
ENSDARG00000006196,41
ENSDARG00000006200,903
ENSDARG00000006202,429
ENSDARG00000006206,7
ENSDARG00000006207,1
ENSDARG00000006215,115
ENSDARG00000006219,89
ENSDARG00000006220,447
ENSDARG00000006225,206
ENSDARG00000006235,42
ENSDARG00000006240,51
ENSDARG00000006242,240
ENSDARG00000006251,581
ENSDARG00000006253,23
ENSDARG00000006257,230
ENSDARG00000006260,823
ENSDARG00000006266,164
ENSDARG00000006272,49
ENSDARG00000006279,26
ENSDARG00000006283,187
ENSDARG00000006288,19
ENSDARG00000006290,63
ENSDARG00000006292,5
ENSDARG00000006299,28
ENSDARG00000006300,16
ENSDARG00000006301,65
ENSDARG00000006307,36
ENSDARG00000006308,4
ENSDARG00000006314,278
ENSDARG00000006316,583
ENSDARG00000006332,126
ENSDARG00000006341,5
ENSDARG00000006345,22
ENSDARG00000006350,0
ENSDARG00000006353,44
ENSDARG00000006356,22
ENSDARG00000006368,15
ENSDARG00000006370,47
ENSDARG00000006372,0
ENSDARG00000006383,41
ENSDARG00000006385,6
ENSDARG00000006389,58
ENSDARG00000006392,26
ENSDARG00000006395,296
ENSDARG00000006396,148
ENSDARG00000006397,159
ENSDARG00000006399,234
ENSDARG00000006408,120
ENSDARG00000006409,0
ENSDARG00000006413,98
ENSDARG00000006420,121
ENSDARG00000006422,73
ENSDARG00000006427,576
ENSDARG00000006434,14
ENSDARG00000006447,11
ENSDARG00000006456,21
ENSDARG00000006467,23
ENSDARG00000006468,5
ENSDARG00000006474,0
ENSDARG00000006477,56
ENSDARG00000006487,198
ENSDARG00000006491,19
ENSDARG00000006494,73
ENSDARG00000006497,276
ENSDARG00000006501,0
ENSDARG00000006508,27
ENSDARG00000006514,32
ENSDARG00000006522,6
ENSDARG00000006524,312
ENSDARG00000006526,892
ENSDARG00000006527,51
ENSDARG00000006544,13
ENSDARG00000006545,37
ENSDARG00000006546,50
ENSDARG00000006553,57
ENSDARG00000006560,0
ENSDARG00000006566,106
ENSDARG00000006567,5
ENSDARG00000006568,1
ENSDARG00000006577,32
ENSDARG00000006580,0
ENSDARG00000006584,86
ENSDARG00000006585,35
ENSDARG00000006588,65
ENSDARG00000006598,4
ENSDARG00000006600,39
ENSDARG00000006601,28
ENSDARG00000006602,0
ENSDARG00000006603,147
ENSDARG00000006604,28
ENSDARG00000006607,18
ENSDARG00000006609,35
ENSDARG00000006615,48
ENSDARG00000006617,16
ENSDARG00000006621,55
ENSDARG00000006624,57
ENSDARG00000006636,42
ENSDARG00000006639,13
ENSDARG00000006640,8
ENSDARG00000006642,12
ENSDARG00000006666,0
ENSDARG00000006672,26
ENSDARG00000006677,87
ENSDARG00000006678,0
ENSDARG00000006683,86
ENSDARG00000006691,634
ENSDARG00000006712,12
ENSDARG00000006719,90
ENSDARG00000006747,99
