D9,Counts
ENSDARG00000002406,0
ENSDARG00000002411,0
ENSDARG00000002445,0
ENSDARG00000002463,0
ENSDARG00000002467,2
ENSDARG00000002479,7
ENSDARG00000002483,0
ENSDARG00000002487,23
ENSDARG00000002494,6
ENSDARG00000002506,18
ENSDARG00000002507,1
ENSDARG00000002508,9
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,53
ENSDARG00000002533,0
ENSDARG00000002536,11
ENSDARG00000002538,2
ENSDARG00000002546,6
ENSDARG00000002549,0
ENSDARG00000002552,27
ENSDARG00000002564,23
ENSDARG00000002571,18
ENSDARG00000002576,7
ENSDARG00000002582,14
ENSDARG00000002587,33
ENSDARG00000002589,105
ENSDARG00000002591,22
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,7
ENSDARG00000002601,0
ENSDARG00000002607,0
ENSDARG00000002609,3
ENSDARG00000002613,0
ENSDARG00000002632,18
ENSDARG00000002634,2
ENSDARG00000002635,21
ENSDARG00000002642,3
ENSDARG00000002644,23
ENSDARG00000002656,4
ENSDARG00000002659,21
ENSDARG00000002663,13
ENSDARG00000002666,0
ENSDARG00000002670,2
ENSDARG00000002682,1
ENSDARG00000002685,0
ENSDARG00000002690,3
ENSDARG00000002696,47
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,145
ENSDARG00000002720,2
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,31
ENSDARG00000002732,9
ENSDARG00000002745,62
ENSDARG00000002748,6
ENSDARG00000002750,7
ENSDARG00000002754,0
ENSDARG00000002758,166
ENSDARG00000002760,0
ENSDARG00000002764,1
ENSDARG00000002768,699
ENSDARG00000002771,0
ENSDARG00000002779,0
ENSDARG00000002787,17
ENSDARG00000002790,71
ENSDARG00000002791,204
ENSDARG00000002792,20
ENSDARG00000002795,0
ENSDARG00000002797,0
ENSDARG00000002798,5
ENSDARG00000002816,0
ENSDARG00000002826,5
ENSDARG00000002830,0
ENSDARG00000002831,10
ENSDARG00000002840,22
ENSDARG00000002847,8
ENSDARG00000002872,2
ENSDARG00000002877,15
ENSDARG00000002880,10
ENSDARG00000002894,0
ENSDARG00000002897,12
ENSDARG00000002909,9
ENSDARG00000002912,2
ENSDARG00000002916,10
ENSDARG00000002917,0
ENSDARG00000002933,2
ENSDARG00000002937,17
ENSDARG00000002945,1
ENSDARG00000002947,1
ENSDARG00000002949,17
ENSDARG00000002952,28
ENSDARG00000002956,1
ENSDARG00000002959,0
ENSDARG00000002967,12
ENSDARG00000002968,22
ENSDARG00000002970,26
ENSDARG00000002971,1
ENSDARG00000002986,7
ENSDARG00000002988,34
ENSDARG00000002991,3
ENSDARG00000002994,13
ENSDARG00000003008,15
ENSDARG00000003017,1
ENSDARG00000003020,6
ENSDARG00000003021,0
ENSDARG00000003022,0
ENSDARG00000003027,0
ENSDARG00000003032,212
ENSDARG00000003035,40
ENSDARG00000003041,8
ENSDARG00000003046,4
ENSDARG00000003054,0
ENSDARG00000003058,16
ENSDARG00000003061,0
ENSDARG00000003068,24
ENSDARG00000003069,3
ENSDARG00000003077,2
ENSDARG00000003081,1058
ENSDARG00000003084,3
ENSDARG00000003085,8
ENSDARG00000003087,26
ENSDARG00000003090,0
ENSDARG00000003091,9
ENSDARG00000003098,57
ENSDARG00000003109,3
ENSDARG00000003113,36
ENSDARG00000003127,1
ENSDARG00000003132,4
ENSDARG00000003142,0
ENSDARG00000003144,0
ENSDARG00000003146,0
ENSDARG00000003151,55
ENSDARG00000003153,5
ENSDARG00000003157,10
ENSDARG00000003165,2
ENSDARG00000003167,29
ENSDARG00000003169,65
ENSDARG00000003175,7
ENSDARG00000003181,6
ENSDARG00000003189,42
ENSDARG00000003193,0
ENSDARG00000003197,1
ENSDARG00000003200,0
ENSDARG00000003203,26
ENSDARG00000003205,0
ENSDARG00000003206,2
ENSDARG00000003207,3
ENSDARG00000003208,0
ENSDARG00000003210,4
ENSDARG00000003213,34
ENSDARG00000003216,41
ENSDARG00000003217,2
ENSDARG00000003219,12
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,3
ENSDARG00000003250,0
ENSDARG00000003251,0
ENSDARG00000003257,2
ENSDARG00000003259,0
ENSDARG00000003269,46
ENSDARG00000003270,4
ENSDARG00000003281,33
ENSDARG00000003287,5
ENSDARG00000003290,0
ENSDARG00000003293,18
ENSDARG00000003303,0
ENSDARG00000003307,14
ENSDARG00000003308,12
ENSDARG00000003311,30
ENSDARG00000003313,0
ENSDARG00000003320,25
ENSDARG00000003326,0
ENSDARG00000003328,7
ENSDARG00000003344,0
ENSDARG00000003373,2
ENSDARG00000003375,1
ENSDARG00000003380,0
ENSDARG00000003381,2
ENSDARG00000003382,8
ENSDARG00000003383,2
ENSDARG00000003395,3
ENSDARG00000003398,4
ENSDARG00000003399,2
ENSDARG00000003403,4
ENSDARG00000003411,4
ENSDARG00000003414,0
ENSDARG00000003420,6
ENSDARG00000003421,15
ENSDARG00000003429,8
ENSDARG00000003444,0
ENSDARG00000003446,17
ENSDARG00000003449,3
ENSDARG00000003462,16
ENSDARG00000003469,4
ENSDARG00000003475,1
ENSDARG00000003486,27
ENSDARG00000003487,7
ENSDARG00000003495,60
ENSDARG00000003512,6
ENSDARG00000003517,1
ENSDARG00000003519,6
ENSDARG00000003520,12
ENSDARG00000003523,0
ENSDARG00000003526,34
ENSDARG00000003527,23
ENSDARG00000003531,6
ENSDARG00000003533,4
ENSDARG00000003544,0
ENSDARG00000003553,0
ENSDARG00000003564,0
ENSDARG00000003570,80
ENSDARG00000003573,9
ENSDARG00000003576,0
ENSDARG00000003584,1
ENSDARG00000003592,1
ENSDARG00000003599,683
ENSDARG00000003607,15
ENSDARG00000003615,7
ENSDARG00000003616,29
ENSDARG00000003631,26
ENSDARG00000003632,5
ENSDARG00000003635,3
ENSDARG00000003641,20
ENSDARG00000003642,8
ENSDARG00000003655,21
ENSDARG00000003675,0
ENSDARG00000003680,24
ENSDARG00000003681,50
ENSDARG00000003684,9
ENSDARG00000003693,20
ENSDARG00000003695,100
ENSDARG00000003697,0
ENSDARG00000003699,18
ENSDARG00000003701,0
ENSDARG00000003705,19
ENSDARG00000003706,0
ENSDARG00000003732,0
ENSDARG00000003749,0
ENSDARG00000003750,17
ENSDARG00000003751,9
ENSDARG00000003754,10
ENSDARG00000003757,10
ENSDARG00000003769,1
ENSDARG00000003776,16
ENSDARG00000003779,3
ENSDARG00000003789,12
ENSDARG00000003795,157
ENSDARG00000003797,0
ENSDARG00000003803,0
ENSDARG00000003808,10
ENSDARG00000003811,73
ENSDARG00000003818,9
ENSDARG00000003820,70
ENSDARG00000003822,0
ENSDARG00000003827,2
ENSDARG00000003829,27
ENSDARG00000003835,38
ENSDARG00000003841,1
ENSDARG00000003845,18
ENSDARG00000003846,6
ENSDARG00000003854,46
ENSDARG00000003860,10
ENSDARG00000003865,2
ENSDARG00000003866,18
ENSDARG00000003867,0
ENSDARG00000003869,12
ENSDARG00000003872,1
ENSDARG00000003877,11
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,148
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,0
ENSDARG00000003910,39
ENSDARG00000003920,35
ENSDARG00000003925,0
ENSDARG00000003927,10
ENSDARG00000003931,16
ENSDARG00000003934,5
ENSDARG00000003938,38
ENSDARG00000003940,14
ENSDARG00000003941,17
ENSDARG00000003944,0
ENSDARG00000003952,73
ENSDARG00000003961,5
ENSDARG00000003963,21
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,0
ENSDARG00000003971,7
ENSDARG00000003973,1
ENSDARG00000003974,7
ENSDARG00000003977,5
ENSDARG00000003984,16
ENSDARG00000003989,21
ENSDARG00000003991,18
ENSDARG00000003994,2
ENSDARG00000003998,0
ENSDARG00000004015,1
ENSDARG00000004017,0
ENSDARG00000004018,3
ENSDARG00000004023,24
ENSDARG00000004034,26
ENSDARG00000004037,0
ENSDARG00000004046,4
ENSDARG00000004049,3
ENSDARG00000004051,7
ENSDARG00000004055,18
ENSDARG00000004059,4
ENSDARG00000004060,93
ENSDARG00000004074,7
ENSDARG00000004078,10
ENSDARG00000004082,0
ENSDARG00000004094,43
ENSDARG00000004105,18
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,4
ENSDARG00000004115,3
ENSDARG00000004130,0
ENSDARG00000004131,0
ENSDARG00000004132,129
ENSDARG00000004150,0
ENSDARG00000004151,6
ENSDARG00000004154,2
ENSDARG00000004158,0
ENSDARG00000004160,8
ENSDARG00000004161,15
ENSDARG00000004167,0
ENSDARG00000004169,46
ENSDARG00000004171,4
ENSDARG00000004173,40
ENSDARG00000004174,97
ENSDARG00000004176,1
ENSDARG00000004177,45
ENSDARG00000004184,20
ENSDARG00000004187,0
ENSDARG00000004189,17
ENSDARG00000004196,71
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,4
ENSDARG00000004218,1
ENSDARG00000004219,8
ENSDARG00000004227,5
ENSDARG00000004232,11
ENSDARG00000004243,0
ENSDARG00000004246,35
ENSDARG00000004251,5
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,11
ENSDARG00000004262,8
ENSDARG00000004270,1
ENSDARG00000004274,8
ENSDARG00000004280,5
ENSDARG00000004282,1
ENSDARG00000004291,5
ENSDARG00000004296,17
ENSDARG00000004297,48
ENSDARG00000004301,4
ENSDARG00000004302,0
ENSDARG00000004305,3
ENSDARG00000004306,8
ENSDARG00000004307,0
ENSDARG00000004308,2
ENSDARG00000004311,9
ENSDARG00000004318,0
ENSDARG00000004322,2
ENSDARG00000004325,3
ENSDARG00000004328,2
ENSDARG00000004336,13
ENSDARG00000004343,2
ENSDARG00000004358,2
ENSDARG00000004363,0
ENSDARG00000004372,13
ENSDARG00000004377,4
ENSDARG00000004378,2
ENSDARG00000004386,0
ENSDARG00000004392,0
ENSDARG00000004396,1
ENSDARG00000004402,5
ENSDARG00000004405,0
ENSDARG00000004406,3
ENSDARG00000004415,49
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,3
ENSDARG00000004447,0
ENSDARG00000004451,8
ENSDARG00000004452,71
ENSDARG00000004455,2
ENSDARG00000004459,1
ENSDARG00000004460,3
ENSDARG00000004470,45
ENSDARG00000004472,2
ENSDARG00000004473,0
ENSDARG00000004492,10
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,6
ENSDARG00000004517,9
ENSDARG00000004525,5
ENSDARG00000004527,0
ENSDARG00000004529,0
ENSDARG00000004537,87
ENSDARG00000004539,2
ENSDARG00000004561,0
ENSDARG00000004574,0
ENSDARG00000004576,2
ENSDARG00000004580,5
ENSDARG00000004581,8
ENSDARG00000004586,0
ENSDARG00000004587,1
ENSDARG00000004588,57
ENSDARG00000004592,0
ENSDARG00000004594,8
ENSDARG00000004597,9
ENSDARG00000004598,0
ENSDARG00000004616,9
ENSDARG00000004618,0
ENSDARG00000004621,31
ENSDARG00000004627,9
ENSDARG00000004632,0
ENSDARG00000004633,4
ENSDARG00000004634,7
ENSDARG00000004635,18
ENSDARG00000004636,5
ENSDARG00000004643,7
ENSDARG00000004647,2
ENSDARG00000004648,0
ENSDARG00000004658,19
ENSDARG00000004672,8
ENSDARG00000004680,6
ENSDARG00000004687,0
ENSDARG00000004692,32
ENSDARG00000004695,0
ENSDARG00000004696,0
ENSDARG00000004697,2
ENSDARG00000004702,4
ENSDARG00000004706,7
ENSDARG00000004712,7
ENSDARG00000004713,4
ENSDARG00000004714,45
ENSDARG00000004721,0
ENSDARG00000004724,4
ENSDARG00000004726,12
ENSDARG00000004735,57
ENSDARG00000004745,4
ENSDARG00000004748,13
ENSDARG00000004753,8
ENSDARG00000004754,46
ENSDARG00000004757,415
ENSDARG00000004763,0
ENSDARG00000004771,2
ENSDARG00000004774,23
ENSDARG00000004782,99
ENSDARG00000004785,24
ENSDARG00000004789,8
ENSDARG00000004794,0
ENSDARG00000004796,39
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,52
ENSDARG00000004836,42
ENSDARG00000004840,16
ENSDARG00000004843,14
ENSDARG00000004851,0
ENSDARG00000004861,19
ENSDARG00000004864,0
ENSDARG00000004866,7
ENSDARG00000004869,9
ENSDARG00000004870,13
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,2
ENSDARG00000004877,12
ENSDARG00000004880,1
ENSDARG00000004889,1
ENSDARG00000004891,6
ENSDARG00000004898,0
ENSDARG00000004904,3
ENSDARG00000004906,21
ENSDARG00000004925,3
ENSDARG00000004930,41
ENSDARG00000004931,0
ENSDARG00000004932,0
ENSDARG00000004937,0
ENSDARG00000004939,5
ENSDARG00000004948,45
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,2
ENSDARG00000004964,16
ENSDARG00000004979,28
ENSDARG00000004988,8
ENSDARG00000005002,2
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,31
ENSDARG00000005023,7
ENSDARG00000005026,27
ENSDARG00000005034,6
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,7
ENSDARG00000005058,3
ENSDARG00000005078,6
ENSDARG00000005085,4
ENSDARG00000005092,0
ENSDARG00000005095,2
ENSDARG00000005098,8
ENSDARG00000005104,12
ENSDARG00000005108,23
ENSDARG00000005112,138
ENSDARG00000005115,7
ENSDARG00000005122,58
ENSDARG00000005126,8
ENSDARG00000005128,0
ENSDARG00000005134,6
ENSDARG00000005139,17
ENSDARG00000005141,15
ENSDARG00000005150,0
ENSDARG00000005154,0
ENSDARG00000005159,7
ENSDARG00000005162,68
ENSDARG00000005163,21
ENSDARG00000005172,0
ENSDARG00000005176,1
ENSDARG00000005179,0
ENSDARG00000005185,31
ENSDARG00000005186,5
ENSDARG00000005191,124
ENSDARG00000005210,14
ENSDARG00000005216,2
ENSDARG00000005218,0
ENSDARG00000005220,3
ENSDARG00000005221,19
ENSDARG00000005230,15
ENSDARG00000005232,22
ENSDARG00000005236,102
ENSDARG00000005246,0
ENSDARG00000005251,0
ENSDARG00000005254,10
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,8
ENSDARG00000005314,0
ENSDARG00000005315,7
ENSDARG00000005318,9
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,3
ENSDARG00000005350,10
ENSDARG00000005355,0
ENSDARG00000005356,19
ENSDARG00000005359,70
ENSDARG00000005364,0
ENSDARG00000005368,20
ENSDARG00000005371,0
ENSDARG00000005372,11
ENSDARG00000005374,7
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,5
ENSDARG00000005397,17
ENSDARG00000005414,0
ENSDARG00000005416,17
ENSDARG00000005423,2
ENSDARG00000005425,2
ENSDARG00000005448,0
ENSDARG00000005451,60
ENSDARG00000005453,33
ENSDARG00000005454,2
ENSDARG00000005456,20
ENSDARG00000005458,35
ENSDARG00000005462,9
ENSDARG00000005463,22
ENSDARG00000005464,0
ENSDARG00000005468,26
ENSDARG00000005476,24
ENSDARG00000005479,48
ENSDARG00000005481,30
ENSDARG00000005482,25
ENSDARG00000005485,9
ENSDARG00000005500,4
ENSDARG00000005510,0
ENSDARG00000005513,335
ENSDARG00000005518,11
ENSDARG00000005522,0
ENSDARG00000005525,3
ENSDARG00000005526,11
ENSDARG00000005536,21
ENSDARG00000005540,73
ENSDARG00000005541,0
ENSDARG00000005544,0
ENSDARG00000005547,0
ENSDARG00000005549,1
ENSDARG00000005551,4
ENSDARG00000005559,0
ENSDARG00000005560,37
ENSDARG00000005561,12
ENSDARG00000005565,27
ENSDARG00000005574,2
ENSDARG00000005576,43
ENSDARG00000005578,22
ENSDARG00000005586,0
ENSDARG00000005590,12
ENSDARG00000005595,4
ENSDARG00000005606,12
ENSDARG00000005612,1
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,30
ENSDARG00000005626,6
ENSDARG00000005627,0
ENSDARG00000005629,6
ENSDARG00000005640,0
ENSDARG00000005643,3
ENSDARG00000005645,20
ENSDARG00000005648,3
ENSDARG00000005651,7
ENSDARG00000005652,38
ENSDARG00000005670,6
ENSDARG00000005673,0
ENSDARG00000005675,6
ENSDARG00000005679,7
ENSDARG00000005690,0
ENSDARG00000005699,17
ENSDARG00000005704,3
ENSDARG00000005713,0
ENSDARG00000005716,2
ENSDARG00000005738,0
ENSDARG00000005739,0
ENSDARG00000005749,0
ENSDARG00000005754,99
ENSDARG00000005762,1
ENSDARG00000005772,3
ENSDARG00000005774,40
ENSDARG00000005775,35
ENSDARG00000005776,7
ENSDARG00000005780,0
ENSDARG00000005783,45
ENSDARG00000005786,0
ENSDARG00000005789,7
ENSDARG00000005791,225
ENSDARG00000005799,3
ENSDARG00000005800,6
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,10
ENSDARG00000005827,68
ENSDARG00000005828,0
ENSDARG00000005834,8
ENSDARG00000005840,19
ENSDARG00000005841,21
ENSDARG00000005842,2
ENSDARG00000005853,0
ENSDARG00000005861,30
ENSDARG00000005865,0
ENSDARG00000005867,21
ENSDARG00000005870,6
ENSDARG00000005883,10
ENSDARG00000005891,23
ENSDARG00000005894,0
ENSDARG00000005897,0
ENSDARG00000005908,26
ENSDARG00000005913,0
ENSDARG00000005915,28
ENSDARG00000005916,2
ENSDARG00000005924,46
ENSDARG00000005926,14
ENSDARG00000005927,16
ENSDARG00000005941,33
ENSDARG00000005942,0
ENSDARG00000005943,10
ENSDARG00000005945,12
ENSDARG00000005948,8
ENSDARG00000005972,0
ENSDARG00000005980,8
ENSDARG00000005989,11
ENSDARG00000005993,0
ENSDARG00000006003,19
ENSDARG00000006008,34
ENSDARG00000006010,5
ENSDARG00000006011,8
ENSDARG00000006019,15
ENSDARG00000006025,1
ENSDARG00000006029,26
ENSDARG00000006031,86
ENSDARG00000006038,1
ENSDARG00000006040,20
ENSDARG00000006044,0
ENSDARG00000006052,0
ENSDARG00000006060,26
ENSDARG00000006062,32
ENSDARG00000006065,2
ENSDARG00000006074,0
ENSDARG00000006079,0
ENSDARG00000006092,95
ENSDARG00000006093,4
ENSDARG00000006094,43
ENSDARG00000006109,0
ENSDARG00000006110,0
ENSDARG00000006112,24
ENSDARG00000006120,12
ENSDARG00000006124,61
ENSDARG00000006125,18
ENSDARG00000006128,29
ENSDARG00000006137,0
ENSDARG00000006151,0
ENSDARG00000006169,13
ENSDARG00000006174,0
ENSDARG00000006181,3
ENSDARG00000006192,1
ENSDARG00000006196,6
ENSDARG00000006200,66
ENSDARG00000006202,34
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,3
ENSDARG00000006219,19
ENSDARG00000006220,36
ENSDARG00000006225,60
ENSDARG00000006235,13
ENSDARG00000006240,0
ENSDARG00000006242,83
ENSDARG00000006251,80
ENSDARG00000006253,3
ENSDARG00000006257,57
ENSDARG00000006260,95
ENSDARG00000006266,23
ENSDARG00000006272,12
ENSDARG00000006279,4
ENSDARG00000006283,40
ENSDARG00000006288,15
ENSDARG00000006290,9
ENSDARG00000006292,6
ENSDARG00000006299,16
ENSDARG00000006300,6
ENSDARG00000006301,90
ENSDARG00000006307,10
ENSDARG00000006308,0
ENSDARG00000006314,67
ENSDARG00000006316,94
ENSDARG00000006332,20
ENSDARG00000006341,3
ENSDARG00000006345,7
ENSDARG00000006350,0
ENSDARG00000006353,0
ENSDARG00000006356,7
ENSDARG00000006368,4
ENSDARG00000006370,4
ENSDARG00000006372,0
ENSDARG00000006383,0
ENSDARG00000006385,0
ENSDARG00000006389,20
ENSDARG00000006392,0
ENSDARG00000006395,29
ENSDARG00000006396,24
ENSDARG00000006397,25
ENSDARG00000006399,13
ENSDARG00000006408,8
ENSDARG00000006409,0
ENSDARG00000006413,21
ENSDARG00000006420,44
ENSDARG00000006422,4
ENSDARG00000006427,96
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,6
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,18
ENSDARG00000006487,24
ENSDARG00000006491,0
ENSDARG00000006494,18
ENSDARG00000006497,81
ENSDARG00000006501,0
ENSDARG00000006508,6
ENSDARG00000006514,7
ENSDARG00000006522,0
ENSDARG00000006524,73
ENSDARG00000006526,291
ENSDARG00000006527,5
ENSDARG00000006544,0
ENSDARG00000006545,17
ENSDARG00000006546,10
ENSDARG00000006553,6
ENSDARG00000006560,0
ENSDARG00000006566,11
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,29
ENSDARG00000006585,9
ENSDARG00000006588,12
ENSDARG00000006598,0
ENSDARG00000006600,14
ENSDARG00000006601,9
ENSDARG00000006602,0
ENSDARG00000006603,17
ENSDARG00000006604,0
ENSDARG00000006607,0
ENSDARG00000006609,5
ENSDARG00000006615,9
ENSDARG00000006617,9
ENSDARG00000006621,14
ENSDARG00000006624,59
ENSDARG00000006636,17
ENSDARG00000006639,12
ENSDARG00000006640,1
ENSDARG00000006642,9
ENSDARG00000006666,0
ENSDARG00000006672,4
ENSDARG00000006677,6
ENSDARG00000006678,1
ENSDARG00000006683,25
ENSDARG00000006691,116
ENSDARG00000006712,9
ENSDARG00000006719,7
ENSDARG00000006747,21
