"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","24DMP",FALSE,"ld_pearson",23.6004659943999,"Dose1","A"
"2","24DMP",FALSE,"ld_pearson",6.31514794106106,"Dose1","A"
"3","24DMP",FALSE,"ld_pearson",-16.7957222942144,"Dose1","A"
"4","24DMP",FALSE,"ld_pearson",0.595248750906038,"Dose1","B"
"5","24DMP",FALSE,"ld_pearson",-24.3353013171761,"Dose1","B"
"6","24DMP",FALSE,"ld_pearson",28.1586982144663,"Dose1","B"
"7","24DMP",FALSE,"ld_pearson",-15.2762345875546,"Dose1","C"
"8","24DMP",FALSE,"ld_pearson",4.46454207868587,"Dose1","C"
"9","24DMP",FALSE,"ld_pearson",-4.33506587859756,"Dose2","C"
"10","24DMP",FALSE,"ld_pearson",24.747297400083,"Dose2","A"
"11","24DMP",FALSE,"ld_pearson",-41.0966340941868,"Dose2","A"
"12","24DMP",FALSE,"ld_pearson",-34.1492581658439,"Dose2","A"
"13","24DMP",FALSE,"ld_pearson",12.5894461723843,"Dose2","B"
"14","24DMP",FALSE,"ld_pearson",5.15358739067504,"Dose2","B"
"15","24DMP",FALSE,"ld_pearson",-32.1550398336953,"Dose2","B"
"16","24DMP",FALSE,"ld_pearson",14.5515164434935,"Dose2","C"
"17","24DMP",FALSE,"ld_pearson",21.1983054714047,"Dose2","C"
"18","24DMP",FALSE,"ld_pearson",-5.47518423414182,"Dose3","C"
"19","24DMP",FALSE,"ld_pearson",11.8258660278084,"Dose3","A"
"20","24DMP",FALSE,"ld_pearson",21.4996558904907,"Dose3","A"
"21","24DMP",FALSE,"ld_pearson",-32.4475355036486,"Dose3","A"
"22","24DMP",FALSE,"ld_pearson",-10.7446046483289,"Dose3","B"
"23","24DMP",FALSE,"ld_pearson",4.10412935624119,"Dose3","B"
"24","24DMP",FALSE,"ld_pearson",-1.4610817921904,"Dose3","B"
"25","24DMP",FALSE,"ld_pearson",4.74389333804439,"Dose3","C"
"26","24DMP",FALSE,"ld_pearson",12.4391022363762,"Dose3","C"
"27","24DMP",FALSE,"ld_pearson",-64.5720114462323,"Dose4","C"
"28","24DMP",FALSE,"ld_pearson",-50.6090221774224,"Dose4","A"
"29","24DMP",FALSE,"ld_pearson",-2.22927550564998,"Dose4","A"
"30","24DMP",FALSE,"ld_pearson",-65.2630647377927,"Dose4","A"
"31","24DMP",FALSE,"ld_pearson",6.08601117150118,"Dose4","B"
"32","24DMP",FALSE,"ld_pearson",21.105669440403,"Dose4","B"
"33","24DMP",FALSE,"ld_pearson",-23.8408161794968,"Dose4","B"
"34","24DMP",FALSE,"ld_pearson",14.0321537901218,"Dose4","C"
"35","24DMP",FALSE,"ld_pearson",2.33170934154441,"Dose4","C"
"36","24DMP",FALSE,"ld_pearson",-57.7977890791077,"Dose5","C"
"37","24DMP",FALSE,"ld_pearson",19.0376440568,"Dose5","A"
"38","24DMP",FALSE,"ld_pearson",2.45133566575653,"Dose5","A"
"39","24DMP",FALSE,"ld_pearson",8.85445858016809,"Dose5","A"
"40","24DMP",FALSE,"ld_pearson",-12.7356702958569,"Dose5","B"
"41","24DMP",FALSE,"ld_pearson",-28.823992005218,"Dose5","B"
"42","24DMP",FALSE,"ld_pearson",21.9551705496066,"Dose5","B"
"43","24DMP",FALSE,"ld_pearson",3.15526201774688,"Dose5","C"
"44","24DMP",FALSE,"ld_pearson",10.1667008452176,"Dose5","C"
"45","24DMP",TRUE,"ld_pearson",-36.5378520351629,"Control","C"
"46","24DMP",TRUE,"ld_pearson",-1.93479058471583,"Control","A"
"47","24DMP",TRUE,"ld_pearson",5.57000127860638,"Control","A"
"48","24DMP",TRUE,"ld_pearson",1.12337585412641,"Control","A"
"49","24DMP",TRUE,"ld_pearson",0,"Control","B"
"50","24DMP",TRUE,"ld_pearson",0.897552116008995,"Control","B"
"51","24DMP",TRUE,"ld_pearson",-34.8896717529154,"Control","B"
"52","24DMP",TRUE,"ld_pearson",-56.6011038272504,"Control","C"
"53","24DMP",FALSE,"ld_pearson",-66.1900850117812,"Dose1","C"
"54","24DMP",TRUE,"ld_pearson",5.93493259017548,"Control","C"
