H5,Counts
ENSDARG00000013921,726
ENSDARG00000013926,8
ENSDARG00000013928,3
ENSDARG00000013931,78
ENSDARG00000013933,3
ENSDARG00000013938,15
ENSDARG00000013946,15
ENSDARG00000013950,4
ENSDARG00000013961,43
ENSDARG00000013963,107
ENSDARG00000013965,36
ENSDARG00000013966,7
ENSDARG00000013968,101
ENSDARG00000013973,13
ENSDARG00000013976,41
ENSDARG00000013979,96
ENSDARG00000013990,85
ENSDARG00000013997,215
ENSDARG00000014003,0
ENSDARG00000014004,48
ENSDARG00000014005,9
ENSDARG00000014008,86
ENSDARG00000014013,28
ENSDARG00000014015,42
ENSDARG00000014017,26
ENSDARG00000014018,24
ENSDARG00000014024,0
ENSDARG00000014031,8
ENSDARG00000014039,0
ENSDARG00000014041,221
ENSDARG00000014047,0
ENSDARG00000014050,0
ENSDARG00000014053,45
ENSDARG00000014057,0
ENSDARG00000014058,2
ENSDARG00000014059,0
ENSDARG00000014068,88
ENSDARG00000014081,114
ENSDARG00000014083,16
ENSDARG00000014085,1
ENSDARG00000014091,14
ENSDARG00000014098,21
ENSDARG00000014101,4
ENSDARG00000014103,0
ENSDARG00000014106,37
ENSDARG00000014113,32
ENSDARG00000014137,74
ENSDARG00000014138,0
ENSDARG00000014139,29
ENSDARG00000014148,8
ENSDARG00000014159,48
ENSDARG00000014161,8
ENSDARG00000014165,4
ENSDARG00000014169,53
ENSDARG00000014171,0
ENSDARG00000014179,9
ENSDARG00000014180,15
ENSDARG00000014181,104
ENSDARG00000014190,0
ENSDARG00000014196,65
ENSDARG00000014201,20
ENSDARG00000014208,0
ENSDARG00000014209,0
ENSDARG00000014215,85
ENSDARG00000014218,23
ENSDARG00000014222,16
ENSDARG00000014230,34
ENSDARG00000014232,0
ENSDARG00000014233,1
ENSDARG00000014239,22
ENSDARG00000014244,108
ENSDARG00000014246,21
ENSDARG00000014248,5
ENSDARG00000014259,128
ENSDARG00000014273,110
ENSDARG00000014274,7
ENSDARG00000014280,67
ENSDARG00000014287,207
ENSDARG00000014292,65
ENSDARG00000014302,101
ENSDARG00000014303,23
ENSDARG00000014309,0
ENSDARG00000014311,9
ENSDARG00000014313,5
ENSDARG00000014320,2
ENSDARG00000014321,7
ENSDARG00000014324,0
ENSDARG00000014329,69
ENSDARG00000014333,6
ENSDARG00000014340,3
ENSDARG00000014348,11
ENSDARG00000014356,0
ENSDARG00000014357,0
ENSDARG00000014358,0
ENSDARG00000014361,27
ENSDARG00000014366,88
ENSDARG00000014373,0
ENSDARG00000014378,10
ENSDARG00000014386,1
ENSDARG00000014395,6
ENSDARG00000014402,0
ENSDARG00000014420,626
ENSDARG00000014427,0
ENSDARG00000014428,78
ENSDARG00000014430,63
ENSDARG00000014439,154
ENSDARG00000014462,0
ENSDARG00000014463,15
ENSDARG00000014465,72
ENSDARG00000014474,2
ENSDARG00000014477,0
ENSDARG00000014479,6
ENSDARG00000014480,1
ENSDARG00000014488,8
ENSDARG00000014490,10
ENSDARG00000014496,3
ENSDARG00000014498,43
ENSDARG00000014499,0
ENSDARG00000014506,0
ENSDARG00000014517,46
ENSDARG00000014522,46
ENSDARG00000014527,17
ENSDARG00000014531,37
ENSDARG00000014532,2
ENSDARG00000014536,6
ENSDARG00000014545,13
ENSDARG00000014550,17
ENSDARG00000014554,86
ENSDARG00000014556,32
ENSDARG00000014565,0
ENSDARG00000014569,159
ENSDARG00000014571,258
ENSDARG00000014572,25
ENSDARG00000014577,65
ENSDARG00000014582,14
ENSDARG00000014587,67
ENSDARG00000014588,21
ENSDARG00000014591,14
ENSDARG00000014592,10
ENSDARG00000014599,1
ENSDARG00000014623,0
ENSDARG00000014624,0
ENSDARG00000014626,4
ENSDARG00000014634,12
ENSDARG00000014646,100
ENSDARG00000014651,0
ENSDARG00000014652,27
ENSDARG00000014655,20
ENSDARG00000014657,0
ENSDARG00000014670,0
ENSDARG00000014673,8
ENSDARG00000014674,77
ENSDARG00000014675,33
ENSDARG00000014676,12
ENSDARG00000014680,30
ENSDARG00000014682,0
ENSDARG00000014685,19
ENSDARG00000014690,227
ENSDARG00000014692,38
ENSDARG00000014704,8
ENSDARG00000014717,342
ENSDARG00000014722,0
ENSDARG00000014727,4
ENSDARG00000014731,6
ENSDARG00000014746,241
ENSDARG00000014761,0
ENSDARG00000014763,86
ENSDARG00000014770,64
ENSDARG00000014775,11
ENSDARG00000014790,87
ENSDARG00000014792,100
ENSDARG00000014793,0
ENSDARG00000014794,8
ENSDARG00000014796,3
ENSDARG00000014803,10
ENSDARG00000014804,56
ENSDARG00000014805,0
ENSDARG00000014806,71
ENSDARG00000014817,25
ENSDARG00000014825,109
ENSDARG00000014828,14
ENSDARG00000014840,226
ENSDARG00000014849,13
ENSDARG00000014854,32
ENSDARG00000014858,0
ENSDARG00000014866,5
ENSDARG00000014867,258
ENSDARG00000014871,164
ENSDARG00000014875,49
ENSDARG00000014891,244
ENSDARG00000014898,0
ENSDARG00000014907,24
ENSDARG00000014910,16
ENSDARG00000014914,19
ENSDARG00000014915,4
ENSDARG00000014916,0
ENSDARG00000014927,0
ENSDARG00000014929,0
ENSDARG00000014939,0
ENSDARG00000014941,0
ENSDARG00000014943,39
ENSDARG00000014945,77
ENSDARG00000014946,2
ENSDARG00000014951,0
ENSDARG00000014953,19
ENSDARG00000014954,17
ENSDARG00000014956,0
ENSDARG00000014962,23
ENSDARG00000014963,0
ENSDARG00000014966,30
ENSDARG00000014967,0
ENSDARG00000014969,0
ENSDARG00000014973,40
ENSDARG00000014975,1
ENSDARG00000014976,1
ENSDARG00000014986,96
ENSDARG00000014994,7
ENSDARG00000014995,0
ENSDARG00000015002,58
ENSDARG00000015003,59
ENSDARG00000015006,23
ENSDARG00000015010,4
ENSDARG00000015015,46
ENSDARG00000015016,74
ENSDARG00000015025,128
ENSDARG00000015033,0
ENSDARG00000015050,387
ENSDARG00000015053,136
ENSDARG00000015057,49
ENSDARG00000015059,67
ENSDARG00000015064,0
ENSDARG00000015065,20
ENSDARG00000015068,0
ENSDARG00000015070,11
ENSDARG00000015072,0
ENSDARG00000015076,6
ENSDARG00000015088,8
ENSDARG00000015110,11
ENSDARG00000015111,43
ENSDARG00000015123,0
ENSDARG00000015126,18
ENSDARG00000015128,288
ENSDARG00000015134,77
ENSDARG00000015144,0
ENSDARG00000015149,0
ENSDARG00000015153,29
ENSDARG00000015156,30
ENSDARG00000015158,0
ENSDARG00000015161,16
ENSDARG00000015164,300
ENSDARG00000015174,137
ENSDARG00000015176,9
ENSDARG00000015184,33
ENSDARG00000015199,31
ENSDARG00000015201,79
ENSDARG00000015206,70
ENSDARG00000015208,30
ENSDARG00000015221,25
ENSDARG00000015222,8
ENSDARG00000015224,19
ENSDARG00000015228,0
ENSDARG00000015236,0
ENSDARG00000015239,26
ENSDARG00000015240,117
ENSDARG00000015252,46
ENSDARG00000015254,50
ENSDARG00000015263,0
ENSDARG00000015266,76
ENSDARG00000015273,0
ENSDARG00000015278,1
ENSDARG00000015290,29
ENSDARG00000015292,13
ENSDARG00000015293,5
ENSDARG00000015310,34
ENSDARG00000015312,2
ENSDARG00000015314,50
ENSDARG00000015315,71
ENSDARG00000015325,1
ENSDARG00000015337,14
ENSDARG00000015343,7
ENSDARG00000015349,39
ENSDARG00000015352,27
ENSDARG00000015355,1
ENSDARG00000015356,21
ENSDARG00000015374,43
ENSDARG00000015385,22
ENSDARG00000015392,99
ENSDARG00000015394,14
ENSDARG00000015399,10
ENSDARG00000015404,16
ENSDARG00000015422,10
ENSDARG00000015425,45
ENSDARG00000015427,189
ENSDARG00000015445,11
ENSDARG00000015449,61
ENSDARG00000015460,12
ENSDARG00000015471,4
ENSDARG00000015472,24
ENSDARG00000015474,43
ENSDARG00000015476,0
ENSDARG00000015482,6
ENSDARG00000015495,23
ENSDARG00000015502,53
ENSDARG00000015506,4
ENSDARG00000015515,0
ENSDARG00000015524,30
ENSDARG00000015527,0
ENSDARG00000015531,72
ENSDARG00000015536,202
ENSDARG00000015537,282
ENSDARG00000015538,52
ENSDARG00000015540,26
ENSDARG00000015543,0
ENSDARG00000015546,53
ENSDARG00000015551,258
ENSDARG00000015552,83
ENSDARG00000015554,82
ENSDARG00000015557,11
ENSDARG00000015559,0
ENSDARG00000015563,7
ENSDARG00000015566,106
ENSDARG00000015567,120
ENSDARG00000015575,12
ENSDARG00000015576,2
ENSDARG00000015589,2
ENSDARG00000015592,0
ENSDARG00000015607,0
ENSDARG00000015610,7
ENSDARG00000015611,3
ENSDARG00000015623,0
ENSDARG00000015627,11
ENSDARG00000015628,4
ENSDARG00000015638,0
ENSDARG00000015649,13
ENSDARG00000015653,181
ENSDARG00000015654,4
ENSDARG00000015657,5
ENSDARG00000015662,23
ENSDARG00000015674,21
ENSDARG00000015676,15
ENSDARG00000015678,0
ENSDARG00000015681,64
ENSDARG00000015686,3
ENSDARG00000015707,11
ENSDARG00000015709,11
ENSDARG00000015722,11
ENSDARG00000015731,22
ENSDARG00000015732,3
ENSDARG00000015734,0
ENSDARG00000015747,18
ENSDARG00000015749,3
ENSDARG00000015752,0
ENSDARG00000015757,59
ENSDARG00000015759,8
ENSDARG00000015765,0
ENSDARG00000015780,0
ENSDARG00000015790,48
ENSDARG00000015793,13
ENSDARG00000015803,0
ENSDARG00000015805,72
ENSDARG00000015807,18
ENSDARG00000015822,18
ENSDARG00000015823,19
ENSDARG00000015824,12
ENSDARG00000015829,5
ENSDARG00000015835,10
ENSDARG00000015851,183
ENSDARG00000015854,66
ENSDARG00000015856,21
ENSDARG00000015860,0
ENSDARG00000015862,310
ENSDARG00000015863,14
ENSDARG00000015866,48
ENSDARG00000015869,9
ENSDARG00000015876,26
ENSDARG00000015879,0
ENSDARG00000015887,131
ENSDARG00000015889,6
ENSDARG00000015890,70
ENSDARG00000015891,19
ENSDARG00000015901,48
ENSDARG00000015902,18
ENSDARG00000015905,32
ENSDARG00000015906,0
ENSDARG00000015907,40
ENSDARG00000015915,1
ENSDARG00000015917,18
ENSDARG00000015918,31
ENSDARG00000015921,0
ENSDARG00000015922,0
ENSDARG00000015930,26
ENSDARG00000015931,104
ENSDARG00000015937,2
ENSDARG00000015946,0
ENSDARG00000015947,77
ENSDARG00000015955,0
ENSDARG00000015964,0
ENSDARG00000015966,21
ENSDARG00000015968,11
ENSDARG00000015970,36
ENSDARG00000015971,43
ENSDARG00000015978,30
ENSDARG00000015985,81
ENSDARG00000015989,0
ENSDARG00000015990,158
ENSDARG00000015997,6
ENSDARG00000015998,9
ENSDARG00000016010,29
ENSDARG00000016011,66
ENSDARG00000016016,99
ENSDARG00000016022,16
ENSDARG00000016038,7
ENSDARG00000016044,2
ENSDARG00000016048,40
ENSDARG00000016056,19
ENSDARG00000016058,49
ENSDARG00000016059,27
ENSDARG00000016065,0
ENSDARG00000016074,0
ENSDARG00000016080,22
ENSDARG00000016081,0
ENSDARG00000016084,24
ENSDARG00000016085,70
ENSDARG00000016086,39
ENSDARG00000016088,12
ENSDARG00000016089,48
ENSDARG00000016093,5
ENSDARG00000016095,0
ENSDARG00000016112,24
ENSDARG00000016117,6
ENSDARG00000016122,0
ENSDARG00000016128,25
ENSDARG00000016132,24
ENSDARG00000016138,1
ENSDARG00000016139,2
ENSDARG00000016141,29
ENSDARG00000016143,33
ENSDARG00000016153,224
ENSDARG00000016154,20
ENSDARG00000016156,3
ENSDARG00000016160,5
ENSDARG00000016161,0
ENSDARG00000016163,148
ENSDARG00000016173,88
ENSDARG00000016177,53
ENSDARG00000016181,112
ENSDARG00000016188,3
ENSDARG00000016200,11
ENSDARG00000016207,0
ENSDARG00000016212,33
ENSDARG00000016213,0
ENSDARG00000016227,0
ENSDARG00000016231,21
ENSDARG00000016233,23
ENSDARG00000016238,27
ENSDARG00000016239,18
ENSDARG00000016253,9
ENSDARG00000016255,67
ENSDARG00000016256,25
ENSDARG00000016260,124
ENSDARG00000016263,33
ENSDARG00000016280,7
ENSDARG00000016290,3
ENSDARG00000016301,30
ENSDARG00000016302,162
ENSDARG00000016304,0
ENSDARG00000016307,3
ENSDARG00000016311,169
ENSDARG00000016318,1
ENSDARG00000016319,11
ENSDARG00000016336,0
ENSDARG00000016337,10
ENSDARG00000016343,0
ENSDARG00000016345,120
ENSDARG00000016348,32
ENSDARG00000016350,62
ENSDARG00000016357,53
ENSDARG00000016360,41
ENSDARG00000016363,0
ENSDARG00000016364,8
ENSDARG00000016368,6
ENSDARG00000016375,9
ENSDARG00000016391,20
ENSDARG00000016393,8
ENSDARG00000016396,8
ENSDARG00000016399,19
ENSDARG00000016404,64
ENSDARG00000016412,0
ENSDARG00000016415,25
ENSDARG00000016421,0
ENSDARG00000016427,1
ENSDARG00000016429,121
ENSDARG00000016439,19
ENSDARG00000016443,408
ENSDARG00000016447,79
ENSDARG00000016448,0
ENSDARG00000016454,0
ENSDARG00000016457,11
ENSDARG00000016460,80
ENSDARG00000016463,0
ENSDARG00000016464,92
ENSDARG00000016470,4
ENSDARG00000016474,5
ENSDARG00000016477,36
ENSDARG00000016479,0
ENSDARG00000016480,0
ENSDARG00000016481,3
ENSDARG00000016483,1
ENSDARG00000016484,5
ENSDARG00000016490,120
ENSDARG00000016494,10
ENSDARG00000016496,9
ENSDARG00000016505,0
ENSDARG00000016513,30
ENSDARG00000016514,0
ENSDARG00000016516,5
ENSDARG00000016519,3
ENSDARG00000016526,133
ENSDARG00000016527,400
ENSDARG00000016528,24
ENSDARG00000016531,12
ENSDARG00000016532,364
ENSDARG00000016536,9
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,0
ENSDARG00000016548,60
ENSDARG00000016551,111
ENSDARG00000016570,145
ENSDARG00000016573,91
ENSDARG00000016584,45
ENSDARG00000016594,2
ENSDARG00000016598,13
ENSDARG00000016605,0
ENSDARG00000016607,8
ENSDARG00000016611,12
ENSDARG00000016613,0
ENSDARG00000016623,125
ENSDARG00000016630,163
ENSDARG00000016649,20
ENSDARG00000016651,147
ENSDARG00000016656,0
ENSDARG00000016664,17
ENSDARG00000016667,128
ENSDARG00000016674,0
ENSDARG00000016676,283
ENSDARG00000016687,74
ENSDARG00000016691,5
ENSDARG00000016695,41
ENSDARG00000016699,2
ENSDARG00000016704,0
ENSDARG00000016706,3
ENSDARG00000016710,5
ENSDARG00000016718,0
ENSDARG00000016721,137
ENSDARG00000016724,9
ENSDARG00000016725,6
ENSDARG00000016730,0
ENSDARG00000016733,0
ENSDARG00000016739,30
ENSDARG00000016742,6
ENSDARG00000016743,17
ENSDARG00000016745,9
ENSDARG00000016749,30
ENSDARG00000016750,3
ENSDARG00000016753,13
ENSDARG00000016754,2
ENSDARG00000016763,292
ENSDARG00000016765,16
ENSDARG00000016769,6
ENSDARG00000016771,140
ENSDARG00000016773,0
ENSDARG00000016774,92
ENSDARG00000016775,96
ENSDARG00000016782,525
ENSDARG00000016783,182
ENSDARG00000016788,64
ENSDARG00000016789,0
ENSDARG00000016793,124
ENSDARG00000016794,16
ENSDARG00000016809,15
ENSDARG00000016811,43
ENSDARG00000016815,0
ENSDARG00000016818,4
ENSDARG00000016825,0
ENSDARG00000016830,214
ENSDARG00000016835,5
ENSDARG00000016837,0
ENSDARG00000016854,4
ENSDARG00000016855,3
ENSDARG00000016856,8
ENSDARG00000016858,65
ENSDARG00000016864,63
ENSDARG00000016866,5
ENSDARG00000016867,10
ENSDARG00000016868,44
ENSDARG00000016871,113
ENSDARG00000016875,12
ENSDARG00000016886,0
ENSDARG00000016889,182
ENSDARG00000016897,0
ENSDARG00000016903,34
ENSDARG00000016904,41
ENSDARG00000016908,14
ENSDARG00000016918,27
ENSDARG00000016923,10
ENSDARG00000016934,17
ENSDARG00000016936,450
ENSDARG00000016939,0
ENSDARG00000016951,0
ENSDARG00000016963,5
ENSDARG00000016964,1
ENSDARG00000016968,10
ENSDARG00000016977,43
ENSDARG00000016979,23
ENSDARG00000016981,98
ENSDARG00000016994,24
ENSDARG00000016999,5
ENSDARG00000017004,79
ENSDARG00000017006,125
ENSDARG00000017007,20
ENSDARG00000017010,10
ENSDARG00000017014,159
ENSDARG00000017023,0
ENSDARG00000017034,37
ENSDARG00000017036,8
ENSDARG00000017037,125
ENSDARG00000017038,0
ENSDARG00000017047,7
ENSDARG00000017049,8
ENSDARG00000017055,0
ENSDARG00000017058,71
ENSDARG00000017067,16
ENSDARG00000017078,0
ENSDARG00000017084,9
ENSDARG00000017086,8
ENSDARG00000017093,2
ENSDARG00000017105,16
ENSDARG00000017107,18
ENSDARG00000017108,24
ENSDARG00000017111,0
ENSDARG00000017115,31
ENSDARG00000017119,13
ENSDARG00000017121,74
ENSDARG00000017126,12
ENSDARG00000017127,6
ENSDARG00000017128,13
ENSDARG00000017140,6
ENSDARG00000017141,0
ENSDARG00000017143,18
ENSDARG00000017154,73
ENSDARG00000017155,29
ENSDARG00000017162,45
ENSDARG00000017163,0
ENSDARG00000017165,2
ENSDARG00000017168,17
ENSDARG00000017173,57
ENSDARG00000017174,0
ENSDARG00000017180,93
ENSDARG00000017188,11
ENSDARG00000017193,0
ENSDARG00000017195,0
ENSDARG00000017199,4
ENSDARG00000017211,72
ENSDARG00000017219,963
ENSDARG00000017220,20
ENSDARG00000017229,6
ENSDARG00000017230,8
ENSDARG00000017234,0
ENSDARG00000017235,264
ENSDARG00000017240,2
ENSDARG00000017242,22
ENSDARG00000017244,210
ENSDARG00000017246,362
ENSDARG00000017251,0
ENSDARG00000017254,18
ENSDARG00000017255,0
ENSDARG00000017261,3
ENSDARG00000017266,14
ENSDARG00000017272,14
ENSDARG00000017274,267
ENSDARG00000017294,45
ENSDARG00000017299,14
ENSDARG00000017311,30
ENSDARG00000017312,67
ENSDARG00000017314,72
ENSDARG00000017315,49
ENSDARG00000017316,48
ENSDARG00000017320,6
ENSDARG00000017321,27
ENSDARG00000017329,2
ENSDARG00000017337,0
ENSDARG00000017338,341
ENSDARG00000017340,0
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,0
ENSDARG00000017365,49
ENSDARG00000017366,24
ENSDARG00000017367,19
ENSDARG00000017369,10
ENSDARG00000017385,10
ENSDARG00000017386,26
ENSDARG00000017388,0
ENSDARG00000017391,44
ENSDARG00000017397,121
ENSDARG00000017398,26
ENSDARG00000017400,0
ENSDARG00000017422,41
ENSDARG00000017423,36
ENSDARG00000017425,20
ENSDARG00000017427,36
ENSDARG00000017429,105
ENSDARG00000017431,92
ENSDARG00000017437,0
ENSDARG00000017439,60
ENSDARG00000017441,719
ENSDARG00000017444,0
ENSDARG00000017445,68
ENSDARG00000017446,158
ENSDARG00000017454,19
ENSDARG00000017466,20
ENSDARG00000017474,0
ENSDARG00000017489,0
ENSDARG00000017490,110
ENSDARG00000017494,25
ENSDARG00000017500,79
ENSDARG00000017504,0
ENSDARG00000017522,126
ENSDARG00000017525,36
ENSDARG00000017532,12
ENSDARG00000017537,26
ENSDARG00000017542,0
ENSDARG00000017562,7
ENSDARG00000017565,0
ENSDARG00000017569,2
ENSDARG00000017571,28
ENSDARG00000017579,34
ENSDARG00000017590,19
ENSDARG00000017591,919
ENSDARG00000017595,79
ENSDARG00000017602,51
ENSDARG00000017605,0
ENSDARG00000017606,0
ENSDARG00000017612,24
ENSDARG00000017615,0
ENSDARG00000017617,0
ENSDARG00000017624,623
ENSDARG00000017634,115
ENSDARG00000017636,26
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,0
ENSDARG00000017658,0
ENSDARG00000017659,13
ENSDARG00000017661,135
ENSDARG00000017665,27
ENSDARG00000017673,720
ENSDARG00000017675,38
ENSDARG00000017676,8
ENSDARG00000017687,6
ENSDARG00000017696,37
ENSDARG00000017703,0
ENSDARG00000017708,31
ENSDARG00000017710,13
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,0
ENSDARG00000017739,13
ENSDARG00000017740,41
ENSDARG00000017741,18
ENSDARG00000017742,0
ENSDARG00000017744,75
ENSDARG00000017748,34
ENSDARG00000017757,4
ENSDARG00000017762,12
ENSDARG00000017772,66
ENSDARG00000017773,8
ENSDARG00000017775,14
ENSDARG00000017780,105
ENSDARG00000017781,0
ENSDARG00000017785,22
ENSDARG00000017790,46
ENSDARG00000017794,20
ENSDARG00000017798,193
ENSDARG00000017799,14
ENSDARG00000017803,63
ENSDARG00000017809,0
ENSDARG00000017811,6
ENSDARG00000017813,16
ENSDARG00000017821,0
ENSDARG00000017834,5
ENSDARG00000017835,26
ENSDARG00000017841,92
ENSDARG00000017842,9
ENSDARG00000017843,21
ENSDARG00000017844,9
ENSDARG00000017853,20
ENSDARG00000017860,0
ENSDARG00000017874,3
ENSDARG00000017880,49
ENSDARG00000017882,6
ENSDARG00000017884,2
ENSDARG00000017886,9
ENSDARG00000017891,63
ENSDARG00000017901,46
ENSDARG00000017905,48
ENSDARG00000017910,0
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,0
ENSDARG00000017929,209
ENSDARG00000017931,28
ENSDARG00000017947,0
ENSDARG00000017953,11
ENSDARG00000017960,2
ENSDARG00000017982,0
ENSDARG00000017983,0
ENSDARG00000017984,0
ENSDARG00000017985,0
ENSDARG00000017986,59
ENSDARG00000017988,18
ENSDARG00000017994,0
ENSDARG00000018000,45
ENSDARG00000018002,8
ENSDARG00000018004,0
ENSDARG00000018006,9
ENSDARG00000018008,0
ENSDARG00000018010,4
ENSDARG00000018022,0
ENSDARG00000018025,53
ENSDARG00000018032,46
ENSDARG00000018040,26
ENSDARG00000018047,20
ENSDARG00000018048,0
ENSDARG00000018049,73
ENSDARG00000018060,77
ENSDARG00000018061,0
ENSDARG00000018065,6
ENSDARG00000018066,14
ENSDARG00000018069,10
ENSDARG00000018073,0
ENSDARG00000018077,0
ENSDARG00000018096,0
ENSDARG00000018105,22
ENSDARG00000018106,26
ENSDARG00000018107,0
ENSDARG00000018109,0
ENSDARG00000018110,23
ENSDARG00000018111,34
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,39
ENSDARG00000018145,42
ENSDARG00000018146,9
ENSDARG00000018149,45
ENSDARG00000018153,1
ENSDARG00000018159,6
ENSDARG00000018162,14
ENSDARG00000018165,3
ENSDARG00000018174,122
ENSDARG00000018178,61
ENSDARG00000018179,0
ENSDARG00000018181,0
ENSDARG00000018190,82
ENSDARG00000018192,212
ENSDARG00000018206,10
ENSDARG00000018228,7
ENSDARG00000018241,39
ENSDARG00000018257,167
ENSDARG00000018259,1113
ENSDARG00000018260,0
ENSDARG00000018263,10
ENSDARG00000018264,3
ENSDARG00000018266,7
ENSDARG00000018270,43
ENSDARG00000018272,30
ENSDARG00000018281,0
ENSDARG00000018283,0
ENSDARG00000018285,27
ENSDARG00000018296,6
ENSDARG00000018301,0
ENSDARG00000018303,0
ENSDARG00000018312,5
ENSDARG00000018319,40
ENSDARG00000018321,8
ENSDARG00000018325,38
ENSDARG00000018327,19
ENSDARG00000018328,8
ENSDARG00000018329,19
ENSDARG00000018334,161
ENSDARG00000018342,1
ENSDARG00000018351,24
ENSDARG00000018361,1
ENSDARG00000018382,4
ENSDARG00000018383,6
ENSDARG00000018393,121
ENSDARG00000018397,160
ENSDARG00000018399,0
ENSDARG00000018404,130
ENSDARG00000018411,15
ENSDARG00000018418,1
ENSDARG00000018423,12
ENSDARG00000018425,96
ENSDARG00000018426,89
ENSDARG00000018432,8
ENSDARG00000018441,14
ENSDARG00000018459,0
ENSDARG00000018460,113
ENSDARG00000018461,25
ENSDARG00000018476,208
ENSDARG00000018478,44
ENSDARG00000018485,3
ENSDARG00000018491,127
ENSDARG00000018492,32
ENSDARG00000018494,8
ENSDARG00000018506,0
ENSDARG00000018508,7
ENSDARG00000018516,2
ENSDARG00000018521,0
ENSDARG00000018524,176
ENSDARG00000018529,8
ENSDARG00000018530,2
ENSDARG00000018534,279
ENSDARG00000018542,0
ENSDARG00000018553,0
ENSDARG00000018559,134
ENSDARG00000018562,28
ENSDARG00000018566,6
ENSDARG00000018569,11
ENSDARG00000018574,18
ENSDARG00000018587,0
ENSDARG00000018593,1
ENSDARG00000018600,1
ENSDARG00000018602,32
ENSDARG00000018611,4
ENSDARG00000018616,0
ENSDARG00000018618,80
ENSDARG00000018619,26
ENSDARG00000018621,2
ENSDARG00000018623,0
ENSDARG00000018627,21
ENSDARG00000018637,22
ENSDARG00000018643,13
ENSDARG00000018650,12
ENSDARG00000018653,4
ENSDARG00000018658,9
ENSDARG00000018671,0
ENSDARG00000018681,0
ENSDARG00000018687,0
ENSDARG00000018688,0
ENSDARG00000018691,244
ENSDARG00000018693,201
ENSDARG00000018698,38
ENSDARG00000018716,174
ENSDARG00000018721,4
ENSDARG00000018726,23
ENSDARG00000018738,25
ENSDARG00000018742,136
ENSDARG00000018743,22
ENSDARG00000018744,0
ENSDARG00000018750,0
ENSDARG00000018757,6
ENSDARG00000018765,8
ENSDARG00000018773,88
ENSDARG00000018782,278
ENSDARG00000018787,58
ENSDARG00000018788,9
ENSDARG00000018797,0
ENSDARG00000018809,58
ENSDARG00000018814,20
ENSDARG00000018817,66
ENSDARG00000018820,41
ENSDARG00000018825,10
ENSDARG00000018840,59
ENSDARG00000018846,4
ENSDARG00000018853,72
ENSDARG00000018854,103
ENSDARG00000018856,42
ENSDARG00000018871,21
ENSDARG00000018881,0
ENSDARG00000018882,63
ENSDARG00000018890,38
ENSDARG00000018891,8
ENSDARG00000018896,82
ENSDARG00000018898,46
ENSDARG00000018902,45
ENSDARG00000018903,40
ENSDARG00000018904,92
ENSDARG00000018907,363
ENSDARG00000018914,84
ENSDARG00000018918,8
ENSDARG00000018921,22
ENSDARG00000018923,148
ENSDARG00000018936,18
ENSDARG00000018944,0
ENSDARG00000018953,0
ENSDARG00000018956,0
ENSDARG00000018958,14
ENSDARG00000018961,513
ENSDARG00000018966,8
ENSDARG00000018967,69
ENSDARG00000018968,69
ENSDARG00000018971,4
ENSDARG00000018973,24
ENSDARG00000018976,14
ENSDARG00000018980,11
ENSDARG00000018984,14
ENSDARG00000018985,89
ENSDARG00000018989,73
ENSDARG00000018997,50
ENSDARG00000019000,384
ENSDARG00000019001,3
ENSDARG00000019004,61
ENSDARG00000019008,15
ENSDARG00000019013,4
ENSDARG00000019025,0
ENSDARG00000019033,32
ENSDARG00000019038,23
ENSDARG00000019060,67
ENSDARG00000019062,0
ENSDARG00000019063,118
ENSDARG00000019081,41
ENSDARG00000019093,0
ENSDARG00000019096,0
ENSDARG00000019098,7
ENSDARG00000019103,49
ENSDARG00000019113,3
ENSDARG00000019116,19
ENSDARG00000019117,4
ENSDARG00000019122,0
ENSDARG00000019125,0
ENSDARG00000019128,21
ENSDARG00000019130,0
ENSDARG00000019135,0
ENSDARG00000019137,9
ENSDARG00000019142,1
ENSDARG00000019144,20
ENSDARG00000019156,1
ENSDARG00000019160,37
ENSDARG00000019179,74
ENSDARG00000019181,323
ENSDARG00000019185,37
ENSDARG00000019191,28
ENSDARG00000019195,54
ENSDARG00000019205,212
ENSDARG00000019207,4
ENSDARG00000019208,190
ENSDARG00000019213,21
ENSDARG00000019222,5
ENSDARG00000019223,254
ENSDARG00000019228,0
ENSDARG00000019230,343
ENSDARG00000019231,906
ENSDARG00000019233,7
ENSDARG00000019235,69
ENSDARG00000019236,0
ENSDARG00000019239,60
ENSDARG00000019250,0
ENSDARG00000019253,51
ENSDARG00000019260,0
ENSDARG00000019265,8
ENSDARG00000019274,9
ENSDARG00000019278,19
ENSDARG00000019280,16
ENSDARG00000019293,7
ENSDARG00000019294,0
ENSDARG00000019299,90
ENSDARG00000019300,22
ENSDARG00000019302,118
ENSDARG00000019304,16
ENSDARG00000019307,6
ENSDARG00000019311,0
ENSDARG00000019312,5
ENSDARG00000019316,13
