"","plate_id","is_VC","endpoint","endpoint_value_norm","dose"
"1","Vinclozilin",FALSE,"ld_pearson",-40.1200311062519,"1000"
"2","Vinclozilin",FALSE,"ld_pearson",2.65091037773198,"1000"
"3","Vinclozilin",FALSE,"ld_pearson",10.8274074082761,"1000"
"4","Vinclozilin",FALSE,"ld_pearson",23.4860328005292,"1000"
"5","Vinclozilin",FALSE,"ld_pearson",17.3971216311291,"1000"
"6","Vinclozilin",FALSE,"ld_pearson",-79.8762523909153,"1000"
"7","Vinclozilin",FALSE,"ld_pearson",-63.9256107195593,"1000"
"8","Vinclozilin",FALSE,"ld_pearson",-7.15928964288825,"1000"
"9","Vinclozilin",FALSE,"ld_pearson",-5.74346747270192,"1000"
"10","Vinclozilin",FALSE,"ld_pearson",3.27945944009922,"100"
"11","Vinclozilin",FALSE,"ld_pearson",-55.0757900109843,"100"
"12","Vinclozilin",FALSE,"ld_pearson",-5.07816638098623,"100"
"13","Vinclozilin",FALSE,"ld_pearson",17.5849195841396,"100"
"14","Vinclozilin",FALSE,"ld_pearson",5.2283483543122,"100"
"15","Vinclozilin",FALSE,"ld_pearson",-43.0297545231232,"100"
"16","Vinclozilin",FALSE,"ld_pearson",2.0885431127307,"100"
"17","Vinclozilin",FALSE,"ld_pearson",7.29564949089215,"100"
"18","Vinclozilin",FALSE,"ld_pearson",-17.377764966765,"100"
"19","Vinclozilin",FALSE,"ld_pearson",-6.46657307208199,"10"
"20","Vinclozilin",FALSE,"ld_pearson",6.42176840233206,"10"
"21","Vinclozilin",FALSE,"ld_pearson",-96.9186624822553,"10"
"22","Vinclozilin",FALSE,"ld_pearson",-87.5981602227778,"10"
"23","Vinclozilin",FALSE,"ld_pearson",-51.0050158250361,"10"
"24","Vinclozilin",FALSE,"ld_pearson",16.0570565615637,"10"
"25","Vinclozilin",FALSE,"ld_pearson",15.1833914851046,"10"
"26","Vinclozilin",FALSE,"ld_pearson",12.058837996082,"10"
"27","Vinclozilin",FALSE,"ld_pearson",-13.214702211629,"10"
"28","Vinclozilin",FALSE,"ld_pearson",11.2058046693096,"1"
"29","Vinclozilin",FALSE,"ld_pearson",-8.96804518544293,"1"
"30","Vinclozilin",FALSE,"ld_pearson",21.8784263670427,"1"
"31","Vinclozilin",FALSE,"ld_pearson",21.2524618529624,"1"
"32","Vinclozilin",FALSE,"ld_pearson",-34.6618377556066,"1"
"33","Vinclozilin",FALSE,"ld_pearson",10.8633800098533,"1"
"34","Vinclozilin",FALSE,"ld_pearson",11.7479088138416,"1"
"35","Vinclozilin",FALSE,"ld_pearson",-51.0868234955142,"1"
"36","Vinclozilin",FALSE,"ld_pearson",-22.0958379949693,"1"
"37","Vinclozilin",FALSE,"ld_pearson",1.74887252774722,"0.1"
"38","Vinclozilin",FALSE,"ld_pearson",7.64313487277431,"0.1"
"39","Vinclozilin",FALSE,"ld_pearson",15.4220451658409,"0.1"
"40","Vinclozilin",FALSE,"ld_pearson",-8.48413520389948,"0.1"
"41","Vinclozilin",FALSE,"ld_pearson",13.4047426186997,"0.1"
"42","Vinclozilin",FALSE,"ld_pearson",-12.0037951652667,"0.1"
"43","Vinclozilin",FALSE,"ld_pearson",-5.16785693696342,"0.1"
"44","Vinclozilin",FALSE,"ld_pearson",13.3662883268262,"0.1"
"45","Vinclozilin",FALSE,"ld_pearson",5.33231468128741,"0.1"
"46","Vinclozilin",TRUE,"ld_pearson",-49.6687840298804,"0"
"47","Vinclozilin",TRUE,"ld_pearson",14.4600370118216,"0"
"48","Vinclozilin",TRUE,"ld_pearson",-41.2457100409911,"0"
"49","Vinclozilin",TRUE,"ld_pearson",13.1551144320837,"0"
"50","Vinclozilin",TRUE,"ld_pearson",-85.1983694706053,"0"
"51","Vinclozilin",TRUE,"ld_pearson",0,"0"
"52","Vinclozilin",TRUE,"ld_pearson",9.29835426830692,"0"
"53","Vinclozilin",TRUE,"ld_pearson",-35.8083965139081,"0"
"54","Vinclozilin",TRUE,"ld_pearson",9.97402917724585,"0"
