"#NAME"	"SANT_10-1_A"	"SANT_10-1_B"	"SANT_10-1_C"	"SANT_10-2_A"	"SANT_10-2_B"	"SANT_10-2_C"	"SANT_10-3_B"	"SANT_10-3_C"	"SANT_10-4_A"	"SANT_10-4_B"	"SANT_10-4_C"	"SANT_3uM_A"	"SANT_3uM_B"	"SANT_3uM_C"
"ENSDARG00000095179"	3.67639362752783	3.67639362752783	4.50667464996403	4.45591638212939	4.12176071277759	4.38801618844759	3.99324569655909	4.00814474097419	3.24915498923197	3.94031097266973	3.23302772582826	4.34381144295153	5.31055490929286	4.92442052342914
"ENSDARG00000104805"	4.98772441872032	4.19589631015996	4.43336783594793	4.01403489527362	3.79241325580008	4.25635759026084	4.75976685718124	3.92106378159878	3.64540116370568	4.26763274519953	4.10352449536265	5.26368811775683	4.9537901776065	4.44598454723237
"ENSDARG00000089943"	4.71055150492439	4.71055150492439	4.67512597528922	4.76509040052335	4.91750184205395	4.45297130497968	5.12729350908764	4.9537901776065	4.80539362650519	5.15418115015788	4.90727347090612	3.65364953637853	4.5227301874836	4.38380949637234
"ENSDARG00000074379"	5.92767999958105	6.37116579687606	6.36308377490437	6.00825929787678	5.89629018471737	5.88488013778327	5.6151530252216	5.80675066797186	5.56437653900346	5.69986133310639	6.19196477421684	6.34179314600621	6.61854195552742	6.68124317032271
"ENSDARG00000042937"	5.07971550798369	4.64713790373553	5.15418115015788	5.36604756003881	4.78362983027623	4.7030162814353	4.51125538835115	4.71055150492439	4.20092411929506	4.76836209263858	4.28732566074739	5.91228142236992	5.11598178902986	5.40988304739345
"ENSDARG00000003046"	7.24091502309457	7.45559840020793	7.50254218725449	7.37389950560953	7.50806835864304	7.56148836916179	7.76831028903189	7.52842750698145	7.78892100634352	7.91350112697234	7.65453121946131	6.5560824286794	7.77944233489555	7.14724347562806
"ENSDARG00000099995"	8.06645463720504	8.41529415812228	8.27701496279338	8.09974275366047	8.69251684907986	8.4021111290355	8.70291671872587	8.38334211898819	8.7074600082684	8.94680889485564	8.60668515069431	7.16603540513854	8.48400317567035	8.18406064432515
"ENSDARG00000079074"	6.17352835142978	6.27610286935294	6.39816265738846	5.79405577827281	6.44585304001842	6.25351612224219	6.59511155986049	6.41490147258226	6.41612100925075	6.78429046253889	6.52852897768157	5.21564200813945	6.25351612224219	6.37454064361756
"ENSDARG00000094677"	8.58008617733156	8.77620193863398	8.6185739123175	8.25015740116201	8.89518618089788	8.48226842052028	8.78551164834285	8.72449537678661	8.73111495208574	9.20266282451279	8.61090819249875	7.67633332044936	8.62468889572178	8.37265361111178
"ENSDARG00000078016"	7.13335801972248	6.88655927397986	6.85865206459366	7.22196576901243	7.31562949212373	7.07584926804701	7.45663238250888	6.94490014080862	7.16730312345667	7.48102113233524	7.66379243029972	6.7056371902869	7.01796825173875	6.66482505821093
"ENSDARG00000052703"	6.52527886471357	6.90945782604136	7.27018930143041	7.38255759431565	7.09584192720559	7.00676893043788	7.07785633870652	7.22196576901243	7.04174507432398	6.61611514235843	6.93266156410686	7.54532359927849	7.45118160110404	7.42660808715138
"ENSDARG00000098805"	7.87058225010243	7.23408380804677	7.00754084150621	8.05755578857674	8.07548345199362	7.15675929697316	7.26321352930491	7.26554771147638	7.45530312820852	8.13757255766274	7.96685011537358	7.28517456274616	6.58262888265095	6.81794049432538
"ENSDARG00000052766"	6.4057815366585	6.82836587126215	7.09518764154234	6.32617875419261	7.32466020702195	7.10580750677852	7.51132158640005	7.04132099931369	7.13803001421253	7.50505769671128	7.24445461408865	5.51894945569544	7.15048176508131	6.65303142968677
"ENSDARG00000074915"	5.32073702729276	5.71313986694454	5.79047000592123	5.40988304739345	5.91889112392352	5.66981632627357	5.73245952095241	5.88488013778327	5.45402770805834	5.64611629484499	5.5533837944501	6.38866537282402	6.1026357948779	6.23428668882667
"ENSDARG00000095360"	5.28467920106964	4.19589631015996	4.11673290364249	4.63121924407843	4.44598454723237	5.01340714066831	4.9110211437557	4.54659334156884	5.00909010838017	4.82353032711299	4.10352449536265	4.05558399303707	3.10808391969403	3.28176373634419
"ENSDARG00000028899"	5.69769178674614	5.89629018471737	5.44373388175673	5.53443951079965	5.40988304739345	5.66981632627357	5.6151530252216	5.35888696294639	5.56437653900346	5.11915279755547	5.34410890786186	6.15174928989647	5.88148486443406	5.9960709197698
"ENSDARG00000104727"	4.76509040052335	4.43698398402436	5.11598178902986	4.30384282669417	4.38801618844759	4.58343730331146	5.25632647153924	5.3783741607893	5.00909010838017	5.50663594265862	5.22047204338761	4.64293121166028	4.91750184205395	4.92442052342914
"ENSDARG00000017155"	4.06269368400499	3.91481643579519	4.43336783594793	4.54659334156884	4.64713790373553	4.7030162814353	4.09269641117193	4.41376785560473	4.20092411929506	4.26763274519953	5.04667297882158	3.83163265272166	3.36042855379303	3.70153846336734
"ENSDARG00000000369"	7.60468695399461	7.48863084667333	7.33403575590745	7.47346937091341	7.01450342434907	7.52872277898086	7.36401909760397	7.09584192720559	7.4101358668667	6.95517744703375	7.22196576901243	8.17241772629915	7.89555322922196	7.69447581937868
"ENSDARG00000062135"	6.1178135521241	6.09667592958983	6.21947197307022	5.79405577827281	6.18893038086928	6.13910042105975	6.62880803371686	6.14302556527238	6.20584373310335	6.33411518020274	6.25486319561729	3.94031097266973	6.54828388402772	5.28467920106964
"ENSDARG00000097953"	6.92067974735453	7.29081899893737	7.19139209060752	6.89095327295182	6.75575209486278	7.22196576901243	7.02028443232284	7.30323819785125	6.62766935201193	6.68709825016734	6.75761549086066	7.38364972796027	7.41941751479448	7.24217550486919
"ENSDARG00000024789"	3.98659502481684	3.91481643579519	4.72710366820409	5.75960827543189	3.56444408331874	4.58343730331146	3.91481643579519	4.19589631015996	2.46594489574145	4.12176071277759	4.10352449536265	4.7756754653514	6.17352835142978	5.44781518921342
"ENSDARG00000094660"	5.21564200813945	5.6151530252216	5.85846598128718	5.48688551958601	5.44136482004708	5.26131905604717	5.58569374693749	5.23134025054134	5.05359166019676	5.30780675587753	5.14503645495839	5.91228142236992	6.01542797749485	5.58108879291266
"ENSDARG00000061265"	5.44989707104624	5.29883076487485	5.3783741607893	4.96794572947827	5.51398509545006	5.05649465908943	5.73245952095241	5.97828044222032	5.54025802191609	5.88488013778327	5.76674550665158	4.05558399303707	5.73431632156191	4.87270350763202
"ENSDARG00000040466"	12.3116797716922	12.1498755692369	12.2317085866236	12.0822512603967	12.501372889688	12.1020998769781	11.9044495661029	11.9044495661029	12.2496873656344	12.3897643481402	12.2799609282883	11.9460119472246	11.3035323789862	11.8373666230585
"ENSDARG00000091090"	9.50998817955219	9.42733052345081	8.94391304077621	9.38678432252122	9.11541375212576	9.17623150266692	9.48229235191541	9.48054668173851	9.69622865779441	9.90606777039357	9.6159172994447	8.78152820446092	9.16414402184147	9.47419398012444
"ENSDARG00000009493"	6.98095914835955	6.89773635864927	6.92003366595432	6.56592913557519	6.84987136016292	6.8152957602466	7.57057155619352	7.11970857699949	7.0724755996999	7.83422571227816	7.17669331519563	5.69986133310639	7.30744264681455	6.37454064361756
"ENSDARG00000067596"	4.43698398402436	5.06191957717753	4.50667464996403	3.799522946768	3.43703251887609	3.91481643579519	4.09269641117193	4.45002622782996	4.07559170155083	3.82781425258178	4.10352449536265	4.16132054363167	4.5227301874836	4.76836209263858
"ENSDARG00000117810"	3.77089230943698	4.01403489527362	3.67639362752783	3.40045778710461	3.43703251887609	2.69696045693668	3.91481643579519	4.07559170155083	4.07559170155083	4.91750184205395	4.96137584930878	4.16132054363167	3.67639362752783	2.94004703292826
"ENSDARG00000104493"	6.38866537282402	6.37116579687606	6.43916692216528	6.56592913557519	6.05576344543979	5.95889415292175	5.69986133310639	6.10135565859239	6.17352835142978	6.52852897768157	6.66431236917603	5.85007491391516	5.85999267062951	5.8863628920809
"ENSDARG00000004176"	5.96383878815159	5.71313986694454	6.04645130694652	5.1759150933965	5.53799310336414	5.5495843772471	5.67403153801696	5.79047000592123	5.30780675587753	5.55503262395817	5.09312367333268	5.56007845034059	5.75960827543189	5.83059489890737
"ENSDARG00000036987"	4.85912756552959	4.71055150492439	4.67512597528922	4.90596897533379	4.96137584930878	4.08741065535452	4.69223977258136	4.19589631015996	3.38614066438024	4.12176071277759	4.75782229346616	5.35142469819004	4.47012381558754	5.15418115015788
"ENSDARG00000006598"	9.36765838277946	9.73172306858058	9.51535325626697	9.39085380289315	9.48627878159567	9.27679946577224	9.71756554951244	9.22701236047415	9.34137033010609	9.55543072761139	8.81772872350825	9.81052623600923	10.0927838246905	9.79257677893583
"ENSDARG00000044574"	7.20044019167602	7.3308732570255	7.13670284778452	7.21158490035072	7.23408380804677	7.12723403132691	7.42945374574752	7.39121198476018	7.43305599081533	7.6933416937982	7.51013024774671	6.41242430532197	7.11756206773414	6.81794049432538
"ENSDARG00000005150"	5.17084254814358	5.25357831812391	5.11598178902986	5.02169055238461	5.07971550798369	5.30305859317124	6.30045898493509	5.5452510228611	4.84162727136982	6.03073580861234	5.30419105244722	4.34381144295153	5.11598178902986	4.38380949637234
"ENSDARG00000113257"	6.56873858356871	6.27610286935294	6.2583133920315	6.60693479614006	6.67946737722133	6.54828388402772	6.25486319561729	6.25351612224219	6.30045898493509	5.3783741607893	6.30045898493509	7.18949323797617	6.55929876264455	6.6967800694775
"ENSDARG00000059888"	5.35142469819004	5.73431632156191	5.07124701359254	4.7030162814353	5.3783741607893	4.91750184205395	5.90535533560896	5.56437653900346	5.83255780865181	6.28084888387136	5.70391340990957	4.05558399303707	5.17873854798126	5.37097728994455
"ENSDARG00000100043"	6.13233739583405	5.86933332021065	5.75960827543189	5.75960827543189	5.17873854798126	6.00242456825993	5.48688551958601	5.56437653900346	5.6151530252216	6.24783824349811	5.95764505101255	5.35142469819004	5.07971550798369	5.02518409527611
"ENSDARG00000115646"	6.61505821364928	6.53990205790509	6.36308377490437	6.62766935201193	6.36051358622493	6.25351612224219	6.85678076636806	6.47719107769207	6.86848898633142	6.83210680938114	6.7175163809675	5.48688551958601	6.07036718911153	6.33411518020274
"ENSDARG00000061040"	7.4068071673365	7.39513137793003	7.35973489358556	7.41760165779694	7.49449160299903	7.41283181648957	7.99496607235722	7.87076593950514	7.8302615542892	8.03681473515193	8.00103653631028	6.45985394131584	7.71788289960296	7.35645954377715
"ENSDARG00000086518"	4.66724667920742	4.36440091539377	4.11673290364249	4.45591638212939	4.50667464996403	4.38801618844759	4.63121924407843	4.19589631015996	3.74737033620462	3.94031097266973	2.48725875060281	5.48688551958601	4.57564794986428	3.93320128170181
"ENSDARG00000043514"	6.47992422670174	6.77631049280145	6.36308377490437	6.90721705414752	6.59117785723335	6.77991889091962	6.21796757196109	6.46661342100529	6.9385038584161	6.8209599602341	6.7702042990589	6.34179314600621	5.64611629484499	6.07113053378269
"ENSDARG00000010565"	5.21564200813945	5.29883076487485	5.18480204066601	4.76509040052335	4.99652108432333	4.81245376246096	5.30305859317124	5.33639155433073	5.89047133441078	5.50663594265862	5.82755356744305	5.96724545441168	5.34599978010195	5.20983139814793
"ENSDARG00000043322"	7.24893382822104	6.70649237897733	7.12723403132691	6.75575209486278	6.73385311363803	6.85958464693833	6.90945782604136	7.0163608535695	6.85633466121866	6.41373705741589	6.90721705414752	7.3923500463024	7.41476049553988	7.3478956629672
"ENSDARG00000042936"	6.4975047114638	5.40988304739345	5.88488013778327	5.88954293410603	5.21564200813945	5.57734112006308	5.6151530252216	5.58569374693749	5.48688551958601	5.20740658872484	5.6151530252216	6.53702651976713	6.38928992377862	6.16812489183512
"ENSDARG00000042000"	5.75300249571639	5.89629018471737	6.29703386745665	5.72549400947155	5.68769052795966	5.93237521139963	5.79243291566566	5.35888696294639	5.05359166019676	5.00666529895707	5.67403153801696	5.85007491391516	6.15886908030547	6.37454064361756
"ENSDARG00000033949"	5.85366042436811	5.78682099238581	6.31384679041086	6.16273832749533	5.83255780865181	5.69769178674614	5.93237521139963	6.07302140602278	5.97670713462532	5.69986133310639	5.73431632156191	6.51769816612897	6.36051358622493	6.33411518020274
"ENSDARG00000060944"	4.94389205101038	5.54646342757265	5.58294559352216	5.48688551958601	5.70599179841564	6.00242456825993	5.44577453548508	5.51894945569544	5.45402770805834	5.66981632627357	4.96137584930878	4.49734721354902	4.77240377323617	4.71055150492439
"ENSDARG00000041779"	11.1744020219437	11.4673561392674	11.3951681386647	11.0000535899346	11.2499159465649	11.4565446624328	11.6197368680544	11.2970577258894	11.1197701584811	11.0097529199274	11.1986201870346	11.5603560930697	12.0093947098594	11.7355452750915
"ENSDARG00000094104"	5.03173408342874	4.43698398402436	4.56424283170918	5.36604756003881	3.67639362752783	4.76509040052335	3.799522946768	4.54659334156884	4.88799775321729	3.94031097266973	4.5719002770147	6.88750037317612	4.87270350763202	5.51894945569544
"ENSDARG00000001968"	6.1178135521241	6.27610286935294	5.85846598128718	6.47719107769207	5.85499011566578	5.88488013778327	6.02906016769634	5.85007491391516	6.49001193141309	6.29914623284117	6.46462192209552	5.65265256481483	5.45402770805834	5.33085494366356
"ENSDARG00000036156"	6.53872433484877	6.35195190720969	6.57158899682632	5.88954293410603	6.81441120849976	6.62147312124702	7.38489130497657	7.33670135961588	7.09000730716046	7.37823916074607	7.13943858918654	5.65265256481483	7.09000730716046	6.37454064361756
"ENSDARG00000087740"	3.37516107419481	3.25297338937185	4.01697997242333	4.20092411929506	3.98659502481684	4.25635759026084	3.91481643579519	4.12765086707702	3.74737033620462	3.70864815433526	3.40045778710461	4.71055150492439	4.30822857988447	4.38380949637234
"ENSDARG00000025108"	6.84369279179225	7.08099337217449	7.33403575590745	6.69988872477787	7.14292870075831	7.23111380143934	7.6698382646006	7.29673487852374	7.47177047976367	8.14848061228754	7.67236206224229	6.07464426862992	7.36154579190314	6.75575209486278
"ENSDARG00000015149"	5.75300249571639	5.3752031522637	5.15418115015788	5.6151530252216	5.51398509545006	5.69769178674614	5.3783741607893	5.21281855355469	5.45402770805834	5.08687632752908	5.34410890786186	6.12856098947883	5.9960709197698	5.91319338994518
"ENSDARG00000055835"	8.37136541363988	8.17796980871694	8.48461364401961	8.00506098764573	8.66250503627153	8.41892648903064	7.80222437408287	8.30578322162415	8.16499718816822	8.88473177752959	8.6842851203919	7.72083315783855	7.61215456916636	8.03336487226742
"ENSDARG00000037598"	4.43698398402436	4.87972287259683	4.84162727136982	4.30384282669417	4.50667464996403	4.58343730331146	4.69223977258136	4.30822857988447	3.10808391969403	3.94031097266973	3.40045778710461	4.71055150492439	4.11673290364249	4.83059046306877
"ENSDARG00000054771"	6.28084888387136	6.37116579687606	5.9089418674628	6.2356516047515	6.15886908030547	6.13910042105975	6.13910042105975	5.83059489890737	6.53504761294997	6.5560824286794	6.34111960931866	6.22917485470113	6.03073580861234	5.33085494366356
"ENSDARG00000068286"	5.77746373339752	5.75960827543189	6.00121929550533	6.14050247868467	6.23428668882667	6.37932717011779	6.54185053362643	5.9960709197698	6.55175736245674	6.74303089753873	6.04988192574138	5.35142469819004	6.04988192574138	5.6151530252216
"ENSDARG00000077633"	5.64611629484499	6.07302140602278	5.79047000592123	6.25889559961468	6.1114110279507	6.00242456825993	6.54185053362643	6.03073580861234	6.22366765615601	6.75575209486278	6.23428668882667	4.16132054363167	5.85007491391516	5.48456969975084
"ENSDARG00000099558"	9.59992872222726	9.27336969986931	9.40975118505043	9.29650113742542	9.78129956097853	9.50140658584079	8.96409231975505	9.03482156866547	9.26598734382557	9.77483955920283	9.70527668169116	8.66004758874	8.32785085948257	8.97221855823585
"ENSDARG00000036999"	6.28084888387136	6.39113401140172	6.78753808673218	6.16273832749533	6.66670277759628	6.3285977299587	7.32466020702195	7.09584192720559	6.64187499920499	7.01352190034902	6.58062841877299	4.85912756552959	6.85865206459366	5.83059489890737
"ENSDARG00000075917"	6.55539997071698	6.25351612224219	6.1114110279507	6.47719107769207	5.97828044222032	6.02906016769634	5.52087567338117	5.44373388175673	5.73431632156191	5.41716607674669	5.79405577827281	5.91228142236992	6.07036718911153	5.9960709197698
"ENSDARG00000014717"	9.28944454674054	9.6085767344786	9.04600895165461	9.47198611548544	8.9866119677125	9.48536072693822	10.0549386992738	9.52999679481026	9.77500603792528	10.1966141572342	9.66370570404215	8.69523609207569	9.37930728515831	9.29238215889907
"ENSDARG00000117069"	4.81245376246096	4.51125538835115	4.26763274519953	4.83059046306877	4.74913929490323	5.10202557722652	4.5719002770147	4.80928275393536	5.05359166019676	5.3783741607893	5.00339360684185	4.05558399303707	4.47012381558754	3.93320128170181
"ENSDARG00000075993"	9.27598839203837	8.9944162605104	9.03791415631682	9.47566631387622	8.80641289144207	9.00693190739148	8.84516645762612	9.05683503807628	9.1679896026163	8.88473177752959	8.63975914419669	9.72169898763548	9.51554784906112	9.2368147413987
"ENSDARG00000089245"	8.11490146825801	8.6512029656827	8.34870410359644	8.46893214735931	8.13038367857221	8.45972419381617	8.24116161382271	8.37935451295849	8.06645463720504	7.97125248825166	8.25506411712526	9.14249610712636	8.71421689924911	8.83612839366338
"ENSDARG00000058444"	7.14292870075831	7.22256664328501	7.44475945064625	7.00607499080694	7.28517456274616	7.4701896262237	7.48502414466322	7.60579137375629	7.11908213345466	6.73005255171974	7.11699429965446	7.56391476494175	7.85375246034524	7.37389950560953
"ENSDARG00000089320"	4.76509040052335	4.87972287259683	5.22873125939669	4.90596897533379	4.50667464996403	4.7030162814353	5.21564200813945	4.30822857988447	4.4927664751619	4.54156553243374	4.80539362650519	5.39468059841014	5.3783741607893	5.15418115015788
"ENSDARG00000070603"	6.03073580861234	6.35195190720969	5.85846598128718	6.2125406505069	6.50199892209351	6.62147312124702	6.36441346620203	6.22095472736785	6.56345038868967	7.31888466392893	6.32123480738622	5.73635697529025	6.28633622973573	6.04567648297868
"ENSDARG00000089553"	6.35529589836361	6.69015922662213	6.72911145252347	5.97828044222032	6.52672014199483	6.74065997715435	6.93339501663927	6.54518031189882	6.68815517887649	6.9825254697747	6.46462192209552	5.61302821497917	6.38928992377862	6.14514053391763
"ENSDARG00000097369"	6.07302140602278	6.27610286935294	6.83301474164896	6.28084888387136	5.97828044222032	6.43308664182196	5.97828044222032	6.47719107769207	5.64611629484499	5.88488013778327	6.39682159530573	6.51769816612897	7.14320796877471	6.89662229757419
"ENSDARG00000055252"	6.72211118191428	6.5997254366437	6.34661895712918	7.85864870401078	6.05576344543979	6.69988872477787	6.61310128231302	6.99821843216476	6.40334212165877	6.0939395469543	6.00121929550533	7.29394634440027	6.89009092778749	6.90880766839084
"ENSDARG00000097650"	3.88634480646451	4.57939562271386	4.7756754653514	3.55733439235081	4.12176071277759	3.70153846336734	4.9537901776065	4.76509040052335	4.71055150492439	5.15418115015788	4.5719002770147	2.9713735776502	4.57564794986428	4.13293662289443
"ENSDARG00000076294"	7.20044019167602	6.18893038086928	6.50945989863836	7.09584192720559	6.62666398163966	6.63889565920821	6.43728182158638	6.41490147258226	6.81253566681493	6.94346362395355	6.58062841877299	6.29980260888813	5.82636903658822	6.39349938624904
"ENSDARG00000009087"	4.06269368400499	3.799522946768	4.01697997242333	4.20092411929506	4.05558399303707	3.10808391969403	3.17310627211622	3.45979787318378	2.69696045693668	3.36042855379303	3.80443378690192	5.26368811775683	4.11673290364249	4.51514451578132
"ENSDARG00000029890"	5.51673324886539	5.40988304739345	4.97977157518645	5.72549400947155	5.25632647153924	4.91750184205395	5.04340128670636	4.84162727136982	5.27917898181212	5.24112124226897	5.04667297882158	4.5719002770147	4.36440091539377	4.22338371833842
"ENSDARG00000103391"	4.94389205101038	5.71313986694454	5.5110820965574	5.40988304739345	5.75712503127756	5.51894945569544	6.00121929550533	5.61302821497917	5.95764505101255	6.36308377490437	5.6151530252216	4.71055150492439	5.48688551958601	5.06529855680455
"ENSDARG00000104800"	4.36440091539377	4.19589631015996	4.19589631015996	4.90596897533379	4.26763274519953	3.91481643579519	3.799522946768	4.45002622782996	3.10808391969403	2.76838902836526	4.28732566074739	4.85912756552959	4.63121924407843	4.64293121166028
"ENSDARG00000104651"	2.91705216900773	2.90265699552156	2.46594489574145	4.01403489527362	3.67639362752783	3.99324569655909	3.67639362752783	4.00814474097419	3.38614066438024	4.04893332129482	3.91481643579519	4.25635759026084	3.98659502481684	4.13293662289443
"ENSDARG00000090854"	5.51673324886539	5.84852526597949	6.00121929550533	5.53443951079965	5.28467920106964	5.21943110247119	5.3783741607893	5.73431632156191	5.05359166019676	5.15418115015788	5.14503645495839	5.56007845034059	5.97385012977304	5.6151530252216
"ENSDARG00000101188"	6.85865206459366	6.84331531887403	6.90758118868702	6.84414279310581	7.10661574343765	7.00676893043788	7.47667915693772	7.26554771147638	7.3842686466122	7.60607216367675	7.16442027945978	6.82145302450285	6.74146821381348	6.56546284440285
"ENSDARG00000100028"	6.77427994148435	7.23408380804677	7.33403575590745	6.73876878654094	6.84987136016292	7.05909193949839	7.05296472277188	6.60693479614006	6.7662789317679	6.8209599602341	7.08163542811929	7.28517456274616	7.68508731332513	7.49230766304348
"ENSDARG00000081270"	4.76509040052335	5.06191957717753	5.40988304739345	5.44989707104624	5.48688551958601	5.21943110247119	4.86180433020235	5.02518409527611	4.76509040052335	5.27917898181212	4.5719002770147	5.8129795231375	5.97385012977304	5.40988304739345
"ENSDARG00000074488"	7.12500644575446	6.84331531887403	6.74303089753873	7.14934280657398	6.9402698751474	7.02603374664769	7.14530384405373	7.00901233342437	7.32822530522583	7.30940298414843	7.00952502245927	6.45985394131584	6.4996422446701	6.49269844845939
"ENSDARG00000087558"	4.81245376246096	5.25357831812391	4.43336783594793	4.83059046306877	4.05558399303707	4.08741065535452	4.43698398402436	4.50667464996403	4.76509040052335	4.59659853848644	4.5719002770147	3.83163265272166	3.47210673644762	3.43703251887609
"ENSDARG00000069865"	4.49505684435546	4.43698398402436	3.91481643579519	4.01403489527362	3.98659502481684	3.80934462703585	4.51125538835115	4.00814474097419	3.38614066438024	4.04893332129482	3.40045778710461	5.17084254814358	4.47012381558754	4.44598454723237
"ENSDARG00000075532"	7.04600287216556	6.82836587126215	6.95991950366731	6.64645709351743	7.12723403132691	7.17669331519563	7.3956915596281	7.27798403588701	7.06426120541907	7.42945374574752	7.13943858918654	6.20449665972826	7.20805851214433	6.44827193965955
"ENSDARG00000101432"	5.77746373339752	6.16657524389945	6.21947197307022	6.30045898493509	6.61505821364928	6.67256367172104	6.9475286785966	6.42943372534783	6.33024655946677	6.87115893472493	6.6317774538388	5.61302821497917	6.20449665972826	6.21136292745058
"ENSDARG00000021255"	5.32073702729276	5.29883076487485	4.9310067690075	4.90596897533379	5.68769052795966	5.5495843772471	6.04988192574138	5.35888696294639	5.87614576537039	5.91079866807229	6.19196477421684	4.25635759026084	5.78682099238581	4.64293121166028
"ENSDARG00000017489"	5.66981632627357	5.94891887997325	6.07113053378269	6.30045898493509	5.45402770805834	5.44577453548508	5.75960827543189	6.41490147258226	5.73431632156191	4.87270350763202	5.41295938467144	7.17669331519563	6.73005255171974	6.18893038086928
"ENSDARG00000039750"	5.79946152611701	5.29883076487485	5.73245952095241	5.82636903658822	5.70599179841564	5.57734112006308	5.79243291566566	6.07302140602278	6.25351612224219	5.78774939269056	5.64611629484499	4.71055150492439	5.34599978010195	5.25153766439557
"ENSDARG00000052396"	3.88634480646451	4.36440091539377	4.11673290364249	4.7030162814353	2.31723882668936	3.70153846336734	4.69223977258136	4.30822857988447	2.46594489574145	2.76838902836526	2.81601656193649	4.05558399303707	4.04893332129482	4.13293662289443
"ENSDARG00000097719"	5.17084254814358	4.87972287259683	4.35498735306837	4.01403489527362	4.55577296589189	4.91750184205395	3.56444408331874	4.19589631015996	3.64540116370568	4.47540957140495	3.67639362752783	4.49734721354902	5.45402770805834	4.87270350763202
"ENSDARG00000104569"	8.06645463720504	7.730738419588	7.30526614691575	8.05107765751449	8.40423808107964	7.66782328762865	6.61310128231302	6.98435531933081	7.93065126160395	8.74815059458626	7.5186423283247	7.03151252534772	5.90031667857177	6.52852897768157
"ENSDARG00000098096"	6.98095914835955	6.5560824286794	6.77309190577868	6.47719107769207	6.98357166805788	6.53288373192663	6.32123480738622	6.66431236917603	7.24286022264271	7.27798403588701	7.08163542811929	6.5764003112841	6.20449665972826	6.6967800694775
"ENSDARG00000088750"	5.32073702729276	5.3752031522637	4.7756754653514	5.44989707104624	5.70599179841564	5.14793945385106	5.12729350908764	5.08524048147147	5.71313986694454	5.6151530252216	5.41295938467144	4.7756754653514	4.99263195689316	5.06529855680455
"ENSDARG00000069654"	7.34982158717923	7.79272148479175	7.28632052994339	7.24545317959498	7.67702630641394	7.61740831793036	8.07366117851001	7.77431233005183	7.62207459767669	8.21044664691515	7.8298221095048	6.75575209486278	7.41476049553988	7.38255759431565
"ENSDARG00000088130"	6.59919149587705	6.53990205790509	6.72911145252347	6.16273832749533	6.18893038086928	6.4507434145984	6.74146821381348	6.45275434675394	6.26947392596457	5.85846598128718	6.55929876264455	6.88750037317612	6.6720297309544	6.95991950366731
"ENSDARG00000042210"	6.74407709582191	6.5997254366437	6.66533774724582	6.5444696134189	6.87192510662443	6.41373705741589	6.7175163809675	6.75034970539485	7.05176386417583	7.28823740029856	7.28632052994339	5.91228142236992	6.4996422446701	6.7272398978663
"ENSDARG00000073752"	5.21564200813945	5.11598178902986	5.27373141793868	5.40988304739345	5.25632647153924	5.3783741607893	5.30305859317124	5.28467920106964	5.45402770805834	5.78774939269056	5.5533837944501	4.34381144295153	5.27917898181212	4.58343730331146
"ENSDARG00000035273"	6.33583431208765	7.05974622516164	6.80048539181076	6.60693479614006	6.47442507448662	6.60693479614006	6.9475286785966	6.79145917427903	6.85633466121866	7.05974622516164	6.94490014080862	5.88148486443406	6.48582626322814	6.58062841877299
"ENSDARG00000100875"	5.96383878815159	5.89629018471737	5.81816273452107	5.44989707104624	5.93933767000413	5.77848406026169	6.34401618297019	6.05121161703905	6.25351612224219	6.63125435469722	6.39682159530573	5.91228142236992	6.15886908030547	5.75508437754921
"ENSDARG00000054301"	6.88750037317612	6.73794766948109	6.95991950366731	6.84414279310581	7.02416328229871	7.08525875702562	6.81395724236584	6.99821843216476	6.43398664444908	6.64300123605202	6.79837916709519	7.409831884729	7.26279291617004	7.15550204253417
"ENSDARG00000068406"	5.35142469819004	5.51894945569544	5.66981632627357	5.79405577827281	5.6151530252216	5.97828044222032	5.12729350908764	5.66981632627357	5.99887079710436	5.93676840827714	5.925463792751	5.51894945569544	5.11598178902986	5.40988304739345
"ENSDARG00000061576"	5.12213995296223	5.54646342757265	5.44373388175673	5.02169055238461	4.7030162814353	5.05649465908943	5.58569374693749	5.25632647153924	5.6151530252216	5.91079866807229	6.00121929550533	4.7756754653514	5.6151530252216	4.87270350763202
"ENSDARG00000061031"	7.96710709756659	8.27701496279338	8.15106674760134	7.65701813893476	8.45536529696001	8.34598157519044	8.99328245715285	8.43904503701143	8.37413982282058	8.99999482104675	8.3912765966008	6.66620009241015	8.48613601479222	7.80143750248174
"ENSDARG00000116487"	3.55733439235081	2.90265699552156	3.67639362752783	4.7030162814353	4.50667464996403	4.17992652891037	4.36440091539377	3.45979787318378	4.34970159725096	4.91750184205395	4.20092411929506	4.16132054363167	3.98659502481684	3.56444408331874
"ENSDARG00000104259"	6.75841748624755	6.88655927397986	6.83301474164896	6.56592913557519	7.22196576901243	6.93266156410686	7.48502414466322	7.13014924426262	7.1874381440035	7.329490019535	7.12873083178359	6.07464426862992	7.0724755996999	6.43308664182196
"ENSDARG00000074564"	6.58343711931008	6.95634073417695	7.00754084150621	6.25889559961468	7.23408380804677	6.87369041904036	7.77431233005183	7.33670135961588	7.00901233342437	7.49839036852752	7.23251748663162	5.73635697529025	7.2322272051715	6.54828388402772
