gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
ENSDARG00000002241	Poly2	4.84615044472837	-3.87064766072782	1.25072543644667	NA	NA	0.342932451655229	14.39	0.588113072455538	5.01303352766667	FALSE	0.0461720501791037	NA	0.095486502193064	4.67010107601144	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000005780	Exp4	127.464029224861	0.774989364120854	NA	4.6608893364811	NA	0.407735000107397	19.23	0.978519790341408	4.628951904	FALSE	0.00426323299558705	0.00161855585903586	0.00775817099740792	4.2212169038926	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000009087	Exp3	0.00192097853109743	NA	0.152017687156509	2.92400559119145	NA	0.444321518499759	21.64	0.831689878042665	3.287274266	TRUE	0.048442736922749	0.010001348346618	0.219920303046106	3.73159578449976	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000009738	Exp4	71.1299572148924	0.821441406074723	NA	5.67346115841841	NA	0.411591063872925	19.5	0.832223774209185	5.673884361	FALSE	0.00731987550584482	0.00262181278440771	0.0136814998504104	5.26229329712707	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000012275	Exp4	3.61810963897346	1.36283682444672	NA	3.2826560116159	NA	0.568613705305397	28.55	0.206807016811521	3.34150779266667	TRUE	0.206808537617534	0.0921357517297454	0.463510278482701	3.91012149797206	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000014854	Exp4	68.8671550798928	0.822456957463555	NA	5.85135540726622	NA	0.481733879243091	23.9	0.464332520874659	5.843933771	FALSE	0.00924231629626396	0.00330875273133192	0.0181268971627862	5.36219989175691	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000017489	Lin	0.335509731755178	NA	5.70187392440119	NA	NA	0.444126740466984	20.85	0.332122516552362	5.33999307166667	TRUE	0.245137110636976	0.160913328046201	0.517332654146654	5.78411981213365	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000018846	Exp2	-0.0346401924858979	NA	NA	8.80301457754572	NA	0.447448368836943	21.05	0.116165118407787	9.01105004133333	FALSE	0.795993636589131	NA	1.61717448847306	8.56360167249639	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000025108	Exp2	-0.0307604575190239	NA	NA	7.35377148456169	NA	0.446803104240571	21.01	0.177112285341827	7.76420438466667	FALSE	0.161183812307388	NA	1.2609173262308	7.3174012804261	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000037533	Lin	-0.335975413826929	NA	8.16182068310617	NA	NA	0.56969589421013	27.82	0.240335423167286	8.246327784	FALSE	1.44411994530834	0.896391262935931	4.43477195822918	7.67663188978987	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000037598	Exp4	975.586524958551	1.47216758438991	NA	3.11031647158861	NA	0.299252590967298	10.57	0.616198976589335	3.48295089333333	TRUE	0.000626880057256856	0.000468502960583093	0.000830064199937881	3.78220348430063	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038321	Exp2	0.0634362809073321	NA	NA	4.98137843074544	NA	0.912971659263177	41.02	0.152568154933939	4.45725215366667	TRUE	1.18485732168549	NA	2.78587871948163	5.37022381292984	FALSE	TRUE	NA	NA	FALSE
