C12,Counts
ENSDARG00000005112,16
ENSDARG00000005115,13
ENSDARG00000005122,3
ENSDARG00000005126,2
ENSDARG00000005128,0
ENSDARG00000005134,1
ENSDARG00000005139,0
ENSDARG00000005141,25
ENSDARG00000005150,0
ENSDARG00000005154,0
ENSDARG00000005159,11
ENSDARG00000005162,23
ENSDARG00000005163,0
ENSDARG00000005172,0
ENSDARG00000005176,0
ENSDARG00000005179,2
ENSDARG00000005185,34
ENSDARG00000005186,19
ENSDARG00000005191,24
ENSDARG00000005210,0
ENSDARG00000005216,0
ENSDARG00000005218,0
ENSDARG00000005220,0
ENSDARG00000005221,4
ENSDARG00000005230,10
ENSDARG00000005232,21
ENSDARG00000005236,58
ENSDARG00000005246,0
ENSDARG00000005251,0
ENSDARG00000005254,5
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,26
ENSDARG00000005314,0
ENSDARG00000005315,22
ENSDARG00000005318,7
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,12
ENSDARG00000005350,31
ENSDARG00000005355,0
ENSDARG00000005356,2
ENSDARG00000005359,3
ENSDARG00000005364,0
ENSDARG00000005368,20
ENSDARG00000005371,0
ENSDARG00000005372,4
ENSDARG00000005374,0
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,18
ENSDARG00000005397,23
ENSDARG00000005414,0
ENSDARG00000005416,10
ENSDARG00000005423,0
ENSDARG00000005425,24
ENSDARG00000005448,0
ENSDARG00000005451,2
ENSDARG00000005453,26
ENSDARG00000005454,0
ENSDARG00000005456,27
ENSDARG00000005458,20
ENSDARG00000005462,97
ENSDARG00000005463,2
ENSDARG00000005464,0
ENSDARG00000005468,11
ENSDARG00000005476,20
ENSDARG00000005479,106
ENSDARG00000005481,1
ENSDARG00000005482,67
ENSDARG00000005485,3
ENSDARG00000005500,12
ENSDARG00000005510,0
ENSDARG00000005513,175
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,9
ENSDARG00000005526,9
ENSDARG00000005536,10
ENSDARG00000005540,24
ENSDARG00000005541,4
ENSDARG00000005544,3
ENSDARG00000005547,0
ENSDARG00000005549,1
ENSDARG00000005551,0
ENSDARG00000005559,3
ENSDARG00000005560,17
ENSDARG00000005561,0
ENSDARG00000005565,0
ENSDARG00000005574,0
ENSDARG00000005576,29
ENSDARG00000005578,3
ENSDARG00000005586,0
ENSDARG00000005590,3
ENSDARG00000005595,1
ENSDARG00000005606,0
ENSDARG00000005612,11
ENSDARG00000005616,3
ENSDARG00000005619,0
ENSDARG00000005625,4
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,1
ENSDARG00000005640,0
ENSDARG00000005643,0
ENSDARG00000005645,34
ENSDARG00000005648,6
ENSDARG00000005651,8
ENSDARG00000005652,24
ENSDARG00000005670,24
ENSDARG00000005673,1
ENSDARG00000005675,0
ENSDARG00000005679,17
ENSDARG00000005690,2
ENSDARG00000005699,3
ENSDARG00000005704,0
ENSDARG00000005713,0
ENSDARG00000005716,0
ENSDARG00000005738,4
ENSDARG00000005739,0
ENSDARG00000005749,17
ENSDARG00000005754,49
ENSDARG00000005762,0
ENSDARG00000005772,5
ENSDARG00000005774,37
ENSDARG00000005775,106
ENSDARG00000005776,3
ENSDARG00000005780,0
ENSDARG00000005783,50
ENSDARG00000005786,0
ENSDARG00000005789,0
ENSDARG00000005791,23
ENSDARG00000005799,4
ENSDARG00000005800,13
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,1
ENSDARG00000005827,12
ENSDARG00000005828,0
ENSDARG00000005834,28
ENSDARG00000005840,28
ENSDARG00000005841,22
ENSDARG00000005842,0
ENSDARG00000005853,0
ENSDARG00000005861,112
ENSDARG00000005865,0
ENSDARG00000005867,27
ENSDARG00000005870,1
ENSDARG00000005883,18
ENSDARG00000005891,4
ENSDARG00000005894,0
ENSDARG00000005897,3
ENSDARG00000005908,0
ENSDARG00000005913,0
ENSDARG00000005915,35
ENSDARG00000005916,43
ENSDARG00000005924,20
ENSDARG00000005926,1
ENSDARG00000005927,9
ENSDARG00000005941,24
ENSDARG00000005942,0
ENSDARG00000005943,0
ENSDARG00000005945,12
ENSDARG00000005948,5
ENSDARG00000005972,0
ENSDARG00000005980,73
ENSDARG00000005989,3
ENSDARG00000005993,0
ENSDARG00000006003,24
ENSDARG00000006008,20
ENSDARG00000006010,14
ENSDARG00000006011,4
ENSDARG00000006019,24
ENSDARG00000006025,10
ENSDARG00000006029,0
ENSDARG00000006031,47
ENSDARG00000006038,21
ENSDARG00000006040,0
ENSDARG00000006044,8
ENSDARG00000006052,0
ENSDARG00000006060,15
ENSDARG00000006062,138
ENSDARG00000006065,0
ENSDARG00000006074,11
ENSDARG00000006079,0
ENSDARG00000006092,51
ENSDARG00000006093,9
ENSDARG00000006094,12
ENSDARG00000006109,0
ENSDARG00000006110,2
ENSDARG00000006112,22
ENSDARG00000006120,0
ENSDARG00000006124,57
ENSDARG00000006125,27
ENSDARG00000006128,3
ENSDARG00000006137,0
ENSDARG00000006151,1
ENSDARG00000006169,17
ENSDARG00000006174,0
ENSDARG00000006181,0
ENSDARG00000006192,4
ENSDARG00000006196,7
ENSDARG00000006200,181
ENSDARG00000006202,7
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,15
ENSDARG00000006219,3
ENSDARG00000006220,4
ENSDARG00000006225,12
ENSDARG00000006235,0
ENSDARG00000006240,4
ENSDARG00000006242,76
ENSDARG00000006251,5
ENSDARG00000006253,0
ENSDARG00000006257,94
ENSDARG00000006260,56
ENSDARG00000006266,20
ENSDARG00000006272,3
ENSDARG00000006279,1
ENSDARG00000006283,10
ENSDARG00000006288,0
ENSDARG00000006290,3
ENSDARG00000006292,0
ENSDARG00000006299,5
ENSDARG00000006300,0
ENSDARG00000006301,33
ENSDARG00000006307,4
ENSDARG00000006308,0
ENSDARG00000006314,14
ENSDARG00000006316,64
ENSDARG00000006332,8
ENSDARG00000006341,12
ENSDARG00000006345,0
ENSDARG00000006350,0
ENSDARG00000006353,0
ENSDARG00000006356,1
ENSDARG00000006368,0
ENSDARG00000006370,0
ENSDARG00000006372,0
ENSDARG00000006383,11
ENSDARG00000006385,0
ENSDARG00000006389,9
ENSDARG00000006392,9
ENSDARG00000006395,46
ENSDARG00000006396,47
ENSDARG00000006397,23
ENSDARG00000006399,9
ENSDARG00000006408,5
ENSDARG00000006409,0
ENSDARG00000006413,2
ENSDARG00000006420,9
ENSDARG00000006422,0
ENSDARG00000006427,15
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,0
ENSDARG00000006468,1
ENSDARG00000006474,0
ENSDARG00000006477,7
ENSDARG00000006487,19
ENSDARG00000006491,0
ENSDARG00000006494,0
ENSDARG00000006497,38
ENSDARG00000006501,0
ENSDARG00000006508,1
ENSDARG00000006514,9
ENSDARG00000006522,0
ENSDARG00000006524,30
ENSDARG00000006526,244
ENSDARG00000006527,4
ENSDARG00000006544,0
ENSDARG00000006545,1
ENSDARG00000006546,0
ENSDARG00000006553,14
ENSDARG00000006560,0
ENSDARG00000006566,18
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,19
ENSDARG00000006585,29
ENSDARG00000006588,0
ENSDARG00000006598,0
ENSDARG00000006600,4
ENSDARG00000006601,9
ENSDARG00000006602,0
ENSDARG00000006603,7
ENSDARG00000006604,2
ENSDARG00000006607,4
ENSDARG00000006609,1
ENSDARG00000006615,1
ENSDARG00000006617,0
ENSDARG00000006621,21
ENSDARG00000006624,10
ENSDARG00000006636,4
ENSDARG00000006639,3
ENSDARG00000006640,0
ENSDARG00000006642,16
ENSDARG00000006666,0
ENSDARG00000006672,6
ENSDARG00000006677,7
ENSDARG00000006678,0
ENSDARG00000006683,34
ENSDARG00000006691,8
ENSDARG00000006712,12
ENSDARG00000006719,16
ENSDARG00000006747,42
