C6,Counts
ENSDARG00000001760,25
ENSDARG00000001767,7
ENSDARG00000001769,61
ENSDARG00000001771,0
ENSDARG00000001776,4
ENSDARG00000001777,113
ENSDARG00000001781,0
ENSDARG00000001782,4
ENSDARG00000001785,34
ENSDARG00000001788,121
ENSDARG00000001803,14
ENSDARG00000001804,0
ENSDARG00000001807,35
ENSDARG00000001817,40
ENSDARG00000001818,42
ENSDARG00000001825,0
ENSDARG00000001829,138
ENSDARG00000001835,332
ENSDARG00000001857,202
ENSDARG00000001859,15
ENSDARG00000001870,645
ENSDARG00000001873,28
ENSDARG00000001879,77
ENSDARG00000001880,19
ENSDARG00000001881,22
ENSDARG00000001882,15
ENSDARG00000001888,74
ENSDARG00000001889,152
ENSDARG00000001890,108
ENSDARG00000001891,13
ENSDARG00000001897,83
ENSDARG00000001898,16
ENSDARG00000001906,3
ENSDARG00000001909,5
ENSDARG00000001910,133
ENSDARG00000001912,6
ENSDARG00000001913,61
ENSDARG00000001929,36
ENSDARG00000001930,72
ENSDARG00000001933,8
ENSDARG00000001937,15
ENSDARG00000001939,27
ENSDARG00000001940,61
ENSDARG00000001950,781
ENSDARG00000001953,70
ENSDARG00000001968,203
ENSDARG00000001969,14
ENSDARG00000001971,26
ENSDARG00000001975,16
ENSDARG00000001976,5
ENSDARG00000001993,117
ENSDARG00000001994,439
ENSDARG00000001999,290
ENSDARG00000002002,5
ENSDARG00000002006,18
ENSDARG00000002013,41
ENSDARG00000002016,3
ENSDARG00000002020,36
ENSDARG00000002021,18
ENSDARG00000002026,49
ENSDARG00000002031,17
ENSDARG00000002037,9
ENSDARG00000002060,4
ENSDARG00000002071,60
ENSDARG00000002077,20
ENSDARG00000002082,100
ENSDARG00000002084,141
ENSDARG00000002097,0
ENSDARG00000002127,50
ENSDARG00000002128,16
ENSDARG00000002131,270
ENSDARG00000002165,5
ENSDARG00000002167,82
ENSDARG00000002168,17
ENSDARG00000002172,6
ENSDARG00000002174,5
ENSDARG00000002184,73
ENSDARG00000002190,106
ENSDARG00000002192,3
ENSDARG00000002193,1380
ENSDARG00000002194,0
ENSDARG00000002196,39
ENSDARG00000002197,48
ENSDARG00000002204,26
ENSDARG00000002210,6
ENSDARG00000002213,13
ENSDARG00000002215,37
ENSDARG00000002216,29
ENSDARG00000002217,107
ENSDARG00000002219,0
ENSDARG00000002220,11
ENSDARG00000002230,100
ENSDARG00000002231,11
ENSDARG00000002235,98
ENSDARG00000002240,41
ENSDARG00000002241,5
ENSDARG00000002249,31
ENSDARG00000002255,76
ENSDARG00000002259,0
ENSDARG00000002264,6
ENSDARG00000002267,16
ENSDARG00000002271,73
ENSDARG00000002285,26
ENSDARG00000002293,0
ENSDARG00000002295,2
ENSDARG00000002298,9
ENSDARG00000002299,0
ENSDARG00000002300,16
ENSDARG00000002304,4
ENSDARG00000002305,114
ENSDARG00000002311,2
ENSDARG00000002330,8
ENSDARG00000002332,89
ENSDARG00000002333,12
ENSDARG00000002336,143
ENSDARG00000002339,17
ENSDARG00000002344,497
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,31
ENSDARG00000002365,33
ENSDARG00000002369,108
ENSDARG00000002377,51
ENSDARG00000002385,22
ENSDARG00000002391,5
ENSDARG00000002394,0
ENSDARG00000002396,79
ENSDARG00000002401,56
ENSDARG00000002402,15
ENSDARG00000002403,62
ENSDARG00000002405,42
ENSDARG00000002406,0
ENSDARG00000002411,25
ENSDARG00000002445,19
ENSDARG00000002463,0
ENSDARG00000002467,4
ENSDARG00000002479,36
ENSDARG00000002483,5
ENSDARG00000002487,26
ENSDARG00000002494,46
ENSDARG00000002506,5
ENSDARG00000002507,22
ENSDARG00000002508,23
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,169
ENSDARG00000002533,16
ENSDARG00000002536,47
ENSDARG00000002538,95
ENSDARG00000002546,8
ENSDARG00000002549,7
ENSDARG00000002552,120
ENSDARG00000002564,60
ENSDARG00000002571,70
ENSDARG00000002576,12
ENSDARG00000002582,36
ENSDARG00000002587,261
ENSDARG00000002589,298
ENSDARG00000002591,6
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,55
ENSDARG00000002601,0
ENSDARG00000002607,27
ENSDARG00000002609,26
ENSDARG00000002613,0
ENSDARG00000002632,83
ENSDARG00000002634,1
ENSDARG00000002635,72
ENSDARG00000002642,15
ENSDARG00000002644,30
ENSDARG00000002656,62
ENSDARG00000002659,144
ENSDARG00000002663,26
ENSDARG00000002666,18
ENSDARG00000002670,46
ENSDARG00000002682,109
ENSDARG00000002685,0
ENSDARG00000002690,7
ENSDARG00000002696,329
ENSDARG00000002701,18
ENSDARG00000002707,0
ENSDARG00000002710,547
ENSDARG00000002720,12
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,130
ENSDARG00000002732,10
ENSDARG00000002745,159
ENSDARG00000002748,70
ENSDARG00000002750,41
ENSDARG00000002754,4
ENSDARG00000002758,501
ENSDARG00000002760,0
ENSDARG00000002764,2
ENSDARG00000002768,1871
ENSDARG00000002771,34
ENSDARG00000002779,0
ENSDARG00000002787,101
ENSDARG00000002790,141
ENSDARG00000002791,736
ENSDARG00000002792,98
ENSDARG00000002795,33
ENSDARG00000002797,0
ENSDARG00000002798,0
ENSDARG00000002816,73
ENSDARG00000002826,3
ENSDARG00000002830,1
ENSDARG00000002831,4
ENSDARG00000002840,134
ENSDARG00000002847,27
ENSDARG00000002872,5
ENSDARG00000002877,71
ENSDARG00000002880,102
ENSDARG00000002894,1
ENSDARG00000002897,17
ENSDARG00000002909,89
ENSDARG00000002912,30
ENSDARG00000002916,92
ENSDARG00000002917,38
ENSDARG00000002933,20
ENSDARG00000002937,76
ENSDARG00000002945,22
ENSDARG00000002947,5
ENSDARG00000002949,105
ENSDARG00000002952,38
ENSDARG00000002956,28
ENSDARG00000002959,0
ENSDARG00000002967,68
ENSDARG00000002968,88
ENSDARG00000002970,67
ENSDARG00000002971,10
ENSDARG00000002986,2
ENSDARG00000002988,133
ENSDARG00000002991,35
ENSDARG00000002994,60
ENSDARG00000003008,115
ENSDARG00000003017,35
ENSDARG00000003020,7
ENSDARG00000003021,23
ENSDARG00000003022,26
ENSDARG00000003027,3
ENSDARG00000003032,797
ENSDARG00000003035,152
ENSDARG00000003041,5
ENSDARG00000003046,57
ENSDARG00000003054,20
ENSDARG00000003058,45
ENSDARG00000003061,11
ENSDARG00000003068,65
ENSDARG00000003069,17
ENSDARG00000003077,11
ENSDARG00000003081,3505
ENSDARG00000003084,19
ENSDARG00000003085,16
ENSDARG00000003087,109
ENSDARG00000003090,0
ENSDARG00000003091,6
ENSDARG00000003098,248
ENSDARG00000003109,46
ENSDARG00000003113,146
ENSDARG00000003127,73
ENSDARG00000003132,10
ENSDARG00000003142,22
ENSDARG00000003144,1
ENSDARG00000003146,44
ENSDARG00000003151,251
ENSDARG00000003153,10
ENSDARG00000003157,53
ENSDARG00000003165,50
ENSDARG00000003167,42
ENSDARG00000003169,257
ENSDARG00000003175,19
ENSDARG00000003181,2
ENSDARG00000003189,132
ENSDARG00000003193,6
ENSDARG00000003197,0
ENSDARG00000003200,22
ENSDARG00000003203,24
ENSDARG00000003205,2
ENSDARG00000003206,21
ENSDARG00000003207,13
ENSDARG00000003208,21
ENSDARG00000003210,18
ENSDARG00000003213,181
ENSDARG00000003216,70
ENSDARG00000003217,62
ENSDARG00000003219,15
ENSDARG00000003229,0
ENSDARG00000003235,32
ENSDARG00000003244,12
ENSDARG00000003250,29
ENSDARG00000003251,3
ENSDARG00000003257,0
ENSDARG00000003259,0
ENSDARG00000003269,212
ENSDARG00000003270,20
ENSDARG00000003281,26
ENSDARG00000003287,9
ENSDARG00000003290,18
ENSDARG00000003293,153
ENSDARG00000003303,0
ENSDARG00000003307,77
ENSDARG00000003308,33
ENSDARG00000003311,52
ENSDARG00000003313,7
ENSDARG00000003320,87
ENSDARG00000003326,10
ENSDARG00000003328,9
ENSDARG00000003344,2
ENSDARG00000003373,1
ENSDARG00000003375,13
ENSDARG00000003380,17
ENSDARG00000003381,2
ENSDARG00000003382,46
ENSDARG00000003383,42
ENSDARG00000003395,10
ENSDARG00000003398,43
ENSDARG00000003399,0
ENSDARG00000003403,160
ENSDARG00000003411,34
ENSDARG00000003414,0
ENSDARG00000003420,4
ENSDARG00000003421,83
ENSDARG00000003429,150
ENSDARG00000003444,32
ENSDARG00000003446,20
ENSDARG00000003449,51
ENSDARG00000003462,84
ENSDARG00000003469,4
ENSDARG00000003475,0
ENSDARG00000003486,169
ENSDARG00000003487,97
ENSDARG00000003495,516
ENSDARG00000003512,443
ENSDARG00000003517,8
ENSDARG00000003519,6
ENSDARG00000003520,11
ENSDARG00000003523,0
ENSDARG00000003526,89
ENSDARG00000003527,28
ENSDARG00000003531,36
ENSDARG00000003533,4
ENSDARG00000003544,71
ENSDARG00000003553,0
ENSDARG00000003564,37
ENSDARG00000003570,101
ENSDARG00000003573,46
ENSDARG00000003576,13
ENSDARG00000003584,21
ENSDARG00000003592,3
ENSDARG00000003599,2900
ENSDARG00000003607,106
ENSDARG00000003615,2
ENSDARG00000003616,51
ENSDARG00000003631,87
ENSDARG00000003632,0
ENSDARG00000003635,20
ENSDARG00000003641,53
ENSDARG00000003642,24
ENSDARG00000003655,408
ENSDARG00000003675,7
ENSDARG00000003680,129
ENSDARG00000003681,342
ENSDARG00000003684,75
ENSDARG00000003693,50
ENSDARG00000003695,513
ENSDARG00000003697,0
ENSDARG00000003699,51
ENSDARG00000003701,0
ENSDARG00000003705,85
ENSDARG00000003706,17
ENSDARG00000003732,0
ENSDARG00000003749,23
ENSDARG00000003750,43
ENSDARG00000003751,66
ENSDARG00000003754,47
ENSDARG00000003757,9
ENSDARG00000003769,24
ENSDARG00000003776,63
ENSDARG00000003779,159
ENSDARG00000003789,287
ENSDARG00000003795,638
ENSDARG00000003797,5
ENSDARG00000003803,11
ENSDARG00000003808,63
ENSDARG00000003811,350
ENSDARG00000003818,28
ENSDARG00000003820,93
ENSDARG00000003822,11
ENSDARG00000003827,17
ENSDARG00000003829,103
ENSDARG00000003835,154
ENSDARG00000003841,20
ENSDARG00000003845,30
ENSDARG00000003846,9
ENSDARG00000003854,174
ENSDARG00000003860,50
ENSDARG00000003865,5
ENSDARG00000003866,71
ENSDARG00000003867,7
ENSDARG00000003869,35
ENSDARG00000003872,67
ENSDARG00000003877,205
ENSDARG00000003899,0
ENSDARG00000003900,7
ENSDARG00000003902,209
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,0
ENSDARG00000003910,96
ENSDARG00000003920,114
ENSDARG00000003925,4
ENSDARG00000003927,45
ENSDARG00000003931,35
ENSDARG00000003934,0
ENSDARG00000003938,50
ENSDARG00000003940,31
ENSDARG00000003941,17
ENSDARG00000003944,0
ENSDARG00000003952,177
ENSDARG00000003961,10
ENSDARG00000003963,118
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,12
ENSDARG00000003971,24
ENSDARG00000003973,3
ENSDARG00000003974,60
ENSDARG00000003977,26
ENSDARG00000003984,45
ENSDARG00000003989,63
ENSDARG00000003991,58
ENSDARG00000003994,25
ENSDARG00000003998,65
ENSDARG00000004015,0
ENSDARG00000004017,17
ENSDARG00000004018,6
ENSDARG00000004023,218
ENSDARG00000004034,133
ENSDARG00000004037,12
ENSDARG00000004046,27
ENSDARG00000004049,33
ENSDARG00000004051,0
ENSDARG00000004055,88
ENSDARG00000004059,15
ENSDARG00000004060,484
ENSDARG00000004074,150
ENSDARG00000004078,72
ENSDARG00000004082,20
ENSDARG00000004094,189
ENSDARG00000004105,44
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,10
ENSDARG00000004115,31
ENSDARG00000004130,21
ENSDARG00000004131,10
ENSDARG00000004132,227
ENSDARG00000004150,7
ENSDARG00000004151,19
ENSDARG00000004154,0
ENSDARG00000004158,10
ENSDARG00000004160,44
ENSDARG00000004161,103
ENSDARG00000004167,20
ENSDARG00000004169,95
ENSDARG00000004171,19
ENSDARG00000004173,187
ENSDARG00000004174,391
ENSDARG00000004176,22
ENSDARG00000004177,33
ENSDARG00000004184,169
ENSDARG00000004187,17
ENSDARG00000004189,56
ENSDARG00000004196,72
ENSDARG00000004199,9
ENSDARG00000004204,1
ENSDARG00000004211,23
ENSDARG00000004218,26
ENSDARG00000004219,12
ENSDARG00000004227,65
ENSDARG00000004232,10
ENSDARG00000004243,9
ENSDARG00000004246,214
ENSDARG00000004251,14
ENSDARG00000004256,0
ENSDARG00000004260,11
ENSDARG00000004261,75
ENSDARG00000004262,28
ENSDARG00000004270,20
ENSDARG00000004274,5
ENSDARG00000004280,29
ENSDARG00000004282,39
ENSDARG00000004291,68
ENSDARG00000004296,21
ENSDARG00000004297,133
ENSDARG00000004301,25
ENSDARG00000004302,42
ENSDARG00000004305,14
ENSDARG00000004306,30
ENSDARG00000004307,12
ENSDARG00000004308,4
ENSDARG00000004311,22
ENSDARG00000004318,2
ENSDARG00000004322,13
ENSDARG00000004325,18
ENSDARG00000004328,6
ENSDARG00000004336,112
ENSDARG00000004343,22
ENSDARG00000004358,15
ENSDARG00000004363,12
ENSDARG00000004372,32
ENSDARG00000004377,247
ENSDARG00000004378,15
ENSDARG00000004386,135
ENSDARG00000004392,15
ENSDARG00000004396,0
ENSDARG00000004402,10
ENSDARG00000004405,6
ENSDARG00000004406,3
ENSDARG00000004415,321
ENSDARG00000004427,6
ENSDARG00000004433,0
ENSDARG00000004436,1
ENSDARG00000004445,30
ENSDARG00000004447,0
ENSDARG00000004451,61
ENSDARG00000004452,523
ENSDARG00000004455,13
ENSDARG00000004459,0
ENSDARG00000004460,4
ENSDARG00000004470,42
ENSDARG00000004472,33
ENSDARG00000004473,6
ENSDARG00000004492,6
ENSDARG00000004497,11
ENSDARG00000004498,0
ENSDARG00000004502,15
ENSDARG00000004517,9
ENSDARG00000004525,15
ENSDARG00000004527,19
ENSDARG00000004529,0
ENSDARG00000004537,646
ENSDARG00000004539,20
ENSDARG00000004561,12
ENSDARG00000004574,15
ENSDARG00000004576,9
ENSDARG00000004580,72
ENSDARG00000004581,57
ENSDARG00000004586,3
ENSDARG00000004587,51
ENSDARG00000004588,477
ENSDARG00000004592,22
ENSDARG00000004594,22
ENSDARG00000004597,67
ENSDARG00000004598,0
ENSDARG00000004616,13
ENSDARG00000004618,15
ENSDARG00000004621,390
ENSDARG00000004627,1
ENSDARG00000004632,0
ENSDARG00000004633,12
ENSDARG00000004634,97
ENSDARG00000004635,97
ENSDARG00000004636,64
ENSDARG00000004643,31
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,42
ENSDARG00000004672,260
ENSDARG00000004680,22
ENSDARG00000004687,0
ENSDARG00000004692,97
ENSDARG00000004695,8
ENSDARG00000004696,16
ENSDARG00000004697,10
ENSDARG00000004702,120
ENSDARG00000004706,20
ENSDARG00000004712,10
ENSDARG00000004713,0
ENSDARG00000004714,114
ENSDARG00000004721,4
ENSDARG00000004724,52
ENSDARG00000004726,69
ENSDARG00000004735,290
ENSDARG00000004745,19
ENSDARG00000004748,65
ENSDARG00000004753,41
ENSDARG00000004754,79
ENSDARG00000004757,1556
ENSDARG00000004763,11
ENSDARG00000004771,3
ENSDARG00000004774,29
ENSDARG00000004782,388
ENSDARG00000004785,74
ENSDARG00000004789,130
ENSDARG00000004794,1
ENSDARG00000004796,167
ENSDARG00000004806,5
ENSDARG00000004823,0
ENSDARG00000004830,107
ENSDARG00000004836,125
ENSDARG00000004840,20
ENSDARG00000004843,74
ENSDARG00000004851,20
ENSDARG00000004861,31
ENSDARG00000004864,0
ENSDARG00000004866,38
ENSDARG00000004869,22
ENSDARG00000004870,4
ENSDARG00000004871,8
ENSDARG00000004874,0
ENSDARG00000004875,26
ENSDARG00000004877,261
ENSDARG00000004880,10
ENSDARG00000004889,0
ENSDARG00000004891,30
ENSDARG00000004898,0
ENSDARG00000004904,6
ENSDARG00000004906,136
ENSDARG00000004925,2
ENSDARG00000004930,177
ENSDARG00000004931,28
ENSDARG00000004932,13
ENSDARG00000004937,0
ENSDARG00000004939,23
ENSDARG00000004948,76
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,3
ENSDARG00000004956,11
ENSDARG00000004964,56
ENSDARG00000004979,40
ENSDARG00000004988,95
ENSDARG00000005002,0
ENSDARG00000005004,10
ENSDARG00000005010,0
ENSDARG00000005015,137
ENSDARG00000005023,156
ENSDARG00000005026,213
ENSDARG00000005034,35
ENSDARG00000005049,13
ENSDARG00000005050,0
ENSDARG00000005057,7
ENSDARG00000005058,30
ENSDARG00000005078,9
ENSDARG00000005085,17
ENSDARG00000005092,2
ENSDARG00000005095,1
ENSDARG00000005098,7
ENSDARG00000005104,34
ENSDARG00000005108,20
ENSDARG00000005112,148
ENSDARG00000005115,24
ENSDARG00000005122,105
ENSDARG00000005126,48
ENSDARG00000005128,7
ENSDARG00000005134,45
ENSDARG00000005139,48
ENSDARG00000005141,106
ENSDARG00000005150,34
ENSDARG00000005154,1
ENSDARG00000005159,29
ENSDARG00000005162,221
ENSDARG00000005163,4
ENSDARG00000005172,7
ENSDARG00000005176,1
ENSDARG00000005179,9
ENSDARG00000005185,68
ENSDARG00000005186,230
ENSDARG00000005191,603
ENSDARG00000005210,12
ENSDARG00000005216,27
ENSDARG00000005218,0
ENSDARG00000005220,15
ENSDARG00000005221,23
ENSDARG00000005230,39
ENSDARG00000005232,94
ENSDARG00000005236,727
ENSDARG00000005246,2
ENSDARG00000005251,6
ENSDARG00000005254,17
ENSDARG00000005271,8
ENSDARG00000005274,3
ENSDARG00000005284,10
ENSDARG00000005314,0
ENSDARG00000005315,116
ENSDARG00000005318,25
ENSDARG00000005320,10
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,9
ENSDARG00000005350,119
ENSDARG00000005355,63
ENSDARG00000005356,21
ENSDARG00000005359,117
ENSDARG00000005364,0
ENSDARG00000005368,120
ENSDARG00000005371,0
ENSDARG00000005372,31
ENSDARG00000005374,62
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,170
ENSDARG00000005397,156
ENSDARG00000005414,0
ENSDARG00000005416,82
ENSDARG00000005423,19
ENSDARG00000005425,26
ENSDARG00000005448,5
ENSDARG00000005451,202
ENSDARG00000005453,154
ENSDARG00000005454,70
ENSDARG00000005456,96
ENSDARG00000005458,43
ENSDARG00000005462,298
ENSDARG00000005463,32
ENSDARG00000005464,2
ENSDARG00000005468,74
ENSDARG00000005476,135
ENSDARG00000005479,450
ENSDARG00000005481,18
ENSDARG00000005482,941
ENSDARG00000005485,31
ENSDARG00000005500,15
ENSDARG00000005510,0
ENSDARG00000005513,1121
ENSDARG00000005518,0
ENSDARG00000005522,6
ENSDARG00000005525,31
ENSDARG00000005526,90
ENSDARG00000005536,90
ENSDARG00000005540,181
ENSDARG00000005541,9
ENSDARG00000005544,19
ENSDARG00000005547,50
ENSDARG00000005549,56
ENSDARG00000005551,19
ENSDARG00000005559,6
ENSDARG00000005560,192
ENSDARG00000005561,19
ENSDARG00000005565,39
ENSDARG00000005574,23
ENSDARG00000005576,5
ENSDARG00000005578,82
ENSDARG00000005586,27
ENSDARG00000005590,37
ENSDARG00000005595,8
ENSDARG00000005606,34
ENSDARG00000005612,12
ENSDARG00000005616,0
ENSDARG00000005619,19
ENSDARG00000005625,78
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,20
ENSDARG00000005640,0
ENSDARG00000005643,6
ENSDARG00000005645,138
ENSDARG00000005648,0
ENSDARG00000005651,15
ENSDARG00000005652,137
ENSDARG00000005670,100
ENSDARG00000005673,5
ENSDARG00000005675,34
ENSDARG00000005679,47
ENSDARG00000005690,47
ENSDARG00000005699,68
ENSDARG00000005704,38
ENSDARG00000005713,21
ENSDARG00000005716,16
ENSDARG00000005738,13
ENSDARG00000005739,44
ENSDARG00000005749,39
ENSDARG00000005754,311
ENSDARG00000005762,24
ENSDARG00000005772,29
ENSDARG00000005774,238
ENSDARG00000005775,355
ENSDARG00000005776,30
ENSDARG00000005780,4
ENSDARG00000005783,92
ENSDARG00000005786,0
ENSDARG00000005789,8
ENSDARG00000005791,713
ENSDARG00000005799,3
ENSDARG00000005800,33
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,98
ENSDARG00000005827,73
ENSDARG00000005828,14
ENSDARG00000005834,137
ENSDARG00000005840,56
ENSDARG00000005841,32
ENSDARG00000005842,15
ENSDARG00000005853,2
ENSDARG00000005861,411
ENSDARG00000005865,0
ENSDARG00000005867,140
ENSDARG00000005870,16
ENSDARG00000005883,71
ENSDARG00000005891,41
ENSDARG00000005894,0
ENSDARG00000005897,14
ENSDARG00000005908,44
ENSDARG00000005913,12
ENSDARG00000005915,273
ENSDARG00000005916,13
ENSDARG00000005924,204
ENSDARG00000005926,55
ENSDARG00000005927,35
ENSDARG00000005941,203
ENSDARG00000005942,10
ENSDARG00000005943,15
ENSDARG00000005945,76
ENSDARG00000005948,7
ENSDARG00000005972,9
ENSDARG00000005980,147
ENSDARG00000005989,90
ENSDARG00000005993,6
ENSDARG00000006003,41
ENSDARG00000006008,100
ENSDARG00000006010,12
ENSDARG00000006011,14
ENSDARG00000006019,125
ENSDARG00000006025,40
ENSDARG00000006029,0
ENSDARG00000006031,361
ENSDARG00000006038,69
ENSDARG00000006040,17
ENSDARG00000006044,8
ENSDARG00000006052,0
ENSDARG00000006060,235
ENSDARG00000006062,164
ENSDARG00000006065,19
ENSDARG00000006074,6
ENSDARG00000006079,7
ENSDARG00000006092,333
ENSDARG00000006093,0
ENSDARG00000006094,236
ENSDARG00000006109,0
ENSDARG00000006110,3
ENSDARG00000006112,63
ENSDARG00000006120,70
ENSDARG00000006124,269
ENSDARG00000006125,111
ENSDARG00000006128,260
ENSDARG00000006137,1
ENSDARG00000006151,0
ENSDARG00000006169,91
ENSDARG00000006174,0
ENSDARG00000006181,20
ENSDARG00000006192,37
ENSDARG00000006196,38
ENSDARG00000006200,585
ENSDARG00000006202,396
ENSDARG00000006206,0
ENSDARG00000006207,14
ENSDARG00000006215,42
ENSDARG00000006219,111
ENSDARG00000006220,95
ENSDARG00000006225,154
ENSDARG00000006235,81
ENSDARG00000006240,52
ENSDARG00000006242,389
ENSDARG00000006251,48
ENSDARG00000006253,14
ENSDARG00000006257,280
ENSDARG00000006260,727
ENSDARG00000006266,89
ENSDARG00000006272,46
ENSDARG00000006279,25
ENSDARG00000006283,99
ENSDARG00000006288,5
ENSDARG00000006290,27
ENSDARG00000006292,4
ENSDARG00000006299,9
ENSDARG00000006300,14
ENSDARG00000006301,83
ENSDARG00000006307,69
ENSDARG00000006308,7
ENSDARG00000006314,231
ENSDARG00000006316,340
ENSDARG00000006332,90
ENSDARG00000006341,0
ENSDARG00000006345,31
ENSDARG00000006350,0
ENSDARG00000006353,68
ENSDARG00000006356,48
ENSDARG00000006368,4
ENSDARG00000006370,29
ENSDARG00000006372,0
ENSDARG00000006383,77
ENSDARG00000006385,1
ENSDARG00000006389,68
ENSDARG00000006392,19
ENSDARG00000006395,277
ENSDARG00000006396,223
ENSDARG00000006397,76
ENSDARG00000006399,137
ENSDARG00000006408,62
ENSDARG00000006409,0
ENSDARG00000006413,69
ENSDARG00000006420,201
ENSDARG00000006422,33
ENSDARG00000006427,110
ENSDARG00000006434,2
ENSDARG00000006447,1
ENSDARG00000006456,17
ENSDARG00000006467,15
ENSDARG00000006468,0
ENSDARG00000006474,1
ENSDARG00000006477,65
ENSDARG00000006487,241
ENSDARG00000006491,8
ENSDARG00000006494,33
ENSDARG00000006497,481
ENSDARG00000006501,0
ENSDARG00000006508,41
ENSDARG00000006514,8
ENSDARG00000006522,2
ENSDARG00000006524,427
ENSDARG00000006526,403
ENSDARG00000006527,198
ENSDARG00000006544,0
ENSDARG00000006545,32
ENSDARG00000006546,66
ENSDARG00000006553,31
ENSDARG00000006560,6
ENSDARG00000006566,93
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,53
ENSDARG00000006585,49
ENSDARG00000006588,39
ENSDARG00000006598,1
ENSDARG00000006600,94
ENSDARG00000006601,43
ENSDARG00000006602,0
ENSDARG00000006603,43
ENSDARG00000006604,9
ENSDARG00000006607,22
ENSDARG00000006609,23
ENSDARG00000006615,59
ENSDARG00000006617,24
ENSDARG00000006621,54
ENSDARG00000006624,59
ENSDARG00000006636,76
ENSDARG00000006639,64
ENSDARG00000006640,24
ENSDARG00000006642,8
ENSDARG00000006666,0
ENSDARG00000006672,25
ENSDARG00000006677,15
ENSDARG00000006678,0
ENSDARG00000006683,47
ENSDARG00000006691,422
ENSDARG00000006712,50
ENSDARG00000006719,92
ENSDARG00000006747,216
