E3,Counts
ENSDARG00000002685,0
ENSDARG00000002690,43
ENSDARG00000002696,334
ENSDARG00000002701,4
ENSDARG00000002707,0
ENSDARG00000002710,2184
ENSDARG00000002720,12
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,159
ENSDARG00000002732,25
ENSDARG00000002745,280
ENSDARG00000002748,26
ENSDARG00000002750,27
ENSDARG00000002754,14
ENSDARG00000002758,812
ENSDARG00000002760,8
ENSDARG00000002764,12
ENSDARG00000002768,2378
ENSDARG00000002771,28
ENSDARG00000002779,0
ENSDARG00000002787,97
ENSDARG00000002790,196
ENSDARG00000002791,935
ENSDARG00000002792,110
ENSDARG00000002795,47
ENSDARG00000002797,0
ENSDARG00000002798,16
ENSDARG00000002816,8
ENSDARG00000002826,6
ENSDARG00000002830,4
ENSDARG00000002831,33
ENSDARG00000002840,61
ENSDARG00000002847,26
ENSDARG00000002872,5
ENSDARG00000002877,132
ENSDARG00000002880,83
ENSDARG00000002894,18
ENSDARG00000002897,21
ENSDARG00000002909,28
ENSDARG00000002912,60
ENSDARG00000002916,53
ENSDARG00000002917,12
ENSDARG00000002933,18
ENSDARG00000002937,75
ENSDARG00000002945,10
ENSDARG00000002947,25
ENSDARG00000002949,106
ENSDARG00000002952,65
ENSDARG00000002956,17
ENSDARG00000002959,0
ENSDARG00000002967,79
ENSDARG00000002968,78
ENSDARG00000002970,52
ENSDARG00000002971,25
ENSDARG00000002986,20
ENSDARG00000002988,148
ENSDARG00000002991,58
ENSDARG00000002994,54
ENSDARG00000003008,68
ENSDARG00000003017,20
ENSDARG00000003020,8
ENSDARG00000003021,23
ENSDARG00000003022,25
ENSDARG00000003027,0
ENSDARG00000003032,916
ENSDARG00000003035,504
ENSDARG00000003041,12
ENSDARG00000003046,38
ENSDARG00000003054,0
ENSDARG00000003058,26
ENSDARG00000003061,10
ENSDARG00000003068,64
ENSDARG00000003069,25
ENSDARG00000003077,0
ENSDARG00000003081,4640
ENSDARG00000003084,6
ENSDARG00000003085,14
ENSDARG00000003087,129
ENSDARG00000003090,0
ENSDARG00000003091,39
ENSDARG00000003098,386
ENSDARG00000003109,29
ENSDARG00000003113,246
ENSDARG00000003127,44
ENSDARG00000003132,38
ENSDARG00000003142,15
ENSDARG00000003144,8
ENSDARG00000003146,3
ENSDARG00000003151,281
ENSDARG00000003153,26
ENSDARG00000003157,42
ENSDARG00000003165,58
ENSDARG00000003167,24
ENSDARG00000003169,217
ENSDARG00000003175,39
ENSDARG00000003181,0
ENSDARG00000003189,130
ENSDARG00000003193,5
ENSDARG00000003197,0
ENSDARG00000003200,12
ENSDARG00000003203,51
ENSDARG00000003205,12
ENSDARG00000003206,27
ENSDARG00000003207,21
ENSDARG00000003208,18
ENSDARG00000003210,5
ENSDARG00000003213,213
ENSDARG00000003216,133
ENSDARG00000003217,57
ENSDARG00000003219,33
ENSDARG00000003229,0
ENSDARG00000003235,19
ENSDARG00000003244,8
ENSDARG00000003250,21
ENSDARG00000003251,3
ENSDARG00000003257,14
ENSDARG00000003259,14
ENSDARG00000003269,140
ENSDARG00000003270,25
ENSDARG00000003281,51
ENSDARG00000003287,23
ENSDARG00000003290,13
ENSDARG00000003293,94
ENSDARG00000003303,0
ENSDARG00000003307,36
ENSDARG00000003308,50
ENSDARG00000003311,41
ENSDARG00000003313,6
ENSDARG00000003320,69
ENSDARG00000003326,7
ENSDARG00000003328,26
ENSDARG00000003344,6
ENSDARG00000003373,10
ENSDARG00000003375,11
ENSDARG00000003380,0
ENSDARG00000003381,30
ENSDARG00000003382,13
ENSDARG00000003383,51
ENSDARG00000003395,20
ENSDARG00000003398,9
ENSDARG00000003399,3
ENSDARG00000003403,113
ENSDARG00000003411,10
ENSDARG00000003414,0
ENSDARG00000003420,10
ENSDARG00000003421,81
ENSDARG00000003429,33
ENSDARG00000003444,14
ENSDARG00000003446,16
ENSDARG00000003449,45
ENSDARG00000003462,128
ENSDARG00000003469,18
ENSDARG00000003475,10
ENSDARG00000003486,166
ENSDARG00000003487,102
ENSDARG00000003495,71
ENSDARG00000003512,271
ENSDARG00000003517,16
ENSDARG00000003519,28
ENSDARG00000003520,41
ENSDARG00000003523,5
ENSDARG00000003526,168
ENSDARG00000003527,57
ENSDARG00000003531,78
ENSDARG00000003533,0
ENSDARG00000003544,51
ENSDARG00000003553,0
ENSDARG00000003564,21
ENSDARG00000003570,241
ENSDARG00000003573,53
ENSDARG00000003576,39
ENSDARG00000003584,41
ENSDARG00000003592,11
ENSDARG00000003599,2311
ENSDARG00000003607,68
ENSDARG00000003615,38
ENSDARG00000003616,81
ENSDARG00000003631,147
ENSDARG00000003632,7
ENSDARG00000003635,5
ENSDARG00000003641,45
ENSDARG00000003642,30
ENSDARG00000003655,224
ENSDARG00000003675,5
ENSDARG00000003680,222
ENSDARG00000003681,269
ENSDARG00000003684,56
ENSDARG00000003693,79
ENSDARG00000003695,468
ENSDARG00000003697,2
ENSDARG00000003699,86
ENSDARG00000003701,1
ENSDARG00000003705,61
ENSDARG00000003706,6
ENSDARG00000003732,21
ENSDARG00000003749,29
ENSDARG00000003750,45
ENSDARG00000003751,63
ENSDARG00000003754,62
ENSDARG00000003757,24
ENSDARG00000003769,23
ENSDARG00000003776,72
ENSDARG00000003779,193
ENSDARG00000003789,100
ENSDARG00000003795,872
ENSDARG00000003797,15
ENSDARG00000003803,8
ENSDARG00000003808,120
ENSDARG00000003811,376
ENSDARG00000003818,65
ENSDARG00000003820,95
ENSDARG00000003822,15
ENSDARG00000003827,20
ENSDARG00000003829,119
ENSDARG00000003835,287
ENSDARG00000003841,3
ENSDARG00000003845,36
ENSDARG00000003846,8
ENSDARG00000003854,190
ENSDARG00000003860,47
ENSDARG00000003865,11
ENSDARG00000003866,74
ENSDARG00000003867,0
ENSDARG00000003869,38
ENSDARG00000003872,32
ENSDARG00000003877,112
ENSDARG00000003899,0
ENSDARG00000003900,2
ENSDARG00000003902,441
ENSDARG00000003903,6
ENSDARG00000003904,1
ENSDARG00000003909,14
ENSDARG00000003910,100
ENSDARG00000003920,148
ENSDARG00000003925,0
ENSDARG00000003927,66
ENSDARG00000003931,62
ENSDARG00000003934,22
ENSDARG00000003938,130
ENSDARG00000003940,54
ENSDARG00000003941,34
ENSDARG00000003944,0
ENSDARG00000003952,297
ENSDARG00000003961,22
ENSDARG00000003963,88
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,23
ENSDARG00000003971,8
ENSDARG00000003973,19
ENSDARG00000003974,43
ENSDARG00000003977,21
ENSDARG00000003984,37
ENSDARG00000003989,72
ENSDARG00000003991,98
ENSDARG00000003994,13
ENSDARG00000003998,11
ENSDARG00000004015,2
ENSDARG00000004017,32
ENSDARG00000004018,1
ENSDARG00000004023,178
ENSDARG00000004034,109
ENSDARG00000004037,44
ENSDARG00000004046,8
ENSDARG00000004049,45
ENSDARG00000004051,4
ENSDARG00000004055,118
ENSDARG00000004059,0
ENSDARG00000004060,432
ENSDARG00000004074,93
ENSDARG00000004078,31
ENSDARG00000004082,7
ENSDARG00000004094,160
ENSDARG00000004105,69
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,13
ENSDARG00000004115,34
ENSDARG00000004130,3
ENSDARG00000004131,0
ENSDARG00000004132,520
ENSDARG00000004150,11
ENSDARG00000004151,23
ENSDARG00000004154,0
ENSDARG00000004158,25
ENSDARG00000004160,66
ENSDARG00000004161,81
ENSDARG00000004167,12
ENSDARG00000004169,82
ENSDARG00000004171,8
ENSDARG00000004173,243
ENSDARG00000004174,342
ENSDARG00000004176,6
ENSDARG00000004177,46
ENSDARG00000004184,105
ENSDARG00000004187,12
ENSDARG00000004189,61
ENSDARG00000004196,93
ENSDARG00000004199,4
ENSDARG00000004204,5
ENSDARG00000004211,43
ENSDARG00000004218,26
ENSDARG00000004219,0
ENSDARG00000004227,21
ENSDARG00000004232,94
ENSDARG00000004243,0
ENSDARG00000004246,203
ENSDARG00000004251,25
ENSDARG00000004256,7
ENSDARG00000004260,13
ENSDARG00000004261,152
ENSDARG00000004262,48
ENSDARG00000004270,26
ENSDARG00000004274,14
ENSDARG00000004280,45
ENSDARG00000004282,16
ENSDARG00000004291,33
ENSDARG00000004296,111
ENSDARG00000004297,149
ENSDARG00000004301,21
ENSDARG00000004302,23
ENSDARG00000004305,21
ENSDARG00000004306,8
ENSDARG00000004307,6
ENSDARG00000004308,12
ENSDARG00000004311,12
ENSDARG00000004318,8
ENSDARG00000004322,5
ENSDARG00000004325,19
ENSDARG00000004328,0
ENSDARG00000004336,94
ENSDARG00000004343,34
ENSDARG00000004358,38
ENSDARG00000004363,6
ENSDARG00000004372,47
ENSDARG00000004377,165
ENSDARG00000004378,13
ENSDARG00000004386,66
ENSDARG00000004392,20
ENSDARG00000004396,16
ENSDARG00000004402,15
ENSDARG00000004405,15
ENSDARG00000004406,24
ENSDARG00000004415,104
ENSDARG00000004427,0
ENSDARG00000004433,6
ENSDARG00000004436,0
ENSDARG00000004445,35
ENSDARG00000004447,2
ENSDARG00000004451,13
ENSDARG00000004452,319
ENSDARG00000004455,0
ENSDARG00000004459,1
ENSDARG00000004460,13
ENSDARG00000004470,133
ENSDARG00000004472,16
ENSDARG00000004473,16
ENSDARG00000004492,12
ENSDARG00000004497,6
ENSDARG00000004498,1
ENSDARG00000004502,66
ENSDARG00000004517,19
ENSDARG00000004525,26
ENSDARG00000004527,9
ENSDARG00000004529,3
ENSDARG00000004537,421
ENSDARG00000004539,38
ENSDARG00000004561,1
ENSDARG00000004574,18
ENSDARG00000004576,23
ENSDARG00000004580,36
ENSDARG00000004581,86
ENSDARG00000004586,1
ENSDARG00000004587,12
ENSDARG00000004588,331
ENSDARG00000004592,18
ENSDARG00000004594,51
ENSDARG00000004597,32
ENSDARG00000004598,0
ENSDARG00000004616,11
ENSDARG00000004618,4
ENSDARG00000004621,202
ENSDARG00000004627,1
ENSDARG00000004632,21
ENSDARG00000004633,3
ENSDARG00000004634,695
ENSDARG00000004635,85
ENSDARG00000004636,56
ENSDARG00000004643,28
ENSDARG00000004647,2
ENSDARG00000004648,0
ENSDARG00000004658,121
ENSDARG00000004672,172
ENSDARG00000004680,27
ENSDARG00000004687,55
ENSDARG00000004692,115
ENSDARG00000004695,11
ENSDARG00000004696,50
ENSDARG00000004697,15
ENSDARG00000004702,74
ENSDARG00000004706,36
ENSDARG00000004712,33
ENSDARG00000004713,2
ENSDARG00000004714,133
ENSDARG00000004721,0
ENSDARG00000004724,48
ENSDARG00000004726,51
ENSDARG00000004735,339
ENSDARG00000004745,29
ENSDARG00000004748,62
ENSDARG00000004753,85
ENSDARG00000004754,159
ENSDARG00000004757,1753
ENSDARG00000004763,7
ENSDARG00000004771,14
ENSDARG00000004774,54
ENSDARG00000004782,229
ENSDARG00000004785,183
ENSDARG00000004789,77
ENSDARG00000004794,0
ENSDARG00000004796,137
ENSDARG00000004806,2
ENSDARG00000004823,0
ENSDARG00000004830,136
ENSDARG00000004836,132
ENSDARG00000004840,21
ENSDARG00000004843,62
ENSDARG00000004851,2
ENSDARG00000004861,18
ENSDARG00000004864,0
ENSDARG00000004866,63
ENSDARG00000004869,24
ENSDARG00000004870,23
ENSDARG00000004871,2
ENSDARG00000004874,1
ENSDARG00000004875,35
ENSDARG00000004877,138
ENSDARG00000004880,20
ENSDARG00000004889,1
ENSDARG00000004891,47
ENSDARG00000004898,0
ENSDARG00000004904,26
ENSDARG00000004906,98
ENSDARG00000004925,2
ENSDARG00000004930,182
ENSDARG00000004931,18
ENSDARG00000004932,4
ENSDARG00000004937,12
ENSDARG00000004939,20
ENSDARG00000004948,146
ENSDARG00000004952,0
ENSDARG00000004953,3
ENSDARG00000004954,35
ENSDARG00000004956,21
ENSDARG00000004964,85
ENSDARG00000004979,46
ENSDARG00000004988,69
ENSDARG00000005002,10
ENSDARG00000005004,11
ENSDARG00000005010,0
ENSDARG00000005015,171
ENSDARG00000005023,22
ENSDARG00000005026,141
ENSDARG00000005034,34
ENSDARG00000005049,5
ENSDARG00000005050,3
ENSDARG00000005057,10
ENSDARG00000005058,34
ENSDARG00000005078,36
ENSDARG00000005085,35
ENSDARG00000005092,17
ENSDARG00000005095,14
ENSDARG00000005098,9
ENSDARG00000005104,54
ENSDARG00000005108,47
ENSDARG00000005112,487
ENSDARG00000005115,9
ENSDARG00000005122,184
ENSDARG00000005126,29
ENSDARG00000005128,33
ENSDARG00000005134,38
ENSDARG00000005139,32
ENSDARG00000005141,53
ENSDARG00000005150,23
ENSDARG00000005154,10
ENSDARG00000005159,37
ENSDARG00000005162,335
ENSDARG00000005163,32
ENSDARG00000005172,6
ENSDARG00000005176,4
ENSDARG00000005179,48
ENSDARG00000005185,294
ENSDARG00000005186,140
ENSDARG00000005191,624
ENSDARG00000005210,38
ENSDARG00000005216,28
ENSDARG00000005218,0
ENSDARG00000005220,21
ENSDARG00000005221,28
ENSDARG00000005230,106
ENSDARG00000005232,43
ENSDARG00000005236,450
ENSDARG00000005246,5
ENSDARG00000005251,24
ENSDARG00000005254,55
ENSDARG00000005271,5
ENSDARG00000005274,3
ENSDARG00000005284,0
ENSDARG00000005314,0
ENSDARG00000005315,125
ENSDARG00000005318,17
ENSDARG00000005320,34
ENSDARG00000005327,0
ENSDARG00000005332,8
ENSDARG00000005335,2
ENSDARG00000005343,26
ENSDARG00000005350,110
ENSDARG00000005355,62
ENSDARG00000005356,50
ENSDARG00000005359,153
ENSDARG00000005364,1
ENSDARG00000005368,130
ENSDARG00000005371,4
ENSDARG00000005372,30
ENSDARG00000005374,63
ENSDARG00000005382,8
ENSDARG00000005392,0
ENSDARG00000005394,52
ENSDARG00000005397,110
ENSDARG00000005414,0
ENSDARG00000005416,58
ENSDARG00000005423,47
ENSDARG00000005425,105
ENSDARG00000005448,9
ENSDARG00000005451,206
ENSDARG00000005453,72
ENSDARG00000005454,29
ENSDARG00000005456,76
ENSDARG00000005458,74
ENSDARG00000005462,23
ENSDARG00000005463,82
ENSDARG00000005464,11
ENSDARG00000005468,59
ENSDARG00000005476,134
ENSDARG00000005479,242
ENSDARG00000005481,44
ENSDARG00000005482,120
ENSDARG00000005485,9
ENSDARG00000005500,11
ENSDARG00000005510,3
ENSDARG00000005513,1427
ENSDARG00000005518,1
ENSDARG00000005522,0
ENSDARG00000005525,22
ENSDARG00000005526,59
ENSDARG00000005536,202
ENSDARG00000005540,243
ENSDARG00000005541,16
ENSDARG00000005544,16
ENSDARG00000005547,14
ENSDARG00000005549,25
ENSDARG00000005551,57
ENSDARG00000005559,15
ENSDARG00000005560,114
ENSDARG00000005561,9
ENSDARG00000005565,56
ENSDARG00000005574,14
ENSDARG00000005576,194
ENSDARG00000005578,127
ENSDARG00000005586,20
ENSDARG00000005590,53
ENSDARG00000005595,2
ENSDARG00000005606,45
ENSDARG00000005612,17
ENSDARG00000005616,15
ENSDARG00000005619,1
ENSDARG00000005625,78
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,62
ENSDARG00000005640,5
ENSDARG00000005643,11
ENSDARG00000005645,147
ENSDARG00000005648,19
ENSDARG00000005651,17
ENSDARG00000005652,172
ENSDARG00000005670,44
ENSDARG00000005673,11
ENSDARG00000005675,22
ENSDARG00000005679,23
ENSDARG00000005690,23
ENSDARG00000005699,43
ENSDARG00000005704,70
ENSDARG00000005713,54
ENSDARG00000005716,19
ENSDARG00000005738,8
ENSDARG00000005739,18
ENSDARG00000005749,42
ENSDARG00000005754,711
ENSDARG00000005762,60
ENSDARG00000005772,17
ENSDARG00000005774,288
ENSDARG00000005775,304
ENSDARG00000005776,20
ENSDARG00000005780,4
ENSDARG00000005783,66
ENSDARG00000005786,12
ENSDARG00000005789,44
ENSDARG00000005791,614
ENSDARG00000005799,8
ENSDARG00000005800,61
ENSDARG00000005814,0
ENSDARG00000005821,7
ENSDARG00000005823,87
ENSDARG00000005827,135
ENSDARG00000005828,2
ENSDARG00000005834,90
ENSDARG00000005840,147
ENSDARG00000005841,81
ENSDARG00000005842,33
ENSDARG00000005853,0
ENSDARG00000005861,263
ENSDARG00000005865,0
ENSDARG00000005867,124
ENSDARG00000005870,22
ENSDARG00000005883,69
ENSDARG00000005891,70
ENSDARG00000005894,59
ENSDARG00000005897,15
ENSDARG00000005908,23
ENSDARG00000005913,21
ENSDARG00000005915,71
ENSDARG00000005916,21
ENSDARG00000005924,155
ENSDARG00000005926,28
ENSDARG00000005927,73
ENSDARG00000005941,205
ENSDARG00000005942,2
ENSDARG00000005943,15
ENSDARG00000005945,82
ENSDARG00000005948,18
ENSDARG00000005972,25
ENSDARG00000005980,100
ENSDARG00000005989,13
ENSDARG00000005993,9
ENSDARG00000006003,45
ENSDARG00000006008,45
ENSDARG00000006010,27
ENSDARG00000006011,17
ENSDARG00000006019,89
ENSDARG00000006025,23
ENSDARG00000006029,10
ENSDARG00000006031,545
ENSDARG00000006038,20
ENSDARG00000006040,15
ENSDARG00000006044,10
ENSDARG00000006052,0
ENSDARG00000006060,238
ENSDARG00000006062,126
ENSDARG00000006065,8
ENSDARG00000006074,15
ENSDARG00000006079,3
ENSDARG00000006092,421
ENSDARG00000006093,14
ENSDARG00000006094,189
ENSDARG00000006109,0
ENSDARG00000006110,4
ENSDARG00000006112,131
ENSDARG00000006120,49
ENSDARG00000006124,237
ENSDARG00000006125,98
ENSDARG00000006128,118
ENSDARG00000006137,2
ENSDARG00000006151,5
ENSDARG00000006169,92
ENSDARG00000006174,0
ENSDARG00000006181,24
ENSDARG00000006192,55
ENSDARG00000006196,37
ENSDARG00000006200,699
ENSDARG00000006202,271
ENSDARG00000006206,8
ENSDARG00000006207,9
ENSDARG00000006215,116
ENSDARG00000006219,142
ENSDARG00000006220,190
ENSDARG00000006225,114
ENSDARG00000006235,27
ENSDARG00000006240,8
ENSDARG00000006242,319
ENSDARG00000006251,145
ENSDARG00000006253,39
ENSDARG00000006257,276
ENSDARG00000006260,827
ENSDARG00000006266,154
ENSDARG00000006272,72
ENSDARG00000006279,33
ENSDARG00000006283,208
ENSDARG00000006288,11
ENSDARG00000006290,46
ENSDARG00000006292,1
ENSDARG00000006299,120
ENSDARG00000006300,31
ENSDARG00000006301,82
ENSDARG00000006307,25
ENSDARG00000006308,5
ENSDARG00000006314,244
ENSDARG00000006316,544
ENSDARG00000006332,189
ENSDARG00000006341,17
ENSDARG00000006345,44
ENSDARG00000006350,0
ENSDARG00000006353,54
ENSDARG00000006356,24
ENSDARG00000006368,4
ENSDARG00000006370,22
ENSDARG00000006372,1
ENSDARG00000006383,74
ENSDARG00000006385,21
ENSDARG00000006389,108
ENSDARG00000006392,16
ENSDARG00000006395,292
ENSDARG00000006396,112
ENSDARG00000006397,147
ENSDARG00000006399,123
ENSDARG00000006408,79
ENSDARG00000006409,1
ENSDARG00000006413,38
ENSDARG00000006420,119
ENSDARG00000006422,95
ENSDARG00000006427,423
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,12
ENSDARG00000006467,38
ENSDARG00000006468,6
ENSDARG00000006474,14
ENSDARG00000006477,80
ENSDARG00000006487,229
ENSDARG00000006491,27
ENSDARG00000006494,50
ENSDARG00000006497,324
ENSDARG00000006501,4
ENSDARG00000006508,47
ENSDARG00000006514,63
ENSDARG00000006522,5
ENSDARG00000006524,333
ENSDARG00000006526,1104
ENSDARG00000006527,99
ENSDARG00000006544,0
ENSDARG00000006545,24
ENSDARG00000006546,107
ENSDARG00000006553,26
ENSDARG00000006560,0
ENSDARG00000006566,69
ENSDARG00000006567,6
ENSDARG00000006568,0
ENSDARG00000006577,10
ENSDARG00000006580,0
ENSDARG00000006584,145
ENSDARG00000006585,27
ENSDARG00000006588,97
ENSDARG00000006598,12
ENSDARG00000006600,57
ENSDARG00000006601,22
ENSDARG00000006602,1
ENSDARG00000006603,95
ENSDARG00000006604,13
ENSDARG00000006607,14
ENSDARG00000006609,49
ENSDARG00000006615,43
ENSDARG00000006617,31
ENSDARG00000006621,42
ENSDARG00000006624,41
ENSDARG00000006636,31
ENSDARG00000006639,25
ENSDARG00000006640,16
ENSDARG00000006642,30
ENSDARG00000006666,0
ENSDARG00000006672,40
ENSDARG00000006677,63
ENSDARG00000006678,7
ENSDARG00000006683,34
ENSDARG00000006691,519
ENSDARG00000006712,16
ENSDARG00000006719,68
ENSDARG00000006747,185
