Chemical,Dose,estimate,SE.x,df.x,t.ratio,p.value,adj.p.value,Group_1,contrast_1,Group,emmean,SE.y,df.y,lower.CL,upper.CL,.group,mean_flu,percent15,sd,legacy_group,keep,percent_difference,percent_difference_mean_flu
4-TPP,Dose_3,9.361499999999998,2.92363711125942,4,3.2020047782083765,0.06911486029704206,0.16606303634647535,B,A,A,7.579999999999999,1.849070464674976,4,0.29370673805711967,14.866293261942879,a,12.516,7.7279,5.339070643223718, a,TRUE,123.50263852242742,74.79626078619366
4-TPP,Dose_3,9.361499999999998,2.92363711125942,4,3.2020047782083765,0.06911486029704206,0.16606303634647535,B,A,B,16.941499999999998,2.2646395684523393,4,8.017649695980364,25.865350304019632,a,12.516,7.7279,5.339070643223718, a,TRUE,55.25779889620163,74.79626078619366
4-TPP,Dose_3,1.4469999999999992,3.2026839915920515,4,0.45180854676851734,0.8963486472421811,0.8963486472421811,B,C,C,15.494499999999999,2.2646395684523393,4,6.570649695980364,24.418350304019633,a,12.516,7.7279,5.339070643223718, a,TRUE,9.3387976378715,11.561201661872795
4-TPP,Dose_3,1.4469999999999992,3.2026839915920515,4,0.45180854676851734,0.8963486472421811,0.8963486472421811,B,C,B,16.941499999999998,2.2646395684523393,4,8.017649695980364,25.865350304019632,a,12.516,7.7279,5.339070643223718, a,TRUE,8.541156332083933,11.561201661872795
4-TPP,Dose_4,3.973333333333331,3.843767711792977,6,1.0337079738567023,0.5846919583000495,0.8770379374500743,B,A,A,6.127333333333335,2.7179542143147133,6,-2.770837725396741,15.02550439206341,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,64.84604504406478,44.177054121832775
4-TPP,Dose_4,3.973333333333331,3.843767711792977,6,1.0337079738567023,0.5846919583000495,0.8770379374500743,B,A,B,10.100666666666665,2.7179542143147133,6,1.202495607936589,18.99883772539674,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,39.337337469473944,44.177054121832775
4-TPP,Dose_4,4.627,3.843767711792978,6,1.203766810830947,0.4934597662737158,0.8770379374500743,C,A,A,6.127333333333335,2.7179542143147133,6,-2.770837725396741,15.02550439206341,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,75.5140898705255,51.44477250546653
4-TPP,Dose_4,4.627,3.843767711792978,6,1.203766810830947,0.4934597662737158,0.8770379374500743,C,A,C,10.754333333333335,2.7179542143147137,6,1.856162274603257,19.652504392063413,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,43.02451724886092,51.44477250546653
4-TPP,Dose_4,0.6536666666666688,3.8437677117929776,6,0.17005883697424504,0.9842248224502077,0.9842248224502077,C,B,B,10.100666666666665,2.7179542143147133,6,1.202495607936589,18.99883772539674,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,6.4715200316810995,7.267718383633759
4-TPP,Dose_4,0.6536666666666688,3.8437677117929776,6,0.17005883697424504,0.9842248224502077,0.9842248224502077,C,B,C,10.754333333333335,2.7179542143147137,6,1.856162274603257,19.652504392063413,a,8.994111111111112,5.6091999999999995,4.617828749651844, a,TRUE,6.078170039983902,7.267718383633759
4-TPP,Dose_5,3.1870000000000025,2.0771440685425464,6,1.5343182248481204,0.34147438752774306,0.34147438752774306,A,C,C,3.600333333333333,1.4687626563678495,6,-1.2081734811683646,8.408840147835031,a,7.023888888888889,2.7660000000000005,3.780708612298905, a ,TRUE,88.51958152022968,45.37372459068262
4-TPP,Dose_5,3.1870000000000025,2.0771440685425464,6,1.5343182248481204,0.34147438752774306,0.34147438752774306,A,C,A,6.787333333333335,1.4687626563678493,6,1.9788265188316387,11.595840147835032,a,7.023888888888889,2.7660000000000005,3.780708612298905, ab,TRUE,46.95511246439448,45.37372459068262
4-TPP,Dose_5,7.083666666666666,2.0771440685425464,6,3.410291454476245,0.03303453611552232,0.09910360834656695,B,C,C,3.600333333333333,1.4687626563678495,6,-1.2081734811683646,8.408840147835031,a,7.023888888888889,2.7660000000000005,3.780708612298905, a ,TRUE,196.750300898065,100.85106382978721
4-TPP,Dose_5,7.083666666666666,2.0771440685425464,6,3.410291454476245,0.03303453611552232,0.09910360834656695,B,C,B,10.684,1.4687626563678493,6,5.875493185498303,15.492506814501695,a,7.023888888888889,2.7660000000000005,3.780708612298905,  b,TRUE,66.3016348433795,100.85106382978721
4-TPP,Dose_5,3.896666666666664,2.077144068542546,6,1.8759732296281253,0.22545782418974436,0.33818673628461654,B,A,A,6.787333333333335,1.4687626563678493,6,1.9788265188316387,11.595840147835032,a,7.023888888888889,2.7660000000000005,3.780708612298905, ab,TRUE,57.41086337294955,55.47733923910461
4-TPP,Dose_5,3.896666666666664,2.077144068542546,6,1.8759732296281253,0.22545782418974436,0.33818673628461654,B,A,B,10.684,1.4687626563678493,6,5.875493185498303,15.492506814501695,a,7.023888888888889,2.7660000000000005,3.780708612298905,  b,TRUE,36.47198302758016,55.47733923910461
4-TPP,Dose_6,1.8586666666666667,2.7873029443717994,6,0.6668333883188904,0.7902589598375581,0.9128697652964595,B,C,C,3.7113333333333336,1.9709208131865297,6,-2.7411633447120454,10.163830011378712,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,50.08083348302497,34.86380025426731
4-TPP,Dose_6,1.8586666666666667,2.7873029443717994,6,0.6668333883188904,0.7902589598375581,0.9128697652964595,B,C,B,5.57,1.9709208131865292,6,-0.8824966780453769,12.022496678045378,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,33.36923997606224,34.86380025426731
4-TPP,Dose_6,3.000999999999999,2.7873029443718,6,1.0766680407164575,0.5610263800196214,0.9128697652964595,A,C,C,3.7113333333333336,1.9709208131865297,6,-2.7411633447120454,10.163830011378712,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,80.86042751931018,56.291031866780585
4-TPP,Dose_6,3.000999999999999,2.7873029443718,6,1.0766680407164575,0.5610263800196214,0.9128697652964595,A,C,A,6.712333333333333,1.9709208131865292,6,0.2598366552879554,13.16483001137871,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,44.70874509609176,56.291031866780585
4-TPP,Dose_6,1.1423333333333323,2.787302944371799,6,0.4098346523975674,0.9128697652964595,0.9128697652964595,A,B,B,5.57,1.9709208131865292,6,-0.8824966780453769,12.022496678045378,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,20.50867743865947,21.427231612513268
4-TPP,Dose_6,1.1423333333333323,2.787302944371799,6,0.4098346523975674,0.9128697652964595,0.9128697652964595,A,B,A,6.712333333333333,1.9709208131865292,6,0.2598366552879554,13.16483001137871,a,5.331222222222222,2.4122,3.2343292881901253, a,TRUE,17.0184237969906,21.427231612513268
4C3MP,Dose_1,1.6390000000000007,2.2549371182823283,6,0.7268495368280999,0.7575775408671229,0.9991922756697658,C,A,A,10.612999999999998,1.594481327486686,6,5.392909268815697,15.8330907311843,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,15.443324225007077,13.967427326957683
4C3MP,Dose_1,1.6390000000000007,2.2549371182823283,6,0.7268495368280999,0.7575775408671229,0.9991922756697658,C,A,C,12.251999999999999,1.5944813274866867,6,7.0319092688156966,17.472090731184302,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,13.37740777015998,13.967427326957683
4C3MP,Dose_1,1.7253333333333336,2.254937118282328,6,0.7651358964047681,0.736293444934807,0.9991922756697658,B,A,A,10.612999999999998,1.594481327486686,6,5.392909268815697,15.8330907311843,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,16.25679198467289,14.703153110500903
4C3MP,Dose_1,1.7253333333333336,2.254937118282328,6,0.7651358964047681,0.736293444934807,0.9991922756697658,B,A,B,12.338333333333331,1.594481327486686,6,7.118242602149031,17.55842406451763,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,13.98352019451574,14.703153110500903
4C3MP,Dose_1,0.08633333333333293,2.2549371182823283,6,0.03828635957666807,0.9991922756697658,0.9991922756697658,B,C,C,12.251999999999999,1.5944813274866867,6,7.0319092688156966,17.472090731184302,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,0.7046468603765339,0.7357257835432216
4C3MP,Dose_1,0.08633333333333293,2.2549371182823283,6,0.03828635957666807,0.9991922756697658,0.9991922756697658,B,C,B,12.338333333333331,1.594481327486686,6,7.118242602149031,17.55842406451763,a,11.734444444444444,8.97,2.535577405203355, a,TRUE,0.699716331217071,0.7357257835432216
4C3MP,Dose_2,0.1300000000000007,2.1071475892691915,6,0.06169477670289235,0.9979044616775004,0.9979044616775004,A,C,C,4.308000000000001,1.4899783493331316,6,-0.5699637847995485,9.18596378479955,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,3.0176415970287995,2.267266103402849
4C3MP,Dose_2,0.1300000000000007,2.1071475892691915,6,0.06169477670289235,0.9979044616775004,0.9979044616775004,A,C,A,4.4380000000000015,1.489978349333131,6,-0.439963784799545,9.315963784799548,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,2.9292474087426914,2.267266103402849
4C3MP,Dose_2,4.147333333333335,2.1071475892691915,6,1.9682215685573918,0.2008390375809035,0.3255183203573278,B,C,C,4.308000000000001,1.4899783493331316,6,-0.5699637847995485,9.18596378479955,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,96.2705044877747,72.33160220137977
4C3MP,Dose_2,4.147333333333335,2.1071475892691915,6,1.9682215685573918,0.2008390375809035,0.3255183203573278,B,C,B,8.455333333333336,1.489978349333131,6,3.577369548533789,13.333297118132883,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,49.049909327446194,72.33160220137977
4C3MP,Dose_2,4.017333333333334,2.107147589269191,6,1.9065267918544997,0.21701221357155187,0.3255183203573278,B,A,A,4.4380000000000015,1.489978349333131,6,-0.439963784799545,9.315963784799548,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,90.52125582094035,70.0643360979769
4C3MP,Dose_2,4.017333333333334,2.107147589269191,6,1.9065267918544997,0.21701221357155187,0.3255183203573278,B,A,B,8.455333333333336,1.489978349333131,6,3.577369548533789,13.333297118132883,a,5.733777777777778,3.2812,3.0273106785469586, a,TRUE,47.51241819758732,70.0643360979769
4C3MP,Dose_3,0.7966666666666651,2.3665505918326994,6,0.33663622887086136,0.9400539968748962,0.9400539968748962,B,A,A,7.873666666666668,1.673403971505939,6,2.3951951345137834,13.352138198819553,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,10.118115236442128,8.455986413812608
4C3MP,Dose_3,0.7966666666666651,2.3665505918326994,6,0.33663622887086136,0.9400539968748962,0.9400539968748962,B,A,B,8.670333333333332,1.673403971505939,6,3.1918618011804476,14.148804865486216,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,9.1884202837261,8.455986413812608
4C3MP,Dose_3,3.8463333333333325,2.3665505918327,6,1.62529098114681,0.30653428198451715,0.6763013837220906,C,A,A,7.873666666666668,1.673403971505939,6,2.3951951345137834,13.352138198819553,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,48.85059904322423,40.825785451457676
4C3MP,Dose_3,3.8463333333333325,2.3665505918327,6,1.62529098114681,0.30653428198451715,0.6763013837220906,C,A,C,11.72,1.6734039715059397,6,6.241528467847115,17.198471532152887,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,32.818543799772456,40.825785451457676
4C3MP,Dose_3,3.0496666666666674,2.3665505918327,6,1.2886547522759486,0.45086758914806035,0.6763013837220906,C,B,B,8.670333333333332,1.673403971505939,6,3.1918618011804476,14.148804865486216,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,35.173580408288814,32.369799037645066
4C3MP,Dose_3,3.0496666666666674,2.3665505918327,6,1.2886547522759486,0.45086758914806035,0.6763013837220906,C,B,C,11.72,1.6734039715059397,6,6.241528467847115,17.198471532152887,a,9.421333333333333,6.0034,3.0646060105664477, a,TRUE,26.021046643913543,32.369799037645066
4C3MP,Dose_4,1.3459999999999988,2.230135471719649,6,0.6035507784475995,0.823478363685926,0.9973415093845767,B,A,A,6.042666666666668,1.5769439150176239,6,0.8799907717056357,11.2053425616277,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,22.27493380405999,19.25148986889152
4C3MP,Dose_4,1.3459999999999988,2.230135471719649,6,0.6035507784475995,0.823478363685926,0.9973415093845767,B,A,B,7.388666666666667,1.5769439150176239,6,2.225990771705635,12.551342561627699,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,18.21708923576647,19.25148986889152
4C3MP,Dose_4,1.5009999999999994,2.2301354717196498,6,0.6730532826521896,0.78691883016991,0.9973415093845767,C,A,A,6.042666666666668,1.5769439150176239,6,0.8799907717056357,11.2053425616277,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,24.84002647837598,21.468414779499398
4C3MP,Dose_4,1.5009999999999994,2.2301354717196498,6,0.6730532826521896,0.78691883016991,0.9973415093845767,C,A,C,7.543666666666668,1.5769439150176243,6,2.3809907717056342,12.7063425616277,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,19.897485749635447,21.468414779499398
4C3MP,Dose_4,0.1550000000000007,2.2301354717196493,6,0.06950250420459021,0.9973415093845767,0.9973415093845767,C,B,B,7.388666666666667,1.5769439150176239,6,2.225990771705635,12.551342561627699,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,2.0978074528557342,2.2169249106078768
4C3MP,Dose_4,0.1550000000000007,2.2301354717196493,6,0.06950250420459021,0.9973415093845767,0.9973415093845767,C,B,C,7.543666666666668,1.5769439150176243,6,2.3809907717056342,12.7063425616277,a,6.991666666666666,5.8870000000000005,2.4710898405359525, a,TRUE,2.05470372497902,2.2169249106078768
4C3MP,Dose_5,0.8119999999999993,2.695626636417396,6,0.3012286601675603,0.9516081048302278,0.9936608117706667,A,C,C,5.805999999999998,1.9060958741578249,6,-0.4342696312058152,12.046269631205812,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,13.985532208060619,12.601086300543137
4C3MP,Dose_5,0.8119999999999993,2.695626636417396,6,0.3012286601675603,0.9516081048302278,0.9936608117706667,A,C,A,6.617999999999998,1.9060958741578242,6,0.377730368794186,12.85826963120581,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,12.269567845270469,12.601086300543137
4C3MP,Dose_5,1.1016666666666666,2.695626636417396,6,0.40868666742766313,0.9133282703394677,0.9936608117706667,B,C,C,5.805999999999998,1.9060958741578249,6,-0.4342696312058152,12.046269631205812,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,18.974623952233326,17.096301405293556
4C3MP,Dose_5,1.1016666666666666,2.695626636417396,6,0.40868666742766313,0.9133282703394677,0.9936608117706667,B,C,B,6.907666666666665,1.9060958741578242,6,0.6673970354608532,13.147936297872477,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,15.94846306036771,17.096301405293556
4C3MP,Dose_5,0.28966666666666724,2.695626636417395,6,0.10745800726010292,0.9936608117706667,0.9936608117706667,B,A,A,6.617999999999998,1.9060958741578242,6,0.377730368794186,12.85826963120581,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,4.376951747758649,4.495215104750418
4C3MP,Dose_5,0.28966666666666724,2.695626636417395,6,0.10745800726010292,0.9936608117706667,0.9936608117706667,B,A,B,6.907666666666665,1.9060958741578242,6,0.6673970354608532,13.147936297872477,a,6.443888888888889,4.576599999999999,2.9016061691951083, a,TRUE,4.193408290305467,4.495215104750418
4C3MP,Dose_6,0.6263333333333336,2.940939759101955,6,0.21297047360282917,0.9754079138249638,0.9754079138249638,A,B,B,6.336333333333336,2.0795584467221238,6,-0.4718265275295206,13.144493194196192,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,9.884791414593089,8.676846350398675
4C3MP,Dose_6,0.6263333333333336,2.940939759101955,6,0.21297047360282917,0.9754079138249638,0.9754079138249638,A,B,A,6.96266666666667,2.0795584467221238,6,0.15450680580381349,13.770826527529525,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,8.995595557257756,8.676846350398675
4C3MP,Dose_6,2.0199999999999996,2.9409397591019553,6,0.6868552794215772,0.7794653710154577,0.9754079138249638,C,B,B,6.336333333333336,2.0795584467221238,6,-0.4718265275295206,13.144493194196192,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,31.87963596191276,27.983868485053716
4C3MP,Dose_6,2.0199999999999996,2.9409397591019553,6,0.6868552794215772,0.7794653710154577,0.9754079138249638,C,B,C,8.356333333333335,2.0795584467221246,6,1.5481734724704763,15.164493194196194,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,24.17328174239099,27.983868485053716
4C3MP,Dose_6,1.3936666666666662,2.9409397591019553,6,0.4738848058187482,0.8858110691594083,0.9754079138249638,C,A,A,6.96266666666667,2.0795584467221238,6,0.15450680580381349,13.770826527529525,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,20.016277288395234,19.307022134655043
4C3MP,Dose_6,1.3936666666666662,2.9409397591019553,6,0.4738848058187482,0.8858110691594083,0.9754079138249638,C,A,C,8.356333333333335,2.0795584467221246,6,1.5481734724704763,15.164493194196194,a,7.218444444444445,4.4448,3.245326259065146, a,TRUE,16.677968806095166,19.307022134655043
4TOP,Dose_1,0.8716666666666667,2.3739656601466574,5,0.3671774538696644,0.9293978941665813,0.9293978941665813,B,A,A,3.4719999999999986,1.6786472165937003,5,-2.4337430764386765,9.377743076438673,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,25.10560675883258,18.287352704640025
4TOP,Dose_1,0.8716666666666667,2.3739656601466574,5,0.3671774538696644,0.9293978941665813,0.9293978941665813,B,A,B,4.343666666666666,1.6786472165937003,5,-1.5620764097720095,10.24940974310534,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,20.067531271583153,18.287352704640025
4TOP,Dose_1,3.8705,2.654174296169045,5,1.458268963566772,0.3836248309750987,0.8080939373078062,C,A,A,3.4719999999999986,1.6786472165937003,5,-2.4337430764386765,9.377743076438673,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,111.47753456221201,81.20213993496276
4TOP,Dose_1,3.8705,2.654174296169045,5,1.458268963566772,0.3836248309750987,0.8080939373078062,C,A,C,7.3424999999999985,2.0559145693989014,5,0.10947145537534286,14.575528544624653,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,52.7136533878107,81.20213993496276
4TOP,Dose_1,2.9988333333333332,2.654174296169045,5,1.129855464903627,0.5387292915385374,0.8080939373078062,C,B,B,4.343666666666666,1.6786472165937003,5,-1.5620764097720095,10.24940974310534,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,69.03921418156705,62.914787230322744
4TOP,Dose_1,2.9988333333333332,2.654174296169045,5,1.129855464903627,0.5387292915385374,0.8080939373078062,C,B,C,7.3424999999999985,2.0559145693989014,5,0.10947145537534286,14.575528544624653,a,4.7665,1.5820999999999996,2.9544869992219343, a,TRUE,40.84212915673591,62.914787230322744
4TOP,Dose_2,13.856333333333327,5.4872275061002975,6,2.5251975278825,0.09885449552162862,0.14828174328244292,B,A,A,2.7226666666666692,3.880055779476868,6,-9.980049170621427,15.425382503954765, a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,508.92507345739403,110.28795302191479
4TOP,Dose_2,13.856333333333327,5.4872275061002975,6,2.5251975278825,0.09885449552162862,0.14828174328244292,B,A,B,16.578999999999997,3.880055779476868,6,3.876284162711901,29.281715837288093,a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,83.57761827211128,110.28795302191479
4TOP,Dose_2,15.666999999999998,5.487227506100299,6,2.8551759486156842,0.06514770129872594,0.14828174328244292,C,A,A,2.7226666666666692,3.880055779476868,6,-9.980049170621427,15.425382503954765, a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,575.4285014691472,124.69975414330436
4TOP,Dose_2,15.666999999999998,5.487227506100299,6,2.8551759486156842,0.06514770129872594,0.14828174328244292,C,A,C,18.389666666666667,3.8800557794768697,6,5.686950829378565,31.092382503954767,a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,85.19458391487971,124.69975414330436
4TOP,Dose_2,1.8106666666666715,5.487227506100298,6,0.32997842073318534,0.9423095421643872,0.9423095421643872,C,B,B,16.578999999999997,3.880055779476868,6,3.876284162711901,29.281715837288093,a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,10.921446810221799,14.41180112138957
4TOP,Dose_2,1.8106666666666715,5.487227506100298,6,0.32997842073318534,0.9423095421643872,0.9423095421643872,C,B,C,18.389666666666667,3.8800557794768697,6,5.686950829378565,31.092382503954767,a,12.563777777777778,3.9821999999999997,9.432115136301318, a,TRUE,9.84610922800851,14.41180112138957
4TOP,Dose_3,6.497166666666666,3.8692335122375634,5,1.6791870136856586,0.2999535290713523,0.44993029360702846,B,C,C,9.96233333333333,2.4471181395447363,5,1.3529895313820042,18.571677135284656,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,65.21731856660088,46.31941659611756
4TOP,Dose_3,6.497166666666666,3.8692335122375634,5,1.6791870136856586,0.2999535290713523,0.44993029360702846,B,C,B,16.4595,2.997095391096743,5,5.915250332513148,27.00374966748685,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,39.473657563514486,46.31941659611756
4TOP,Dose_3,6.507333333333327,3.460747661673382,5,1.8803258629341453,0.23812520404757842,0.44993029360702846,A,C,C,9.96233333333333,2.4471181395447363,5,1.3529895313820042,18.571677135284656,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,65.31936962558969,46.391896508191074
4TOP,Dose_3,6.507333333333327,3.460747661673382,5,1.8803258629341453,0.23812520404757842,0.44993029360702846,A,C,A,16.469666666666658,2.447118139544736,5,7.860322864715334,25.07901046861798,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,39.51102025946688,46.391896508191074
4TOP,Dose_3,0.0101666666666611,3.8692335122375634,5,0.0026275660630215502,0.9999961935785013,0.9999961935785013,A,B,B,16.4595,2.997095391096743,5,5.915250332513148,27.00374966748685,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,0.061767773423622226,0.0724799120735096
4TOP,Dose_3,0.0101666666666611,3.8692335122375634,5,0.0026275660630215502,0.9999961935785013,0.9999961935785013,A,B,A,16.469666666666658,2.447118139544736,5,7.860322864715334,25.07901046861798,a,14.026875,9.857050000000001,4.915345168449516, a,TRUE,0.061729644396736054,0.0724799120735096
4TOP,Dose_4,0.24299999999999908,4.117088300495153,6,0.05902229494829489,0.9980818487770959,0.9980818487770959,A,B,B,16.042,2.911221056023921,6,6.511102529451897,25.572897470548106,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,1.5147737189876516,1.4685835924227209
4TOP,Dose_4,0.24299999999999908,4.117088300495153,6,0.05902229494829489,0.9980818487770959,0.9980818487770959,A,B,A,16.285,2.911221056023921,6,6.754102529451895,25.815897470548105,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,1.4921707092416276,1.4685835924227209
4TOP,Dose_4,1.270666666666667,4.117088300495153,6,0.30863235712332104,0.9492830229304605,0.9980818487770959,C,B,B,16.042,2.911221056023921,6,6.511102529451897,25.572897470548106,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,7.920874371441634,7.679342461338044
4TOP,Dose_4,1.270666666666667,4.117088300495153,6,0.30863235712332104,0.9492830229304605,0.9980818487770959,C,B,C,17.31266666666667,2.9112210560239213,6,7.781769196118562,26.843564137214777,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,7.339520197158151,7.679342461338044
4TOP,Dose_4,1.027666666666668,4.117088300495154,6,0.24961006217502613,0.9664269283081701,0.9980818487770959,C,A,A,16.285,2.911221056023921,6,6.754102529451895,25.815897470548105,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,6.3105106949135275,6.210758868915325
4TOP,Dose_4,1.027666666666668,4.117088300495154,6,0.24961006217502613,0.9664269283081701,0.9980818487770959,C,A,C,17.31266666666667,2.9112210560239213,6,7.781769196118562,26.843564137214777,a,16.546555555555557,12.268799999999999,4.405727610483628, a,TRUE,5.935923601216843,6.210758868915325
4TOP,Dose_5,3.203999999999998,5.084410333995913,6,0.630161570276317,0.8096903893585513,0.9947506289691058,B,A,A,15.038666666666666,3.595221025503469,6,3.268456738042536,26.808876595290798,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,21.305080237609705,18.477153457257632
4TOP,Dose_5,3.203999999999998,5.084410333995913,6,0.630161570276317,0.8096903893585513,0.9947506289691058,B,A,B,18.242666666666665,3.595221025503469,6,6.472456738042535,30.012876595290795,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,17.563221751205955,18.477153457257632
4TOP,Dose_5,3.7009999999999996,5.084410333995914,6,0.7279113519327872,0.7569911999317288,0.9947506289691058,C,A,A,15.038666666666666,3.595221025503469,6,3.268456738042536,26.808876595290798,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,24.609894494192748,21.34330366582726
4TOP,Dose_5,3.7009999999999996,5.084410333995914,6,0.7279113519327872,0.7569911999317288,0.9947506289691058,C,A,C,18.739666666666665,3.59522102550347,6,6.969456738042531,30.509876595290798,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,19.749550863587043,21.34330366582726
4TOP,Dose_5,0.49700000000000166,5.084410333995914,6,0.09774978165647027,0.9947506289691058,0.9947506289691058,C,B,B,18.242666666666665,3.595221025503469,6,6.472456738042535,30.012876595290795,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,2.7243824002338934,2.8661502085696258
4TOP,Dose_5,0.49700000000000166,5.084410333995914,6,0.09774978165647027,0.9947506289691058,0.9947506289691058,C,B,C,18.739666666666665,3.59522102550347,6,6.969456738042531,30.509876595290798,a,17.340333333333334,11.599800000000002,5.666470263753265, a,TRUE,2.652128284032098,2.8661502085696258
4TOP,Dose_6,7.891000000000004,3.8905351626546008,6,2.0282556692318376,0.18618646037812603,0.27927969056718904,C,A,A,10.461999999999998,2.7510237959577752,6,1.4555641321164696,19.468435867883528,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,75.42534888166703,49.03001767369935
4TOP,Dose_6,7.891000000000004,3.8905351626546008,6,2.0282556692318376,0.18618646037812603,0.27927969056718904,C,A,C,18.353,2.751023795957776,6,9.34656413211647,27.359435867883533,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,42.99569552661692,49.03001767369935
4TOP,Dose_6,9.005666666666668,3.8905351626546,6,2.3147629542363264,0.12929646031891673,0.27927969056718904,B,A,A,10.461999999999998,2.7510237959577752,6,1.4555641321164696,19.468435867883528,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,86.07978079398461,55.95589859715013
4TOP,Dose_6,9.005666666666668,3.8905351626546,6,2.3147629542363264,0.12929646031891673,0.27927969056718904,B,A,B,19.467666666666666,2.7510237959577752,6,10.461230798783138,28.474102534550195,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,46.259609951543595,55.95589859715013
4TOP,Dose_6,1.1146666666666647,3.8905351626546003,6,0.28650728500448824,0.9560849501228215,0.9560849501228215,B,C,C,18.353,2.751023795957776,6,9.34656413211647,27.359435867883533,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,6.073484807206803,6.925880923450778
4TOP,Dose_6,1.1146666666666647,3.8905351626546003,6,0.28650728500448824,0.9560849501228215,0.9560849501228215,B,C,B,19.467666666666666,2.7510237959577752,6,10.461230798783138,28.474102534550195,a,16.09422222222222,10.3514,5.924934277647681, a,TRUE,5.725733267126679,6.925880923450778
