"","diff","lwr.ci","upr.ci","pval"
"0.1-0",11.7230171175347,-21.0121338710883,44.4581681061577,0.817115381518537
"1-0",-2.50170998727294,-35.2368609758959,30.23344100135,0.999764385913855
"10-0",15.074679363349,-17.660471625274,47.8098303519719,0.637391083269884
"100-0",11.8118433596484,-20.9233076289746,44.5469943482714,0.812855517978944
"1000-0",1.52458155285047,-31.2105694357725,34.2597325414734,0.999979413867969
