"gene","count"
"Bcat1_29039",1
"Laptm5_29040",0
"Skp2_29041",53
"Nme1_29042",2235
"Ctsd_29043",20
"Camk1_29044",170
"Epb41l2_29045",35
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",211
"Yars2_29051",27
"Tmem109_29052",366
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",524
"Metrn_29056",4
"Serpina9_29057",0
"Sgo1_29058",217
"Degs1_29059",1378
"Snx7_29060",100
"H2-Q7_29061",0
"Cdkn2b_29062",3
"Snap25_29063",0
"Atf1_29064",585
"Lrat_29065",0
"Dmtf1_29066",31
"Psmb8_29067",4
"Procr_29068",11
"Ppox_29069",22
"Smc2_29071",16
"Cyp4a12a_29072",0
"Prss23_29074",173
"Ero1l_29075",2499
"Panx1_29076",117
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",17
"Scg2_29080",0
"Prkg1_29081",0
"Cyp2f2_29082",0
"Pdgfb_29083",5
"Pdhx_29085",5
"Try5_29086",0
"Ifitm3_29087",2875
"Cyp11b1_29088",0
"Cdk6_29089",213
"Fgf21_29090",0
"Ghr_29091",227
"Ugt2b35_29092",0
"Nup93_29093",207
"Actn3_29094",0
"Cat_29095",566
"Cyb561_29096",0
"Wfs1_29097",27
"Gstm2_29098",494
"Fhl2_29099",58
"Nat1_29100",0
"Zmym2_29101",1091
"Il6_29102",5
"Hmgcr_29103",0
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",6
"Cep57_29107",49
"Slc5a5_29108",5
"Gadd45a_29109",374
"Zfp131_29110",33
"Cavin4_29112",18
"Cct6a_29113",2010
"Abl1_29114",422
"Appbp2_29115",63
"Mcm4_29116",17
"Nck1_29117",15
"Reg1_29118",0
"Eif4g1_29119",1520
"Tgtp2_29120",20
"Triap1_29121",10
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",12
"Cflar_29126",12
"Asah1_29127",992
"Sele_29128",0
"Kif11_29129",188
"Chp1_29131",258
