gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
ENSDARG00000001686	Exp2	-0.0262854809773813	NA	NA	6.45391254791179	NA	0.293056057849264	9.6	0.363660979370136	6.64307563136599	FALSE	0.61739964036124	NA	1.54330932306168	6.35001957351673	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000004473	Exp4	504.757182489454	1.13524605556623	NA	5.72974263150178	NA	0.221739455631705	2.03	0.921976799664878	5.83863470368283	TRUE	0.00110207613808223	0.000675742048987494	0.00166937000775759	6.06037415931454	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000004931	Poly2	5.76179818866749	2.024651016095	-0.705535484411225	NA	NA	0.156043619514013	-8.51	0.78629437230896	5.70876478373547	TRUE	0.0518135343724487	0.011408924634637	0.0934360724342763	5.86480840324949	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000005578	Exp4	57.2571860201217	1.07316212458022	NA	8.8678850907284	NA	0.315942385303287	12.66	0.471236589682553	8.78824933295635	TRUE	0.00791010391676755	0.0022944743922318	0.0166286504719218	9.10419171825964	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000007097	Exp4	399.663029666083	0.900960788295585	NA	6.83868704534585	NA	0.224134405847927	2.36	0.583299238995831	6.76216579214898	FALSE	0.00146827467117776	0.000771685938592883	0.00239570941377465	6.53803138630105	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000010276	Exp4	3.22175208352681	1.1470000169772	NA	6.82331794932031	NA	0.485303050622135	25.53	0.150000976863094	6.40974530889922	TRUE	0.0230309088090963	NA	0.118940663632125	6.89504835952135	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000010312	Exp4	43.0895901745464	1.07023522723746	NA	10.4782038010086	NA	0.404836512021553	20.09	0.80175853918086	10.4475829488793	TRUE	0.0164835062835731	0.00617117969625614	0.0367481579163494	10.8524194609008	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000013926	Exp4	892.312967130059	1.08104723648791	NA	8.4740312539951	NA	0.170681717803957	-5.82	0.731370545208858	8.63533100596129	TRUE	0.00074014499125914	0.000501202791311731	0.00105123617361701	8.80601272376525	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000017884	Lin	0.175160327414383	NA	4.42934261501001	NA	NA	0.302855322052294	10.59	0.718662899920557	4.2555471847117	TRUE	0.736810068281403	0.455955530231593	2.33673560312911	4.558402506764	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000019096	Exp4	274.572042630688	1.11656494480591	NA	8.19880495874323	NA	0.531703854096125	28.27	0.852750931299947	8.27396948256149	TRUE	0.00367068333000139	0.00164084861392448	0.00949036641958105	8.80567333665761	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000019498	Exp2	0.0113850563191227	NA	NA	9.47726308178844	NA	0.319205028520296	12.16	0.345648027591801	9.18219009450413	TRUE	0.223369914223482	NA	1.80398315535199	9.50139512302443	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000020298	Lin	0.187169243810812	NA	10.0775330882092	NA	NA	0.316499688856093	11.91	0.285064329543169	9.79129624972094	TRUE	0.161687084838837	0.10036373246957	0.489136649060861	10.107795938577	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000027744	Exp4	533.068091333151	1.05919378101116	NA	9.77864505943242	NA	0.238945247501058	4.28	0.520922886063577	9.86419000892659	TRUE	0.00154262963380966	0.00082038505921988	0.00277363843335816	10.1031352564276	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000027822	Poly2	4.30867223272317	-3.44575764652644	1.05975881246556	NA	NA	0.201767906865575	-0.8	0.893564118196478	4.32305703149118	FALSE	0.0553220962959748	0.0245446573291335	0.0867153926714859	4.1212891246256	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000028012	Exp4	13.8634101239661	1.1889751327246	NA	4.38682669550061	NA	0.297230532504842	10.82	0.946959247770591	4.39779967406543	TRUE	0.0335314308110938	0.0158582455805292	0.0588558250395378	4.69503020657028	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000029473	Exp4	21.2919301469138	0.907180109036405	NA	5.41217192211565	NA	0.314246572279709	12.49	0.672529204633853	5.51910797434522	FALSE	0.0249943441135072	0.00386662878182903	0.060857285511361	5.20486140206551	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000030157	Exp4	373.528918361671	1.07724152509101	NA	7.44540784866018	NA	0.349994829305902	15.73	0.792039032900952	7.50636192723133	TRUE	0.00335658050522536	0.00141828557668594	NA	7.85635675653724	FALSE	TRUE	NA	TRUE	FALSE
ENSDARG00000030722	Exp4	71.8631301410144	1.07160879853018	NA	7.92667449856672	NA	0.213490151737995	0.9	0.650701954060924	7.93094116505459	TRUE	0.00673377817195011	0.00304537753363817	0.0119345852243538	8.14443131679258	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000030896	Lin	0.239207663155571	NA	8.07569937784413	NA	NA	0.462023884740325	23.26	0.538600855941441	7.73168908868438	TRUE	0.49335208009169	0.289268237296884	2.07897852760059	8.1937129734247	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000032234	Poly2	5.12240364855863	-2.16487216468514	0.672915980810019	NA	NA	0.179845829092811	-4.25	0.32542268878852	5.11504001128301	FALSE	0.088934484197878	0.044499182179717	0.13471007169085	4.9351941821902	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000037533	Exp2	0.018139469942153	NA	NA	8.17812396074391	NA	0.566689132352272	29.38	0.121422473734233	7.62163217310646	TRUE	0.0686900711004044	NA	2.11951043432191	8.18832130545874	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000038011	Exp2	-0.0487517970945656	NA	NA	4.49918177183863	NA	0.315647458591097	11.83	0.253142889944682	4.51312704699227	FALSE	1.42376919044069	0.617235083886939	2.19975857124826	4.19747958840118	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038700	Poly2	4.82392273269686	1.71252292763443	-0.500410962005432	NA	NA	0.248938494529117	5.5	0.962030847678285	4.83949055058768	TRUE	0.162135703066521	0.0818863290512842	0.24678147442749	5.0884290451168	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000039687	Exp2	-0.0260875296564979	NA	NA	6.44987389685099	NA	0.264892302518596	6.57	0.343309483904119	6.69559761092869	FALSE	0.114090766373107	NA	0.958767456752831	6.4307053084101	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000040432	Lin	0.232489628130243	NA	8.75967691085159	NA	NA	0.269527225203804	7.09	0.221807749537196	8.48877924285279	TRUE	NA	NA	NA	8.7583064680566	FALSE	NA	NA	NA	FALSE
ENSDARG00000043004	Exp2	-0.0320559529702999	NA	NA	5.31778004853749	NA	0.375686747606374	17.05	0.228955837216297	5.69919836786307	FALSE	NA	NA	NA	5.3235116202567	FALSE	NA	NA	NA	FALSE
ENSDARG00000043569	Lin	0.230167979366226	NA	4.09587781533801	NA	NA	0.36650664314037	16.31	0.735770059315951	3.88017356809922	TRUE	0.655184064105733	0.411455438597473	1.77372462033659	4.24668021123959	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044098	Exp3	0.000195827076776213	NA	0.207818938172179	4.78122561756431	NA	0.411041439802794	20.55	0.60519852969792	4.85337680084559	TRUE	0.0655975547812912	0.00630420268818731	0.354829172605734	5.26441824064838	TRUE	TRUE	FALSE	TRUE	FALSE
ENSDARG00000044114	Exp4	371.527731708747	0.8695733763067	NA	5.4562326546988	NA	0.161874704667804	-7.41	0.732368411203013	5.38117456445891	FALSE	0.00108975812038907	0.000625081340311212	0.00163122991875929	5.2192998597911	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044135	Exp4	283.011696979292	0.817801120313762	NA	5.31233245658239	NA	0.271723502743156	8.13	0.381978003930751	5.23347649474215	FALSE	0.00158912082060237	0.000800826576798819	0.00253727596577633	4.96175299199899	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000045277	Exp4	554.680932064627	1.12882370441373	NA	5.35686442253796	NA	0.266476053444588	7.55	0.778473169289188	5.46265270454123	TRUE	0.00139777135341047	0.000781864471065547	0.0024007953907149	5.72912875798581	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000045856	Exp2	-0.0625505510634277	NA	NA	3.88917102481643	NA	0.380358656916891	17.42	0.927453680980604	3.97671906474183	FALSE	1.25136698677596	0.361494689987443	2.09429482599295	3.59636040782494	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000052103	Exp4	665.582613204431	0.864204702486033	NA	6.7915419757556	NA	0.251649972993307	5.83	0.186629526025469	6.62461030217108	FALSE	0.000908812482369537	0.000543176513733994	0.0013695695553337	6.37296032917778	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000052496	Exp4	5.82506294403283	1.20356247239909	NA	4.27253679653335	NA	0.389316589808451	18.92	0.167779259455128	3.9836186750623	TRUE	0.0210574648904575	NA	0.0717707881000162	4.37293526487075	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000052741	Exp2	0.021316426528825	NA	NA	5.95664768563535	NA	0.373441897744631	16.87	0.11013280450866	5.52458850808302	TRUE	NA	NA	NA	5.89803040582765	FALSE	NA	NA	NA	FALSE
ENSDARG00000055752	Exp4	457.222297496073	1.17890816762503	NA	7.22346271466419	NA	0.354642643215343	16.12	0.290231012758922	7.38910535123778	TRUE	0.00112670844668562	0.000697958718538929	0.00168828300200108	7.74374799445312	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000055854	Lin	0.197463691756717	NA	9.37991422759402	NA	NA	0.424682484940971	20.73	0.265020923906921	8.97960543098138	TRUE	0.123433780890533	0.0715122517534604	1.02031992788684	9.40428791592235	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000056376	Exp2	-0.0296047436538842	NA	NA	5.9562780452883	NA	0.27477993695155	7.67	0.57798726845449	6.14924455480982	FALSE	0.467184167138762	NA	1.3038788779145	5.87446461785827	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000057751	Exp2	-0.0540514678222543	NA	NA	4.75639810735402	NA	0.490977146962783	25.08	0.552884809051223	5.06843209027312	FALSE	0.709463161947686	NA	1.73312104846962	4.57745494331034	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000058571	Exp4	517.390657781951	0.899454833005328	NA	6.06064032378959	NA	0.184871520771417	-3.42	0.579817039955334	5.97303103051619	FALSE	0.00114550602495807	0.00064358628210692	0.00179864776655071	5.78815950974477	TRUE	TRUE	TRUE	TRUE	TRUE
