	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000110173	-0.708354667075369	-0.100069539716722	0.655897577985981	0.0582430454615279	4.84000250262495	13.8080087477066	1.51115571756333e-05	0.00235740291939879
ENSDARG00000040781	1.08865119080905	0.857231662179633	1.1899708621932	1.83687668790297	6.98123020305971	12.1452886012278	3.68312491291308e-05	0.0028728374320722
ENSDARG00000031683	0.572519754748639	0.868825174729614	0.91099231426653	1.75762810872168	8.53197487527977	10.645632132503	8.8529452422335e-05	0.00460353152596142
ENSDARG00000027822	-0.0714177681003969	-0.0822465378855108	-0.956033794188847	-0.813798835381153	3.93835764438	10.0697055247275	0.000126643028189492	0.0049390780993902
ENSDARG00000077799	0.880234574827441	0.816032454964161	1.03161943392227	1.2508798513089	8.29370844092854	8.94572699182344	0.000264698651807624	0.00752090066803444
ENSDARG00000037421	0.51936457867887	0.460478342691701	0.693983332111635	1.12718359221227	10.6985090634246	8.81580098438369	0.000289265410309017	0.00752090066803444
ENSDARG00000078829	-0.836169701108023	-0.0830972434685391	-0.111050415784566	0.121975291204038	4.49001265876914	8.53913720290254	0.000350350492133209	0.00780781096754008
ENSDARG00000101393	-1.20596142248934	-0.695642434365011	-0.872794204710281	-0.492124259839789	6.8053354870255	8.19342445176159	0.000447410232357363	0.00822989782303753
ENSDARG00000055752	0.798859406455905	0.910912745146022	1.09240287613917	1.37675688946172	8.22489173467834	8.11065301221694	0.000474801797482934	0.00822989782303753
ENSDARG00000095919	-0.143340633777626	0.0300339516903501	0.125111084781521	0.961091046682701	4.22199800739738	7.86203158645041	0.000568766762760719	0.00883182431599394
ENSDARG00000086944	0.569144309858673	0.147750269682397	-0.410131873337249	-1.11471199030984	4.17419386330713	7.73880230871794	0.000622756842794445	0.00883182431599394
ENSDARG00000095409	-0.292312855379599	-0.681583211688609	0.348986624802191	0.547928237612639	4.91894057968355	7.59713332226073	0.000691874255216072	0.00899436531780893
ENSDARG00000100578	0.372470790548318	-0.319408369017012	0.762374109178815	0.498356136114025	4.03069503108777	7.40201911614441	0.00080121650973038	0.00961459811676456
ENSDARG00000068380	-0.670579061509451	0.118413475256772	-0.305368793543231	0.33551456717319	4.06217281635121	7.29534308900551	0.000868909078337324	0.00963643911947255
ENSDARG00000086881	0.475615234947042	0.589395185844436	0.638721099391764	1.09251401107343	8.44739359010858	7.18488231254537	0.000945672198534442	0.00963643911947255
ENSDARG00000099195	0.255068895606708	0.468461445139786	0.60595914807501	0.995932641076568	8.95527818255631	7.12763947532294	0.000988352730202313	0.00963643911947255
ENSDARG00000078245	0.746219571786076	0.654027455357251	0.0803827374426067	0.812962723545117	5.40075707138707	6.96573229862901	0.00112093588053693	0.0102862351390448
ENSDARG00000096843	0.213061681959339	-0.0680303698424227	-0.816099405723129	-0.62839278727862	4.97964572523349	6.7803170770801	0.00129720333537702	0.0111404587754515
ENSDARG00000019250	-0.765806990392527	-0.448694689980197	-0.652342841699083	-1.03448355530539	5.02049366403809	6.71455688794763	0.0013668409400645	0.0111404587754515
ENSDARG00000044135	-0.474785704915655	-0.920017276533399	-1.03202354573411	-0.714990440912502	4.60511310112301	6.6595307756712	0.00142826394557071	0.0111404587754515
ENSDARG00000104593	0.315133111741196	0.110812638883932	0.512332208880258	1.09268308503507	6.77389467127173	6.50287100932623	0.00162032279683595	0.0120366836336385
ENSDARG00000052496	0.615874783533963	0.4101275327367	0.999996516550637	1.16256927168529	4.62133229596361	6.29540465554956	0.00191951550622483	0.0136111099532306
ENSDARG00000010276	0.594949672439133	0.806267523005186	0.959968916390445	1.43413932843309	7.16881039695279	6.0580391852627	0.00233809718343289	0.0158583982876318
ENSDARG00000086661	0.551714098175956	0.0596461664326267	0.606856142338424	1.00374933366411	3.92855409593507	5.91706995424191	0.00263334127446945	0.0171167182840514
ENSDARG00000074505	-0.603859000124678	-0.345549327845299	-0.330457988513539	-0.941399851485555	5.98004504123444	5.72940107809419	0.00309149447669278	0.019290925534563
ENSDARG00000052103	-0.630106967211752	-0.857129512114328	-0.872792686010689	-0.536061167652832	6.04539223557316	5.67986484203952	0.00322650226846886	0.0193590136108132
ENSDARG00000096045	-0.644430526642361	-0.564108896885004	-0.701524713547183	-0.671192729845874	5.76495419629135	5.45519101196653	0.00392527244378217	0.0216105822175103
ENSDARG00000028012	0.00716505883109608	0.283482257952979	0.761903555897759	0.85691911724353	4.77969367205051	5.43706116741341	0.00398848658021602	0.0216105822175103
ENSDARG00000093640	-0.0698209464441737	0.220585350626631	0.453119979591564	0.753553246723777	4.95499885737165	5.42888676094924	0.00401735182248589	0.0216105822175103
ENSDARG00000089237	-0.15361605001201	0.54364075688562	0.672848731372077	0.346464160866974	3.98594980569098	5.3769164062649	0.00420629378761734	0.0218727276956102
ENSDARG00000101868	0.297809325256926	0.11517429969108	0.101319160566966	-0.743121541780803	4.56481313521052	5.3094952481293	0.00446602000840615	0.0224741652035922
ENSDARG00000004937	-0.544319623960674	-0.508200458182238	-0.771170723009627	-0.501923764100492	5.88912689456888	5.18160260212436	0.00500817979670045	0.0244148765089147
ENSDARG00000040432	0.307385525744875	0.377008862106146	0.492911866951303	0.952139762638165	8.91466844634089	5.10933313143071	0.0053460350912556	0.0252721658859356
ENSDARG00000004931	0.0837997501239993	0.145858979857604	0.593116642084574	-0.222798064008187	5.82876024534707	5.04678578992893	0.00565858160131597	0.0259629038178027
ENSDARG00000036180	-0.878317410872974	-0.254036582660564	-0.271433713240257	-0.777680263792424	4.99314210233359	4.95649058133528	0.00614551448436642	0.0268504436905568
ENSDARG00000090486	0.416679937208539	0.420850550492182	0.471600360027377	0.836641567247988	5.94279791346315	4.94753342330618	0.00619625623628235	0.0268504436905568
