"gene","count"
"Bcat1_29039",0
"Laptm5_29040",2
"Skp2_29041",24
"Nme1_29042",1594
"Ctsd_29043",27
"Camk1_29044",215
"Epb41l2_29045",2
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",276
"Yars2_29051",12
"Tmem109_29052",399
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",407
"Metrn_29056",1
"Serpina9_29057",0
"Sgo1_29058",54
"Degs1_29059",596
"Snx7_29060",83
"H2-Q7_29061",0
"Cdkn2b_29062",4
"Snap25_29063",0
"Atf1_29064",525
"Lrat_29065",0
"Dmtf1_29066",32
"Psmb8_29067",5
"Procr_29068",3
"Ppox_29069",39
"Smc2_29071",0
"Cyp4a12a_29072",0
"Prss23_29074",98
"Ero1l_29075",1570
"Panx1_29076",33
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",12
"Scg2_29080",1
"Prkg1_29081",3
"Cyp2f2_29082",0
"Pdgfb_29083",1
"Pdhx_29085",1
"Try5_29086",0
"Ifitm3_29087",2144
"Cyp11b1_29088",0
"Cdk6_29089",162
"Fgf21_29090",0
"Ghr_29091",258
"Ugt2b35_29092",0
"Nup93_29093",62
"Actn3_29094",0
"Cat_29095",516
"Cyb561_29096",0
"Wfs1_29097",8
"Gstm2_29098",528
"Fhl2_29099",65
"Nat1_29100",0
"Zmym2_29101",1294
"Il6_29102",0
"Hmgcr_29103",4
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",16
"Cep57_29107",13
"Slc5a5_29108",0
"Gadd45a_29109",517
"Zfp131_29110",25
"Cavin4_29112",10
"Cct6a_29113",1269
"Abl1_29114",587
"Appbp2_29115",37
"Mcm4_29116",4
"Nck1_29117",25
"Reg1_29118",0
"Eif4g1_29119",1010
"Tgtp2_29120",0
"Triap1_29121",4
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",4
"Cflar_29126",10
"Asah1_29127",1173
"Sele_29128",0
"Kif11_29129",13
"Chp1_29131",179
"B3gnt9_29132",24
"Bcl7b_29133",18
"Cul1_29134",407
"Lmod2_29135",0
"Arl1_29136",838
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",903
"B930025B16RIK_29140",6
"Gli1_29141",0
"Ddit3_29142",81
"Prr15l_29143",0
"Cltc_29144",16
"Arnt2_29145",0
"Slc27a1_29146",2
"Nup88_29147",490
"Ndufv3_29149",76
"Srd5a1_29150",1
"Ube3c_29151",5
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",450
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",22
"Stmn1_29158",0
"Glul_29159",2
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",195
"Tomm34_29163",182
"Eapp_29164",751
"Zeb2_29165",16
"Ugt1a6b_29166",0
"Cybb_29167",0
"Clk1_29168",86
"Sumo1_29169",39
"Ugt1a6a_29170",783
"Ugt1a7c_29171",625
"Slco2b1_29172",0
"Cops5_29173",1654
"Csk_29174",42
"Cyp1a2_29175",0
"Thap11_29176",3
"Cd55_29177",2
"Zzz3_29178",122
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",4
"Psmd9_29183",84
"B4galt1_29184",13
"Gabrg2_29185",0
"Chtf18_29186",5
"2210016H18RIK_29188",15
"Cmpk2_29189",33
"Dynll1_29190",0
"Kctd10_29191",610
"Pebp1_29192",88
"Cfh_29193",64
"Sdc1_29194",29
"Sccpdh_29195",18
"Arhgef12_29196",16
"Ccnc_29197",14
"Zfp318_29198",0
"Ndc80_29199",81
"Plod3_29200",3
"Xpc_29201",7
"Mrps16_29202",1011
"Gm43302_29203",0
"Serpina3m_29204",2
"Spdl1_29205",6
"H2bc4_29206",554
"Snurf_29207",3
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",91
"Bid_29213",36
"Mcm2_29214",15
"Ralb_29215",262
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",1
"Prkx_29220",67
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",83
"Evl_29224",44
"Deptor_29225",0
"Ptger2_29226",0
"Hspa2_29227",100
"Cblb_29228",500
"Ptprk_29229",432
"Dner_29230",0
"Pik3c2a_29231",182
"Vasp_29232",81
"Nup85_29233",158
"Mex3d_29234",180
"St3gal1_29235",5
"Zfp110_29236",101
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",283
"Parpbp_29241",34
"Pfkp_29242",36
"Lamp3_29243",0
"Stx16_29244",87
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",9
"Trp53bp2_29248",31
"Uchl3_29249",31
"Prl2c2_29250",3
"Pcna-ps2_29251",0
"Kctd5_29252",15
"Map3k4_29253",27
"Spib_29254",0
"Snrpg_29255",0
"Topors_29256",64
"Cdc25b_29257",12
"Gclm_29258",12
"Myot_29259",0
"Myom2_29260",2
"Nfkbie_29261",15
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",3
"Npdc1_29266",78
"Pbx1_29267",3
"Unc5c_29268",0
"Dhx29_29269",17
"Copb2_29270",321
"Cbln1_29271",0
"Nipsnap1_29272",9
"Tm9sf3_29274",163
"Casq1_29275",0
"Slc2a10_29276",0
"Cdh2_29277",0
"Ecd_29278",168
"Dnajc9_29279",5
"Isoc1_29280",76
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",36
"Strbp_29284",357
"Fabp5_29285",150
"C9_29286",0
"S100a11_29287",679
"Psmc3ip_29288",12
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",8
"Ncor2_29294",529
"Sult1b1_29295",0
"Dipk1a_29296",13
"Glod4_29298",99
"Gulp1_29299",812
"Arpp19_29300",3
"Fbl_29301",4
"Wdhd1_29302",91
"Rpa3_29303",206
"Wars_29304",24
"Hao2_29305",0
"Fdft1_29306",292
"Chka_29307",15
"Nefm_29308",3
"Mypn_29309",0
"Cpne6_29310",0
"Klhl13_29312",25
"Casp3_29313",116
"Man2b1_29315",525
"Prl2c3_29316",4
"Lamp1_29317",2064
"Atg3_29318",61
"S100a8_29319",0
"Mmp1a_29320",0
"Klhl14_29321",0
"Slc25a13_29322",207
"Nup133_29323",31
"Grin1_29324",4
"Kat6a_29325",381
"Pcdhac1_29326",0
"Slc10a2_29328",0
"Asna1_29329",14
"Alyref2_29330",5
"Hba-a2_29332",0
"Hba-a1_29333",0
"Banf1_29334",665
"Kif1bp_29335",109
"Snrpb_29336",1094
"Mrps17_29337",45
"Car4_29338",0
"Rpl22_29339",1555
"Hsd17b6_29340",0
"Dynlrb1_29341",753
"Gins2_29342",0
"Col2a1_29343",1
"Sult2a1_29344",0
"Smc1a_29345",117
"Xlr4b_29346",0
"Slc47a1_29347",0
"Sult2a5_29348",0
"Pde4c_29349",0
"Cyp4a31_29350",0
"Cyp4a14_29351",0
"Mcm6_29352",121
"Tbc1d10c_29353",0
"Arfip2_29354",171
"Cryba1_29355",0
"Cxcl2_29356",0
"Sumf2_29357",9
"Gabra1_29358",0
"Btg2_29359",12
"Mtx2_29360",216
"Cyp11a1_29361",0
"Tspan3_29362",234
"Eno2_29363",14
"Tceal9_29364",4074
"Apoa5_29365",0
"Acot10_29366",0
"Serpina3n_29367",0
"Saa1_29368",0
"Tcfl5_29369",0
"Klrb1a_29370",0
"Dtl_29371",102
"Hbb-y_29372",0
"Yap1_29373",199
"Ripk3_29374",107
"Tert_29375",1
"Acadvl_29377",94
"Nos1_29378",0
"F2r_29379",357
"Sh3bp5_29381",70
"Fabp1_29382",0
"Hoxb5_29383",197
"Ccne2_29384",26
"Rrp8_29385",8
"Slc18a2_29386",0
"Mllt11_29387",15
"Tfdp1_29388",357
"Clic4_29389",283
"Birc2_29390",108
"Aqp1_29391",0
"Cela2a_29392",0
"Gxylt1_29393",176
"Arxes2_29394",11
"Cog7_29395",15
"Hp_29396",0
"Slc22a7_29397",0
"Pbdc1_29398",555
"Ubr7_29399",236
"H2bc7_29400",32
"Mrps6_29401",863
"Mylk4_29402",3
"Armcx4_29403",7
"Fbxo5_29404",154
"Exosc4_29405",29
"Msh6_29406",83
"Entpd8_29407",0
"Ext1_29408",786
"Asb14_29409",0
"Mast2_29410",52
"Fgfr2_29411",37
"Samd9l_29412",23
"Abcd1_29413",30
"Smarcc1_29414",843
"Slc6a8_29415",291
"Hoxb6_29416",25
"Ces2f_29417",0
"Prr7_29418",0
"Pafah1b1_29419",1
"Grb2_29420",0
"Clstn1_29421",1574
"Rgs2_29422",0
"Slc22a1_29423",0
"Ei24_29424",0
"Rbm6_29425",160
"Slc7a6_29426",76
"Col1a1_29427",4604
"Acaa1a_29428",177
"Orc6_29429",955
"Igf2r_29430",13
"Cxcl10_29431",6
"Ndufa5_29432",0
"Psme2_29433",0
"Ddit4_29434",7
"Abcb1a_29435",7
"Lef1_29436",0
"Hadh_29437",634
"Tmprss6_29438",0
"Capg_29439",52
"Kng1_29440",0
"Grwd1_29441",0
"Prdx1_29442",2615
"Hdc_29443",0
"Ano10_29445",66
"Mcm8_29446",11
"Igfbp7_29447",25
"Cela3a_29448",0
"Prkag1_29449",201
"Ceacam1_29450",3
"Mapkapk3_29451",4
"Tor1a_29452",267
"Ephx1_29453",1402
"Relb_29454",74
"E2f1_29455",281
"Pcdh8_29456",0
"Col8a1_29457",657
"St7_29458",54
"Eno3_29459",7
"Irf6_29460",0
"Trav9d-3_29461",0
"Mmp9_29462",0
"Pcdha1_29463",5
"AA415038_29464",156
"Sorbs3_29465",22
"Cyp3a44_29466",0
"Elac2_29467",0
"Cd5_29468",0
"Gli2_29469",0
"Cpsf1_29470",88
"Prps1l3_29471",6
"Spcs3_29472",2113
"Tsku_29473",7
"Zfp960_29475",124
"Plcxd3_29476",0
"Ccnb2_29477",33
"Egr2_29478",0
"Dennd2d_29479",0
"Atp5e_29480",1589
"Cryz_29482",287
"Arhgap11a_29483",7
"Oxa1l_29484",1
"Rad51c_29485",52
"Sycn_29486",0
"Mapkapk5_29487",1
"Hs6st2_29488",1123
"Fis1_29489",169
"Cd300lb_29490",3
"Cgrrf1_29491",41
"Tcf19_29492",18
"Pnkp_29493",56
"Trp53inp2_29494",8
"Parp1_29495",33
"Dclre1c_29496",0
"Sept5_29497",380
"Fstl5_29498",0
"Pf4_29499",2
"Cxcl3_29500",0
"Cxcl1_29501",7
"Pde6b_29502",0
"Nqo1_29503",335
"Puf60_29504",1153
"F5_29505",0
"Vegfa_29506",6
"Fkbp4_29507",1579
"Cox6b1_29508",181
"Decr1_29509",103
"Oosp1_29510",0
"Baat_29511",0
"Serpina3k_29512",0
"Cog2_29513",11
"Syt11_29514",2
"Stxbp2_29515",1
"Ska3_29516",2
"Aldob_29517",0
"Iglc2_29518",0
"Hspa1l_29519",0
"Dbh_29520",0
"Igfbp6_29521",10
"Plk4_29522",3
"Cyp2w1_29523",0
"Grm1_29524",0
"Krt18_29525",0
"Mpc2_29526",13
"Tuba4a_29527",71
"F11_29528",0
"Slc39a7_29529",450
"Gzme_29530",0
"Klf4_29531",30
"Stap2_29532",0
"Ctnnal1_29533",630
"Prss2_29534",0
"Gpm6b_29535",0
"Pde6g_29536",3
"Gm20831_29537",0
"Mip_29538",0
"Acot9_29539",255
"Rad51ap1_29540",94
"Atp5b_29541",280
"Clk2_29542",27
"Usp14_29543",71
"Skp1a_29544",1821
"Sgcb_29545",539
