"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",18
"Nme1_29042",2671
"Ctsd_29043",16
"Camk1_29044",154
"Epb41l2_29045",13
"Rbfox1_29046",0
"Mup16_29047",1
"Mup13_29048",2
"Eef1a2_29049",0
"Phlda3_29050",332
"Yars2_29051",22
"Tmem109_29052",477
"Pcna_29053",1
"Abcg1_29054",1
"Tes_29055",887
"Metrn_29056",6
"Serpina9_29057",2
"Sgo1_29058",225
"Degs1_29059",594
"Snx7_29060",104
"H2-Q7_29061",0
"Cdkn2b_29062",7
"Snap25_29063",0
"Atf1_29064",594
"Lrat_29065",0
"Dmtf1_29066",25
"Psmb8_29067",0
"Procr_29068",13
"Ppox_29069",15
"Smc2_29071",8
"Cyp4a12a_29072",0
"Prss23_29074",149
"Ero1l_29075",1251
"Panx1_29076",36
"Pnliprp1_29077",1
"Inmt_29078",0
"Atp6v1f_29079",5
"Scg2_29080",0
"Prkg1_29081",3
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",7
"Try5_29086",0
"Ifitm3_29087",2123
"Cyp11b1_29088",0
"Cdk6_29089",216
"Fgf21_29090",5
"Ghr_29091",166
"Ugt2b35_29092",0
"Nup93_29093",146
"Actn3_29094",0
"Cat_29095",569
"Cyb561_29096",0
"Wfs1_29097",10
"Gstm2_29098",324
"Fhl2_29099",120
"Nat1_29100",0
"Zmym2_29101",898
"Il6_29102",7
"Hmgcr_29103",2
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",18
"Cep57_29107",7
"Slc5a5_29108",1
"Gadd45a_29109",116
"Zfp131_29110",18
"Cavin4_29112",13
"Cct6a_29113",1921
"Abl1_29114",472
"Appbp2_29115",40
"Mcm4_29116",14
"Nck1_29117",14
"Reg1_29118",1
"Eif4g1_29119",1666
"Tgtp2_29120",9
"Triap1_29121",10
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",5
"Cflar_29126",13
"Asah1_29127",642
"Sele_29128",0
"Kif11_29129",77
"Chp1_29131",205
"B3gnt9_29132",34
"Bcl7b_29133",19
"Cul1_29134",424
"Lmod2_29135",0
"Arl1_29136",775
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",726
"B930025B16RIK_29140",16
"Gli1_29141",4
"Ddit3_29142",59
"Prr15l_29143",1
"Cltc_29144",16
"Arnt2_29145",0
"Slc27a1_29146",3
"Nup88_29147",560
"Ndufv3_29149",60
"Srd5a1_29150",1
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",290
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",20
"Stmn1_29158",0
"Glul_29159",2
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",120
"Tomm34_29163",130
"Eapp_29164",527
"Zeb2_29165",6
"Ugt1a6b_29166",1
"Cybb_29167",0
"Clk1_29168",72
"Sumo1_29169",54
"Ugt1a6a_29170",356
"Ugt1a7c_29171",239
"Slco2b1_29172",0
"Cops5_29173",1925
"Csk_29174",50
"Cyp1a2_29175",0
"Thap11_29176",0
"Cd55_29177",0
"Zzz3_29178",71
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",6
"Psmd9_29183",112
"B4galt1_29184",8
"Gabrg2_29185",0
"Chtf18_29186",17
"2210016H18RIK_29188",9
"Cmpk2_29189",21
"Dynll1_29190",0
"Kctd10_29191",505
"Pebp1_29192",101
"Cfh_29193",8
"Sdc1_29194",25
"Sccpdh_29195",31
"Arhgef12_29196",16
"Ccnc_29197",20
"Zfp318_29198",0
"Ndc80_29199",251
"Plod3_29200",0
"Xpc_29201",1
"Mrps16_29202",1128
"Gm43302_29203",2
"Serpina3m_29204",0
"Spdl1_29205",19
"H2bc4_29206",118
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",1
"Exosc7_29212",133
"Bid_29213",48
"Mcm2_29214",41
"Ralb_29215",297
"Cpb1_29216",0
"Tcl1_29217",2
"Lhcgr_29218",0
"Cdca8_29219",1
"Prkx_29220",76
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",130
"Evl_29224",84
"Deptor_29225",2
"Ptger2_29226",0
"Hspa2_29227",100
"Cblb_29228",351
"Ptprk_29229",408
"Dner_29230",0
"Pik3c2a_29231",136
"Vasp_29232",74
"Nup85_29233",340
"Mex3d_29234",195
"St3gal1_29235",4
"Zfp110_29236",80
"Ramp2_29237",1
"Cyp2e1_29238",0
"Tbpl1_29239",286
"Parpbp_29241",151
"Pfkp_29242",29
"Lamp3_29243",0
"Stx16_29244",78
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",0
"Trp53bp2_29248",38
"Uchl3_29249",34
"Prl2c2_29250",19
"Pcna-ps2_29251",6
"Kctd5_29252",32
"Map3k4_29253",15
"Spib_29254",1
"Snrpg_29255",0
"Topors_29256",85
"Cdc25b_29257",21
"Gclm_29258",36
"Myot_29259",0
"Myom2_29260",1
"Nfkbie_29261",12
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",3
"Npdc1_29266",51
"Pbx1_29267",8
"Unc5c_29268",0
"Dhx29_29269",25
"Copb2_29270",404
"Cbln1_29271",1
"Nipsnap1_29272",26
"Tm9sf3_29274",179
"Casq1_29275",0
"Slc2a10_29276",7
"Cdh2_29277",5
"Ecd_29278",207
"Dnajc9_29279",5
"Isoc1_29280",95
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",33
"Strbp_29284",304
"Fabp5_29285",1115
"C9_29286",3
"S100a11_29287",1067
"Psmc3ip_29288",37
"Fabp4_29289",2
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",7
"Ncor2_29294",419
"Sult1b1_29295",0
"Dipk1a_29296",11
"Glod4_29298",107
"Gulp1_29299",475
"Arpp19_29300",8
"Fbl_29301",8
"Wdhd1_29302",193
"Rpa3_29303",289
"Wars_29304",20
"Hao2_29305",0
"Fdft1_29306",619
"Chka_29307",25
"Nefm_29308",2
"Mypn_29309",0
"Cpne6_29310",1
