"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",15
"Nme1_29042",1083
"Ctsd_29043",46
"Camk1_29044",154
"Epb41l2_29045",26
"Rbfox1_29046",0
"Mup16_29047",3
"Mup13_29048",2
"Eef1a2_29049",0
"Phlda3_29050",196
"Yars2_29051",10
"Tmem109_29052",308
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",327
"Metrn_29056",5
"Serpina9_29057",1
"Sgo1_29058",97
"Degs1_29059",568
"Snx7_29060",53
"H2-Q7_29061",2
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",400
"Lrat_29065",0
"Dmtf1_29066",43
"Psmb8_29067",10
"Procr_29068",1
"Ppox_29069",20
"Smc2_29071",4
"Cyp4a12a_29072",0
"Prss23_29074",154
"Ero1l_29075",1140
"Panx1_29076",22
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",4
"Scg2_29080",0
"Prkg1_29081",0
"Cyp2f2_29082",0
"Pdgfb_29083",4
"Pdhx_29085",0
"Try5_29086",0
"Ifitm3_29087",2237
"Cyp11b1_29088",0
"Cdk6_29089",164
"Fgf21_29090",0
"Ghr_29091",273
"Ugt2b35_29092",0
"Nup93_29093",98
"Actn3_29094",0
"Cat_29095",433
"Cyb561_29096",0
"Wfs1_29097",9
"Gstm2_29098",678
"Fhl2_29099",49
"Nat1_29100",0
"Zmym2_29101",1105
"Il6_29102",0
"Hmgcr_29103",3
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",2
"Cep57_29107",17
"Slc5a5_29108",0
"Gadd45a_29109",352
"Zfp131_29110",15
"Cavin4_29112",2
"Cct6a_29113",1099
"Abl1_29114",500
"Appbp2_29115",35
"Mcm4_29116",4
"Nck1_29117",58
"Reg1_29118",0
"Eif4g1_29119",861
"Tgtp2_29120",19
"Triap1_29121",2
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",8
"Cflar_29126",34
"Asah1_29127",1485
"Sele_29128",1
"Kif11_29129",27
"Chp1_29131",151
"B3gnt9_29132",36
"Bcl7b_29133",13
"Cul1_29134",472
"Lmod2_29135",0
"Arl1_29136",392
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",862
"B930025B16RIK_29140",21
"Gli1_29141",0
"Ddit3_29142",102
"Prr15l_29143",3
"Cltc_29144",27
"Arnt2_29145",0
"Slc27a1_29146",5
"Nup88_29147",503
"Ndufv3_29149",135
"Srd5a1_29150",0
"Ube3c_29151",5
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",730
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",40
"Stmn1_29158",0
"Glul_29159",3
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",168
"Tomm34_29163",145
"Eapp_29164",569
"Zeb2_29165",15
"Ugt1a6b_29166",3
"Cybb_29167",0
"Clk1_29168",176
"Sumo1_29169",45
"Ugt1a6a_29170",731
"Ugt1a7c_29171",488
"Slco2b1_29172",3
"Cops5_29173",1384
"Csk_29174",32
"Cyp1a2_29175",2
"Thap11_29176",1
"Cd55_29177",4
"Zzz3_29178",112
"Tnnt3_29180",2
"Mest_29181",0
"Ifi35_29182",6
"Psmd9_29183",96
"B4galt1_29184",18
"Gabrg2_29185",0
"Chtf18_29186",0
"2210016H18RIK_29188",6
"Cmpk2_29189",19
"Dynll1_29190",0
"Kctd10_29191",554
"Pebp1_29192",107
"Cfh_29193",73
"Sdc1_29194",22
"Sccpdh_29195",59
"Arhgef12_29196",29
"Ccnc_29197",18
"Zfp318_29198",0
"Ndc80_29199",69
"Plod3_29200",1
"Xpc_29201",0
"Mrps16_29202",751
"Gm43302_29203",1
"Serpina3m_29204",1
"Spdl1_29205",1
"H2bc4_29206",608
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",94
"Bid_29213",45
"Mcm2_29214",46
"Ralb_29215",143
"Cpb1_29216",0
"Tcl1_29217",1
"Lhcgr_29218",0
"Cdca8_29219",0
"Prkx_29220",89
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",115
"Evl_29224",66
"Deptor_29225",0
"Ptger2_29226",0
"Hspa2_29227",63
"Cblb_29228",476
"Ptprk_29229",383
"Dner_29230",0
"Pik3c2a_29231",121
"Vasp_29232",59
"Nup85_29233",152
"Mex3d_29234",132
"St3gal1_29235",2
"Zfp110_29236",89
"Ramp2_29237",0
"Cyp2e1_29238",1
"Tbpl1_29239",296
"Parpbp_29241",59
"Pfkp_29242",15
"Lamp3_29243",0
"Stx16_29244",70
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",1
"Trp53bp2_29248",42
"Uchl3_29249",33
"Prl2c2_29250",1
"Pcna-ps2_29251",3
"Kctd5_29252",39
"Map3k4_29253",22
"Spib_29254",3
"Snrpg_29255",0
"Topors_29256",66
"Cdc25b_29257",13
"Gclm_29258",9
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",15
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",1
"Npdc1_29266",81
"Pbx1_29267",17
"Unc5c_29268",2
"Dhx29_29269",13
"Copb2_29270",281
"Cbln1_29271",0
"Nipsnap1_29272",23
"Tm9sf3_29274",256
"Casq1_29275",0
"Slc2a10_29276",8
"Cdh2_29277",1
"Ecd_29278",150
"Dnajc9_29279",8
"Isoc1_29280",44
"Rbm22_29281",5
"Zfp82_29282",0
"Creb1_29283",39
"Strbp_29284",256
"Fabp5_29285",181
"C9_29286",2
"S100a11_29287",557
"Psmc3ip_29288",20
"Fabp4_29289",2
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",9
"Ncor2_29294",410
"Sult1b1_29295",0
"Dipk1a_29296",42
"Glod4_29298",107
"Gulp1_29299",770
"Arpp19_29300",8
"Fbl_29301",4
"Wdhd1_29302",95
"Rpa3_29303",170
"Wars_29304",16
"Hao2_29305",0
"Fdft1_29306",550
"Chka_29307",41
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
