"","diff","lwr.ci","upr.ci","pval"
"0.1-0",5.7376360197715,-30.2332914968937,41.7085635364367,0.992315043785892
"1-0",0.627796856621979,-35.3431306600433,36.5987243732872,0.999999845068073
"10-0",5.04194814852606,-30.9289793681392,41.0128756651913,0.995739336920478
"100-0",-10.6159246716173,-46.5868521882825,25.3550028450479,0.903958552740983
"1000-0",2.59630879447841,-33.3746187221868,38.5672363111436,0.999821620854109
