	B4	B5	B6	B1	B2	B3	A10	A11	A12	A7	A8	A9	A4	A5	A6	A1	A2	A3
140815	8.51644674866465	9.1442034985708	8.75800243424803	8.57259270259517	9.15235902472812	9.08646975321443	8.46537271027653	7.64541866761489	9.26763580877763	8.94281784431979	8.93246976555679	9.16898111817297	8.37562262246662	9.1379107813606	9.26430938272675	8.34292092465841	8.40889741145688	9.31726536182538
393863	6.98301454858358	7.32428511504929	6.5370621469455	7.11828005458289	6.86774408830881	7.51790169074394	7.87021444244949	8.80295994460137	6.63132642805625	8.49284655493156	7.2914732299213	7.46776554895597	7.80733886289209	6.98888100422964	7.08498568328219	7.29561520988005	6.80965068472948	6.99533726693801
415103	4.93672089630964	1.70957527093408	0.387315027440816	4.55193323202908	5.01359495477226	1.6352586413821	2.31562559077185	3.9449789494738	2.10776447199924	1.23545871223891	0.633261747169506	0.307894212177576	4.53432036848568	0.579490068091938	2.99752284203185	5.71065270915889	4.4440012124128	6.3926727644834
541475	6.67994548094753	8.30948811312121	5.34151133782769	6.91758270434576	6.80500833296085	6.02757606416086	6.01606530891294	6.26690704436116	6.01465506760776	8.05563767465409	7.1410563873682	8.05608706176704	5.88795732310038	6.00575482279404	7.08498568328219	6.32732406960739	6.4714819488349	7.19237411399757
80959	7.65156367957771	8.01335601911118	7.71823190555543	7.77035675116258	7.6530052395158	6.76454165832707	8.58241213146675	7.11490395091611	7.53402922670134	8.75115855052295	7.42767761351961	7.48780330219251	7.1972853812081	7.37390593444204	8.42378759673395	8.03258080404626	7.51174581904863	8.55664849959453
449654	4.93672089630964	4.51693019299168	5.94190387911845	4.93895635513832	5.22004583223969	4.44261356343971	4.63755368565921	6.7523338715314	7.31721783762819	6.72731180856858	5.99081375178759	6.37398340263535	6.31859167743024	6.19419991220715	2.99752284203185	6.93304513049534	6.23541459060138	6.03010268509869
564496	7.70777968914426	8.27943087926503	7.30617826471541	7.32722694485438	7.7560987324799	6.84471200701105	6.70794301355061	10.2487596976509	7.53402922670134	8.76684017275522	7.62194643394167	8.04260383240341	7.99375198712297	7.83687791078459	8.12680585897682	7.35835096522801	7.37291811435131	7.61506518581985
321465	9.37026098181492	10.0360047580564	9.62810635960277	8.70324255530404	8.9642069278101	9.31473874088755	9.05709257717299	8.80295994460137	9.24731582439803	10.238273727846	9.86927593906959	9.53911539288876	9.92281608031203	9.76684214129243	10.052805277533	9.63031060084129	10.0541742759312	9.56259776592571
571487	3.58308394169494	4.03150336582144	2.70924312232818	5.09942102733157	5.9570114264059	3.95718673626946	3.900588091493	3.9449789494738	3.69272697272039	5.99034621440238	5.15682370322652	4.00833393031867	5.75671278982212	5.93704207271002	6.45695446066915	3.38872461427153	4.83102433552204	5.33822498046102
571482	5.45755305961108	4.03150336582144	5.59676839306977	4.7583841094965	2.89811773735233	1.6352586413821	2.31562559077185	3.9449789494738	2.10776447199924	3.55738680712627	4.72072458841985	5.16587520730515	4.17175028910097	3.38684499014954	2.99752284203185	4.12569020843774	3.06548958915907	5.54467585792845
286740	5.45755305961108	6.56755626606165	5.59676839306977	5.80568982427486	5.83671719268818	5.33569835952319	6.22251618638037	3.9449789494738	5.80820419014033	5.48338622568249	4.88118926061309	5.79974730850725	5.27128596265188	4.27992978623303	2.99752284203185	5.89122495480071	5.38741768404643	6.28164145209466
567151	6.60298349913265	6.46446277309755	6.57713958632083	6.78223085145087	5.83671719268818	7.0615233960842	6.40308843202219	9.07426196641876	6.63132642805625	6.18965502262578	6.0595265018716	7.10231007852768	6.85624846337304	6.13407891976958	5.31945093691922	6.05168962699396	4.99148900771529	4.80771026376224
558520	4.11359865839372	4.87950027237639	5.67271724630306	5.24381093666675	6.06804273879464	4.44261356343971	5.77505720940915	5.52994145019495	3.69272697272039	5.32292155348925	4.88118926061309	4.55582172562116	6.49367838398833	4.48638066370046	7.64137903180658	4.61111703560798	6.29815034594934	3.95971335720729
572649	7.46844137575382	9.17718082101707	7.9797720647089	9.26512144291216	8.389970833682	8.81516773139704	8.82342023097055	9.72633866299845	7.46531647661732	9.56188819936121	7.37472873357065	8.74668606475584	7.87219000724206	8.12638452797958	7.52108479808887	8.07054865424528	8.32099032230745	6.68217938167839
445058	0.413158940252629	6.56755626606165	0.387315027440816	2.43645601460914	1.31315523663117	3.22022114210326	4.63755368565921	3.9449789494738	6.75162066177396	3.55738680712627	4.0926933658068	5.73415896687967	4.53432036848568	5.70877308503691	2.99752284203185	4.97368711499269	3.06548958915907	5.09721688095723
437008	5.69856115911488	5.16900688957138	6.57713958632083	5.98077653083295	4.12051015868878	7.46814865554684	6.83918754682886	3.9449789494738	5.27768947344155	6.27985283159736	7.40144607194643	7.46776554895597	4.17175028910097	7.32095705449309	4.58248534275301	5.50420183169147	6.67429883183459	6.03010268509869
559769	7.4018436270248	7.26416412261172	7.80516754232671	8.16437646917234	7.50297979551119	7.24996848549731	7.07051309293532	6.7523338715314	7.99040752136108	7.7432533524376	7.71007734422034	7.7591053240099	7.73943479839029	7.14934567642289	8.61223268614706	7.29561520988005	7.75478874969496	8.01282469366686
560102	7.4018436270248	9.47112650337856	7.73604318167189	7.56573903155411	6.92786508074638	7.12711173771178	8.09698530429651	9.30253095409188	7.66235332367688	7.53923946041601	7.57577625250875	9.16276259543781	7.09231582160656	7.67752215105246	7.08498568328219	10.0373817903101	8.66837399787749	9.51430220888493
567205	6.85610243610136	5.41001498907517	6.83025852328954	5.60638101605145	6.17113623175874	5.72272148263244	7.93033543488706	6.7523338715314	6.86265197416271	6.66172346694101	6.61054167066942	6.19053726153942	6.57384873267231	6.55676999159185	7.75241034419532	6.75795842393725	6.85208595104987	6.7670682792649
450083	5.83942369495473	7.06712727555216	6.11523548200402	5.89588763324644	1.31315523663117	6.84471200701105	6.70794301355061	7.40441056811109	5.56719609063653	5.32292155348925	5.49124274229708	6.45764133168226	6.11928286920683	6.07134316442161	2.99752284203185	1.80376211355037	3.55091641632931	5.09721688095723
558990	8.23970742754354	7.8993998298141	8.40412331512737	8.48811813443163	8.62603819191553	7.51790169074394	8.38171478122962	8.58883513924852	8.67762008033019	7.16619604980179	8.36797136739535	8.27943776612835	7.59321405753924	8.12638452797958	8.42378759673395	7.91228657032854	8.01968589954594	7.82760982119995
553654	5.5424419571976	6.56755626606165	5.81357978214291	5.375055469945	5.70547265940993	5.0946902600194	6.01606530891294	3.9449789494738	5.56719609063653	5.62777613501767	5.27711793694423	5.35228833153603	4.17175028910097	4.9718074908707	5.31945093691922	6.75795842393725	6.52492120779636	4.80771026376224
569382	4.93672089630964	3.29453777165523	4.77963245021958	0.851493513887985	1.31315523663117	1.6352586413821	2.31562559077185	3.9449789494738	5.56719609063653	1.23545871223891	0.633261747169506	2.62982230706494	1.36439536704336	3.74941506953425	2.99752284203185	6.19607953632914	4.202993112909	5.33822498046102
368284	7.61283128508899	8.33893189101369	8.38166846429967	8.4588238276376	8.4111873195917	8.45543760379729	8.94498221085146	6.26690704436116	8.51715540813694	7.50224525293381	8.11707752443376	7.72574672706347	8.58356388750552	7.5681747548641	9.10604729881002	8.98367120356531	7.92347058428664	8.32428578950315
798787	4.93672089630964	1.70957527093408	5.34151133782769	0.851493513887985	4.77258685526847	4.80518364282442	6.01606530891294	3.9449789494738	5.80820419014033	6.52086093110116	5.67765586652796	5.59329643103982	6.31859167743024	4.48638066370046	4.58248534275301	5.50420183169147	5.38741768404643	3.95971335720729
555285	8.44106493682251	9.38905537043953	9.97415481540264	8.70324255530404	10.846484968937	9.6741776306744	8.82342023097055	8.33729637225256	9.36515231469189	9.7629357182993	8.90472477507388	8.20876102015832	8.86424125412657	8.40603855538285	9.76570716680878	9.13467899166499	9.14870295740805	8.17694407342796
368316	3.22051386231023	4.03150336582144	3.55724002888313	3.65884843594559	4.12051015868878	1.6352586413821	2.31562559077185	3.9449789494738	5.27768947344155	4.6948903308762	4.0926933658068	3.47781921361989	1.36439536704336	2.9014181629793	2.99752284203185	3.38872461427153	2.32852399499286	1.63778526231993
445563	3.22051386231023	1.70957527093408	0.387315027440816	5.09942102733157	2.89811773735233	1.6352586413821	3.900588091493	3.9449789494738	2.10776447199924	1.23545871223891	0.633261747169506	3.76732583081487	1.36439536704336	4.27992978623303	5.80487776408946	1.80376211355037	0.743561494271704	1.63778526231993
449780	9.01678528523882	8.72080252635733	8.96851560936577	9.49173845011033	9.15235902472812	9.30059455856728	9.83132542905589	9.87571628703668	9.90866437191954	9.56188819936121	9.21446232909446	9.11846584691872	9.62649021241354	9.08331580608769	9.98620752880402	9.46909803073555	9.2233417583008	9.81271094482061
30164	7.89697471751689	8.45104225733522	7.66343943271505	7.64590938023809	6.44243825357614	7.97510864426673	6.83918754682886	8.33729637225256	5.27768947344155	7.25782652526736	7.7931330839479	7.56528205487023	8.07864088470949	7.14934567642289	7.64137903180658	7.29561520988005	7.48502848067285	7.7038744527777
30281	4.50062178150297	6.23313722699109	5.94190387911845	4.93895635513832	3.63508333151853	6.58945495176898	6.01606530891294	7.11490395091611	4.4296925668866	5.32292155348925	4.3337014653106	5.86248306385521	6.79066012174546	6.51022740565482	7.38984026481061	5.71065270915889	5.95301485990065	5.33822498046102
100002108	5.62261230588158	3.29453777165523	4.6352425408844	5.60638101605145	5.70547265940993	5.0946902600194	2.31562559077185	6.7523338715314	3.69272697272039	5.32292155348925	6.61054167066942	5.59329643103982	6.40878948640182	6.07134316442161	4.58248534275301	6.75795842393725	5.38741768404643	7.06405001702203
100003975	6.75300894313725	6.83885828787905	6.05974036941231	6.57941396845119	6.73941999133327	6.15882059743912	6.01606530891294	8.19290646291738	6.01465506760776	5.62777613501767	6.74178620394768	5.66544621679566	5.61232288048695	6.13407891976958	6.45695446066915	6.55864961571384	5.49844899643517	5.72524810357027
368364	5.62261230588158	4.51693019299168	5.43170914679927	5.375055469945	5.56108275007476	1.6352586413821	5.77505720940915	3.9449789494738	3.69272697272039	5.48338622568249	5.49124274229708	3.76732583081487	5.88795732310038	4.9718074908707	5.80487776408946	1.80376211355037	2.32852399499286	4.44514018437754
550513	8.65633292372558	8.21736991113277	9.00570052969942	8.4588238276376	9.22604457286113	8.2934701241339	8.58241213146675	7.85186954508231	8.58349790296564	8.54834166752326	8.42116430656094	8.17208035683186	8.07864088470949	8.23054175927087	9.14726996153654	8.76954639821246	8.32099032230745	9.00410747656575
30438	4.11359865839372	4.03150336582144	4.08775474558191	5.70947450901556	5.56108275007476	4.44261356343971	5.48555059221416	3.9449789494738	2.10776447199924	3.55738680712627	5.02557916994827	5.51734757780653	6.57384873267231	3.38684499014954	2.99752284203185	5.89122495480071	3.06548958915907	3.95971335720729
793730	9.11706251369729	10.6074207269396	9.8072752052887	10.0338878672925	9.87157594989984	9.21268746941785	10.2404380943776	9.23038116833604	10.1245727596858	10.5863978937853	10.257143237183	9.70235690678789	8.86424125412657	9.90816499541988	9.53668165313988	10.1211747273152	10.3000675489436	9.02148955479398
565237	4.32004953586115	5.79703811218442	5.7448670320589	4.55193323202908	5.83671719268818	1.6352586413821	2.31562559077185	5.52994145019495	2.10776447199924	5.75902066829592	3.80318674861182	0.307894212177576	4.53432036848568	2.16445256881309	4.58248534275301	1.80376211355037	4.4440012124128	5.54467585792845
798281	0.413158940252629	4.87950027237639	5.03117121721554	2.43645601460914	4.12051015868878	1.6352586413821	5.12298051282945	7.64541866761489	2.10776447199924	1.23545871223891	3.80318674861182	3.11524913423518	2.94935786776452	4.66695290934228	2.99752284203185	1.80376211355037	2.32852399499286	1.63778526231993
541381	1.99812144097379	1.70957527093408	3.19466994949842	4.31092513252528	4.12051015868878	1.6352586413821	3.900588091493	3.9449789494738	2.10776447199924	4.04281363429651	2.21822424789066	3.76732583081487	3.68632346193073	5.10305202414895	2.99752284203185	1.80376211355037	3.55091641632931	1.63778526231993
415169	10.1630283676495	10.0889536380053	10.4166022544091	9.52745054682973	9.76023846284082	9.58362587296678	9.37090802627304	8.33729637225256	9.38388887727347	10.0069481817395	9.48813013042974	9.98561385381858	9.98278086930197	9.63748179085111	10.2549106847245	9.65551115496643	9.91097964010344	9.16916672283624
100004597	7.55271029265142	7.32428511504929	7.88716091452402	7.22653294523491	8.36843767213236	8.1109920723485	8.58241213146675	9.30253095409188	7.15215859135769	8.49284655493156	7.89064958986216	7.91522452592719	7.55421992592338	8.39327125930898	8.35507484664994	8.03258080404626	7.58905154521608	7.47067527648467
415243	6.4792481307104	6.91902863656303	6.72716503032544	5.70947450901556	6.73941999133327	6.84471200701105	6.83918754682886	7.64541866761489	7.06196078238611	7.34398316901708	6.41462146069417	6.93725083225719	6.40878948640182	6.91934007097656	5.31945093691922	6.4476183033251	6.10111349888979	6.16134721837694
100141367	5.36735525063951	5.95750278437766	5.24529602256839	4.93895635513832	5.01359495477226	5.33569835952319	6.56355310421543	3.9449789494738	5.56719609063653	6.66172346694101	6.41462146069417	5.35228833153603	6.11928286920683	5.33437757025541	4.58248534275301	4.97368711499269	5.95301485990065	6.16134721837694
565852	7.88076449033563	7.06712727555216	7.75363724168663	7.99104486628678	7.57994177732607	8.37672562778325	8.19826864013369	6.26690704436116	8.67762008033019	7.83537155442603	8.25531356662588	7.77549976226057	7.59321405753924	8.31419968831778	6.69796256017295	8.1788015448973	8.12726578674576	7.94156601049703
406742	4.11359865839372	5.95750278437766	6.00202487155602	5.60638101605145	6.44243825357614	5.54214923699062	3.900588091493	6.26690704436116	6.01465506760776	5.75902066829592	6.56399908473239	6.19053726153942	7.1972853812081	5.62388418745039	7.52108479808887	4.12569020843774	5.87284451121667	4.44514018437754
393308	3.22051386231023	6.23313722699109	4.91087698349783	5.09942102733157	3.63508333151853	5.33569835952319	2.31562559077185	3.9449789494738	6.86265197416271	5.48338622568249	5.27711793694423	1.89285671289873	6.57384873267231	4.9718074908707	4.58248534275301	4.61111703560798	5.13587891705047	4.80771026376224
436612	8.07849485743781	7.686855194434	7.52686637983961	7.81727779855007	7.8523140477392	8.42967450773221	7.26982190115872	9.30253095409188	7.66235332367688	8.20124299690099	8.38145459675897	7.91522452592719	7.84012879800976	7.47430783139988	7.24545035547544	8.46197359630217	8.09228964850278	7.12963835864961
557791	4.50062178150297	1.70957527093408	5.14220252960429	3.17342160877535	1.31315523663117	4.44261356343971	2.31562559077185	3.9449789494738	2.10776447199924	4.40538371368122	5.02557916994827	3.76732583081487	2.94935786776452	5.33437757025541	4.58248534275301	3.38872461427153	3.55091641632931	1.63778526231993
100004610	5.05701513002735	5.16900688957138	2.70924312232818	4.31092513252528	5.22004583223969	4.80518364282442	2.31562559077185	3.9449789494738	4.4296925668866	4.40538371368122	4.0926933658068	4.00833393031867	5.61232288048695	5.43747106321951	2.99752284203185	4.12569020843774	3.55091641632931	4.44514018437754
548343	6.98301454858358	7.43749572549728	5.51659804438578	6.57941396845119	7.04107569119437	7.0615233960842	6.22251618638037	7.11490395091611	7.59961756832891	5.75902066829592	7.50362646675291	7.42683528490108	6.22237636217094	6.00575482279404	7.08498568328219	7.35835096522801	6.62620454363355	7.31021060429143
795086	5.36735525063951	4.03150336582144	2.70924312232818	6.40608236556562	2.89811773735233	5.54214923699062	2.31562559077185	3.9449789494738	2.10776447199924	5.14234930784743	6.12511484349918	1.89285671289873	4.53432036848568	4.9718074908707	5.31945093691922	5.50420183169147	4.202993112909	6.03010268509869
100007362	8.00561597752071	8.24873408204211	8.05265094462599	7.99104486628678	8.13333419904636	7.74378309816027	7.17360658589942	8.33729637225256	7.99040752136108	7.46427740273479	7.07620524301824	7.04936119857872	7.38676318007182	7.87411081698356	7.64137903180658	6.66174310867795	7.84159357723223	8.04717619845763
492517	6.60298349913265	6.83885828787905	7.10156054510694	6.87386132691644	7.37924442708894	8.17441745249013	6.22251618638037	7.40441056811109	6.500081894778	7.25782652526736	6.86208043766539	7.04936119857872	7.51414248654805	7.08728470829063	4.58248534275301	6.84815623290883	7.92347058428664	7.61506518581985
796607	3.87259055888993	4.03150336582144	3.55724002888313	3.65884843594559	2.89811773735233	3.22022114210326	2.31562559077185	8.03244179072414	2.10776447199924	3.55738680712627	5.58745805755638	5.98031955414907	5.27128596265188	5.10305202414895	4.58248534275301	4.61111703560798	4.65045208988022	5.54467585792845
368385	10.2253362457671	6.3534314607088	9.90891546716454	7.64590938023809	10.4755465653881	7.18984749305974	9.84700705128816	8.19290646291738	8.92794343441443	8.17797321757815	9.54315483093955	8.73834676384311	9.27728470327332	8.89690268185681	5.31945093691922	9.56531334599485	9.44052902050599	7.36570571688313
554550	6.56290605975731	5.41001498907517	4.29420562304933	6.06094687951694	7.19579828599301	3.95718673626946	6.95948178054657	3.9449789494738	7.31721783762819	1.23545871223891	6.0595265018716	6.61167496035468	2.94935786776452	4.03892168672923	5.31945093691922	4.12569020843774	5.95301485990065	7.19237411399757
100034580	7.04251556033224	6.66377158132095	7.44259746294201	7.00124063339267	6.67070724124926	6.39014614354557	6.40308843202219	6.7523338715314	6.63132642805625	6.72731180856858	6.93704249534661	7.6025149610692	7.38676318007182	7.02243356394067	7.52108479808887	7.86985130400815	8.10988370851752	7.12963835864961
566292	5.5424419571976	4.51693019299168	5.59676839306977	5.375055469945	6.35754935598962	6.99281064600019	5.77505720940915	3.9449789494738	6.19522731324958	4.6948903308762	5.76254476411447	5.43717722912254	2.94935786776452	6.00575482279404	5.80487776408946	4.12569020843774	4.99148900771529	6.4957662574475
794408	3.58308394169494	4.87950027237639	0.387315027440816	3.17342160877535	3.63508333151853	1.6352586413821	3.900588091493	3.9449789494738	2.10776447199924	4.04281363429651	2.21822424789066	5.16587520730515	5.61232288048695	4.66695290934228	2.99752284203185	5.71065270915889	0.743561494271704	1.63778526231993
407646	9.21728996143595	8.88948436094901	8.26383197400582	8.6780420011789	8.18351995621458	9.5117755879471	9.16111564171622	8.03244179072414	9.3269329924614	8.97016833246475	8.70472410972613	8.90408396832199	9.24091231360836	8.83215550054219	8.42378759673395	9.44038673409402	9.36927033733617	9.30312117950511
562319	7.89697471751689	7.43749572549728	7.58698737227718	8.44395055115606	8.4111873195917	8.26461526146171	8.04354604533505	8.80295994460137	8.13013228502769	7.97692569864005	8.40804880677068	8.48281989467825	8.18457432945855	7.71904142049073	8.2829250608941	7.86985130400815	7.6624247315463	8.14557990251863
569875	8.42996722793918	8.98569967620832	8.3473169595089	8.30270462572031	9.06134808622063	9.27188326192575	9.93767741022823	9.07426196641876	8.82200998966536	8.65331122712481	9.98420092871594	9.25333804855549	9.34738894173767	8.59629835577849	9.79193870838196	9.4548138047293	9.29430827965495	8.75672633504344
569854	6.14107939481583	5.95750278437766	6.00202487155602	5.09942102733157	5.9570114264059	6.84471200701105	5.48555059221416	3.9449789494738	6.63132642805625	7.21273863573882	4.54015234277803	6.19053726153942	7.1972853812081	4.48638066370046	7.85550383715943	4.12569020843774	6.85208595104987	7.47067527648467
402871	6.95231775136066	5.16900688957138	6.65410156813572	7.4808501339676	6.52260860226012	6.27911483115683	7.07051309293532	3.9449789494738	6.19522731324958	6.52086093110116	6.86208043766539	7.48780330219251	4.53432036848568	6.98888100422964	5.80487776408946	6.75795842393725	6.29815034594934	8.11351869328633
565931	0.413158940252629	6.23313722699109	5.34151133782769	4.0214185153303	6.67070724124926	3.22022114210326	5.12298051282945	3.9449789494738	2.10776447199924	5.32292155348925	5.02557916994827	0.307894212177576	5.06483508518446	5.22334625786666	5.31945093691922	4.97368711499269	4.4440012124128	6.28164145209466
566010	6.67994548094753	7.32428511504929	7.07381555462403	7.15527426206509	7.29043516013109	5.54214923699062	6.56355310421543	6.26690704436116	6.63132642805625	6.72731180856858	6.78300886667419	6.6477442150622	6.40878948640182	6.51022740565482	7.75241034419532	6.32732406960739	7.28272030537974	7.06405001702203
321464	8.04978356079628	8.4238207886002	8.26383197400582	9.1957894218038	8.20797299993911	8.17441745249013	8.94498221085146	7.11490395091611	8.55070796784797	9.38011695507079	9.07205359974777	8.81964686594496	8.15881123339347	8.20154188754831	8.72544329659505	8.62394107596556	8.54446139419201	9.31726536182538
564697	6.08558428222413	7.54246528509882	6.3180523650037	6.63285322741264	7.14604525079591	7.3076839833536	5.12298051282945	3.9449789494738	6.75162066177396	4.6948903308762	6.61054167066942	7.10231007852768	6.918984218721	7.32095705449309	2.99752284203185	6.75795842393725	5.87284451121667	6.59198157270681
170457	7.46844137575382	6.91902863656303	7.96474385547657	7.74631127719593	7.04107569119437	7.3076839833536	7.5250789564008	6.26690704436116	7.39316669086149	6.79004756391655	7.85243026763167	7.85478867206521	8.10586235344451	6.91934007097656	7.08498568328219	7.63665212771512	6.72084141777162	6.59198157270681
565203	4.50062178150297	6.23313722699109	5.14220252960429	4.55193323202908	2.89811773735233	5.0946902600194	2.31562559077185	8.33729637225256	6.35569198544282	3.55738680712627	4.3337014653106	4.39535705342792	5.06483508518446	6.13407891976958	6.16744784347417	5.89122495480071	4.65045208988022	1.63778526231993
393677	4.50062178150297	4.51693019299168	4.6352425408844	4.55193323202908	5.22004583223969	3.95718673626946	2.31562559077185	7.11490395091611	4.91511939405684	1.23545871223891	0.633261747169506	4.55582172562116	1.36439536704336	3.74941506953425	2.99752284203185	1.80376211355037	0.743561494271704	1.63778526231993
557210	7.63232746071479	8.18530870190048	8.26383197400582	7.92830911093882	6.44243825357614	6.49323963650967	7.3600197101303	8.89917525986067	6.500081894778	5.48338622568249	7.75220281989301	7.79170998944183	5.61232288048695	6.91934007097656	6.69796256017295	7.78104203705029	7.15295243040941	6.7670682792649
565658	7.61283128508899	7.06712727555216	7.44259746294201	8.08989825321307	8.10757110298128	8.20511424971305	7.87021444244949	3.9449789494738	7.39316669086149	8.17797321757815	8.47246553526645	8.34681320146988	7.2470384164052	7.94581228233775	8.61223268614706	8.27949554451677	8.45092062635259	8.11351869328633
100535117	7.18134326502956	7.32428511504929	7.37599971421298	6.27775826859008	6.59855745549342	7.70134783183988	6.40308843202219	7.64541866761489	6.75162066177396	7.06834872640365	6.46615176133425	6.81568885237627	7.63118190773826	7.29373558575806	6.45695446066915	6.55864961571384	6.85208595104987	6.84723862794888
553754	7.89697471751689	7.59221832029592	8.33568225902549	8.16437646917234	6.98558057860267	7.46814865554684	6.70794301355061	6.26690704436116	7.83568492656244	7.30154790269668	7.47875179811388	7.44744556457637	5.61232288048695	7.7791624129283	7.24545035547544	7.35835096522801	7.04734224244881	6.3926727644834
373866	7.30797670356057	7.26416412261172	7.60648354790298	7.69698356483236	7.09451495015583	7.61253856488202	5.77505720940915	7.85186954508231	7.31721783762819	7.50224525293381	7.66668474870696	7.63881109029219	6.49367838398833	7.67752215105246	6.90441343764037	6.93304513049534	7.15295243040941	7.12963835864961
564058	7.51119102321316	5.95750278437766	6.22020504160556	6.68438352805273	7.50297979551119	7.61253856488202	7.6010278096341	7.11490395091611	6.86265197416271	5.99034621440238	6.51590479653135	7.04936119857872	6.31859167743024	5.62388418745039	6.16744784347417	6.32732406960739	7.18650499012043	7.19237411399757
403084	7.15462592665378	5.6164658665426	6.6161337179367	6.91758270434576	5.9570114264059	7.93903938955921	6.70794301355061	6.7523338715314	6.86265197416271	6.85016855635412	6.93704249534661	7.27367849683966	7.29513270460625	7.39966903050713	4.58248534275301	4.12569020843774	7.08341149715633	7.36570571688313
323641	6.95231775136066	6.23313722699109	6.26995807680266	5.49534970366271	4.48308023807348	6.92066086024435	5.48555059221416	6.26690704436116	5.80820419014033	7.30154790269668	6.46615176133425	6.19053726153942	5.61232288048695	6.19419991220715	6.45695446066915	6.19607953632914	5.87284451121667	6.28164145209466
562398	7.12740445791875	7.77566446139185	6.69109577561792	7.22653294523491	7.24389257419406	7.24996848549731	6.01606530891294	9.07426196641876	6.35569198544282	6.09343970736648	7.00830117851643	6.7508377080263	6.72194737166145	7.81789480741702	7.95171915241873	6.19607953632914	7.68607599961094	7.61506518581985
768138	3.58308394169494	1.70957527093408	4.08775474558191	3.65884843594559	4.12051015868878	1.6352586413821	3.900588091493	3.9449789494738	2.10776447199924	4.93589843038	3.44061666922711	3.11524913423518	3.68632346193073	3.74941506953425	2.99752284203185	1.80376211355037	4.4440012124128	1.63778526231993
336007	5.9050120365823	6.99497748979633	5.81357978214291	6.27775826859008	4.12051015868878	5.33569835952319	2.31562559077185	6.7523338715314	7.66235332367688	6.09343970736648	6.61054167066942	5.16587520730515	3.68632346193073	4.27992978623303	2.99752284203185	5.71065270915889	6.02896371313395	7.12963835864961
492807	6.85610243610136	6.46446277309755	7.70019798272517	6.13689573275023	7.72254617276887	6.84471200701105	7.07051309293532	3.9449789494738	6.63132642805625	6.66172346694101	6.12511484349918	7.0221397298437	7.14575508056802	7.71904142049073	6.69796256017295	7.47618745552187	6.29815034594934	6.92318748118218
565492	5.62261230588158	6.46446277309755	6.5370621469455	5.49534970366271	4.77258685526847	3.95718673626946	6.40308843202219	3.9449789494738	6.96574546712681	3.55738680712627	5.76254476411447	4.9517504019523	5.4518582082937	4.27992978623303	4.58248534275301	6.32732406960739	6.35827133838691	5.09721688095723
415191	8.53728025208182	8.33893189101369	8.23906406885687	8.72801046045299	8.47302657340956	8.57777314672134	9.00212611795507	9.07426196641876	9.02662770927383	9.45946038643701	8.83783289141871	8.68727257924884	8.76527480332555	8.72414831092382	9.37256227337878	8.31155675374907	8.38018611481535	8.43220112867004
560222	5.36735525063951	4.87950027237639	6.26995807680266	5.98077653083295	5.56108275007476	5.72272148263244	7.17360658589942	7.85186954508231	6.75162066177396	4.93589843038	5.99081375178759	5.98031955414907	4.17175028910097	4.48638066370046	6.69796256017295	5.71065270915889	4.65045208988022	6.28164145209466
445042	6.43552675328108	7.54246528509882	5.81357978214291	4.55193323202908	3.63508333151853	5.0946902600194	5.48555059221416	6.7523338715314	6.35569198544282	7.21273863573882	5.84271511279846	5.06278171434104	5.75671278982212	5.10305202414895	4.58248534275301	5.26319373218767	6.10111349888979	5.72524810357027
449559	5.1680464424161	4.87950027237639	4.08775474558191	5.24381093666675	5.40061807788151	5.33569835952319	2.31562559077185	6.26690704436116	4.4296925668866	3.55738680712627	5.67765586652796	5.66544621679566	4.17175028910097	4.82741758153552	4.58248534275301	1.80376211355037	5.26712345032872	3.95971335720729
405895	6.5216833970308	8.27943087926503	7.01667164752043	7.15527426206509	7.24389257419406	7.61253856488202	7.80747868710152	8.19290646291738	7.2370474889442	6.96337916680211	7.40144607194643	6.93725083225719	7.77378630318107	6.98888100422964	9.18734740091187	8.83718511508782	7.51174581904863	8.23769810450706
568314	5.1680464424161	1.70957527093408	6.05974036941231	5.80568982427486	4.77258685526847	6.02757606416086	5.12298051282945	3.9449789494738	5.56719609063653	5.87931490201363	5.76254476411447	5.16587520730515	6.72194737166145	7.05522349905834	5.80487776408946	4.61111703560798	5.69775780465858	6.16134721837694
553290	6.71693968842973	6.83885828787905	6.3180523650037	6.40608236556562	8.57054307932382	5.72272148263244	6.56355310421543	7.11490395091611	5.80820419014033	5.99034621440238	6.78300886667419	6.14078422634232	1.36439536704336	6.72923718759662	5.80487776408946	6.32732406960739	7.96273001473387	6.4957662574475
100005729	7.86437005208496	7.77566446139185	7.82194325507754	6.78223085145087	8.57054307932382	6.15882059743912	6.22251618638037	7.40441056811109	8.33658316249512	8.10582343182231	6.51590479653135	8.32470249986413	6.22237636217094	7.47430783139988	7.38984026481061	6.55864961571384	7.6624247315463	6.99533726693801
378970	8.37316087232071	9.844001591155	9.00570052969942	9.23951079923312	8.18351995621458	10.3391622148268	7.80747868710152	8.03244179072414	7.46531647661732	8.45462723270107	8.67218073646181	8.33580020874746	9.76100014822522	9.19051486539929	8.8801658913937	8.59817797990048	9.90595282302861	8.89517310501258
