	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
394249	6.858693511	6.934294375	7.002308384	7.054585855	6.888178191	6.938368326	7.129221391	7.07810252	7.212522987	6.656898845	7.106346729	6.972758232	6.837265538	6.637630151	7.221934338	6.682048396	7.17079497	7.07675243
556220	4.152082787	4.11352924	3.990265472	3.731339226	3.99990219	4.206740009	3.93855361	3.791039108	3.847954287	3.993354195	3.738063519	3.784671604	3.85493639	3.559628471	3.811627486	4.221209758	3.288773566	3.879331481
100334247	4.50003909	4.500982543	4.373442958	4.628394715	4.166160412	4.496825171	4.466757849	4.574716448	4.733208917	3.924196045	3.855219077	4.191197982	4.180881888	4.25595172	3.906740606	4.114162199	3.630038534	3.943570081
553257	6.313357146	6.221847817	6.062686113	5.922894817	5.731407787	5.945931727	6.128102117	6.305945295	5.951702464	5.831025945	5.842124893	5.825707591	5.897518947	6.258892558	5.794622942	6.087527865	6.113452937	6.267402256
337489	7.319227156	7.414731414	7.313539108	7.13379856	6.676124199	7.016820325	6.990829465	6.778665854	6.830334103	6.91037211	7.106346729	6.724378901	6.837265538	6.98571484	6.769446082	6.790323878	6.480879441	6.665200793
553816	3.692593415	4.02768741	4.149900209	4.431242684	4.049391294	4.036417124	4.105673501	4.262512728	4.108889543	3.60871445	3.937236566	4.002206677	3.706944041	3.795047431	3.966835191	3.500203963	4.355141325	3.667434146
325979	6.436934657	6.345264991	6.365653572	6.464541249	6.413333374	6.593974759	6.623015763	6.494676552	6.391504294	6.218094388	6.70335744	6.33535285	6.274004402	6.565182889	6.496270354	6.309987698	6.644014703	6.693496848
569471	9.763727959	9.898699521	10.047048581	9.768492875	9.907108971	10.038998714	10.044303293	10.149772489	9.99884281	9.549693348	9.81423797	9.832223239	9.6082068	9.976787979	10.040638233	9.352163179	10.182724073	10.078778812
550233	6.247357975	6.155940065	6.39782439	6.502738224	6.427440248	6.509669248	6.677114024	6.806517318	6.567618172	6.203575089	6.533571357	6.456099493	6.22587177	6.701793235	6.486039196	6.087527865	6.699371834	6.410641839
569666	9.078231136	9.187177178	9.357387655	9.333422963	9.254806763	9.430077899	9.418294785	9.510531303	9.413968868	8.671230379	9.448147235	9.186150224	9.033452201	9.354914216	9.506968684	8.65747802	9.641518665	9.462625617
394148	7.940721533	9.175582114	8.58242642	8.880698212	8.224365133	8.586735748	8.250662712	8.034004304	8.292936307	8.158764058	8.733461459	8.489876609	8.607312077	8.159487945	8.395927543	8.600367005	7.612691962	8.155274621
393242	4.253376563	4.390688679	4.871876019	4.760375161	3.895520077	4.700701015	4.391090197	4.390706015	4.48831546	4.376562109	4.501817877	4.767598851	4.088198749	4.088821144	4.778123075	3.660967131	4.240386854	4.649747434
571965	6.259584582	6.297157507	6.278488969	6.307966704	5.875574399	5.613703284	6.181481564	5.464734946	5.785164218	5.723187353	5.746782716	5.733147954	5.692417269	5.616535417	5.890826978	5.260227323	5.359988046	5.631101979
497399	5.656224996	5.922189669	5.971573197	5.721682292	5.381365667	5.430949932	5.686174208	5.079708698	5.306467957	5.628536407	5.444217768	5.497678369	5.386701124	5.419274864	5.282491295	5.66286859	4.924875447	5.443914044
100007441	7.271726159	7.464586263	7.605659809	7.719257925	7.398349077	7.58915279	7.544538573	7.594418192	7.499969988	7.050827226	7.442221264	7.598824168	7.262691079	7.265927176	7.6206806	6.938874765	7.658106806	7.38506463
394160	4.745814457	4.983772547	4.44908185	4.508365847	5.332225901	5.299029749	4.584668093	5.196581327	4.966651735	5.392912664	5.415888816	4.972890739	5.199999385	5.476828814	5.407015772	4.718136411	5.649541533	5.093740459
567037	5.701741342	5.594170922	5.86514032	5.721682292	6.067954268	5.442365421	5.855264439	6.026962161	6.117262562	5.840441228	5.769350618	6.106277601	5.507940765	6.099470327	6.016990389	5.874459066	5.884225797	5.960958479
79378	11.483804255	11.606582898	11.212703448	11.109382858	10.979645959	10.54344926	10.52660822	10.305494056	10.600723673	11.220886651	10.953930736	10.938736694	11.155198732	10.687310304	10.728449656	11.061893023	9.551122434	10.146442963
566766	8.559458657	8.930551872	8.892342021	8.998996052	8.680128209	9.187946197	8.59218338	9.097563627	8.71971946	7.747941256	8.664901952	8.582020368	8.009393992	8.414930026	8.452194661	6.849924405	8.697183726	8.129616126
541339	8.672366553	9.078416457	8.835927103	9.038535476	8.829250592	9.05947472	8.829241407	9.237131667	8.972432303	8.37826944	9.243066232	8.930715812	8.566022402	8.782122202	8.923277247	8.193541859	9.186755953	8.856937029
559784	7.379289246	7.789813308	7.813126433	7.75134097	7.534917052	7.596835147	7.737652239	7.623415026	7.886027183	7.720158845	7.517475529	7.792657466	7.735349973	7.53338948	7.693626158	7.470675872	7.437102089	7.712231946
566034	7.866720365	7.950064289	7.839132995	7.798166193	7.691190102	7.560628885	7.454474395	7.03166074	7.202389597	7.56410656	7.601629783	7.206664717	7.532651283	7.578781919	7.563444211	7.316239806	6.574654318	7.129485275
335897	6.409763855	6.469842287	6.751553365	6.701939618	6.290081431	6.420129819	6.611948351	6.381958415	6.519454841	6.049730215	6.753271439	6.450824783	6.26873495	6.291335797	6.590010087	5.807318822	6.522402073	6.433191086
334167	7.265677039	7.745686313	7.164431341	7.413214887	7.534917052	7.488127338	7.241197764	7.209079663	7.26214902	7.200910906	7.622439712	7.068851975	7.33758134	7.508767215	7.436369028	7.101841269	7.188959556	7.040494996
561964	6.570520606	6.84509417	6.756524179	6.961657151	6.691792653	6.614303251	6.977956286	6.381958415	6.633209316	6.813302442	6.515884789	6.492492156	6.699151379	6.622409073	6.590010087	6.309987698	5.970762075	6.66995551
406431	7.520609278	7.348413344	7.540869896	7.323584637	7.187966309	7.09845905	7.44202956	6.912838902	7.48332694	7.497226375	7.135594445	7.216022529	7.155426144	7.077869643	7.16535341	7.369576616	6.666413084	7.338040741
561489	7.658575898	7.761284754	7.767071339	7.987405336	7.840987592	7.946646538	7.961240029	8.022175755	7.882858109	7.336842098	8.023836623	7.719974305	7.33758134	7.612554974	7.971763096	7.238729125	7.959596649	7.750892646
415238	5.719553263	5.208476986	5.48865271	5.368742403	5.322193857	5.442365421	5.788021398	5.16823874	5.441833341	5.141933503	5.306980236	5.680040529	5.636238254	5.66686097	5.769535028	5.544169801	5.611568058	5.465953105
568457	5.862683113	5.976656785	6.271560698	5.815714123	5.545579321	5.519840526	5.482499671	5.38076902	5.686832737	5.491825709	5.569526952	5.577288944	5.188883287	5.488069124	5.531623499	5.209122965	5.265333695	5.375701806
568602	8.053861349	8.250863354	8.31398852	8.232506434	7.995744259	8.144821982	8.261326855	8.379763202	8.226986115	7.633449632	8.310842668	8.037505432	7.721916692	7.972068604	8.141072635	7.622425817	8.179293502	8.195402032
497637	7.43155714	6.718397101	6.441691353	6.234205478	6.64023533	6.541863881	6.364067773	6.691732349	5.7508101	6.253765933	6.452216348	5.758986108	6.65943638	6.586255982	6.209616735	5.890767024	6.538682185	6.190070344
560270	7.071296428	7.272693219	6.52561581	6.52765236	7.193480053	7.423356102	6.847209084	7.260328363	7.168955713	6.602600593	7.249671321	7.178221487	6.703063404	7.357637867	7.351564033	6.714476819	7.242120117	7.119091777
560578	4.925375819	4.905714461	5.028026281	4.801815416	4.335314337	4.810490855	4.53865382	4.235448203	4.402399042	4.657904743	4.18116724	4.358274748	4.654817871	4.519640163	4.106955385	3.805598635	4.373410038	3.879331481
558214	7.108949494	7.047672876	7.204997121	7.011079733	6.745329766	7.039547492	6.911808852	6.676720159	6.974258915	7.04269315	6.635365727	6.733095802	6.851434553	7.028684342	6.85143454	7.037381888	6.43378039	6.650841889
100537884	9.924503545	10.334500627	10.135086069	10.316709501	10.218654834	10.399334154	10.035529041	10.479578568	10.236498198	9.61080299	10.397045642	9.991913074	9.766128295	10.0454462	10.249736057	9.070150668	10.419818604	10.021335543
768300	7.660882387	8.036848204	7.892041053	7.777542379	6.455246803	6.634349278	5.937355435	5.544081606	6.20615747	6.764677985	6.797861732	6.099552114	6.879361824	6.069852877	6.002707654	6.709888576	5.077532577	6.183434938
503747	6.741538888	6.386082065	6.852504656	6.674314961	6.628071198	6.531211965	6.666455442	6.488958538	6.735135898	6.49939627	6.447559251	6.586880624	6.325666663	6.527547677	6.368430359	7.059189923	6.77690324	6.965126389
562947	5.447629929	5.798052438	5.827843273	5.987175192	5.936028755	6.18893594	5.686174208	6.050445659	5.864422618	5.59555396	5.813454177	5.817534215	5.594727336	5.574971518	5.913907995	5.043958563	5.657017743	5.79676822
100136858	6.184620618	6.447977401	6.257603536	6.234205478	6.232325863	6.20912501	6.166430757	5.57679537	6.149266394	6.113249994	6.053030975	5.79273253	6.24746254	5.94490047	6.357247535	5.946435518	5.341547482	6.115346305
563016	5.029004695	4.856768449	5.107989088	4.974840611	4.793062174	5.181333408	4.995670833	4.36596246	4.615952209	5.216139967	4.879149303	4.733252254	4.836748769	4.452370271	4.744184164	4.953697996	3.979229895	4.374818929
563352	8.105576749	8.202712032	8.103832555	8.445224264	8.085960309	8.300335276	8.184967474	8.384390653	8.183859985	7.676141589	8.17234962	8.00188205	7.911356535	7.902364662	8.232650837	7.369576616	8.342355687	7.877559238
563472	6.660868857	6.957694105	6.73149705	6.827638082	7.039736054	7.249061223	6.799228647	7.267026009	7.015357089	6.50532769	7.255011828	6.8092648	6.837265538	7.219475664	7.200193546	6.196496556	7.317180094	7.055107496
492647	9.891983831	9.784478358	9.746481475	9.657181048	10.11169567	9.823473235	9.832396556	9.622486979	9.761090125	10.151128576	9.666263232	9.831716054	10.167865812	9.781636541	9.669494354	10.35145146	9.431982257	9.609074198
768293	4.637553614	5.246973661	4.960703366	5.28354637	4.504553591	5.701830522	4.515084365	4.884468556	4.690346659	4.182916725	4.588979975	4.335558965	4.537029444	4.35750114	4.4180478	3.270233068	4.937209215	4.120722625
336503	7.599681644	7.321609643	7.619367659	7.452776449	7.562876748	7.165428739	7.669896829	7.188059339	7.512327477	7.7504406	7.088509191	7.735240784	7.523831276	7.544199256	7.709102995	7.809894034	6.945122394	7.646206591
436840	5.854645531	5.873808853	6.133177312	6.391773505	5.692997001	5.880299044	6.173975787	5.710562231	6.005145236	5.515529514	6.142193647	5.958006311	5.347249768	5.808090811	5.929092714	5.832863968	5.649541533	5.968697274
565259	7.550771557	7.6507736	7.114971381	7.500749982	7.405493395	7.707415917	7.400826074	7.623415026	7.76559311	7.074957858	7.517475529	7.555250407	7.434886482	7.645555463	7.659891629	7.048327112	7.672932855	7.723710679
445024	7.931198686	7.908640634	8.017433872	8.160660905	8.037730815	8.056581705	8.245300934	8.200695441	8.345681515	7.797123528	8.274490501	8.154063302	7.807985601	8.076286465	8.395927543	7.677512443	8.369913593	8.259896224
564651	5.917726238	5.633447942	5.699504654	5.875160985	5.868698164	5.837708711	5.94619487	5.978816327	5.708475296	5.763340197	5.806196578	5.849953507	5.692417269	5.920217426	6.079568564	5.681735844	6.058058382	5.953177948
492818	7.606877216	7.697852817	7.43633157	7.708403044	7.665630972	7.922394954	7.544538573	8.000234941	7.774170558	7.062942993	7.979358641	7.78638952	7.314752806	7.797846949	7.951456661	7.011515406	8.004243953	7.629217071
572313	7.025492082	6.78967027	7.114971381	7.006656083	6.857248066	6.913975999	7.069795833	6.869486382	7.113254888	6.803707774	6.947196953	6.754660378	6.65540408	6.916683063	6.898480416	6.781604904	6.724495783	6.99195558
556641	7.507853138	7.704784041	7.696402854	7.666953959	7.204444724	7.408882168	7.237601917	7.007866919	7.192184527	7.17137139	7.432826919	7.068851975	7.057986498	7.269188605	7.006216131	7.16354337	6.738658298	7.213303801
325042	7.942618583	7.990331682	8.179808065	8.074520494	7.955747236	8.211389695	8.104339542	8.356400655	8.301268837	7.470187985	8.146720891	8.162154605	7.885769662	7.962026847	8.204847059	7.404069576	8.414704976	8.022159719
322493	8.391848856	8.355867899	8.207298106	8.095501476	7.983065453	7.88941203	7.777819527	7.469324738	7.775879945	8.141729288	7.995401506	7.827670455	7.995106386	7.929415307	7.739567306	8.191897636	7.016605936	7.681952657
406546	10.819766184	10.56369031	10.886911994	10.806643241	10.515467765	10.462718104	10.830991825	10.614366311	10.723167339	10.351688986	10.874402759	10.617456794	10.315712948	10.662410994	10.660702717	10.599499129	10.699354199	10.85151317
566270	8.298646336	8.600949625	8.427423884	8.626251705	8.439175319	8.674056284	8.485561828	8.874514642	8.535232401	7.954982499	8.641644967	8.370645517	8.078783644	8.488131573	8.431017515	7.526535977	8.748826244	8.311015701
566411	4.348022552	4.271259664	4.544134335	4.483113462	4.6072686	4.539970447	4.491123449	4.530867039	4.615952209	3.369545359	4.622421901	4.191197982	3.394994294	4.452370271	4.184928257	3.582823671	4.373410038	3.589271399
553336	8.098787536	8.181336778	8.353893502	8.256923424	8.199919208	8.204701878	8.388375148	8.645676773	8.366251241	7.78254409	8.453548481	8.248286739	7.904577618	8.395661212	8.456131	7.497545815	8.571279629	8.3530131
323490	8.582758222	8.360264423	8.542693279	8.574885627	8.344464436	8.163910552	8.544957995	8.253924324	8.479677288	8.237486397	8.310842668	8.307848435	8.163561995	8.354799683	8.328814719	8.378373914	8.188351038	8.507095502
326793	4.970702596	4.753594038	4.943370046	4.881287271	4.944615927	4.928836992	4.775297202	4.813039894	4.788446881	4.780362181	5.036283392	5.191046114	4.864958999	5.190705417	5.066039841	4.999534046	5.088632688	5.304103666
325906	6.145625455	6.006881816	6.117807558	5.238984258	6.660283706	5.905262505	5.797821572	5.629721978	5.987550033	6.159119317	5.700559395	6.165436438	6.580826373	6.047233821	6.059009302	6.497368227	5.785359697	5.960958479
437018	6.348123384	6.653007158	6.435505718	6.599912842	6.210737057	6.414344711	6.508324662	6.20492557	6.486428827	6.196260274	6.447559251	6.477007574	5.917859468	6.084737604	6.486039196	6.196496556	6.455379844	6.509448499
567642	5.043219376	5.141941195	5.168914098	5.145505201	4.6072686	4.756640066	4.852556278	4.935810975	4.917941978	4.699889467	4.946713366	4.567691558	4.350096166	4.519640163	4.981168499	4.057504547	4.653074103	4.570593617
567704	5.970746254	6.64822105	6.513921386	6.594027465	6.539923426	6.67362459	6.549511726	6.856222458	6.629432467	5.940146059	6.385607868	6.670941622	5.798609844	6.472020686	6.739612711	5.426055396	6.860228289	6.352676837
553578	5.894392995	5.643102362	5.569963634	5.644059088	6.049830423	5.260854637	5.864619759	5.61929085	5.743840008	5.743403461	6.003123989	5.538032719	5.876887539	6.205416344	5.794622942	5.691077742	6.282488912	6.156583857
791479	9.598489481	9.052387839	9.265353952	8.936415313	9.314219622	8.767779768	8.918409946	8.558278763	9.096628064	9.346630557	8.98154737	9.259634426	9.209467638	8.918187668	9.064049746	9.504318393	8.176695155	8.637828839
767653	4.479278777	4.603440003	4.497390772	4.533183818	4.850031597	4.944978095	4.81444385	4.718474163	4.019369213	4.122455044	5.177971471	4.216283726	4.959564876	4.797746179	4.637296812	3.698506885	4.667951695	4.201757514
30617	6.222589446	5.469485148	6.214903128	5.644059088	5.716165971	4.992345353	5.864619759	5.317652978	5.694083058	5.515529514	5.776795477	5.586938339	5.480853031	5.656935321	5.590110813	5.459239223	5.341547482	5.77044481
447804	4.637553614	4.968495148	4.737545382	4.581574556	4.412992062	4.496825171	4.491123449	4.617272313	4.569401628	4.911215979	4.446875481	4.240940721	4.088198749	4.429231407	4.794797751	4.643109328	4.049083059	4.550107484
777704	7.604482677	7.884424772	7.996577281	7.908982765	7.687287281	7.956632269	7.831284739	8.091734637	7.870111738	7.193582536	7.892932386	7.775882046	7.169632027	7.660535538	7.702490385	6.629569401	7.875575177	7.634091669
541544	5.241169399	5.533174621	5.440045305	5.409525136	4.793062174	5.181333408	4.775297202	4.462487977	4.631141166	4.911215979	5.254621169	4.715767372	5.096729487	4.999731679	4.618686198	4.789453849	4.409267772	4.175248424
393302	4.692699293	5.072187844	4.834754955	4.822097549	4.656007851	4.539970447	4.693665488	4.552958332	4.880299092	4.402219997	4.808264959	4.625015618	4.446588361	4.761151167	4.521852088	4.643109328	4.848572936	4.443071951
541393	8.23350533	8.496978335	8.549869214	8.543164565	8.224365133	8.520960848	8.603402868	8.59067575	8.627112276	7.959310179	8.55878007	8.405144494	8.05142696	8.462717703	8.548747221	7.78611637	8.632289729	8.461202848
100332426	4.830212442	5.234255233	5.569963634	5.298099693	4.877694323	5.125774781	5.156652194	5.06441075	4.402399042	4.240946119	4.733717057	4.466779602	4.180881888	4.47514387	4.778123075	3.805598635	4.29890476	4.529326254
568370	5.948261554	6.107945025	6.305874051	6.322276965	5.994051401	6.202426663	6.240162108	6.400351993	6.034001942	5.40565407	6.009457596	6.363696139	5.471709574	5.860926313	5.802889559	4.69974225	6.135028619	5.822619926
568508	4.50003909	4.603440003	4.633309489	4.919439631	4.412992062	5.336220698	4.714510512	4.757047418	4.788446881	3.851555017	4.409049238	4.191197982	3.936953151	4.645443474	4.439414775	2.996521471	4.848572936	4.253357686
767768	6.656252142	6.538697802	6.746565365	6.771382045	6.818521273	6.83822241	6.986551156	7.03166074	6.94112557	6.288576717	6.862264961	6.837832982	6.451922659	6.808759896	6.955209165	6.058949275	6.966340134	6.893754912
569898	4.560585605	4.500982543	5.044377337	5.145505201	4.143550456	5.181333408	4.87124146	4.884468556	4.828530248	3.81381523	4.446875481	4.113212343	4.158263315	5.030808445	4.501680155	3.660967131	5.184868076	3.628882048
449658	7.222607778	7.014584971	7.543748186	7.197288062	7.327399719	7.119945114	7.463738075	7.212553466	7.212522987	6.975914832	7.208974645	7.391460262	6.923621316	7.372877183	7.209551174	6.89912128	7.395248187	7.463839424
30238	5.618748862	6.006881816	6.110060838	5.89444445	6.132525857	6.255162342	6.29654886	6.706589934	6.364493827	5.639365094	6.414531721	6.624846975	5.820382957	6.11405412	6.428432883	5.634096844	6.582527766	6.416312279
402819	6.510398388	6.09393369	6.410494502	6.241753636	6.172161389	5.945931727	6.383722275	5.877418645	6.369030836	6.188908182	6.204246246	6.33535285	6.05885668	6.304111529	6.240376223	6.513255158	5.921950088	6.493443534
30444	5.404235418	5.141941195	5.500552916	5.475034543	4.807516816	5.23483156	5.125860963	4.849196239	5.025313572	4.699889467	5.306980236	4.733252254	4.670886376	4.951824141	5.119968017	4.681110535	5.043710428	4.913025124
555921	7.886565337	8.168023607	7.680798505	7.892293894	8.393196039	8.435001415	7.772859351	8.277334155	8.160495657	8.024780441	8.466266822	8.111241029	8.183300432	8.323767808	8.299902638	7.429408657	8.525044204	8.160352011
100002535	6.119030526	5.815234314	6.021983002	6.022660542	5.776190252	5.837708711	6.441128531	6.019048608	6.359942506	6.081839662	6.083368282	6.092795128	5.798609844	5.928492119	6.396013966	6.115551316	6.17202664	6.444334906
556658	4.152082787	3.904658151	4.373442958	4.233429503	4.23193892	4.036417124	3.622917142	3.714703017	4.151649309	4.592543865	3.826809972	3.850242053	4.225082208	3.795047431	3.937100776	4.271895158	3.567939977	3.628882048
393442	7.119050222	7.149403585	7.197705859	7.228014894	6.796951047	7.061922178	6.964967205	6.946606719	6.989071595	6.754753294	7.284036391	6.869804309	6.643239117	7.05537691	7.072675893	6.686725895	6.987250342	7.289432342
556853	4.780168363	4.413432332	4.834754955	4.431242684	4.486700272	4.429587021	4.607136328	5.06441075	4.213502678	3.851555017	4.865248321	4.698067976	4.446588361	4.282017018	4.875397211	4.246775034	4.912435326	4.687753202
110437736	4.79704334	5.43655404	5.18375166	5.298099693	5.483919787	5.348407636	5.51850539	5.640078226	5.467446405	5.418283933	5.34754095	5.661894553	5.264955199	5.553731725	5.570877298	5.05846786	5.664455411	5.716311748
492519	5.241169399	4.873268985	5.363918388	4.956608983	5.342188667	5.181333408	5.328755945	5.355852963	5.415757321	4.928976907	5.306980236	4.912777265	4.906266274	5.105692069	5.258648708	5.234901415	5.284767907	5.779272754
100002072	9.207711798	9.327008476	9.284408473	9.273926878	9.198336869	9.262290858	9.051341687	9.289056654	9.162794299	8.868200496	9.361677958	9.012650986	9.037330865	9.158740113	9.162093189	8.906358339	9.217419151	9.074268464
436704	8.03442473	8.196168698	8.025692809	7.9738722	8.302983488	8.30346857	8.027292279	8.382849818	8.086666148	7.423966481	8.326146071	7.983734977	7.969351481	8.109417328	8.181260781	7.534342318	8.495115378	7.897967637
558613	5.870676163	6.362899614	6.207661884	6.364375294	6.160947628	6.379138269	6.08872733	6.31889554	6.138677138	5.584390092	6.533571357	6.270965399	5.897518947	6.232402211	6.506429465	5.480945181	6.489280124	6.222797172
558108	7.307497724	7.036727676	7.43633157	7.337741571	7.078990615	7.05077821	7.361718457	7.260328363	7.365665674	7.133575591	7.304784335	7.306406499	7.079212574	7.506005287	7.454847736	7.225931627	7.410809668	7.458353094
100001725	4.692699293	3.872188641	4.237836826	4.321546956	3.595809441	3.307087243	3.218305096	3.457983513	3.711708789	3.77506162	3.43345647	3.750733857	3.737781948	3.054475635	2.601032419	3.542105165	2.187999278	3.325627936
335625	9.081678449	9.31497927	9.170775209	9.269318015	9.242890759	9.374551338	9.195467082	9.583444684	9.411771718	8.824982856	9.5736643	9.303456833	9.020969937	9.230767625	9.444936103	8.557596231	9.502670587	9.294234704
559018	7.250442337	7.982747855	7.643718276	7.897081875	8.026962195	8.127246808	7.667226218	7.520670875	7.955550685	7.832940272	7.868751159	7.881589698	8.295079931	7.737903797	7.932744912	7.276454275	7.844808499	7.653427011
558942	8.117381531	8.025820257	8.18350381	7.925480787	7.627441431	7.654412309	7.950297399	7.428085858	7.966070558	7.78254409	7.651078359	7.562604708	7.708357155	7.797846949	7.613649008	7.668082002	7.397481559	7.712231946
558806	5.985543702	6.309335603	6.163434149	6.278913174	6.067954268	6.619340931	6.409518571	6.259681475	6.289891387	5.783005177	6.346117982	6.072332187	5.841832351	6.1709583	5.944119273	4.969139053	6.258116167	6.021736769
559502	6.277732375	5.984272615	5.678706212	5.855616276	6.172161389	6.215792401	5.817224437	5.555068823	5.701297124	5.948877542	6.009457596	6.051574821	5.876887539	6.069852877	5.655477897	5.992499233	5.778521355	5.591553076
561671	7.235045039	7.569568398	7.448669399	7.666953959	7.347323005	7.769911965	7.60439681	7.537388033	7.780995986	7.175097076	7.706704586	7.40516086	7.286351616	7.301403688	7.618340542	6.866510469	7.727211831	7.206774638
559852	4.125607723	5.057823143	4.611527112	4.581574556	3.868200282	4.700701015	3.902674293	4.757047418	4.437381953	3.563947827	4.748937991	4.216283726	3.737781948	4.25595172	4.210010039	3.500203963	4.137251869	4.570593617
561742	6.301579696	6.284875737	6.339390211	6.350478566	6.335674527	5.896989253	6.04824768	5.57679537	6.289891387	6.225299606	5.977507792	6.145985124	6.320582896	5.961124299	6.133002606	6.254357827	5.72261541	6.07289526
561887	5.838434769	6.135565956	6.140801219	6.082734142	5.805291142	6.154646674	6.015025772	6.246186095	5.993438977	5.617625825	5.971032038	5.577288944	5.684524394	6.008729023	6.26452018	5.634096844	6.311202889	6.080057747
100148343	4.301475558	4.680469621	4.237836826	4.457411181	4.315223357	4.602361464	4.16745308	4.775954066	4.31104025	3.369545359	4.088483403	4.567691558	3.989150083	4.307619737	4.67381294	3.270233068	4.373410038	4.351331
566702	10.97681815	10.550605084	10.92494068	10.349392699	10.831036402	10.599970593	11.109025466	10.111675467	10.883772268	11.056911928	10.471192885	11.20212384	10.493660764	10.722236433	11.15382328	11.056933702	10.307027715	11.053320215
100003524	5.203692789	5.141941195	4.633309489	4.695893639	5.332225901	4.774814587	4.073762449	4.813039894	4.193178122	5.314006633	4.605797835	4.289025389	5.715840065	4.583912644	4.282740594	4.643109328	4.622850584	4.120722625
751631	4.674550606	5.623728479	5.535675669	5.500427495	4.097238915	5.139866308	5.186799963	4.390706015	4.854646863	4.45220611	5.073031179	3.680365137	4.369917815	4.665384077	4.995664997	3.166893177	4.740121796	4.351331
393141	7.940721533	8.277452254	8.47494407	8.415498459	8.071061062	8.456272516	8.729083718	8.326254408	8.651525785	8.134093232	8.601331604	8.676560585	8.191677787	8.436848115	8.673456477	8.108945067	8.501358695	8.682041879
337591	6.801305072	6.480651707	6.785994675	6.249262508	6.664260164	6.562934638	6.703420977	6.369564441	6.563665408	6.923721033	6.5203268	6.733095802	6.488647878	6.795249341	6.73529999	6.942790523	6.218242534	6.576822114
100170829	8.550778858	8.744639451	8.9013467	8.813908159	8.617929523	8.907150467	8.7188036	8.931485778	8.731218735	7.999788332	8.832341167	8.549078242	8.319494099	8.660720854	8.764096782	7.741853921	8.86796746	8.646298052
566075	6.78870482	6.906506186	6.790848423	6.685428378	6.526879442	6.16846033	6.718977931	6.494676552	6.790301524	6.719469143	6.461485682	6.502723643	6.597735546	6.642668365	6.556178882	6.523750078	6.353229931	6.606887263
541391	6.253484231	6.458951265	6.391447361	6.552143544	6.325666518	6.541863881	6.29654886	6.239390768	6.2657642	5.314006633	5.957992671	5.927950956	5.577782661	6.077314437	5.827408948	4.938089885	5.970762075	5.945355229
336770	8.637656735	8.487631259	8.909179951	8.853859607	8.500512561	8.687310006	9.078731376	8.888698324	8.89746961	8.128339549	8.955541684	8.99735578	8.320767681	8.901470888	8.98451897	8.432289734	9.138836131	9.133989583
564652	7.265677039	7.303459791	7.622093669	7.580302547	7.120103411	7.364568157	7.553243311	7.586407758	7.335846629	6.818075953	7.387348848	7.312235436	6.775444725	7.150409353	7.273408277	6.513255158	7.539750515	7.295598714
100170809	6.902235639	6.579492907	6.148385049	6.286231593	5.536930524	6.425891823	5.420418259	6.381958415	5.627479852	7.122041032	6.786842696	6.009142052	5.5606366	6.354112297	5.093255895	6.507978929	5.611568058	5.581494097
100170838	7.345274821	6.984522584	6.236411305	7.02863993	6.073945305	6.942393917	6.08872733	7.104518826	6.095525325	7.333512004	7.276178334	6.33535285	6.083075228	7.062913519	6.059009302	7.170239059	6.692112462	6.065697037
564177	7.074760332	7.104684918	7.299984095	7.372537806	7.128762911	7.076648149	7.069795833	6.681741599	6.897824523	6.950053953	6.963599425	6.935478372	6.920264531	6.848548613	6.618389926	6.614919318	6.50593615	6.679418192
494090	9.307510687	10.508642838	9.938053887	10.632403098	9.274450632	10.164925823	9.216626585	8.857973679	9.136424717	8.522700965	10.239270393	8.175007036	9.277291565	9.365618731	9.471107909	8.732911533	9.016303991	8.692594592
563946	13.925046019	13.517341059	13.814087509	13.534710949	14.000876059	13.693207989	14.027915679	13.707069859	14.049621059	14.363294909	13.554088909	14.190202279	14.240694089	13.959865069	13.996178319	14.504940679	13.244536399	14.158840609
393182	7.262642942	7.437102081	7.430122862	7.595110712	7.090857164	7.460322517	7.46988098	7.216018924	7.303029203	6.896898518	7.169926569	7.092754482	6.830128503	7.153942334	7.013357828	6.203041382	7.23963259	7.09454507
563659	4.479278777	5.072187844	4.943370046	4.581574556	4.807516816	5.167643047	5.28761625	4.935810975	5.18821594	4.427429531	5.048636949	5.139521336	4.51938912	4.797746179	4.859633529	4.662235049	5.235682518	5.135591294
352918	7.801317346	8.012846863	7.810738787	7.880253958	8.291460398	8.134302591	7.90113868	8.177775654	8.200501964	8.026843705	8.291482271	8.039263718	8.202772456	8.190782161	8.247868941	7.646635387	8.315442706	8.200340382
436910	5.846562919	5.865585262	5.760159279	6.124162198	5.840860724	5.905262505	5.675582598	5.76835198	6.067884953	5.584390092	6.034517579	6.023425429	5.869944313	5.686509724	5.988282104	5.727851918	6.156286382	5.752625194
561654	8.308977762	8.563309813	8.571185315	8.688334982	8.308075466	8.684909277	8.471853854	8.592009963	8.580926205	8.164397908	8.573816284	8.436171041	8.260987111	8.368549186	8.436341016	7.847976965	8.461353551	8.418047853
