"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",12
"Nme1_29042",1020
"Ctsd_29043",34
"Camk1_29044",171
"Epb41l2_29045",35
"Rbfox1_29046",0
"Mup16_29047",4
"Mup13_29048",3
"Eef1a2_29049",0
"Phlda3_29050",210
"Yars2_29051",21
"Tmem109_29052",255
"Pcna_29053",2
"Abcg1_29054",0
"Tes_29055",272
"Metrn_29056",2
"Serpina9_29057",0
"Sgo1_29058",67
"Degs1_29059",878
"Snx7_29060",33
"H2-Q7_29061",3
"Cdkn2b_29062",5
"Snap25_29063",0
"Atf1_29064",429
"Lrat_29065",0
"Dmtf1_29066",13
"Psmb8_29067",0
"Procr_29068",9
"Ppox_29069",16
"Smc2_29071",7
"Cyp4a12a_29072",0
"Prss23_29074",127
"Ero1l_29075",2187
"Panx1_29076",60
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",17
"Scg2_29080",1
"Prkg1_29081",2
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",2
"Try5_29086",0
"Ifitm3_29087",2067
"Cyp11b1_29088",0
"Cdk6_29089",161
"Fgf21_29090",0
"Ghr_29091",253
"Ugt2b35_29092",0
"Nup93_29093",109
"Actn3_29094",0
"Cat_29095",310
"Cyb561_29096",0
"Wfs1_29097",12
"Gstm2_29098",665
"Fhl2_29099",44
"Nat1_29100",0
"Zmym2_29101",1257
"Il6_29102",10
"Hmgcr_29103",4
"Hbb-bh1_29104",0
"Pxmp2_29105",1
"Wrb_29106",1
"Cep57_29107",27
"Slc5a5_29108",1
"Gadd45a_29109",353
"Zfp131_29110",18
"Cavin4_29112",9
"Cct6a_29113",1127
"Abl1_29114",535
"Appbp2_29115",42
"Mcm4_29116",7
"Nck1_29117",32
"Reg1_29118",0
"Eif4g1_29119",1010
"Tgtp2_29120",5
"Triap1_29121",6
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",8
"Cflar_29126",27
"Asah1_29127",1093
"Sele_29128",0
"Kif11_29129",39
"Chp1_29131",162
"B3gnt9_29132",15
"Bcl7b_29133",18
"Cul1_29134",521
"Lmod2_29135",0
"Arl1_29136",309
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",665
"B930025B16RIK_29140",22
"Gli1_29141",0
"Ddit3_29142",80
"Prr15l_29143",0
"Cltc_29144",29
"Arnt2_29145",0
"Slc27a1_29146",3
"Nup88_29147",583
"Ndufv3_29149",132
"Srd5a1_29150",0
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",821
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",14
"Stmn1_29158",0
"Glul_29159",1
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",114
"Tomm34_29163",156
"Eapp_29164",722
"Zeb2_29165",7
"Ugt1a6b_29166",21
"Cybb_29167",0
"Clk1_29168",176
"Sumo1_29169",71
"Ugt1a6a_29170",743
"Ugt1a7c_29171",702
"Slco2b1_29172",0
"Cops5_29173",1391
"Csk_29174",19
"Cyp1a2_29175",1
"Thap11_29176",0
"Cd55_29177",15
"Zzz3_29178",104
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",3
"Psmd9_29183",88
"B4galt1_29184",37
"Gabrg2_29185",0
"Chtf18_29186",0
"2210016H18RIK_29188",6
"Cmpk2_29189",13
"Dynll1_29190",0
"Kctd10_29191",534
"Pebp1_29192",96
"Cfh_29193",103
"Sdc1_29194",27
"Sccpdh_29195",56
"Arhgef12_29196",27
"Ccnc_29197",30
"Zfp318_29198",1
"Ndc80_29199",25
"Plod3_29200",0
"Xpc_29201",0
"Mrps16_29202",746
"Gm43302_29203",0
"Serpina3m_29204",1
"Spdl1_29205",0
"H2bc4_29206",813
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",105
"Bid_29213",118
"Mcm2_29214",27
"Ralb_29215",189
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",2
"Prkx_29220",155
"Slco1c1_29221",3
"Mybpc2_29222",0
"AI506816_29223",64
"Evl_29224",59
"Deptor_29225",2
"Ptger2_29226",0
"Hspa2_29227",46
"Cblb_29228",559
"Ptprk_29229",490
"Dner_29230",0
"Pik3c2a_29231",214
"Vasp_29232",28
"Nup85_29233",139
"Mex3d_29234",136
"St3gal1_29235",2
"Zfp110_29236",85
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",385
"Parpbp_29241",75
"Pfkp_29242",11
"Lamp3_29243",0
"Stx16_29244",77
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",1
"Trp53bp2_29248",42
"Uchl3_29249",20
"Prl2c2_29250",4
"Pcna-ps2_29251",4
"Kctd5_29252",15
"Map3k4_29253",12
"Spib_29254",0
"Snrpg_29255",10
"Topors_29256",85
"Cdc25b_29257",20
"Gclm_29258",10
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",13
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",8
"Npdc1_29266",70
"Pbx1_29267",16
"Unc5c_29268",0
"Dhx29_29269",9
"Copb2_29270",227
"Cbln1_29271",0
"Nipsnap1_29272",1
"Tm9sf3_29274",307
"Casq1_29275",0
"Slc2a10_29276",2
"Cdh2_29277",4
"Ecd_29278",129
"Dnajc9_29279",10
"Isoc1_29280",59
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",79
"Strbp_29284",286
"Fabp5_29285",163
"C9_29286",6
"S100a11_29287",477
"Psmc3ip_29288",10
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",4
"Ncor2_29294",412
"Sult1b1_29295",0
"Dipk1a_29296",35
"Glod4_29298",91
"Gulp1_29299",1129
"Arpp19_29300",2
"Fbl_29301",0
"Wdhd1_29302",65
"Rpa3_29303",175
"Wars_29304",7
"Hao2_29305",0
"Fdft1_29306",621
"Chka_29307",51
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
