"gene","count"
"Bcat1_29039",4
"Laptm5_29040",0
"Skp2_29041",10
"Nme1_29042",983
"Ctsd_29043",25
"Camk1_29044",149
"Epb41l2_29045",24
"Rbfox1_29046",0
"Mup16_29047",3
"Mup13_29048",14
"Eef1a2_29049",0
"Phlda3_29050",262
"Yars2_29051",29
"Tmem109_29052",138
"Pcna_29053",5
"Abcg1_29054",0
"Tes_29055",479
"Metrn_29056",3
"Serpina9_29057",0
"Sgo1_29058",17
"Degs1_29059",871
"Snx7_29060",16
"H2-Q7_29061",20
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",650
"Lrat_29065",0
"Dmtf1_29066",25
"Psmb8_29067",13
"Procr_29068",29
"Ppox_29069",23
"Smc2_29071",4
"Cyp4a12a_29072",9
"Prss23_29074",37
"Ero1l_29075",5114
"Panx1_29076",60
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",5
"Scg2_29080",0
"Prkg1_29081",19
"Cyp2f2_29082",0
"Pdgfb_29083",6
"Pdhx_29085",3
"Try5_29086",14
"Ifitm3_29087",1082
"Cyp11b1_29088",0
"Cdk6_29089",142
"Fgf21_29090",15
"Ghr_29091",286
"Ugt2b35_29092",4
"Nup93_29093",86
"Actn3_29094",0
"Cat_29095",544
"Cyb561_29096",0
"Wfs1_29097",1
"Gstm2_29098",278
"Fhl2_29099",44
"Nat1_29100",2
"Zmym2_29101",985
"Il6_29102",21
"Hmgcr_29103",0
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",15
"Cep57_29107",45
"Slc5a5_29108",0
"Gadd45a_29109",1866
"Zfp131_29110",47
"Cavin4_29112",4
"Cct6a_29113",1755
"Abl1_29114",272
"Appbp2_29115",68
"Mcm4_29116",5
"Nck1_29117",20
"Reg1_29118",1
"Eif4g1_29119",627
"Tgtp2_29120",0
"Triap1_29121",8
"Zcchc12_29122",1
"Zfp600_29123",0
"Sell_29124",6
"Fabp2_29125",0
"Cflar_29126",27
"Asah1_29127",679
"Sele_29128",6
"Kif11_29129",17
"Chp1_29131",184
"B3gnt9_29132",6
"Bcl7b_29133",10
"Cul1_29134",466
"Lmod2_29135",0
"Arl1_29136",376
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",819
"B930025B16RIK_29140",5
"Gli1_29141",0
"Ddit3_29142",1441
"Prr15l_29143",0
"Cltc_29144",11
"Arnt2_29145",0
"Slc27a1_29146",25
"Nup88_29147",477
"Ndufv3_29149",88
"Srd5a1_29150",5
"Ube3c_29151",2
"Obscn_29152",3
"Il20_29153",0
"Klhl9_29154",436
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",36
"Stmn1_29158",0
"Glul_29159",0
"Iglc2_29160",1
"Ikzf1_29161",4
"Ankrd10_29162",188
"Tomm34_29163",90
"Eapp_29164",610
"Zeb2_29165",14
"Ugt1a6b_29166",7
"Cybb_29167",0
"Clk1_29168",206
"Sumo1_29169",78
"Ugt1a6a_29170",278
"Ugt1a7c_29171",127
"Slco2b1_29172",0
"Cops5_29173",1111
"Csk_29174",40
"Cyp1a2_29175",5
"Thap11_29176",0
"Cd55_29177",4
"Zzz3_29178",91
"Tnnt3_29180",5
"Mest_29181",5
"Ifi35_29182",6
"Psmd9_29183",91
"B4galt1_29184",8
"Gabrg2_29185",0
"Chtf18_29186",6
"2210016H18RIK_29188",4
"Cmpk2_29189",16
"Dynll1_29190",0
"Kctd10_29191",1057
"Pebp1_29192",117
"Cfh_29193",22
"Sdc1_29194",10
"Sccpdh_29195",40
"Arhgef12_29196",35
"Ccnc_29197",17
"Zfp318_29198",4
"Ndc80_29199",66
"Plod3_29200",0
"Xpc_29201",10
"Mrps16_29202",832
