	F10	F11	F12	F7	F8	F9	F4	F5	F6	F1	F2	F3	E10	E11	E12	E7	E8	E9
556298	3.8029318459521	6.30921352731605	7.36231843046521	3.66437756131793	5.43526212800061	6.14429001129036	3.8670500145564	5.90522328332485	3.36113006073216	5.83246189792294	1.00648610354753	7.35144347705179	5.87089908774829	5.6505183693959	8.74094109188606	6.56848398299739	7.12220024114012	5.93005796377138
334402	6.00456570712175	9.8750672050895	9.79377189288549	7.36481727945903	6.35279996780863	8.20761594665919	6.674404936614	6.50386072094308	9.14248977425681	6.38347706672076	4.91337669915605	6.33926876310569	5.87089908774829	7.87569323140368	7.46083317269333	6.27150224524026	7.31701641812414	6.79679143290792
335226	7.63075087056942	5.96817660948098	5.60488873373929	7.91230507476152	5.96577684469939	6.35074088875779	3.8670500145564	5.82033438573833	4.94609256145331	8.02824896267722	6.13576912049249	5.58590873068881	5.87089908774829	7.0109206120979	6.52794736855186	6.00020022342286	7.1565517459309	5.98555307636309
57970	7.85604318241166	3.64624851459362	6.16676762134741	7.12380917995523	6.17222772216681	5.25120521520687	6.674404936614	7.07972101455698	6.16848498278976	3.86562876185814	6.67891144551902	6.83166514509077	5.87089908774829	6.11349034573845	3.06851574991457	7.68137803940332	6.03256302865544	5.54303484066214
796680	4.94043536970204	2.06128601387246	5.46049882440412	7.12380917995523	5.43526212800061	5.25120521520687	6.18897810944376	5.90522328332485	7.26802065634067	5.89805023955052	4.70692582168862	5.5010198331023	5.87089908774829	2.76299309865431	4.65347825063572	5.53453665107405	5.27072276585021	5.74948571812956
550519	1.48100375106474	2.06128601387246	4.01992623301814	3.66437756131793	2.26533712655829	2.44385029314927	3.8670500145564	5.90522328332485	3.36113006073216	2.7281252381082	5.25441361699111	4.15706543188494	5.87089908774829	0.441065003766951	3.06851574991457	1.14221922829529	0.747160809793195	3.4275576232422
393755	5.18144346920583	2.06128601387246	4.01992623301814	3.66437756131793	5.0726920486159	0.858887792428111	7.32648163319369	3.09786836126724	4.94609256145331	5.36039345360772	4.46591772218483	0.456625713743845	5.87089908774829	4.14150472190804	3.06851574991457	3.46414732318265	0.747160809793195	3.95807233994098
378440	7.15342909303623	7.10568013323092	7.09521436032237	3.66437756131793	7.55073934542054	8.20761594665919	7.77394061016491	7.43415174913167	7.06156977887325	8.41182169241472	6.78784581707219	7.8403300062179	8.67825400980589	7.87569323140368	8.68322559402978	8.10800351295738	7.56733977220838	8.6796973879727
431774	6.43520006145161	2.06128601387246	5.11946190656905	3.66437756131793	5.96577684469939	0.858887792428111	3.8670500145564	6.20220502108198	4.94609256145331	3.21355206527845	2.59144860426868	0.456625713743845	5.87089908774829	4.14150472190804	3.06851574991457	5.04910982390381	4.65405140540171	3.4275576232422
555217	6.76640596992699	6.58484796992948	7.89907183814375	5.24934006203909	6.35279996780863	7.54538831961133	7.03697501599871	6.9657648252599	5.68305815561952	6.1875568567455	7.23530479404341	7.53344131079468	5.87089908774829	6.50715419422472	5.87587067197217	8.01258394787869	6.62980385915504	6.73336605276629
550349	6.23589125322821	4.38321410875983	5.85642750073526	7.12380917995523	5.72476874519559	6.789625129991	7.03697501599871	5.63392126150745	3.36113006073216	6.78123657456777	5.53004805960454	6.52271490420162	5.87089908774829	7.28655505471133	8.11290986927302	4.60165084693259	6.72444073329311	6.66702355793759
541414	1.48100375106474	2.06128601387246	1.21257131096053	3.66437756131793	2.26533712655829	3.66624271448572	3.8670500145564	3.09786836126724	3.36113006073216	1.991159643942	4.17641110498984	4.54408855499418	5.87089908774829	3.90049662240425	3.06851574991457	1.14221922829529	0.747160809793195	4.64995004457865
393406	3.8029318459521	6.1487488551228	7.3210957677387	3.66437756131793	2.26533712655829	6.06834115805706	3.8670500145564	6.13349227099796	6.82056167936945	5.89805023955052	6.05088022290598	5.58590873068881	5.87089908774829	7.09927648651875	3.06851574991457	5.89710673045876	0.747160809793195	7.49603736112497
555232	4.65092875250705	5.23121101531478	5.73613326701755	5.9863056562053	2.26533712655829	4.02881279387042	3.8670500145564	5.29950222243689	3.36113006073216	4.92975909927785	5.53004805960454	5.31460670887142	5.87089908774829	0.441065003766951	3.06851574991457	5.04910982390381	3.91708581123551	5.30202674115834
368221	5.38789434667326	3.64624851459362	4.67200292959783	3.66437756131793	6.78889908261531	4.94635063367845	3.8670500145564	5.90522328332485	3.36113006073216	5.16108464538431	5.09394894479787	6.60637283324853	9.77778968335681	6.05577484788216	6.76895546805566	5.89710673045876	6.03256302865544	5.38691563874485
334757	7.2623634645894	6.81617351603593	7.72036595115923	6.83430256276025	2.26533712655829	6.74153084178995	5.45201251527755	7.07972101455698	3.36113006073216	6.1875568567455	6.21593946917648	6.83166514509077	7.45586158846944	6.74484575194405	5.39044384480193	5.89710673045876	5.70135712018007	6.63267205314681
100136844	1.48100375106474	6.58484796992948	6.16676762134741	3.66437756131793	5.0726920486159	4.94635063367845	3.8670500145564	3.94586526782219	3.36113006073216	3.21355206527845	5.53004805960454	4.84894313652261	9.57133880588938	4.68899251721054	3.06851574991457	5.39014674173888	4.83462365104353	5.68389737650199
393870	1.48100375106474	6.1487488551228	5.46049882440412	5.24934006203909	7.02022462872176	6.69177780659285	8.25936743733516	5.98539363200883	6.53105506217447	7.12044266088696	3.32841419843489	7.17087123140997	5.87089908774829	7.20924932854388	6.23844075135688	6.00020022342286	6.17342556449529	6.48645131229577
567879	8.89885626595064	9.11656844937365	9.60917609214239	3.66437756131793	8.674728062696	9.40963457781135	8.39061197061341	8.96081560928816	8.57058342636111	9.28578039283362	9.44527795612579	8.92015008701503	9.77778968335681	8.59588311281905	7.31644326335815	9.85989565136169	8.53506336918463	9.68179891061799
568713	6.33898474619231	4.86864093593007	5.60488873373929	3.66437756131793	7.02022462872176	6.74153084178995	7.95451285580674	7.37585310856701	8.85298315706183	7.625365663683	6.88912915290937	6.64645027262386	5.87089908774829	6.78091500665158	6.52794736855186	5.89710673045876	7.0509415579703	6.66702355793759
334101	6.33898474619231	6.45360343665122	6.16676762134741	3.66437756131793	3.85029962727945	7.33462122339451	6.18897810944376	6.20220502108198	3.36113006073216	6.67298368391574	4.70692582168862	5.58590873068881	5.87089908774829	5.29904599889452	6.23844075135688	6.09641553868217	6.47508126435639	5.01252012396336
406694	5.38789434667326	5.23121101531478	7.36231843046521	3.66437756131793	6.17222772216681	0.858887792428111	3.8670500145564	5.73013657676676	6.82056167936945	6.70997789139794	3.81384102560513	4.70455322718743	8.19282718263565	5.6505183693959	3.06851574991457	4.84265894643638	5.79155492915165	6.52441916249479
573084	7.45828367456466	9.68333783332884	8.24599431249798	7.57126815692645	7.55073934542054	6.47359763654332	9.15245223341864	7.25167369734628	7.06156977887325	7.98362597125659	7.92534934082212	7.95647160082705	8.67825400980589	8.37770294276952	8.6231046015922	8.83570618579462	7.66602404706779	7.49603736112497
570586	8.27541961741484	7.48755076857456	6.63883606566263	7.36481727945903	6.90919331633302	5.98817080937308	7.03697501599871	6.20220502108198	3.36113006073216	6.4285649562493	5.761373605711	6.96442035394254	5.87089908774829	6.27395501793169	3.06851574991457	6.56848398299739	6.81325000025097	7.15245038510783
562889	1.48100375106474	7.8941760280372	6.25696543031899	5.24934006203909	6.35279996780863	6.69177780659285	6.18897810944376	4.86340310763022	4.94609256145331	5.76374914783893	5.761373605711	5.94847881007352	5.87089908774829	6.27395501793169	7.31644326335815	5.89710673045876	6.76952862282165	3.95807233994098
393253	5.38789434667326	6.58484796992948	6.49797352982278	7.12380917995523	6.35279996780863	7.00863491193279	7.03697501599871	7.28373490657858	3.36113006073216	7.32506038049544	8.45769721537986	7.35144347705179	5.87089908774829	7.90867055384995	7.71237193968929	7.74213207048242	7.56733977220838	6.79679143290792
678534	7.45828367456466	5.76172573201355	5.46049882440412	3.66437756131793	5.0726920486159	7.75370555573606	3.8670500145564	6.39065011049509	3.36113006073216	8.60095399764309	2.59144860426868	6.86601664988155	5.87089908774829	7.28655505471133	7.31644326335815	5.53453665107405	6.17342556449529	7.43754171181482
562268	6.90726850576684	5.76172573201355	6.49797352982278	7.12380917995523	6.51326464000188	5.71686878755568	3.8670500145564	5.02386777982347	4.94609256145331	5.83246189792294	5.8644670986751	6.12905105571534	5.87089908774829	6.05577484788216	7.15597859116491	4.60165084693259	4.20659242843049	6.44745718067991
436597	7.50337156409319	2.06128601387246	5.30003415221087	3.66437756131793	2.26533712655829	4.31831941106541	3.8670500145564	6.13349227099796	3.36113006073216	5.53548016016581	1.00648610354753	4.70455322718743	5.87089908774829	5.4854591231254	5.87587067197217	2.72718172901645	2.33212331051435	4.90148881157461
556778	6.69045711669369	4.38321410875983	1.21257131096053	3.66437756131793	2.26533712655829	6.06834115805706	3.8670500145564	5.73013657676676	6.16848498278976	5.69159936208309	2.59144860426868	5.94847881007352	5.87089908774829	5.57034802071192	3.06851574991457	5.53453665107405	0.747160809793195	0.257632621799888
558292	7.03559260274238	6.81617351603593	6.16676762134741	3.66437756131793	6.35279996780863	7.57313331009423	9.53947535652789	5.90522328332485	3.36113006073216	7.17438146799777	7.60639894573466	7.59617706614264	9.57133880588938	7.07042162384656	6.76895546805566	7.65001386849399	5.70135712018007	6.85754546398702
394049	7.36364680042658	7.84264572739712	8.83462313041691	3.66437756131793	7.55073934542054	7.89231079396556	6.674404936614	8.48329939846076	8.40552418009061	8.16774837566532	7.23530479404341	8.28317420103476	5.87089908774829	5.99565385544459	9.17704020669274	8.03703699160323	7.92706989980813	8.17052195802985
567288	1.48100375106474	2.06128601387246	4.38249631240284	3.66437756131793	2.26533712655829	0.858887792428111	3.8670500145564	3.58329518843748	4.94609256145331	1.991159643942	4.17641110498984	5.88289046844594	5.87089908774829	5.93291810009663	3.06851574991457	6.09641553868217	4.65405140540171	6.52441916249479
415134	5.8733211738435	2.06128601387246	1.21257131096053	3.66437756131793	2.26533712655829	3.18081588731547	5.45201251527755	0.775940266379879	3.36113006073216	4.10663686136193	4.46591772218483	0.456625713743845	5.87089908774829	6.05577484788216	5.39044384480193	6.69680807997293	3.06908890468056	3.4275576232422
431769	7.70982244156062	8.98014925114706	7.23493912398899	3.66437756131793	8.45516168543831	7.36668243262681	6.18897810944376	8.2105684940166	9.08905051529536	7.93757860373715	7.27327264424243	8.24452827313528	7.45586158846944	7.6984528464596	8.74094109188606	8.39960707098794	8.09588896402427	8.12181876645417
322977	8.24918807584167	9.29969075319754	7.55242131384516	6.47173248337554	5.72476874519559	6.83616771592803	8.11497752799998	8.2105684940166	5.68305815561952	8.38919071791515	7.19631066242754	8.73739648387445	5.87089908774829	7.28655505471133	9.83670007469149	8.62603500555955	7.88671216219199	7.83506144983564
352926	5.8733211738435	6.70514220364719	5.46049882440412	3.66437756131793	7.30973124591675	7.04871235130813	5.45201251527755	7.21888376222861	3.36113006073216	7.52513821594435	4.91337669915605	6.28951572790859	5.87089908774829	8.09211669494588	6.97540634552309	7.16458704132375	7.3765174298728	7.51502046449254
798022	4.28835867312234	6.45360343665122	6.57012331557862	3.66437756131793	7.30973124591675	7.33462122339451	5.45201251527755	5.4197964561546	7.88469201678917	6.55594426272552	4.91337669915605	6.76040646192095	5.87089908774829	5.7264672226292	5.39044384480193	3.94957415035289	5.27072276585021	7.02581694657681
565195	3.0659662517859	7.8941760280372	3.53449940584789	7.12380917995523	4.58726522144566	7.12567433312301	8.51090620433112	7.00475895687576	3.36113006073216	7.52513821594435	7.31026685172463	6.33926876310569	7.45586158846944	8.32980825266521	6.52794736855186	6.18661334765374	7.08701081267782	6.70057611764862
100034581	6.23589125322821	7.6158748655501	7.65551480680926	3.66437756131793	8.04669684008295	8.13501219770235	3.8670500145564	6.65858331574172	6.82056167936945	6.74604714610547	5.25441361699111	6.38736305130673	5.87089908774829	7.1825319901681	3.06851574991457	6.09641553868217	7.31701641812414	6.97187813946601
100003959	5.8733211738435	7.55313911020214	6.3418543279055	3.66437756131793	2.26533712655829	5.1068153058717	3.8670500145564	0.775940266379879	3.36113006073216	4.7985145659996	2.59144860426868	5.81417771836193	8.67825400980589	3.61099000520926	5.39044384480193	6.09641553868217	5.70135712018007	5.54303484066214
266753	6.83855575568282	5.96817660948098	5.73613326701755	3.66437756131793	6.65765454933706	6.35074088875779	5.45201251527755	6.70667760394277	3.36113006073216	6.67298368391574	6.56107495522517	5.21151321590731	9.95836192899863	6.70785154446185	6.23844075135688	6.87013968285849	6.58005082395794	7.20014712713913
393972	5.38789434667326	4.38321410875983	4.91301102910162	8.4192650634814	5.0726920486159	6.69177780659285	3.8670500145564	5.63392126150745	3.36113006073216	6.28884019258268	4.17641110498984	6.23798542726851	5.87089908774829	7.67946974309203	3.06851574991457	7.85646474596141	6.17342556449529	7.31291505730108
100000981	6.43520006145161	5.23121101531478	5.60488873373929	3.66437756131793	5.43526212800061	6.58680824699131	3.8670500145564	0.775940266379879	3.36113006073216	6.07862248519234	6.4983391998772	4.36351630935236	9.57133880588938	0.441065003766951	3.06851574991457	6.7569290724105	6.17342556449529	0.257632621799888
567587	7.54709294152251	6.58484796992948	6.0705523060881	6.83430256276025	7.99325758112149	7.87011504785137	3.8670500145564	7.00475895687576	7.06156977887325	8.30706395120159	7.54564491465556	7.39914021908309	8.67825400980589	7.42974969053912	8.35391796877681	7.82871975547851	8.82930985114707	7.3765736945234
449009	8.24918807584167	7.55313911020214	8.10738907426848	7.91230507476152	10.0000467467841	8.65978769234842	3.8670500145564	9.52077410387943	8.21911105585973	8.19409970261227	9.80414762940129	7.9404414910081	7.45586158846944	8.67468468052665	9.78276126758069	9.95279086303644	9.23500084361625	8.12181876645417
393551	4.65092875250705	4.38321410875983	1.21257131096053	3.66437756131793	5.0726920486159	3.66624271448572	3.8670500145564	5.4197964561546	3.36113006073216	3.21355206527845	2.59144860426868	2.041588214465	5.87089908774829	3.24841992582456	3.06851574991457	5.39014674173888	0.747160809793195	2.57956071668725
570043	8.19524926873086	2.06128601387246	7.36231843046521	5.9863056562053	9.46500947139466	7.30183128827684	3.8670500145564	6.79830807940834	7.06156977887325	7.80707657950303	7.02885391657598	6.64645027262386	9.0408240891906	6.16898545833015	6.97540634552309	6.09641553868217	8.00454865248585	7.26885987722314
30700	5.72893126450832	2.06128601387246	6.16676762134741	3.66437756131793	6.35279996780863	7.51709927517991	3.8670500145564	5.98539363200883	3.36113006073216	6.23908715738558	5.761373605711	6.23798542726851	5.87089908774829	6.16898545833015	3.06851574991457	5.89710673045876	7.12220024114012	6.59748262468451
799556	6.52539787042319	2.06128601387246	7.18985123446045	5.24934006203909	6.35279996780863	6.92497698288588	7.03697501599871	6.50386072094308	6.82056167936945	6.63501583371672	5.65034229332225	6.56515017052201	5.87089908774829	5.79861700838504	7.71237193968929	6.42762144715754	6.30174966147083	6.85754546398702
393131	8.08091659325187	7.6158748655501	8.79000013899628	3.66437756131793	8.77313176675699	7.62707211720504	9.22460201917448	7.4624407935631	8.49041307767712	8.7855755102921	7.66469758629932	8.52808807630047	7.45586158846944	8.06311682322333	6.52794736855186	7.82871975547851	7.25495544999189	8.35038976271974
564103	6.33898474619231	2.06128601387246	5.967458813124	5.24934006203909	3.85029962727945	0.858887792428111	3.8670500145564	3.94586526782219	3.36113006073216	2.7281252381082	5.65034229332225	6.12905105571534	5.87089908774829	3.24841992582456	3.06851574991457	4.60165084693259	4.20659242843049	6.48645131229577
641491	7.50337156409319	6.70514220364719	7.78242691929148	5.9863056562053	7.12331812168587	7.30183128827684	8.11497752799998	6.33052911805752	4.94609256145331	6.88193057418724	7.27327264424243	7.22481003852077	5.87089908774829	7.92488078103121	7.15597859116491	7.88368621469644	7.88671216219199	7.65851205808207
436718	6.00456570712175	6.58484796992948	7.51635205913764	3.66437756131793	5.72476874519559	7.26827872856581	3.8670500145564	6.84202945683765	6.16848498278976	6.51472159999901	7.34633610643215	7.27680467615903	5.87089908774829	7.42974969053912	5.39044384480193	5.78607541807001	6.17342556449529	6.59748262468451
140425	4.28835867312234	6.58484796992948	5.46049882440412	5.9863056562053	6.65765454933706	5.38244974848512	3.8670500145564	3.94586526782219	3.36113006073216	6.28884019258268	5.39880352632629	6.43390563724376	8.19282718263565	6.32370805312879	3.06851574991457	6.27150224524026	5.87644382673816	4.50556013524347
569014	5.18144346920583	6.70514220364719	7.44139000145641	3.66437756131793	3.85029962727945	7.80140229776735	8.51090620433112	7.25167369734628	3.36113006073216	7.12044266088696	6.29188832240978	6.86601664988155	5.87089908774829	6.41834492726687	7.92649674504214	6.97510924246003	7.48862779619434	7.02581694657681
368270	5.38789434667326	6.30921352731605	3.53449940584789	3.66437756131793	6.78889908261531	7.16266854060521	7.56748973269749	7.1509796977268	4.94609256145331	6.47228633367861	5.9606824139344	6.28951572790859	7.45586158846944	8.1205451032724	6.97540634552309	6.69680807997293	7.84519289275372	6.8869892418795
100144561	6.43520006145161	4.86864093593007	5.46049882440412	6.83430256276025	4.58726522144566	4.5593275105692	3.8670500145564	6.39065011049509	7.4485929019825	5.61565050884979	6.43275085824963	3.91605733238114	5.87089908774829	4.52852784501729	3.06851574991457	3.94957415035289	4.20659242843049	4.7811945778569
393696	7.41174108862763	8.74778654105568	7.95403829736168	3.66437756131793	8.14798017592014	10.3527432416689	3.8670500145564	8.98051141062908	8.97583990484736	8.35456437480552	7.87685082313093	7.39914021908309	5.87089908774829	8.54435281217897	9.21826286941925	8.06108246556989	7.82397640684403	8.73741288582899
562242	8.08091659325187	2.06128601387246	5.85642750073526	3.66437756131793	6.65765454933706	7.6790667548433	3.8670500145564	6.7532201898798	3.36113006073216	0.406197143220842	6.62119594766274	6.07133555785905	5.87089908774829	6.74484575194405	7.82340325207803	1.14221922829529	6.89690792929788	7.24631730857205
352912	10.0546509385581	10.3786986276373	9.03911979825145	9.64165748481785	10.213704358143	11.0124398241362	8.72503100968397	10.6992677517991	7.06156977887325	11.0401005525694	10.0205065738625	9.31771261973924	10.9152932071067	10.2371046125967	9.17704020669274	10.4798411302878	10.8777313725986	9.59970728979903
555974	4.94043536970204	2.06128601387246	7.09521436032237	3.66437756131793	5.72476874519559	5.81308410281499	5.45201251527755	5.82033438573833	6.16848498278976	5.05005333299557	4.70692582168862	6.64645027262386	5.87089908774829	5.08492119354168	7.15597859116491	6.35167259392424	4.83462365104353	6.79679143290792
30651	1.48100375106474	4.38321410875983	3.53449940584789	3.66437756131793	2.26533712655829	2.44385029314927	3.8670500145564	3.94586526782219	3.36113006073216	0.406197143220842	5.761373605711	2.041588214465	5.87089908774829	5.19595250593042	3.06851574991457	5.22968206954563	5.95661417542214	2.57956071668725
393910	7.85604318241166	8.90677606481684	6.76716016263817	9.7729020180961	6.35279996780863	8.15350854131974	9.15245223341864	6.84202945683765	6.53105506217447	5.36039345360772	8.18639519356246	5.81417771836193	5.87089908774829	8.43541844062581	9.13460494037234	8.17564222983274	8.45451994187408	8.30748117125045
406486	8.37582151437268	7.10568013323092	6.88499665293203	3.66437756131793	8.04669684008295	6.64024750595277	8.82124632494327	5.98539363200883	7.4485929019825	6.91399178341954	6.4983391998772	7.11483719649564	5.87089908774829	7.15531052143307	8.79643620447777	7.16458704132375	6.62980385915504	7.7890140823162
405857	5.8733211738435	5.23121101531478	2.79753381168169	5.24934006203909	7.12331812168587	6.14429001129036	3.8670500145564	6.20220502108198	3.36113006073216	6.07862248519234	3.32841419843489	6.07133555785905	5.87089908774829	6.27395501793169	4.65347825063572	4.3121442297376	6.81325000025097	6.03899233532455
79378	8.98084963814794	7.41883801849055	8.2012559977327	7.57126815692645	10.3997634467792	9.35474281931528	8.25936743733516	9.72722498134685	8.97583990484736	8.76814091695608	8.72758529225471	8.69024539050355	10.514755277523	9.32064825337974	8.6231046015922	8.2611603010188	8.99982624224344	9.24347455880323
494153	5.72893126450832	7.34668823273471	6.88499665293203	3.66437756131793	2.26533712655829	7.70437784337249	5.45201251527755	6.79830807940834	6.16848498278976	7.25168719416522	6.62119594766274	6.86601664988155	5.87089908774829	5.39526131415383	8.90140576407931	6.27150224524026	7.6175255293766	5.81222147347753
554998	8.4696884378369	7.84264572739712	6.0705523060881	7.91230507476152	7.55073934542054	8.5799869811353	9.42163886623403	7.40529688645949	9.70098006361678	9.08215417616259	8.12542717627104	8.71872055911402	7.45586158846944	8.6842389872399	10.1874568226381	9.42298999842589	8.85044861820522	8.28553861836977
324913	8.73839159375739	8.43632544521939	8.83462313041691	9.44573727484259	7.75719022288797	7.95691987538864	6.674404936614	7.21888376222861	9.46965451751032	8.19409970261227	7.74795308994868	7.89125394138057	9.33033070638558	8.32980825266521	9.13460494037234	7.71207483662624	7.66602404706779	8.71295984210445
30432	1.48100375106474	2.06128601387246	4.91301102910162	3.66437756131793	2.26533712655829	0.858887792428111	3.8670500145564	5.4197964561546	7.60905757417574	5.45059126257929	5.25441361699111	5.58590873068881	5.87089908774829	2.02602750448811	3.06851574991457	4.60165084693259	4.99508832323678	0.257632621799888
100332206	6.23589125322821	4.38321410875983	4.38249631240284	7.57126815692645	5.43526212800061	6.35074088875779	8.82124632494327	7.54412459115681	6.16848498278976	6.07862248519234	7.15623322305221	7.22481003852077	5.87089908774829	6.41834492726687	3.06851574991457	3.94957415035289	6.67789814735608	7.3765736945234
557648	5.18144346920583	5.76172573201355	5.60488873373929	5.24934006203909	2.26533712655829	4.02881279387042	3.8670500145564	5.73013657676676	3.36113006073216	4.92975909927785	4.46591772218483	3.26398063580145	5.87089908774829	4.83338242654571	3.06851574991457	3.94957415035289	5.87644382673816	0.257632621799888
559818	1.48100375106474	2.06128601387246	5.30003415221087	3.66437756131793	2.26533712655829	6.06834115805706	3.8670500145564	3.09786836126724	3.36113006073216	4.31308773882936	5.65034229332225	0.456625713743845	5.87089908774829	4.68899251721054	3.06851574991457	1.14221922829529	0.747160809793195	0.257632621799888
565759	5.18144346920583	5.96817660948098	5.73613326701755	5.24934006203909	2.26533712655829	5.38244974848512	3.8670500145564	5.02386777982347	7.88469201678917	5.36039345360772	4.17641110498984	5.5010198331023	5.87089908774829	5.29904599889452	3.06851574991457	5.22968206954563	2.33212331051435	4.7811945778569
503902	8.55781934811557	8.69064263395207	9.26241986041109	6.47173248337554	6.90919331633302	8.49551241297176	5.45201251527755	12.0268308021032	8.78739481543425	8.24540093131779	8.89522935244579	7.85750515002603	7.45586158846944	8.29281404518301	9.69787236999418	8.21903482534612	8.82930985114707	8.38175393362908
492492	6.43520006145161	5.52071763250976	7.55242131384516	9.33680290328943	7.55073934542054	7.36668243262681	8.82124632494327	7.11579026926451	7.4485929019825	7.625365663683	6.93722344111041	8.0932503342875	5.87089908774829	6.59081212327163	5.87587067197217	8.10800351295738	6.17342556449529	7.12799734138329
406471	9.05843257910049	8.53701944483886	8.79000013899628	8.94977978018018	7.75719022288797	7.8246720770902	8.99633303150136	8.51064988660572	9.08905051529536	8.57110406989653	9.0886351449014	8.41662764581193	5.87089908774829	7.0109206120979	8.99925308747745	8.54309866457747	8.13086510226725	8.13414956836489
192318	7.92394724691347	7.55313911020214	7.51635205913764	7.12380917995523	5.0726920486159	6.14429001129036	7.32648163319369	6.44836560835138	4.94609256145331	7.37198142788293	6.78784581707219	7.11483719649564	5.87089908774829	7.62097409378189	7.92649674504214	6.42762144715754	6.93698536867321	7.55225337069152
405842	6.83855575568282	8.40113601675709	6.3418543279055	8.52235855644551	7.30973124591675	7.8246720770902	6.674404936614	6.44836560835138	8.57058342636111	7.60586948805721	6.29188832240978	6.93235914471024	9.77778968335681	7.0109206120979	5.39044384480193	6.63407232462497	7.88671216219199	6.8869892418795
325922	7.03559260274238	5.96817660948098	5.73613326701755	3.66437756131793	7.21953343694517	7.26827872856581	7.95451285580674	8.03332810907253	3.36113006073216	6.91399178341954	5.65034229332225	7.35144347705179	8.19282718263565	6.70785154446185	7.59207770597158	7.96239819071048	6.76952862282165	7.41750395857828
327069	9.90306851723755	10.111134563323	9.56571813645861	8.7936605782629	9.3842781992818	8.89780678172041	10.6085170009575	9.48674670007923	8.57058342636111	10.3354555518578	8.83303459083844	9.02267975191494	11.5988195423115	8.99181178915019	8.74094109188606	8.80755514548047	8.81862317234982	9.16752570556993
553256	6.23589125322821	2.06128601387246	6.3418543279055	3.66437756131793	6.17222772216681	7.33462122339451	3.8670500145564	7.21888376222861	7.26802065634067	6.33693448078373	6.78784581707219	6.38736305130673	5.87089908774829	7.07042162384656	4.65347825063572	6.18661334765374	6.47508126435639	7.05204848814999
394119	3.0659662517859	2.06128601387246	1.21257131096053	3.66437756131793	2.26533712655829	4.94635063367845	5.45201251527755	6.50386072094308	3.36113006073216	4.49365998447118	4.17641110498984	4.84894313652261	5.87089908774829	3.61099000520926	3.06851574991457	1.14221922829529	4.20659242843049	5.8723424659151
436611	7.41174108862763	8.32807255456736	1.21257131096053	5.24934006203909	4.58726522144566	7.54538831961133	3.8670500145564	5.98539363200883	3.36113006073216	6.28884019258268	6.73440655811073	6.89956920959257	5.87089908774829	4.14150472190804	3.06851574991457	3.94957415035289	6.17342556449529	1.84259512252104
30710	4.65092875250705	7.10568013323092	6.0705523060881	6.83430256276025	5.72476874519559	6.83616771592803	7.56748973269749	5.63392126150745	6.16848498278976	7.80707657950303	8.45769721537986	6.86601664988155	5.87089908774829	7.07042162384656	8.19779876685953	7.37103791879117	7.71294509445528	6.56141336997699
553807	4.65092875250705	2.06128601387246	4.38249631240284	3.66437756131793	2.26533712655829	4.02881279387042	7.03697501599871	3.58329518843748	3.36113006073216	0.406197143220842	1.00648610354753	3.62655071518616	7.45586158846944	6.27395501793169	3.06851574991457	1.14221922829529	3.91708581123551	3.71706424043719
447878	7.50337156409319	2.06128601387246	7.55242131384516	3.66437756131793	6.90919331633302	6.58680824699131	3.8670500145564	5.63392126150745	3.36113006073216	7.50422922618137	5.65034229332225	6.56515017052201	7.45586158846944	5.93291810009663	6.76895546805566	7.02486227765713	7.31701641812414	7.31291505730108
393104	3.8029318459521	5.23121101531478	1.21257131096053	3.66437756131793	2.26533712655829	4.76577838803663	5.45201251527755	0.775940266379879	3.36113006073216	0.406197143220842	1.00648610354753	0.456625713743845	5.87089908774829	4.83338242654571	3.06851574991457	5.78607541807001	4.44760052793429	2.57956071668725
557074	7.50337156409319	2.06128601387246	1.21257131096053	3.66437756131793	2.26533712655829	5.50274398220284	3.8670500145564	3.58329518843748	3.36113006073216	5.26417813834841	4.70692582168862	6.23798542726851	5.87089908774829	6.05577484788216	3.06851574991457	5.89710673045876	6.03256302865544	5.74948571812956
445251	8.11036037114435	8.90677606481684	8.24599431249798	7.57126815692645	9.3842781992818	8.2597672287103	6.674404936614	8.74748382033065	10.7448343532062	8.02824896267722	7.41587703968523	7.98800717426016	7.45586158846944	9.86102518161484	9.37229649809167	7.80043071104709	7.75838806521645	7.74144839906415
563273	7.54709294152251	5.96817660948098	8.80502834822861	7.75184040256827	7.02022462872176	6.88125560545657	3.8670500145564	9.05671103651048	8.49041307767712	7.75492529745192	8.71384523562841	9.84679466994403	8.19282718263565	7.97244646428326	8.79643620447777	6.92357894181995	7.08701081267782	8.58406210892219
569735	6.69045711669369	6.58484796992948	7.44139000145641	8.0566949840967	5.0726920486159	5.38244974848512	3.8670500145564	6.33052911805752	3.36113006073216	5.53548016016581	5.9606824139344	6.38736305130673	5.87089908774829	6.05577484788216	3.06851574991457	7.16458704132375	7.71294509445528	5.46708598742884
393110	7.85604318241166	5.96817660948098	5.73613326701755	8.18793951737495	6.78889908261531	7.16266854060521	9.15245223341864	7.89488133910339	5.68305815561952	6.28884019258268	7.57634171187848	8.01886813796492	5.87089908774829	7.12756553095017	6.97540634552309	8.49094738252637	8.19837192162552	7.07781158421508
