	DOSE_1.DOSE_0	DOSE_10.DOSE_0	DOSE_100.DOSE_0	DOSE_1000.DOSE_0	DOSE_10000.DOSE_0	AveExpr	F	P.Value	adj.P.Val
559475	0.677913801468869	1.08308642192357	-0.433529871554788	7.79785572674974	10.0578405085203	4.78214812315053	24.7384895426446	2.47714300368853e-08	0.000309444704020771
30518	0.677913801468869	1.08308642192357	0.868766993648052	8.13393639976244	8.31426373165917	4.76461491670959	22.177827837649	6.63913006109008e-08	0.000414680063615686
678536	0.677913801468869	1.08308642192357	-0.961850705128507	7.13560398840867	8.17601374168436	4.27008156669207	18.7614643581176	2.88654942659189e-07	0.00120195918123286
559856	0.677913801468869	1.08308642192357	-0.961850705128507	6.10582377044848	7.56339966983573	3.99634918505727	12.3303228005434	9.03020892334287e-06	0.0282013424675998
64260	0.677913801468869	2.01887139594277	-0.961850705128507	4.9566608668842	7.92522474495792	4.02109037598678	10.8441248575953	2.39175806592455e-05	0.0597556835190591
100007251	0.677913801468869	1.08308642192357	1.77625566847175	5.36491726178722	6.26240481542839	4.11238335347921	10.4492940776301	3.14465105845298e-05	0.0654716350369911
563581	-5.14296555254784	-4.73779293209314	-0.886120927637644	-3.22236476502525	0.680120955069707	5.18764584227693	9.88279319660826	4.71332003570003e-05	0.0841125626942353
795020	1.65744695324749	1.14327717047084	1.4849638223449	3.16778767182703	-2.17157967053929	3.76756654839391	8.25084484172651	0.000165185094325501	0.257454039690803
561230	3.64475760630298	0.554765588349848	-0.716195507073104	4.2979886067382	1.69983690535718	4.2217875590592	8.10891222431999	0.000185485619373777	0.257454039690803
560177	3.21369057271874	2.01887139594277	-0.961850705128507	2.95784875965855	2.96879083111626	3.28451216768388	7.94076786666152	0.00021311551568881	0.263285488567576
393683	4.52864338798792	5.65181049430038	3.69024442687994	3.16119992021988	2.35662374187722	4.81637402051013	7.83978490606475	0.000231839607288132	0.263285488567576
550275	-0.676422797706398	-0.379570895577365	-4.61445989207309	-0.074561446174501	0.649566352789173	4.38832143245346	7.14553780807949	0.000420877404400839	0.438133377981273
100149390	0.677913801468869	1.08308642192357	2.04282278497647	4.51581990086886	5.18185337426269	3.83520307254932	7.04512149189781	0.000459988746416246	0.442013801556288
321718	-1.29517763855258	-2.50933201647374	-4.55426914352581	0.485231254696588	0.218024123171244	3.90145156024917	6.81674174047794	0.000564462840562485	0.485698083459205
323976	-3.83589821650077	-4.09974384855739	-0.76878044288806	-0.702088270204998	-0.454923520719499	7.5433408601993	6.78065395330048	0.00058321095516235	0.485698083459205
259196	0.677913801468869	1.08308642192357	3.69703383415498	4.45231259885238	3.30335565896884	3.78723741119402	6.54993902414638	0.000720277929454769	0.4911476346878
571922	2.85763340517155	2.139728089071	5.00711869704632	2.95784875965855	0.364197100710577	3.80604136724224	6.40574493807027	0.000823472132785775	0.4911476346878
100538024	5.34384611508235	1.81696437564678	4.01788352759708	4.3008912138936	4.53018736414522	5.6938918229892	6.37742192076115	0.000845569348196468	0.4911476346878
561946	3.064537580395	3.44202495427384	2.65825297984466	4.62054431914405	4.26000021160851	4.59251369951025	6.30261311454734	0.000907089619823394	0.4911476346878
553439	-2.33779416923581	0.985215694076072	-4.81172545600958	-1.21699566423491	-3.17120549295928	4.20439842836012	6.24349580208543	0.000959142572598981	0.4911476346878
541382	-4.74652082726842	-4.34134820681372	-2.04694324525138	0.997199684975826	0.11240172468758	5.33851984242484	6.23108903327463	0.000970473105734417	0.4911476346878
767699	-1.92667992893681	0.369301138841719	2.19975245175781	2.95378194179004	3.02513646972436	5.29309610123444	6.18498065181667	0.00101387189307492	0.4911476346878
