"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",10
"Nme1_29042",1279
"Ctsd_29043",34
"Camk1_29044",224
"Epb41l2_29045",7
"Rbfox1_29046",0
"Mup16_29047",2
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",258
"Yars2_29051",26
"Tmem109_29052",303
"Pcna_29053",1
"Abcg1_29054",0
"Tes_29055",351
"Metrn_29056",1
"Serpina9_29057",4
"Sgo1_29058",38
"Degs1_29059",787
"Snx7_29060",57
"H2-Q7_29061",0
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",519
"Lrat_29065",0
"Dmtf1_29066",19
"Psmb8_29067",2
"Procr_29068",3
"Ppox_29069",15
"Smc2_29071",0
"Cyp4a12a_29072",0
"Prss23_29074",50
"Ero1l_29075",3498
"Panx1_29076",33
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",17
"Scg2_29080",0
"Prkg1_29081",3
"Cyp2f2_29082",0
"Pdgfb_29083",1
"Pdhx_29085",2
"Try5_29086",1
"Ifitm3_29087",2516
"Cyp11b1_29088",0
"Cdk6_29089",102
"Fgf21_29090",2
"Ghr_29091",217
"Ugt2b35_29092",0
"Nup93_29093",55
"Actn3_29094",0
"Cat_29095",371
"Cyb561_29096",0
"Wfs1_29097",8
"Gstm2_29098",489
"Fhl2_29099",51
"Nat1_29100",0
"Zmym2_29101",1720
"Il6_29102",3
"Hmgcr_29103",0
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",1
"Cep57_29107",3
"Slc5a5_29108",2
"Gadd45a_29109",535
"Zfp131_29110",14
"Cavin4_29112",5
"Cct6a_29113",902
"Abl1_29114",516
"Appbp2_29115",32
"Mcm4_29116",3
"Nck1_29117",8
"Reg1_29118",0
"Eif4g1_29119",1094
"Tgtp2_29120",12
"Triap1_29121",7
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",10
"Cflar_29126",23
"Asah1_29127",894
"Sele_29128",0
"Kif11_29129",15
"Chp1_29131",136
"B3gnt9_29132",5
"Bcl7b_29133",31
"Cul1_29134",464
"Lmod2_29135",0
"Arl1_29136",571
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",637
"B930025B16RIK_29140",14
"Gli1_29141",0
"Ddit3_29142",93
"Prr15l_29143",0
"Cltc_29144",16
"Arnt2_29145",0
"Slc27a1_29146",2
"Nup88_29147",520
"Ndufv3_29149",54
"Srd5a1_29150",1
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",594
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",17
"Stmn1_29158",3
"Glul_29159",0
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",119
"Tomm34_29163",160
"Eapp_29164",911
"Zeb2_29165",2
"Ugt1a6b_29166",6
"Cybb_29167",0
"Clk1_29168",96
"Sumo1_29169",72
"Ugt1a6a_29170",502
"Ugt1a7c_29171",766
"Slco2b1_29172",0
"Cops5_29173",1722
"Csk_29174",41
"Cyp1a2_29175",0
"Thap11_29176",1
"Cd55_29177",2
"Zzz3_29178",153
"Tnnt3_29180",4
"Mest_29181",0
"Ifi35_29182",6
"Psmd9_29183",48
"B4galt1_29184",14
"Gabrg2_29185",0
"Chtf18_29186",1
"2210016H18RIK_29188",11
"Cmpk2_29189",29
"Dynll1_29190",0
"Kctd10_29191",387
"Pebp1_29192",89
"Cfh_29193",35
"Sdc1_29194",9
"Sccpdh_29195",50
"Arhgef12_29196",17
"Ccnc_29197",19
"Zfp318_29198",0
"Ndc80_29199",36
"Plod3_29200",0
"Xpc_29201",1
"Mrps16_29202",920
"Gm43302_29203",0
"Serpina3m_29204",1
"Spdl1_29205",1
"H2bc4_29206",639
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",56
"Bid_29213",105
"Mcm2_29214",6
"Ralb_29215",268
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",0
"Prkx_29220",144
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",80
"Evl_29224",48
"Deptor_29225",0
"Ptger2_29226",0
"Hspa2_29227",88
"Cblb_29228",487
"Ptprk_29229",377
"Dner_29230",0
"Pik3c2a_29231",236
"Vasp_29232",46
"Nup85_29233",94
"Mex3d_29234",135
"St3gal1_29235",1
"Zfp110_29236",115
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",250
"Parpbp_29241",24
"Pfkp_29242",28
"Lamp3_29243",0
"Stx16_29244",67
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",0
"Trp53bp2_29248",22
"Uchl3_29249",40
"Prl2c2_29250",7
"Pcna-ps2_29251",0
"Kctd5_29252",17
"Map3k4_29253",15
"Spib_29254",0
"Snrpg_29255",7
"Topors_29256",157
"Cdc25b_29257",2
"Gclm_29258",12
"Myot_29259",0
"Myom2_29260",1
"Nfkbie_29261",10
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",0
"Npdc1_29266",39
"Pbx1_29267",5
"Unc5c_29268",0
"Dhx29_29269",23
"Copb2_29270",199
"Cbln1_29271",0
"Nipsnap1_29272",5
"Tm9sf3_29274",143
"Casq1_29275",0
"Slc2a10_29276",3
"Cdh2_29277",3
"Ecd_29278",149
"Dnajc9_29279",1
"Isoc1_29280",62
"Rbm22_29281",2
"Zfp82_29282",0
"Creb1_29283",32
"Strbp_29284",471
"Fabp5_29285",171
"C9_29286",0
"S100a11_29287",367
"Psmc3ip_29288",9
"Fabp4_29289",0
"Slc16a7_29290",1
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",1
"Ncor2_29294",333
"Sult1b1_29295",0
"Dipk1a_29296",13
"Glod4_29298",78
"Gulp1_29299",1069
"Arpp19_29300",5
"Fbl_29301",3
"Wdhd1_29302",55
"Rpa3_29303",121
"Wars_29304",10
"Hao2_29305",0
"Fdft1_29306",332
"Chka_29307",34
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
