gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl.mod	ctrl.mean	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
541546	Exp2	5.0347183916878e-07			5.49588966679556		2.05523065067823	80.9	0.371780396858415	5.49588966679556	5.87078547609129	TRUE	727250.30655628	436467.476088926	1068121.52760295	7.92601612676953	TRUE	TRUE	TRUE	TRUE	TRUE
548606	Lin	2.15102007742695e-06		7.11456370991118			2.01463765339308	80.18	0.112038966653379	7.11456370991118	7.98897597895509	TRUE	1343106.88821478	705231.817920676		10.0036136323482	FALSE	FALSE		TRUE	FALSE
550273	Poly2	6.06537949612174	-1.61051518974746e-05	1.85918031282462e-11			1.60353137397493	72.8	0.262272110494593	6.06537949612174	6.80893214103	TRUE	993339.550836323	956144.560030003	1028211.40374577	8.41246351500493	TRUE	TRUE	TRUE	TRUE	TRUE
550384	Poly2	3.84973283930102	2.43670688143173e-05	-2.01152693984921e-11			1.8112981563187	77.19	0.285104543930362	3.84973283930102	3.37201914230434	TRUE	57453.9380911163	20349.2716862787	97263.2491129072	5.18331729862303	TRUE	TRUE	TRUE	TRUE	TRUE
550386	Lin	3.70515990514836e-06		4.52031313579834			1.81045583438216	76.33	0.493281384346726	4.52031313579834	5.84712996897324	TRUE	846730.710678949	544165.38841903	1991045.68417775	7.65758580335541	TRUE	TRUE	TRUE	TRUE	TRUE
550456	Poly2	6.95717506430913	-3.47545186275651e-05	3.68575886341062e-11			1.46533807674366	69.56	0.904832242886726	6.95717506430913	6.78759934180205	TRUE	978855.963596372	960212.163060221	996837.906948181	8.25293741854571	TRUE	TRUE	TRUE	TRUE	TRUE
553588	Poly2	5.01841879338458	2.7168202704156e-05	-2.34513655264581e-11			1.89224837845232	78.76	0.531888305260973	5.01841879338458	4.14599517393346	TRUE	38839.5747064379	5025.60317451991	74918.6553163671	6.03824355238578	TRUE	TRUE	TRUE	TRUE	TRUE
553618	Exp2	5.05127449123131e-07			4.78287572995309		1.88779873299851	77.84	0.295135780791664	4.78287572995309	4.11769887473795	TRUE	450645.346136262	146091.578521955	810826.117498529	6.00549760773646	TRUE	TRUE	TRUE	TRUE	TRUE
553653	Exp2	4.65339439250772e-07			4.87909267178895		2.14662031970826	82.46	0.183573735263753	4.87909267178895	4.62618603772878	TRUE	704767.806343323	334539.178498366	1152476.90412378	6.77280635743704	TRUE	TRUE	TRUE	TRUE	TRUE
553667	Exp2	9.05143039124156e-07			3.29511023605963		1.95111347449219	79.02	0.458784152511088	3.29511023605963	4.97201093953501	TRUE	820232.292000789	611621.311310573	1077708.08721959	6.92312441402719	TRUE	TRUE	TRUE	TRUE	TRUE
