	DOSE_100.DOSE_0	DOSE_1000.DOSE_0	DOSE_10000.DOSE_0	DOSE_100000.DOSE_0	DOSE_1000000.DOSE_0	AveExpr	F	P.Value	adj.P.Val
30518	5.45676496354901	5.64436461683471	8.12916770156348	8.43152742472697	8.61871511771203	7.4263491385354	10.9736547896876	2.77576691625846e-05	0.180554953394191
64260	1.85619551057686	3.55807264205069	6.8868521859171	9.44034136426628	9.50174262592384	6.58679322259349	10.8575181448165	2.99653286881406e-05	0.180554953394191
559229	1.85619551057686	4.08639347562441	7.47374282956696	7.89066965157444	8.17607422910813	6.29343845054616	10.2427166912144	4.53567813028687e-05	0.180554953394191
559931	0.703051637697756	2.14209680423616	7.80938718866075	7.19841775754411	9.02270175795215	5.85886835881952	9.93280078475849	5.62476490324583e-05	0.180554953394191
678536	2.6639326541517	5.18604912443909	8.27055647296772	9.91181289291147	9.85805295073388	7.36132651700501	9.58745674255431	7.18636321098194e-05	0.184545807258016
60640	6.047429556929	5.64852151659763	6.34798052997886	6.26341284438927	6.76632374178466	9.33700065098224	9.19387254871433	9.56779176923153e-05	0.204750743861555
559475	5.03925286963009	5.98312074654963	9.77659600616968	10.668193418445	10.4778450975088	8.3704271908549	8.69595957170686	0.000138978893175681	0.254926998339392
767742	1.23137247127147	4.75934648470818	4.75645886675287	4.77033794828432	7.21601596451776	5.16851445706013	7.55668401329056	0.000343884672522002	0.551934899397812
799825	-1.46621324236848	2.3317704565202	2.83666396605073	1.74244152815049	5.04893823249428	5.29779087134513	6.69177256728666	0.000722025062691846	0.937124657847008
100150304	2.27743333755754	-1.28289001981071	-2.85426940711215	-3.45000372838503	3.53241343353786	5.03668076138954	6.30464819813221	0.00102343013930515	0.937124657847008
553484	-4.40424598643908	-1.73172091385365	-0.761665837037305	-4.60399369490128	1.8774596777609	4.8828623328628	6.18841809340478	0.00113890765575221	0.937124657847008
30733	-0.363976967112301	-0.515532684187819	-5.36717137935427	0.212625883836184	0.859575543072705	6.98338886370949	5.79301921929805	0.00165134517151384	0.937124657847008
100007251	2.83572866235548	3.96553678249617	6.3345639028217	5.67738538133194	7.24266534995651	6.25056001453838	5.66563516371186	0.00186626176533021	0.937124657847008
557317	2.28801413841891	2.14209680423616	2.6840007512296	5.57265186102698	6.89645825194741	4.64346280228087	5.08419992432457	0.00331907631395464	0.937124657847008
559856	0.703051637697756	4.25538013853103	4.78795889463741	7.67044839952684	9.12169001473831	5.80268068199292	5.02022345997179	0.00354250120374692	0.937124657847008
334431	0.792254857532592	-3.86639661233711	-0.280730875391634	0.106708077727945	1.93080043455564	7.16852523139221	4.79544139207772	0.00446674035971575	0.937124657847008
563244	1.85619551057686	5.81598815185562	3.74849399437	1.03162476280927	6.50847620229645	4.53972227145573	4.54752425997264	0.00579943839196198	0.937124657847008
100334599	-4.2755600943524	0.788279648388954	-0.0565291415985154	-1.99157076553716	2.47376321165986	6.90457637676208	4.54291568534158	0.0058279749836056	0.937124657847008
101886781	-1.54709098029317	1.53289823273775	-0.905449169427079	0.083779010021189	4.238851493511	4.72522071712729	4.47781885884754	0.00624773851551637	0.937124657847008
567675	-2.95818375985536	-0.462496926169521	-2.56219714704468	-2.38395543668844	3.29145013259152	4.19493070916307	4.42035389706725	0.0066455881648403	0.937124657847008
562300	-3.62395904842259	-0.720808074291264	-1.1390435887136	-3.29538592331107	1.90118057040579	4.56026717653592	4.37572368850585	0.00697350845929835	0.937124657847008
101885039	0.444191753704794	-0.180564656041061	-4.00505517907405	-0.438930243379207	1.85330682800224	6.09584401458897	4.34819487687761	0.00718448640417747	0.937124657847008
100534685	0.174730804124036	-1.23647295779864	2.54636683291798	-1.81862416565181	4.05500434453675	5.37832973952722	4.25961485813809	0.00791160992365627	0.937124657847008
553667	-2.88936680069955	-1.45032163416115	-1.55759521386967	-2.15332953514255	3.20895566515843	4.16506801974926	4.19527171119471	0.00848960562036726	0.937124657847008
114833	1.44958554148731	-1.23647295779864	-1.22288984437892	-1.41116002520633	3.68829321015923	4.96938825054961	4.16392933880512	0.00878756324402347	0.937124657847008
572729	-0.833435852219162	-4.59720967874872	0.127447602215339	-0.271096845289916	0.93048830801475	7.87325207335834	4.15128360481707	0.00891096628645432	0.937124657847008
567812	-3.17172787740657	-0.378346111692903	0.360823399237026	-1.41763223179922	2.42950140397952	5.8272600873142	4.14617077725989	0.00896139061983956	0.937124657847008
541544	2.02518217348348	-0.0478550652074921	1.61018231720213	-0.533504067328996	4.95216158055917	4.90390552703273	4.14186403095496	0.00900410458625697	0.937124657847008
30171	0.457396439642354	2.52126464548614	0.570717416934723	-0.516327300448968	5.67188490709237	4.90668808275409	4.09957344636671	0.00943543163010507	0.937124657847008
550384	0.258577059789359	2.18584498199558	-0.365067557084478	2.81411249180744	4.72861142922116	4.97569887659251	4.02575138055394	0.0102428316460367	0.937124657847008
100535600	-0.881910863023401	2.38775200229156	1.87301428213756	-1.0816585714856	4.45776430629685	4.09038186122835	4.020187678371	0.0103066391451232	0.937124657847008
563863	-1.24238550461307	0.0797127329911369	-2.18368561020573	-3.75294177564715	1.91427228235504	6.64323684153884	4.0179382740887	0.0103325583213943	0.937124657847008
100126141	-2.73156432436327	-0.445221231548442	-2.28208948748817	-3.23715797942814	2.43824758985182	5.13373183811947	3.96956693592533	0.0109073140593727	0.937124657847008
570504	-0.302759422171766	-2.20641012403476	-0.109802992153526	-3.65297137078951	1.53115203944185	7.42170448840144	3.92925856030066	0.011412666389155	0.937124657847008
100330048	-2.06614696359558	-2.49867174509558	-3.54173029882329	0.252040523633034	1.98376731532441	5.57022502261698	3.91295485778174	0.0116242006310474	0.937124657847008
100330004	-1.01145918908183	-0.722047672925137	-1.52474462862861	-3.45319850096011	1.84491140553236	6.39657511502787	3.86387098710873	0.0122870075806309	0.937124657847008
497134	-2.20354292937143	0.783454300425216	-3.04103622260777	-2.27428293013055	2.26198650456888	4.7740967614013	3.85819328676318	0.0123662705212296	0.937124657847008
