"","diff","lwr.ci","upr.ci","pval"
"0.01-0",-10.2385846042923,-44.5917273865705,24.114558177986,0.900529640619766
"0.1-0",-3.84409430027457,-38.1972370825528,30.5090484820037,0.998517835183117
"1-0",4.90356505818584,-29.4495777240924,39.2567078404641,0.995366959766626
"10-0",-14.2468735225429,-48.6000163048211,20.1062692597353,0.721157712834889
"100-0",-1.35509196676462,-35.7082347490429,32.9980508155136,0.999990970673779
