"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","4TOP",FALSE,"ld_pearson",0.67372850476292,"Dose1","A"
"2","4TOP",FALSE,"ld_pearson",10.9014281508331,"Dose1","A"
"3","4TOP",FALSE,"ld_pearson",4.85861871694178,"Dose1","A"
"4","4TOP",FALSE,"ld_pearson",-10.2565348664094,"Dose1","B"
"5","4TOP",FALSE,"ld_pearson",-18.9074714387677,"Dose1","B"
"6","4TOP",FALSE,"ld_pearson",-6.87052402168207,"Dose1","B"
"7","4TOP",FALSE,"ld_pearson",-12.1124799107117,"Dose1","C"
"8","4TOP",FALSE,"ld_pearson",-1.93544557032823,"Dose1","C"
"9","4TOP",FALSE,"ld_pearson",-0.414529311618622,"Dose1","C"
"10","4TOP",FALSE,"ld_pearson",3.81178433918157,"Dose2","A"
"11","4TOP",FALSE,"ld_pearson",4.67320087598159,"Dose2","A"
"12","4TOP",FALSE,"ld_pearson",5.51830542046613,"Dose2","A"
"13","4TOP",FALSE,"ld_pearson",-6.99125085018606,"Dose2","B"
"14","4TOP",FALSE,"ld_pearson",21.2243611429021,"Dose2","B"
"15","4TOP",FALSE,"ld_pearson",-2.81580264684457,"Dose2","B"
"16","4TOP",FALSE,"ld_pearson",-30.1965253933832,"Dose2","C"
"17","4TOP",FALSE,"ld_pearson",9.40080362417876,"Dose2","C"
"18","4TOP",FALSE,"ld_pearson",-6.48646716587625,"Dose2","C"
"19","4TOP",FALSE,"ld_pearson",-18.2796322670647,"Dose3","A"
"20","4TOP",FALSE,"ld_pearson",16.6480335972997,"Dose3","A"
"21","4TOP",FALSE,"ld_pearson",1.24721283776803,"Dose3","A"
"22","4TOP",FALSE,"ld_pearson",6.51468390091703,"Dose3","B"
"23","4TOP",FALSE,"ld_pearson",-8.88778057836478,"Dose3","B"
"24","4TOP",FALSE,"ld_pearson",14.6197841690212,"Dose3","B"
"25","4TOP",FALSE,"ld_pearson",14.8902606639171,"Dose3","C"
"26","4TOP",FALSE,"ld_pearson",3.13313590834193,"Dose3","C"
"27","4TOP",FALSE,"ld_pearson",17.1661679082886,"Dose3","C"
"28","4TOP",FALSE,"ld_pearson",-28.4754352301773,"Dose4","A"
"29","4TOP",FALSE,"ld_pearson",-41.048757396469,"Dose4","A"
"30","4TOP",FALSE,"ld_pearson",-8.77635300701456,"Dose4","A"
"31","4TOP",FALSE,"ld_pearson",16.0837688358289,"Dose4","B"
"32","4TOP",FALSE,"ld_pearson",-1.37548029845297,"Dose4","B"
"33","4TOP",FALSE,"ld_pearson",2.9157306003968,"Dose4","B"
"34","4TOP",FALSE,"ld_pearson",-29.8734180061708,"Dose4","C"
"35","4TOP",FALSE,"ld_pearson",20.1536362098323,"Dose4","C"
"36","4TOP",FALSE,"ld_pearson",13.6457171480642,"Dose4","C"
"37","4TOP",FALSE,"ld_pearson",-3.13740916460389,"Dose5","A"
"38","4TOP",FALSE,"ld_pearson",15.9218137543847,"Dose5","A"
"39","4TOP",FALSE,"ld_pearson",-30.7506637918538,"Dose5","A"
"40","4TOP",FALSE,"ld_pearson",3.01846525845339,"Dose5","B"
"41","4TOP",FALSE,"ld_pearson",5.31135996568972,"Dose5","B"
"42","4TOP",FALSE,"ld_pearson",16.5247689803546,"Dose5","B"
"43","4TOP",FALSE,"ld_pearson",6.93569545904977,"Dose5","C"
"44","4TOP",FALSE,"ld_pearson",11.0499018625039,"Dose5","C"
"45","4TOP",FALSE,"ld_pearson",-16.4987711591658,"Dose5","C"
"46","4TOP",TRUE,"ld_pearson",-3.51027972312905,"Control","A"
"47","4TOP",TRUE,"ld_pearson",7.40354255317268,"Control","A"
"48","4TOP",TRUE,"ld_pearson",1.31193540213783,"Control","A"
"49","4TOP",TRUE,"ld_pearson",0,"Control","B"
"50","4TOP",TRUE,"ld_pearson",-31.4749181012009,"Control","B"
"51","4TOP",TRUE,"ld_pearson",6.14040277873875,"Control","B"
"52","4TOP",TRUE,"ld_pearson",-73.7630803917893,"Control","C"
"53","4TOP",TRUE,"ld_pearson",-4.15302516651575,"Control","C"
"54","4TOP",TRUE,"ld_pearson",4.29928939241844,"Control","C"
