"","diff","lwr.ci","upr.ci","pval"
"0.1-0",10.3305906781827,-26.6916944647332,47.3528758210986,0.92160030032222
"1-0",4.22187118172373,-32.8004139611922,41.2441563246396,0.998378678754154
"10-0",-15.3060317412198,-52.3283168841357,21.7162534016961,0.723461806305004
"100-0",8.13606068016411,-28.8862244627518,45.15834582308,0.969214873854353
"1000-0",-5.39587141226142,-42.4181565551773,31.6264137306545,0.994899600483488
