E8,Counts
ENSDARG00000001993,213
ENSDARG00000001994,530
ENSDARG00000001999,40
ENSDARG00000002002,5
ENSDARG00000002006,99
ENSDARG00000002013,93
ENSDARG00000002016,22
ENSDARG00000002020,176
ENSDARG00000002021,34
ENSDARG00000002026,120
ENSDARG00000002031,38
ENSDARG00000002037,21
ENSDARG00000002060,1
ENSDARG00000002071,134
ENSDARG00000002077,34
ENSDARG00000002082,52
ENSDARG00000002084,297
ENSDARG00000002097,20
ENSDARG00000002127,93
ENSDARG00000002128,50
ENSDARG00000002131,163
ENSDARG00000002165,8
ENSDARG00000002167,148
ENSDARG00000002168,72
ENSDARG00000002172,5
ENSDARG00000002174,0
ENSDARG00000002184,48
ENSDARG00000002190,159
ENSDARG00000002192,71
ENSDARG00000002193,1619
ENSDARG00000002194,29
ENSDARG00000002196,37
ENSDARG00000002197,132
ENSDARG00000002204,31
ENSDARG00000002210,50
ENSDARG00000002213,48
ENSDARG00000002215,31
ENSDARG00000002216,42
ENSDARG00000002217,124
ENSDARG00000002219,10
ENSDARG00000002220,14
ENSDARG00000002230,118
ENSDARG00000002231,8
ENSDARG00000002235,219
ENSDARG00000002240,94
ENSDARG00000002241,0
ENSDARG00000002249,52
ENSDARG00000002255,117
ENSDARG00000002259,1
ENSDARG00000002264,22
ENSDARG00000002267,52
ENSDARG00000002271,182
ENSDARG00000002285,81
ENSDARG00000002293,0
ENSDARG00000002295,11
ENSDARG00000002298,4
ENSDARG00000002299,13
ENSDARG00000002300,9
ENSDARG00000002304,5
ENSDARG00000002305,176
ENSDARG00000002311,8
ENSDARG00000002330,1
ENSDARG00000002332,176
ENSDARG00000002333,81
ENSDARG00000002336,104
ENSDARG00000002339,22
ENSDARG00000002344,636
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,57
ENSDARG00000002365,28
ENSDARG00000002369,169
ENSDARG00000002377,47
ENSDARG00000002385,93
ENSDARG00000002391,1
ENSDARG00000002394,1
ENSDARG00000002396,226
ENSDARG00000002401,0
ENSDARG00000002402,29
ENSDARG00000002403,73
ENSDARG00000002405,43
ENSDARG00000002406,1
ENSDARG00000002411,47
ENSDARG00000002445,16
ENSDARG00000002463,7
ENSDARG00000002467,6
ENSDARG00000002479,49
ENSDARG00000002483,9
ENSDARG00000002487,113
ENSDARG00000002494,58
ENSDARG00000002506,36
ENSDARG00000002507,45
ENSDARG00000002508,20
ENSDARG00000002509,6
ENSDARG00000002510,2
ENSDARG00000002523,196
ENSDARG00000002533,17
ENSDARG00000002536,101
ENSDARG00000002538,25
ENSDARG00000002546,5
ENSDARG00000002549,9
ENSDARG00000002552,158
ENSDARG00000002564,46
ENSDARG00000002571,58
ENSDARG00000002576,12
ENSDARG00000002582,35
ENSDARG00000002587,301
ENSDARG00000002589,657
ENSDARG00000002591,29
ENSDARG00000002593,14
ENSDARG00000002597,0
ENSDARG00000002600,54
ENSDARG00000002601,4
ENSDARG00000002607,43
ENSDARG00000002609,39
ENSDARG00000002613,0
ENSDARG00000002632,118
ENSDARG00000002634,11
ENSDARG00000002635,148
ENSDARG00000002642,17
ENSDARG00000002644,51
ENSDARG00000002656,70
ENSDARG00000002659,102
ENSDARG00000002663,3
ENSDARG00000002666,6
ENSDARG00000002670,78
ENSDARG00000002682,122
ENSDARG00000002685,0
ENSDARG00000002690,42
ENSDARG00000002696,397
ENSDARG00000002701,2
ENSDARG00000002707,0
ENSDARG00000002710,834
ENSDARG00000002720,33
ENSDARG00000002722,0
ENSDARG00000002728,5
ENSDARG00000002731,253
ENSDARG00000002732,17
ENSDARG00000002745,399
ENSDARG00000002748,54
ENSDARG00000002750,43
ENSDARG00000002754,5
ENSDARG00000002758,1339
ENSDARG00000002760,25
ENSDARG00000002764,23
ENSDARG00000002768,3432
ENSDARG00000002771,14
ENSDARG00000002779,0
ENSDARG00000002787,78
ENSDARG00000002790,301
ENSDARG00000002791,1037
ENSDARG00000002792,119
ENSDARG00000002795,22
ENSDARG00000002797,0
ENSDARG00000002798,10
ENSDARG00000002816,75
ENSDARG00000002826,19
ENSDARG00000002830,31
ENSDARG00000002831,165
ENSDARG00000002840,133
ENSDARG00000002847,14
ENSDARG00000002872,27
ENSDARG00000002877,158
ENSDARG00000002880,116
ENSDARG00000002894,15
ENSDARG00000002897,38
ENSDARG00000002909,74
ENSDARG00000002912,31
ENSDARG00000002916,66
ENSDARG00000002917,22
ENSDARG00000002933,0
ENSDARG00000002937,98
ENSDARG00000002945,17
ENSDARG00000002947,35
ENSDARG00000002949,189
ENSDARG00000002952,80
ENSDARG00000002956,49
ENSDARG00000002959,0
ENSDARG00000002967,41
ENSDARG00000002968,242
ENSDARG00000002970,64
ENSDARG00000002971,45
ENSDARG00000002986,49
ENSDARG00000002988,269
ENSDARG00000002991,51
ENSDARG00000002994,80
ENSDARG00000003008,150
ENSDARG00000003017,81
ENSDARG00000003020,29
ENSDARG00000003021,23
ENSDARG00000003022,11
ENSDARG00000003027,20
ENSDARG00000003032,1441
ENSDARG00000003035,203
ENSDARG00000003041,22
ENSDARG00000003046,65
ENSDARG00000003054,5
ENSDARG00000003058,99
ENSDARG00000003061,9
ENSDARG00000003068,88
ENSDARG00000003069,60
ENSDARG00000003077,24
ENSDARG00000003081,9205
ENSDARG00000003084,15
ENSDARG00000003085,37
ENSDARG00000003087,95
ENSDARG00000003090,0
ENSDARG00000003091,45
ENSDARG00000003098,436
ENSDARG00000003109,44
ENSDARG00000003113,217
ENSDARG00000003127,103
ENSDARG00000003132,60
ENSDARG00000003142,20
ENSDARG00000003144,16
ENSDARG00000003146,35
ENSDARG00000003151,395
ENSDARG00000003153,5
ENSDARG00000003157,49
ENSDARG00000003165,69
ENSDARG00000003167,21
ENSDARG00000003169,619
ENSDARG00000003175,93
ENSDARG00000003181,3
ENSDARG00000003189,169
ENSDARG00000003193,17
ENSDARG00000003197,0
ENSDARG00000003200,28
ENSDARG00000003203,126
ENSDARG00000003205,52
ENSDARG00000003206,22
ENSDARG00000003207,20
ENSDARG00000003208,28
ENSDARG00000003210,16
ENSDARG00000003213,244
ENSDARG00000003216,103
ENSDARG00000003217,39
ENSDARG00000003219,66
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,17
ENSDARG00000003250,18
ENSDARG00000003251,3
ENSDARG00000003257,7
ENSDARG00000003259,2
ENSDARG00000003269,158
ENSDARG00000003270,14
ENSDARG00000003281,87
ENSDARG00000003287,39
ENSDARG00000003290,26
ENSDARG00000003293,138
ENSDARG00000003303,0
ENSDARG00000003307,41
ENSDARG00000003308,83
ENSDARG00000003311,93
ENSDARG00000003313,17
ENSDARG00000003320,97
ENSDARG00000003326,0
ENSDARG00000003328,26
ENSDARG00000003344,10
ENSDARG00000003373,19
ENSDARG00000003375,20
ENSDARG00000003380,0
ENSDARG00000003381,22
ENSDARG00000003382,67
ENSDARG00000003383,71
ENSDARG00000003395,12
ENSDARG00000003398,23
ENSDARG00000003399,8
ENSDARG00000003403,181
ENSDARG00000003411,35
ENSDARG00000003414,0
ENSDARG00000003420,3
ENSDARG00000003421,163
ENSDARG00000003429,185
ENSDARG00000003444,3
ENSDARG00000003446,37
ENSDARG00000003449,57
ENSDARG00000003462,103
ENSDARG00000003469,21
ENSDARG00000003475,0
ENSDARG00000003486,198
ENSDARG00000003487,79
ENSDARG00000003495,780
ENSDARG00000003512,638
ENSDARG00000003517,3
ENSDARG00000003519,20
ENSDARG00000003520,66
ENSDARG00000003523,6
ENSDARG00000003526,112
ENSDARG00000003527,99
ENSDARG00000003531,74
ENSDARG00000003533,14
ENSDARG00000003544,85
ENSDARG00000003553,0
ENSDARG00000003564,9
ENSDARG00000003570,286
ENSDARG00000003573,145
ENSDARG00000003576,3
ENSDARG00000003584,13
ENSDARG00000003592,9
ENSDARG00000003599,4191
ENSDARG00000003607,38
ENSDARG00000003615,51
ENSDARG00000003616,100
ENSDARG00000003631,128
ENSDARG00000003632,0
ENSDARG00000003635,15
ENSDARG00000003641,132
ENSDARG00000003642,43
ENSDARG00000003655,374
ENSDARG00000003675,37
ENSDARG00000003680,230
ENSDARG00000003681,502
ENSDARG00000003684,103
ENSDARG00000003693,96
ENSDARG00000003695,728
ENSDARG00000003697,29
ENSDARG00000003699,101
ENSDARG00000003701,0
ENSDARG00000003705,170
ENSDARG00000003706,27
ENSDARG00000003732,5
ENSDARG00000003749,26
ENSDARG00000003750,129
ENSDARG00000003751,46
ENSDARG00000003754,84
ENSDARG00000003757,47
ENSDARG00000003769,24
ENSDARG00000003776,73
ENSDARG00000003779,173
ENSDARG00000003789,97
ENSDARG00000003795,1186
ENSDARG00000003797,28
ENSDARG00000003803,10
ENSDARG00000003808,59
ENSDARG00000003811,446
ENSDARG00000003818,107
ENSDARG00000003820,252
ENSDARG00000003822,9
ENSDARG00000003827,9
ENSDARG00000003829,155
ENSDARG00000003835,409
ENSDARG00000003841,4
ENSDARG00000003845,33
ENSDARG00000003846,9
ENSDARG00000003854,329
ENSDARG00000003860,78
ENSDARG00000003865,4
ENSDARG00000003866,153
ENSDARG00000003867,10
ENSDARG00000003869,38
ENSDARG00000003872,85
ENSDARG00000003877,243
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,703
ENSDARG00000003903,1
ENSDARG00000003904,0
ENSDARG00000003909,5
ENSDARG00000003910,79
ENSDARG00000003920,183
ENSDARG00000003925,0
ENSDARG00000003927,143
ENSDARG00000003931,80
ENSDARG00000003934,6
ENSDARG00000003938,174
ENSDARG00000003940,87
ENSDARG00000003941,19
ENSDARG00000003944,0
ENSDARG00000003952,385
ENSDARG00000003961,32
ENSDARG00000003963,60
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,53
ENSDARG00000003971,40
ENSDARG00000003973,0
ENSDARG00000003974,170
ENSDARG00000003977,4
ENSDARG00000003984,39
ENSDARG00000003989,51
ENSDARG00000003991,43
ENSDARG00000003994,8
ENSDARG00000003998,33
ENSDARG00000004015,2
ENSDARG00000004017,35
ENSDARG00000004018,1
ENSDARG00000004023,185
ENSDARG00000004034,94
ENSDARG00000004037,20
ENSDARG00000004046,21
ENSDARG00000004049,37
ENSDARG00000004051,22
ENSDARG00000004055,74
ENSDARG00000004059,1
ENSDARG00000004060,790
ENSDARG00000004074,154
ENSDARG00000004078,75
ENSDARG00000004082,10
ENSDARG00000004094,223
ENSDARG00000004105,194
ENSDARG00000004109,0
ENSDARG00000004111,39
ENSDARG00000004114,28
ENSDARG00000004115,39
ENSDARG00000004130,0
ENSDARG00000004131,20
ENSDARG00000004132,271
ENSDARG00000004150,43
ENSDARG00000004151,43
ENSDARG00000004154,3
ENSDARG00000004158,17
ENSDARG00000004160,59
ENSDARG00000004161,103
ENSDARG00000004167,2
ENSDARG00000004169,59
ENSDARG00000004171,32
ENSDARG00000004173,272
ENSDARG00000004174,621
ENSDARG00000004176,101
ENSDARG00000004177,51
ENSDARG00000004184,113
ENSDARG00000004187,26
ENSDARG00000004189,88
ENSDARG00000004196,139
ENSDARG00000004199,6
ENSDARG00000004204,19
ENSDARG00000004211,36
ENSDARG00000004218,10
ENSDARG00000004219,1
ENSDARG00000004227,63
ENSDARG00000004232,35
ENSDARG00000004243,4
ENSDARG00000004246,256
ENSDARG00000004251,18
ENSDARG00000004256,2
ENSDARG00000004260,10
ENSDARG00000004261,149
ENSDARG00000004262,21
ENSDARG00000004270,73
ENSDARG00000004274,0
ENSDARG00000004280,28
ENSDARG00000004282,25
ENSDARG00000004291,90
ENSDARG00000004296,70
ENSDARG00000004297,241
ENSDARG00000004301,2
ENSDARG00000004302,39
ENSDARG00000004305,57
ENSDARG00000004306,28
ENSDARG00000004307,21
ENSDARG00000004308,12
ENSDARG00000004311,16
ENSDARG00000004318,16
ENSDARG00000004322,1
ENSDARG00000004325,14
ENSDARG00000004328,0
ENSDARG00000004336,121
ENSDARG00000004343,34
ENSDARG00000004358,44
ENSDARG00000004363,6
ENSDARG00000004372,83
ENSDARG00000004377,111
ENSDARG00000004378,33
ENSDARG00000004386,120
ENSDARG00000004392,18
ENSDARG00000004396,0
ENSDARG00000004402,29
ENSDARG00000004405,4
ENSDARG00000004406,36
ENSDARG00000004415,377
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,13
ENSDARG00000004445,51
ENSDARG00000004447,3
ENSDARG00000004451,16
ENSDARG00000004452,547
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,10
ENSDARG00000004470,190
ENSDARG00000004472,37
ENSDARG00000004473,0
ENSDARG00000004492,11
ENSDARG00000004497,5
ENSDARG00000004498,0
ENSDARG00000004502,2
ENSDARG00000004517,32
ENSDARG00000004525,48
ENSDARG00000004527,1
ENSDARG00000004529,2
ENSDARG00000004537,661
ENSDARG00000004539,23
ENSDARG00000004561,13
ENSDARG00000004574,23
ENSDARG00000004576,16
ENSDARG00000004580,68
ENSDARG00000004581,89
ENSDARG00000004586,16
ENSDARG00000004587,44
ENSDARG00000004588,478
ENSDARG00000004592,7
ENSDARG00000004594,15
ENSDARG00000004597,30
ENSDARG00000004598,0
ENSDARG00000004616,36
ENSDARG00000004618,14
ENSDARG00000004621,340
ENSDARG00000004627,2
ENSDARG00000004632,4
ENSDARG00000004633,30
ENSDARG00000004634,81
ENSDARG00000004635,200
ENSDARG00000004636,59
ENSDARG00000004643,70
ENSDARG00000004647,3
ENSDARG00000004648,16
ENSDARG00000004658,89
ENSDARG00000004672,180
ENSDARG00000004680,21
ENSDARG00000004687,26
ENSDARG00000004692,68
ENSDARG00000004695,11
ENSDARG00000004696,33
ENSDARG00000004697,21
ENSDARG00000004702,152
ENSDARG00000004706,28
ENSDARG00000004712,47
ENSDARG00000004713,11
ENSDARG00000004714,142
ENSDARG00000004721,10
ENSDARG00000004724,69
ENSDARG00000004726,101
ENSDARG00000004735,229
ENSDARG00000004745,67
ENSDARG00000004748,43
ENSDARG00000004753,52
ENSDARG00000004754,46
ENSDARG00000004757,2539
ENSDARG00000004763,16
ENSDARG00000004771,56
ENSDARG00000004774,80
ENSDARG00000004782,536
ENSDARG00000004785,142
ENSDARG00000004789,82
ENSDARG00000004794,5
ENSDARG00000004796,137
ENSDARG00000004806,29
ENSDARG00000004823,0
ENSDARG00000004830,157
ENSDARG00000004836,144
ENSDARG00000004840,29
ENSDARG00000004843,63
ENSDARG00000004851,14
ENSDARG00000004861,105
ENSDARG00000004864,0
ENSDARG00000004866,69
ENSDARG00000004869,43
ENSDARG00000004870,17
ENSDARG00000004871,4
ENSDARG00000004874,10
ENSDARG00000004875,17
ENSDARG00000004877,465
ENSDARG00000004880,13
ENSDARG00000004889,0
ENSDARG00000004891,35
ENSDARG00000004898,0
ENSDARG00000004904,30
ENSDARG00000004906,182
ENSDARG00000004925,12
ENSDARG00000004930,514
ENSDARG00000004931,12
ENSDARG00000004932,13
ENSDARG00000004937,2
ENSDARG00000004939,88
ENSDARG00000004948,104
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,5
ENSDARG00000004956,17
ENSDARG00000004964,119
ENSDARG00000004979,64
ENSDARG00000004988,77
ENSDARG00000005002,5
ENSDARG00000005004,2
ENSDARG00000005010,6
ENSDARG00000005015,198
ENSDARG00000005023,28
ENSDARG00000005026,213
ENSDARG00000005034,39
ENSDARG00000005049,5
ENSDARG00000005050,2
ENSDARG00000005057,12
ENSDARG00000005058,30
ENSDARG00000005078,57
ENSDARG00000005085,46
ENSDARG00000005092,30
ENSDARG00000005095,0
ENSDARG00000005098,35
ENSDARG00000005104,47
ENSDARG00000005108,29
ENSDARG00000005112,373
ENSDARG00000005115,15
ENSDARG00000005122,114
ENSDARG00000005126,61
ENSDARG00000005128,0
ENSDARG00000005134,46
ENSDARG00000005139,53
ENSDARG00000005141,69
ENSDARG00000005150,18
ENSDARG00000005154,41
ENSDARG00000005159,42
ENSDARG00000005162,424
ENSDARG00000005163,43
ENSDARG00000005172,16
ENSDARG00000005176,0
ENSDARG00000005179,93
ENSDARG00000005185,368
ENSDARG00000005186,129
ENSDARG00000005191,790
ENSDARG00000005210,27
ENSDARG00000005216,13
ENSDARG00000005218,4
ENSDARG00000005220,47
ENSDARG00000005221,49
ENSDARG00000005230,101
ENSDARG00000005232,161
ENSDARG00000005236,505
ENSDARG00000005246,24
ENSDARG00000005251,20
ENSDARG00000005254,55
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,13
ENSDARG00000005314,0
ENSDARG00000005315,160
ENSDARG00000005318,63
ENSDARG00000005320,12
ENSDARG00000005327,5
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,41
ENSDARG00000005350,144
ENSDARG00000005355,59
ENSDARG00000005356,89
ENSDARG00000005359,93
ENSDARG00000005364,11
ENSDARG00000005368,126
ENSDARG00000005371,0
ENSDARG00000005372,66
ENSDARG00000005374,24
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,184
ENSDARG00000005397,163
ENSDARG00000005414,0
ENSDARG00000005416,87
ENSDARG00000005423,40
ENSDARG00000005425,35
ENSDARG00000005448,15
ENSDARG00000005451,274
ENSDARG00000005453,244
ENSDARG00000005454,76
ENSDARG00000005456,178
ENSDARG00000005458,133
ENSDARG00000005462,131
ENSDARG00000005463,89
ENSDARG00000005464,4
ENSDARG00000005468,101
ENSDARG00000005476,304
ENSDARG00000005479,457
ENSDARG00000005481,97
ENSDARG00000005482,675
ENSDARG00000005485,30
ENSDARG00000005500,17
ENSDARG00000005510,0
ENSDARG00000005513,1843
ENSDARG00000005518,7
ENSDARG00000005522,4
ENSDARG00000005525,23
ENSDARG00000005526,94
ENSDARG00000005536,242
ENSDARG00000005540,196
ENSDARG00000005541,17
ENSDARG00000005544,21
ENSDARG00000005547,11
ENSDARG00000005549,78
ENSDARG00000005551,31
ENSDARG00000005559,8
ENSDARG00000005560,125
ENSDARG00000005561,21
ENSDARG00000005565,82
ENSDARG00000005574,52
ENSDARG00000005576,216
ENSDARG00000005578,224
ENSDARG00000005586,61
ENSDARG00000005590,8
ENSDARG00000005595,11
ENSDARG00000005606,64
ENSDARG00000005612,10
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,105
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,25
ENSDARG00000005640,0
ENSDARG00000005643,28
ENSDARG00000005645,179
ENSDARG00000005648,10
ENSDARG00000005651,18
ENSDARG00000005652,213
ENSDARG00000005670,72
ENSDARG00000005673,4
ENSDARG00000005675,89
ENSDARG00000005679,76
ENSDARG00000005690,71
ENSDARG00000005699,73
ENSDARG00000005704,55
ENSDARG00000005713,62
ENSDARG00000005716,24
ENSDARG00000005738,17
ENSDARG00000005739,29
ENSDARG00000005749,62
ENSDARG00000005754,424
ENSDARG00000005762,24
ENSDARG00000005772,47
ENSDARG00000005774,300
ENSDARG00000005775,336
ENSDARG00000005776,49
ENSDARG00000005780,7
ENSDARG00000005783,89
ENSDARG00000005786,37
ENSDARG00000005789,79
ENSDARG00000005791,1080
ENSDARG00000005799,48
ENSDARG00000005800,41
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,201
ENSDARG00000005827,80
ENSDARG00000005828,6
ENSDARG00000005834,121
ENSDARG00000005840,169
ENSDARG00000005841,98
ENSDARG00000005842,13
ENSDARG00000005853,9
ENSDARG00000005861,380
ENSDARG00000005865,0
ENSDARG00000005867,125
ENSDARG00000005870,18
ENSDARG00000005883,21
ENSDARG00000005891,90
ENSDARG00000005894,14
ENSDARG00000005897,26
ENSDARG00000005908,55
ENSDARG00000005913,1
ENSDARG00000005915,140
ENSDARG00000005916,23
ENSDARG00000005924,284
ENSDARG00000005926,63
ENSDARG00000005927,80
ENSDARG00000005941,243
ENSDARG00000005942,0
ENSDARG00000005943,31
ENSDARG00000005945,161
ENSDARG00000005948,32
ENSDARG00000005972,15
ENSDARG00000005980,115
ENSDARG00000005989,62
ENSDARG00000005993,5
ENSDARG00000006003,7
ENSDARG00000006008,148
ENSDARG00000006010,21
ENSDARG00000006011,17
ENSDARG00000006019,243
ENSDARG00000006025,33
ENSDARG00000006029,62
ENSDARG00000006031,1055
ENSDARG00000006038,41
ENSDARG00000006040,34
ENSDARG00000006044,15
ENSDARG00000006052,7
ENSDARG00000006060,335
ENSDARG00000006062,251
ENSDARG00000006065,18
ENSDARG00000006074,26
ENSDARG00000006079,0
ENSDARG00000006092,623
ENSDARG00000006093,13
ENSDARG00000006094,243
ENSDARG00000006109,0
ENSDARG00000006110,24
ENSDARG00000006112,70
ENSDARG00000006120,48
ENSDARG00000006124,285
ENSDARG00000006125,124
ENSDARG00000006128,216
ENSDARG00000006137,0
ENSDARG00000006151,22
ENSDARG00000006169,112
ENSDARG00000006174,0
ENSDARG00000006181,57
ENSDARG00000006192,19
ENSDARG00000006196,41
ENSDARG00000006200,667
ENSDARG00000006202,272
ENSDARG00000006206,2
ENSDARG00000006207,6
ENSDARG00000006215,124
ENSDARG00000006219,80
ENSDARG00000006220,208
ENSDARG00000006225,179
ENSDARG00000006235,38
ENSDARG00000006240,57
ENSDARG00000006242,513
ENSDARG00000006251,46
ENSDARG00000006253,27
ENSDARG00000006257,232
ENSDARG00000006260,590
ENSDARG00000006266,202
ENSDARG00000006272,81
ENSDARG00000006279,6
ENSDARG00000006283,134
ENSDARG00000006288,14
ENSDARG00000006290,56
ENSDARG00000006292,11
ENSDARG00000006299,56
ENSDARG00000006300,20
ENSDARG00000006301,165
ENSDARG00000006307,25
ENSDARG00000006308,0
ENSDARG00000006314,220
ENSDARG00000006316,534
ENSDARG00000006332,132
ENSDARG00000006341,0
ENSDARG00000006345,18
ENSDARG00000006350,0
ENSDARG00000006353,57
ENSDARG00000006356,63
ENSDARG00000006368,0
ENSDARG00000006370,71
ENSDARG00000006372,0
ENSDARG00000006383,70
ENSDARG00000006385,19
ENSDARG00000006389,107
ENSDARG00000006392,8
ENSDARG00000006395,115
ENSDARG00000006396,251
ENSDARG00000006397,155
ENSDARG00000006399,210
ENSDARG00000006408,89
ENSDARG00000006409,0
ENSDARG00000006413,77
ENSDARG00000006420,207
ENSDARG00000006422,56
ENSDARG00000006427,337
ENSDARG00000006434,10
ENSDARG00000006447,15
ENSDARG00000006456,18
ENSDARG00000006467,39
ENSDARG00000006468,9
ENSDARG00000006474,5
ENSDARG00000006477,46
ENSDARG00000006487,149
ENSDARG00000006491,8
ENSDARG00000006494,61
ENSDARG00000006497,825
ENSDARG00000006501,0
ENSDARG00000006508,39
ENSDARG00000006514,48
ENSDARG00000006522,19
ENSDARG00000006524,458
ENSDARG00000006526,1265
ENSDARG00000006527,152
ENSDARG00000006544,0
ENSDARG00000006545,51
ENSDARG00000006546,147
ENSDARG00000006553,98
ENSDARG00000006560,3
ENSDARG00000006566,162
ENSDARG00000006567,12
ENSDARG00000006568,3
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,179
ENSDARG00000006585,57
ENSDARG00000006588,44
ENSDARG00000006598,0
ENSDARG00000006600,101
ENSDARG00000006601,92
ENSDARG00000006602,18
ENSDARG00000006603,132
ENSDARG00000006604,19
ENSDARG00000006607,11
ENSDARG00000006609,44
ENSDARG00000006615,77
ENSDARG00000006617,31
ENSDARG00000006621,113
ENSDARG00000006624,97
ENSDARG00000006636,43
ENSDARG00000006639,10
ENSDARG00000006640,36
ENSDARG00000006642,2
ENSDARG00000006666,0
ENSDARG00000006672,32
ENSDARG00000006677,57
ENSDARG00000006678,0
ENSDARG00000006683,112
ENSDARG00000006691,525
ENSDARG00000006712,30
ENSDARG00000006719,90
