	dose_3.dose_0	dose_30.dose_0	dose_300.dose_0	dose_3000.dose_0	dose_30000.dose_0	AveExpr	F	P.Value	adj.P.Val
564147	-0.569398883583331	-1.13572875258333	-0.998826045249999	-0.981703526583332	-0.954748026916665	7.13055475414211	35.8734550186882	1.54507264941886e-08	0.000108733509197244
100170811	-2.08429565591666	-2.28814684025	-2.22179892625	-1.65203414825	-2.25260559291666	7.70918395408947	33.6355173738239	2.5436845116107e-08	0.000108733509197244
550602	-0.964765557499998	-1.23090752683333	-1.19768292016666	-0.974902847833331	-1.12308599116666	9.81961965982632	33.0912445067113	2.88443299665515e-08	0.000108733509197244
561679	-0.893959427916663	-1.37776026091666	-1.41871527625	-1.24435790825	-1.29049134391666	10.7513472683	31.6613950145265	4.04936613209533e-08	0.000114485703969665
798092	-1.50510653683333	-1.71799906216666	-1.6870491805	-1.49411896716666	-1.6776073045	7.73028679203684	29.7650067956144	6.48837253897853e-08	0.000146754010086616
791772	-0.747450879583329	-1.03786729225	-1.03634881325	-0.850962744916663	-1.00907548658333	9.86731734140526	26.2182347484706	1.68977372160965e-07	0.000293683154323206
562496	-0.683626709333332	-1.03394210866667	-1.03795992333333	-0.914021753666665	-0.924514185666665	13.7527772065105	25.9633072088803	1.81782834933455e-07	0.000293683154323206
100006675	-0.489317862916668	-1.03009248258333	-0.835726925583336	-0.704635720583337	-0.707408870583334	8.32002797777368	24.8081952173814	2.55122117872825e-07	0.000327732176638497
557795	-1.92666077941667	-2.59175160341667	-2.51434441708333	-2.09412481108333	-2.20370177575	7.01318736493158	24.7344988616682	2.60817896343308e-07	0.000327732176638497
564728	-0.937556896499999	-1.78218493383333	-1.40112142716666	-1.23386177483333	-1.4525624765	5.61220478798421	23.9075293760822	3.35467227793952e-07	0.000358679066157252
403045	-0.967496013749998	-1.35568230041667	-0.979756406749999	-1.15043797141667	-1.27041754975	5.57154381903684	23.7808833708455	3.48878745046403e-07	0.000358679066157252
567110	-0.584618950833333	-1.01576963516667	-0.985094176166664	-0.885531996833329	-0.899951543499999	11.3861747877211	23.1134410742751	4.30218863766684e-07	0.000372170937741999
30192	-0.805832323666666	-1.147696659	-1.04101262266667	-0.904795834666665	-1.071558917	8.35640485814211	22.8304677698849	4.70923721195754e-07	0.000372170937741999
30208	-2.17733867916666	-2.79045984983333	-2.70148528416667	-2.1092380545	-2.62299076016667	8.90058675198421	22.7012563626936	4.90924802137423e-07	0.000372170937741999
100536055	-0.827029971249997	-1.41185330791667	-1.03666726691666	-0.959007545916665	-0.708274205916665	5.97185404861579	22.6740296146075	4.95259122289329e-07	0.000372170937741999
555590	-0.89373974175	-1.58208711175	-1.25572199408333	-1.11698318708333	-1.32705325308333	8.27989860219474	22.4850396890937	5.26548324685824e-07	0.000372170937741999
100334818	-1.66544206541667	-2.27810718408333	-2.01327806908333	-1.68185409741666	-2.13853567241666	5.75486938982632	22.2537837474696	5.67873777298278e-07	0.000373621049901513
100008376	-1.07759550033333	-1.415001424	-1.49363745633334	-1.31449432366667	-1.655001798	10.3579763930895	22.1136227571274	5.94674940156268e-07	0.000373621049901513
100534755	-0.926569336916667	-1.20493277758333	-0.920283334916666	-0.95602466625	-1.12774699391667	7.02578426419474	21.7299701569327	6.75540019856378e-07	0.000402088530766094
559593	-1.54662982558333	-1.53702444291667	-1.57437215358333	-1.11487715025	-1.19007533191666	5.44732707482632	21.5699127741793	7.12843769323785e-07	0.000403077509364134
100003805	-1.31254952866666	-1.58435140566666	-1.375754294	-1.24919867833333	-1.82968331533333	6.07998958824737	21.3571608841994	7.66034382315043e-07	0.000412527753790515
556582	-0.771834314083332	-1.07790703675	-0.868138218416664	-0.719149605749998	-0.866823625416664	6.54901152972105	20.7217145985699	9.53170031642751e-07	0.000451110500249881
564337	-0.536516471999997	-1.05107702433333	-0.806710874999998	-0.789459152999999	-0.821615249666664	9.14956853782632	20.4437764983118	1.0506344039099e-06	0.000451110500249881
556537	-0.461203166333333	-1.009005838	-0.797983833666668	-0.766741445666667	-0.678038086666668	7.68689844698421	20.3408472211151	1.08950888413316e-06	0.000451110500249881
497302	-0.664212434166665	-1.55861561383333	-1.0036527775	-1.1343486585	-0.917490956166665	6.07659860293158	20.3122970007538	1.10057406377292e-06	0.000451110500249881
30316	-1.59315648883333	-1.53093526216666	-1.57654230583333	-1.16732281983333	-1.84797109283333	6.80830134556316	20.2895095217051	1.10949574360735e-06	0.000451110500249881
100333558	-0.640251295666666	-1.09038651266667	-0.915896483666666	-0.950415846333333	-0.934537755333332	7.34627305782632	20.2146839906542	1.13936326593634e-06	0.000451110500249881
799449	-0.693282685916667	-1.47098987558333	-1.34804734791667	-0.844662895916666	-0.822878547916666	4.4154185653	20.2079063462409	1.14211262726577e-06	0.000451110500249881
321113	-0.773885694249999	-1.20177069125	-1.04352205158333	-0.992082795916666	-1.14223350725	7.75747529372105	20.1720150433341	1.15679587118636e-06	0.000451110500249881
321212	-0.717598095916665	-1.04581616358333	-1.08305705091666	-0.942870469249998	-0.976091605916665	11.5918060711947	20.0641295717622	1.20221494462061e-06	0.000451139618377087
565996	-0.306533522416667	-0.706197044750001	-0.659553446083334	-0.743733720416667	-0.819556829083334	6.33657137793158	19.9853103380742	1.23665471480146e-06	0.000451139618377087
100170816	-0.619580334416665	-0.880852271749999	-0.605329517749999	-0.636471785416666	-0.792896970416664	7.73927888808947	19.7421293088299	1.35004159278606e-06	0.000460566353964136
406548	-2.06930062058333	-2.64727561991666	-2.59667985125	-2.12656845291666	-2.43821060458333	10.0301050274579	19.6831216920839	1.37927243908598e-06	0.000460566353964136
492364	-0.372743393583333	-0.970090732249999	-0.694107753583332	-0.704005165249999	-0.77658247425	7.62461346282632	19.6723743082568	1.38467203420113e-06	0.000460566353964136
555737	-0.602954653833333	-1.05870724583333	-0.934182600166666	-0.890504438166666	-0.664574912833332	6.65009423772105	19.3998449021224	1.52979268975286e-06	0.000494297872240431
561717	-0.957023410749999	-0.975857265416665	-1.10291819508333	-1.07475279408333	-0.978029516416665	4.64386325945789	19.3060650588316	1.5835914910394e-06	0.000497467671449016
791170	-0.282222282666666	-1.05585450133333	-1.00740979633333	-0.897051215666665	-0.711566103	6.31617141172105	19.1017347229602	1.70827162541155e-06	0.00051272891134385
793912	-0.940854478999998	-1.12818784133333	-0.982669909666665	-0.956920626333332	-1.229259728	7.65091069708947	19.078936240795	1.72284893722401e-06	0.00051272891134385
567525	-0.635457335249999	-1.49677735525	-0.987334077583333	-1.18676700125	-1.16221250925	5.58422453719474	18.6626039237528	2.01501935188269e-06	0.000542595996662701
327046	-0.383098450583334	-0.911056895583331	-0.655641346249999	-0.542179818583333	-0.661104876583332	7.28827627661579	18.653784412843	2.02177930500433e-06	0.000542595996662701
100148175	-0.606722773666664	-0.845533051666663	-0.996870759999998	-0.901781427666664	-0.660506454666665	5.39862415556316	18.6478859512726	2.02631445117326e-06	0.000542595996662701
100887821	-0.570102581333333	-1.29145708966667	-1.18529624266667	-0.951590718333332	-0.680590248666665	4.65735239835263	18.585768020879	2.07477004018771e-06	0.000542595996662701
567540	-1.33101959508333	-1.44713343608333	-1.15483801641667	-1.18701168975	-1.47419105008333	5.1196374783	18.4238855256415	2.20723233827446e-06	0.000542595996662701
393769	-0.63235148075	-1.06134535908333	-0.852348156416666	-0.796543785416664	-0.737314386749997	7.90318976893158	18.3657424860421	2.25708909274967e-06	0.000542595996662701
493613	-0.591852081166664	-0.909265067166664	-0.923567636499997	-0.776409317166664	-0.755638827166664	6.91994743019474	18.3319407715214	2.28665001036678e-06	0.000542595996662701
572199	-1.294366717	-1.31106625133333	-1.370993748	-1.137384442	-1.32412331066667	10.8712544505105	18.2387894957783	2.37037310446604e-06	0.000542595996662701
