"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","1octanol",FALSE,"ld_pearson",44.607963804797,"Dose1","A"
"2","1octanol",FALSE,"ld_pearson",-25.7074345612023,"Dose1","A"
"3","1octanol",FALSE,"ld_pearson",-75.9829598028699,"Dose1","A"
"4","1octanol",FALSE,"ld_pearson",15.3796083319083,"Dose1","B"
"5","1octanol",FALSE,"ld_pearson",40.3736278110954,"Dose1","B"
"6","1octanol",FALSE,"ld_pearson",21.0306445536883,"Dose1","B"
"7","1octanol",FALSE,"ld_pearson",30.4449761760171,"Dose1","C"
"8","1octanol",FALSE,"ld_pearson",-23.8137965881639,"Dose1","C"
"9","1octanol",FALSE,"ld_pearson",24.9540731333671,"Dose1","C"
"10","1octanol",FALSE,"ld_pearson",-30.7869082486705,"Dose2","A"
"11","1octanol",FALSE,"ld_pearson",-64.3381219787015,"Dose2","A"
"12","1octanol",FALSE,"ld_pearson",2.76226011114593,"Dose2","A"
"13","1octanol",FALSE,"ld_pearson",-70.0691723139171,"Dose2","B"
"14","1octanol",FALSE,"ld_pearson",-23.0770545953209,"Dose2","B"
"15","1octanol",FALSE,"ld_pearson",49.4326235838802,"Dose2","B"
"16","1octanol",FALSE,"ld_pearson",-88.0405440614524,"Dose2","C"
"17","1octanol",FALSE,"ld_pearson",18.142367282618,"Dose2","C"
"18","1octanol",FALSE,"ld_pearson",-12.9030730463854,"Dose2","C"
"19","1octanol",FALSE,"ld_pearson",-12.5697782596706,"Dose3","A"
"20","1octanol",FALSE,"ld_pearson",41.3804213934091,"Dose3","A"
"21","1octanol",FALSE,"ld_pearson",26.8136600862217,"Dose3","A"
"22","1octanol",FALSE,"ld_pearson",35.6386272851117,"Dose3","B"
"23","1octanol",FALSE,"ld_pearson",33.3090146926884,"Dose3","B"
"24","1octanol",FALSE,"ld_pearson",12.1669069572586,"Dose3","B"
"25","1octanol",FALSE,"ld_pearson",1.69356629996729,"Dose3","C"
"26","1octanol",FALSE,"ld_pearson",-55.1428286893256,"Dose3","C"
"27","1octanol",FALSE,"ld_pearson",38.1770665287947,"Dose3","C"
"28","1octanol",FALSE,"ld_pearson",34.7417581591627,"Dose4","A"
"29","1octanol",FALSE,"ld_pearson",-3.48841931486878,"Dose4","A"
"30","1octanol",FALSE,"ld_pearson",26.4411971986803,"Dose4","A"
"31","1octanol",FALSE,"ld_pearson",-6.83957869435736,"Dose4","B"
"32","1octanol",FALSE,"ld_pearson",34.2863926716658,"Dose4","B"
"33","1octanol",FALSE,"ld_pearson",33.8548386769235,"Dose4","B"
"34","1octanol",FALSE,"ld_pearson",40.6231282856702,"Dose4","C"
"35","1octanol",FALSE,"ld_pearson",35.3885541641916,"Dose4","C"
"36","1octanol",FALSE,"ld_pearson",12.0685779604129,"Dose5","C"
"37","1octanol",FALSE,"ld_pearson",10.7565287895625,"Dose5","A"
"38","1octanol",FALSE,"ld_pearson",-30.9194763776597,"Dose5","A"
"39","1octanol",FALSE,"ld_pearson",-10.2265816136593,"Dose5","A"
"40","1octanol",FALSE,"ld_pearson",13.4605927221224,"Dose5","B"
"41","1octanol",FALSE,"ld_pearson",27.2571804330504,"Dose5","B"
"42","1octanol",FALSE,"ld_pearson",19.7199216185366,"Dose5","B"
"43","1octanol",FALSE,"ld_pearson",36.9151570361604,"Dose5","C"
"44","1octanol",FALSE,"ld_pearson",38.8101354276769,"Dose5","C"
"45","1octanol",TRUE,"ld_pearson",37.3309238921866,"Control","C"
"46","1octanol",TRUE,"ld_pearson",-13.3105459334425,"Control","A"
"47","1octanol",TRUE,"ld_pearson",-7.19490862698441,"Control","A"
"48","1octanol",TRUE,"ld_pearson",33.7549943607696,"Control","A"
"49","1octanol",TRUE,"ld_pearson",32.7909439481043,"Control","B"
"50","1octanol",TRUE,"ld_pearson",-58.0298780324175,"Control","B"
"51","1octanol",TRUE,"ld_pearson",30.7147544317631,"Control","B"
"52","1octanol",TRUE,"ld_pearson",-9.12666357144657,"Control","C"
"53","1octanol",TRUE,"ld_pearson",0,"Control","C"
"54","1octanol",FALSE,"ld_pearson",4.87899456382648,"Dose4","C"
