"","plate_id","is_VC","endpoint","endpoint_value_norm","dose"
"1","Dimethylformamide",FALSE,"ld_pearson",-80.4561148200976,"1000000"
"2","Dimethylformamide",FALSE,"ld_pearson",0.232822320329035,"1000000"
"3","Dimethylformamide",FALSE,"ld_pearson",-42.3740888323402,"1000000"
"4","Dimethylformamide",FALSE,"ld_pearson",18.2954610628074,"1000000"
"5","Dimethylformamide",FALSE,"ld_pearson",1.76377934245507,"1000000"
"6","Dimethylformamide",FALSE,"ld_pearson",11.7144417106522,"1000000"
"7","Dimethylformamide",FALSE,"ld_pearson",12.1648864464345,"1000000"
"8","Dimethylformamide",FALSE,"ld_pearson",-23.6094612535501,"1000000"
"9","Dimethylformamide",FALSE,"ld_pearson",-12.2961900159084,"1000000"
"10","Dimethylformamide",FALSE,"ld_pearson",7.32655504717974,"100000"
"11","Dimethylformamide",FALSE,"ld_pearson",8.46140320667837,"100000"
"12","Dimethylformamide",FALSE,"ld_pearson",9.86274713275274,"100000"
"13","Dimethylformamide",FALSE,"ld_pearson",-28.956042623666,"100000"
"14","Dimethylformamide",FALSE,"ld_pearson",16.9196917403653,"100000"
"15","Dimethylformamide",FALSE,"ld_pearson",-82.8917786596822,"100000"
"16","Dimethylformamide",FALSE,"ld_pearson",-92.1661059182789,"100000"
"17","Dimethylformamide",FALSE,"ld_pearson",-8.08165905691361,"100000"
"18","Dimethylformamide",FALSE,"ld_pearson",17.1390679151812,"100000"
"19","Dimethylformamide",FALSE,"ld_pearson",-4.78862741279346,"10000"
"20","Dimethylformamide",FALSE,"ld_pearson",-49.5725468795363,"10000"
"21","Dimethylformamide",FALSE,"ld_pearson",-5.42292923174757,"10000"
"22","Dimethylformamide",FALSE,"ld_pearson",5.62780923805697,"10000"
"23","Dimethylformamide",FALSE,"ld_pearson",-6.57211307240333,"10000"
"24","Dimethylformamide",FALSE,"ld_pearson",-2.03233705939749,"10000"
"25","Dimethylformamide",FALSE,"ld_pearson",4.08201190646345,"10000"
"26","Dimethylformamide",FALSE,"ld_pearson",5.22545674252923,"10000"
"27","Dimethylformamide",FALSE,"ld_pearson",-75.8566975592244,"10000"
"28","Dimethylformamide",FALSE,"ld_pearson",-9.37935185780249,"1000"
"29","Dimethylformamide",FALSE,"ld_pearson",5.96726206804234,"1000"
"30","Dimethylformamide",FALSE,"ld_pearson",8.32846871787942,"1000"
"31","Dimethylformamide",FALSE,"ld_pearson",-33.9897758358349,"1000"
"32","Dimethylformamide",FALSE,"ld_pearson",10.6033425059593,"1000"
"33","Dimethylformamide",FALSE,"ld_pearson",13.406389441065,"1000"
"34","Dimethylformamide",FALSE,"ld_pearson",7.067982658102,"1000"
"35","Dimethylformamide",FALSE,"ld_pearson",2.14094352210934,"1000"
"36","Dimethylformamide",FALSE,"ld_pearson",11.7790811025081,"1000"
"37","Dimethylformamide",FALSE,"ld_pearson",-8.58558611293509,"100"
"38","Dimethylformamide",FALSE,"ld_pearson",-12.8070043959044,"100"
"39","Dimethylformamide",FALSE,"ld_pearson",-13.1257825254138,"100"
"40","Dimethylformamide",FALSE,"ld_pearson",-5.79772488295919,"100"
"41","Dimethylformamide",FALSE,"ld_pearson",12.8425153820119,"100"
"42","Dimethylformamide",FALSE,"ld_pearson",-43.4695100843235,"100"
"43","Dimethylformamide",FALSE,"ld_pearson",19.0119046810683,"100"
"44","Dimethylformamide",FALSE,"ld_pearson",-23.1952926033294,"100"
"45","Dimethylformamide",FALSE,"ld_pearson",14.9687840027283,"100"
"46","Dimethylformamide",TRUE,"ld_pearson",9.77229200142237,"0"
"47","Dimethylformamide",TRUE,"ld_pearson",-17.1561216191196,"0"
"48","Dimethylformamide",TRUE,"ld_pearson",-14.8857340146356,"0"
"49","Dimethylformamide",TRUE,"ld_pearson",-39.8511815404123,"0"
"50","Dimethylformamide",TRUE,"ld_pearson",7.1616453789883,"0"
"51","Dimethylformamide",TRUE,"ld_pearson",7.14392318188419,"0"
"52","Dimethylformamide",TRUE,"ld_pearson",0,"0"
"53","Dimethylformamide",TRUE,"ld_pearson",-0.814349105311948,"0"
"54","Dimethylformamide",TRUE,"ld_pearson",4.92394293701204,"0"
