"","diff","lwr.ci","upr.ci","pval"
"100-0",-1.82801263987603,-35.5553369213601,31.8993116416081,0.999956428846763
"1000-0",6.62554723357785,-27.1017770479062,40.352871515062,0.980792677075501
"10000-0",-9.51159894976449,-43.2389232312486,24.2157253317196,0.918500410162567
"100000-0",-12.0756153818012,-45.8029396632853,21.6517088996829,0.817269558307085
"1000000-0",-7.87320902878283,-41.6005333102669,25.8541152527013,0.960630773589811
