	dose_0.00003.dose_0.0003	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000057114	-0.0934871396666672	-0.085623380666668	-0.152210833333335	-0.0716265983333386	0.119492518333333	8.58150293852941	0.406985145514563	0.83613419933546	0.999980941698775
ENSDARG00000104540	-0.417209333333333	-0.348633213666666	-0.306028951999999	-0.134668667000002	-0.814333425	5.90858057394118	0.406946117100748	0.836160728476882	0.999980941698775
ENSDARG00000063621	-0.198916118000001	-0.084759797666667	0.0605401396666663	-0.117560227500003	-0.0231665446666671	6.20133063058824	0.406773197500187	0.836278259625591	0.999980941698775
ENSDARG00000011570	0.0803057046666673	0.0425496279999997	0.134534886333334	0.0532119356666634	0.148402756999999	8.61967886723529	0.406737178935465	0.836302739098855	0.999980941698775
ENSDARG00000058381	-0.111362758666667	-0.000560419000001033	0.100130386	0.0824698996666644	0.0152592023333327	9.434491372	0.406714005426988	0.836318488283474	0.999980941698775
ENSDARG00000062965	0.0556657283333317	0.0569584039999986	0.160670017333332	0.066808212166662	0.0658274979999982	8.04354338964706	0.406640887767276	0.836368178775181	0.999980941698775
ENSDARG00000088877	0.0624813793333345	0.0660512400000011	0.201552542333335	0.0156195724999968	0.00579776099999929	7.81295531770588	0.406615664149249	0.836385320037045	0.999980941698775
ENSDARG00000044356	-0.173562682	-0.0681388750000007	-0.00245047599999992	-0.0333059950000028	0.0548350226666692	9.93875890047059	0.406604015708349	0.836393235883406	0.999980941698775
ENSDARG00000086699	-0.0541625193333335	-0.0991271113333347	0.0188799316666657	0.0127792496666626	0.0528763089999984	8.99192856217647	0.40657845888972	0.836410603108766	0.999980941698775
ENSDARG00000020442	-0.139657380000001	-0.144253496333333	-0.0392979603333323	0.000601800333329905	-0.0219516629999994	9.31182669329412	0.406565953287184	0.836419101216377	0.999980941698775
ENSDARG00000070598	0.0917949899999986	-0.033835876666668	-0.0992833706666669	0.255363231166664	0.0658490576666662	4.75761717935294	0.406436971498327	0.836506745484595	0.999980941698775
ENSDARG00000074589	-0.119114422999999	-0.000241256666665635	-0.0140185783333333	0.0668947329999963	-0.0889201296666648	8.73956824623529	0.406421483190326	0.836517269370493	0.999980941698775
ENSDARG00000019235	-0.00903440666666633	0.0485614866666655	-0.0661595166666693	0.00384388833332849	-0.0899214266666686	10.26088487	0.406418154857005	0.836519530867274	0.999980941698775
ENSDARG00000058259	0.1610605	0.0152576370000013	-0.0301573633333323	0.0913299596666661	0.0525775056666671	8.91027814852941	0.40640104043418	0.836531159486931	0.999980941698775
ENSDARG00000074773	0.214815541333333	0.241845314333334	0.237848542333333	0.166623029833332	0.229956008	6.65774893805882	0.406378366205705	0.836546565565059	0.999980941698775
ENSDARG00000101924	-0.0402286693333327	-0.126047889999999	-0.206990781666665	-0.281545987500003	-0.181122661999998	9.20015617970588	0.406352376577556	0.836564223987327	0.999980941698775
ENSDARG00000062307	0.101320735333335	0.0136495916666668	-0.0360520229999999	-0.0693942640000023	0.053195564000001	7.32410842594118	0.406330341464304	0.836579195285964	0.999980941698775
ENSDARG00000029088	-0.0987916440000021	-0.0677639200000009	0.0446390486666672	0.0161190188333293	-0.0786830786666677	8.02763588447059	0.406184509045139	0.836678271983668	0.999980941698775
ENSDARG00000015985	0.0599078209999995	0.0658976890000016	-0.0811988963333317	0.0254439274999978	-0.0389572323333311	8.61118245288235	0.406129337277442	0.836715752217483	0.999980941698775
ENSDARG00000044862	-0.216512813333335	-0.329353864000001	-0.417772058333334	0.241394365999998	-0.291927377666667	4.73125578658824	0.406085879717652	0.836745273484186	0.999980941698775
ENSDARG00000021346	-0.0663113966666664	-0.0053194666666645	0.00206127666666767	0.026945301666661	0.073217510000001	12.34350743	0.405988258477425	0.836811585379536	0.999980941698775
ENSDARG00000095446	0.0752170360000002	0.265238081333333	-0.215244360000001	-0.149101949833335	0.26389234	4.02099894394118	0.405970980420236	0.836823321475883	0.999980941698775
ENSDARG00000045556	0.287915196333334	0.136442990666668	0.126983436666669	0.0865032726666666	-0.0162546483333319	7.54984825823529	0.40585781755479	0.836900183502711	0.999980941698775
ENSDARG00000076380	-0.102766101333334	-0.00335172466666744	-0.186982596000001	-0.0437884778333357	0.059063682333333	6.36270344758824	0.405737915831951	0.836981615672977	0.999980941698775
