plate_id,Cycle,Dose,pval,se,value,sd
1octanol,Light_3,Dose4,7.380552724534084e-9,30.627938226397152,1043.9733333333334,205.45845565466513
1octanol,Light_3,Dose5,0.9999999992002515,49.24559376279775,622.8,330.3494857378663
1octanol,Dark_3,Dose1,0.9999993879637324,33.11066229781918,1137.131111111111,222.11307503388923
1octanol,Dark_3,Dose2,0.2727468751715397,34.27632699318377,1061.871111111111,229.93259152730968
1octanol,Dark_3,Dose3,0.999438408311451,35.04474142056933,1190.111111111111,235.0872722108867
1octanol,Dark_3,Dose4,2.243782937227934e-10,25.253381456191992,1411.5111111111112,169.40483279333378
1octanol,Dark_3,Dose5,0.9999999999998943,33.33301281664085,1149.68,223.60464765864205
1octanol,Light_1,Control,1,61.731579088746166,831.2088888888889,414.10802160252285
1octanol,Dark_1,Control,1,34.24817839618321,1186.2488888888888,229.74376499821614
1octanol,Light_2,Control,1,34.46643493204372,641.0444444444445,231.2078743503693
1octanol,Dark_2,Control,1,36.44970746981711,1140.1622222222222,244.51207098747878
1octanol,Light_3,Control,1,47.02734272353014,643.56,315.4690053929805
1octanol,Dark_3,Control,1,21.111921621868085,1156.1888888888889,141.62307564643396
24DMP,Light_1,Dose1,0.984018034696311,60.66994726394692,789.9866666666667,406.9863788205381
24DMP,Light_1,Dose2,1,72.46854591803776,686.7866666666666,486.13378470989204
24DMP,Light_1,Dose3,0.9999999996392209,61.81575494642089,710.7933333333333,414.67269042199797
24DMP,Light_1,Dose4,0.6228828519107359,65.9766272987595,861.9288888888889,442.5846706985837
24DMP,Light_1,Dose5,0.9999999982632786,49.58495026195306,656.7844444444445,332.62595834001917
24DMP,Dark_1,Dose1,0.9999999999998038,27.950812206987887,1262.04,187.49974836346752
24DMP,Dark_1,Dose2,1,37.82068612531902,1269.3466666666666,253.7088753956894
24DMP,Dark_1,Dose3,0.9996674228400956,40.370937260715685,1219.7155555555555,270.81648009101826
24DMP,Dark_1,Dose4,1,65.32697327491535,1264.8622222222223,438.2266590210683
24DMP,Dark_1,Dose5,0.9743737321495035,57.26684069618394,1177.9622222222222,384.157645959956
24DMP,Light_2,Dose1,0.9999993301149793,66.1365246664012,719.8466666666667,443.65729484899407
24DMP,Light_2,Dose2,0.9999996771809112,47.695466529820145,711.2888888888889,319.95091613773155
24DMP,Light_2,Dose3,0.9999999867724156,41.00941953879731,657.3866666666667,275.0995494196766
24DMP,Light_2,Dose4,0.23157565668445879,43.19227708226398,833.1244444444444,289.7426029768456
24DMP,Light_2,Dose5,1,53.20033640814119,677.6133333333333,356.8787059033821
24DMP,Dark_2,Dose1,0.9999999999657984,28.571124074215167,1175.8044444444445,191.66092687057758
24DMP,Dark_2,Dose2,0.9994816754566949,36.414000998062114,1246.36,244.27254469323623
24DMP,Dark_2,Dose3,0.9999985661088864,34.156949466506276,1225.0977777777778,229.13178273339966
24DMP,Dark_2,Dose4,0.9998875939464321,56.89990170590291,1249.3533333333332,381.6961443823655
24DMP,Dark_2,Dose5,0.8788884501893294,31.515928572070038,1287.4488888888889,211.41527598352945
24DMP,Light_3,Dose1,0.9999999999746649,50.02571582530014,693.1863636363636,335.58270362537434
24DMP,Light_3,Dose2,0.9392440421810454,59.665636548487875,814.5622222222222,400.24925772964446
24DMP,Light_3,Dose3,0.11780719792039784,41.33433081505216,537.7422222222223,277.2791205207628
24DMP,Light_3,Dose4,0.9251247720660951,59.20096393905366,817.1,397.1321391037131
24DMP,Light_3,Dose5,1,46.57224545225027,707.22,312.41612008811114
24DMP,Dark_3,Dose1,0.9999993021793878,35.111504201226225,1220.7333333333333,235.5351305586339
24DMP,Dark_3,Dose2,0.9999963559323625,33.391502047357434,1222.8577777777778,223.99700534614388
24DMP,Dark_3,Dose3,0.9963874242098667,26.656506995621758,1161.1355555555556,178.81728505472682
24DMP,Dark_3,Dose4,0.8989587495730049,43.002768271500216,1272.931111111111,288.47133922723685
24DMP,Dark_3,Dose5,0.9737739833217034,37.01221643804334,1254.8933333333334,248.28549586020014
24DMP,Light_1,Control,1,69.06888755805537,684.0511111111111,463.3281831303037
24DMP,Dark_1,Control,1,51.615962703660756,1272.1772727272728,346.2504039884379
24DMP,Light_2,Control,1,46.34728140708105,680.3222222222222,310.907015395636
24DMP,Dark_2,Control,1,56.256843793667805,1191.1222222222223,377.3823807666851
24DMP,Light_3,Control,1,48.864141227157205,710.1022222222223,327.79062433822054
24DMP,Dark_3,Control,1,27.31565287169535,1198.8622222222223,183.23897001269444
24DNP,Light_1,Dose1,0.47696689589424934,60.33314879336325,682.8022222222222,404.7270659957089
24DNP,Light_1,Dose2,0.04152478799635151,44.513119970879714,623.1840909090909,298.60308643647153
24DNP,Light_1,Dose3,0.033966646500412145,46.16672039581464,613.8906976744186,309.6957753098026
24DNP,Light_1,Dose4,0.049008359630634324,50.44254967962879,618,338.37891012618064
24DNP,Light_1,Dose5,0.7945561253842183,55.70358456046073,723.2044444444444,373.67100500279383
24DNP,Dark_1,Dose1,0.9997407451863672,46.21622890437312,1323.2466666666667,310.0278884816068
24DNP,Dark_1,Dose2,0.1525875454117659,33.271089434277,1147.891111111111,223.1892529815552
24DNP,Dark_1,Dose3,1,48.71006273986118,1280.2333333333333,326.75703442382775
24DNP,Dark_1,Dose4,0.0189974531613627,38.032785053753365,1100.2355555555555,255.13167826149157
24DNP,Dark_1,Dose5,0.9999986069127411,40.72215681227263,1305.6022222222223,273.17253246794326
24DNP,Light_2,Dose1,0.9998678881347732,46.20406114906639,751.64,309.9462646976085
24DNP,Light_2,Dose2,2.3939445299436812e-6,28.394720063723007,502.6511111111111,190.47757279368543
24DNP,Light_2,Dose3,0.005037035712195159,34.8843452037129,592.4577777777778,234.01130167821236
24DNP,Light_2,Dose4,0.7123820593401374,52.247249455309536,680.0577777777778,350.48520425838296
24DNP,Light_2,Dose5,0.7338657836248179,54.07459757829706,679.5111111111111,362.7434281230532
24DNP,Dark_2,Dose1,0.9998464773503491,61.44595080989094,1365.588888888889,412.1919688590732
24DNP,Dark_2,Dose2,0.0011427322137170792,32.88991143646545,1097.7755555555555,220.6322332376535
24DNP,Dark_2,Dose3,0.9999999999999775,33.62337548009785,1319.0577777777778,225.55245961949527
24DNP,Dark_2,Dose4,0.014943188988750689,34.60634431237524,1132.78,232.1464150057028
24DNP,Dark_2,Dose5,0.9731491195249268,30.83691613727714,1250.1377777777777,206.86032209823577
24DNP,Light_3,Dose1,0.9999947277316584,60.86931140326026,705.2333333333333,408.3237541238792
24DNP,Light_3,Dose2,3.3485264575405793e-4,40.72713209752056,447.2133333333333,273.2059076960087
24DNP,Light_3,Dose3,0.07353346351738921,49.95846256010335,540.5644444444445,335.1315550073078
24DNP,Light_3,Dose4,0.06686151062967771,45.026225242584566,547.3666666666667,302.04510123790817
24DNP,Light_3,Dose5,0.9999914271533523,49.17937143391771,708.4222222222222,329.9052528508539
24DNP,Dark_3,Dose1,0.7950022571131491,52.76017519747908,1349.18,353.92601473908485
24DNP,Dark_3,Dose2,2.4713776116946917e-4,30.854533517917673,1063.2711111111112,206.97850308032895
24DNP,Dark_3,Dose3,0.999999957998681,28.9225870980527,1235.8733333333334,194.01861250921263
24DNP,Dark_3,Dose4,0.0022118929947934074,38.578841650833546,1063.0622222222223,258.79473727339206
24DNP,Dark_3,Dose5,0.9999999958867901,30.22067727408837,1237.9755555555555,202.72646613283393
24DNP,Light_1,Control,1,62.561879185912616,860.3333333333334,419.67784397948947
24DNP,Dark_1,Control,1,37.15128905957206,1277.0466666666666,249.21842336684207
24DNP,Light_2,Control,1,42.52513718883565,797.9333333333333,285.2672925202225
24DNP,Dark_2,Control,1,39.43851886064481,1311.3111111111111,264.56162731292807
24DNP,Light_3,Control,1,54.10555615607767,751.8422222222222,362.95110457626566
24DNP,Dark_3,Control,1,27.523739065054592,1251.9333333333334,184.63485463328573
34DCA,Light_1,Dose1,0.9878813225547595,64.32868009200367,803.9755555555555,431.5299047656729
34DCA,Light_1,Dose2,0.9999999971937694,30.083913252569108,689.5688888888889,201.80902518585398
34DCA,Light_1,Dose3,0.9772625126456699,39.96641523019563,629.3822222222223,268.102863815101
34DCA,Light_1,Dose4,0.9979701738268035,49.66658716238862,641.2644444444445,333.1735953165581
34DCA,Light_1,Dose5,0.9996952656030558,50.29316434688164,768.4288888888889,337.3768028495885
34DCA,Dark_1,Dose1,0.002187829323267998,54.220060163468936,1453.7422222222222,363.7192208089347
34DCA,Dark_1,Dose2,0.9997660936304773,30.143264721672203,1162.9933333333333,202.20716694429098
34DCA,Dark_1,Dose3,0.8600123452605771,31.198688765649223,1268.3777777777777,209.28716666655203
34DCA,Dark_1,Dose4,0.999999817129436,36.31670492748652,1220.128888888889,243.61986280998428
34DCA,Dark_1,Dose5,0.9999999999999998,37.86944983132838,1192.391111111111,254.0359922801046
34DCA,Light_2,Dose1,0.6561302154541322,57.69962381832879,725.4622222222222,387.0608434018475
34DCA,Light_2,Dose2,0.999989340995391,53.042604814215075,631.5511111111111,355.82061020472753
34DCA,Light_2,Dose3,0.950871095689957,49.03406871935024,679.0511111111111,328.9305326095896
34DCA,Light_2,Dose4,0.9998622090529476,37.90680643020952,633.64,254.28658796362387
34DCA,Light_2,Dose5,0.660714301205293,45.47019834570995,708.8911111111111,305.02336335421785
34DCA,Dark_2,Dose1,4.3591605738124706e-4,67.89711735747362,1466.4,455.46770966277575
34DCA,Dark_2,Dose2,1,18.949818260901925,1138.68,127.11924537793065
34DCA,Dark_2,Dose3,0.007997419612209344,22.62364540779399,1260.2088888888889,151.76402709203495
34DCA,Dark_2,Dose4,0.996215319181196,39.17432737460243,1182.2866666666666,262.7893769473257
34DCA,Dark_2,Dose5,0.07108940835853317,27.19904651477936,1244.4666666666667,182.45675079067618
34DCA,Light_3,Dose1,0.9999930868653958,44.16884404263769,735.9711111111111,296.2936133007735
34DCA,Light_3,Dose2,0.9997931186985727,45.79170418009327,723.7,307.18009005674946
34DCA,Light_3,Dose3,0.0021472897870378205,35.62205559297373,544.6488888888889,238.96001341249755
34DCA,Light_3,Dose4,0.048442915381366025,50.091988299596956,569.9777777777778,336.0272728980687
34DCA,Light_3,Dose5,0.9578285922832119,48.06543136955464,687.3318181818182,322.432715730525
34DCA,Dark_3,Dose1,0.17735291166191103,54.8980786896062,1326.9522727272727,368.26750735227614
34DCA,Dark_3,Dose2,0.8170182647166897,20.6670401291335,1106.911111111111,138.6387198673756
34DCA,Dark_3,Dose3,0.9965735263707617,26.32667664233948,1205.6266666666668,176.60471578178098
34DCA,Dark_3,Dose4,0.8124420373909815,24.375115021743632,1228.9,163.5132424439851
34DCA,Dark_3,Dose5,0.9885923634713616,27.42400437867555,1211.5866666666666,183.96581401791127
34DCA,Light_1,Control,1,54.14063881888697,709.9933333333333,363.1864462328856
34DCA,Dark_1,Control,1,33.74655420577318,1197.9755555555555,226.37876763147077
34DCA,Light_2,Control,1,48.55221789605767,588.1266666666667,325.69817902190033
34DCA,Dark_2,Control,1,26.242097022088817,1135.6044444444444,176.0373384406062
34DCA,Light_3,Control,1,44.82073254887444,772.7444444444444,300.666614341862
34DCA,Dark_3,Control,1,30.542550187265608,1165.9911111111112,204.8856552747745
4C3MP,Light_1,Dose1,0.9844698864257607,65.0909011314255,827.18,436.6430389397562
4C3MP,Light_1,Dose2,0.9999947299205231,69.5394747571115,965.0733333333334,466.48497802959605
4C3MP,Light_1,Dose3,0.9754292389569572,63.32304545539761,824.0422222222222,424.78390254173456
4C3MP,Light_1,Dose4,0.9999858158123552,61.6484575044857,964.9044444444445,413.5504250641112
4C3MP,Light_1,Dose5,0.9999974024972378,67.72340303575261,873.9444444444445,454.3023985666754
4C3MP,Dark_1,Dose1,0.009417537886017069,47.055545194676476,1489.081818181818,315.65819332083055
4C3MP,Dark_1,Dose2,0.007492041141848649,60.460076534399576,1531.62,405.57852316727207
4C3MP,Dark_1,Dose3,0.9994741569186256,39.921928153268695,1314.1066666666666,267.80443543071436
4C3MP,Dark_1,Dose4,0.9999879747412341,32.60121454982094,1235.091111111111,218.69559564736448
4C3MP,Dark_1,Dose5,0.8679268479799933,38.588820569586474,1351.9888888888888,258.8616778954125
4C3MP,Light_2,Dose1,0.9999999999990792,70.89507687757305,781.9711111111111,475.5786335049806
4C3MP,Light_2,Dose2,0.9270300014314341,74.74943848457873,884.6911111111111,501.43447719437074
4C3MP,Light_2,Dose3,0.16723384936067376,51.05576994492308,598.5088888888889,342.4925167213161
4C3MP,Light_2,Dose4,0.20698380772222025,53.75606702793657,933.4422222222222,360.60666023250377
4C3MP,Light_2,Dose5,0.999822865943606,77.8373878250956,832.4066666666666,522.1490711037849
4C3MP,Dark_2,Dose1,0.019994047854797303,33.99253833749787,1430.2533333333333,228.0288793512388
4C3MP,Dark_2,Dose2,0.9981866873295259,58.36962282460688,1324.0333333333333,391.5553333705328
4C3MP,Dark_2,Dose3,0.9891985537781758,38.77435971448449,1319.9355555555555,260.10631231685
4C3MP,Dark_2,Dose4,0.9997347806969957,40.00360037107547,1302.888888888889,268.3523093233817
4C3MP,Dark_2,Dose5,0.22591008842729665,45.50300063365785,1404.32,305.24340779122485
4C3MP,Light_3,Dose1,0.7341506412535512,53.637034299864574,823.6266666666667,359.8081644179551
4C3MP,Light_3,Dose2,0.9999999608967495,67.43512599663336,743.7866666666666,452.3685773992064
4C3MP,Light_3,Dose3,0.9999999998107815,51.36443652585323,696.7288888888888,344.5631150933429
4C3MP,Light_3,Dose4,0.9999999657448674,48.28109230639403,737.2444444444444,323.8794132751175
4C3MP,Light_3,Dose5,0.934728522449737,54.740774069052144,802.2111111111111,367.2122758780751
4C3MP,Dark_3,Dose1,0.038567827351276174,34.6716838282153,1384.0377777777778,232.58472580280866
4C3MP,Dark_3,Dose2,0.999801944777081,60.653771963688456,1261.9177777777777,406.8778716077349
4C3MP,Dark_3,Dose3,0.9996197659262391,40.30297452769488,1253.308888888889,270.3605722181047
4C3MP,Dark_3,Dose4,0.7505635863928769,39.688237470193364,1307.7755555555555,266.23679067151994
4C3MP,Dark_3,Dose5,0.02946327181451258,45.64761918625918,1411.5533333333333,306.2135385344975
4C3MP,Light_1,Control,1,44.98640770653893,917.8955555555556,301.77799708602436
4C3MP,Dark_1,Control,1,40.71749935543464,1266.851111111111,273.1412892976672
4C3MP,Light_2,Control,1,41.373132403148844,766.3266666666667,277.5394094866202
4C3MP,Dark_2,Control,1,38.844619795966,1259.3111111111111,260.57763127174195
4C3MP,Light_3,Control,1,34.64686141069162,713.7555555555556,232.4182119639622
4C3MP,Dark_3,Control,1,46.72160294092282,1203.6155555555556,313.41804058097256
4TOP,Light_1,Dose1,0.9999999999976957,50.38119332056397,894.3933333333333,337.9673191570182
4TOP,Light_1,Dose2,0.5325997410550807,49.12839418453971,726.34,329.56328706610844
4TOP,Light_1,Dose3,8.084291621196504e-4,37.90671741446747,576.6377777777778,254.28599082787304
4TOP,Light_1,Dose4,0.9992317320750669,82.87895344901256,965.6444444444445,555.9689214480982
4TOP,Light_1,Dose5,0.7212554628511632,54.368230529502156,738.48,364.71317784103866
4TOP,Dark_1,Dose1,0.9788586318935153,48.07282655019624,1404.2466666666667,322.4823241103865
4TOP,Dark_1,Dose2,0.9997478101066961,35.48498086361514,1373.908888888889,238.040488173968
4TOP,Dark_1,Dose3,0.9999160269128677,38.08293848420143,1372.5244444444445,255.4681177008516
4TOP,Dark_1,Dose4,0.9999999999966425,35.46378641693261,1349.6444444444444,237.89831150338503
4TOP,Dark_1,Dose5,0.9975057121303502,30.99740042682773,1303.3977777777777,207.9368834405034
4TOP,Light_2,Dose1,0.4707497056296448,75.38807180132302,737.8511111111111,505.71855972117993
4TOP,Light_2,Dose2,0.20810411047107713,48.59628866081172,752.0222222222222,325.9938146993317
4TOP,Light_2,Dose3,2.853430958182912e-7,39.25173108909287,528.3955555555556,263.30861684926055
4TOP,Light_2,Dose4,0.949753508821322,71.22125561990829,808.7044444444444,477.7667070270116
4TOP,Light_2,Dose5,0.009423013865086927,39.543562399873984,697.1266666666667,265.26628079586885
4TOP,Dark_2,Dose1,0.6867458791794332,53.327542377106056,1471.108888888889,357.7320294846296
4TOP,Dark_2,Dose2,0.9999985264560829,28.79311428628432,1381.3133333333333,193.15008248415626
4TOP,Dark_2,Dose3,0.9999997768554609,30.842601362568715,1378.931111111111,206.89845974889386
4TOP,Dark_2,Dose4,0.999999998464788,39.684931940474456,1341.2577777777778,266.2146165040606
4TOP,Dark_2,Dose5,0.6668071164588636,34.22210726728692,1270.2844444444445,229.5688745488294
4TOP,Light_3,Dose1,0.39849435626445484,51.18433402962391,881.6955555555555,343.35495081988444
4TOP,Light_3,Dose2,0.9999753541742913,52.80423966713083,678.7844444444445,354.22160818768623
4TOP,Light_3,Dose3,0.993514065158938,37.00243766957063,660.1155555555556,248.21989788707654
4TOP,Light_3,Dose4,0.9999999973533621,39.100010152676354,704.92,262.29084186694877
4TOP,Light_3,Dose5,0.16738507991959406,47.110387518266194,548.5466666666666,316.0260868116025
4TOP,Dark_3,Dose1,0.9943101793299172,63.0756437489419,1458.5866666666666,423.12428144158133
4TOP,Dark_3,Dose2,0.9975283705717217,37.527251835206776,1338.1733333333334,251.74045833682825
4TOP,Dark_3,Dose3,0.6137648722107654,29.127657992999143,1303.5444444444445,195.39426989313355
4TOP,Dark_3,Dose4,0.9058121861191367,36.331055431636656,1315.1622222222222,243.71612891835758
4TOP,Dark_3,Dose5,0.054288042694032645,32.36580243448065,1248.6555555555556,217.11640316948078
4TOP,Light_1,Control,1,59.420619877839265,878.48,398.60563593607156
4TOP,Dark_1,Control,1,23.93940933256122,1340.7133333333334,160.59043982639926
4TOP,Light_2,Control,1,50.06441848463102,923.5911111111111,335.8423289568959
4TOP,Dark_2,Control,1,34.390379638385475,1357.9955555555555,230.69767993036368
4TOP,Light_3,Control,1,51.273582465147925,726.2288888888888,343.95364752603604
4TOP,Dark_3,Control,1,32.70842970454824,1385.6,219.41481676992967
4TPP,Light_1,Dose1,0.008248260082118208,75.94314020146132,1153.4911111111112,509.4420717457938
4TPP,Light_1,Dose2,0.5401191420337423,47.382317194456085,643.5622222222222,317.8502465347828
4TPP,Light_1,Dose3,0.9997460901205317,65.12974694867319,869.5088888888889,436.90362460377827
4TPP,Light_1,Dose4,0.999999462034711,45.852903260030736,761.1666666666666,307.59062596545135
4TPP,Light_1,Dose5,0.9999999976561033,69.25187780667754,829.7863636363636,464.55571903572013
4TPP,Dark_1,Dose1,0.0017508972518665011,55.91650618055856,1530.3380952380953,375.0993266520482
4TPP,Dark_1,Dose2,0.9999747304592228,56.001372267537896,1275.3222222222223,375.6686256704588
