plate_id,Cycle,Dose,pval,se,value,sd
4TPP,Dark,Dose2,1,28.61831921710198,1247.7762962962963,332.51482117285093
4TPP,Dark,Dose3,1,25.83729862959732,1211.0874074074075,300.2022819102544
4TPP,Dark,Dose4,1,20.24042527625128,1205.4807407407407,235.17249004523057
4TPP,Dark,Dose5,1,18.972516443039325,1197.1903703703704,220.44072065861306
4TPP,Light,Control,1,34.89953590340652,765.7903703703704,405.49596403278383
4TPP,Dark,Control,1,19.90810786853093,1226.6874074074074,231.31131068796338
Aniline,Light,Dose1,1,21.757944993535286,830.9296296296296,252.8044758229776
Aniline,Light,Dose2,7.05330720477831e-5,26.12359676518458,561.7570370370371,303.52876564379346
Aniline,Light,Dose3,1,34.28292576279866,745.8977777777777,398.33160161575324
Aniline,Light,Dose4,1,27.4377381373638,713.6948148148148,318.7977085908303
Aniline,Light,Dose5,1,32.93090256414122,815.2377777777778,382.62251161949416
Aniline,Dark,Dose1,2.765547790772871e-11,19.53138693785134,1607.3614814814814,226.93420901589394
Aniline,Dark,Dose2,0.002550973720025932,25.939248241469056,1230.4792592592592,301.386829357049
Aniline,Dark,Dose3,1,22.093610581433865,1319.7333333333333,256.70455751845594
Aniline,Dark,Dose4,1.2410903121873318e-4,22.726650459296277,1217.8496296296296,264.05981623179485
Aniline,Dark,Dose5,1,22.06627052214917,1357.5362962962963,256.3868947355741
Aniline,Light,Control,1,31.013039394633516,773.7666666666667,360.33895527207045
Aniline,Dark,Control,1,21.109181449928034,1375.6103703703704,245.2665246229254
BPA,Light,Dose1,0.47709950799904016,35.054536310581945,826.3164179104477,407.2969060197212
BPA,Light,Dose2,0.0035350906932297144,25.343475177457194,567.3244444444445,294.4645718919383
BPA,Light,Dose3,0.28421867670395923,28.862883979980083,610.7866666666666,335.3564069339391
BPA,Light,Dose4,0.5679295446093579,27.53086838341065,625.054074074074,319.8797842667332
BPA,Light,Dose5,0.021209521393913255,26.959347781409107,580.8688888888889,313.239314946034
BPA,Dark,Dose1,1,28.801597263942547,1304.5567164179104,334.64431964226776
BPA,Dark,Dose2,1,16.516833705261973,1206.865925925926,191.9082656176709
BPA,Dark,Dose3,1,17.88937153536558,1204.68,207.8557140917637
BPA,Dark,Dose4,0.02665148005676244,17.01990810407322,1161.0962962962963,197.7534619231687
BPA,Dark,Dose5,0.0013503079717051602,12.600295468031796,1152.5133333333333,146.4022035149398
BPA,Light,Control,1,24.504716487385487,716.34,284.7190765775349
BPA,Dark,Control,1,17.647262191817074,1250.325925925926,205.04265772518997
BPAF,Light,Dose1,1,39.73474404431281,726.5679104477612,461.6760058483136
BPAF,Light,Dose2,0.39019978192304855,30.953928557839156,755.1644444444445,359.65214941261564
BPAF,Light,Dose3,1,33.08254500063838,652.4903703703703,384.3844375128897
BPAF,Light,Dose4,1,31.68267365875662,612.0592592592593,368.1194023310664
BPAF,Light,Dose5,1,36.37900453604689,739.1866666666666,422.68583615914105
BPAF,Dark,Dose1,0.8633020499479669,30.21942226784222,1221.131851851852,351.1179575260874
BPAF,Dark,Dose2,1,18.76474234813165,1144.848148148148,218.02660383056084
BPAF,Dark,Dose3,0.8266082465045116,31.132690125190543,1223.805925925926,361.7291711324972
BPAF,Dark,Dose4,1,31.324426127073547,1095.6992592592592,363.956942158981
BPAF,Dark,Dose5,0.23876079637225958,25.202774698897567,1237.1637037037037,292.82978006114377
BPAF,Light,Control,1,33.56852217898248,634.0251851851851,390.03098206798035
BPAF,Dark,Control,1,28.90122003879015,1127.1607407407407,335.80183168593095
ClofibricAcid,Light,Dose1,4.973268437853264e-7,30.748908569707,995.2362962962962,357.2700324135892
ClofibricAcid,Light,Dose2,1,29.282353823131952,700.9614814814814,340.2302060842294
ClofibricAcid,Light,Dose3,1,42.78058053013377,716.945925925926,497.06542780288004
ClofibricAcid,Light,Dose4,1,24.07696907235025,683.2548148148148,279.74910073309064
ClofibricAcid,Light,Dose5,1,32.29564139364701,652.2459259259259,375.24144381804524
ClofibricAcid,Dark,Dose1,0.04517653776588136,14.598082613620994,1221.5577777777778,169.61439254734245
ClofibricAcid,Dark,Dose2,0.6154102469062456,25.096150170437443,1196.9874074074073,291.5909149920739
ClofibricAcid,Dark,Dose3,1,21.972238333866706,1093.2948148148148,255.29433943789786
ClofibricAcid,Dark,Dose4,1,14.974733250761226,1144.16,173.99067748229004
ClofibricAcid,Dark,Dose5,0.02560231590319835,29.2938866128654,1257.3777777777777,340.36420499194827
ClofibricAcid,Light,Control,1,33.78836968434443,709.7333333333333,392.58537924889663
ClofibricAcid,Dark,Control,1,32.9481584185372,1096.0333333333333,382.8230065295948
DES,Light,Dose1,1,32.4274398642145,730.4214814814815,376.7728036627357
DES,Light,Dose2,1,39.53452793531806,734.8837037037038,459.34970488097616
DES,Light,Dose3,1,42.63400945198046,723.5185185185185,495.3624257687097
DES,Light,Dose4,1,30.10153407220286,695.837037037037,349.7482204708104
DES,Light,Dose5,0.18743238743104795,32.833456858483395,587.0481481481481,381.49029483397766
DES,Dark,Dose1,8.487817411880389e-9,21.10291372508326,1379.7896296296296,245.19370024109816
DES,Dark,Dose2,0.20798409298032636,38.54514978742733,1303.8007407407408,447.85416961132916
DES,Dark,Dose3,0.5741713125542252,29.69312591592348,1264.994074074074,345.0029465076345
DES,Dark,Dose4,1,24.709774081848103,1148.151111111111,287.10163052263607
DES,Dark,Dose5,0.9332665338040216,20.9207777377972,1240.0896296296296,243.07747130458625
DES,Light,Control,1,31.06058338483641,721.4688888888888,360.89136651887463
DES,Dark,Control,1,19.449247053954235,1177.2948148148148,225.97982980871524
Dimethylformamide,Light,Dose1,0.6189311269371813,31.380153400174187,730.68,364.604434560926
Dimethylformamide,Light,Dose2,0.19768824351690326,29.93017801978805,752.8787401574804,347.75724305898717
Dimethylformamide,Light,Dose3,0.023764286636009914,30.53827548528058,785.3044444444445,354.8226971291577
Dimethylformamide,Light,Dose4,1,27.243549387251456,705.2051851851852,316.5414392052125
Dimethylformamide,Light,Dose5,1,27.864450941952924,695.5014814814815,323.7556633481917
Dimethylformamide,Dark,Dose1,0.021209521393913255,32.83822274137584,1363.955223880597,381.5456693891948
Dimethylformamide,Dark,Dose2,0.38859630560926783,17.862289206697547,1292.7976,207.54104586804027
Dimethylformamide,Dark,Dose3,1,16.418844649852087,1253.437037037037,190.76973567853165
Dimethylformamide,Dark,Dose4,0.003874158786639838,23.23725894506271,1350.5044444444445,269.9925507172116
Dimethylformamide,Dark,Dose5,1,18.56666085689554,1239.6955555555555,215.72510488031264
Dimethylformamide,Light,Control,1,32.56493865174835,620.8614814814815,378.3703952054627
Dimethylformamide,Dark,Control,1,21.838717268899856,1216.5674074074075,253.7429648549444
DMSO,Light,Dose1,1,31.850881169083173,702.2259259259259,370.0737969896716
DMSO,Light,Dose2,0.08637486074489774,26.888236102311566,612.6762962962963,312.41307189943717
DMSO,Light,Dose3,0.0035350906932297144,25.65407865372213,582.6592592592592,298.073458164483
DMSO,Light,Dose4,0.1956946205651264,29.608029915427363,616.7414814814815,344.0142203293835
DMSO,Light,Dose5,0.0058538644817824935,30.068644334433177,573.3703703703703,349.36607625088106
DMSO,Dark,Dose1,8.795206962730617e-9,23.886992401098752,1364.84,277.54177128131573
DMSO,Dark,Dose2,1,21.691556808561888,1044.7311111111112,252.0331148186169
DMSO,Dark,Dose3,1,31.86350708400831,1108.16,370.22049686437873
DMSO,Dark,Dose4,1,34.3321286912915,1033.1733333333334,398.90328798366545
DMSO,Dark,Dose5,1,29.74529802887659,1063.037037037037,345.609131681446
DMSO,Light,Control,1,21.978565910877858,725.5555555555555,255.36785923905597
DMSO,Dark,Control,1,30.93221594382038,1089.0466666666666,359.3998716351236
EE2,Light,Dose1,0.28421867670395923,35.08481050532294,824.1118518518518,407.6486603758763
EE2,Light,Dose2,1,28.55066830689298,643.4111111111112,331.7287886270652
EE2,Light,Dose3,1,30.55793491076634,703.3134328358209,355.05111901166475
EE2,Light,Dose4,1,35.43792113632378,628.185925925926,411.7514351555815
EE2,Light,Dose5,1,31.458870757476763,715.3096296296296,365.519047602597
EE2,Dark,Dose1,2.5757174171303632e-14,21.057189202257902,1417.0377777777778,244.66242929485048
EE2,Dark,Dose2,0.02665148005676244,18.345688462822764,1217.4029629629629,213.15763767366633
EE2,Dark,Dose3,1,17.852221359850795,1165.1622222222222,207.42406805853136
EE2,Dark,Dose4,0.33088434029390806,31.24004578631331,1211.645864661654,362.9765311954459
EE2,Dark,Dose5,2.1777383600194434e-4,18.97513786929231,1262.2533333333333,220.47117887927644
EE2,Light,Control,1,34.03439906900862,687.5274074074074,395.44398237734276
EE2,Dark,Control,1,26.81811235172108,1098.8696296296296,311.5983075448055
Fadrozole,Light,Dose1,2.765547790772871e-11,69.73571703090099,1294.0177777777778,810.2558120895372
Fadrozole,Light,Dose2,0.07641776430155828,43.92113370665472,838.8962962962963,510.31745817726886
Fadrozole,Light,Dose3,0.5028159981067601,43.964802805094976,798.1562962962963,510.8248472502779
Fadrozole,Light,Dose4,1,29.963567906015047,666.5133333333333,348.14519847885396
Fadrozole,Light,Dose5,1,26.842585253296345,656.3007407407407,311.8826569655086
Fadrozole,Dark,Dose1,0,50.20964385418691,1831.5716417910448,583.3833433988144
Fadrozole,Dark,Dose2,3.0452758751911557e-4,29.02099960783619,1426.8407407407408,337.19354451432457
Fadrozole,Dark,Dose3,0.6605523209102874,35.14004876131459,1356.9096296296295,408.2904709124639
Fadrozole,Dark,Dose4,1,18.85306178325632,1302.7088888888889,219.05278293471366
Fadrozole,Dark,Dose5,0.01927385708989076,43.80722870944761,1441.0896296296296,508.99400170557004
Fadrozole,Light,Control,1,31.44347762533509,661.022962962963,365.34019556930497
Fadrozole,Dark,Control,1,15.814959708466894,1264.6533333333334,183.75322671550074
Fenitrothion,Light,Dose1,1,24.8231119777174,819.5725925925926,288.418497872224
Fenitrothion,Light,Dose2,5.95357348632707e-6,25.20143808156814,591.7962962962963,292.8142499711724
Fenitrothion,Light,Dose3,2.7568962297758003e-4,20.83480488865878,640.5266666666666,242.078557065769
Fenitrothion,Light,Dose4,1,28.86986396769432,780.6888888888889,335.43750706246107
Fenitrothion,Light,Dose5,0.09872139529630998,29.771158625485413,698.5133333333333,345.90960466141286
Fenitrothion,Dark,Dose1,0.5074999616181537,17.7367498363333,1246.3362962962963,206.08241019589798
Fenitrothion,Dark,Dose2,0.0031526406621800915,15.092111883332684,1199.5896296296296,175.3544939497396
Fenitrothion,Dark,Dose3,0.0298959860266895,16.950604600150047,1215.3340740740741,196.9482279735839
Fenitrothion,Dark,Dose4,3.3494125398704413e-4,23.774262970970728,1488.022962962963,276.23197366477586
Fenitrothion,Dark,Dose5,1,21.55630326009022,1389.6859259259259,250.4616105963782
Fenitrothion,Light,Control,1,36.41962370147403,850.045038167939,423.15778821284954
Fenitrothion,Dark,Control,1,24.478657439507234,1322.8118518518518,284.4162978021834
Fluoxetine,Light,Dose1,0.26519486685303223,35.18668416905301,736.7496296296297,408.8323253850074
Fluoxetine,Light,Dose2,1,31.122874470922525,647.7548148148148,361.6151235359607
Fluoxetine,Light,Dose3,0.25344668738057585,27.977099409668945,722.0681481481481,325.0645202665115
Fluoxetine,Light,Dose4,1,28.94427890668983,583.1881481481481,336.302130520777
Fluoxetine,Light,Dose5,0.03581722277918718,31.410541514464313,758.322962962963,364.9575125426309
Fluoxetine,Dark,Dose1,0.38859630560926783,35.38622353366392,1192.863432835821,411.15076329316
Fluoxetine,Dark,Dose2,0.08664681557642069,18.515067935682563,1211.7874074074075,215.1256493063925
Fluoxetine,Dark,Dose3,7.087424876712273e-5,21.083194323486346,1147.331111111111,244.9645814991521
Fluoxetine,Dark,Dose4,2.1592922151266895e-6,23.875886294384184,1113.4355555555555,277.41272998227555
Fluoxetine,Dark,Dose5,1,30.675106926226114,1290.3103703703705,356.4125348052166
Fluoxetine,Light,Control,1,26.79333261825443,611.882962962963,311.3103930596861
Fluoxetine,Dark,Control,1,21.067186053452843,1302.7955555555557,244.77858220942804
Flutamide,Light,Dose1,1.3740139482328122e-6,47.194521551356026,1010.1770992366412,548.3507880018867
Flutamide,Light,Dose2,1,27.912700521708643,739.3066666666666,324.31627280475794
Flutamide,Light,Dose3,1,27.332568323923574,687.5903703703704,317.5757457828971
Flutamide,Light,Dose4,0.1914125902392257,33.769532831243,797.2970370370371,392.3665147938262
Flutamide,Light,Dose5,0.38424806163261016,30.434858561295297,777.4481481481481,353.6211010562247
Flutamide,Dark,Dose1,4.1009100877025566e-11,34.66668055850572,1471.9185185185186,402.79042941415526
Flutamide,Dark,Dose2,1,23.78819715262353,1186.7481481481482,276.39387422522884
Flutamide,Dark,Dose3,1,14.736023874555588,1171.1977777777777,171.21712516640605
Flutamide,Dark,Dose4,3.0486197015733297e-7,37.98699740345147,1425.6125925925926,441.36902494797573
Flutamide,Dark,Dose5,1,27.160123726526788,1191.6266666666668,315.5721206213135
Flutamide,Light,Control,1,32.21908834547058,659.1496296296297,374.3519777759791
Flutamide,Dark,Control,1,20.668707596896816,1147.2985185185184,240.14868093123624
Glyphosate,Light,Dose1,1,33.708165383856795,707.8918518518518,391.6534894886481
Glyphosate,Light,Dose2,0.33088434029390806,32.14871075013941,902.7691729323308,373.53426401198783
Glyphosate,Light,Dose3,0.01213703526132283,31.32684412467137,603.1059259259259,363.9850367522636
Glyphosate,Light,Dose4,1,33.02261478500307,770.7962962962963,383.68811133161915
Glyphosate,Light,Dose5,0.49620412992370394,29.915876015830897,889.9214814814815,347.59106878955686
Glyphosate,Dark,Dose1,0.4067419498278912,20.995177176595032,1214.18,243.94191466687982
Glyphosate,Dark,Dose2,0.005715846609087511,31.067640513613245,1452.888888888889,360.9733629455488
Glyphosate,Dark,Dose3,1,21.72737614748369,1274.745925925926,252.44929792796577
Glyphosate,Dark,Dose4,1,21.216335913826804,1281.862962962963,246.51154698538056
Glyphosate,Dark,Dose5,1,18.349185480127577,1288.537037037037,213.19826934301514
Glyphosate,Light,Control,1,32.27932439427344,777.942962962963,375.0518574175435
Glyphosate,Dark,Control,1,22.615746720224994,1295.462962962963,262.7712312284292
Malathion,Light,Dose1,1,33.64600542902494,705.5459259259259,390.93125607905375
Malathion,Light,Dose2,0.0031526406621800915,23.98626697258031,574.6977777777778,278.6952375674656
Malathion,Light,Dose3,1.8430339341346522e-6,22.92739565433207,520.2740740740741,266.39226462340923
Malathion,Light,Dose4,1,32.87783191295001,750.9962962962962,382.00588637478637
Malathion,Light,Dose5,1,24.778728381288694,779.6785185185186,287.90280708278453
Malathion,Dark,Dose1,1,34.33028941837892,1326.9044444444444,398.88191756358674
Malathion,Dark,Dose2,0.18743238743104795,19.342391166511106,1189.8822222222223,224.7382765911809
Malathion,Dark,Dose3,6.42163684661364e-4,15.33628905131777,1145.5362962962963,178.1915762651306
Malathion,Dark,Dose4,0.001478750903283643,23.415121496198466,1130.4474074074074,272.05912681259986
Malathion,Dark,Dose5,0.03608074513763309,14.766808228332186,1180.957037037037,171.57480703490762
Malathion,Light,Control,1,24.692266794129438,721.8555555555556,286.89821422132115
Malathion,Dark,Control,1,24.953674981246806,1284.8648854961832,289.93550288712464
Prochloraz,Light,Dose1,0.06287937433532008,38.16010916116171,562.194074074074,443.3804018119091
Prochloraz,Light,Dose2,1,23.01898984222079,722.742962962963,267.45649291631645
Prochloraz,Light,Dose3,1,32.04138798690065,633.1340740740741,372.28728618790984
Prochloraz,Light,Dose4,0.031810000408809144,26.460514640552493,581.1592592592592,307.443397604812
Prochloraz,Light,Dose5,1,34.280311381942994,772.3244444444445,398.3012252552093
Prochloraz,Dark,Dose1,3.060596220905154e-11,33.58651562628225,966.9044444444445,390.24004703317894
Prochloraz,Dark,Dose2,1,25.173823509157785,1328.3948148148147,292.49339763399854
Prochloraz,Dark,Dose3,1,21.8603387474894,1249.5614814814815,253.99418373443743
Prochloraz,Dark,Dose4,1,20.906448836576992,1341.9096296296295,242.91098451720032
Prochloraz,Dark,Dose5,1,20.366655985391198,1332.7022222222222,236.63915834806713
Prochloraz,Light,Control,1,31.229694387603406,727.857037037037,362.85625881100566
Prochloraz,Dark,Control,1,21.813536415346224,1290.9148148148147,253.45038977557488
SDS,Light,Dose1,0.9028034734235234,29.90609056749378,712.1177777777777,347.4773721542224
SDS,Light,Dose2,0.07068897416071059,35.10208091863935,769.0548148148148,407.84932444534604
SDS,Light,Dose3,0.6605523209102874,29.30661330736263,530.3948148148148,340.51207581946835
SDS,Light,Dose4,1,31.071001022415395,636.2881481481481,361.01240852942533
SDS,Light,Dose5,0.03608074513763309,36.962781722426506,783.922962962963,429.46871412137324
SDS,Dark,Dose1,0.28421867670395923,35.087302038061246,1334.3948148148147,407.67760937028225
SDS,Dark,Dose2,1,27.102041668414625,1285.434814814815,314.89726808996795
SDS,Dark,Dose3,1,21.718661010454916,1167.082962962963,252.3480371862487
SDS,Dark,Dose4,1,17.055186095900584,1169.2888888888888,198.16335514767377
SDS,Dark,Dose5,0.09429358151048715,20.099032388102295,1317.6437037037037,233.52965314201103
SDS,Light,Control,1,26.015707247385766,624.0325925925926,302.275202726798
SDS,Dark,Control,1,25.488203509662874,1213.3444444444444,296.14616315300924
TEG,Light,Dose1,1,30.74976054400075,714.8373134328358,357.2799314603425
TEG,Light,Dose2,1,29.53706361372015,655.1866666666667,343.1896664154216
TEG,Light,Dose3,1,29.426487874374043,725.0437037037037,341.90489242447546
TEG,Light,Dose4,1,28.894710093437894,677.8688888888889,335.72619295612895
TEG,Light,Dose5,1,28.512224602084626,683.4622222222222,331.28211314159745
TEG,Dark,Dose1,0.0013503079717051602,19.55013947311105,1411.5822222222223,227.152093786174
TEG,Dark,Dose2,1,21.233842729935215,1251.1251851851853,246.71495780707954
TEG,Dark,Dose3,1,31.873484934741985,1273.9414814814816,370.3364290135461
TEG,Dark,Dose4,1,19.277418915514165,1310.8,223.98336725295061
TEG,Dark,Dose5,0.42107404964118567,32.429315377447736,1173.9007407407407,376.7945951572895
TEG,Light,Control,1,37.72436546945067,696.7229629629629,438.3175176282737
TEG,Dark,Control,1,22.499978166404702,1277.2948148148148,261.4261221855477
TGSH,Light,Dose1,1,38.81141934745433,646.036923076923,450.9479423260889
TGSH,Light,Dose2,1,23.748431609056105,669.7148148148148,275.9318403612603
TGSH,Light,Dose3,1,37.13637817516732,693.6066666666667,431.48572263265083
TGSH,Light,Dose4,1,30.234905820068633,724.1559701492537,351.2978601458265
TGSH,Light,Dose5,1,25.61439329576399,678.2777777777777,297.6123559731025
TGSH,Dark,Dose1,3.219227782680356e-7,18.904034722681494,1291.3407407407408,219.6450349712165
TGSH,Dark,Dose2,1,20.640383074237313,1085.6977777777777,239.8195797175877
TGSH,Dark,Dose3,1,19.826856499671326,1119.5822222222223,230.36725509261396
TGSH,Dark,Dose4,1,23.172230373522318,1083.9562962962964,269.2369869934008
TGSH,Dark,Dose5,1,23.283368880140547,1052.1755555555555,270.5282997491651
TGSH,Light,Control,1,27.324121256959778,672.3274074074075,317.47759973387184
TGSH,Dark,Control,1,20.14644278137046,1116.2303703703703,234.08051213270525
