"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","EE2",FALSE,"ld_pearson",31.5190102097889,"Dose1","A"
"2","EE2",FALSE,"ld_pearson",56.8657281348478,"Dose1","A"
"3","EE2",FALSE,"ld_pearson",47.3370280755287,"Dose1","A"
"4","EE2",FALSE,"ld_pearson",31.40984618913,"Dose1","B"
"5","EE2",FALSE,"ld_pearson",18.2727994201479,"Dose1","B"
"6","EE2",FALSE,"ld_pearson",27.1948521173523,"Dose1","B"
"7","EE2",FALSE,"ld_pearson",9.78998514546032,"Dose1","C"
"8","EE2",FALSE,"ld_pearson",64.0909997407517,"Dose1","C"
"9","EE2",FALSE,"ld_pearson",-2.32377283222547,"Dose2","C"
"10","EE2",FALSE,"ld_pearson",51.3935429290752,"Dose2","A"
"11","EE2",FALSE,"ld_pearson",-8.07168056700175,"Dose2","A"
"12","EE2",FALSE,"ld_pearson",31.9016794563755,"Dose2","A"
"13","EE2",FALSE,"ld_pearson",22.2294925735952,"Dose2","B"
"14","EE2",FALSE,"ld_pearson",26.2299930700248,"Dose2","B"
"15","EE2",FALSE,"ld_pearson",28.1696176059273,"Dose2","B"
"16","EE2",FALSE,"ld_pearson",9.70322800348183,"Dose2","C"
"17","EE2",FALSE,"ld_pearson",48.6705627868832,"Dose2","C"
"18","EE2",FALSE,"ld_pearson",10.1438564254677,"Dose3","C"
"19","EE2",FALSE,"ld_pearson",48.8178032210328,"Dose3","A"
"20","EE2",FALSE,"ld_pearson",18.6613074085503,"Dose3","A"
"21","EE2",FALSE,"ld_pearson",-12.7604002990434,"Dose3","A"
"22","EE2",FALSE,"ld_pearson",1.20136522464203,"Dose3","B"
"23","EE2",FALSE,"ld_pearson",-37.550121883222,"Dose3","B"
"24","EE2",FALSE,"ld_pearson",54.8397399424221,"Dose3","B"
"25","EE2",FALSE,"ld_pearson",-22.3887860801134,"Dose3","C"
"26","EE2",FALSE,"ld_pearson",41.7415054855954,"Dose3","C"
"27","EE2",FALSE,"ld_pearson",28.6791511664597,"Dose4","C"
"28","EE2",FALSE,"ld_pearson",31.4622811334108,"Dose4","A"
"29","EE2",FALSE,"ld_pearson",44.6262917229096,"Dose4","A"
"30","EE2",FALSE,"ld_pearson",29.5205373184783,"Dose4","A"
"31","EE2",FALSE,"ld_pearson",36.8403205796512,"Dose4","B"
"32","EE2",FALSE,"ld_pearson",-84.3674867690266,"Dose4","B"
"33","EE2",FALSE,"ld_pearson",42.9063659386418,"Dose4","B"
"34","EE2",FALSE,"ld_pearson",34.6692637467794,"Dose4","C"
"35","EE2",FALSE,"ld_pearson",-0.623210201724063,"Dose5","C"
"36","EE2",FALSE,"ld_pearson",-44.1858831809055,"Dose5","C"
"37","EE2",FALSE,"ld_pearson",23.3910351332181,"Dose5","A"
"38","EE2",FALSE,"ld_pearson",3.02718215697979,"Dose5","A"
"39","EE2",FALSE,"ld_pearson",41.0071163575975,"Dose5","A"
"40","EE2",FALSE,"ld_pearson",28.1805937384064,"Dose5","B"
"41","EE2",FALSE,"ld_pearson",33.8671214122456,"Dose5","B"
"42","EE2",FALSE,"ld_pearson",43.2311579236087,"Dose5","B"
"43","EE2",TRUE,"ld_pearson",-21.499496152233,"Control","C"
"44","EE2",TRUE,"ld_pearson",29.4089263151334,"Control","C"
"45","EE2",TRUE,"ld_pearson",31.0301830668724,"Control","C"
"46","EE2",TRUE,"ld_pearson",-21.1104355099858,"Control","A"
"47","EE2",TRUE,"ld_pearson",4.01054065219112,"Control","A"
"48","EE2",TRUE,"ld_pearson",-14.7266991657579,"Control","A"
"49","EE2",TRUE,"ld_pearson",-34.6224256047111,"Control","B"
"50","EE2",TRUE,"ld_pearson",18.2573329420418,"Control","B"
"51","EE2",TRUE,"ld_pearson",0,"Control","B"
"52","EE2",FALSE,"ld_pearson",-75.3560108805938,"Dose1","C"
"53","EE2",FALSE,"ld_pearson",49.7500634908128,"Dose5","C"
"54","EE2",FALSE,"ld_pearson",-7.69137186261256,"Dose4","C"
