gene	0	0	0	0.0001	0.0001	0.0001	0.001	0.001	0.001	0.01	0.01	0.01	0.1	0.1	0.1	1	1	1
ENSDARG00000099104	7.857188866602845e-4	7.394605628594221e-4	7.69109925925919e-4	6.769564618207556e-4	8.384385560602314e-4	8.412894682849251e-4	7.371814981471363e-4	8.236302686236232e-4	7.736753223666646e-4	8.30613667282436e-4	7.533603009470884e-4	7.841812428438931e-4	6.682336725723338e-4	0.0010906975866345281	8.722703717530264e-4	8.777428197894847e-4	8.629668407141374e-4	9.298278968470513e-4
ENSDARG00000099640	1.293364422486065e-5	1.7890174907889245e-5	9.17792274374605e-6	7.0516298106328716e-6	1.2275820732946288e-5	1.9489331311619885e-5	1.1518460908549005e-5	1.3959835061417343e-5	2.3121331473026762e-5	1.9211472576600563e-5	1.2229875015374813e-5	1.062096491436424e-5	1.909239064492382e-5	1.852127977303916e-5	8.55167031130418e-6	1.6758812788343382e-5	2.4539341442108172e-5	2.18415948923804e-5
ENSDARG00000104071	2.4789484764316246e-5	1.590237769590155e-5	1.652026093874289e-5	1.4103259621265743e-5	9.82065658635703e-6	9.744665655809943e-6	1.8429537453678407e-5	2.7919670122834686e-5	1.4228511675708776e-5	1.6951299332294612e-5	2.4459750030749626e-5	2.4782251466849894e-5	4.200325941883241e-5	1.0289599873910644e-5	4.27583515565209e-6	2.5138219182515076e-5	2.0449451201756808e-5	1.560113920884314e-5
ENSDARG00000100223	2.3711681078911192e-5	1.590237769590155e-5	1.83558454874921e-5	2.1154889431898613e-5	2.2096477319303318e-5	3.897866262323977e-5	3.4555382725647016e-5	5.583934024566937e-5	1.600707563517237e-5	3.0512338798130303e-5	4.402755005534932e-5	4.071369883839626e-5	1.527391251593906e-5	2.88108796469498e-5	2.9930846089564634e-5	1.6758812788343382e-5	1.6359560961405447e-5	3.120227841768628e-5
ENSDARG00000075827	2.6945092135126355e-5	7.951188847950775e-6	1.101350729249526e-5	7.0516298106328716e-6	1.2275820732946288e-5	3.248221885269981e-5	1.1518460908549005e-5	0	8.892819797317984e-6	1.9211472576600563e-5	2.935170003689955e-5	3.363305556215343e-5	3.436630316086288e-5	1.0289599873910644e-5	2.1379175778260454e-5	1.0474257992714614e-5	3.2719121922810894e-5	6.240455683537257e-6
ENSDARG00000088581	2.6945092135126355e-5	1.987797211987694e-5	2.019143003624131e-5	1.2340352168607526e-5	2.2096477319303318e-5	3.897866262323977e-5	1.3822153090258807e-5	1.3959835061417343e-5	1.7785639594635968e-5	3.50326852867422e-5	3.4243650043049476e-5	3.186289474309272e-5	4.200325941883241e-5	2.675295967216767e-5	2.1379175778260454e-5	3.3517625576686764e-5	2.0449451201756808e-5	3.120227841768628e-5
ENSDARG00000013802	1.1855840539455596e-5	5.963391635963082e-6	1.101350729249526e-5	1.7629074526582178e-5	1.1048238659651659e-5	9.744665655809943e-6	1.8429537453678407e-5	2.3266391769028904e-5	7.114255837854388e-6	1.2430952843682716e-5	9.78390001229985e-6	1.2391125733424947e-5	1.909239064492382e-5	8.231679899128515e-6	8.55167031130418e-6	6.284554795628769e-6	4.089890240351362e-6	2.18415948923804e-5
ENSDARG00000029936	1.7244858966480866e-5	1.1926783271926164e-5	5.50675364624763e-6	7.0516298106328716e-6	8.593074513062401e-6	0	9.214768726839204e-6	0	1.0671383756781583e-5	9.040692977223793e-6	0	1.2391125733424947e-5	1.527391251593906e-5	1.0289599873910644e-5	1.2827505466956271e-5	8.379406394171691e-6	1.6359560961405447e-5	1.560113920884314e-5
ENSDARG00000041592	1.4011447910265705e-5	1.1926783271926164e-5	9.17792274374605e-6	1.586616707392396e-5	2.823438768577646e-5	1.6241109426349905e-5	1.8429537453678407e-5	2.3266391769028904e-5	1.7785639594635968e-5	2.938225217597733e-5	1.95678000245997e-5	1.593144737154636e-5	7.63695625796953e-6	1.44054398234749e-5	1.2827505466956271e-5	1.2569109591257538e-5	2.0449451201756808e-5	6.240455683537257e-6
ENSDARG00000016343	7.544625797835379e-6	1.1926783271926164e-5	5.50675364624763e-6	5.288722357974653e-6	1.4730984879535546e-5	6.496443770539962e-6	1.1518460908549005e-5	0	1.600707563517237e-5	4.520346488611896e-6	9.78390001229985e-6	1.062096491436424e-5	0	8.231679899128515e-6	1.2827505466956271e-5	8.379406394171691e-6	4.089890240351362e-6	1.872136705061177e-5
ENSDARG00000011299	2.58672884497213e-5	9.93898605993847e-6	2.202701458499052e-5	7.0516298106328716e-6	1.4730984879535546e-5	6.496443770539962e-6	9.214768726839204e-6	4.653278353805781e-6	1.244994771624518e-5	6.7805197329178455e-6	1.7121825021524738e-5	7.080643276242827e-6	1.527391251593906e-5	1.0289599873910644e-5	4.27583515565209e-6	8.379406394171691e-6	2.0449451201756808e-5	6.240455683537257e-6
ENSDARG00000075325	4.957896952863249e-5	4.373153866372927e-5	3.120493732873657e-5	2.9969426695189704e-5	4.910328293178515e-5	3.897866262323977e-5	4.377015145248622e-5	9.306556707611563e-6	4.268553502712633e-5	4.4073378263966e-5	3.4243650043049476e-5	2.124192982872848e-5	3.436630316086288e-5	4.733215941998896e-5	4.275835155652091e-5	3.9802180372315536e-5	2.0449451201756808e-5	4.9923645468298056e-5
ENSDARG00000041570	1.293364422486065e-5	1.1926783271926164e-5	1.101350729249526e-5	1.4103259621265743e-5	2.2096477319303318e-5	1.6241109426349905e-5	1.1518460908549005e-5	2.3266391769028904e-5	1.778563959463597e-6	2.3731819065212457e-5	2.4459750030749626e-5	1.2391125733424947e-5	2.2910868773908586e-5	8.231679899128515e-6	2.5655010933912542e-5	1.0474257992714614e-5	3.2719121922810894e-5	2.8082050575917657e-5
ENSDARG00000058996	1.7244858966480866e-5	1.1926783271926164e-5	1.101350729249526e-5	1.9391981979240396e-5	1.3503402806240917e-5	1.2992887541079924e-5	1.3822153090258807e-5	1.3959835061417343e-5	1.600707563517237e-5	7.910606355070819e-6	1.2229875015374813e-5	8.850804095303534e-6	1.527391251593906e-5	2.0579199747821288e-5	4.27583515565209e-6	1.466396118980046e-5	1.6359560961405447e-5	9.360683525305885e-6
ENSDARG00000014313	2.5975068818261804e-4	2.1666989610665864e-4	2.4780391408114335e-4	2.2388924648759367e-4	2.4919916087880965e-4	2.890917477890283e-4	2.6722829307833693e-4	1.954376908598428e-4	2.347704426491948e-4	2.8817208864900844e-4	2.2992165028904647e-4	2.9738701760219876e-4	2.825673815448726e-4	2.942825563938444e-4	2.693776148060817e-4	2.744255594091229e-4	2.2903385345967626e-4	2.8082050575917655e-4
ENSDARG00000104279	2.2633877393506138e-4	2.2064549053063401e-4	2.0558546945991153e-4	2.3446669120354298e-4	2.000958779470245e-4	1.4941820672241912e-4	1.4282891526600766e-4	1.5821146402939657e-4	2.1520623909509524e-4	1.2882987492543905e-4	1.883400752367721e-4	1.7701608190607069e-4	1.603760814173601e-4	2.222553572764699e-4	1.838609116930399e-4	1.9272634706594892e-4	1.390562681719463e-4	1.528911642466628e-4
ENSDARG00000103783	3.2334110562151626e-6	1.1926783271926164e-5	7.34233819499684e-6	8.814537263291089e-6	1.1048238659651659e-5	3.248221885269981e-6	1.1518460908549005e-5	4.653278353805781e-6	5.335691878390791e-6	9.040692977223793e-6	7.337925009224887e-6	1.4161286552485654e-5	1.1455434386954293e-5	4.115839949564257e-6	2.5655010933912542e-5	1.0474257992714614e-5	1.2269670721054086e-5	1.560113920884314e-5
ENSDARG00000001870	1.0454695748429026e-4	1.292068187792001e-4	1.6703819393617812e-4	1.0753735461215129e-4	1.227582073294629e-4	2.403684195099786e-4	1.5665106835626648e-4	1.7682457744461967e-4	1.3161373300030617e-4	1.8194394616662885e-4	1.565424001967976e-4	1.4515318716297796e-4	1.2219130012751248e-4	1.5228607813387753e-4	1.5393006560347527e-4	1.3616535390529e-4	1.1451692672983813e-4	1.9345412618965497e-4
ENSDARG00000002791	1.7568200072102383e-4	1.4908479089907704e-4	1.872296239724194e-4	1.6395039309721426e-4	1.743166544078373e-4	1.883968693456589e-4	2.073322963538821e-4	1.7682457744461967e-4	1.760778319868961e-4	1.830740327887818e-4	2.543814003197961e-4	2.2835074565883117e-4	2.367456439970554e-4	1.8109695778082733e-4	2.0524008747130034e-4	1.738726826790626e-4	2.1676418273862218e-4	2.0593503755672948e-4
ENSDARG00000007739	2.802289582053141e-5	2.1865769331864634e-5	2.753376823123815e-5	1.7629074526582178e-5	3.191713390566035e-5	3.248221885269981e-5	4.837753581590582e-5	5.583934024566937e-5	2.489989543249036e-5	6.554502408487251e-5	4.158157505227436e-5	6.903627194336757e-5	2.2910868773908586e-5	2.4695039697385542e-005	3.420668124521672e-5	2.094851598542923e-5	6.134835360527043e-5	3.744273410122354e-5
ENSDARG00000039131	2.2633877393506138e-5	1.1926783271926164e-5	3.304052187748578e-5	2.8206519242531486e-5	2.5779223539187203e-5	3.248221885269981e-5	4.146645927077642e-5	4.187950518425203e-5	1.956420355409957e-5	4.294329164181302e-5	4.158157505227436e-5	2.8322573104971307e-5	3.818478128984764e-5	2.675295967216767e-5	1.710334062260836e-5	1.466396118980046e-5	4.0898902403513616e-5	9.360683525305885e-6
ENSDARG00000018460	7.867966903456895e-5	6.55973079955939e-5	7.709455104746682e-5	6.170176084303762e-5	9.084107342380253e-5	5.8467993934859656e-5	9.675507163181164e-5	6.979917530708672e-5	9.782101777049784e-5	7.45857170620963e-5	7.582522509532384e-5	9.558868422927817e-5	6.491412819274099e-5	8.437471896606728e-5	8.551670311304181e-5	9.845802513151738e-5	6.134835360527043e-5	9.360683525305885e-5
ENSDARG00000040245	4.095654004539206e-5	3.18047553918031e-5	3.854727552373341e-5	3.349524160050614e-5	4.7875700858490524e-5	2.2737553196889866e-5	3.916276708906662e-5	2.7919670122834686e-5	4.979979086498072e-5	3.3902598664589224e-5	3.91356000491994e-5	3.5403216381214134e-5	3.436630316086288e-5	3.498463957129619e-5	4.275835155652091e-5	5.656099316065892e-5	3.2719121922810894e-5	4.056296194299217e-5
ENSDARG00000098769	1.616705528107581e-5	1.1926783271926164e-5	2.019143003624131e-5	1.2340352168607526e-5	1.4730984879535546e-5	1.2992887541079924e-5	6.9110765451294035e-6	1.8613113415223125e-5	1.956420355409957e-5	1.3561039465835691e-5	1.95678000245997e-5	1.062096491436424e-5	1.1455434386954293e-5	1.0289599873910644e-5	2.5655010933912542e-5	1.466396118980046e-5	2.4539341442108172e-5	2.4961822734149028e-5
ENSDARG00000078308	4.3112147416202167e-005	3.7768147027766184e-5	2.202701458499052e-5	3.878396395848079e-5	3.068955183236572e-5	2.9233996967429828e-5	4.377015145248622e-5	1.8613113415223125e-5	2.489989543249036e-5	2.0341559198753536e-5	1.2229875015374813e-5	2.65524122859106e-5	3.818478128984764e-5	4.3216319470424704e-5	3.420668124521672e-5	1.2569109591257538e-5	1.2269670721054086e-5	1.872136705061177e-5
ENSDARG00000033928	2.3711681078911192e-5	3.18047553918031e-5	4.772519826747946e-5	3.349524160050614e-5	3.559988012554424e-5	4.2226884508509755e-5	4.837753581590582e-5	1.8613113415223125e-5	4.0906971067662734e-5	3.1642425420283277e-5	2.6905725033824588e-5	3.5403216381214134e-5	4.200325941883241e-5	4.9390079394771085e-5	4.275835155652091e-5	4.399188356940138e-5	8.179780480702723e-6	5.928432899360394e-5
ENSDARG00000031164	9.376892063023971e-5	8.149968569149545e-5	6.240987465747314e-5	8.990828008556911e-5	6.874459610449921e-5	1.2992887541079924e-4	6.450338108787443e-5	9.306556707611562e-5	7.825681421639827e-5	9.266710301654389e-5	9.294705011684858e-5	9.735884504833888e-5	9.164347509563435e-5	1.0289599873910643e-4	9.406837342434599e-5	7.750950914608814e-5	1.0224725600878405e-4	7.800569604421571e-5
ENSDARG00000016706	2.047827002269603e-5	1.590237769590155e-5	1.468467638999368e-5	8.814537263291089e-6	1.7186149026124802e-5	1.2992887541079924e-5	1.1518460908549005e-5	2.3266391769028904e-5	1.4228511675708776e-5	2.0341559198753536e-5	9.78390001229985e-6	2.65524122859106e-5	2.672934690289335e-5	1.852127977303916e-5	1.2827505466956271e-5	1.466396118980046e-5	4.089890240351362e-6	2.4961822734149028e-5
ENSDARG00000006526	1.3688106804644187e-4	1.1330444108329856e-4	1.5235351754618444e-4	8.109374282227802e-5	1.1048238659651659e-4	1.364253191813392e-4	1.2670306999403906e-4	2.3266391769028905e-4	1.0493527360835223e-4	1.6612273345648722e-4	1.1251485014144827e-4	2.0179833337292057e-4	1.832869501912687e-4	1.5022815815909538e-4	1.7958507653738782e-4	1.5711386989071923e-4	2.249439632193249e-4	1.528911642466628e-4
ENSDARG00000027078	1.9400466337290975e-5	3.578034981577849e-5	3.304052187748578e-5	2.1154889431898613e-5	1.8413731099419433e-5	1.6241109426349905e-5	3.6859074907356814e-5	2.7919670122834686e-5	3.379271522980834e-5	3.8422945153201125e-5	4.158157505227436e-5	3.0092733924032014e-5	1.909239064492382e-5	2.2637119722603417e-5	3.848251640086882e-5	2.094851598542923e-5	4.498879264386498e-5	2.4961822734149028e-5
