"gene","count"
"Bcat1_29039",4
"Laptm5_29040",0
"Skp2_29041",43
"Nme1_29042",2548
"Ctsd_29043",34
"Camk1_29044",169
"Epb41l2_29045",37
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",2
"Eef1a2_29049",0
"Phlda3_29050",284
"Yars2_29051",20
"Tmem109_29052",423
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",639
"Metrn_29056",9
"Serpina9_29057",2
"Sgo1_29058",337
"Degs1_29059",1452
"Snx7_29060",119
"H2-Q7_29061",0
"Cdkn2b_29062",14
"Snap25_29063",0
"Atf1_29064",728
"Lrat_29065",0
"Dmtf1_29066",18
"Psmb8_29067",6
"Procr_29068",20
"Ppox_29069",16
"Smc2_29071",15
"Cyp4a12a_29072",0
"Prss23_29074",256
"Ero1l_29075",2812
"Panx1_29076",140
"Pnliprp1_29077",3
"Inmt_29078",0
"Atp6v1f_29079",25
"Scg2_29080",0
"Prkg1_29081",9
"Cyp2f2_29082",0
"Pdgfb_29083",4
"Pdhx_29085",8
"Try5_29086",1
"Ifitm3_29087",2511
"Cyp11b1_29088",0
"Cdk6_29089",261
"Fgf21_29090",0
"Ghr_29091",299
"Ugt2b35_29092",0
"Nup93_29093",258
"Actn3_29094",0
"Cat_29095",617
"Cyb561_29096",0
"Wfs1_29097",15
"Gstm2_29098",604
"Fhl2_29099",101
"Nat1_29100",0
"Zmym2_29101",1298
"Il6_29102",3
"Hmgcr_29103",5
"Hbb-bh1_29104",0
"Pxmp2_29105",3
"Wrb_29106",9
"Cep57_29107",71
"Slc5a5_29108",1
"Gadd45a_29109",474
"Zfp131_29110",23
"Cavin4_29112",10
"Cct6a_29113",2212
"Abl1_29114",499
"Appbp2_29115",102
"Mcm4_29116",25
"Nck1_29117",21
"Reg1_29118",0
"Eif4g1_29119",1723
"Tgtp2_29120",13
"Triap1_29121",17
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",5
"Cflar_29126",10
"Asah1_29127",1216
"Sele_29128",0
"Kif11_29129",252
"Chp1_29131",349
"B3gnt9_29132",26
"Bcl7b_29133",13
"Cul1_29134",803
"Lmod2_29135",0
"Arl1_29136",409
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",796
"B930025B16RIK_29140",27
"Gli1_29141",5
"Ddit3_29142",113
"Prr15l_29143",1
"Cltc_29144",29
"Arnt2_29145",0
"Slc27a1_29146",8
"Nup88_29147",824
"Ndufv3_29149",198
"Srd5a1_29150",0
"Ube3c_29151",10
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",956
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",28
"Stmn1_29158",0
"Glul_29159",18
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",165
"Tomm34_29163",220
"Eapp_29164",891
"Zeb2_29165",8
"Ugt1a6b_29166",13
"Cybb_29167",0
"Clk1_29168",206
"Sumo1_29169",69
"Ugt1a6a_29170",516
"Ugt1a7c_29171",331
"Slco2b1_29172",0
"Cops5_29173",2132
"Csk_29174",37
"Cyp1a2_29175",0
"Thap11_29176",2
"Cd55_29177",3
"Zzz3_29178",147
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",11
"Psmd9_29183",209
"B4galt1_29184",46
"Gabrg2_29185",0
"Chtf18_29186",37
"2210016H18RIK_29188",6
"Cmpk2_29189",35
"Dynll1_29190",0
"Kctd10_29191",732
"Pebp1_29192",262
"Cfh_29193",61
"Sdc1_29194",27
"Sccpdh_29195",60
"Arhgef12_29196",37
"Ccnc_29197",56
"Zfp318_29198",0
"Ndc80_29199",321
"Plod3_29200",3
"Xpc_29201",3
"Mrps16_29202",1195
