gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
100001810	Lin	-2.11896876887503e-05	NA	4.98658150382039	NA	NA	0.512339943577837	32.39	0.209836088548055	5.42919812735	FALSE	3290.43655118288	1766.46274333136	NA	4.91685818377216	FALSE	TRUE	NA	TRUE	FALSE
100005630	Exp4	1.33189770991428	0.900361446746203	NA	8.5777201646	NA	0.355783291163069	19.38	0.892790100034033	8.5777201646	FALSE	0.404186473173045	0.182421414606491	0.704891819105477	8.22193687343693	TRUE	TRUE	TRUE	FALSE	TRUE
100007488	Poly2	5.30783503192944	0.000491671184641829	-1.66145486759226e-08	NA	NA	0.86513666453194	53.15	0.257032014965642	5.9005158406	FALSE	30136.9472499708	29345.2675386962	30889.6850416505	5.03537917606806	TRUE	FALSE	TRUE	TRUE	FALSE
100034522	Exp4	0.365622148552149	0.881536156993641	NA	6.79579390588405	NA	0.327168632951724	16.2	0.325578073274905	6.7957642531	FALSE	1.42660651059066	0.642790049383691	2.46729510413945	6.46859562014828	TRUE	TRUE	TRUE	TRUE	TRUE
100144564	Exp2	-3.47182675185039e-06	NA	NA	6.82831009599669	NA	0.493857383019662	31	0.270680565423033	7.2853744961	FALSE	1556.20133492631	NA	11313.3319322253	6.79151711308034	FALSE	TRUE	NA	NA	FALSE
100150224	Exp4	0.615354258122852	0.840575316132689	NA	5.39426636178512	NA	0.234661418874258	3.57	0.318606379591986	5.3942663536	FALSE	0.517828959180477	0.235825783942658	0.842742268607512	5.15960493472574	TRUE	TRUE	TRUE	FALSE	TRUE
100151026	Exp4	0.477927985722184	0.816866507860508	NA	5.33473874619741	NA	0.376626980537723	21.55	0.728231013371435	5.3347389306	FALSE	1.01888755663061	0.441345799621952	1.75098608234887	4.95811195006228	TRUE	TRUE	TRUE	TRUE	TRUE
100170811	Exp4	0.821730586536196	0.84498567714022	NA	9.2711515211	NA	0.677695503482275	43.87	0.959470579297565	9.2711515211	FALSE	0.776178794572011	0.330153651215845	1.41994869492199	8.59345601761773	TRUE	TRUE	TRUE	TRUE	TRUE
100317496	Exp4	0.519912033322126	1.12467181192318	NA	9.30196286835152	NA	0.473283168433497	30.23	0.999282225547325	9.3019628366	TRUE	1.00870128620709	0.512591006237194	1.71442200903067	9.7752460050335	TRUE	TRUE	TRUE	TRUE	TRUE
100329607	Exp2	-4.64918254519189e-06	NA	NA	5.80865338465624	NA	0.591645929516229	37.86	0.177186207110508	6.42471121385	FALSE	NA	NA	NA	5.83306528433377	FALSE	NA	NA	NA	FALSE
100330524	Exp4	0.710532474169018	0.849382845124902	NA	6.77393612589431	NA	0.326530675160706	16.12	0.508616950871699	6.77393612185	FALSE	0.542868713983732	0.245168118988217	0.90025735490123	6.44740544668929	TRUE	TRUE	TRUE	FALSE	TRUE
100333177	Exp4	0.508509160736252	0.887799183137987	NA	6.33877819453017	NA	0.270655895511504	8.99	0.160803495204249	6.3387777146	FALSE	0.941832222357908	0.429113822799118	1.60320077188592	6.0681218190885	TRUE	TRUE	TRUE	TRUE	TRUE
