gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
ENSDARG00000020711	Lin	0.636178060015313	NA	4.33202686126558	NA	NA	1.83560485319622	72.77	0.257733701322658	2.20367879878338	TRUE	NA	NA	NA	4.03928365197961	FALSE	NA	NA	NA	FALSE
ENSDARG00000025428	Exp4	50.9855149151658	1.15802405553603	NA	7.99472597417135	NA	0.440330241582748	25.06	0.666094917445386	8.08001252125854	TRUE	0.0105507388134122	0.00574542118584864	0.0173189541392189	8.52034276284129	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000026500	Lin	-0.204092262564087	NA	5.91913286728503	NA	NA	0.292465509995652	10.32	0.747516527494832	6.04620101777607	FALSE	0.81040484304966	0.523621542346096	1.85963555633255	5.75373550778042	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000029039	Exp2	0.0222283541880517	NA	NA	5.76340900848311	NA	0.270833142700684	7.7	0.499841209500524	5.53447366768174	TRUE	0.325859687280382	NA	1.37654501941127	5.80530681038242	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000030896	Exp4	287.308812950131	1.09182345187329	NA	7.81512795044981	NA	0.348480375078369	17.1	0.32243787382697	7.63443353390672	TRUE	0.000926971584876393	NA	0.00217501684938449	7.98291390898509	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000031683	Exp3	2.4883268260749e-06	NA	0.0360084434630122	4.79664927496834	NA	0.380091285481491	20.05	0.643177100546265	7.4775891422418	TRUE	0.00122488030306768	0.000345880119351944	0.00422266366946326	7.85768042772329	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000031875	Exp2	-0.0343784634755275	NA	NA	6.29789127461048	NA	0.171005336910982	-7.93	0.892889401585377	6.37683076267624	FALSE	0.428361930951302	0.0251720714901752	0.826035067112258	6.20582542576526	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000036912	Exp2	0.0308022278109816	NA	NA	6.10069327884998	NA	0.187498523793478	-4.8	0.33031397401136	6.08231482236283	TRUE	0.887733429276997	0.403902242369764	1.37889019338368	6.26981334615631	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000037421	Exp4	49.0833044395948	1.07475220578193	NA	10.3632606515054	NA	0.282499456725087	9.96	0.345979003229725	10.4075594693844	TRUE	0.0111631454000025	0.00584104383017289	0.0186162546728785	10.6900589261095	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038069	Lin	-0.218658670862624	NA	5.9410739670667	NA	NA	0.213633373295738	-0.36	0.630589465533715	5.99750561177496	FALSE	0.71893663202293	0.519556809545854	1.16839155314448	5.78387223847922	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038095	Lin	0.275871248576274	NA	6.15016879839181	NA	NA	0.547768490702631	31.65	0.790243115303072	5.88436793384242	TRUE	1.02209863270371	0.595886572974666	4.65333859671783	6.43213642454505	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038792	Exp2	0.032436162396475	NA	NA	6.97970383723816	NA	0.313919405078431	12.72	0.435690395010112	6.74688047540048	TRUE	0.356141247989616	NA	1.04037328490967	7.06079988047891	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000040747	Exp2	-0.0153104325587757	NA	NA	12.1208004350298	NA	0.160426376180643	-10.1	0.900032007726711	12.189356138105	FALSE	0.49694605120576	0.0614840056220747	0.929521849625537	12.0289297619244	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000041117	Exp2	0.0217112007246198	NA	NA	7.03404725364385	NA	0.316159661665969	12.96	0.256921411302789	6.71838173805488	TRUE	0.00322018462137582	NA	1.03195151998014	7.03454139972085	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000042667	Lin	0.34324365500941	NA	9.01233140345278	NA	NA	0.397096145190299	20.71	0.767873723954949	8.84462292914165	TRUE	0.668293983361576	0.459500460299341	1.22739289183907	9.24171907433194	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044528	Exp2	-0.0160181957725648	NA	NA	11.5467256094646	NA	0.231955661932461	2.44	0.75514461833997	11.6365504252332	FALSE	0.77321916871374	0.140161165710506	1.39991718407701	11.4045947633007	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044685	Exp2	-0.0561497184778802	NA	NA	8.51842306852237	NA	0.139431345596726	-14.87	0.845098760626879	8.50238006929016	FALSE	0.328054284634943	0.17813739027594	0.476718850768202	8.36294872369343	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044755	Exp4	155.588973125689	1.17516701798424	NA	3.90581186679316	NA	0.474209895898836	27.58	0.210716091709229	3.55940535908576	TRUE	0.00132900913290967	NA	0.00469042348446546	4.0336152549846	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000045371	Exp2	0.0411930982855982	NA	NA	3.99948454390743	NA	0.295127660735691	10.62	0.159565121681201	3.68791113467337	TRUE	NA	NA	NA	3.98303879540906	FALSE	NA	NA	NA	FALSE
ENSDARG00000046091	Exp2	-0.0391354423808109	NA	NA	6.53486212321956	NA	0.278659404016626	8.67	0.691227279320468	6.45956135767724	FALSE	1.42293115663427	0.863186935613165	1.97066609193908	6.18090195366061	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000052176	Exp2	-0.0435103197494404	NA	NA	4.54306860284568	NA	0.315149154326837	12.86	0.643189582945016	4.74717459374975	FALSE	0.568738644362775	NA	1.36651561010472	4.43202543942292	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000053828	Exp4	31.5246507534234	1.1726512058222	NA	3.9714487226593	NA	0.22892580371475	2.82	0.577504687563202	3.88689148310831	TRUE	0.00749946592781958	0.0019523984206809	0.01462839580793	4.11581728682306	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000054786	Poly2	8.09557519007749	-1.03679274317267	0.287205723014344	NA	NA	0.191426142504478	-3.27	0.509733851223309	8.21008755040937	FALSE	0.0757749037709506	NA	0.171095671534452	8.01866140790489	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000055138	Exp2	-0.0291620324706782	NA	NA	6.98923644073769	NA	0.294746869094713	10.58	0.734928594513119	7.0175506288553	FALSE	1.33276108988104	0.593616350352729	2.05629611556968	6.72280375976058	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000055752	Exp4	43.7410050410762	1.21370367057539	NA	7.21423875761038	NA	0.415031348684413	23.04	0.390315359317074	7.16942758838099	TRUE	0.00627822895538441	0.00290724833665297	0.0104589971497636	7.5844589370654	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000055835	Exp2	-0.0203845458457696	NA	NA	8.35583807988462	NA	0.293101359541117	10.39	0.776131192553085	8.4725021412138	FALSE	1.04694861813764	0.172971728845738	1.90561506507902	8.17940078167268	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000056587	Lin	0.377391063541331	NA	5.66630843375658	NA	NA	0.498178949831642	28.43	0.766675394256541	5.77114345942912	TRUE	1.59784910069742	1.05323812002868	3.32802763475768	6.26932240926076	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000056781	Exp2	-0.0120058174535761	NA	NA	13.1708199008956	NA	0.231853060233532	2.42	0.780170880375191	13.31452132439	FALSE	0.559349651201522	NA	1.29094863507398	13.0826682641565	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000058716	Lin	-0.199037159324603	NA	4.99660430985861	NA	NA	0.382332749674037	19.43	0.742453338729527	5.17139701940929	FALSE	1.04272009392396	0.612058328625471	4.24840057192526	4.78906426973525	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000060471	Poly2	4.06794112080124	2.03104228897812	-0.654714222517234	NA	NA	0.326139795055661	14.85	0.125096410778744	3.76030134642135	TRUE	0.00913553695104105	NA	0.0888847153494461	4.08644114147701	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000060877	Exp2	-0.0289088056841837	NA	NA	6.13239304084146	NA	0.234554148293024	2.81	0.138274502204378	6.42539035863987	FALSE	NA	NA	NA	6.19083621034684	FALSE	NA	NA	NA	FALSE
ENSDARG00000060879	Exp2	-0.0265202414465852	NA	NA	8.93110689739762	NA	0.192174471836184	-3.96	0.286554048858808	8.99186102721336	FALSE	0.558978154211601	0.147016126378612	0.966486469819844	8.79968655537717	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000061049	Exp2	-0.0193002894400099	NA	NA	6.23487531268967	NA	0.319933491607777	13.37	0.144619084870058	6.58724643854812	FALSE	NA	NA	NA	6.26731294694034	FALSE	NA	NA	NA	FALSE
ENSDARG00000061940	Exp4	2508.84864940426	0.906554493132839	NA	5.15706098549932	NA	0.193610519877701	-2.88	0.217621019592969	5.12158794137372	FALSE	0.000257115986401619	0.000127102277418862	0.000442052935763773	4.92797742149602	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000062114	Lin	-0.17411390266285	NA	6.68056965327774	NA	NA	0.190726159326208	-4.22	0.3026316283743	6.77462052122672	FALSE	0.555241670189534	0.387943961162169	0.976488384430832	6.58389436190051	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000062349	Exp2	0.0587033000623143	NA	NA	3.64261626292694	NA	0.326453859637523	14.05	0.483209536218634	3.56705974468647	TRUE	1.13468599843311	0.418446127151733	1.88240294154088	3.893513604324	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000067784	Poly2	4.78083771235604	1.24597921655196	-0.49401581204892	NA	NA	0.323454075451212	14.57	0.972839525840191	4.74550614552823	FALSE	2.78309933104251	2.67586986970111	2.88324740178585	4.42205207007702	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000068982	Lin	0.153208757347171	NA	4.87890540618883	NA	NA	0.27879859909965	8.69	0.112739380315963	4.50539870979833	TRUE	NA	NA	NA	4.78419730889798	FALSE	NA	NA	NA	FALSE
ENSDARG00000069196	Lin	0.17811239637269	NA	6.21190687062908	NA	NA	0.178955800972844	-6.38	0.188881703502551	5.99979112468599	TRUE	NA	NA	NA	6.17874692565883	FALSE	NA	NA	NA	FALSE
ENSDARG00000069377	Exp3	2.33540580922565e-08	NA	0.084916767500405	6.43555909710099	NA	0.332247277383011	15.48	0.273086582083491	7.04454947218507	TRUE	0.00279758803712389	NA	0.0155271942705471	7.37679674956808	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000069560	Lin	-0.126773170583243	NA	5.7054989593583	NA	NA	0.339729557204123	15.41	0.107990093352202	6.09465989008912	FALSE	NA	NA	NA	5.754930332885	FALSE	NA	NA	NA	FALSE
ENSDARG00000069640	Exp2	0.0166873014190924	NA	NA	5.70979553585155	NA	0.307503303417242	12.02	0.131544936080908	5.40128968099054	TRUE	NA	NA	NA	5.70879298440778	FALSE	NA	NA	NA	FALSE
ENSDARG00000070078	Exp2	-0.0225353771557072	NA	NA	10.2048917321943	NA	0.176070760919578	-6.94	0.850203652763198	10.2750342240118	FALSE	0.463022856830224	0.0754972023477085	0.847191034153176	10.0989634630922	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000070404	Lin	0.137767600809799	NA	6.50792024299279	NA	NA	0.195104544529385	-3.45	0.301691306477483	6.30887875576693	TRUE	NA	NA	NA	6.50398330029632	FALSE	NA	NA	NA	FALSE
ENSDARG00000071198	Exp3	1.55433684629287e-05	NA	0.214734538558412	5.22224621026517	NA	0.254375318305628	6.4	0.791904329758764	5.19275250842062	TRUE	0.0253967115958672	NA	0.187371615408679	5.44712782672624	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000074125	Lin	0.142693839953958	NA	5.96761142300169	NA	NA	0.267606973883472	7.3	0.344653936607602	5.69089390787409	TRUE	NA	NA	NA	5.95850088175756	FALSE	NA	NA	NA	FALSE
ENSDARG00000074170	Poly2	5.30216859474186	0.803400374388756	-0.338476656243766	NA	NA	0.213361781411627	0.42	0.611150789416108	5.26933968590628	FALSE	2.64823155089239	2.54053492701231	2.74850973407991	5.05597790449465	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000074235	Lin	-0.218396926405731	NA	4.58169182337076	NA	NA	0.423946946959995	22.94	0.120768161828804	4.82654810923257	FALSE	0.820023737496986	0.48023314226789	3.45418935896115	4.40260116227258	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000074989	Exp4	168.385645879757	0.961349651020528	NA	9.66082987505669	NA	0.251547812303195	6.02	0.209029485193388	9.74714178784207	FALSE	0.00347022226305277	0.000712218023183231	0.00856838222250243	9.49559397553888	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000075016	Lin	-0.500990534497123	NA	5.03184094549028	NA	NA	0.754737475979617	42.55	0.116909096031038	5.78580700071252	FALSE	0.00153979112662043	0.000981061135322407	0.00378763482880323	5.0310695247329	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000077473	Lin	0.219522679758277	NA	11.0222523949964	NA	NA	0.339325069523221	15.37	0.403324643172657	10.8537009331641	TRUE	0.777931544801764	0.492295700204328	1.98807396843263	11.1930260026874	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000077504	Lin	0.305449993071628	NA	5.64386948879304	NA	NA	0.50166475086294	28.66	0.383557027692418	5.91650119609459	TRUE	2.53493695520885	1.58141531663832	7.18115969629791	6.41816594695753	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000077799	Exp4	308.854297567912	1.2346782032475	NA	7.10531572827881	NA	0.391455538133926	21.06	0.136649463635252	7.15195314142928	TRUE	0.000986877906953177	0.000565802679425637	0.00149602984407451	7.5434086795632	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000077874	Exp2	0.0360338752233818	NA	NA	5.95794412625872	NA	0.420975420985914	22.7	0.867386327279108	5.76574366426872	TRUE	1.04566699913122	0.107081962812777	2.01715077222676	6.18671908525464	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000078434	Lin	0.162474918053036	NA	5.37914271816096	NA	NA	0.380502698563228	19.26	0.263415986626168	5.05727953435936	TRUE	0.360914251322964	0.194972084434853	NA	5.43778223292259	FALSE	TRUE	NA	TRUE	FALSE
ENSDARG00000078875	Lin	-0.150081105678259	NA	4.71617986752813	NA	NA	0.229299829194596	2.04	0.686136951098686	4.86566418270376	FALSE	0.531815844579106	0.337569731816967	1.33551868938354	4.63636435350917	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000079166	Exp2	-0.0169388525515765	NA	NA	12.4001142874724	NA	0.238639439927012	3.4	0.863250418147299	12.4453589398005	FALSE	0.927991445478729	0.354321013106209	1.49613712025595	12.2067194998735	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000079293	Poly2	4.80689507442814	1.478096158535	-0.418665682710982	NA	NA	0.246858895879603	5.38	0.636502250701748	4.75540705652227	TRUE	0.137535257560177	0.0526407871892433	0.227114124392272	5.00226595240188	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000079385	Poly2	5.89439444684061	1.11719727970891	-0.440345827459669	NA	NA	0.207749846032312	-0.49	0.277790912208085	5.93067358238652	FALSE	2.68226641941176	2.59959491711151	2.76035824443934	5.72292373635421	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000079497	Exp4	109.392171788721	1.06718795093481	NA	8.39868348603652	NA	0.206428163308719	-0.7	0.689433964891837	8.38147287627852	TRUE	0.00373380269483588	0.0016329027751645	0.00654175045882207	8.58790103958724	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000079532	Exp4	22.7685238745636	0.918630427523252	NA	5.4504364865223	NA	0.273722245023608	8.89	0.771903015188454	5.58971294916203	FALSE	0.0158631905827786	NA	0.039680613766483	5.31599070413843	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000079892	Exp2	-0.0368286957917134	NA	NA	4.47794056835235	NA	0.368235288406314	18.15	0.209759327991868	4.70812398459617	FALSE	0.85027563390682	NA	1.96056426980565	4.33988869618985	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000086576	Poly2	4.2706025081338	2.2176958782431	-0.865596483799236	NA	NA	0.370999633613347	19.23	0.15382417561476	4.01070090891303	FALSE	2.82046314631436	2.75198657208255	2.88601776682129	3.63970127529968	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000086881	Exp4	43.7413863728514	1.08142375739722	NA	7.98965708859847	NA	0.340236563283251	16.29	0.711739721263257	7.89115226297478	TRUE	0.0106203617634207	0.00309530116345015	0.0225179084959118	8.23138882625803	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000087197	Exp4	28.7892136150279	0.949568010698993	NA	7.23994994219521	NA	0.237701415853105	4.09	0.10882726388305	7.38902791147365	FALSE	0.00965720599100466	NA	0.0280055599891726	7.15132649562055	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000087388	Lin	-0.180951552719683	NA	3.83935395916482	NA	NA	0.324130511274174	13.81	0.168283428911443	3.87199368443925	FALSE	1.61087754265156	0.962665233990711	5.44793173225434	3.54786317316508	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000088143	Lin	-0.144804396704646	NA	5.55107851864242	NA	NA	0.274722264514278	8.19	0.1264704578602	5.78913063004101	FALSE	0.253239213273604	0.149075377885787	0.994457551306641	5.51440836552674	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000088833	Poly2	5.85441750295611	-2.45159063393989	0.775892065268092	NA	NA	0.263861860832108	7.64	0.300807693531638	5.89779298722789	FALSE	0.0926529375274897	0.0386458359701125	0.148698828332129	5.63393112639578	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000089569	Exp4	257.281572954944	0.835515137866793	NA	4.48006573590609	NA	0.268574516954063	8.25	0.89002180894951	4.40478514327968	FALSE	0.00244294528963602	0.00129023060418211	0.00396555329430245	4.13621062632562	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000090903	Exp2	-0.0261586193690112	NA	NA	8.10107713752402	NA	0.25685851521838	5.9	0.95140105441533	8.20252976711107	FALSE	0.740472945981154	0.123544926454838	1.34759510216296	7.94567125189269	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000091043	Exp2	-0.0391459985661382	NA	NA	4.79458341213197	NA	0.298811424064324	11.05	0.650584114598803	4.97799125683381	FALSE	0.622387417216857	NA	1.41880497937487	4.67917983276948	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000091514	Exp2	0.0119432931614612	NA	NA	4.98579767669353	NA	0.312899528721682	12.61	0.167316715719406	4.64474774065995	TRUE	NA	NA	NA	4.95764726938163	FALSE	NA	NA	NA	FALSE
ENSDARG00000091539	Lin	0.256055653231644	NA	3.74872041093691	NA	NA	0.517895158440451	29.74	0.345021741672286	3.28672059169944	TRUE	0.218293715515982	0.126867222791375	1.06648716112981	3.80461575013989	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000091560	Exp2	-0.0189401966893615	NA	NA	11.4604340628565	NA	0.196288670749735	-3.24	0.678635641954874	11.5058707440304	FALSE	0.699583609266794	0.242742352500753	1.15250422610447	11.3095820732807	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000091799	Exp4	35.9477069363419	0.92936597555188	NA	6.51887316012668	NA	0.213003448212893	0.36	0.576820020652355	6.62667414644186	FALSE	0.00721566633446681	NA	0.0166584638454531	6.41367069822897	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000093043	Exp2	-0.0284491627936508	NA	NA	7.88505271775793	NA	0.2312388084944	2.33	0.414857220779481	7.89252495797042	FALSE	1.01194653529507	0.486988918859828	1.52917349127098	7.66128614947602	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000093349	Exp2	0.0214785288323157	NA	NA	4.22315450466181	NA	0.529516787811467	30.5	0.273833059455256	3.67126472273169	TRUE	NA	NA	NA	4.20078151054316	FALSE	NA	NA	NA	FALSE
ENSDARG00000093494	Exp4	349.809763278176	1.05398291607144	NA	8.78260455298383	NA	0.259246080570199	7.04	0.708799618019439	8.68121636559522	TRUE	0.00115748342165161	0.000230239846198863	0.00258968790760131	8.94046244616542	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000095509	Lin	0.254166389992699	NA	4.74011415684325	NA	NA	0.311467414506646	12.46	0.201168516261008	4.49768746950006	TRUE	0.27163592831007	0.183377217092617	0.524974361249527	4.8091548840067	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000096269	Exp2	-0.0559792708450178	NA	NA	6.20895461585291	NA	0.256454647488809	5.85	0.948061314974757	6.16376977147988	FALSE	0.889634804415439	0.507743747147696	1.26352578413391	5.90731512399107	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000096756	Lin	0.242118816254209	NA	4.91479979401184	NA	NA	0.411785988898033	21.95	0.122866069931312	4.51247195179723	TRUE	0.039064070678635	0.0242092970428548	0.118234887489401	4.92425794069526	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000096830	Exp4	38.3109620662138	1.1495341145064	NA	4.82705621867104	NA	0.370149049099166	19.15	0.90510694615618	4.89877592888586	TRUE	0.0247235545380068	0.0119952017999346	0.0539857469490857	5.26892497798502	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000096950	Exp2	0.0735383130309175	NA	NA	4.0747205284266	NA	0.462637043900833	25.91	0.786489054051093	3.8964991873839	TRUE	0.917504923522407	0.205022551967198	1.66944170675147	4.35913623128473	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000097333	Poly2	3.92348500418943	-3.21546624044659	1.14132506280677	NA	NA	0.467975026345606	27.13	0.187882075415676	3.50741891947484	TRUE	2.8333618217527	2.76238373354492	2.90096411847264	3.97539394582044	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000097483	Lin	0.149390560568404	NA	5.88260673025831	NA	NA	0.269335125702857	7.51	0.216239222648269	5.58014655628119	TRUE	NA	NA	NA	5.84948168198405	FALSE	NA	NA	NA	FALSE
ENSDARG00000097886	Lin	-0.206626337414979	NA	5.48930213960729	NA	NA	0.311705790723037	12.48	0.633211245018285	5.61235779355588	FALSE	0.913001406085225	0.581494501869845	2.25029500632027	5.30065200283285	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000098995	Exp4	166.946648570677	1.14376530505403	NA	5.24473682134659	NA	0.498450456640587	29.27	0.594879847123963	5.0240407409458	TRUE	0.00275207659982942	0.000442595924918642	0.00705265299701985	5.52249119758638	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000099134	Lin	0.261116000095546	NA	4.72450360930722	NA	NA	0.409824550499145	21.79	0.299421561064037	4.2791875100486	TRUE	NA	NA	NA	4.68901206054775	FALSE	NA	NA	NA	FALSE
ENSDARG00000099152	Exp2	-0.100001155413085	NA	NA	4.67955933981362	NA	0.585503834907644	33.92	0.734672625897096	4.98005602196599	FALSE	0.628375876402465	NA	1.26009754394514	4.39455218705835	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000099195	Exp4	66.9239204290402	1.09564450243655	NA	8.42740611436209	NA	0.267562622236966	8.12	0.619255035148489	8.48449696010994	TRUE	0.00770228235639965	0.00423430502297133	0.0123865231399688	8.7520595823469	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000099229	Exp2	-0.0406830074299571	NA	NA	5.01342250479348	NA	0.380488579796064	19.26	0.43228386377753	5.17069178363468	FALSE	1.1195334011039	0.152114213741663	2.05028368512994	4.79020320383862	TRUE	TRUE	TRUE	TRUE	TRUE
