D4,Counts
ENSDARG00000015968,2
ENSDARG00000015970,18
ENSDARG00000015971,31
ENSDARG00000015978,88
ENSDARG00000015985,37
ENSDARG00000015989,9
ENSDARG00000015990,101
ENSDARG00000015997,3
ENSDARG00000015998,10
ENSDARG00000016010,59
ENSDARG00000016011,56
ENSDARG00000016016,52
ENSDARG00000016022,6
ENSDARG00000016038,8
ENSDARG00000016044,8
ENSDARG00000016048,27
ENSDARG00000016056,12
ENSDARG00000016058,23
ENSDARG00000016059,19
ENSDARG00000016065,0
ENSDARG00000016074,12
ENSDARG00000016080,9
ENSDARG00000016081,29
ENSDARG00000016084,4
ENSDARG00000016085,71
ENSDARG00000016086,6
ENSDARG00000016088,21
ENSDARG00000016089,6
ENSDARG00000016093,6
ENSDARG00000016095,0
ENSDARG00000016112,32
ENSDARG00000016117,0
ENSDARG00000016122,4
ENSDARG00000016128,3
ENSDARG00000016132,12
ENSDARG00000016138,3
ENSDARG00000016139,1
ENSDARG00000016141,7
ENSDARG00000016143,1
ENSDARG00000016153,230
ENSDARG00000016154,50
ENSDARG00000016156,15
ENSDARG00000016160,10
ENSDARG00000016161,0
ENSDARG00000016163,102
ENSDARG00000016173,110
ENSDARG00000016177,27
ENSDARG00000016181,45
ENSDARG00000016188,41
ENSDARG00000016200,11
ENSDARG00000016207,0
ENSDARG00000016212,18
ENSDARG00000016213,9
ENSDARG00000016227,0
ENSDARG00000016231,20
ENSDARG00000016233,19
ENSDARG00000016238,37
ENSDARG00000016239,39
ENSDARG00000016253,11
ENSDARG00000016255,76
ENSDARG00000016256,11
ENSDARG00000016260,88
ENSDARG00000016263,34
ENSDARG00000016280,0
ENSDARG00000016290,3
ENSDARG00000016301,22
ENSDARG00000016302,64
ENSDARG00000016304,0
ENSDARG00000016307,68
ENSDARG00000016311,32
ENSDARG00000016318,5
ENSDARG00000016319,67
ENSDARG00000016336,0
ENSDARG00000016337,0
ENSDARG00000016343,1
ENSDARG00000016345,19
ENSDARG00000016348,12
ENSDARG00000016350,115
ENSDARG00000016357,4
ENSDARG00000016360,9
ENSDARG00000016363,0
ENSDARG00000016364,31
ENSDARG00000016368,14
ENSDARG00000016375,19
ENSDARG00000016391,0
ENSDARG00000016393,26
ENSDARG00000016396,10
ENSDARG00000016399,40
ENSDARG00000016404,35
ENSDARG00000016412,27
ENSDARG00000016415,104
ENSDARG00000016421,0
ENSDARG00000016427,26
ENSDARG00000016429,70
ENSDARG00000016439,7
ENSDARG00000016443,499
ENSDARG00000016447,48
ENSDARG00000016448,7
ENSDARG00000016454,8
ENSDARG00000016457,7
ENSDARG00000016460,21
ENSDARG00000016463,5
ENSDARG00000016464,24
ENSDARG00000016470,19
ENSDARG00000016474,7
ENSDARG00000016477,34
ENSDARG00000016479,1
ENSDARG00000016480,0
ENSDARG00000016481,5
ENSDARG00000016483,8
ENSDARG00000016484,38
ENSDARG00000016490,42
ENSDARG00000016494,31
ENSDARG00000016496,5
ENSDARG00000016505,22
ENSDARG00000016513,48
ENSDARG00000016514,2
ENSDARG00000016516,7
ENSDARG00000016519,8
ENSDARG00000016526,67
ENSDARG00000016527,0
ENSDARG00000016528,12
ENSDARG00000016531,13
ENSDARG00000016532,86
ENSDARG00000016536,0
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,22
ENSDARG00000016548,117
ENSDARG00000016551,55
ENSDARG00000016570,44
ENSDARG00000016573,31
ENSDARG00000016584,7
ENSDARG00000016594,13
ENSDARG00000016598,13
ENSDARG00000016605,0
ENSDARG00000016607,1
ENSDARG00000016611,0
ENSDARG00000016613,0
ENSDARG00000016623,59
ENSDARG00000016630,68
ENSDARG00000016649,25
ENSDARG00000016651,296
ENSDARG00000016656,0
ENSDARG00000016664,40
ENSDARG00000016667,38
ENSDARG00000016674,0
ENSDARG00000016676,53
ENSDARG00000016687,69
ENSDARG00000016691,25
ENSDARG00000016695,16
ENSDARG00000016699,6
ENSDARG00000016704,2
ENSDARG00000016706,16
ENSDARG00000016710,0
ENSDARG00000016718,0
ENSDARG00000016721,191
ENSDARG00000016724,2
ENSDARG00000016725,0
ENSDARG00000016730,0
ENSDARG00000016733,10
ENSDARG00000016739,26
ENSDARG00000016742,0
ENSDARG00000016743,16
ENSDARG00000016745,15
ENSDARG00000016749,0
ENSDARG00000016750,5
ENSDARG00000016753,11
ENSDARG00000016754,13
ENSDARG00000016763,100
ENSDARG00000016765,7
ENSDARG00000016769,19
ENSDARG00000016771,1417
ENSDARG00000016773,5
ENSDARG00000016774,56
ENSDARG00000016775,182
ENSDARG00000016782,323
ENSDARG00000016783,14
ENSDARG00000016788,24
ENSDARG00000016789,0
ENSDARG00000016793,26
ENSDARG00000016794,1
ENSDARG00000016809,24
ENSDARG00000016811,36
ENSDARG00000016815,2
ENSDARG00000016818,1
ENSDARG00000016825,13
ENSDARG00000016830,54
ENSDARG00000016835,14
ENSDARG00000016837,5
ENSDARG00000016854,6
ENSDARG00000016855,8
ENSDARG00000016856,15
ENSDARG00000016858,15
ENSDARG00000016864,51
ENSDARG00000016866,30
ENSDARG00000016867,16
ENSDARG00000016868,9
ENSDARG00000016871,38
ENSDARG00000016875,44
ENSDARG00000016886,2
ENSDARG00000016889,326
ENSDARG00000016897,0
ENSDARG00000016903,11
ENSDARG00000016904,43
ENSDARG00000016908,0
ENSDARG00000016918,164
ENSDARG00000016923,6
ENSDARG00000016934,23
ENSDARG00000016936,49
ENSDARG00000016939,0
ENSDARG00000016951,0
ENSDARG00000016963,5
ENSDARG00000016964,0
ENSDARG00000016968,22
ENSDARG00000016977,14
ENSDARG00000016979,16
ENSDARG00000016981,10
ENSDARG00000016994,15
ENSDARG00000016999,0
ENSDARG00000017004,97
ENSDARG00000017006,35
ENSDARG00000017007,39
ENSDARG00000017010,5
ENSDARG00000017014,122
ENSDARG00000017023,0
ENSDARG00000017034,22
ENSDARG00000017036,36
ENSDARG00000017037,101
ENSDARG00000017038,0
ENSDARG00000017047,40
ENSDARG00000017049,15
ENSDARG00000017055,0
ENSDARG00000017058,46
ENSDARG00000017067,1
ENSDARG00000017078,0
ENSDARG00000017084,7
ENSDARG00000017086,1
ENSDARG00000017093,7
ENSDARG00000017105,40
ENSDARG00000017107,3
ENSDARG00000017108,8
ENSDARG00000017111,0
ENSDARG00000017115,22
ENSDARG00000017119,6
ENSDARG00000017121,22
ENSDARG00000017126,68
ENSDARG00000017127,18
ENSDARG00000017128,23
ENSDARG00000017140,13
ENSDARG00000017141,0
ENSDARG00000017143,32
ENSDARG00000017154,8
ENSDARG00000017155,0
ENSDARG00000017162,9
ENSDARG00000017163,0
ENSDARG00000017165,9
ENSDARG00000017168,8
ENSDARG00000017173,40
ENSDARG00000017174,0
ENSDARG00000017180,63
ENSDARG00000017188,0
ENSDARG00000017193,2
ENSDARG00000017195,4
ENSDARG00000017199,6
ENSDARG00000017211,64
ENSDARG00000017219,567
ENSDARG00000017220,8
ENSDARG00000017229,9
ENSDARG00000017230,32
ENSDARG00000017234,0
ENSDARG00000017235,325
ENSDARG00000017240,0
ENSDARG00000017242,6
ENSDARG00000017244,99
ENSDARG00000017246,432
ENSDARG00000017251,0
ENSDARG00000017254,3
ENSDARG00000017255,4
ENSDARG00000017261,8
ENSDARG00000017266,0
ENSDARG00000017272,1
ENSDARG00000017274,69
ENSDARG00000017294,11
ENSDARG00000017299,9
ENSDARG00000017311,4
ENSDARG00000017312,33
ENSDARG00000017314,153
ENSDARG00000017315,14
ENSDARG00000017316,1
ENSDARG00000017320,4
ENSDARG00000017321,46
ENSDARG00000017329,6
ENSDARG00000017337,9
ENSDARG00000017338,66
ENSDARG00000017340,3
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,0
ENSDARG00000017365,16
ENSDARG00000017366,6
ENSDARG00000017367,0
ENSDARG00000017369,23
ENSDARG00000017385,4
ENSDARG00000017386,7
ENSDARG00000017388,1
ENSDARG00000017391,15
ENSDARG00000017397,81
ENSDARG00000017398,3
ENSDARG00000017400,11
ENSDARG00000017422,46
ENSDARG00000017423,68
ENSDARG00000017425,3
ENSDARG00000017427,26
ENSDARG00000017429,10
ENSDARG00000017431,40
ENSDARG00000017437,1
ENSDARG00000017439,24
ENSDARG00000017441,1794
ENSDARG00000017444,3
ENSDARG00000017445,199
ENSDARG00000017446,6
ENSDARG00000017454,14
ENSDARG00000017466,21
ENSDARG00000017474,4
ENSDARG00000017489,0
ENSDARG00000017490,60
ENSDARG00000017494,12
ENSDARG00000017500,92
ENSDARG00000017504,0
ENSDARG00000017522,36
ENSDARG00000017525,66
ENSDARG00000017532,0
ENSDARG00000017537,3
ENSDARG00000017542,1
ENSDARG00000017562,4
ENSDARG00000017565,0
ENSDARG00000017569,7
ENSDARG00000017571,61
ENSDARG00000017579,6
ENSDARG00000017590,2
ENSDARG00000017591,330
ENSDARG00000017595,24
ENSDARG00000017602,3
ENSDARG00000017605,9
ENSDARG00000017606,0
ENSDARG00000017612,16
ENSDARG00000017615,0
ENSDARG00000017617,0
ENSDARG00000017624,5149
ENSDARG00000017634,29
ENSDARG00000017636,2
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,0
ENSDARG00000017658,18
ENSDARG00000017659,17
ENSDARG00000017661,18
ENSDARG00000017665,21
ENSDARG00000017673,100
ENSDARG00000017675,54
ENSDARG00000017676,115
ENSDARG00000017687,5
ENSDARG00000017696,57
ENSDARG00000017703,8
ENSDARG00000017708,2
ENSDARG00000017710,1
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,59
ENSDARG00000017739,0
ENSDARG00000017740,23
ENSDARG00000017741,14
ENSDARG00000017742,1
ENSDARG00000017744,0
ENSDARG00000017748,22
ENSDARG00000017757,31
ENSDARG00000017762,23
ENSDARG00000017772,82
ENSDARG00000017773,6
ENSDARG00000017775,29
ENSDARG00000017780,24
ENSDARG00000017781,14
ENSDARG00000017785,18
ENSDARG00000017790,18
ENSDARG00000017794,109
ENSDARG00000017798,48
ENSDARG00000017799,21
ENSDARG00000017803,46
ENSDARG00000017809,11
ENSDARG00000017811,12
ENSDARG00000017813,1
ENSDARG00000017821,30
ENSDARG00000017834,13
ENSDARG00000017835,8
ENSDARG00000017841,93
ENSDARG00000017842,12
ENSDARG00000017843,24
ENSDARG00000017844,9
ENSDARG00000017853,2
ENSDARG00000017860,0
ENSDARG00000017874,27
ENSDARG00000017880,1
ENSDARG00000017882,67
ENSDARG00000017884,1
ENSDARG00000017886,12
ENSDARG00000017891,77
ENSDARG00000017901,45
ENSDARG00000017905,30
ENSDARG00000017910,13
ENSDARG00000017917,0
ENSDARG00000017927,1
ENSDARG00000017928,0
ENSDARG00000017929,76
ENSDARG00000017931,0
ENSDARG00000017947,7
ENSDARG00000017953,0
ENSDARG00000017960,26
ENSDARG00000017982,0
ENSDARG00000017983,0
ENSDARG00000017984,0
ENSDARG00000017985,14
ENSDARG00000017986,35
ENSDARG00000017988,17
ENSDARG00000017994,0
ENSDARG00000018000,51
ENSDARG00000018002,9
ENSDARG00000018004,0
ENSDARG00000018006,0
ENSDARG00000018008,0
ENSDARG00000018010,7
ENSDARG00000018022,0
ENSDARG00000018025,37
ENSDARG00000018032,23
ENSDARG00000018040,0
ENSDARG00000018047,11
ENSDARG00000018048,0
ENSDARG00000018049,34
ENSDARG00000018060,128
ENSDARG00000018061,5
ENSDARG00000018065,3
ENSDARG00000018066,3
ENSDARG00000018069,0
ENSDARG00000018073,4
ENSDARG00000018077,5
ENSDARG00000018096,27
ENSDARG00000018105,66
ENSDARG00000018106,39
ENSDARG00000018107,1
ENSDARG00000018109,0
ENSDARG00000018110,19
ENSDARG00000018111,14
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,10
ENSDARG00000018145,16
ENSDARG00000018146,35
ENSDARG00000018149,51
ENSDARG00000018153,10
ENSDARG00000018159,12
ENSDARG00000018162,12
ENSDARG00000018165,0
ENSDARG00000018174,117
ENSDARG00000018178,28
ENSDARG00000018179,10
ENSDARG00000018181,0
ENSDARG00000018190,61
ENSDARG00000018192,125
ENSDARG00000018206,9
ENSDARG00000018228,2
ENSDARG00000018241,40
ENSDARG00000018257,57
ENSDARG00000018259,331
ENSDARG00000018260,0
ENSDARG00000018263,65
ENSDARG00000018264,42
ENSDARG00000018266,29
ENSDARG00000018270,8
ENSDARG00000018272,22
ENSDARG00000018281,0
ENSDARG00000018283,5
ENSDARG00000018285,30
ENSDARG00000018296,9
ENSDARG00000018301,0
ENSDARG00000018303,10
ENSDARG00000018312,19
ENSDARG00000018319,24
ENSDARG00000018321,0
ENSDARG00000018325,29
ENSDARG00000018327,0
ENSDARG00000018328,17
ENSDARG00000018329,4
ENSDARG00000018334,229
ENSDARG00000018342,11
ENSDARG00000018351,88
ENSDARG00000018361,36
ENSDARG00000018382,1
ENSDARG00000018383,4
ENSDARG00000018393,38
ENSDARG00000018397,21
ENSDARG00000018399,20
ENSDARG00000018404,247
ENSDARG00000018411,5
ENSDARG00000018418,0
ENSDARG00000018423,0
ENSDARG00000018425,61
ENSDARG00000018426,105
ENSDARG00000018432,19
ENSDARG00000018441,27
ENSDARG00000018459,9
ENSDARG00000018460,78
ENSDARG00000018461,22
ENSDARG00000018476,52
ENSDARG00000018478,119
ENSDARG00000018485,24
ENSDARG00000018491,47
ENSDARG00000018492,27
ENSDARG00000018494,0
ENSDARG00000018506,0
ENSDARG00000018508,5
ENSDARG00000018516,20
ENSDARG00000018521,0
ENSDARG00000018524,78
ENSDARG00000018529,59
ENSDARG00000018530,5
ENSDARG00000018534,131
ENSDARG00000018542,0
ENSDARG00000018553,2
ENSDARG00000018559,43
ENSDARG00000018562,3
ENSDARG00000018566,74
ENSDARG00000018569,79
ENSDARG00000018574,23
ENSDARG00000018587,0
ENSDARG00000018593,29
ENSDARG00000018600,16
ENSDARG00000018602,23
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,41
ENSDARG00000018619,27
ENSDARG00000018621,14
ENSDARG00000018623,1
ENSDARG00000018627,0
ENSDARG00000018637,10
ENSDARG00000018643,20
ENSDARG00000018650,2
ENSDARG00000018653,16
ENSDARG00000018658,27
ENSDARG00000018671,0
ENSDARG00000018681,0
ENSDARG00000018687,0
ENSDARG00000018688,2
ENSDARG00000018691,55
ENSDARG00000018693,118
ENSDARG00000018698,89
ENSDARG00000018716,62
ENSDARG00000018721,10
ENSDARG00000018726,2
ENSDARG00000018738,17
ENSDARG00000018742,70
ENSDARG00000018743,7
ENSDARG00000018744,0
ENSDARG00000018750,9
ENSDARG00000018757,24
ENSDARG00000018765,19
ENSDARG00000018773,27
ENSDARG00000018782,92
ENSDARG00000018787,30
ENSDARG00000018788,0
ENSDARG00000018797,0
ENSDARG00000018809,8
ENSDARG00000018814,88
ENSDARG00000018817,4
ENSDARG00000018820,58
ENSDARG00000018825,6
ENSDARG00000018840,49
ENSDARG00000018846,82
ENSDARG00000018853,22
ENSDARG00000018854,20
ENSDARG00000018856,8
ENSDARG00000018871,0
ENSDARG00000018881,1
ENSDARG00000018882,43
ENSDARG00000018890,15
ENSDARG00000018891,1
ENSDARG00000018896,37
ENSDARG00000018898,27
ENSDARG00000018902,44
ENSDARG00000018903,14
ENSDARG00000018904,38
ENSDARG00000018907,138
ENSDARG00000018914,40
ENSDARG00000018918,9
ENSDARG00000018921,6
ENSDARG00000018923,213
ENSDARG00000018936,9
ENSDARG00000018944,1
ENSDARG00000018953,6
ENSDARG00000018956,5
ENSDARG00000018958,6
ENSDARG00000018961,916
ENSDARG00000018966,4
ENSDARG00000018967,25
ENSDARG00000018968,34
ENSDARG00000018971,13
ENSDARG00000018973,25
ENSDARG00000018976,37
ENSDARG00000018980,15
ENSDARG00000018984,53
ENSDARG00000018985,28
ENSDARG00000018989,138
ENSDARG00000018997,10
ENSDARG00000019000,189
ENSDARG00000019001,0
ENSDARG00000019004,50
ENSDARG00000019008,35
ENSDARG00000019013,2
ENSDARG00000019025,4
ENSDARG00000019033,46
ENSDARG00000019038,12
ENSDARG00000019060,26
ENSDARG00000019062,4
ENSDARG00000019063,37
ENSDARG00000019081,30
ENSDARG00000019093,0
ENSDARG00000019096,0
ENSDARG00000019098,10
ENSDARG00000019103,42
ENSDARG00000019113,14
ENSDARG00000019116,24
ENSDARG00000019117,17
ENSDARG00000019122,0
ENSDARG00000019125,14
ENSDARG00000019128,62
ENSDARG00000019130,39
ENSDARG00000019135,2
ENSDARG00000019137,65
ENSDARG00000019142,5
ENSDARG00000019144,10
ENSDARG00000019156,0
ENSDARG00000019160,13
ENSDARG00000019179,6
ENSDARG00000019181,384
ENSDARG00000019185,0
ENSDARG00000019191,27
ENSDARG00000019195,17
ENSDARG00000019205,154
ENSDARG00000019207,0
ENSDARG00000019208,17
ENSDARG00000019213,19
ENSDARG00000019222,2
ENSDARG00000019223,54
ENSDARG00000019228,35
ENSDARG00000019230,719
ENSDARG00000019231,386
ENSDARG00000019233,2
ENSDARG00000019235,69
ENSDARG00000019236,21
ENSDARG00000019239,2
ENSDARG00000019250,0
ENSDARG00000019253,125
ENSDARG00000019260,25
ENSDARG00000019265,9
ENSDARG00000019274,7
ENSDARG00000019278,5
ENSDARG00000019280,40
ENSDARG00000019293,0
ENSDARG00000019294,0
ENSDARG00000019299,15
ENSDARG00000019300,25
ENSDARG00000019302,76
ENSDARG00000019304,16
ENSDARG00000019307,0
ENSDARG00000019311,2
ENSDARG00000019312,10
ENSDARG00000019316,12
ENSDARG00000019326,5
ENSDARG00000019328,54
ENSDARG00000019332,69
ENSDARG00000019335,10
ENSDARG00000019338,6
ENSDARG00000019339,0
ENSDARG00000019341,27
ENSDARG00000019342,8
ENSDARG00000019345,54
ENSDARG00000019353,183
ENSDARG00000019355,7
ENSDARG00000019357,0
ENSDARG00000019360,32
ENSDARG00000019362,54
ENSDARG00000019364,0
ENSDARG00000019365,2
ENSDARG00000019367,23
ENSDARG00000019371,15
ENSDARG00000019383,108
ENSDARG00000019392,27
ENSDARG00000019396,0
ENSDARG00000019398,14
ENSDARG00000019404,48
ENSDARG00000019406,0
ENSDARG00000019417,8
ENSDARG00000019418,4
ENSDARG00000019420,60
ENSDARG00000019426,108
ENSDARG00000019438,26
ENSDARG00000019442,22
ENSDARG00000019444,22
ENSDARG00000019451,14
ENSDARG00000019457,0
ENSDARG00000019459,26
ENSDARG00000019484,5
ENSDARG00000019487,4
ENSDARG00000019492,30
ENSDARG00000019496,20
ENSDARG00000019498,9
ENSDARG00000019501,33
ENSDARG00000019503,0
ENSDARG00000019507,29
ENSDARG00000019516,2
ENSDARG00000019521,9
ENSDARG00000019525,37
ENSDARG00000019526,2
ENSDARG00000019529,37
ENSDARG00000019530,11
ENSDARG00000019532,18
ENSDARG00000019541,175
ENSDARG00000019549,4
ENSDARG00000019556,6
ENSDARG00000019564,48
ENSDARG00000019566,36
ENSDARG00000019572,4
ENSDARG00000019579,44
ENSDARG00000019581,117
ENSDARG00000019585,0
ENSDARG00000019588,12
ENSDARG00000019591,0
ENSDARG00000019595,0
ENSDARG00000019596,13
ENSDARG00000019601,308
ENSDARG00000019613,109
ENSDARG00000019614,13
ENSDARG00000019636,7
ENSDARG00000019644,117
ENSDARG00000019646,21
ENSDARG00000019651,3
ENSDARG00000019658,20
ENSDARG00000019660,0
ENSDARG00000019686,15
ENSDARG00000019692,20
ENSDARG00000019693,26
ENSDARG00000019702,157
ENSDARG00000019706,0
ENSDARG00000019707,0
ENSDARG00000019709,10
ENSDARG00000019713,0
ENSDARG00000019715,5
ENSDARG00000019717,34
ENSDARG00000019726,51
ENSDARG00000019728,61
ENSDARG00000019732,24
ENSDARG00000019741,0
ENSDARG00000019742,0
ENSDARG00000019743,21
ENSDARG00000019746,7
ENSDARG00000019747,0
ENSDARG00000019752,17
ENSDARG00000019753,5
ENSDARG00000019763,0
ENSDARG00000019765,76
ENSDARG00000019772,0
ENSDARG00000019774,24
ENSDARG00000019778,814
ENSDARG00000019782,2
ENSDARG00000019791,14
ENSDARG00000019797,24
ENSDARG00000019808,303
ENSDARG00000019810,29
ENSDARG00000019815,42
ENSDARG00000019834,15
ENSDARG00000019835,0
ENSDARG00000019838,36
ENSDARG00000019842,38
ENSDARG00000019845,26
ENSDARG00000019856,58
ENSDARG00000019861,0
ENSDARG00000019874,8
ENSDARG00000019877,0
ENSDARG00000019881,348
ENSDARG00000019897,9
ENSDARG00000019902,75
ENSDARG00000019907,3
ENSDARG00000019917,78
ENSDARG00000019920,0
ENSDARG00000019924,24
ENSDARG00000019930,9
ENSDARG00000019932,13
ENSDARG00000019941,20
ENSDARG00000019945,44
ENSDARG00000019949,15
ENSDARG00000019950,7
ENSDARG00000019951,14
ENSDARG00000019961,11
ENSDARG00000019962,20
ENSDARG00000019963,5
ENSDARG00000019969,24
ENSDARG00000019973,5
ENSDARG00000019976,24
ENSDARG00000019986,104
ENSDARG00000019990,13
ENSDARG00000019995,18
ENSDARG00000019998,16
ENSDARG00000020000,8
ENSDARG00000020001,17
ENSDARG00000020007,1462
ENSDARG00000020008,232
ENSDARG00000020009,5
ENSDARG00000020015,10
ENSDARG00000020024,1
ENSDARG00000020028,0
ENSDARG00000020031,8
ENSDARG00000020041,15
ENSDARG00000020043,12
ENSDARG00000020046,0
ENSDARG00000020053,50
ENSDARG00000020054,10
ENSDARG00000020057,15
ENSDARG00000020072,75
ENSDARG00000020077,26
ENSDARG00000020079,0
ENSDARG00000020080,90
ENSDARG00000020084,17
ENSDARG00000020085,5
ENSDARG00000020086,14
ENSDARG00000020101,22
ENSDARG00000020102,0
ENSDARG00000020107,10
ENSDARG00000020114,3
ENSDARG00000020122,2
ENSDARG00000020123,69
ENSDARG00000020131,14
ENSDARG00000020133,3
ENSDARG00000020134,45
ENSDARG00000020136,8
ENSDARG00000020143,13
ENSDARG00000020149,12
ENSDARG00000020158,0
ENSDARG00000020164,57
ENSDARG00000020176,4
ENSDARG00000020178,19
ENSDARG00000020187,4
ENSDARG00000020191,2
ENSDARG00000020197,278
ENSDARG00000020201,20
ENSDARG00000020204,11
ENSDARG00000020212,13
ENSDARG00000020217,10
ENSDARG00000020218,35
ENSDARG00000020219,6
ENSDARG00000020228,65
ENSDARG00000020231,4
ENSDARG00000020232,70
ENSDARG00000020235,77
ENSDARG00000020237,0
ENSDARG00000020239,62
ENSDARG00000020241,5
ENSDARG00000020242,32
ENSDARG00000020250,12
ENSDARG00000020252,27
ENSDARG00000020258,5
ENSDARG00000020261,95
ENSDARG00000020265,5
ENSDARG00000020278,7
ENSDARG00000020279,15
ENSDARG00000020284,17
ENSDARG00000020289,2
ENSDARG00000020292,11
ENSDARG00000020298,16
ENSDARG00000020301,19
ENSDARG00000020311,10
ENSDARG00000020326,14
ENSDARG00000020328,154
ENSDARG00000020332,0
ENSDARG00000020334,61
ENSDARG00000020345,79
ENSDARG00000020354,0
ENSDARG00000020363,6
ENSDARG00000020364,140
ENSDARG00000020371,0
ENSDARG00000020377,104
ENSDARG00000020387,2
ENSDARG00000020395,19
ENSDARG00000020397,3
ENSDARG00000020405,10
ENSDARG00000020417,3
ENSDARG00000020427,1
ENSDARG00000020442,8
ENSDARG00000020443,8
ENSDARG00000020447,29
ENSDARG00000020448,16
ENSDARG00000020449,22
ENSDARG00000020450,2
ENSDARG00000020454,29
ENSDARG00000020455,13
ENSDARG00000020465,18
ENSDARG00000020467,104
ENSDARG00000020469,41
ENSDARG00000020473,0
ENSDARG00000020475,15
ENSDARG00000020482,15
ENSDARG00000020483,0
ENSDARG00000020488,11
ENSDARG00000020493,19
ENSDARG00000020494,11
ENSDARG00000020497,58
ENSDARG00000020504,41
ENSDARG00000020509,5
ENSDARG00000020521,13
ENSDARG00000020527,6
ENSDARG00000020529,10
ENSDARG00000020541,8
ENSDARG00000020544,0
ENSDARG00000020548,0
ENSDARG00000020573,57
ENSDARG00000020574,2304
ENSDARG00000020581,37
ENSDARG00000020594,117
ENSDARG00000020595,5
ENSDARG00000020596,10
ENSDARG00000020600,0
ENSDARG00000020602,99
ENSDARG00000020606,2
ENSDARG00000020607,6
ENSDARG00000020609,79
ENSDARG00000020610,1
ENSDARG00000020611,9
ENSDARG00000020618,1
ENSDARG00000020621,93
ENSDARG00000020623,13
ENSDARG00000020625,141
ENSDARG00000020642,9
ENSDARG00000020645,25
ENSDARG00000020647,13
ENSDARG00000020655,0
ENSDARG00000020656,11
ENSDARG00000020676,22
ENSDARG00000020679,18
ENSDARG00000020693,243
ENSDARG00000020699,20
ENSDARG00000020702,0
ENSDARG00000020708,48
ENSDARG00000020711,10
ENSDARG00000020718,14
ENSDARG00000020730,13
ENSDARG00000020735,0
ENSDARG00000020738,1
ENSDARG00000020741,142
ENSDARG00000020744,0
ENSDARG00000020746,1
ENSDARG00000020749,0
ENSDARG00000020758,2
ENSDARG00000020759,113
ENSDARG00000020761,33
ENSDARG00000020764,5
ENSDARG00000020771,23
ENSDARG00000020777,17
ENSDARG00000020785,132
ENSDARG00000020788,0
ENSDARG00000020794,21
ENSDARG00000020795,50
ENSDARG00000020798,40
ENSDARG00000020811,1
ENSDARG00000020812,0
ENSDARG00000020814,5
ENSDARG00000020820,37
ENSDARG00000020822,15
ENSDARG00000020834,30
ENSDARG00000020840,8
ENSDARG00000020841,16
ENSDARG00000020845,180
ENSDARG00000020847,28
ENSDARG00000020850,6822
ENSDARG00000020853,8
ENSDARG00000020857,0
ENSDARG00000020863,3
ENSDARG00000020866,148
ENSDARG00000020871,66
ENSDARG00000020872,30
ENSDARG00000020876,187
ENSDARG00000020884,18
ENSDARG00000020887,2
ENSDARG00000020890,70
ENSDARG00000020891,6
ENSDARG00000020893,60
ENSDARG00000020895,9
ENSDARG00000020898,28
ENSDARG00000020901,0
ENSDARG00000020913,12
ENSDARG00000020924,21
ENSDARG00000020926,39
ENSDARG00000020929,12
ENSDARG00000020944,142
ENSDARG00000020946,17
ENSDARG00000020948,5
ENSDARG00000020952,55
ENSDARG00000020953,5
ENSDARG00000020956,77
ENSDARG00000020957,0
ENSDARG00000020960,56
ENSDARG00000020964,2
ENSDARG00000020976,68
ENSDARG00000020979,8
ENSDARG00000020981,6
ENSDARG00000020982,23
ENSDARG00000020984,11
ENSDARG00000020986,0
ENSDARG00000021004,81
ENSDARG00000021021,84
ENSDARG00000021022,3
ENSDARG00000021032,15
ENSDARG00000021033,24
ENSDARG00000021046,0
ENSDARG00000021048,10
ENSDARG00000021055,0
ENSDARG00000021059,160
ENSDARG00000021082,4
ENSDARG00000021086,3
ENSDARG00000021097,27
ENSDARG00000021107,12
ENSDARG00000021110,7
ENSDARG00000021112,1
ENSDARG00000021113,157
ENSDARG00000021115,0
ENSDARG00000021120,0
ENSDARG00000021124,57
ENSDARG00000021135,15
ENSDARG00000021137,36
ENSDARG00000021140,92
ENSDARG00000021141,17
ENSDARG00000021143,64
ENSDARG00000021147,34
ENSDARG00000021149,32
ENSDARG00000021150,0
ENSDARG00000021151,5
ENSDARG00000021154,2
ENSDARG00000021163,32
ENSDARG00000021172,92
ENSDARG00000021177,2
ENSDARG00000021184,38
ENSDARG00000021186,0
ENSDARG00000021193,56
ENSDARG00000021195,52
ENSDARG00000021200,1
ENSDARG00000021201,0
ENSDARG00000021208,23
ENSDARG00000021209,9
ENSDARG00000021220,12
ENSDARG00000021225,39
ENSDARG00000021232,1
ENSDARG00000021233,4
ENSDARG00000021239,45
ENSDARG00000021241,8
ENSDARG00000021242,93
ENSDARG00000021250,3
ENSDARG00000021252,102
ENSDARG00000021255,5
ENSDARG00000021257,210
ENSDARG00000021265,13
ENSDARG00000021287,12
ENSDARG00000021288,0
ENSDARG00000021305,0
ENSDARG00000021309,25
ENSDARG00000021324,6
ENSDARG00000021336,8
