"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",26
"Nme1_29042",1743
"Ctsd_29043",22
"Camk1_29044",151
"Epb41l2_29045",12
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",2
"Eef1a2_29049",0
"Phlda3_29050",325
"Yars2_29051",33
"Tmem109_29052",556
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",521
"Metrn_29056",4
"Serpina9_29057",0
"Sgo1_29058",199
"Degs1_29059",868
"Snx7_29060",112
"H2-Q7_29061",1
"Cdkn2b_29062",8
"Snap25_29063",0
"Atf1_29064",491
"Lrat_29065",0
"Dmtf1_29066",40
"Psmb8_29067",0
"Procr_29068",6
"Ppox_29069",25
"Smc2_29071",10
"Cyp4a12a_29072",0
"Prss23_29074",233
"Ero1l_29075",2199
"Panx1_29076",60
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",3
"Scg2_29080",0
"Prkg1_29081",4
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",7
"Try5_29086",3
"Ifitm3_29087",2361
"Cyp11b1_29088",0
"Cdk6_29089",283
"Fgf21_29090",10
"Ghr_29091",187
"Ugt2b35_29092",0
"Nup93_29093",179
"Actn3_29094",0
"Cat_29095",491
"Cyb561_29096",0
"Wfs1_29097",2
"Gstm2_29098",603
"Fhl2_29099",153
"Nat1_29100",0
"Zmym2_29101",1045
"Il6_29102",26
"Hmgcr_29103",18
"Hbb-bh1_29104",0
"Pxmp2_29105",1
"Wrb_29106",14
"Cep57_29107",23
"Slc5a5_29108",8
"Gadd45a_29109",177
"Zfp131_29110",19
"Cavin4_29112",2
"Cct6a_29113",2107
"Abl1_29114",457
"Appbp2_29115",58
"Mcm4_29116",44
"Nck1_29117",34
"Reg1_29118",0
"Eif4g1_29119",1532
"Tgtp2_29120",13
"Triap1_29121",19
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",1
"Cflar_29126",17
"Asah1_29127",1075
"Sele_29128",0
"Kif11_29129",95
"Chp1_29131",315
"B3gnt9_29132",22
"Bcl7b_29133",24
"Cul1_29134",602
"Lmod2_29135",0
"Arl1_29136",562
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",864
"B930025B16RIK_29140",15
"Gli1_29141",0
"Ddit3_29142",85
"Prr15l_29143",0
"Cltc_29144",20
"Arnt2_29145",0
"Slc27a1_29146",1
"Nup88_29147",627
"Ndufv3_29149",85
"Srd5a1_29150",0
"Ube3c_29151",3
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",715
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",39
"Stmn1_29158",0
"Glul_29159",0
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",146
"Tomm34_29163",150
"Eapp_29164",691
"Zeb2_29165",2
"Ugt1a6b_29166",0
"Cybb_29167",0
"Clk1_29168",96
"Sumo1_29169",89
"Ugt1a6a_29170",178
"Ugt1a7c_29171",159
"Slco2b1_29172",0
"Cops5_29173",1821
"Csk_29174",60
"Cyp1a2_29175",0
"Thap11_29176",5
"Cd55_29177",11
"Zzz3_29178",153
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",1
"Psmd9_29183",120
"B4galt1_29184",13
"Gabrg2_29185",0
"Chtf18_29186",10
"2210016H18RIK_29188",9
"Cmpk2_29189",31
"Dynll1_29190",0
"Kctd10_29191",695
"Pebp1_29192",108
"Cfh_29193",44
"Sdc1_29194",24
"Sccpdh_29195",56
"Arhgef12_29196",20
"Ccnc_29197",44
"Zfp318_29198",0
"Ndc80_29199",180
"Plod3_29200",4
"Xpc_29201",8
"Mrps16_29202",1071
"Gm43302_29203",0
"Serpina3m_29204",0
"Spdl1_29205",22
"H2bc4_29206",665
"Snurf_29207",4
"Ly86_29208",0
"Cog4_29209",1
"Zg16_29210",0
"Exosc7_29212",191
"Bid_29213",53
"Mcm2_29214",80
"Ralb_29215",148
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",1
"Prkx_29220",126
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",157
"Evl_29224",79
"Deptor_29225",1
"Ptger2_29226",0
"Hspa2_29227",80
"Cblb_29228",417
"Ptprk_29229",575
"Dner_29230",0
"Pik3c2a_29231",169
"Vasp_29232",106
"Nup85_29233",375
"Mex3d_29234",129
"St3gal1_29235",12
"Zfp110_29236",81
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",295
"Parpbp_29241",101
"Pfkp_29242",29
"Lamp3_29243",0
"Stx16_29244",90
"Cyp11b2_29245",0
"Dera_29246",1
"Ptger4_29247",3
"Trp53bp2_29248",54
"Uchl3_29249",50
"Prl2c2_29250",0
"Pcna-ps2_29251",10
"Kctd5_29252",26
"Map3k4_29253",26
"Spib_29254",0
"Snrpg_29255",0
"Topors_29256",110
"Cdc25b_29257",28
"Gclm_29258",25
"Myot_29259",0
"Myom2_29260",3
"Nfkbie_29261",18
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",9
"Npdc1_29266",86
"Pbx1_29267",19
"Unc5c_29268",0
"Dhx29_29269",22
"Copb2_29270",334
"Cbln1_29271",0
"Nipsnap1_29272",17
"Tm9sf3_29274",300
"Casq1_29275",0
"Slc2a10_29276",8
"Cdh2_29277",2
"Ecd_29278",250
"Dnajc9_29279",20
"Isoc1_29280",66
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",65
"Strbp_29284",306
"Fabp5_29285",495
"C9_29286",3
"S100a11_29287",1055
"Psmc3ip_29288",41
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",10
"Ncor2_29294",466
"Sult1b1_29295",0
"Dipk1a_29296",36
"Glod4_29298",116
"Gulp1_29299",556
"Arpp19_29300",3
"Fbl_29301",5
"Wdhd1_29302",229
"Rpa3_29303",325
"Wars_29304",17
"Hao2_29305",0
"Fdft1_29306",1014
"Chka_29307",62
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
