"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",14
"Nme1_29042",2102
"Ctsd_29043",26
"Camk1_29044",184
"Epb41l2_29045",23
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",239
"Yars2_29051",9
"Tmem109_29052",512
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",673
"Metrn_29056",13
"Serpina9_29057",4
"Sgo1_29058",193
"Degs1_29059",694
"Snx7_29060",124
"H2-Q7_29061",0
"Cdkn2b_29062",3
"Snap25_29063",0
"Atf1_29064",726
"Lrat_29065",0
"Dmtf1_29066",54
"Psmb8_29067",3
"Procr_29068",6
"Ppox_29069",21
"Smc2_29071",10
"Cyp4a12a_29072",0
"Prss23_29074",108
"Ero1l_29075",3069
"Panx1_29076",67
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",5
"Scg2_29080",0
"Prkg1_29081",7
"Cyp2f2_29082",0
"Pdgfb_29083",1
"Pdhx_29085",4
"Try5_29086",0
"Ifitm3_29087",1888
"Cyp11b1_29088",0
"Cdk6_29089",176
"Fgf21_29090",8
"Ghr_29091",206
"Ugt2b35_29092",0
"Nup93_29093",213
"Actn3_29094",1
"Cat_29095",1107
"Cyb561_29096",0
"Wfs1_29097",19
"Gstm2_29098",428
"Fhl2_29099",88
"Nat1_29100",0
"Zmym2_29101",781
"Il6_29102",7
"Hmgcr_29103",5
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",24
"Cep57_29107",28
"Slc5a5_29108",0
"Gadd45a_29109",1359
"Zfp131_29110",32
"Cavin4_29112",1
"Cct6a_29113",1926
"Abl1_29114",508
"Appbp2_29115",84
"Mcm4_29116",39
"Nck1_29117",55
"Reg1_29118",0
"Eif4g1_29119",1240
"Tgtp2_29120",4
"Triap1_29121",14
"Zcchc12_29122",2
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",0
"Cflar_29126",20
"Asah1_29127",1235
"Sele_29128",0
"Kif11_29129",155
"Chp1_29131",276
"B3gnt9_29132",36
"Bcl7b_29133",29
"Cul1_29134",473
"Lmod2_29135",0
"Arl1_29136",698
"Ptpn1_29137",3
"Slc51a_29138",0
"Senp6_29139",1023
"B930025B16RIK_29140",6
"Gli1_29141",0
"Ddit3_29142",1080
"Prr15l_29143",0
"Cltc_29144",25
"Arnt2_29145",3
"Slc27a1_29146",15
"Nup88_29147",827
"Ndufv3_29149",92
"Srd5a1_29150",1
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",557
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",54
"Stmn1_29158",0
"Glul_29159",11
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",211
"Tomm34_29163",178
"Eapp_29164",747
"Zeb2_29165",19
"Ugt1a6b_29166",5
"Cybb_29167",0
"Clk1_29168",159
"Sumo1_29169",48
"Ugt1a6a_29170",348
"Ugt1a7c_29171",166
"Slco2b1_29172",0
"Cops5_29173",1582
"Csk_29174",47
"Cyp1a2_29175",0
"Thap11_29176",6
"Cd55_29177",0
"Zzz3_29178",126
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",11
"Psmd9_29183",237
"B4galt1_29184",23
"Gabrg2_29185",0
"Chtf18_29186",39
"2210016H18RIK_29188",3
"Cmpk2_29189",17
"Dynll1_29190",0
"Kctd10_29191",620
"Pebp1_29192",155
"Cfh_29193",12
"Sdc1_29194",21
"Sccpdh_29195",47
"Arhgef12_29196",38
"Ccnc_29197",38
"Zfp318_29198",0
"Ndc80_29199",372
"Plod3_29200",5
"Xpc_29201",4
"Mrps16_29202",1042
"Gm43302_29203",5
"Serpina3m_29204",0
"Spdl1_29205",24
"H2bc4_29206",343
"Snurf_29207",3
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",176
"Bid_29213",44
"Mcm2_29214",95
"Ralb_29215",207
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",11
"Prkx_29220",61
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",121
"Evl_29224",83
"Deptor_29225",3
"Ptger2_29226",0
"Hspa2_29227",49
"Cblb_29228",338
"Ptprk_29229",722
"Dner_29230",0
"Pik3c2a_29231",111
"Vasp_29232",92
"Nup85_29233",571
"Mex3d_29234",272
"St3gal1_29235",5
"Zfp110_29236",109
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",522
"Parpbp_29241",260
"Pfkp_29242",49
"Lamp3_29243",0
"Stx16_29244",125
"Cyp11b2_29245",0
"Dera_29246",9
"Ptger4_29247",0
"Trp53bp2_29248",55
"Uchl3_29249",31
"Prl2c2_29250",14
"Pcna-ps2_29251",13
"Kctd5_29252",28
"Map3k4_29253",35
"Spib_29254",1
"Snrpg_29255",0
"Topors_29256",75
"Cdc25b_29257",59
"Gclm_29258",145
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",19
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",7
"Npdc1_29266",126
"Pbx1_29267",18
"Unc5c_29268",0
"Dhx29_29269",41
"Copb2_29270",609
"Cbln1_29271",0
"Nipsnap1_29272",13
"Tm9sf3_29274",383
"Casq1_29275",0
"Slc2a10_29276",6
"Cdh2_29277",5
"Ecd_29278",285
"Dnajc9_29279",32
"Isoc1_29280",164
"Rbm22_29281",1
"Zfp82_29282",0
"Creb1_29283",75
"Strbp_29284",298
"Fabp5_29285",910
"C9_29286",0
"S100a11_29287",867
"Psmc3ip_29288",47
"Fabp4_29289",4
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",12
"Ncor2_29294",409
"Sult1b1_29295",0
"Dipk1a_29296",28
"Glod4_29298",108
"Gulp1_29299",288
"Arpp19_29300",3
"Fbl_29301",7
"Wdhd1_29302",230
"Rpa3_29303",365
"Wars_29304",42
"Hao2_29305",0
"Fdft1_29306",265
"Chka_29307",89
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
