gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
100000133	Exp4	0.174723040508881	0.859847221269405	NA	7.1688000240063	NA	0.30467146014374	13.01	0.967564804977259	7.17062351515	FALSE	2.05302039888202	0.914727657833058	3.40666296664134	6.86595205500626	TRUE	TRUE	TRUE	TRUE	TRUE
100000156	Exp4	0.699141554099471	0.632923359028764	NA	6.33279956727496	NA	0.559318280211449	34.88	0.819055978633514	6.33279956515	FALSE	0.393675046043914	0.139509784756014	0.666772416135453	5.77348128493855	TRUE	TRUE	TRUE	FALSE	TRUE
100000322	Exp4	0.436224295923365	0.885929945520698	NA	7.45901048111705	NA	0.254151935387768	6.49	0.147871242252472	7.45900799215	FALSE	0.813409388753992	0.369797322275986	1.3429766947727	7.20485605676223	TRUE	TRUE	TRUE	TRUE	TRUE
100000500	Exp4	0.379293037059945	0.863365916280457	NA	8.04877956504792	NA	0.180438385556916	-5.85	0.410196240342748	8.0487781454	FALSE	0.472502134691204	0.21949408134964	0.745641353746903	7.86833975984308	TRUE	TRUE	TRUE	FALSE	TRUE
100000685	Exp3	-5.6538145531761e-10	NA	0.10845263687563	5.57776261595561	NA	0.613062003661092	38.19	0.859053348003899	5.57888925965	FALSE	4.25161314875945	4.25525335781316	174.94302325258	4.96582725598891	TRUE	TRUE	FALSE	TRUE	FALSE
100000859	Exp4	0.252492383005821	0.877243825062135	NA	7.79024919159921	NA	0.237384108775442	4.03	0.618686939762799	7.7900404864	FALSE	1.13119150867386	0.521130249240412	1.82856489543991	7.55265637762456	TRUE	TRUE	TRUE	TRUE	TRUE
100000956	Hill	0.201007132859538	8.73140287916096	11.1681324521912	1.70517403293331	NA	0.319451730991634	15.48	0.625156140032968	11.16857745265	FALSE	0.000138680896490262	3.47972736043764e-05	0.00290718704390485	10.8491257216584	TRUE	TRUE	FALSE	FALSE	FALSE
100001321	Exp4	0.426230097995233	0.892965259560984	NA	9.07461005555047	NA	0.376822019301224	20.66	0.943438169020264	9.07460814415	FALSE	1.15185638742841	0.510037399102498	1.99464520094313	8.69778612484878	TRUE	TRUE	TRUE	TRUE	TRUE
100001340	Hill	0.138488730434864	4.18142638613024	5.697928991372	14.7586639001523	NA	0.256535245607177	7.58	0.169160596823228	5.69839147715	FALSE	0.000148296289917775	6.61944469380511e-05	NA	5.44185623154282	FALSE	TRUE	NA	FALSE	FALSE
100001620	Exp4	0.598060023158514	0.858035902654651	NA	6.15504216124098	NA	0.301383097713389	12.62	0.866309333596451	6.15504216465	FALSE	0.707265041577362	0.309696547661027	1.1996948700364	5.85365906693661	TRUE	TRUE	TRUE	TRUE	TRUE
100001751	Exp4	0.360095313549227	0.843760527508235	NA	5.5042936139986	NA	0.361009525441795	19.12	0.880172936043901	5.50427203915	FALSE	1.51181853274671	0.64003119026896	2.6839621399414	5.14326251370821	TRUE	TRUE	TRUE	TRUE	TRUE
100001834	Exp4	0.35556179191569	0.81716455222386	NA	5.87785198416767	NA	0.472978336003841	28.85	0.998212829750116	5.8778596614	FALSE	1.63123245431856	0.672015906458212	2.94365063912187	5.40488132539616	TRUE	TRUE	TRUE	TRUE	TRUE
100001838	Exp4	0.0296920052208022	0.851218824300412	NA	5.22826139561127	NA	0.492991983151378	30.34	0.409925390095863	5.3436233669	FALSE	22.3797244524579	6.23425294721866	49.9117145654048	4.85063138374862	TRUE	TRUE	TRUE	TRUE	TRUE
100001920	Exp4	0.678040268591253	0.808484534440993	NA	6.11338476371951	NA	0.245930395497761	5.3	0.242626333325758	6.11338476365	FALSE	0.347749316544491	0.151734946400517	0.56345554366654	5.86745436815224	TRUE	TRUE	TRUE	FALSE	TRUE
100002015	Exp4	0.816735572185743	0.880423250880838	NA	7.86106143180041	NA	0.193060615972639	-3.41	0.69881442285906	7.8610614314	FALSE	0.281481310500704	0.130607231655367	0.4490277902502	7.66800081542736	TRUE	TRUE	TRUE	FALSE	TRUE
