E2,Counts
ENSDARG00000001572,0
ENSDARG00000001578,34
ENSDARG00000001621,3
ENSDARG00000001634,46
ENSDARG00000001656,0
ENSDARG00000001676,27
ENSDARG00000001686,0
ENSDARG00000001710,68
ENSDARG00000001712,2
ENSDARG00000001721,9
ENSDARG00000001729,107
ENSDARG00000001733,31
ENSDARG00000001734,13
ENSDARG00000001754,45
ENSDARG00000001760,40
ENSDARG00000001767,0
ENSDARG00000001769,30
ENSDARG00000001771,0
ENSDARG00000001776,9
ENSDARG00000001777,65
ENSDARG00000001781,0
ENSDARG00000001782,0
ENSDARG00000001785,33
ENSDARG00000001788,114
ENSDARG00000001803,0
ENSDARG00000001804,0
ENSDARG00000001807,16
ENSDARG00000001817,3
ENSDARG00000001818,129
ENSDARG00000001825,1
ENSDARG00000001829,121
ENSDARG00000001835,38
ENSDARG00000001857,71
ENSDARG00000001859,1
ENSDARG00000001870,915
ENSDARG00000001873,7
ENSDARG00000001879,73
ENSDARG00000001880,27
ENSDARG00000001881,9
ENSDARG00000001882,2
ENSDARG00000001888,41
ENSDARG00000001889,101
ENSDARG00000001890,94
ENSDARG00000001891,5
ENSDARG00000001897,31
ENSDARG00000001898,1
ENSDARG00000001906,6
ENSDARG00000001909,3
ENSDARG00000001910,53
ENSDARG00000001912,0
ENSDARG00000001913,5
ENSDARG00000001929,35
ENSDARG00000001930,16
ENSDARG00000001933,5
ENSDARG00000001937,5
ENSDARG00000001939,8
ENSDARG00000001940,25
ENSDARG00000001950,623
ENSDARG00000001953,20
ENSDARG00000001968,90
ENSDARG00000001969,21
ENSDARG00000001971,8
ENSDARG00000001975,5
ENSDARG00000001976,4
ENSDARG00000001993,201
ENSDARG00000001994,236
ENSDARG00000001999,16
ENSDARG00000002002,4
ENSDARG00000002006,72
ENSDARG00000002013,48
ENSDARG00000002016,1
ENSDARG00000002020,21
ENSDARG00000002021,29
ENSDARG00000002026,15
ENSDARG00000002031,0
ENSDARG00000002037,6
ENSDARG00000002060,6
ENSDARG00000002071,80
ENSDARG00000002077,11
ENSDARG00000002082,48
ENSDARG00000002084,132
ENSDARG00000002097,0
ENSDARG00000002127,68
ENSDARG00000002128,9
ENSDARG00000002131,154
ENSDARG00000002165,1
ENSDARG00000002167,45
ENSDARG00000002168,6
ENSDARG00000002172,7
ENSDARG00000002174,10
ENSDARG00000002184,17
ENSDARG00000002190,123
ENSDARG00000002192,28
ENSDARG00000002193,512
ENSDARG00000002194,0
ENSDARG00000002196,82
ENSDARG00000002197,101
ENSDARG00000002204,8
ENSDARG00000002210,40
ENSDARG00000002213,11
ENSDARG00000002215,0
ENSDARG00000002216,12
ENSDARG00000002217,41
ENSDARG00000002219,3
ENSDARG00000002220,0
ENSDARG00000002230,51
ENSDARG00000002231,7
ENSDARG00000002235,69
ENSDARG00000002240,44
ENSDARG00000002241,0
ENSDARG00000002249,18
ENSDARG00000002255,17
ENSDARG00000002259,5
ENSDARG00000002264,6
ENSDARG00000002267,21
ENSDARG00000002271,87
ENSDARG00000002285,25
ENSDARG00000002293,0
ENSDARG00000002295,3
ENSDARG00000002298,7
ENSDARG00000002299,0
ENSDARG00000002300,0
ENSDARG00000002304,4
ENSDARG00000002305,98
ENSDARG00000002311,0
ENSDARG00000002330,3
ENSDARG00000002332,65
ENSDARG00000002333,15
ENSDARG00000002336,24
ENSDARG00000002339,11
ENSDARG00000002344,426
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,31
ENSDARG00000002365,19
ENSDARG00000002369,112
ENSDARG00000002377,10
ENSDARG00000002385,35
ENSDARG00000002391,7
ENSDARG00000002394,21
ENSDARG00000002396,62
ENSDARG00000002401,26
ENSDARG00000002402,16
ENSDARG00000002403,12
ENSDARG00000002405,10
ENSDARG00000002406,0
ENSDARG00000002411,7
ENSDARG00000002445,5
ENSDARG00000002463,8
ENSDARG00000002467,7
ENSDARG00000002479,10
ENSDARG00000002483,2
ENSDARG00000002487,51
ENSDARG00000002494,12
ENSDARG00000002506,6
ENSDARG00000002507,9
ENSDARG00000002508,17
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,35
ENSDARG00000002533,19
ENSDARG00000002536,35
ENSDARG00000002538,16
ENSDARG00000002546,7
ENSDARG00000002549,1
ENSDARG00000002552,73
ENSDARG00000002564,31
ENSDARG00000002571,38
ENSDARG00000002576,4
ENSDARG00000002582,33
ENSDARG00000002587,124
ENSDARG00000002589,355
ENSDARG00000002591,28
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,48
ENSDARG00000002601,5
ENSDARG00000002607,12
ENSDARG00000002609,5
ENSDARG00000002613,3
ENSDARG00000002632,109
ENSDARG00000002634,8
ENSDARG00000002635,33
ENSDARG00000002642,7
ENSDARG00000002644,12
ENSDARG00000002656,33
ENSDARG00000002659,83
ENSDARG00000002663,30
ENSDARG00000002666,11
ENSDARG00000002670,24
ENSDARG00000002682,70
ENSDARG00000002685,0
ENSDARG00000002690,49
ENSDARG00000002696,228
ENSDARG00000002701,2
ENSDARG00000002707,0
ENSDARG00000002710,498
ENSDARG00000002720,20
ENSDARG00000002722,7
ENSDARG00000002728,4
ENSDARG00000002731,114
ENSDARG00000002732,16
ENSDARG00000002745,173
ENSDARG00000002748,20
ENSDARG00000002750,26
ENSDARG00000002754,0
ENSDARG00000002758,302
ENSDARG00000002760,0
ENSDARG00000002764,12
ENSDARG00000002768,2064
ENSDARG00000002771,7
ENSDARG00000002779,0
ENSDARG00000002787,39
ENSDARG00000002790,128
ENSDARG00000002791,506
ENSDARG00000002792,65
ENSDARG00000002795,5
ENSDARG00000002797,0
ENSDARG00000002798,19
ENSDARG00000002816,16
ENSDARG00000002826,0
ENSDARG00000002830,10
ENSDARG00000002831,14
ENSDARG00000002840,18
ENSDARG00000002847,13
ENSDARG00000002872,14
ENSDARG00000002877,36
ENSDARG00000002880,83
ENSDARG00000002894,12
ENSDARG00000002897,35
ENSDARG00000002909,50
ENSDARG00000002912,23
ENSDARG00000002916,38
ENSDARG00000002917,7
ENSDARG00000002933,10
ENSDARG00000002937,78
ENSDARG00000002945,15
ENSDARG00000002947,14
ENSDARG00000002949,85
ENSDARG00000002952,106
ENSDARG00000002956,4
ENSDARG00000002959,0
ENSDARG00000002967,68
ENSDARG00000002968,106
ENSDARG00000002970,22
ENSDARG00000002971,16
ENSDARG00000002986,20
ENSDARG00000002988,106
ENSDARG00000002991,24
ENSDARG00000002994,21
ENSDARG00000003008,29
ENSDARG00000003017,39
ENSDARG00000003020,2
ENSDARG00000003021,7
ENSDARG00000003022,0
ENSDARG00000003027,2
ENSDARG00000003032,519
ENSDARG00000003035,212
ENSDARG00000003041,31
ENSDARG00000003046,20
ENSDARG00000003054,0
ENSDARG00000003058,48
ENSDARG00000003061,10
ENSDARG00000003068,87
ENSDARG00000003069,26
ENSDARG00000003077,6
ENSDARG00000003081,3861
ENSDARG00000003084,0
ENSDARG00000003085,11
ENSDARG00000003087,80
ENSDARG00000003090,0
ENSDARG00000003091,20
ENSDARG00000003098,143
ENSDARG00000003109,30
ENSDARG00000003113,109
ENSDARG00000003127,41
ENSDARG00000003132,32
ENSDARG00000003142,5
ENSDARG00000003144,4
ENSDARG00000003146,10
ENSDARG00000003151,106
ENSDARG00000003153,12
ENSDARG00000003157,6
ENSDARG00000003165,10
ENSDARG00000003167,0
ENSDARG00000003169,161
ENSDARG00000003175,23
ENSDARG00000003181,5
ENSDARG00000003189,82
ENSDARG00000003193,17
ENSDARG00000003197,9
ENSDARG00000003200,0
ENSDARG00000003203,70
ENSDARG00000003205,5
ENSDARG00000003206,15
ENSDARG00000003207,22
ENSDARG00000003208,13
ENSDARG00000003210,0
ENSDARG00000003213,187
ENSDARG00000003216,99
ENSDARG00000003217,50
ENSDARG00000003219,40
ENSDARG00000003229,0
ENSDARG00000003235,19
ENSDARG00000003244,3
ENSDARG00000003250,11
ENSDARG00000003251,0
ENSDARG00000003257,0
ENSDARG00000003259,10
ENSDARG00000003269,84
ENSDARG00000003270,19
ENSDARG00000003281,35
ENSDARG00000003287,19
ENSDARG00000003290,10
ENSDARG00000003293,69
ENSDARG00000003303,0
ENSDARG00000003307,31
ENSDARG00000003308,64
ENSDARG00000003311,25
ENSDARG00000003313,1
ENSDARG00000003320,16
ENSDARG00000003326,4
ENSDARG00000003328,30
ENSDARG00000003344,6
ENSDARG00000003373,10
ENSDARG00000003375,0
ENSDARG00000003380,0
ENSDARG00000003381,20
ENSDARG00000003382,13
ENSDARG00000003383,14
ENSDARG00000003395,5
ENSDARG00000003398,15
ENSDARG00000003399,0
ENSDARG00000003403,68
ENSDARG00000003411,13
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,59
ENSDARG00000003429,73
ENSDARG00000003444,11
ENSDARG00000003446,13
ENSDARG00000003449,52
ENSDARG00000003462,65
ENSDARG00000003469,4
ENSDARG00000003475,4
ENSDARG00000003486,84
ENSDARG00000003487,25
ENSDARG00000003495,29
ENSDARG00000003512,202
ENSDARG00000003517,14
ENSDARG00000003519,17
ENSDARG00000003520,49
ENSDARG00000003523,0
ENSDARG00000003526,77
ENSDARG00000003527,43
ENSDARG00000003531,10
ENSDARG00000003533,2
ENSDARG00000003544,50
ENSDARG00000003553,0
ENSDARG00000003564,0
ENSDARG00000003570,229
ENSDARG00000003573,20
ENSDARG00000003576,0
ENSDARG00000003584,20
ENSDARG00000003592,0
ENSDARG00000003599,1625
ENSDARG00000003607,50
ENSDARG00000003615,45
ENSDARG00000003616,25
ENSDARG00000003631,36
ENSDARG00000003632,2
ENSDARG00000003635,0
ENSDARG00000003641,55
ENSDARG00000003642,4
ENSDARG00000003655,129
ENSDARG00000003675,9
ENSDARG00000003680,77
ENSDARG00000003681,151
ENSDARG00000003684,48
ENSDARG00000003693,40
ENSDARG00000003695,267
ENSDARG00000003697,4
ENSDARG00000003699,43
ENSDARG00000003701,2
ENSDARG00000003705,72
ENSDARG00000003706,15
ENSDARG00000003732,8
ENSDARG00000003749,4
ENSDARG00000003750,40
ENSDARG00000003751,112
ENSDARG00000003754,20
ENSDARG00000003757,21
ENSDARG00000003769,3
ENSDARG00000003776,32
ENSDARG00000003779,42
ENSDARG00000003789,57
ENSDARG00000003795,480
ENSDARG00000003797,9
ENSDARG00000003803,0
ENSDARG00000003808,38
ENSDARG00000003811,247
ENSDARG00000003818,59
ENSDARG00000003820,26
ENSDARG00000003822,1
ENSDARG00000003827,0
ENSDARG00000003829,85
ENSDARG00000003835,189
ENSDARG00000003841,3
ENSDARG00000003845,49
ENSDARG00000003846,11
ENSDARG00000003854,198
ENSDARG00000003860,60
ENSDARG00000003865,6
ENSDARG00000003866,74
ENSDARG00000003867,5
ENSDARG00000003869,14
ENSDARG00000003872,15
ENSDARG00000003877,68
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,219
ENSDARG00000003903,5
ENSDARG00000003904,0
ENSDARG00000003909,2
ENSDARG00000003910,35
ENSDARG00000003920,70
ENSDARG00000003925,0
ENSDARG00000003927,50
ENSDARG00000003931,58
ENSDARG00000003934,0
ENSDARG00000003938,67
ENSDARG00000003940,53
ENSDARG00000003941,30
ENSDARG00000003944,0
ENSDARG00000003952,165
ENSDARG00000003961,18
ENSDARG00000003963,44
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,37
ENSDARG00000003971,35
ENSDARG00000003973,10
ENSDARG00000003974,55
ENSDARG00000003977,7
ENSDARG00000003984,23
ENSDARG00000003989,38
ENSDARG00000003991,30
ENSDARG00000003994,4
ENSDARG00000003998,3
ENSDARG00000004015,5
ENSDARG00000004017,15
ENSDARG00000004018,1
ENSDARG00000004023,109
ENSDARG00000004034,101
ENSDARG00000004037,19
ENSDARG00000004046,6
ENSDARG00000004049,25
ENSDARG00000004051,0
ENSDARG00000004055,53
ENSDARG00000004059,1
ENSDARG00000004060,288
ENSDARG00000004074,67
ENSDARG00000004078,39
ENSDARG00000004082,15
ENSDARG00000004094,99
ENSDARG00000004105,24
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,27
ENSDARG00000004130,8
ENSDARG00000004131,6
ENSDARG00000004132,152
ENSDARG00000004150,2
ENSDARG00000004151,21
ENSDARG00000004154,0
ENSDARG00000004158,0
ENSDARG00000004160,27
ENSDARG00000004161,47
ENSDARG00000004167,16
ENSDARG00000004169,60
ENSDARG00000004171,20
ENSDARG00000004173,145
ENSDARG00000004174,70
ENSDARG00000004176,41
ENSDARG00000004177,24
ENSDARG00000004184,66
ENSDARG00000004187,18
ENSDARG00000004189,23
ENSDARG00000004196,32
ENSDARG00000004199,1
ENSDARG00000004204,0
ENSDARG00000004211,9
ENSDARG00000004218,18
ENSDARG00000004219,3
ENSDARG00000004227,28
ENSDARG00000004232,2
ENSDARG00000004243,2
ENSDARG00000004246,125
ENSDARG00000004251,8
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,81
ENSDARG00000004262,18
ENSDARG00000004270,14
ENSDARG00000004274,12
ENSDARG00000004280,62
ENSDARG00000004282,14
ENSDARG00000004291,35
ENSDARG00000004296,30
ENSDARG00000004297,65
ENSDARG00000004301,0
ENSDARG00000004302,11
ENSDARG00000004305,10
ENSDARG00000004306,8
ENSDARG00000004307,11
ENSDARG00000004308,11
ENSDARG00000004311,10
ENSDARG00000004318,6
ENSDARG00000004322,8
ENSDARG00000004325,5
ENSDARG00000004328,0
ENSDARG00000004336,31
ENSDARG00000004343,18
ENSDARG00000004358,29
ENSDARG00000004363,5
ENSDARG00000004372,19
ENSDARG00000004377,34
ENSDARG00000004378,17
ENSDARG00000004386,54
ENSDARG00000004392,1
ENSDARG00000004396,0
ENSDARG00000004402,12
ENSDARG00000004405,0
ENSDARG00000004406,21
ENSDARG00000004415,36
ENSDARG00000004427,1
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,14
ENSDARG00000004447,0
ENSDARG00000004451,25
ENSDARG00000004452,238
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,3
ENSDARG00000004470,65
ENSDARG00000004472,5
ENSDARG00000004473,19
ENSDARG00000004492,5
ENSDARG00000004497,13
ENSDARG00000004498,0
ENSDARG00000004502,8
ENSDARG00000004517,12
ENSDARG00000004525,8
ENSDARG00000004527,3
ENSDARG00000004529,1
ENSDARG00000004537,236
ENSDARG00000004539,18
ENSDARG00000004561,0
ENSDARG00000004574,7
ENSDARG00000004576,1
ENSDARG00000004580,34
ENSDARG00000004581,34
ENSDARG00000004586,0
ENSDARG00000004587,3
ENSDARG00000004588,214
ENSDARG00000004592,6
ENSDARG00000004594,21
ENSDARG00000004597,11
ENSDARG00000004598,0
ENSDARG00000004616,17
ENSDARG00000004618,5
ENSDARG00000004621,131
ENSDARG00000004627,5
ENSDARG00000004632,2
ENSDARG00000004633,0
ENSDARG00000004634,41
ENSDARG00000004635,51
ENSDARG00000004636,10
ENSDARG00000004643,12
ENSDARG00000004647,1
ENSDARG00000004648,0
ENSDARG00000004658,35
ENSDARG00000004672,96
ENSDARG00000004680,36
ENSDARG00000004687,18
ENSDARG00000004692,39
ENSDARG00000004695,1
ENSDARG00000004696,46
ENSDARG00000004697,14
ENSDARG00000004702,63
ENSDARG00000004706,17
ENSDARG00000004712,11
ENSDARG00000004713,0
ENSDARG00000004714,88
ENSDARG00000004721,12
ENSDARG00000004724,41
ENSDARG00000004726,58
ENSDARG00000004735,179
ENSDARG00000004745,10
ENSDARG00000004748,28
ENSDARG00000004753,23
ENSDARG00000004754,79
ENSDARG00000004757,1247
ENSDARG00000004763,0
ENSDARG00000004771,5
ENSDARG00000004774,49
ENSDARG00000004782,146
ENSDARG00000004785,68
ENSDARG00000004789,46
ENSDARG00000004794,5
ENSDARG00000004796,86
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,110
ENSDARG00000004836,35
ENSDARG00000004840,17
ENSDARG00000004843,55
ENSDARG00000004851,2
ENSDARG00000004861,5
ENSDARG00000004864,0
ENSDARG00000004866,29
ENSDARG00000004869,17
ENSDARG00000004870,9
ENSDARG00000004871,5
ENSDARG00000004874,0
ENSDARG00000004875,3
ENSDARG00000004877,83
ENSDARG00000004880,15
ENSDARG00000004889,0
ENSDARG00000004891,66
ENSDARG00000004898,0
ENSDARG00000004904,27
ENSDARG00000004906,74
ENSDARG00000004925,7
ENSDARG00000004930,120
ENSDARG00000004931,17
ENSDARG00000004932,1
ENSDARG00000004937,5
ENSDARG00000004939,30
ENSDARG00000004948,80
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,6
ENSDARG00000004956,12
ENSDARG00000004964,30
ENSDARG00000004979,7
ENSDARG00000004988,32
ENSDARG00000005002,0
ENSDARG00000005004,0
ENSDARG00000005010,7
ENSDARG00000005015,61
ENSDARG00000005023,59
ENSDARG00000005026,93
ENSDARG00000005034,16
ENSDARG00000005049,4
ENSDARG00000005050,0
ENSDARG00000005057,1
ENSDARG00000005058,48
ENSDARG00000005078,5
ENSDARG00000005085,26
ENSDARG00000005092,8
ENSDARG00000005095,3
ENSDARG00000005098,18
ENSDARG00000005104,44
ENSDARG00000005108,44
ENSDARG00000005112,262
ENSDARG00000005115,21
ENSDARG00000005122,141
ENSDARG00000005126,20
ENSDARG00000005128,13
ENSDARG00000005134,37
ENSDARG00000005139,27
ENSDARG00000005141,22
ENSDARG00000005150,0
ENSDARG00000005154,6
ENSDARG00000005159,20
ENSDARG00000005162,229
ENSDARG00000005163,15
ENSDARG00000005172,4
ENSDARG00000005176,0
ENSDARG00000005179,12
ENSDARG00000005185,156
ENSDARG00000005186,30
ENSDARG00000005191,327
ENSDARG00000005210,22
ENSDARG00000005216,11
ENSDARG00000005218,7
ENSDARG00000005220,5
ENSDARG00000005221,7
ENSDARG00000005230,65
ENSDARG00000005232,44
ENSDARG00000005236,216
ENSDARG00000005246,1
ENSDARG00000005251,19
ENSDARG00000005254,40
ENSDARG00000005271,0
ENSDARG00000005274,3
ENSDARG00000005284,1
ENSDARG00000005314,0
ENSDARG00000005315,40
ENSDARG00000005318,19
ENSDARG00000005320,18
ENSDARG00000005327,8
ENSDARG00000005332,0
ENSDARG00000005335,6
ENSDARG00000005343,2
ENSDARG00000005350,39
ENSDARG00000005355,16
ENSDARG00000005356,27
ENSDARG00000005359,69
ENSDARG00000005364,0
ENSDARG00000005368,64
ENSDARG00000005371,0
ENSDARG00000005372,21
ENSDARG00000005374,21
ENSDARG00000005382,7
ENSDARG00000005392,0
ENSDARG00000005394,54
ENSDARG00000005397,68
ENSDARG00000005414,8
ENSDARG00000005416,19
ENSDARG00000005423,39
ENSDARG00000005425,15
ENSDARG00000005448,5
ENSDARG00000005451,124
ENSDARG00000005453,85
ENSDARG00000005454,12
ENSDARG00000005456,86
ENSDARG00000005458,57
ENSDARG00000005462,60
ENSDARG00000005463,42
ENSDARG00000005464,2
ENSDARG00000005468,25
ENSDARG00000005476,71
ENSDARG00000005479,229
ENSDARG00000005481,21
ENSDARG00000005482,200
ENSDARG00000005485,7
ENSDARG00000005500,10
ENSDARG00000005510,0
ENSDARG00000005513,772
ENSDARG00000005518,3
ENSDARG00000005522,0
ENSDARG00000005525,19
ENSDARG00000005526,35
ENSDARG00000005536,107
ENSDARG00000005540,112
ENSDARG00000005541,5
ENSDARG00000005544,9
ENSDARG00000005547,11
ENSDARG00000005549,20
ENSDARG00000005551,15
ENSDARG00000005559,2
ENSDARG00000005560,100
ENSDARG00000005561,12
ENSDARG00000005565,18
ENSDARG00000005574,14
ENSDARG00000005576,146
ENSDARG00000005578,164
ENSDARG00000005586,11
ENSDARG00000005590,12
ENSDARG00000005595,3
ENSDARG00000005606,38
ENSDARG00000005612,10
ENSDARG00000005616,0
ENSDARG00000005619,2
ENSDARG00000005625,55
ENSDARG00000005626,2
ENSDARG00000005627,0
ENSDARG00000005629,23
ENSDARG00000005640,1
ENSDARG00000005643,11
ENSDARG00000005645,68
ENSDARG00000005648,23
ENSDARG00000005651,8
ENSDARG00000005652,93
ENSDARG00000005670,21
ENSDARG00000005673,3
ENSDARG00000005675,30
ENSDARG00000005679,18
ENSDARG00000005690,15
ENSDARG00000005699,37
ENSDARG00000005704,59
ENSDARG00000005713,28
ENSDARG00000005716,20
ENSDARG00000005738,16
ENSDARG00000005739,18
ENSDARG00000005749,0
ENSDARG00000005754,515
ENSDARG00000005762,38
ENSDARG00000005772,8
ENSDARG00000005774,347
ENSDARG00000005775,126
ENSDARG00000005776,33
ENSDARG00000005780,2
ENSDARG00000005783,74
ENSDARG00000005786,28
ENSDARG00000005789,11
ENSDARG00000005791,465
ENSDARG00000005799,5
ENSDARG00000005800,28
ENSDARG00000005814,0
ENSDARG00000005821,3
ENSDARG00000005823,32
ENSDARG00000005827,80
ENSDARG00000005828,0
ENSDARG00000005834,53
ENSDARG00000005840,85
ENSDARG00000005841,36
ENSDARG00000005842,24
ENSDARG00000005853,0
ENSDARG00000005861,190
ENSDARG00000005865,0
ENSDARG00000005867,38
ENSDARG00000005870,14
ENSDARG00000005883,14
ENSDARG00000005891,45
ENSDARG00000005894,9
ENSDARG00000005897,6
ENSDARG00000005908,54
ENSDARG00000005913,12
ENSDARG00000005915,27
ENSDARG00000005916,4
ENSDARG00000005924,111
ENSDARG00000005926,32
ENSDARG00000005927,33
ENSDARG00000005941,88
ENSDARG00000005942,2
ENSDARG00000005943,8
ENSDARG00000005945,41
ENSDARG00000005948,16
ENSDARG00000005972,20
ENSDARG00000005980,69
ENSDARG00000005989,20
ENSDARG00000005993,34
ENSDARG00000006003,31
ENSDARG00000006008,27
ENSDARG00000006010,18
ENSDARG00000006011,19
ENSDARG00000006019,80
ENSDARG00000006025,10
ENSDARG00000006029,0
ENSDARG00000006031,429
ENSDARG00000006038,20
ENSDARG00000006040,23
ENSDARG00000006044,2
ENSDARG00000006052,0
ENSDARG00000006060,125
ENSDARG00000006062,84
ENSDARG00000006065,9
ENSDARG00000006074,2
ENSDARG00000006079,0
ENSDARG00000006092,274
ENSDARG00000006093,18
ENSDARG00000006094,102
ENSDARG00000006109,0
ENSDARG00000006110,3
ENSDARG00000006112,56
ENSDARG00000006120,20
ENSDARG00000006124,152
ENSDARG00000006125,28
ENSDARG00000006128,93
ENSDARG00000006137,0
ENSDARG00000006151,4
ENSDARG00000006169,34
ENSDARG00000006174,0
ENSDARG00000006181,0
ENSDARG00000006192,40
ENSDARG00000006196,32
ENSDARG00000006200,481
ENSDARG00000006202,131
ENSDARG00000006206,0
ENSDARG00000006207,11
ENSDARG00000006215,91
ENSDARG00000006219,92
ENSDARG00000006220,145
ENSDARG00000006225,111
ENSDARG00000006235,44
ENSDARG00000006240,44
ENSDARG00000006242,191
ENSDARG00000006251,30
ENSDARG00000006253,7
ENSDARG00000006257,77
ENSDARG00000006260,387
ENSDARG00000006266,52
ENSDARG00000006272,32
ENSDARG00000006279,17
ENSDARG00000006283,69
ENSDARG00000006288,12
ENSDARG00000006290,19
ENSDARG00000006292,19
ENSDARG00000006299,23
ENSDARG00000006300,13
ENSDARG00000006301,43
ENSDARG00000006307,13
ENSDARG00000006308,1
ENSDARG00000006314,137
ENSDARG00000006316,314
ENSDARG00000006332,68
ENSDARG00000006341,4
ENSDARG00000006345,0
ENSDARG00000006350,0
ENSDARG00000006353,38
ENSDARG00000006356,21
ENSDARG00000006368,16
ENSDARG00000006370,24
ENSDARG00000006372,5
ENSDARG00000006383,45
ENSDARG00000006385,24
ENSDARG00000006389,92
ENSDARG00000006392,19
ENSDARG00000006395,120
ENSDARG00000006396,92
ENSDARG00000006397,62
ENSDARG00000006399,59
ENSDARG00000006408,62
ENSDARG00000006409,9
ENSDARG00000006413,53
ENSDARG00000006420,69
ENSDARG00000006422,22
ENSDARG00000006427,301
ENSDARG00000006434,1
ENSDARG00000006447,5
ENSDARG00000006456,0
ENSDARG00000006467,21
ENSDARG00000006468,0
ENSDARG00000006474,4
ENSDARG00000006477,34
ENSDARG00000006487,146
ENSDARG00000006491,25
ENSDARG00000006494,7
ENSDARG00000006497,242
ENSDARG00000006501,0
ENSDARG00000006508,24
ENSDARG00000006514,40
ENSDARG00000006522,0
ENSDARG00000006524,177
ENSDARG00000006526,652
ENSDARG00000006527,70
ENSDARG00000006544,1
ENSDARG00000006545,34
ENSDARG00000006546,69
ENSDARG00000006553,29
ENSDARG00000006560,0
ENSDARG00000006566,51
ENSDARG00000006567,6
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,61
ENSDARG00000006585,19
ENSDARG00000006588,71
ENSDARG00000006598,0
ENSDARG00000006600,38
ENSDARG00000006601,35
ENSDARG00000006602,0
ENSDARG00000006603,72
ENSDARG00000006604,14
ENSDARG00000006607,9
ENSDARG00000006609,24
ENSDARG00000006615,26
ENSDARG00000006617,16
ENSDARG00000006621,38
ENSDARG00000006624,22
ENSDARG00000006636,10
ENSDARG00000006639,5
ENSDARG00000006640,19
ENSDARG00000006642,39
ENSDARG00000006666,0
ENSDARG00000006672,43
ENSDARG00000006677,27
ENSDARG00000006678,0
ENSDARG00000006683,17
ENSDARG00000006691,308
ENSDARG00000006712,12
ENSDARG00000006719,3
ENSDARG00000006747,71
