"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",4
"Nme1_29042",2250
"Ctsd_29043",15
"Camk1_29044",136
"Epb41l2_29045",23
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",106
"Yars2_29051",9
"Tmem109_29052",322
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",635
"Metrn_29056",3
"Serpina9_29057",3
"Sgo1_29058",242
"Degs1_29059",734
"Snx7_29060",102
"H2-Q7_29061",0
"Cdkn2b_29062",3
"Snap25_29063",0
"Atf1_29064",441
"Lrat_29065",0
"Dmtf1_29066",12
"Psmb8_29067",5
"Procr_29068",2
"Ppox_29069",3
"Smc2_29071",0
"Cyp4a12a_29072",0
"Prss23_29074",44
"Ero1l_29075",2221
"Panx1_29076",65
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",16
"Scg2_29080",0
"Prkg1_29081",2
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",3
"Try5_29086",0
"Ifitm3_29087",2571
"Cyp11b1_29088",0
"Cdk6_29089",173
"Fgf21_29090",0
"Ghr_29091",98
"Ugt2b35_29092",0
"Nup93_29093",78
"Actn3_29094",0
"Cat_29095",540
"Cyb561_29096",0
"Wfs1_29097",1
"Gstm2_29098",297
"Fhl2_29099",41
"Nat1_29100",0
"Zmym2_29101",1307
"Il6_29102",4
"Hmgcr_29103",4
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",0
"Cep57_29107",14
"Slc5a5_29108",1
"Gadd45a_29109",343
"Zfp131_29110",21
"Cavin4_29112",9
"Cct6a_29113",1416
"Abl1_29114",362
"Appbp2_29115",34
"Mcm4_29116",8
"Nck1_29117",10
"Reg1_29118",0
"Eif4g1_29119",1144
"Tgtp2_29120",0
"Triap1_29121",4
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",0
"Cflar_29126",24
"Asah1_29127",493
"Sele_29128",0
"Kif11_29129",73
"Chp1_29131",116
"B3gnt9_29132",11
"Bcl7b_29133",20
"Cul1_29134",398
"Lmod2_29135",0
"Arl1_29136",403
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",542
"B930025B16RIK_29140",6
"Gli1_29141",1
"Ddit3_29142",75
"Prr15l_29143",0
"Cltc_29144",11
"Arnt2_29145",1
"Slc27a1_29146",5
"Nup88_29147",713
"Ndufv3_29149",75
"Srd5a1_29150",2
"Ube3c_29151",5
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",622
"Dlx1_29155",1
"Nrcam_29156",0
"Tab2_29157",13
"Stmn1_29158",0
"Glul_29159",0
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",39
"Tomm34_29163",168
"Eapp_29164",856
"Zeb2_29165",9
"Ugt1a6b_29166",1
"Cybb_29167",0
"Clk1_29168",98
"Sumo1_29169",45
"Ugt1a6a_29170",238
"Ugt1a7c_29171",194
"Slco2b1_29172",0
"Cops5_29173",1657
"Csk_29174",16
"Cyp1a2_29175",0
"Thap11_29176",1
"Cd55_29177",4
"Zzz3_29178",75
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",3
"Psmd9_29183",60
"B4galt1_29184",15
"Gabrg2_29185",0
"Chtf18_29186",22
"2210016H18RIK_29188",4
"Cmpk2_29189",42
"Dynll1_29190",0
"Kctd10_29191",321
"Pebp1_29192",76
"Cfh_29193",11
"Sdc1_29194",18
"Sccpdh_29195",40
"Arhgef12_29196",10
"Ccnc_29197",39
"Zfp318_29198",0
"Ndc80_29199",166
"Plod3_29200",0
"Xpc_29201",3
"Mrps16_29202",887
"Gm43302_29203",0
"Serpina3m_29204",0
"Spdl1_29205",8
"H2bc4_29206",243
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",88
"Bid_29213",87
"Mcm2_29214",51
"Ralb_29215",128
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",1
"Prkx_29220",146
"Slco1c1_29221",3
"Mybpc2_29222",0
"AI506816_29223",85
"Evl_29224",51
"Deptor_29225",0
"Ptger2_29226",0
"Hspa2_29227",78
"Cblb_29228",263
"Ptprk_29229",277
"Dner_29230",0
"Pik3c2a_29231",149
"Vasp_29232",13
"Nup85_29233",209
"Mex3d_29234",123
"St3gal1_29235",3
"Zfp110_29236",64
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",286
"Parpbp_29241",141
"Pfkp_29242",11
"Lamp3_29243",0
"Stx16_29244",24
"Cyp11b2_29245",0
"Dera_29246",1
"Ptger4_29247",0
"Trp53bp2_29248",6
"Uchl3_29249",31
"Prl2c2_29250",12
"Pcna-ps2_29251",5
"Kctd5_29252",7
"Map3k4_29253",29
"Spib_29254",0
"Snrpg_29255",3
"Topors_29256",100
"Cdc25b_29257",37
"Gclm_29258",14
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",10
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",0
"Npdc1_29266",44
"Pbx1_29267",3
"Unc5c_29268",0
"Dhx29_29269",18
"Copb2_29270",227
"Cbln1_29271",0
"Nipsnap1_29272",6
"Tm9sf3_29274",141
"Casq1_29275",0
"Slc2a10_29276",8
"Cdh2_29277",0
"Ecd_29278",77
"Dnajc9_29279",15
"Isoc1_29280",54
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",45
"Strbp_29284",344
"Fabp5_29285",505
"C9_29286",0
"S100a11_29287",615
"Psmc3ip_29288",22
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",2
"Ncor2_29294",295
"Sult1b1_29295",0
"Dipk1a_29296",17
"Glod4_29298",67
"Gulp1_29299",721
"Arpp19_29300",14
"Fbl_29301",3
"Wdhd1_29302",86
"Rpa3_29303",192
"Wars_29304",9
"Hao2_29305",0
"Fdft1_29306",363
"Chka_29307",28
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
