"gene","count"
"Bcat1_29039",2
"Laptm5_29040",0
"Skp2_29041",13
"Nme1_29042",1013
"Ctsd_29043",44
"Camk1_29044",225
"Epb41l2_29045",43
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",397
"Yars2_29051",27
"Tmem109_29052",379
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",496
"Metrn_29056",0
"Serpina9_29057",4
"Sgo1_29058",27
"Degs1_29059",933
"Snx7_29060",71
"H2-Q7_29061",0
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",735
"Lrat_29065",0
"Dmtf1_29066",26
"Psmb8_29067",5
"Procr_29068",16
"Ppox_29069",35
"Smc2_29071",0
"Cyp4a12a_29072",0
"Prss23_29074",113
"Ero1l_29075",4769
"Panx1_29076",100
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",8
"Scg2_29080",1
"Prkg1_29081",11
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",9
"Try5_29086",7
"Ifitm3_29087",2698
"Cyp11b1_29088",0
"Cdk6_29089",186
"Fgf21_29090",7
"Ghr_29091",318
"Ugt2b35_29092",0
"Nup93_29093",96
"Actn3_29094",0
"Cat_29095",848
"Cyb561_29096",0
"Wfs1_29097",26
"Gstm2_29098",734
"Fhl2_29099",94
"Nat1_29100",0
"Zmym2_29101",1272
"Il6_29102",8
"Hmgcr_29103",2
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",15
"Cep57_29107",46
"Slc5a5_29108",0
"Gadd45a_29109",1361
"Zfp131_29110",46
"Cavin4_29112",31
"Cct6a_29113",1523
"Abl1_29114",487
"Appbp2_29115",81
"Mcm4_29116",3
"Nck1_29117",34
"Reg1_29118",0
"Eif4g1_29119",1109
"Tgtp2_29120",13
"Triap1_29121",7
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",0
"Cflar_29126",35
"Asah1_29127",1848
"Sele_29128",0
"Kif11_29129",10
"Chp1_29131",260
"B3gnt9_29132",21
"Bcl7b_29133",14
"Cul1_29134",580
"Lmod2_29135",6
"Arl1_29136",597
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",1038
"B930025B16RIK_29140",8
"Gli1_29141",0
"Ddit3_29142",517
"Prr15l_29143",0
"Cltc_29144",30
"Arnt2_29145",2
"Slc27a1_29146",11
"Nup88_29147",663
"Ndufv3_29149",112
"Srd5a1_29150",0
"Ube3c_29151",4
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",721
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",65
"Stmn1_29158",0
"Glul_29159",5
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",272
"Tomm34_29163",175
"Eapp_29164",785
"Zeb2_29165",19
"Ugt1a6b_29166",12
"Cybb_29167",0
"Clk1_29168",319
"Sumo1_29169",91
"Ugt1a6a_29170",682
"Ugt1a7c_29171",377
"Slco2b1_29172",0
"Cops5_29173",1489
"Csk_29174",42
"Cyp1a2_29175",0
"Thap11_29176",4
"Cd55_29177",6
"Zzz3_29178",136
"Tnnt3_29180",4
"Mest_29181",0
"Ifi35_29182",2
"Psmd9_29183",159
"B4galt1_29184",30
"Gabrg2_29185",0
"Chtf18_29186",0
"2210016H18RIK_29188",2
"Cmpk2_29189",59
"Dynll1_29190",0
"Kctd10_29191",690
"Pebp1_29192",253
"Cfh_29193",27
"Sdc1_29194",26
"Sccpdh_29195",100
"Arhgef12_29196",34
"Ccnc_29197",30
"Zfp318_29198",2
"Ndc80_29199",25
"Plod3_29200",7
"Xpc_29201",16
"Mrps16_29202",887
"Gm43302_29203",1
"Serpina3m_29204",1
"Spdl1_29205",6
"H2bc4_29206",943
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",171
"Bid_29213",89
"Mcm2_29214",29
"Ralb_29215",203
"Cpb1_29216",1
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",0
"Prkx_29220",122
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",128
"Evl_29224",73
"Deptor_29225",10
"Ptger2_29226",0
"Hspa2_29227",65
"Cblb_29228",433
"Ptprk_29229",678
