"gene","count"
"Bcat1_29039",7
"Laptm5_29040",7
"Skp2_29041",16
"Nme1_29042",3685
"Ctsd_29043",76
"Camk1_29044",84
"Epb41l2_29045",0
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",5
"Eef1a2_29049",1
"Phlda3_29050",158
"Yars2_29051",87
"Tmem109_29052",303
"Pcna_29053",0
"Abcg1_29054",74
"Tes_29055",561
"Metrn_29056",39
"Serpina9_29057",0
"Sgo1_29058",77
"Degs1_29059",316
"Snx7_29060",37
"H2-Q7_29061",0
"Cdkn2b_29062",26
"Snap25_29063",0
"Atf1_29064",180
"Lrat_29065",0
"Dmtf1_29066",153
"Psmb8_29067",6
"Procr_29068",0
"Ppox_29069",120
"Smc2_29071",0
"Cyp4a12a_29072",9
"Prss23_29074",162
"Ero1l_29075",396
"Panx1_29076",6
"Pnliprp1_29077",3
"Inmt_29078",61
"Atp6v1f_29079",0
"Scg2_29080",7
"Prkg1_29081",0
"Cyp2f2_29082",0
"Pdgfb_29083",20
"Pdhx_29085",0
"Try5_29086",0
"Ifitm3_29087",943
"Cyp11b1_29088",6
"Cdk6_29089",99
"Fgf21_29090",0
"Ghr_29091",44
"Ugt2b35_29092",0
"Nup93_29093",118
"Actn3_29094",0
"Cat_29095",4
"Cyb561_29096",0
"Wfs1_29097",29
"Gstm2_29098",38
"Fhl2_29099",116
"Nat1_29100",0
"Zmym2_29101",55
"Il6_29102",11
"Hmgcr_29103",18
"Hbb-bh1_29104",0
"Pxmp2_29105",5
"Wrb_29106",38
"Cep57_29107",37
"Slc5a5_29108",0
"Gadd45a_29109",351
"Zfp131_29110",255
"Cavin4_29112",49
"Cct6a_29113",3191
"Abl1_29114",0
"Appbp2_29115",121
"Mcm4_29116",0
"Nck1_29117",0
"Reg1_29118",6
"Eif4g1_29119",902
"Tgtp2_29120",12
"Triap1_29121",14
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",0
"Cflar_29126",0
"Asah1_29127",10
"Sele_29128",0
"Kif11_29129",8
"Chp1_29131",1348
"B3gnt9_29132",0
"Bcl7b_29133",0
"Cul1_29134",142
"Lmod2_29135",8
"Arl1_29136",25
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",224
"B930025B16RIK_29140",0
"Gli1_29141",0
